,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
260,224182751,18 16 08.529,-24 42 24.85,1,13.533,,,327-128812,18160853-2442248,STAR,BV,,-6.1,3.0,8.1,21.0,,,15.481,0.03,13.867,0.035,14.759,0.038,,,,,10.425999999999998,0.024,9.799,0.026000000000000002,9.567,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.4,
261,224188328,18 14 44.678,-24 41 48.62,1,12.747,,,327-127037,18144471-2441478,STAR,J,,-5.0,5.1,-2.9,5.3,,,,,,,,,,,,,11.144,0.026000000000000002,10.049,0.024,9.609,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,11.3,
262,224206658,18 09 32.599,-24 39 49.96,1,9.548,,6847-546-1,327-123876,18093259-2439498,STAR,gri,,4.9,1.6,-3.5,1.5,,,9.016,0.019,8.959,0.017,9.63,0.03,9.52,0.04,8.959,0.06,8.511000000000001,0.026000000000000002,8.463,0.031,8.374,0.025,,,,,,,,,,,,,,,,,,,,,,,,,AAA-112-112-0cc-0-0,5.4,
263,224237996,18 15 57.647,-24 36 26.28,1,10.390999999999998,,6847-1025-1,327-128606,18155764-2436262,STAR,gri,,0.4,2.6,-4.4,2.4,,,11.012,0.059000000000000004,10.592,0.063,10.745,0.03,10.421,0.06,10.238999999999999,0.01,9.406,0.022000000000000002,9.164,0.024,8.906,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,8.2,
264,224258716,17 47 51.954,-24 34 10.22,1,13.289000000000001,,,328-118612,17475196-2434103,STAR,J,col,,,,,,,,,,,,,,,,,11.815999999999999,0.023,11.02,0.032,10.55,0.023,14508.0,145.0,1049.0,3.323,0.048,0.02,0.312,0.05,0.05,9.214,0.184,1.044,6.5,0.13,0.782,0.008,0.002,0.0005,2922.0,353.5,315.4,4.468999999999999,0.001,0.3,AAA-222-111-000-0-0,8.0,0654-0574977
265,224280190,18 17 31.160,-24 31 48.93,1,14.46,,,328-136689,18173115-2431488,STAR,JHK,,-7.1,5.1,-0.4,5.2,,,,,,,,,,,,,12.084000000000001,0.023,11.405,0.026000000000000002,11.185,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,10.6,
266,224287270,17 49 50.841,-24 31 03.23,1,13.162,,,,17495084-2431032,STAR,J,col,,,,,,,,,,,,,,,,,11.659,0.022000000000000002,10.183,0.024,9.593,0.021,3547.0,317.0,211.0,0.648,0.44799999999999995,0.32,0.175,0.25,0.4,74.115,30.335,25.011999999999997,1.07,0.491,0.026000000000000002,2.19e-06,7.46e-06,1.43e-06,7777.0,2452.0,2478.0,2.877,0.491,0.307,AAA-222-111-000-0-0,7.2,0654-0585032
267,224290871,18 03 48.253,-24 30 39.11,1,14.709000000000001,,,328-126504,18034825-2430391,STAR,JHK,,39.0,6.7,2.9,4.6,,,,,,,,,,,,,12.432,0.05,11.84,0.07200000000000001,11.565999999999999,0.05,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5.3,
268,224297601,18 04 23.534,-24 29 55.22,1,16.125,,,328-126742,18042352-2429553,STAR,JHK,,1.9,7.2,1.8,7.3,,,,,,,,,,,,,13.589,0.027999999999999997,12.824000000000002,0.035,12.52,0.04,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,10.1,
269,224305947,18 04 26.489,-24 29 00.40,1,14.198,,,328-126755,18042648-2429002,STAR,J,,7.1,9.7,-10.4,10.9,,,,,,,,,,,,,12.857000000000001,0.023,11.819,0.026000000000000002,11.324000000000002,0.033,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5.0,
270,224308209,18 04 30.714,-24 28 45.65,1,13.879000000000001,,,,18043071-2428456,STAR,J,,,,,,,,,,,,,,,,,,12.509,0.032,10.517000000000001,0.027999999999999997,9.027999999999999,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5.4,0655-0618505
271,224308921,18 04 22.555,-24 28 40.87,1,14.885,,,328-126734,18042256-2428410,STAR,JHK,,2.4,5.0,16.4,13.2,,,,,,,,,,,,,12.959000000000001,0.024,12.524000000000001,0.021,12.198,0.033,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,4.8,
272,224311432,18 04 39.451,-24 28 24.23,1,13.854000000000001,,,328-126853,18043944-2428243,STAR,gri,,-4.1,4.1,-0.6,3.0,,,14.888,0.02,14.189,0.037000000000000005,14.46,0.036000000000000004,13.672,0.044000000000000004,13.594000000000001,0.067,12.542,0.028999999999999998,12.169,0.03,12.112,0.034,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,4.8,
273,224311447,18 04 47.788,-24 28 24.15,1,11.297,,,328-126897,18044780-2428240,STAR,gri,,0.5,1.2,-3.7,1.3,,,11.463,0.04,11.272,0.03,11.243,0.03,11.315,0.04,11.23,0.06,10.632,0.024,10.579,0.022000000000000002,10.534,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,13.2,
274,224312151,18 04 20.369,-24 28 19.43,1,14.293,,,328-126714,18042036-2428195,STAR,JHK,,-3.3,6.8,-8.7,4.8,,,,,,,,,,,,,11.918,0.033,11.139000000000001,0.042,10.909,0.046,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5.6,
275,224313065,18 04 41.035,-24 28 13.80,1,13.819,,,328-126863,18044104-2428135,STAR,gri,,-4.5,3.1,-7.0,2.6,,,14.662,0.02,14.144,0.037000000000000005,14.276,0.035,13.777000000000001,0.044000000000000004,13.623,0.068,12.713,0.039,12.467,0.066,12.31,0.055,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5.1,
276,224314197,18 03 25.945,-24 28 06.18,1,15.34,,,328-126377,18032593-2428060,STAR,JHK,,-4.1,4.9,-9.6,5.2,,,,,,,,,,,,,13.565,0.021,13.015,0.022000000000000002,12.852,0.02,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,15.7,
277,224314265,18 04 34.410,-24 28 05.61,1,11.98,,,328-126806,18043441-2428057,STAR,gri,,-1.8,2.5,-1.9,1.4,,,12.190999999999999,0.04,11.972000000000001,0.01,11.942,0.03,11.993,0.04,11.833,0.06,11.045,0.032,10.831,0.055,10.718,0.051,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.6,
278,224314764,18 04 20.780,-24 28 02.46,1,13.948,,,328-126717,18042077-2428026,STAR,BV,,0.6,7.3,0.4,7.2,,,14.912,0.01,14.126,0.14,14.344000000000001,0.035,,,,,11.732000000000001,0.035,10.838,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,AAE-222-111-000-0-0,6.3,
279,224316080,18 04 20.730,-24 27 53.79,1,13.948,,,328-126716,18042074-2427538,STAR,BV,,-8.0,8.0,-2.4,8.0,,,14.912,0.01,14.126,0.14,14.344000000000001,0.035,,,,,12.517000000000001,0.026000000000000002,12.061,0.044000000000000004,11.856,0.043,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.2,
280,224316091,18 04 45.532,-24 27 53.69,1,15.440999999999999,,,328-126887,18044554-2427533,STAR,JHK,,-5.1,5.6,-9.0,8.3,,,,,,,,,,,,,13.401,0.028999999999999998,12.759,0.038,12.606,0.034,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9.1,
281,224316568,18 04 40.635,-24 27 50.52,1,15.819,,,328-126859,18044066-2427504,STAR,JHK,,0.5,7.0,0.1,6.6,,,,,,,,,,,,,13.172,0.049,12.33,0.07,12.065,0.061,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-112-00c-0-0,4.3,
282,224317352,18 04 25.020,-24 27 45.24,1,11.487,,,328-126746,,STAR,gri,,-1.4,1.3,-2.1,1.4,,,11.696,0.04,11.5,0.03,11.457,0.03,11.497,0.04,11.364,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,224317366,18 04 21.330,-24 27 45.09,1,15.046,,,328-126725,18042132-2427451,STAR,JHK,,12.5,7.5,-5.7,7.5,,,,,,,,,,,,,12.378,0.024,11.542,0.026000000000000002,11.264000000000001,0.027000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,8.3,
284,224319473,18 04 53.447,-24 27 31.09,1,13.602,,,328-126926,18045346-2427309,STAR,J,,-6.1,7.7,-7.9,7.7,,,,,,,,,,,,,12.190999999999999,0.023,11.152000000000001,0.022000000000000002,10.849,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5.0,
285,224319597,18 04 35.334,-24 27 30.28,1,14.280999999999999,,,328-126812,18043533-2427303,STAR,J,,3.3,6.7,-1.2,6.8,,,,,,,,,,,,,12.945,0.045,12.057,0.07400000000000001,11.74,0.06,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5.6,
286,224319871,18 04 18.806,-24 27 28.53,1,14.780999999999999,,,328-126702,18041881-2427287,STAR,J,,-0.6,8.6,14.3,8.6,,,,,,,,,,,,,13.455,0.022000000000000002,12.567,0.021,12.04,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9.9,
287,224320688,18 04 59.023,-24 27 23.31,1,10.870999999999999,,,328-126966,,STAR,gri,,4.3,1.8,-1.9,1.5,,,11.095999999999998,0.04,10.875,0.03,10.847000000000001,0.03,10.879000000000001,0.04,10.731,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,224321303,18 04 45.913,-24 27 19.25,1,14.262,,,328-126889,18044593-2427191,STAR,BV,,0.0,1.9,0.4,1.9,,,15.413,0.04,14.491,0.039,,,,,,,11.024000000000001,0.023,10.526,0.022000000000000002,10.314,0.019,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9.3,
289,224321306,18 04 44.674,-24 27 19.23,1,15.757,,,328-126881,18044468-2427190,STAR,JHK,,-154.1,21.5,-188.0,21.5,,,,,,,,,,,,,13.277000000000001,0.044000000000000004,12.408,0.052000000000000005,12.228,0.04,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.1,
290,224321494,18 04 33.220,-24 27 17.83,1,14.064,,,328-126797,18043321-2427178,STAR,J,,-4.8,7.6,-16.9,11.6,,,,,,,,,,,,,12.713,0.067,11.562000000000001,0.083,10.795,0.069,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-ccc-0-0,6.6,
291,224322753,18 04 33.689,-24 27 09.71,1,13.822000000000001,,,328-126804,,STAR,gri,,-3.1,10.5,9.6,5.1,,,15.544,0.04,14.398,0.039,14.978,0.04,14.019,0.046,13.325999999999999,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,224326168,18 04 49.199,-24 26 47.61,1,15.517999999999999,,,328-126909,18044920-2426473,STAR,JHK,,5.7,6.6,-21.9,6.8,,,,,,,,,,,,,12.812999999999999,0.027999999999999997,11.931,0.031,11.687000000000001,0.027000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.4,
293,224327080,18 04 40.457,-24 26 41.67,1,16.289,,,,18044045-2426416,STAR,JHK,,,,,,,,,,,,,,,,,,13.681,0.03,12.85,0.022000000000000002,12.587,0.031,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-00s-0-0,9.8,0655-0618935
294,224327278,18 04 48.509,-24 26 40.40,1,13.957,,,328-126905,18044862-2426407,STAR,J,,,,,,,,,,,,,,,,,,12.595999999999998,0.051,11.017999999999999,0.049,10.064,0.026000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-ccs-0-0,5.3,0655-0619277
295,224328040,18 04 48.616,-24 26 35.50,1,13.03,,,328-126907,18044863-2426354,STAR,gri,,1.6,4.2,5.5,3.0,,,14.873,0.02,13.886,0.035,14.214,0.035,13.21,0.042,12.523,0.061,10.638,0.035,9.939,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,AAE-222-111-000-0-0,5.3,
296,224328215,18 04 30.876,-24 26 34.24,1,13.957,,,328-126775,18043086-2426344,STAR,gri,,1.5,6.7,4.2,4.4,,,16.037,0.06,14.734000000000002,0.042,15.444,0.044000000000000004,14.19,0.047,13.319,0.065,11.742,0.032,11.022,0.034,10.76,0.031,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.0,
297,224328571,18 04 29.171,-24 26 31.85,1,16.086,,,328-126769,18042915-2426320,STAR,JHK,,-0.1,9.9,-2.9,9.9,,,,,,,,,,,,,13.536,0.026000000000000002,12.7,0.026000000000000002,12.462,0.04,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.6,
298,224330659,18 04 41.924,-24 26 18.48,1,14.119000000000002,,,328-126867,18044193-2426183,STAR,J,,13.2,9.1,-2.5,9.2,,,,,,,,,,,,,12.773,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AEE-222-111-000-0-0,7.2,
299,224330915,18 04 23.228,-24 26 16.71,1,9.174,88506.0,6846-340-1,328-126737,18042322-2426167,STAR,gri,,0.93,1.42,-1.78,0.89,-1.33,1.34,9.031,0.021,9.003,0.021,9.747,0.03,9.304,0.04,8.929,0.06,8.423,0.028999999999999998,8.369,0.04,8.275,0.028999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,6.1,
300,224332430,17 53 36.122,-24 26 06.76,1,10.072000000000001,,6845-314-1,328-121337,17533611-2426067,STAR,gri,,1.4,2.5,-12.2,2.3,,,10.409,0.036000000000000004,10.096,0.037000000000000005,10.286,0.03,10.001,0.04,9.887,0.06,9.155,0.025,9.023,0.027000000000000003,8.833,0.02,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.1,
301,224332620,18 03 22.591,-24 26 05.57,1,11.857999999999999,,,328-126367,,STAR,gri,,1.9,1.9,-0.8,1.3,,,11.966,0.04,11.835999999999999,0.03,11.738,0.03,11.898,0.04,11.895999999999999,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,224336179,18 04 50.602,-24 25 42.10,1,11.922,,,328-126914,,STAR,gri,,2.2,2.6,-2.0,1.4,,,12.359000000000002,0.04,12.020999999999999,0.03,12.091,0.03,11.866,0.04,11.647,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,224340256,18 04 51.600,-24 25 15.85,1,14.315999999999999,,,328-126920,18045161-2425157,STAR,J,,8.7,9.0,-9.6,9.0,,,,,,,,,,,,,12.982000000000001,0.024,12.015,0.022000000000000002,11.548,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.9,0655-0619399
304,224341656,18 03 22.648,-24 25 06.80,1,14.39,,,328-126368,18032264-2425068,STAR,gri,,-4.6,6.2,-11.0,4.9,,,15.418,0.06,14.668,0.040999999999999995,15.03,0.04,14.575,0.05,14.116,0.073,12.867,0.021,12.495999999999999,0.033,12.421,0.049,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9.4,
305,224343392,18 04 20.561,-24 24 55.50,1,12.770999999999999,,,328-126715,18042055-2424556,STAR,gri,,2.3,4.1,0.1,3.8,,,13.658,0.043,13.084000000000001,0.032,13.267999999999999,0.032,12.92,0.040999999999999995,12.557,0.062,11.39,0.023,11.011,0.021,10.890999999999998,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-0s0-0-0,11.9,
306,224345928,18 03 06.961,-24 24 39.00,1,12.892999999999999,,,328-126301,18030695-2424389,STAR,gri,,-1.0,1.4,-2.1,1.4,,,13.155,0.042,12.869000000000002,0.031,12.855,0.031,12.905,0.040999999999999995,12.802999999999999,0.062,12.007,0.024,11.904000000000002,0.022000000000000002,11.832,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,8.2,
307,224346042,18 16 21.671,-24 24 38.29,1,14.464,,,328-134637,18162167-2424383,STAR,JHK,,8.0,4.9,-6.5,4.9,,,,,,,,,,,,,12.289000000000001,0.028999999999999998,11.687000000000001,0.027999999999999997,11.454,0.027999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.6,
308,224351176,18 17 24.854,-24 24 04.41,1,9.582,,6848-154-1,328-136455,18172484-2424043,STAR,gri,,6.8,2.2,1.8,1.7,,,9.874,0.028999999999999998,9.543,0.028999999999999998,9.982000000000001,0.21,9.607999999999999,0.07,9.41,0.02,8.727,0.023,8.56,0.033,8.49,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-112-111-000-0-0,7.8,
309,224351290,18 04 56.256,-24 24 03.63,1,11.74,,,328-126938,18045626-2424034,STAR,gri,,1.5,2.8,-2.9,1.4,,,12.002,0.04,11.755,0.03,11.749,0.03,11.737,0.04,11.538,0.06,10.915999999999999,0.057999999999999996,,,10.737,0.05,,,,,,,,,,,,,,,,,,,,,,,,,AEA-222-212-c0c-0-0,4.2,
310,224352275,18 04 44.241,-24 23 57.47,1,14.539000000000001,,,329-122609,18044426-2423572,STAR,J,,8.6,8.9,-19.0,9.1,,,,,,,,,,,,,13.212,0.039,12.339,0.047,11.984000000000002,0.040999999999999995,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-s00-0-0,8.6,
311,224352677,18 03 07.989,-24 23 54.96,1,13.481,,,329-121751,18030798-2423549,STAR,gri,,-5.5,8.0,-4.4,3.5,,,16.249000000000002,0.07,14.493,0.039,15.413,0.043,13.82,0.044000000000000004,12.652999999999999,0.062,10.09,0.022000000000000002,9.494,0.022000000000000002,9.198,0.026000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,10.4,
312,224353581,18 04 47.982,-24 23 49.11,1,14.394,,,329-122638,18044798-2423494,STAR,J,,1.2,9.5,147.5,9.7,,,,,,,,,,,,,13.062999999999999,0.03,12.065999999999999,0.033,11.690999999999999,0.03,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9.4,
313,224356281,17 47 01.113,-24 23 31.28,1,14.402999999999999,,,329-113486,,STAR,gri,,2.8,3.1,-17.0,6.1,,,17.188,0.10400000000000001,15.277999999999999,0.05,16.324,0.07,14.470999999999998,0.06,13.579,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,224356395,18 04 47.848,-24 23 30.59,1,14.853,,,329-122637,18044786-2423304,STAR,gri,,6.7,4.7,-4.3,4.7,,,16.634,0.11,15.491,0.053,16.088,0.052000000000000005,14.939,0.054000000000000006,14.324000000000002,0.077,12.575,0.022000000000000002,11.809000000000001,0.022000000000000002,11.657,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.1,
315,224359310,18 05 01.583,-24 23 12.28,1,14.203,,,329-122739,18050160-2423121,STAR,BV,,-5.9,6.6,-10.8,3.9,,,15.287,0.04,14.414000000000001,0.039,14.788,0.038,,,,,12.605,0.039,12.173,0.065,12.052999999999999,0.052000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-212-c0c-0-0,4.6,
316,224359694,18 04 54.961,-24 23 09.79,1,15.913,,,329-122688,18045498-2423096,STAR,JHK,,2.1,7.7,5.3,7.5,,,,,,,,,,,,,13.015,0.040999999999999995,12.091,0.055,11.83,0.051,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,4.7,
317,224361631,17 48 30.901,-24 22 56.68,1,13.834000000000001,,,,17483090-2422566,STAR,J,,,,,,,,,,,,,,,,,,12.458,0.043,10.484000000000002,0.035,8.808,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.4,0656-0564807
318,224362156,18 18 15.995,-24 22 53.16,1,15.619000000000002,,,329-133879,18181599-2422532,STAR,BV,,58.1,7.4,-43.5,7.5,,,17.39,0.23,15.915999999999999,0.063,,,,,,,12.788,0.024,12.089,0.032,11.905999999999999,0.038,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-ccc-0-0,9.9,
319,224362997,18 04 42.233,-24 22 47.71,1,15.328,,,,18044223-2422477,STAR,J,,1.5,9.0,13.3,9.0,,,,,,,,,,,,,13.982999999999999,0.04,13.095,0.053,12.743,0.069,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,8.7,0656-0617664
320,224364733,18 03 19.430,-24 22 36.66,1,14.472000000000001,,,329-121808,18031942-2422366,STAR,JHK,,-8.0,7.2,-9.2,4.2,,,,,,,,,,,,,13.302999999999999,0.024,13.003,0.022000000000000002,12.921,0.040999999999999995,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,8.5,
321,224365014,18 03 25.970,-24 22 34.86,1,12.901,,,329-121858,18032596-2422348,STAR,gri,,1.2,2.5,-7.3,2.3,,,13.48,0.02,12.959000000000001,0.031,13.105,0.031,12.833,0.040999999999999995,12.655999999999999,0.062,11.755,0.021,11.615,0.022000000000000002,11.41,0.027000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-00s-0-0,19.2,
322,224366356,18 21 47.305,-24 22 26.08,1,14.57,,,329-142168,18214730-2422262,STAR,JHK,,-1.5,4.6,0.8,4.7,,,,,,,,,,,,,13.421,0.027000000000000003,13.148,0.032,13.055,0.04,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,14.5,
323,224367988,18 03 21.307,-24 22 15.23,1,13.376,,,329-121815,18032129-2422151,STAR,JHK,,-0.3,7.9,-11.5,3.7,,,,,,,,,,,,,11.834000000000001,0.021,11.304,0.022000000000000002,11.209000000000001,0.019,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,10.9,
324,224369616,18 03 22.590,-24 22 04.84,1,10.262,,,329-121830,18032258-2422046,STAR,gri,,-0.5,1.4,-6.6,1.3,,,11.594000000000001,0.04,10.63,0.03,11.04,0.03,10.366,0.04,9.927999999999999,0.06,8.721,0.026000000000000002,8.312000000000001,0.046,8.144,0.024,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,5.7,
325,224379078,18 03 35.969,-24 21 03.72,1,14.370999999999999,,,329-121932,18033598-2421038,STAR,J,,2.7,11.6,9.4,11.8,,,,,,,,,,,,,13.039000000000001,0.040999999999999995,11.866,0.048,11.08,0.032,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-2-0,6.2,
326,224379847,18 04 41.676,-24 20 58.73,1,9.788,,,329-122582,18044168-2420585,STAR,JHK,,9.4,3.5,-48.7,2.3,,,,,,,,,,,,,9.287,0.065,9.259,0.025,9.224,0.06,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-222-ccc-0-0,3.4,
327,224379865,18 04 45.221,-24 20 58.64,1,15.594000000000001,,,329-122617,18044523-2420584,STAR,BV,,-1.7,13.9,7.7,13.9,,,17.515,0.33,15.923,0.063,,,,,,,12.924000000000001,0.052000000000000005,12.074000000000002,0.087,11.713,0.069,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-112-ccc-0-0,4.8,
328,224380202,18 02 54.290,-24 20 56.54,1,14.335999999999999,,,329-121653,18025429-2420565,STAR,gri,,5.3,6.2,-5.0,6.3,,,16.192,0.07,14.892000000000001,0.044000000000000004,15.508,0.045,14.356,0.048,13.834000000000001,0.07,12.149000000000001,0.022000000000000002,11.227,0.022000000000000002,10.456,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,10.6,
329,224380390,18 04 41.642,-24 20 55.31,1,10.046,,,329-122581,18044165-2420551,STAR,JHK,,-1.0,2.5,60.0,6.5,,,,,,,,,,,,,9.424,0.035,9.362,0.096,9.32,0.028999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-222-ccc-0-0,3.4,
330,224381393,18 04 57.341,-24 20 48.56,1,10.502,,,329-122701,18045735-2420483,STAR,gri,,2.3,4.1,1.7,2.3,,,14.708,0.02,11.993,0.03,13.427999999999999,0.032,10.874,0.04,9.247,0.06,5.943,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AEE-111-111-000-0-0,15.5,
331,224382041,18 04 50.556,-24 20 44.29,1,15.713,,,329-122655,18045056-2420440,STAR,BV,,28.8,27.5,-10.8,7.1,,,17.078,0.13,15.925,0.063,,,,,,,13.252,0.085,12.512,0.071,12.242,0.052000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-0s0-0-0,4.7,
332,224386438,18 03 56.554,-24 20 16.48,1,14.540999999999999,,,,18035655-2420164,STAR,J,,,,,,,,,,,,,,,,,,13.214,0.033,10.911,0.035,9.765,0.025,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,8.0,0656-0615553
333,224386961,18 03 50.694,-24 20 13.10,1,14.339,,,329-122074,18035071-2420131,STAR,J,,-1.9,10.4,-6.9,10.4,,,,,,,,,,,,,13.005999999999998,0.065,,,11.244000000000002,0.02,,,,,,,,,,,,,,,,,,,,,,,,,AEA-222-111-ccc-0-0,7.0,
334,224387008,18 02 57.260,-24 20 12.77,1,14.577,,,329-121677,18025725-2420127,STAR,BV,,2.5,8.3,9.2,10.1,,,15.919,0.06,14.784,0.043,,,,,,,12.642000000000001,0.024,12.097000000000001,0.028999999999999998,11.924000000000001,0.03,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-00c-0-0,6.0,
335,224387244,18 02 53.952,-24 20 11.21,1,15.243,,,329-121650,18025395-2420112,STAR,J,,43.0,9.0,22.2,9.0,,,,,,,,,,,,,13.902000000000001,0.042,12.610999999999999,0.049,11.607999999999999,0.037000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-112-c0c-0-0,4.3,0656-0613537
336,224389138,18 03 44.539,-24 19 58.89,1,13.886,,,329-122015,18034454-2419588,STAR,BV,,-4.5,6.1,-8.5,3.6,,,15.026,0.13,14.112,0.036000000000000004,,,,,,,11.475,0.023,11.062000000000001,0.022000000000000002,10.808,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.4,
337,224389484,18 03 38.701,-24 19 56.84,1,14.527000000000001,,,329-121960,18033870-2419567,STAR,JHK,,-16.9,3.3,-21.7,15.0,,,,,,,,,,,,,12.719000000000001,0.03,12.164000000000001,0.026000000000000002,11.995,0.03,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9.7,
338,224389634,17 46 33.120,-24 19 55.73,1,11.562000000000001,,,329-113244,17463311-2419558,STAR,J,,,,,,,,,,,,,,,,,,9.862,0.023,8.511000000000001,0.057,7.9079999999999995,0.033,,,,,,,,,,,,,,,,,,,,,,,,,AAA-211-111-000-0-0,6.7,0656-0553890
339,224390120,18 02 53.363,-24 19 52.51,1,13.982000000000001,,,329-121639,18025336-2419525,STAR,J,,12.8,5.9,46.7,5.9,,,,,,,,,,,,,12.623,0.04,11.901,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,AAU-226-220-cc0-0-0,4.0,
