EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
222904218,18 06 42.736,-26 48 41.27,1,15.349,,,316-140280,18064273-2648412,STAR,JHK,,19.6,8.3,-8.8,8.2,,,,,,,,,,,,,12.874,0.019,12.019,0.019,11.827,0.018,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9.4,
222904354,18 04 36.984,-26 48 40.56,1,14.88,,,316-132539,18043697-2648406,STAR,JHK,,-2,7.7,0.3,7.7,,,,,,,,,,,,,12.4,0.037,11.558,0.041,11.351,0.031,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.9,
222907137,18 20 58.866,-26 48 25.60,1,13.108,,,316-180121,18205887-2648255,STAR,J,,-1.3,7.9,-11.2,8.1,,,,,,,,,,,,,11.592,0.022,9.277,0.026,7.494,0.026,,,,,,,,,,,,,,,,,,,,,,,,,AAA-221-111-000-0-0,8.4,
222908393,18 06 04.706,-26 48 18.92,1,15.887,,,316-137849,18060471-2648190,STAR,JHK,,,,,,,,,,,,,,,,,,13.128,0.073,12.241,0.073,11.985,0.052,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-222-ccc-0-0,4,0631-0751505
222915982,18 06 25.280,-26 47 37.87,1,15.882,,,,18062527-2647378,STAR,JHK,,,,,,,,,,,,,,,,,,13.688,0.076,12.897,0.07,12.754,0.064,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,8.9,0632-0734808
222917706,18 04 45.221,-26 47 28.74,1,15.813,,,317-129217,18044521-2647284,STAR,JHK,,0.5,6.8,-22.5,6.8,,,,,,,,,,,,,13.269,0.045,12.471,0.048,12.197,0.039,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5.7,
222920793,18 08 35.123,-26 47 12.39,1,15.057,,,317-139727,18083513-2647125,STAR,JHK,,0,4.7,-10.6,11.4,,,,,,,,,,,,,12.932,0.04,12.297,0.047,12.112,0.063,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-ccc-0-0,8.3,
222929385,18 04 53.303,-26 46 26.12,1,14.301,,,,18045330-2646261,STAR,J,,,,,,,,,,,,,,,,,,12.966,0.033,12.015,0.029,11.719,0.027,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-112-ccc-0-0,4.6,0632-0726156
222939652,18 20 27.769,-26 45 31.04,1,15.843,,,317-172539,18202778-2645309,STAR,JHK,,6.4,7.8,-50.1,11.9,,,,,,,,,,,,,13.874,0.037,13.24,0.036,13.1,0.039,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,10.6,
222941874,18 21 54.146,-26 45 19.16,1,14.587,,,317-175208,18215413-2645191,STAR,JHK,,-2.8,5,-4.6,5.2,,,,,,,,,,,,,13.184,0.029,12.707,0.03,12.629,0.036,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-211-c00-0-0,6.5,
222942770,17 42 26.937,-26 45 14.47,1,15.162,,,,17422693-2645144,STAR,J,,,,,,,,,,,,,,,,,,13.825,0.055,,,12.285,0.065,,,,,,,,,,,,,,,,,,,,,,,,,AUA-202-101-c0c-0-0,0.7,0632-0636209
222958300,18 06 05.884,-26 43 51.01,1,14.357,,,317-131662,18060588-2643510,STAR,J,,-43.2,7.1,-99.4,7.1,,,,,,,,,,,,,13.025,0.073,,,11.932,0.06,,,,,,,,,,,,,,,,,,,,,,,,,AEA-222-111-ccc-0-0,4.4,
222964820,18 08 07.502,-26 43 15.71,1,14.929,,,317-138689,18080749-2643156,STAR,JHK,,5.7,8.8,-17.7,6.8,,,,,,,,,,,,,12.396,0.028,11.61,0.026,11.328,0.022,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,11.5,
222983439,18 05 18.922,-26 41 34.86,1,14.048,,,,18051892-2641348,STAR,J,,,,,,,,,,,,,,,,,,12.696,0.072,11.584,0.081,11.076,0.052,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5.9,0633-0722074
222996651,18 22 10.948,-26 40 22.36,1,13.732,,,317-175856,18221101-2640237,STAR,J,,9.6,5.4,-7.7,5.5,,,,,,,,,,,,,12.342,0.02,,,11.745,0.029,,,,,,,,,,,,,,,,,,,,,,,,,AEA-222-111-000-0-0,8.3,
223004149,17 58 40.462,-26 39 40.84,1,13.713,,,,17584046-2639408,STAR,J,,,,,,,,,,,,,,,,,,12.32,0.047,11.377,0.057,11.04,0.056,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-122-0cc-0-0,5.3,0633-0692391
223005777,17 38 48.081,-26 39 31.92,1,13.436,,,317-116162,17384807-2639319,STAR,J,,-7.4,12.8,0.5,12.9,,,,,,,,,,,,,11.994,0.032,10.92,0.037,10.566,0.033,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.2,
223035042,18 17 16.188,-26 36 51.68,1,15.683,,,317-163684,18171618-2636518,STAR,JHK,,2.2,7.5,7.9,7.6,,,,,,,,,,,,,13.575,0.045,12.822,0.043,12.68,0.044,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-ccc-0-0,6.7,
223051042,17 43 07.421,-26 35 23.24,1,15.267,,,,17430742-2635232,STAR,J,,-2,7,14,5,,,,,,,,,,,,,13.925,0.052,13.052,0.054,12.63,0.065,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5.7,0634-0635460
223051735,18 05 08.328,-26 35 19.57,1,13.446,,,318-136990,18050845-2635196,STAR,J,,15.4,9,-9.1,9,,,,,,,,,,,,,12.006,0.027,11.07,0.036,10.637,0.026,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-0d0-0-0,5.5,0634-0718408
223080337,18 03 44.965,-26 32 42.17,1,15.308,,,,18034496-2632421,STAR,J,,,,,,,,,,,,,,,,,,13.964,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AEU-220-110-cc0-0-0,5.9,0634-0711863
223096357,18 10 36.652,-26 31 13.84,1,13.412,,,318-150114,18103664-2631138,STAR,JHK,,-5.5,3.3,-10.6,3.4,,,,,,,,,,,,,11.995,0.028,11.585,0.029,11.432,0.028,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-121-0c0-0-0,6.1,
223096777,17 40 00.664,-26 31 11.26,1,15.101,,,,17400066-2631112,STAR,J,,,,,,,,,,,,,,,,,,13.766,0.063,13.046,0.088,12.712,0.069,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.8,0634-0621921
223121291,18 11 01.409,-26 28 55.81,1,13.827,,,318-151206,18110141-2628557,STAR,JHK,,-7.1,3.3,3.5,3.7,,,,,,,,,,,,,12.91,0.041,12.823,0.057,12.688,0.054,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-0cc-0-0,9.7,
223122781,18 19 50.341,-26 28 47.40,1,13.777,,,318-175726,18195034-2628474,STAR,JHK,,5.6,7,-8.7,4.6,,,,,,,,,,,,,11.981,0.025,11.409,0.029,11.261,0.026,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-00c-0-0,8.5,
223126835,17 44 17.676,-26 28 25.30,1,13.27,,,,17441767-2628252,STAR,J,col,,,,,,,,,,,,,,,,,11.792,0.047,10.409,0.041,9.852,0.032,3604,312,173,0.754,0.416,0.26,0.11,0.3,0.48,67.953,22.456,19.713,1.072,0.433,0.054,2.73E-06,6.26E-06,1.56E-06,7954,2059,2192,2.518,0.489,0.349,AAA-222-111-000-0-0,6.5,0635-0633179
223127342,17 35 59.727,-26 28 22.48,1,14.617,,,,17355972-2628224,STAR,J,,10,3,0,8,,,,,,,,,,,,,13.291,0.036,12.118,0.033,11.697,0.031,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.7,0635-0598871
223155850,18 21 23.666,-26 25 42.15,1,14.584,,,318-179573,18212366-2625421,STAR,JHK,,-1.7,4.9,-7.7,4.9,,,,,,,,,,,,,12.92,0.025,12.374,0.026,12.246,0.027,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,12.7,
223186907,18 20 19.200,-26 22 47.84,1,13.826,,,319-167999,18201905-2622464,STAR,BV,,17.9,13,-31,4.8,,,14.739,0.03,13.99,0.036,,,,,,,8.972,0.022,7.9,0.033,7.44,0.018,,,,,,,,,,,,,,,,,,,,,,,,,AAA-211-111-000-0-0,6.6,
223192670,18 07 48.310,-26 22 15.36,1,15.222,,,319-136101,18074830-2622150,STAR,JHK,,-11,5.5,-11.7,10.6,,,,,,,,,,,,,13.273,0.032,12.721,0.038,12.505,0.041,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.9,
223205550,18 06 35.536,-26 21 02.17,1,15.08,,,319-134103,18063553-2621022,STAR,JHK,,13.5,9,-5.6,7.3,,,,,,,,,,,,,12.76,0.041,12.178,0.052,11.88,0.047,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,4.3,
223252417,17 49 50.409,-26 16 32.97,1,13.715,,,319-123648,17495040-2616330,STAR,gri,rpm,-1.5,5.2,-4.2,2.5,,,15.811,0.04,14.4,0.039,15.21,0.041,13.781,0.044,13.074,0.064,11.02,0.028,10.26,0.037,9.988,0.046,4571,140,168,2.061,0.415,0.913,-0.466,0.6,1,14.312,24.067,4.25,1.001,0.389,0.162,3.01E-04,8.31E-04,2.89E-04,2592,4132,705.6,0.81,0.144,0.144,AAA-222-111-000-0-0,6,
223254056,18 09 45.326,-26 16 23.56,1,13.343,,,319-140340,18094532-2616236,STAR,gri,,-37.2,4.1,8.2,5.1,,,15.575,0.05,14.126,0.036,,,13.546,0.043,12.966,0.063,11.529,0.033,10.964,0.038,10.77,0.036,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-0d0-0-0,6.7,
223254456,18 09 22.270,-26 16 21.40,1,15.643,,,319-139059,18092224-2616214,STAR,JHK,,-20.4,16.4,-13.3,14.1,,,,,,,,,,,,,13.426,0.028,12.635,0.023,12.482,0.029,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,10.4,
223257422,18 16 21.752,-26 16 04.05,1,14.403,,,319-156950,18162175-2616040,STAR,JHK,,3.6,3.7,-12.1,3.6,,,,,,,,,,,,,12.852,0.037,12.331,0.022,12.223,0.044,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-ccc-0-0,7.6,
223276071,18 07 11.210,-26 14 15.71,1,9.929,,6846-515-1,319-135131,,STAR,gri,,6.1,2.6,-1.3,2.3,,,9.848,0.027,9.743,0.032,10.13,0.19,9.862,0.08,9.83,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223286401,18 08 00.345,-26 13 16.04,1,15.606,,,,18080034-2613160,STAR,JHK,,,,,,,,,,,,,,,,,,12.684,0.032,11.806,0.033,11.492,0.034,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.6,0637-0720682
223315054,18 09 12.223,-26 10 30.88,1,15.094,,,320-138736,18091222-2610309,STAR,JHK,,-4.8,4,-8.1,4.9,,,,,,,,,,,,,13.04,0.036,12.482,0.053,12.241,0.051,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-ccc-0-0,9.1,
223341215,18 08 07.900,-26 07 57.52,1,12.525,,,320-136870,18080789-2607570,STAR,J,,0.3,4.7,7.8,6.1,,,,,,,,,,,,,10.876,0.024,9.844,0.021,9.504,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.8,
223359631,18 23 35.858,-26 06 08.43,1,15.786,,,320-175552,18233587-2606083,STAR,JHK,,3.5,7.5,-13,10.2,,,,,,,,,,,,,13.252,0.021,12.54,0.023,12.274,0.019,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,10.1,
223370117,18 21 12.408,-26 05 06.42,1,6.921,89954,6848-517-1,320-170033,18211239-2605064,STAR,BV,,2.63,0.58,3.52,0.34,5.38,0.5,7.154,0.015,6.898,0.01,,,,,,,6.229,0.019,6.184,0.027,6.08,0.018,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,18.2,
223381838,18 15 14.488,-26 03 56.75,1,14.798,,,320-153229,18151448-2603567,STAR,JHK,,-10,4.3,-17.4,4.1,,,,,,,,,,,,,13.52,0.055,13.102,0.053,13.049,0.048,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-0cc-0-0,7.3,
223482421,17 44 58.678,-25 53 58.79,1,14.837,,,321-120301,17445867-2553590,STAR,JHK,rpm,5.8,37.5,6.8,37.5,,,,,,,,,,,,,11.929,0.045,11.132,0.075,10.741,0.053,4447,239,334,2.068,0.48,0.72,0.018,0.3,0.78,17.238,14.159,6.927,1.167,0.763,0.254,2.97E-04,7.68E-04,2.67E-04,3943,2988,1308,1.05,0.392,0.28,AAA-222-111-000-0-0,6,
223493966,17 41 21.153,-25 52 50.71,1,14.403,,,321-118868,17412115-2552506,STAR,JHK,,-11.7,4.8,-13.5,14.8,,,,,,,,,,,,,11.723,0.025,10.931,0.032,10.605,0.029,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.3,
223556966,18 14 12.071,-25 46 34.92,1,15.164,,,322-145738,18141206-2546348,STAR,J,,11.3,8.2,-24.4,11.4,,,,,,,,,,,,,13.827,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AUU-266-200-c00-0-0,3.3,
223557439,17 35 58.888,-25 46 32.19,1,13.514,,,322-115604,17355887-2546322,STAR,J,,5.6,9,-2,8.6,,,,,,,,,,,,,12.087,0.032,11.255,0.044,10.867,0.032,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.3,
223573464,17 49 00.415,-25 44 58.33,1,8.69,,6832-43-1,322-119646,17490042-2544582,STAR,BV,,1.9,1.6,-0.1,1.5,,,8.723,0.019,8.613,0.016,,,,,,,8.131,0.026,8.122,0.044,8.088,0.027,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-0dd-0-0,5.2,
223623369,18 16 01.326,-25 40 01.01,1,13.685,,,322-150109,18160132-2540009,STAR,JHK,,2.6,10.8,-3.7,6.3,,,,,,,,,,,,,11.348,0.024,10.578,0.025,10.354,0.025,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.5,
223623903,18 04 27.910,-25 39 57.81,1,15.051,,,,18042790-2539578,STAR,J,,,,,,,,,,,,,,,,,,13.718,0.072,12.774,0.099,12.33,0.051,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-cc0-0-0,5.6,0643-0666839
223629658,18 16 52.587,-25 39 22.48,1,14.338,,,322-152547,18165259-2539224,STAR,JHK,,5.6,3.7,-1.8,11.6,,,,,,,,,,,,,12.103,0.029,11.341,0.03,11.151,0.026,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.4,
223646517,18 15 59.843,-25 37 41.09,1,14.755,,,322-150030,18155984-2537410,STAR,JHK,,10.6,5.5,-4.2,5.5,,,,,,,,,,,,,12.52,0.033,11.824,0.032,11.667,0.033,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.7,
223659441,18 17 01.492,-25 36 22.10,1,12.974,,,322-152938,18170149-2536221,STAR,JHK,,11.5,3.5,-13,3.5,,,,,,,,,,,,,10.856,0.028,10.247,0.03,10.038,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6,
223665374,18 23 11.901,-25 35 45.84,1,14.592,,,323-168339,18231190-2535457,STAR,JHK,,-3.2,5.5,-8.6,5.6,,,,,,,,,,,,,13.259,0.02,12.847,0.025,12.748,0.025,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,10.2,
223695197,17 43 02.129,-25 32 43.77,1,13.76,,,,17430212-2532437,STAR,J,,,,,,,,,,,,,,,,,,12.374,0.036,11.131,0.031,10.714,0.029,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9.5,0644-0585715
223700424,18 01 58.982,-25 32 12.27,1,15.14,,,323-128831,18015896-2532122,STAR,gri,,3.7,4.6,2.9,4.6,,,16.831,0.08,15.589,0.055,16.142,0.053,15.158,0.058,14.71,0.085,13.271,0.022,12.737,0.026,12.599,0.04,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,15.9,
223787734,18 08 04.332,-25 23 19.80,1,15.162,,,,18080433-2523198,STAR,J,,,,,,,,,,,,,,,,,,13.825,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AUU-266-200-c00-0-0,3.5,0646-0660639
223802647,18 06 55.475,-25 21 48.68,1,13.289,,,324-128559,18065547-2521486,STAR,gri,,5.4,4.6,-19.2,3.8,,,14.614,0.02,13.726,0.034,14.261,0.035,13.491,0.043,12.873,0.063,11.989,0.033,11.535,0.029,11.343,0.028,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-122-0cc-0-0,5.3,
223824828,18 05 41.302,-25 19 34.20,1,11.077,,6846-1229-1,324-127740,18054129-2519341,STAR,gri,,-0.5,2.8,-2.4,2.5,,,11.211,0.076,10.993,0.092,11.175,0.03,11.045,0.04,10.868,0.06,10.124,0.021,10.044,0.022,10.001,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.5,
223832351,18 07 44.924,-25 18 48.10,1,16.04,,,,18074492-2518481,STAR,JHK,,33.9,9,-44.2,9,,,,,,,,,,,,,13.313,0.031,12.512,0.031,12.18,0.029,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,10.7,0646-0659010
223832867,18 03 44.082,-25 18 45.08,1,9.15,88463,6846-529-1,324-126382,18034408-2518450,STAR,gri,,-0.03,1.13,-1.55,0.7,1.77,1.09,9.289,0.021,8.961,0.018,9.8,0.03,9.091,0.04,8.871,0.06,8.169,0.026,8.137,0.051,8.088,0.017,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,7.7,
223939767,18 13 18.398,-25 07 55.85,1,13.46,,,325-136869,18131839-2507558,STAR,JHK,,-11.4,3.3,5.5,3.3,,,,,,,,,,,,,10.951,0.024,10.227,0.022,9.993,0.019,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.1,
223947031,18 15 44.147,-25 07 12.13,1,14.073,,,325-141848,18154415-2507121,STAR,BV,,6.6,3.3,-13.4,3.4,,,15.685,0.01,14.337,0.01,15.175,0.041,,,,,12.175,0.026,11.557,0.025,11.453,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.4,
223950272,18 14 53.858,-25 06 52.69,1,15.441,,,,18145385-2506526,STAR,JHK,,-336,58,192,48,,,,,,,,,,,,,13.236,0.035,12.716,0.038,12.392,0.034,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-ccc-0-0,5.2,0648-0690153
223956110,18 07 27.250,-25 06 16.53,1,8.545,,6846-885-1,325-130863,18072725-2506165,STAR,gri,,-1,1.6,-3.8,1.5,,,8.892,0.02,8.461,0.015,9.604,0.03,9.049,0.04,8.092,0.06,7.145,0.02,6.967,0.02,6.856,0.024,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,8,
223977995,18 16 55.478,-25 04 02.70,1,14.282,,,325-144271,18165547-2504027,STAR,BV,,3.7,3.7,-5.2,3.8,,,15.88,0.05,14.543,0.04,,,,,,,12.116,0.036,11.522,0.049,11.377,0.041,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6,
223999125,18 07 28.371,-25 01 52.95,1,14.341,,,325-130885,18072837-2501527,STAR,JHK,,-0.6,3.9,-20,4,,,,,,,,,,,,,12.434,0.04,11.906,0.046,11.679,0.027,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-222-ccc-0-0,5.7,
224002626,18 13 47.362,-25 01 31.50,1,15.102,,,325-137781,18134738-2501312,STAR,JHK,,-51,13,27,6.6,,,,,,,,,,,,,12.363,0.038,11.511,0.039,11.226,0.038,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5,
224013128,18 17 23.215,-25 00 26.11,1,14.747,,,325-145277,18172320-2500261,STAR,BV,,-4.5,5.2,-8.5,5.2,,,16.355,0.09,15.01,0.045,,,,,,,12.071,0.028,11.334,0.028,11.182,0.024,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.6,
224048262,17 55 54.307,-24 56 49.03,1,14.793,,,326-119075,,STAR,gri,,4,3.9,4.9,2.9,,,14.922,0.02,14.678,0.041,14.732,0.038,14.814,0.053,15.007,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224099259,18 19 35.133,-24 51 25.82,1,14.132,,,326-141463,18193513-2451257,STAR,JHK,,-12.2,8.6,-18.8,5.1,,,,,,,,,,,,,12.407,0.049,11.806,0.032,11.711,0.03,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-121-0c0-0-0,5.6,
224100869,18 13 28.105,-24 51 15.37,1,14.787,,,326-130140,18132811-2451154,STAR,JHK,,-8.3,4,8.8,4,,,,,,,,,,,,,12.167,0.039,11.335,0.031,11.069,0.031,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-00d-0-0,4.9,
224107457,18 13 22.549,-24 50 33.31,1,15.082,,,326-130027,18132255-2450333,STAR,JHK,,-5,4.5,-1.1,4.5,,,,,,,,,,,,,12.541,0.032,11.796,0.032,11.553,0.03,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5.9,
224145736,17 53 28.440,-24 46 27.64,1,8.502,,6845-340-1,327-115812,17532843-2446277,STAR,gri,,-1.2,1.6,-0.2,1.5,,,9.293,0.022,8.751,0.017,9.797,0.03,8.993,0.04,7.947,0.06,6.905,0.023,6.584,0.036,6.178,0.018,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,9.6,
224177119,18 18 14.262,-24 43 02.15,1,13.233,,,327-132236,18181426-2443021,STAR,gri,,-3,4.6,4.6,4.7,,,15.195,0.03,13.741,0.02,14.625,0.037,13.242,0.042,12.636,0.07,11.4,0.03,10.741,0.03,10.569,0.029,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-00d-0-0,6.3,
224182751,18 16 08.529,-24 42 24.85,1,13.533,,,327-128812,18160853-2442248,STAR,BV,,-6.1,3,8.1,21,,,15.481,0.03,13.867,0.035,14.759,0.038,,,,,10.426,0.024,9.799,0.026,9.567,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.4,
224188328,18 14 44.678,-24 41 48.62,1,12.747,,,327-127037,18144471-2441478,STAR,J,,-5,5.1,-2.9,5.3,,,,,,,,,,,,,11.144,0.026,10.049,0.024,9.609,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,11.3,
224206658,18 09 32.599,-24 39 49.96,1,9.548,,6847-546-1,327-123876,18093259-2439498,STAR,gri,,4.9,1.6,-3.5,1.5,,,9.016,0.019,8.959,0.017,9.63,0.03,9.52,0.04,8.959,0.06,8.511,0.026,8.463,0.031,8.374,0.025,,,,,,,,,,,,,,,,,,,,,,,,,AAA-112-112-0cc-0-0,5.4,
224237996,18 15 57.647,-24 36 26.28,1,10.391,,6847-1025-1,327-128606,18155764-2436262,STAR,gri,,0.4,2.6,-4.4,2.4,,,11.012,0.059,10.592,0.063,10.745,0.03,10.421,0.06,10.239,0.01,9.406,0.022,9.164,0.024,8.906,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,8.2,
224258716,17 47 51.954,-24 34 10.22,1,13.289,,,328-118612,17475196-2434103,STAR,J,col,,,,,,,,,,,,,,,,,11.816,0.023,11.02,0.032,10.55,0.023,14508,145,1049,3.323,0.048,0.02,0.312,0.05,0.05,9.214,0.184,1.044,6.5,0.13,0.782,0.008,0.002,5.00E-04,2922,353.5,315.4,4.469,0.001,0.3,AAA-222-111-000-0-0,8,0654-0574977
224280190,18 17 31.160,-24 31 48.93,1,14.46,,,328-136689,18173115-2431488,STAR,JHK,,-7.1,5.1,-0.4,5.2,,,,,,,,,,,,,12.084,0.023,11.405,0.026,11.185,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,10.6,
224287270,17 49 50.841,-24 31 03.23,1,13.162,,,,17495084-2431032,STAR,J,col,,,,,,,,,,,,,,,,,11.659,0.022,10.183,0.024,9.593,0.021,3547,317,211,0.648,0.448,0.32,0.175,0.25,0.4,74.115,30.335,25.012,1.07,0.491,0.026,2.19E-06,7.46E-06,1.43E-06,7777,2452,2478,2.877,0.491,0.307,AAA-222-111-000-0-0,7.2,0654-0585032
224290871,18 03 48.253,-24 30 39.11,1,14.709,,,328-126504,18034825-2430391,STAR,JHK,,39,6.7,2.9,4.6,,,,,,,,,,,,,12.432,0.05,11.84,0.072,11.566,0.05,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5.3,
224297601,18 04 23.534,-24 29 55.22,1,16.125,,,328-126742,18042352-2429553,STAR,JHK,,1.9,7.2,1.8,7.3,,,,,,,,,,,,,13.589,0.028,12.824,0.035,12.52,0.04,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,10.1,
224305947,18 04 26.489,-24 29 00.40,1,14.198,,,328-126755,18042648-2429002,STAR,J,,7.1,9.7,-10.4,10.9,,,,,,,,,,,,,12.857,0.023,11.819,0.026,11.324,0.033,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5,
224308209,18 04 30.714,-24 28 45.65,1,13.879,,,,18043071-2428456,STAR,J,,,,,,,,,,,,,,,,,,12.509,0.032,10.517,0.028,9.028,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5.4,0655-0618505
224308921,18 04 22.555,-24 28 40.87,1,14.885,,,328-126734,18042256-2428410,STAR,JHK,,2.4,5,16.4,13.2,,,,,,,,,,,,,12.959,0.024,12.524,0.021,12.198,0.033,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,4.8,
224311432,18 04 39.451,-24 28 24.23,1,13.854,,,328-126853,18043944-2428243,STAR,gri,,-4.1,4.1,-0.6,3,,,14.888,0.02,14.189,0.037,14.46,0.036,13.672,0.044,13.594,0.067,12.542,0.029,12.169,0.03,12.112,0.034,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,4.8,
224311447,18 04 47.788,-24 28 24.15,1,11.297,,,328-126897,18044780-2428240,STAR,gri,,0.5,1.2,-3.7,1.3,,,11.463,0.04,11.272,0.03,11.243,0.03,11.315,0.04,11.23,0.06,10.632,0.024,10.579,0.022,10.534,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,13.2,
224312151,18 04 20.369,-24 28 19.43,1,14.293,,,328-126714,18042036-2428195,STAR,JHK,,-3.3,6.8,-8.7,4.8,,,,,,,,,,,,,11.918,0.033,11.139,0.042,10.909,0.046,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5.6,
