,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
0,integer,ra,dec,integer,float,integer,string,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,integer,integer,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,string,float,string
6501,212447841,13 59 38.500,-13 50 53.80,1,13.291,,,381-066039,13593850-1350537,,STAR,gri,rpm,-34,2,-13.3,2.3,,,14.149,0.02,13.479,0.01,,,13.749,0.03,13.305,0.02,13.095,0.03,,,12.123,0.025,11.791,0.024,11.704,0.025,5867,117,117,4.432,0.078,0.273,-0.571,0.36,0.36,0.914,0.341,0.105,0.864,0.088,0.088,1.062,0.377,0.636,443.6,176.1,62.55,0.062,0.022,0.026,AAA-222-111-000-0-0,,
6502,212447861,13 16 46.926,-13 50 52.78,1,12.931,,,381-064428,13164692-1350527,,STAR,gri,rpm,-26.1,10.3,3.3,10.1,,,13.939,0.02,13.184,0.04,,,13.533,0.03,12.942,0.01,12.673,0.03,,,11.598,0.025,11.136,0.023,11.06,0.022,5198,83,104,2.831,0.534,0.534,-1.185,0.3,0.48,5.501,4.353,2.714,0.874,0.026,0.068,0.004,0.021,0.003,1891,1314,955.3,0.041,0.02,0.01,AAA-222-111-000-0-0,,
6503,212447880,13 18 15.952,-13 50 51.88,1,16.808,,,,13181595-1350518,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.359,0.075,14.658,0.071,14.061,0.081,3532,258,361,5.032,0.126,0.105,-0.061,0.16,0.24,0.228,0.098,0.08,0.237,0.137,0.117,16.62,17.94,7.59,260.9,155.5,125.3,0.035,0.023,0.013,AAA-222-111-000-0-0,,
6504,212447897,14 03 03.032,-13 50 50.34,1,12.091,,,381-066137,14030303-1350502,,STAR,gri,rpm,-20.6,1.3,-14.1,3.4,,,12.979,0.01,12.352,0.16,,,12.576,0.01,12.083,0.02,11.883,0.02,,,10.87,0.026,10.553,0.023,10.457,0.025,5826,116,116,4.114,0.344,0.258,-0.23,0.25,0.3,1.484,0.384,0.547,1.012,0.1,0.15,0.291,0.805,0.152,396.4,98.07,141.6,0.07,0.018,0.024,AAA-222-111-000-0-0,,
6505,212447903,13 30 43.920,-13 50 49.51,1,13.835,,,381-064961,13304391-1350495,,STAR,gri,rpm,-21.6,2.1,-31,2.4,,,14.568,0.06,13.986,0.03,,,14.221,0.04,13.826,0.04,13.669,0.06,,,12.74,0.023,12.433,0.028,12.372,0.026,6003,144,144,4.398,0.09,0.144,-0.81,0.35,0.35,0.937,0.215,0.128,0.822,0.074,0.053,0.962,0.381,0.398,609.5,155,104.9,0.039,0.02,0.014,AAA-222-111-000-0-0,,
6506,212448014,13 39 14.227,-13 50 41.40,1,13.636,,,381-065271,13391422-1350414,,STAR,gri,rpm,10,2.4,-9.5,3.9,,,14.738,0.05,13.878,0.04,,,14.279,0.02,13.606,0.06,13.36,0.13,,,12.233,0.026,11.805,0.022,11.694,0.019,5212,160,128,4.493,0.072,1.32,-0.171,0.24,0.72,0.88,3.031,0.103,0.894,0.097,0.064,1.283,0.351,1.269,414,1262,60.81,0.043,0.026,0.013,AAA-222-111-000-0-0,,
6507,212448032,13 36 28.586,-13 50 40.17,1,14.726,,,381-065172,13362859-1350400,,STAR,gri,rpm,11.1,3.4,4.6,3.7,,,16.023,0.07,15.056,0.03,,,15.524,0.04,14.686,0.05,14.385,0.03,,,13.26,0.024,12.763,0.029,12.693,0.027,4969,99,79,4.578,0.035,1.134,-0.136,0.25,0.35,0.763,2.171,0.066,0.821,0.092,0.076,1.755,0.374,1.727,519.4,1477,48.96,0.065,0.024,0.028,AAA-222-111-000-0-0,,
6508,212448052,13 11 14.370,-13 50 38.80,1,10.388,,5543-516-1,381-064230,,,STAR,gri,,-39.2,2,4,2,,,11.373,0.087,10.801,0.08,,,10.802,0.18,10.381,0.05,10.21,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6509,212448066,13 11 14.290,-13 50 37.54,1,11.358,,5543-516-2,,,,STAR,BV,,,,,,,,11.676,0.103,11.359,0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6510,212448070,13 34 21.112,-13 50 37.32,1,18.392,,,,13342111-1350373,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.828,0.164,15.918,0.157,15.086,0.163,3686,443,380,4.993,0.13,0.156,-0.201,0.25,0.35,0.262,0.142,0.092,0.278,0.196,0.122,13.34,14.21,7.754,645.7,507.9,284.3,0.058,0.029,0.024,CCC-222-111-000-0-0,,
6511,212448085,14 04 06.310,-13 50 35.98,1,14.188,,,381-066176,14040630-1350358,,STAR,JHK,rpm,3.5,3,-29.8,3.2,,,,,,,,,,,,,,,,,13.057,0.023,12.711,0.022,12.705,0.024,5824,228,228,4.415,0.102,0.204,-0.546,0.35,0.35,0.925,0.3,0.121,0.855,0.094,0.078,1.004,0.382,0.541,683.8,241.6,105.8,0.046,0.034,0.013,AAA-222-111-000-0-0,,
6512,212448093,14 02 06.262,-13 50 35.44,1,15.96,,,381-066121,14020626-1350352,,STAR,gri,rpm,-36.9,3.9,-55.7,4,,,17.463,0.21,16.365,0.05,,,16.861,0.08,15.84,0.03,15.573,0.24,,,14.09,0.03,13.472,0.024,13.301,0.037,4370,163,136,4.862,0.066,0.11,-0.866,0.3,0.12,0.417,0.113,0.052,0.468,0.093,0.058,6.23,2.213,2.281,336.9,117.2,51.47,0.055,0.031,0.022,AAA-222-111-000-0-0,,
6513,212448122,13 43 06.094,-13 50 33.27,1,14.637,,,381-065411,13430609-1350332,,STAR,gri,rpm,-0.2,3.1,2,4.3,,,15.862,0.07,14.927,0.02,,,15.365,0.03,14.645,0.04,14.326,0.12,,,13.216,0.024,12.788,0.025,12.622,0.027,5181,127,159,3.681,0.82,1.148,-0.501,0.48,0.48,2.351,4.555,1.706,0.897,0.099,0.082,0.047,1.635,0.046,1651,3056,1181,0.069,0.022,0.031,AAA-222-111-000-0-0,,
6514,212448127,13 11 32.974,-13 50 33.10,1,17.657,,,,13113297-1350330,,STAR,J,rpm,2,3,4,0,,,,,,,,,,,,,,,,,16.15,0.138,15.351,0.145,14.588,0.144,3938,488,348,4.867,0.14,0.168,-0.176,0.25,0.35,0.396,0.164,0.134,0.445,0.173,0.173,6.373,6.639,3.252,720.9,467.2,283.5,0.042,0.022,0.014,BBB-222-111-000-0-0,,0761-0269165
6515,212448132,13 58 02.087,-13 50 32.78,1,14.704,,,,13580208-1350327,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,12.363,0.022,11.774,0.021,11.476,0.024,3478,120,313,5.062,0.104,0.065,0.023,0.15,0.18,0.218,0.062,0.062,0.211,0.071,0.071,18.33,14.12,5.502,63.29,28.61,27.12,0.021,0.013,0.011,AAA-222-111-000-0-0,,
6516,212448141,13 13 15.681,-13 50 31.62,1,12.797,,,381-064296,13131567-1350316,,STAR,gri,rpm,-35,1.5,-23.4,1.8,,,13.881,0.04,13.014,0.04,,,13.426,0.02,12.764,0.03,12.528,0.08,,,11.503,0.024,11.126,0.027,11.09,0.024,5409,109,109,4.527,0.035,0.035,-0.04,0.09,0.18,0.856,0.055,0.062,0.905,0.047,0.07,1.398,0.229,0.166,295.4,26.27,33.21,0.042,0.022,0.018,AAA-222-111-000-0-0,,
6517,212448152,13 35 41.503,-13 50 30.73,1,17.948,,,,13354150-1350307,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.418,0.125,16.133,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,,BCU-220-110-000-0-0,24,
6518,212448169,13 59 59.791,-13 50 29.44,1,16.701,,,,13595979-1350294,,EXTENDED,J,,,,,,,,,,,,,,,,,,,,,,15.26,0.088,14.634,0.096,14.115,0.11,,,,,,,,,,,,,,,,,,,,,,,,,AAB-222-111-000-1-0,43.6,
6519,212448179,14 01 09.913,-13 50 28.86,1,14.7,,,381-066091,14010990-1350288,,STAR,gri,rpm,-0.3,3.5,-21.9,3.8,,,15.762,0.05,14.968,0.04,,,15.316,0.02,14.747,0.03,14.436,0.06,,,13.345,0.027,12.895,0.024,12.802,0.035,5395,128,128,4.533,0.07,1.302,-0.741,0.4,0.72,0.792,2.811,0.118,0.801,0.074,0.089,1.452,0.576,1.435,647.9,2063,113.9,0.049,0.03,0.019,AAA-222-111-000-0-0,,
6520,212448245,13 15 03.311,-13 50 24.22,1,13.885,,,381-064365,13150330-1350241,,STAR,gri,rpm,-5.2,2.4,8.8,2.7,,,14.642,0.03,14.045,0.04,,,14.325,0.03,13.856,0.02,13.697,0.08,,,12.868,0.022,12.579,0.028,12.495,0.031,5935,120,120,4.268,0.125,0.175,-0.176,0.2,0.24,1.201,0.301,0.204,1.026,0.098,0.098,0.542,0.327,0.262,826.9,233.4,154.8,0.047,0.027,0.017,AAA-222-111-000-0-0,,
6521,212448247,14 04 06.185,-13 50 24.17,1,14.564,,,381-066175,14040618-1350241,,STAR,JHK,rpm,-22,6.6,15.1,17.7,,,,,,,,,,,,,,,,,13.414,0.026,13.084,0.023,13.047,0.036,5860,188,235,4.38,0.105,0.273,-0.432,0.35,0.42,1.012,0.385,0.151,0.894,0.108,0.093,0.828,0.397,0.504,883.5,373.1,157,0.055,0.032,0.023,AAA-222-111-000-0-0,,
6522,212448254,14 02 27.506,-13 50 23.73,1,16.098,,,,14022750-1350237,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.659,0.032,13.096,0.026,12.736,0.027,3371,176,763,5.108,0.162,0.09,-0.049,0.16,0.2,0.192,0.064,0.078,0.168,0.077,0.077,23.05,26,8.673,91.27,39.75,52.94,0.025,0.02,0.014,AAA-222-111-000-0-0,,
6523,212448276,13 21 13.857,-13 50 22.14,1,14.706,,,381-064593,13211385-1350222,,STAR,JHK,rpm,-1.1,3.7,12.6,4.3,,,,,,,,,,,,,,,,,13.52,0.026,13.214,0.035,13.124,0.041,5946,190,237,4.336,0.125,0.225,-0.407,0.36,0.48,1.095,0.354,0.207,0.904,0.12,0.086,0.677,0.396,0.382,998.1,303.2,198,0.058,0.03,0.025,AAA-222-111-000-0-0,,
6524,212448284,13 25 29.810,-13 50 21.82,1,16.832,,,,13252980-1350218,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.61,0.056,14.991,0.083,15.184,0.18,4242,554,462,4.772,0.168,0.14,-0.302,0.3,0.48,0.479,0.19,0.155,0.556,0.147,0.206,3.99,5.235,1.797,780.5,439.5,323.8,0.056,0.029,0.025,AAC-222-111-000-0-0,,
6525,212448300,13 13 38.240,-13 50 20.40,1,14.913,,,381-064308,13133824-1350203,,STAR,JHK,rpm,-28.1,3,-44.7,3,,,,,,,,,,,,,,,,,12.727,0.024,12.055,0.027,11.889,0.024,4106,192,144,4.787,0.06,0.05,-0.078,0.2,0.2,0.496,0.053,0.066,0.554,0.059,0.07,4.435,1.493,0.83,201.6,32.02,32.68,0.035,0.015,0.011,AAA-222-111-000-0-0,,
6526,212448307,13 24 19.695,-13 50 19.74,1,14.255,,,381-064728,13241969-1350197,,STAR,gri,rpm,15.7,3.7,-4.7,4.3,,,15.306,0.02,14.503,0.02,,,14.854,0.02,14.247,0.01,13.999,0.06,,,12.941,0.026,12.487,0.023,12.389,0.024,5254,157,94,3.671,0.897,0.414,-0.74,0.48,0.3,2.094,1.237,1.385,0.876,0.036,0.114,0.078,1.939,0.058,1271,658.1,823.2,0.04,0.024,0.012,AAA-222-111-000-0-0,,
6527,212448363,13 37 22.083,-13 50 15.47,1,12.188,,5552-363-1,381-065205,13372207-1350153,,STAR,gri,plx,-21.1,3.1,5.8,3.2,,,12.914,0.292,12.259,0.207,,,12.835,0.02,12.179,0.04,11.91,0.06,,,10.828,0.022,10.364,0.022,10.275,0.019,5132,104,83,3.508,0.195,0.351,-0.649,0.36,0.3,2.827,1.278,0.481,0.94,0.177,0.051,0.042,0.036,0.028,566.5,156.2,156.2,0.04,0.022,0.012,AAA-222-111-000-0-0,,
6528,212448453,13 21 44.304,-13 50 06.87,1,14.569,,,381-064617,13214429-1350068,,STAR,gri,rpm,8.4,3.7,-9.6,4.2,,,16.17,0.08,15.02,0.04,,,15.589,0.03,14.571,0.02,14.131,0.02,,,12.749,0.022,12.193,0.026,12.052,0.023,4401,52,44,4.886,0.02,0.04,-1.064,0.05,0.05,0.406,0.036,0.008,0.465,0.033,0.009,6.916,0.415,1.137,181.8,20.12,5.453,0.066,0.002,0.001,AAA-222-111-000-0-0,,
6529,212448457,13 12 40.833,-13 50 06.64,1,13.156,,,381-064285,13124083-1350065,,STAR,gri,rpm,-6.5,1.7,-12.5,2,,,13.876,0.02,13.267,0.05,,,13.537,0.02,13.156,0.02,12.993,0.06,,,12.142,0.021,11.868,0.022,11.786,0.023,6137,98,123,4.185,0.18,0.18,-0.316,0.25,0.3,1.307,0.407,0.264,1.025,0.128,0.128,0.398,0.36,0.189,694.2,189.9,149.1,0.043,0.019,0.016,AAA-222-111-000-0-0,,
6530,212448478,13 26 01.234,-13 50 04.55,1,17.384,,,,13260123-1350045,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.896,0.104,15.526,0.184,14.779,0.126,3781,1462,381,4.944,0.156,0.364,-0.218,0.25,0.55,0.301,0.378,0.109,0.331,0.367,0.153,9.345,13.59,7.544,495.1,1152,223.7,0.04,0.022,0.012,ACB-222-111-000-0-0,,
6531,212448488,13 18 24.624,-13 50 03.40,1,18.066,,,,13182462-1350034,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.525,0.14,15.95,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,BCU-220-110-000-0-0,45.3,
6532,212448496,14 02 26.396,-13 50 02.93,1,14.671,,,381-066128,14022639-1350027,,STAR,gri,col,,,,,,,17.182,0.06,15.754,0.08,,,16.448,0.04,15.173,0.02,13.909,0.05,,,11.868,0.026,11.232,0.023,10.986,0.021,3811,134,111,4.895,0.056,0.04,0.027,0.12,0.24,0.377,0.042,0.045,0.415,0.057,0.057,7.389,2.329,1.313,96.19,19.24,18.43,0.028,0.016,0.01,AAA-222-111-000-0-0,,
6533,212448507,13 39 44.403,-13 50 01.84,1,13.867,,,381-065292,13394440-1350018,,STAR,gri,rpm,-29.2,2.6,15.4,2.8,,,14.571,0.08,13.956,0.04,,,14.216,0.06,13.78,0.06,13.718,0.19,,,12.724,0.024,12.353,0.024,12.302,0.024,5772,206,172,4.433,0.084,0.364,-0.451,0.28,0.35,0.915,0.499,0.124,0.87,0.078,0.093,1.08,0.36,0.775,573.1,338.5,87.55,0.051,0.036,0.018,AAA-222-111-000-0-0,,
6534,212448513,13 10 54.353,-13 50 01.36,1,13.991,,,381-064220,13105436-1350014,,STAR,gri,rpm,-45.1,3.8,-20.1,4.4,,,15.074,0.03,14.223,0.03,,,14.607,0.04,13.997,0.02,13.727,0.08,,,12.755,0.023,12.392,0.022,12.309,0.025,5458,88,88,4.558,0.084,0.072,-0.437,0.3,0.72,0.758,0.096,0.132,0.774,0.109,0.109,1.668,0.834,0.437,458.2,78.17,76.92,0.043,0.027,0.015,AAA-222-111-000-0-0,,
6535,212448523,13 39 58.982,-13 50 01.06,1,12.669,,,381-065303,13395897-1350010,,STAR,gri,rpm,-8.8,1.2,2.8,1.3,,,13.299,0.05,12.745,0.03,,,12.954,0.03,12.584,0.03,12.547,0.14,,,11.659,0.026,11.365,0.021,11.31,0.021,6137,145,97,4.124,0.184,0.138,-0.14,0.15,0.36,1.436,0.355,0.285,1.134,0.145,0.145,0.326,0.284,0.122,614.2,112.4,128.8,0.051,0.028,0.014,AAA-222-111-000-0-0,,
6536,212448532,13 58 36.724,-13 50 00.28,1,13.205,,,381-066007,13583671-1350001,,STAR,gri,col,0,50,0,50,,,15.288,0.05,13.853,0.02,,,14.655,0.03,13.276,0.04,12.584,0.05,,,11.042,0.021,10.415,0.023,10.212,0.022,3835,61,107,4.91,0.072,0.04,-0.08,0.12,0.15,0.368,0.043,0.06,0.407,0.055,0.077,7.979,3.137,1.493,65.21,9.661,12.21,0.023,0.011,0.009,AAA-222-111-000-0-0,,
6537,212448535,14 03 54.023,-13 49 59.87,1,17.815,,,,14035402-1349598,6166-301-1-0207-0215,EXTENDED,gri,,4,3,-6,3,,,,,,,20.486,0.112,18.791,0.013,17.901,0.009,17.396,0.008,16.981,0.019,16.581,0.167,15.506,0.12,14.877,0.144,,,,,,,,,,,,,,,,,,,,,,,,,CBB-222-111-000-0-0,15.5,
6538,212448550,13 14 38.053,-13 49 57.86,1,13.177,,,381-064343,13143805-1349577,,STAR,gri,rav,-12.8,1.5,-9.4,1.6,,,13.953,0.03,13.319,0.03,,,13.616,0.02,13.161,0.01,12.988,0.04,,,12.157,0.024,11.854,0.022,11.744,0.025,5493,165,165,4.491,0.04,0.064,0.056,0.12,0.12,0.913,0.082,0.063,0.957,0.05,0.05,1.199,0.256,0.242,428.1,48.93,43.91,0.042,0.022,0.014,AAA-222-111-000-0-0,,
6539,212448591,13 59 05.017,-13 49 55.17,1,17.368,,,,13590501-1349551,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.28,0.052,14.688,0.059,14.471,0.095,3911,655,327,4.889,0.14,0.196,-0.192,0.25,0.35,0.36,0.192,0.125,0.412,0.215,0.179,6.864,7.643,4.068,479.7,451.4,203.7,0.052,0.03,0.023,AAA-222-111-000-0-0,,
6540,212448604,14 02 48.593,-13 49 54.43,1,17.916,,,,14024859-1349544,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.389,0.15,15.737,0.142,15.165,0.166,3757,657,328,4.968,0.125,0.225,-0.201,0.25,0.45,0.295,0.208,0.106,0.329,0.243,0.152,9.924,10.81,6.387,602.6,619.9,268.4,0.055,0.028,0.023,BBC-222-111-000-0-0,,
6541,212448619,13 42 50.684,-13 49 53.32,1,18.109,,,,13425068-1349533,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.564,0.117,15.962,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,BBD-222-111-000-0-0,83.4,
6542,212448621,13 27 03.153,-13 49 53.08,1,13.359,,,381-064835,13270314-1349529,,STAR,gri,rpm,-7.9,4.6,-9.8,2.8,,,14.195,0.02,13.541,0.03,,,13.805,0.03,13.358,0.01,13.168,0.06,,,12.38,0.028,12.003,0.03,11.97,0.029,5861,114,137,4.301,0.15,0.45,-0.359,0.25,0.5,1.115,0.718,0.245,0.923,0.125,0.089,0.631,0.478,0.486,623.8,378.6,131.7,0.042,0.021,0.013,AAA-222-111-000-0-0,,
6543,212448681,13 41 46.384,-13 49 48.29,1,14.161,,,381-065368,13414637-1349483,,STAR,gri,rpm,-2.8,3.4,6,4.2,,,15.162,0.04,14.426,0.03,,,14.751,0.03,14.181,0.03,13.908,0.09,,,12.824,0.023,12.386,0.026,12.279,0.025,5321,129,129,2.934,1.045,0.57,-1.019,0.48,0.4,4.566,4.32,3.061,0.879,0.028,0.041,0.006,0.164,0.005,2652,2652,1667,0.056,0.024,0.024,AAA-222-111-000-0-0,,
6544,212448686,13 14 04.285,-13 49 47.99,1,14.618,,,381-064321,13140429-1349479,,STAR,JHK,rpm,-51.4,3.7,-38.2,4.3,,,,,,,,,,,,,,,,,12.954,0.021,12.402,0.025,12.28,0.021,4410,329,659,4.811,0.126,0.168,-0.297,0.25,0.35,0.462,0.203,0.124,0.525,0.16,0.16,4.694,4.694,2.347,229.2,110.6,97.12,0.031,0.016,0.01,AAA-222-111-000-0-0,,
6545,212448705,13 59 21.636,-13 49 46.89,1,12.97,,,381-066029,13592163-1349468,,STAR,gri,rav,-36,1.9,-26,2.2,,,14.176,0.08,13.276,0.06,,,13.679,0.04,12.956,0.06,12.666,0.04,,,11.371,0.024,10.928,0.023,10.83,0.022,4850,174,145,4.616,0.025,0.03,-0.034,0.1,0.12,0.721,0.041,0.039,0.789,0.039,0.039,2.08,0.254,0.268,196.9,23.01,17.33,0.045,0.022,0.018,AAA-222-111-000-0-0,,
6546,212448713,13 35 53.324,-13 49 46.11,1,10.724,,5551-511-1,381-065149,13355333-1349461,,STAR,gri,plx,-20,2.4,-0.8,2.5,,,12.753,0.338,11.22,0.098,,,11.835,0.02,10.707,0.04,10.247,0.05,,,8.866,0.034,8.202,0.038,8.04,0.021,4273,86,69,1.532,0.485,0.582,-0.465,0.4,0.56,25.986,19.423,9.665,0.97,0.251,0.084,4.45E-05,1.69E-04,3.77E-05,1850,976.5,976.5,0.046,0.027,0.015,AAA-111-111-000-0-0,,
6547,212448715,13 33 40.283,-13 49 45.85,1,11.991,,,381-065059,13334027-1349459,,STAR,gri,rav,-4.7,1.2,-1.3,1.2,,,13.379,0.07,12.31,0.03,,,12.816,0.03,11.972,0.03,11.638,0.1,,,10.423,0.021,9.942,0.025,9.775,0.021,4432,89,89,1.7,0.144,0.08,-0.575,0.12,0.12,22.572,2.235,3.165,0.955,0.019,0.039,7.79E-05,5.02E-05,1.88E-05,3356,248.3,362.3,0.043,0.025,0.014,AAA-222-111-000-0-0,,
6548,212448745,14 05 31.838,-13 49 43.42,1,11.758,,,381-066227,14053183-1349435,,STAR,gri,rpm,-6.7,1.2,-14,2.3,,,12.738,0.02,11.977,0.02,,,12.308,0.01,11.766,0.01,11.522,0.09,,,10.581,0.021,10.215,0.024,10.166,0.023,5602,234,167,3.896,0.54,1.188,-0.195,0.3,0.9,1.677,3.351,0.833,1.015,0.173,0.144,0.144,0.829,0.141,385,681.3,199,0.045,0.036,0.014,AAA-222-111-000-0-0,,
6549,212448751,13 14 05.079,-13 49 43.10,1,13.233,,,381-064322,13140508-1349430,,STAR,gri,rpm,28.3,1.9,0.3,2.2,,,14.341,0.05,13.501,0.04,,,13.888,0.01,13.221,0.03,12.952,0.09,,,11.921,0.022,11.53,0.025,11.43,0.025,5378,85,107,4.524,0.048,0.048,-0.038,0.2,0.24,0.855,0.072,0.079,0.889,0.057,0.057,1.424,0.269,0.267,339.5,42.83,32,0.045,0.018,0.016,AAA-222-111-000-0-0,,
6550,212448762,13 36 03.805,-13 49 42.45,1,14.706,,,381-065157,13360381-1349423,,STAR,gri,rpm,-26.9,15.9,10,4.3,,,15.897,0.06,14.999,0.02,,,15.428,0.02,14.704,0.04,14.396,0.07,,,13.293,0.03,12.81,0.029,12.711,0.034,5090,119,119,4.56,0.06,1.5,-0.426,0.35,0.42,0.794,3.939,0.116,0.834,0.081,0.114,1.606,0.601,1.598,576.3,2734,105.3,0.06,0.025,0.025,AAA-222-111-000-0-0,,
6551,212448768,13 21 24.441,-13 49 41.87,1,10.999,,5550-1335-1,381-064599,13212442-1349420,,STAR,gri,rpm,6.6,2.3,-15.5,2.3,,,12.639,0.381,11.25,0.125,,,11.743,0.02,10.99,0.02,10.68,0.03,,,9.499,0.023,8.959,0.022,8.856,0.019,4888,78,78,2.326,0.513,0.342,-0.946,0.42,0.35,9.95,3.503,4.169,0.894,0.091,0.028,7.17E-04,0.003,4.89E-04,1114,406.1,477.3,0.058,0.024,0.024,AAA-222-111-000-0-0,,
6552,212448801,13 40 13.960,-13 49 39.41,1,13.463,,,381-065316,13401395-1349393,,STAR,gri,rpm,-6.8,2.1,3.4,4,,,14.348,0.04,13.564,0.03,,,13.927,0.04,13.323,0.05,13.264,0.18,,,12.204,0.023,11.914,0.025,11.818,0.026,5839,141,141,4.243,0.2,0.28,0,0.2,0.2,1.253,0.527,0.278,1.065,0.112,0.08,0.494,0.526,0.315,635.8,264.8,160.1,0.07,0.018,0.029,AAA-222-111-000-0-0,,
6553,212448803,14 03 43.235,-13 49 39.12,1,17.411,,,,14034323-1349391,6166-301-1-0207-0200,EXTENDED,gri,,3,3,5,3,,,,,,,20.423,0.093,18.427,0.009,17.465,0.006,16.976,0.006,16.598,0.013,15.774,0.093,15.097,0.082,14.518,0.088,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,65.5,
6554,212448827,13 35 42.056,-13 49 37.07,1,17.834,,,,13354205-1349370,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.313,0.117,15.338,0.133,14.897,0.143,3862,428,357,4.902,0.145,0.145,-0.218,0.25,0.35,0.337,0.172,0.129,0.385,0.165,0.198,8.051,10.14,3.969,695.3,416.9,335.1,0.04,0.023,0.013,BBB-222-111-000-0-0,,
6555,212448833,13 10 55.027,-13 49 36.81,1,16.118,,,,13105502-1349368,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.108,0.038,13.459,0.042,13.322,0.043,4172,330,330,4.771,0.126,0.105,-0.151,0.2,0.32,0.487,0.119,0.112,0.548,0.122,0.122,4.183,3.086,1.544,384.6,143.8,121.9,0.052,0.027,0.019,AAA-222-111-ccc-0-0,,
6556,212448873,13 33 58.217,-13 49 33.41,1,15.44,,,381-065074,13335822-1349335,,EXTENDED,gri,,-25.6,6.2,-10.5,4.8,,,17.279,0.15,15.928,0.03,,,16.661,0.06,15.448,0.04,14.916,0.02,,,14.311,0.07,13.698,0.084,,,,,,,,,,,,,,,,,,,,,,,,,,,AAU-226-220-cc0-1-0,4.2,
6557,212448890,13 37 06.354,-13 49 32.17,1,17.409,,,,13370635-1349321,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.919,0.118,15.353,0.144,14.809,0.159,3779,814,339,4.944,0.13,0.234,-0.218,0.25,0.45,0.33,0.237,0.12,0.351,0.263,0.164,9.345,10.41,6.523,500.3,663.9,226.6,0.04,0.022,0.012,BBC-222-111-000-0-0,,
6558,212448907,13 24 13.121,-13 49 31.08,1,12.904,,,381-064725,13241312-1349311,,STAR,gri,rpm,-6.8,2.1,-0.2,2.6,,,13.668,0.01,13.119,0.01,,,13.329,0.02,12.921,0.01,12.722,0.07,,,11.811,0.026,11.452,0.023,11.416,0.023,5971,140,117,4.237,0.2,0.32,-0.333,0.25,0.3,1.182,0.598,0.3,1.014,0.091,0.182,0.542,0.463,0.384,513.9,244.8,142.5,0.041,0.025,0.018,AAA-222-111-000-0-0,,
6559,212448928,13 30 31.307,-13 49 29.33,1,12.612,,,381-064954,13303131-1349293,,STAR,gri,rpm,-13.5,1.1,-5.9,1.4,,,13.324,0.05,12.759,0.03,,,12.972,0.05,12.603,0.03,12.458,0.05,,,11.608,0.023,11.329,0.026,11.255,0.023,6091,146,121,4.216,0.14,0.224,-0.248,0.25,0.25,1.299,0.321,0.219,1.041,0.138,0.115,0.465,0.316,0.24,536.9,144,96.45,0.038,0.017,0.012,AAA-222-111-000-0-0,,
6560,212448937,13 10 55.155,-13 49 28.16,1,11.838,,5543-445-1,381-064221,13105516-1349278,,STAR,gri,plx,44.4,2.3,-33.9,2.3,,,12.217,0.148,12.75,0.33,,,12.277,0.02,11.845,0.02,11.65,0.05,,,10.732,0.021,10.419,0.024,10.335,0.022,5949,96,96,4.39,0.055,0.088,-0.228,0.2,0.24,1.033,0.121,0.091,0.961,0.097,0.097,0.856,0.197,0.216,264.6,35.17,35.17,0.037,0.022,0.012,AAA-222-111-000-0-0,,
