EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
212277502,13 50 13.103,-18 14 07.89,1,13.879,,,359-065687,13501310-1814077,STAR,gri,rpm,-23.1,2.5,-0.1,1.5,,,14.698,0.02,14.068,0.03,14.334,0.03,13.896,0.03,13.684,0.05,12.771,0.022,12.436,0.029,12.378,0.03,5930,143,143,4.358,0.105,0.336,-0.501,0.3,0.25,1.023,0.45,0.156,0.89,0.086,0.071,0.773,0.447,0.526,688.6,282.7,119.8,0.058,0.024,0.02,AAA-222-111-000-0-0,,
212277560,13 46 57.546,-18 13 59.66,1,12.662,,,359-065558,13465754-1813596,STAR,gri,rpm,-0.5,1.1,-4.7,1.7,,,13.35,0.04,12.816,0.03,13.025,0.04,12.666,0.03,12.506,0.04,11.693,0.022,11.409,0.025,11.408,0.025,6162,123,123,4.179,0.14,0.168,-0.25,0.25,0.35,1.389,0.368,0.247,1.074,0.189,0.158,0.394,0.245,0.194,583.3,159.5,109.2,0.056,0.028,0.023,AAA-222-111-000-0-0,,
212277562,13 47 55.312,-18 13 59.32,1,15.728,,,,13475531-1813593,STAR,JHK,col,,,,,,,,,,,,,,,,,13.467,0.026,12.851,0.029,12.606,0.033,3690,216,180,4.974,0.085,0.085,-0.077,0.16,0.24,0.3,0.079,0.083,0.323,0.1,0.12,11,7.593,3.897,147,60.09,42.66,0.038,0.022,0.016,AAA-222-111-000-0-0,,
212277571,13 49 36.365,-18 13 57.87,1,13.9,,,359-065661,13493636-1813579,STAR,gri,rpm,-15.2,1.8,-0.7,1.6,,,14.722,0.02,14.08,0.02,14.35,0.02,13.906,0.03,13.707,0.07,12.868,0.026,12.576,0.026,12.537,0.028,5987,121,121,4.299,0.11,0.198,-0.298,0.25,0.3,1.144,0.32,0.164,0.971,0.092,0.092,0.604,0.289,0.305,805.1,210.3,123,0.054,0.031,0.022,AAA-222-111-000-0-0,,
212277629,13 44 43.052,-18 13 50.32,1,13.165,,,359-065489,13444304-1813502,STAR,gri,rpm,-8.3,1.5,-9.2,1.9,,,14.016,0.03,13.345,0.05,13.637,0.05,13.12,0.04,12.963,0.03,11.95,0.023,11.62,0.026,11.512,0.025,5838,139,173,4.383,0.08,0.432,-0.092,0.16,0.2,1.061,0.783,0.137,1.017,0.146,0.104,0.78,0.353,0.616,478.3,328.8,72.14,0.069,0.018,0.032,AAA-222-111-000-0-0,,
212277655,13 51 29.506,-18 13 46.38,1,14.543,,,359-065749,13512950-1813464,STAR,gri,rpm,1.9,2.6,-2,3.7,,,15.583,0.06,14.864,0.06,15.181,0.03,14.568,0.04,14.27,0.07,13.426,0.053,12.678,0.065,12.02,0.041,3487,85,149,5.048,0.07,0.05,0.02,0.12,0.15,0.226,0.04,0.046,0.214,0.055,0.055,17.82,8.843,4.457,252.2,139.3,103.4,0.053,0.028,0.023,AAA-222-111-000-0-0,,
212277703,13 50 29.304,-18 13 40.20,1,17.286,,,,13502930-1813401,STAR,JHK,col,,,,,,,,,,,,,,,,,15.635,0.072,15.001,0.097,14.966,0.142,4111,635,454,4.81,0.16,0.192,-0.247,0.25,0.45,0.445,0.21,0.162,0.524,0.168,0.201,4.803,6.353,2.423,685.9,465.6,317.5,0.054,0.031,0.022,AAB-222-111-000-0-0,,
212277786,13 52 50.706,-18 13 31.35,1,12.415,,,359-065794,13525070-1813312,STAR,gri,rpm,-21.4,0.9,-3.9,1.5,,,13.274,0.15,12.543,0.15,12.871,0.15,12.361,0.15,12.219,0.18,11,0.023,10.661,0.024,10.593,0.025,5804,173,173,4.245,0.205,0.369,-0.114,0.2,0.32,1.183,0.66,0.258,1.022,0.114,0.114,0.548,0.545,0.41,358.2,193.5,95.09,0.052,0.025,0.02,AAA-222-111-000-0-0,,
212277864,13 42 43.788,-18 13 21.99,1,13.363,,,359-065410,13424379-1813219,STAR,gri,rpm,-21.1,1.8,-5.7,2.1,,,14.266,0.04,13.503,0.06,13.842,0.05,13.252,0.05,13.157,0.12,12.063,0.024,11.66,0.024,11.643,0.023,5546,130,195,4.489,0.04,0.568,-0.095,0.12,0.27,0.906,0.852,0.072,0.936,0.062,0.075,1.211,0.258,1.047,407.1,370.1,45.94,0.05,0.032,0.02,AAA-222-111-000-0-0,,
212277903,13 52 28.088,-18 13 17.41,1,13.002,,,359-065784,13522809-1813173,STAR,gri,rpm,1.7,1.4,-3.8,2.1,,,13.635,0.02,13.02,0.02,13.258,0.03,12.89,0.02,12.892,0.26,11.907,0.024,11.626,0.024,11.563,0.023,6222,124,124,4.125,0.192,0.192,-0.3,0.25,0.35,1.406,0.458,0.294,1.106,0.158,0.158,0.332,0.279,0.172,664.8,214,137.9,0.061,0.023,0.028,AAA-222-111-000-0-0,,
212277905,13 51 19.318,-18 13 17.07,1,13.249,,,359-065742,13511931-1813171,STAR,gri,rpm,5.1,1.3,-7,1.4,,,14.425,0.01,13.555,0.03,13.959,0.03,13.302,0.05,12.944,0.04,11.742,0.024,11.253,0.022,11.141,0.023,5035,99,99,2.528,0.648,0.54,-0.862,0.3,0.84,7.814,6.081,3.897,0.89,0.057,0.079,0.002,0.014,0.001,2380,1853,1187,0.06,0.02,0.024,AAA-222-111-000-0-0,,
212277907,13 50 41.466,-18 13 16.74,1,13.418,,,359-065707,13504146-1813166,STAR,gri,rpm,-0.6,1.2,3.2,1.2,,,14.178,0.03,13.558,0.02,13.817,0.02,13.402,0.03,13.247,0.04,12.4,0.024,12.069,0.023,12.066,0.027,6002,135,135,4.152,0.175,0.315,-0.226,0.18,0.78,1.352,0.484,0.277,1.026,0.113,0.159,0.39,0.388,0.251,785.9,274.7,151.5,0.039,0.044,0.006,AAA-222-111-000-0-0,,
212277995,13 47 29.205,-18 13 05.27,1,12.379,,,359-065579,13472920-1813051,STAR,gri,rpm,-6.4,1.7,-4,7.2,,,14.025,0.01,12.808,0.01,13.394,0.04,12.407,0.02,11.943,0.04,10.598,0.022,9.954,0.025,9.81,0.025,4490,73,91,1.507,0.405,0.891,-0.907,0.4,1.52,27.039,41.984,10.821,0.896,0.065,0.09,4.19E-05,1.25E-04,3.99E-05,4297,6835,1528,0.069,0.019,0.034,AAA-222-111-000-0-0,,
212278049,13 50 47.963,-18 12 57.72,1,13.706,,,359-065712,13504795-1812575,STAR,gri,rpm,6.3,2.1,-8.7,1.5,,,14.689,0.01,13.91,0.01,14.248,0.03,13.699,0.02,13.474,0.05,12.618,0.032,12.261,0.025,12.113,0.024,5663,132,166,4.396,0.102,0.612,-0.19,0.25,0.55,1.02,1.05,0.165,0.943,0.113,0.097,0.867,0.372,0.765,597.9,574.9,97.15,0.072,0.018,0.036,AAA-222-111-000-0-0,,
212278055,13 45 11.777,-18 12 56.76,1,13.231,,,359-065506,13451177-1812566,STAR,gri,rpm,-17.7,1.8,-1.5,2,,,14.535,0.06,13.574,0.07,14.018,0.04,13.206,0.04,12.893,0.02,11.649,0.026,11.09,0.024,10.991,0.026,4894,78,78,3.214,1.311,0.345,-0.382,0.36,0.3,3.956,1.802,3.197,0.947,0.081,0.135,0.014,1.425,0.009,1231,503.7,993.6,0.072,0.018,0.03,AAA-222-111-000-0-0,,
212278126,13 38 46.212,-18 12 47.62,1,13.454,,,359-065244,13384621-1812477,STAR,gri,rpm,-35.8,2,0.3,2.2,,,14.409,0.04,13.71,0.06,14.006,0.03,13.483,0.03,13.218,0.09,12.326,0.023,11.99,0.028,11.897,0.027,5689,174,139,4.461,0.07,0.182,-0.363,0.25,0.4,0.908,0.251,0.124,0.88,0.091,0.109,1.137,0.362,0.551,458.8,135,68.3,0.057,0.028,0.023,AAA-222-111-000-0-0,,
212278132,13 40 45.905,-18 12 46.82,1,17.949,,,,13404590-1812468,STAR,JHK,col,,,,,,,,,,,,,,,,,16.055,0.087,15.592,0.105,15.304,0.175,4140,1430,650,4.815,0.215,0.344,-0.396,0.4,0.56,0.43,0.369,0.199,0.484,0.276,0.276,4.637,9.858,3.456,851.4,1528,489.9,0.054,0.031,0.022,AAC-222-111-000-0-0,,
212278247,13 40 31.450,-18 12 33.57,1,12.568,,,359-065301,13403145-1812335,STAR,gri,rpm,-4.8,1.1,-3.2,1.6,,,13.208,0.05,12.703,0.07,12.885,0.04,12.56,0.02,12.432,0.03,11.616,0.023,11.395,0.026,11.306,0.023,6319,153,127,4.173,0.12,0.192,-0.075,0.16,0.28,1.458,0.467,0.208,1.234,0.17,0.204,0.365,0.181,0.188,623.7,204.6,119.5,0.06,0.023,0.028,AAA-222-111-000-0-0,,
212278262,13 40 28.066,-18 12 32.32,1,16.639,,,,13402806-1812323,STAR,JHK,col,,,,,,,,,,,,,,,,,14.249,0.029,13.609,0.029,13.345,0.037,3724,233,194,4.96,0.09,0.09,-0.093,0.2,0.24,0.312,0.092,0.083,0.317,0.117,0.117,10.26,7.82,3.862,223.2,84.92,71.61,0.047,0.024,0.02,AAA-222-111-000-0-0,,
212278312,13 51 45.992,-18 12 25.85,1,10.899,,6127-562-1,359-065757,13514600-1812260,STAR,gri,rpm,-16.4,3.5,-2.4,3.7,,,12.843,0.423,11.303,0.132,11.855,0.03,10.861,0.02,10.49,0.03,9.165,0.021,8.565,0.044,8.414,0.024,4559,72,72,2.37,0.23,0.506,-0.126,0.16,0.52,11.148,6.071,2.652,1.112,0.195,0.195,6.52E-04,0.001,5.35E-04,991,586.9,205.6,0.071,0.022,0.032,AAA-112-111-000-0-0,,
212278316,13 50 17.578,-18 12 25.38,1,13.446,,,359-065691,13501758-1812253,STAR,gri,rpm,-28.5,1.6,9,1.3,,,14.322,0.03,13.635,0.02,13.919,0.01,13.454,0.04,13.243,0.04,12.366,0.027,11.992,0.023,11.963,0.027,5766,160,68,4.422,0.105,0.42,-0.394,0.25,0.45,0.957,0.574,0.2,0.907,0.052,0.146,0.945,0.57,0.716,512.3,292.6,113.7,0.054,0.024,0.017,AAA-222-111-000-0-0,,
212278357,13 46 40.865,-18 12 21.52,1,18.44,,,,13464086-1812215,STAR,JHK,col,,,,,,,,,,,,,,,,,16.081,0.14,15.399,0.137,15.188,0.168,4030,859,429,4.868,0.165,0.231,-0.306,0.3,0.48,0.385,0.215,0.159,0.433,0.214,0.214,6.324,8.846,4.111,702.2,820,333.7,0.055,0.028,0.023,BBC-222-111-000-0-0,,
212278397,13 38 54.609,-18 12 17.19,1,13.801,,,359-065250,13385461-1812173,STAR,gri,rpm,-30.6,2.2,-20.8,2.5,,,14.913,0.04,14.076,0.08,14.425,0.02,13.797,0.04,13.533,0.09,12.576,0.023,12.2,0.026,12.172,0.029,5498,111,111,4.499,0.055,0.066,-0.17,0.25,0.3,0.858,0.102,0.092,0.867,0.078,0.094,1.294,0.373,0.289,484.1,76.86,66.33,0.049,0.039,0.018,AAA-222-111-000-0-0,,
212278415,13 47 38.701,-18 12 14.72,1,13.928,,,359-065586,13473870-1812146,STAR,gri,rpm,-7.5,2,-9.7,2.3,,,14.688,0.04,14.113,0.01,14.335,0.03,13.956,0.02,13.753,0.04,12.926,0.025,12.62,0.025,12.597,0.03,6049,141,118,4.199,0.16,0.224,-0.567,0.3,0.48,1.251,0.389,0.22,0.911,0.138,0.064,0.458,0.329,0.243,906.2,246.3,164.5,0.052,0.024,0.02,AAA-222-111-000-0-0,,
212278470,13 42 41.451,-18 12 07.71,1,17.15,,,,13424145-1812077,STAR,JHK,col,,,,,,,,,,,,,,,,,15.11,0.04,14.371,0.028,14.315,0.071,4198,168,168,4.753,0.06,0.06,-0.079,0.16,0.24,0.525,0.068,0.071,0.583,0.067,0.067,3.877,1.377,0.868,650.7,126.2,105.7,0.063,0.024,0.029,AAA-222-111-000-0-0,,
212278489,13 45 31.853,-18 12 05.32,1,11.335,,,359-065513,13453186-1812051,STAR,gri,rpm,-8.1,1.2,-2.2,1.8,,,13.518,0.07,11.975,0.06,12.753,0.05,11.388,0.03,10.727,0.07,9.012,0.027,8.229,0.053,7.924,0.023,3944,78,62,1.073,0.28,0.448,-0.34,0.3,0.48,47.592,23.388,13.806,0.983,0.072,0.087,8.23E-06,1.73E-05,6.04E-06,3080,1514,765,0.066,0.03,0.025,AAA-111-111-000-0-0,,
212278545,13 43 55.199,-18 11 58.44,1,12.757,,,360-067827,13435517-1811584,STAR,gri,rpm,10.1,1.6,-20.3,1.6,,,13.408,0.03,12.857,0.05,13.07,0.03,12.674,0.03,12.623,0.06,11.713,0.025,11.4,0.025,11.338,0.025,6075,145,97,4.232,0.114,0.171,-0.336,0.25,0.35,1.25,0.288,0.161,1.006,0.137,0.114,0.508,0.25,0.247,527.1,116.6,82.98,0.046,0.024,0.011,AAA-222-111-000-0-0,,
212278616,13 40 08.763,-18 11 50.25,1,13.897,,,360-067671,13400877-1811503,STAR,gri,rpm,-4.4,2.7,-2.9,3,,,15.404,0.04,14.296,0.06,14.804,0.03,13.909,0.02,13.508,0.07,12.191,0.024,11.609,0.026,11.461,0.023,4679,94,56,2.421,0.308,0.308,-0.514,0.24,0.24,9.35,3.598,2.598,0.953,0.031,0.046,0.001,0.002,6.88E-04,3472,1305,948.6,0.076,0.014,0.034,AAA-222-111-000-0-0,,
212278644,13 48 29.897,-18 11 47.77,1,13.949,,,360-068004,13482988-1811476,STAR,gri,rpm,-5.5,2.1,-13.3,2.3,,,14.858,0.03,14.15,0.02,14.435,0.04,13.972,0.03,13.741,0.05,12.863,0.022,12.518,0.023,12.497,0.029,5862,140,175,4.338,0.126,0.378,-0.312,0.25,0.35,1.072,0.596,0.174,0.939,0.084,0.084,0.707,0.408,0.513,728.1,372.4,126.4,0.06,0.026,0.026,AAA-222-111-000-0-0,,
212278672,13 49 46.948,-18 11 44.02,1,13.479,,,360-068050,13494694-1811440,STAR,gri,rpm,-12.6,2,1.1,2.6,,,14.355,0.01,13.692,0.02,13.954,0.04,13.495,0.04,13.275,0.07,12.349,0.022,12.051,0.03,11.921,0.026,5974,145,145,4.228,0.16,0.224,-0.157,0.2,0.32,1.256,0.377,0.247,1.034,0.117,0.14,0.446,0.357,0.25,708.7,241.2,153.5,0.071,0.021,0.034,AAA-222-111-000-0-0,,
212278696,13 46 34.420,-18 11 41.51,1,10.052,,6127-484-1,360-067916,13463443-1811413,STAR,gri,rpm,-123.5,2.1,-65.7,2.2,,,11.167,0.101,10.323,0.065,10.747,0.03,9.998,0.01,9.753,0.05,8.729,0.021,8.355,0.033,8.187,0.017,5076,103,61,4.566,0.033,0.02,-0.008,0.15,0.15,0.789,0.043,0.049,0.845,0.064,0.046,1.709,0.271,0.179,69.42,4.965,6.399,0.025,0.018,0.013,AAA-111-111-000-0-0,,
212278705,13 49 31.029,-18 11 40.11,1,13.58,,,360-068044,13493102-1811400,STAR,gri,rpm,-9,1.7,-12.3,1.9,,,14.723,0.03,13.878,0.03,14.278,0.03,13.621,0.02,13.28,0.06,12.164,0.023,11.655,0.023,11.576,0.025,5082,100,80,3.105,0.365,0.803,-0.911,0.25,0.35,4.012,5.35,1.153,0.89,0.02,0.069,0.011,0.027,0.01,1658,2106,557.5,0.04,0.036,0.014,AAA-222-111-000-0-0,,
212278727,13 51 54.067,-18 11 38.08,1,14.616,,,360-068150,13515406-1811379,STAR,gri,rpm,7.1,13.5,7.3,13.5,,,15.686,0.05,14.856,0.03,15.251,0.03,14.6,0.03,14.344,0.08,13.316,0.029,12.87,0.033,12.766,0.027,5234,156,125,4.42,0.15,1.625,-0.606,0.54,0.45,0.956,4.701,0.229,0.876,0.044,0.089,0.967,0.809,0.963,743.7,3101,214.3,0.06,0.025,0.025,AAA-222-111-000-0-0,,0718-0341586
212278735,13 48 22.767,-18 11 37.69,1,12.416,,,360-067995,13482275-1811376,STAR,gri,rpm,-14.4,1.6,-6.2,2.5,,,13.091,0.02,12.573,0.01,12.756,0.05,12.449,0.03,12.27,0.07,11.469,0.022,11.146,0.023,11.14,0.025,6119,147,147,4.219,0.14,0.168,-0.39,0.3,0.3,1.253,0.246,0.206,0.974,0.148,0.067,0.435,0.375,0.176,481,99.95,97.51,0.052,0.029,0.016,AAA-222-111-000-0-0,,
212278784,13 38 47.618,-18 11 31.75,1,12.02,,6126-239-1,360-067608,13384761-1811318,STAR,gri,rpm,10,3.5,-63.2,3.7,,,13.217,0.413,11.897,0.203,12.5,0.04,12.037,0.03,11.814,0.09,10.929,0.023,10.601,0.026,10.502,0.025,5875,95,166,4.439,0.096,0.176,-0.481,0.3,0.48,0.905,0.251,0.145,0.877,0.102,0.123,1.077,0.462,0.51,252.4,70.36,46.77,0.049,0.025,0.018,AAA-222-111-000-0-0,,
212278834,13 52 43.718,-18 11 27.24,1,14.091,,,360-068179,13524372-1811272,STAR,gri,rpm,0.8,1.6,-9,2.2,,,15.421,0.04,14.368,0.02,14.86,0.05,14.052,0.04,13.761,0.14,12.476,0.022,11.86,0.022,11.777,0.024,4758,94,94,2.413,0.504,0.504,-0.635,0.3,0.3,8.426,5.334,3.749,0.912,0.057,0.08,0.001,0.005,8.15E-04,3721,2082,1724,0.06,0.024,0.029,AAA-222-111-000-0-0,,
212278849,13 43 50.728,-18 11 25.03,1,12.51,,6126-231-1,360-067824,13435071-1811249,STAR,gri,rpm,-12.8,4.2,-14.7,4.4,,,11.877,0.167,11.25,0.136,12.519,0.05,12.507,0.04,12.625,0.07,11.905,0.022,11.785,0.023,11.8,0.028,7232,89,446,4.173,0.02,0.02,0.066,0.05,0.05,1.739,0.035,0.035,1.645,0.033,0.033,0.312,0.019,0.019,954.4,28.63,28.63,0.074,0.001,0.001,AAA-222-111-000-0-0,,
212278908,13 51 36.984,-18 11 18.17,1,13.744,,,360-068135,13513698-1811182,STAR,gri,rpm,-11.9,2.1,-4.4,1.5,,,14.573,0.02,13.953,0.03,14.227,0.02,13.765,0.04,13.537,0.05,12.507,0.023,12.103,0.025,12.048,0.027,5670,169,169,3.957,0.555,0.666,-0.625,0.4,0.72,1.569,1.649,0.804,0.877,0.096,0.054,0.192,1.092,0.173,917.6,917.5,458.8,0.058,0.032,0.028,AAA-222-111-000-0-0,,
212278969,13 49 39.774,-18 11 10.78,1,16.837,,,,13493977-1811107,STAR,JHK,col,,,,,,,,,,,,,,,,,14.318,0.029,13.594,0.034,13.353,0.043,4101,160,160,4.791,0.072,0.06,-0.053,0.16,0.24,0.487,0.065,0.078,0.539,0.079,0.079,4.447,1.663,1.035,406.1,81.02,79.64,0.064,0.022,0.026,AAA-222-111-000-0-0,,
212278977,13 44 48.241,-18 11 10.09,1,11.776,,,360-067856,13444822-1811101,STAR,gri,rpm,-13,1.2,-5,1.4,,,13.159,0.04,12.096,0.06,12.591,0.05,11.717,0.03,11.427,0.03,10.133,0.022,9.598,0.025,9.425,0.022,4788,95,76,2.843,0.405,0.567,-0.257,0.25,0.3,6.143,4.474,2.249,1.101,0.184,0.153,0.004,0.015,0.003,922.4,641.2,328.2,0.071,0.019,0.03,AAA-222-111-000-0-0,,
212279035,13 51 56.155,-18 11 02.56,1,12.652,,,360-068151,13515615-1811024,STAR,gri,rpm,-17.9,1.9,-4.3,1.1,,,13.849,0.02,12.925,0.01,13.367,0.02,12.646,0.02,12.346,0.03,11.183,0.024,10.684,0.023,10.566,0.021,5028,60,80,3.018,0.515,0.618,-0.721,0.35,0.25,4.332,4.416,1.71,0.906,0.095,0.066,0.009,0.028,0.008,1096,1082,424.9,0.069,0.018,0.032,AAA-222-111-000-0-0,,
212279044,13 42 45.410,-18 11 01.16,1,17.01,,,,13424541-1811011,STAR,JHK,col,,,,,,,,,,,,,,,,,15.653,0.067,15.276,0.07,15.126,0.132,5651,430,689,4.477,0.17,0.374,-0.752,0.48,0.4,0.806,0.541,0.2,0.785,0.084,0.134,1.191,1.463,0.917,2041,1428,840.2,0.059,0.029,0.024,AAB-222-111-000-0-0,,
212279078,13 50 42.631,-18 10 56.28,1,11.269,,6127-487-1,360-068092,13504263-1810564,STAR,gri,rpm,-0.4,3.3,7.5,3.4,,,12.23,0.237,11.475,0.152,11.722,0.03,11.239,0.02,11.074,0.04,10.246,0.022,9.975,0.025,9.874,0.019,5985,120,120,4.04,0.28,0.2,0.006,0.15,0.21,1.674,0.658,0.55,1.179,0.273,0.137,0.217,0.432,0.118,343,137.1,113.9,0.07,0.017,0.031,AAA-222-111-000-0-0,,
212279107,13 45 27.645,-18 10 53.53,1,12.486,,,360-067888,13452764-1810533,STAR,gri,rpm,-10,1.5,-3.9,1.3,,,13.274,0.05,12.657,0.06,12.906,0.05,12.447,0.02,12.306,0.05,11.394,0.022,11.067,0.022,11.023,0.023,5935,118,118,4.216,0.175,0.28,-0.158,0.2,0.24,1.281,0.544,0.254,1.045,0.138,0.115,0.45,0.388,0.284,451.6,186.9,103.3,0.056,0.023,0.028,AAA-222-111-000-0-0,,
212279109,13 48 02.128,-18 10 53.24,1,10.448,,6127-459-1,360-067978,13480213-1810531,STAR,gri,rpm,-11,2.6,-17.6,2.7,,,11.028,0.076,10.538,0.07,10.954,0.15,10.39,0.01,10.232,0.04,9.484,0.022,9.256,0.023,9.192,0.023,6158,187,187,4.038,0.28,0.2,0.008,0.12,0.15,1.679,0.618,0.526,1.287,0.206,0.172,0.21,0.408,0.113,256.4,94.27,80.31,0.059,0.021,0.025,AAA-222-111-000-0-0,,
212279112,13 48 28.019,-18 10 52.85,1,17.39,,,,13482801-1810528,STAR,J,,12,6,20,6,,,,,,,,,,,,,15.902,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUU-266-200-c00-0-0,0.5,0718-0339857
212279150,13 48 49.691,-18 10 47.65,1,13.131,,,360-068020,13484968-1810477,STAR,gri,rpm,-1.8,1.7,-2.2,2,,,14.356,0.02,13.431,0.01,13.86,0.04,13.13,0.01,12.819,0.05,11.691,0.023,11.223,0.025,11.124,0.025,5028,101,101,2.438,0.944,0.096,-0.667,0.25,0.35,9.529,1.212,6.126,0.924,0.053,0.038,0.001,0.025,3.13E-04,2937,361.4,1842,0.066,0.021,0.029,AAA-222-111-000-0-0,,
212279178,13 46 49.662,-18 10 43.70,1,11.422,,6127-435-1,360-067926,13464966-1810436,STAR,gri,rpm,-22.2,3.3,-1.7,3.6,,,12.121,0.243,11.496,0.184,11.814,0.04,11.403,0.02,11.254,0.05,10.442,0.025,10.207,0.025,10.12,0.023,6191,152,152,4.146,0.16,0.192,-0.043,0.15,0.21,1.433,0.482,0.268,1.192,0.159,0.132,0.367,0.278,0.2,344.5,99.7,65.76,0.056,0.028,0.023,AAA-222-111-000-0-0,,
212279189,13 50 55.016,-18 10 42.79,1,12.402,,,360-068103,13505501-1810426,STAR,gri,rpm,-11.7,1.6,-0.9,0.9,,,13.07,0.02,12.53,0.02,12.742,0.02,12.41,0.03,12.257,0.02,11.464,0.026,11.206,0.022,11.18,0.024,6255,146,146,4.193,0.13,0.182,-0.335,0.3,0.54,1.365,0.301,0.246,1.085,0.168,0.224,0.388,0.256,0.177,512.2,135.6,91.04,0.045,0.036,0.017,AAA-222-111-000-0-0,,
212279228,13 40 27.935,-18 10 38.33,1,13.882,,,360-067689,13402794-1810383,STAR,gri,rpm,-55.1,2,-20.2,2.3,,,14.827,0.03,14.113,0.08,14.417,0.04,13.903,0.06,13.653,0.04,12.623,0.024,12.243,0.027,12.182,0.027,5593,134,168,4.562,0.066,0.066,-0.818,0.35,0.35,0.73,0.09,0.067,0.741,0.055,0.044,1.743,0.523,0.343,419.1,70.13,60.08,0.05,0.03,0.015,AAA-222-111-000-0-0,,
212279252,13 52 21.837,-18 10 35.57,1,13.417,,,360-068164,13522183-1810356,STAR,gri,rpm,1.8,1.5,31.5,1.9,,,14.635,0.03,13.645,0.03,14.118,0.03,13.337,0.02,13.116,0.23,11.838,0.029,11.341,0.032,11.231,0.027,5038,101,60,4.586,0.025,0.04,-0.136,0.12,0.18,0.748,0.075,0.035,0.802,0.073,0.041,1.849,0.226,0.311,268.6,34.72,17.23,0.05,0.029,0.021,AAA-222-111-000-0-0,,
212279311,13 48 34.113,-18 10 29.10,1,13.245,,,360-068007,13483410-1810290,STAR,gri,rpm,-85.9,2,15.1,2.8,,,14.848,0.05,13.721,0.02,14.318,0.03,13.256,0.02,12.785,0.05,11.533,0.022,10.909,0.025,10.805,0.023,4417,71,89,4.706,0.065,0.025,-0.177,0.12,0.3,0.588,0.031,0.073,0.637,0.041,0.073,3.137,0.97,0.367,158.3,35.38,33.19,0.034,0.014,0.01,AAA-222-111-000-0-0,,
212279315,13 48 32.915,-18 10 28.67,1,14.754,,,360-068005,13483289-1810285,STAR,BV,rpm,-5,4.1,-13.1,2.9,,,15.425,0.02,14.852,0.043,,,,,,,13.849,0.029,13.495,0.031,13.486,0.037,5793,224,269,4.42,0.095,0.304,-0.441,0.35,0.42,0.969,0.452,0.157,0.88,0.076,0.076,0.929,0.497,0.611,1035,488.9,214.4,0.058,0.026,0.026,AAA-222-111-000-0-0,,
212279321,13 47 14.634,-18 10 28.00,1,13.742,,,360-067951,13471462-1810279,STAR,gri,rpm,-13.3,3.1,-6.7,2.8,,,15.116,0.02,14.12,0.02,14.593,0.04,13.775,0.03,13.377,0.02,12.114,0.022,11.51,0.025,11.417,0.026,4710,139,111,2.568,1.875,0.375,-0.502,0.3,0.36,7.556,3.291,6.809,0.921,0.081,0.146,0.002,1.825,0.001,2828,1462,2530,0.071,0.026,0.031,AAA-222-111-000-0-0,,
212279333,13 48 34.805,-18 10 27.01,1,15.992,,,,13483480-1810270,STAR,JHK,col,,,,,,,,,,,,,,,,,13.847,0.029,13.237,0.03,13.021,0.035,3754,263,219,4.93,0.09,0.09,-0.11,0.2,0.28,0.336,0.086,0.092,0.354,0.13,0.13,8.713,5.813,3.022,199.1,70.73,60.86,0.043,0.027,0.017,AAA-222-111-000-0-0,,
212279422,13 40 29.224,-18 10 16.42,1,13.963,,,360-067693,13402923-1810164,STAR,gri,rpm,-27.1,2.2,-0.8,2.5,,,14.951,0.05,14.167,0.05,14.497,0.03,13.932,0.02,13.734,0.06,12.727,0.024,12.322,0.026,12.274,0.026,5558,130,108,4.486,0.06,0.108,-0.281,0.25,0.25,0.878,0.162,0.071,0.888,0.057,0.08,1.248,0.341,0.478,542.1,146.7,61.18,0.044,0.036,0.012,AAA-222-111-000-0-0,,
212279495,13 39 26.946,-18 10 04.66,1,12.315,,,360-067643,13392694-1810047,STAR,gri,rpm,-10,1.3,-22.8,3.2,,,13.39,0.04,12.613,0.07,12.957,0.03,12.36,0.05,12.041,0.05,11.033,0.025,10.589,0.023,10.531,0.026,5275,155,124,3.504,0.788,0.985,-0.892,0.77,0.42,2.353,3.569,1.418,0.886,0.099,0.045,0.045,0.641,0.042,628.1,848.4,360.9,0.046,0.029,0.012,AAA-222-111-000-0-0,,
212279519,13 37 26.957,-18 10 01.58,1,13.836,,,360-067550,13372697-1810016,STAR,gri,rpm,-26.5,2.1,-0.7,2.4,,,14.818,0.04,14.099,0.04,14.384,0.03,13.872,0.03,13.602,0.08,12.722,0.026,12.349,0.025,12.36,0.027,5735,115,138,4.478,0.045,0.126,-0.431,0.3,0.25,0.891,0.196,0.084,0.867,0.075,0.075,1.238,0.216,0.474,555.2,131.6,60.84,0.053,0.034,0.019,AAA-222-111-000-0-0,,
