,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
2655,212758827,13 53 14.220,-06 44 06.12,1,12.949,,,417-057351,13531421-0644062,,STAR,gri,rpm,-14.6,6.2,-52,8.4,,,13.484,0.02,12.979,0.02,,,13.164,0.03,12.877,0.04,12.781,0.04,,,12.066,0.023,11.804,0.027,11.777,0.028,6248,75,101,4.204,0.11,0.176,-1.053,0.24,0.12,1.197,0.284,0.169,0.85,0.017,0.021,0.487,0.185,0.231,603.6,140.7,83.91,0.031,0.018,0.007,AAA-222-111-000-0-0,,
2656,212758870,13 57 19.080,-06 44 02.35,1,13.353,,,417-057473,13571908-0644025,,STAR,gri,rpm,-12,2.7,-2.5,2.7,,,14.209,0.06,13.552,0.04,,,13.78,0.02,13.324,0.04,13.17,0.07,,,12.259,0.026,11.953,0.023,11.89,0.023,5937,120,96,4.246,0.165,0.231,-0.17,0.2,0.2,1.225,0.386,0.218,1.032,0.109,0.091,0.488,0.4,0.25,653.2,203.1,114.9,0.041,0.022,0.012,AAA-222-111-000-0-0,,
2657,212758899,13 57 03.395,-06 43 59.13,1,17.417,,,,13570339-0643591,6174-301-4-0152-0252,STAR,gri,rpm,2,6,8,2,,,,,,,20.769,0.084,18.418,0.007,17.374,0.005,16.988,0.005,16.811,0.011,15.748,0.067,15.032,0.073,14.914,0.116,4471,70,70,4.712,0.072,0.045,-0.297,0.25,0.3,0.571,0.068,0.08,0.621,0.063,0.076,3.217,1.183,0.572,1055,134.2,162.8,0.059,0.03,0.025,AAB-222-111-000-0-0,,0832-0292481
2658,212758929,13 57 20.197,-06 43 56.07,1,13.991,,,417-057474,13572020-0643563,6174-301-4-0152-0094,STAR,JHK,rpm,19,2.7,6.4,3.1,,,,,,,,,,,,,,,,,12.827,0.027,12.486,0.023,12.449,0.026,5790,230,230,4.41,0.085,0.306,-0.298,0.25,0.4,0.976,0.461,0.118,0.9,0.103,0.064,0.9,0.407,0.624,667.2,337.1,104.5,0.042,0.021,0.013,AAA-222-111-000-0-0,,
2659,212758936,13 41 19.922,-06 43 54.82,1,11.531,,4973-1457-1,417-057006,13411991-0643548,,STAR,gri,rav,12.7,3.2,-2.5,3.6,,,11.887,0.135,11.921,0.238,,,11.663,0.02,11.487,0.03,11.414,0.04,,,10.741,0.024,10.602,0.026,10.568,0.023,6854,164,164,4.255,0.04,0.08,-0.097,0.1,0.12,1.435,0.168,0.126,1.345,0.092,0.077,0.444,0.102,0.119,424.9,68.37,49.68,0.054,0.031,0.022,AAA-222-111-000-0-0,,
2660,212758945,13 51 35.138,-06 43 53.49,1,17.442,,,,13513513-0643534,6174-301-1-0148-0339,STAR,gri,rpm,-1,3,-3,3,,,,,,,20.435,0.059,18.233,0.007,17.402,0.005,17.103,0.006,16.933,0.011,15.925,0.083,15.515,0.107,15.223,0.152,4857,97,97,4.639,0.07,0.112,-0.551,0.35,0.42,0.649,1.446,0.093,0.681,0.135,0.084,2.404,0.915,0.969,1440,622.2,236.7,0.068,0.02,0.032,ABC-222-111-000-0-0,,
2661,212759013,13 55 54.686,-06 43 46.18,1,17.806,,,,13555468-0643461,6166-301-4-0158-0217,EXTENDED,gri,,3,3,6,3,,,,,,,20.192,0.08,18.701,0.01,17.922,0.008,17.423,0.008,17.246,0.023,16.249,0.128,15.491,0.119,15.003,0.126,,,,,,,,,,,,,,,,,,,,,,,,,BBB-222-111-000-0-0,35.7,
2662,212759017,13 56 47.754,-06 43 45.93,1,18.151,,,,,6166-301-4-0159-0027,STAR,gri,,-5,3,14,3,,,,,,,18.476,0.018,18.008,0.006,18.199,0.008,18.392,0.01,18.683,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2663,212759043,13 17 59.081,-06 43 43.48,1,14.416,,,417-056339,13175908-0643435,,STAR,gri,rpm,4.6,3.7,-9.2,4.5,,,15.52,0.07,14.653,0.06,,,15.071,0.04,14.386,0.03,14.136,0.04,,,13.036,0.027,12.579,0.032,12.492,0.026,5140,123,123,3.599,0.987,0.846,-0.595,0.49,0.35,2.189,3.427,1.565,0.886,0.047,0.094,0.056,1.611,0.053,1431,2111,1004,0.043,0.022,0.016,AAA-222-111-000-0-0,,
2664,212759089,13 15 47.029,-06 43 36.92,1,14.109,,,417-056280,13154703-0643369,,STAR,gri,rpm,6,3.8,9.8,4.6,,,15.42,0.06,14.384,0.05,,,14.936,0.04,14.045,0.04,13.755,0.07,,,12.607,0.024,12.097,0.023,11.987,0.024,4863,97,97,4.58,0.045,1.665,-0.073,0.2,0.36,0.771,4.897,0.077,0.831,0.198,0.071,1.79,0.387,1.785,381.7,2333,49.25,0.044,0.025,0.014,AAA-222-111-000-0-0,,
2665,212759100,13 23 17.314,-06 43 35.54,1,11.877,,4965-908-1,417-056486,13231731-0643357,,STAR,gri,rav,-23.2,4.8,-10.8,5.1,,,13.218,0.524,11.79,0.223,,,12.59,0.03,11.848,0.03,11.572,0.07,,,10.319,0.023,9.796,0.022,9.686,0.023,4521,92,92,1.701,0.14,0.1,-0.714,0.12,0.15,21.741,2.709,3.296,0.914,0.04,0.018,8.27E-05,5.14E-05,2.42E-05,3181,323,348.5,0.04,0.026,0.013,AAA-222-111-000-0-0,,
2666,212759135,13 22 17.952,-06 43 30.62,1,17.424,,,,13221794-0643306,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.933,0.098,15.218,0.122,14.699,0.131,3751,452,323,4.947,0.125,0.175,-0.153,0.2,0.36,0.309,0.165,0.107,0.331,0.214,0.153,9.574,9.973,5.509,519.8,391.9,223.4,0.04,0.023,0.013,ABB-222-111-000-0-0,,
2667,212759142,13 20 54.543,-06 43 30.06,1,13.716,,,417-056422,13205453-0643300,,STAR,gri,rpm,-10.4,2.5,-11.3,2.8,,,14.437,0.03,13.738,0.03,,,14.061,0.02,13.578,0.08,13.569,0.17,,,12.579,0.027,12.247,0.024,12.164,0.027,5856,138,172,4.344,0.11,0.308,-0.198,0.25,0.3,1.101,0.461,0.177,0.963,0.107,0.089,0.72,0.383,0.461,656.5,296.8,122.9,0.041,0.026,0.013,AAA-222-111-000-0-0,,
2668,212759185,13 51 39.287,-06 43 24.97,1,12.82,,,417-057304,13513929-0643248,,STAR,gri,rpm,14.9,1.8,-8.1,2.2,,,14.283,0.046,13.22,0.032,,,13.781,0.03,12.846,0.01,12.408,0.06,,,11.196,0.027,10.653,0.027,10.499,0.021,4687,93,75,4.643,0.195,1.755,0.004,0.12,0.36,0.691,5.709,0.228,0.765,0.269,0.067,2.318,1.746,1.895,168.7,1193,48.54,0.035,0.046,0.008,AAA-222-111-000-0-0,,
2669,212759198,13 50 55.159,-06 43 23.48,1,17.435,,,,13505515-0643234,6166-301-1-0155-0114,EXTENDED,gri,,2,3,1,3,,,,,,,20.087,0.078,18.445,0.01,17.527,0.007,17.002,0.007,16.631,0.016,16.056,0.127,15.195,0.113,14.509,0.106,,,,,,,,,,,,,,,,,,,,,,,,,BBA-222-111-000-0-0,26.4,
2670,212759205,13 54 03.530,-06 43 22.96,1,17.296,,,,13540353-0643229,6166-301-3-0157-0231,STAR,gri,rpm,8,3,0,3,,,,,,,20.809,0.077,18.412,0.007,17.325,0.005,16.818,0.005,16.553,0.01,15.425,0.062,14.824,0.065,14.405,0.086,4312,68,68,4.797,0.108,0.09,-0.527,0.45,0.45,0.465,0.101,0.097,0.525,0.102,0.102,4.853,2.91,1.819,696,158.3,151.7,0.051,0.038,0.021,AAA-222-111-000-0-0,,
2671,212759209,13 45 13.066,-06 43 22.63,1,12.62,,,417-057123,13451306-0643226,,STAR,gri,rpm,-72.9,1.7,-56.3,1.9,,,13.353,0.05,12.728,0.03,,,12.973,0.04,12.57,0.03,12.469,0.12,,,11.492,0.029,11.142,0.026,11.067,0.026,5891,144,216,4.455,0.09,0.144,-0.765,0.4,0.25,0.855,0.255,0.115,0.789,0.1,0.056,1.217,0.502,0.563,298.3,71.23,77.27,0.041,0.031,0.011,AAA-222-111-000-0-0,,
2672,212759249,13 57 39.928,-06 43 18.66,1,13.271,,,417-057487,13573993-0643186,,STAR,gri,rpm,-35.4,4.8,-62.3,3,,,14.69,0.03,13.679,0.03,,,14.174,0.02,13.252,0.03,12.884,0.02,,,11.607,0.024,11.028,0.022,10.958,0.023,4667,56,56,4.65,0.042,0.028,-0.123,0.09,0.3,0.658,0.031,0.063,0.715,0.023,0.07,2.508,0.563,0.298,195.7,16.92,15.57,0.036,0.008,0.014,AAA-222-111-000-0-0,,
2673,212759260,13 44 39.902,-06 43 17.09,1,13.241,,,417-057105,13443989-0643170,,STAR,gri,rpm,-5.4,2.8,12.3,3.2,,,14.542,0.02,13.507,0.03,,,13.982,0.04,13.243,0.04,12.924,0.07,,,11.711,0.026,11.18,0.026,11.083,0.024,4946,97,78,2.96,0.555,0.666,-0.677,0.35,0.35,5.149,4.572,2.422,0.916,0.091,0.045,0.006,0.029,0.005,1548,1440,653.2,0.059,0.025,0.03,AAA-222-111-000-0-0,,
2674,212759325,13 20 26.235,-06 43 11.10,1,14.786,,,417-056403,13202623-0643108,,STAR,JHK,rpm,47.5,8,-220.6,8,,,,,,,,,,,,,,,,,12.974,0.03,12.488,0.024,12.249,0.03,3462,481,577,5.105,0.105,0.105,-0.228,0.25,0.55,0.193,0.086,0.06,0.175,0.125,0.07,21.15,21.64,9.395,69.31,45.29,23.73,0.017,0.01,0.007,AAA-222-111-000-0-0,,
2675,212759353,13 51 54.456,-06 43 08.96,1,18.86,,,,,6174-301-1-0149-0002,STAR,gri,,3,3,-16,3,,,,,,,18.307,0.016,18.532,0.008,18.97,0.011,19.162,0.017,19.439,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676,212759362,13 52 50.548,-06 43 08.44,1,18.483,,,,,6166-301-2-0156-0198,STAR,gri,,-5,3,2,3,,,,,,,21.235,0.112,19.246,0.011,18.451,0.009,18.156,0.009,18.005,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2677,212759379,13 41 07.559,-06 43 06.22,1,17.72,,,,13410755-0643062,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.208,0.103,15.265,0.087,14.83,0.125,3901,320,384,4.893,0.15,0.15,-0.201,0.25,0.3,0.385,0.128,0.156,0.426,0.142,0.199,7.374,9.134,3.678,693.7,339.5,326.9,0.059,0.025,0.025,AAB-222-111-000-0-0,,
2678,212759396,13 14 27.129,-06 43 04.78,1,17.245,,,,13142712-0643047,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.168,0.041,14.497,0.048,14.362,0.094,4156,325,325,4.796,0.132,0.11,-0.187,0.24,0.32,0.458,0.113,0.122,0.53,0.118,0.141,4.722,3.484,1.742,568.5,214.4,181.3,0.057,0.028,0.023,AAA-222-111-000-0-0,,
2679,212759404,13 18 07.383,-06 43 03.87,1,13.166,,,417-056347,13180738-0643039,,STAR,gri,rpm,-15.8,2.4,-24.8,2.9,,,14.548,0.06,13.478,0.04,,,14.048,0.01,13.063,0.02,12.789,0.02,,,11.565,0.026,11.081,0.027,10.966,0.021,4757,57,96,4.61,0.035,0.025,0.035,0.12,0.08,0.734,0.015,0.052,0.797,0.02,0.044,2.025,0.316,0.157,209,19.95,18.21,0.046,0.017,0.02,AAA-222-111-000-0-0,,
2680,212759407,13 57 35.405,-06 43 03.49,1,16.923,,,,13573540-0643034,6174-301-4-0152-0307,STAR,gri,rpm,-9,3,1,3,,,,,,,19.438,0.034,17.631,0.005,16.881,0.005,16.62,0.005,16.467,0.009,15.419,0.054,14.949,0.068,15.127,0.13,5060,100,100,4.608,0.06,0.072,-0.482,0.3,0.36,0.694,0.121,0.087,0.733,0.109,0.091,2.092,0.634,0.569,1294,263.1,184.9,0.063,0.028,0.028,AAB-222-111-000-0-0,,
2681,212759478,13 55 35.273,-06 42 55.83,1,18.082,,,,13553527-0642558,6174-301-3-0151-0206,STAR,gri,,-1,3,2,3,,,,,,,20.835,0.083,18.815,0.009,18.045,0.007,17.768,0.007,17.618,0.018,16.445,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDU-220-110-0p0-0-0,28.6,
2682,212759510,13 49 47.981,-06 42 53.48,1,15.535,,,,13494797-0642534,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.215,0.026,12.601,0.03,12.335,0.029,3632,170,170,4.998,0.08,0.08,-0.036,0.15,0.24,0.272,0.077,0.07,0.274,0.11,0.092,12.22,8.44,4.331,113.4,43.85,31.62,0.034,0.018,0.013,AAA-222-111-000-0-0,,
2683,212759517,13 17 18.358,-06 42 53.16,1,18.334,,,,13171835-0642531,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.774,0.18,15.671,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,CBD-222-111-000-0-0,44.5,
2684,212759523,13 54 34.589,-06 42 52.64,1,13.056,,,417-057386,13543458-0642527,,STAR,gri,rpm,-10.5,1.7,-0.8,2.2,,,14.171,0.05,13.268,0.03,,,13.653,0.03,12.987,0.03,12.801,0.16,,,11.663,0.023,11.209,0.025,11.151,0.025,5170,162,129,3.079,1.36,0.816,-0.655,0.48,0.48,4.352,5.169,3.574,0.902,0.052,0.043,0.011,1.174,0.01,1278,1842,989.2,0.054,0.027,0.023,AAA-222-111-000-0-0,,
2685,212759538,13 19 57.488,-06 42 51.05,1,13.086,,,417-056394,13195748-0642511,,STAR,gri,rpm,-12.5,1.9,-8.3,2.4,,,13.828,0.06,13.167,0.02,,,13.476,0.03,13.005,0.02,12.919,0.09,,,12.042,0.027,11.704,0.023,11.675,0.023,5885,115,115,4.278,0.15,0.3,-0.131,0.2,0.28,1.178,0.527,0.215,1.006,0.099,0.099,0.597,0.338,0.394,551.3,236.1,99.05,0.043,0.021,0.015,AAA-222-111-000-0-0,,
2686,212759552,13 57 49.907,-06 42 49.65,1,18.434,,,,,6166-301-5-0159-0336,STAR,gri,,-2,3,-3,3,,,,,,,21.054,0.089,19.191,0.011,18.407,0.008,18.109,0.009,17.961,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2687,212759580,13 16 33.314,-06 42 47.04,1,13.775,,,417-056300,13163331-0642468,,STAR,gri,rpm,1.1,2.8,-2.9,3.1,,,14.66,0.06,13.909,0.01,,,14.267,0.03,13.704,0.02,13.564,0.03,,,12.685,0.03,12.353,0.024,12.202,0.029,5671,137,114,4.394,0.08,0.448,-0.033,0.2,0.2,1.041,0.795,0.126,0.987,0.115,0.095,0.823,0.356,0.65,639.5,463.6,100.2,0.048,0.02,0.017,AAA-222-111-000-0-0,,
2688,212759631,13 22 50.127,-06 42 42.27,1,13.868,,,417-056472,13225012-0642422,,STAR,gri,rpm,4.9,2.8,-6.2,3.1,,,14.948,0.03,14.11,0.08,,,14.513,0.04,13.826,0.02,13.592,0.07,,,12.387,0.026,11.935,0.023,11.833,0.026,5163,104,104,3.001,0.846,0.705,-0.779,0.54,0.3,3.959,5.625,2.324,0.9,0.051,0.036,0.01,0.159,0.009,1872,2428,1057,0.062,0.028,0.023,AAA-222-111-000-0-0,,
2689,212759672,13 55 36.738,-06 42 37.27,1,18.133,,,,13553673-0642372,6174-301-3-0151-0204,EXTENDED,gri,,-6,3,1,3,,,,,,,21.2,0.168,19.146,0.013,18.135,0.009,17.699,0.009,17.319,0.022,16.402,0.122,15.865,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,BCU-220-110-000-0-0,28.6,
2690,212759791,13 45 55.767,-06 42 23.96,1,18.288,,,,13455576-0642239,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.732,0.179,15.775,0.176,14.906,0.175,3679,505,315,4.993,0.13,0.182,-0.201,0.25,0.4,0.27,0.151,0.097,0.296,0.212,0.133,11.36,12.64,6.729,609.8,492.2,272.3,0.057,0.029,0.024,CCC-222-111-000-0-0,,
2691,212759803,13 49 58.030,-06 42 22.83,1,12.022,,5/1/73,417-057271,13495803-0642228,,STAR,gri,rpm,-13.4,4.3,6.5,4.6,,,12.369,0.212,12.48,0.271,,,12.442,0.04,12.052,0.02,11.842,0.05,,,11.016,0.026,10.686,0.027,10.599,0.021,5993,93,163,4.155,0.225,0.27,-0.333,0.25,0.25,1.38,0.499,0.366,1.033,0.119,0.143,0.38,0.49,0.239,405.5,164.1,116.8,0.04,0.021,0.013,AAA-222-111-000-0-0,,
2692,212759834,13 16 14.081,-06 42 18.85,1,14.305,,,417-056292,,,EXTENDED,gri,,5.5,6.6,0.4,6.4,,,15.71,0.08,14.687,0.05,,,15.197,0.07,14.336,0.07,13.922,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693,212759920,13 45 41.543,-06 42 10.39,1,12.867,,,417-057140,13454154-0642104,,STAR,gri,rpm,-8.3,4.2,5.7,4.7,,,13.422,0.03,12.908,0.01,,,13.087,0.04,12.793,0.02,12.689,0.09,,,11.877,0.028,11.627,0.029,11.593,0.03,6351,194,155,4.207,0.1,0.16,-0.261,0.24,0.36,1.37,0.352,0.207,1.128,0.156,0.218,0.399,0.212,0.179,639.5,153.8,105.1,0.041,0.026,0.012,AAA-222-111-000-0-0,,
2694,212759939,13 57 36.291,-06 42 08.22,1,13.185,,,417-057486,13573629-0642082,,STAR,gri,rpm,-9.2,2.5,14.3,5,,,14.543,0.03,13.512,0.02,,,13.972,0.03,13.159,0.02,12.847,0.03,,,11.636,0.024,11.109,0.022,11.046,0.019,4899,78,78,3.08,0.525,0.525,-0.451,0.3,0.3,4.53,3.999,1.857,0.971,0.115,0.086,0.009,0.04,0.007,1320,1111,526.3,0.073,0.018,0.033,AAA-222-111-000-0-0,,
2695,212759959,13 54 22.101,-06 42 06.51,1,17.332,,,,13542210-0642065,6166-301-3-0157-0248,STAR,gri,rpm,-4,3,0,3,,,,,,,20.421,0.057,18.191,0.007,17.273,0.005,16.964,0.006,16.797,0.011,15.723,0.07,15.081,0.077,14.96,0.131,4700,94,75,4.658,0.054,0.045,-0.362,0.3,0.36,0.629,0.069,0.074,0.68,0.079,0.079,2.535,0.716,0.474,1211,169.8,176.4,0.059,0.03,0.025,AAB-222-111-000-0-0,,
2696,212759973,13 41 43.261,-06 42 05.07,1,16.087,,,,13414325-0642050,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.353,0.028,13.815,0.024,13.654,0.048,4338,541,758,4.827,0.204,0.272,-0.21,0.25,0.45,0.442,0.288,0.2,0.488,0.307,0.263,5.091,9.864,3.358,373.9,501.8,214.3,0.044,0.034,0.017,AAA-222-111-000-0-0,,
2697,212759980,13 51 03.497,-06 42 04.62,1,18.072,,,,13510349-0642046,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.531,0.149,15.899,0.161,15.336,0.184,3753,771,350,4.95,0.156,0.234,-0.243,0.24,0.48,0.303,0.22,0.111,0.331,0.246,0.153,9.547,13.89,6.198,640.4,845.1,289.3,0.04,0.024,0.012,BCC-222-111-000-0-0,,
2698,212759989,13 18 15.352,-06 42 03.19,1,13.303,,,417-056351,13181535-0642032,,STAR,gri,rpm,-4.2,2.3,4.4,2.6,,,14.236,0.06,13.473,0.03,,,13.824,0.04,13.238,0.02,13.08,0.01,,,12.09,0.024,11.691,0.023,11.617,0.021,5434,195,130,3.798,0.675,1.35,-0.406,0.35,0.7,1.674,5.293,0.988,0.904,0.153,0.051,0.14,1.48,0.138,686.7,2181,350.7,0.04,0.022,0.009,AAA-222-111-000-0-0,,
2699,212759992,13 41 58.652,-06 42 02.88,1,11.542,,4973-881-1,417-057023,13415866-0642029,,STAR,gri,rav,-3.6,2.5,12.1,2.7,,,11.929,0.138,11.476,0.134,,,11.943,0.02,11.525,0.04,11.371,0.04,,,10.616,0.029,10.308,0.026,10.181,0.021,5944,117,140,4.036,0.125,0.125,0.052,0.1,0.1,1.677,0.352,0.291,1.173,0.161,0.1,0.22,0.125,0.092,410,95.8,65.81,0.057,0.028,0.023,AAA-222-111-000-0-0,,
2700,212759993,13 53 13.319,-06 42 02.75,1,13.952,,,417-057349,13531331-0642028,6174-301-2-0149-0096,STAR,gri,rpm,-26.9,2.3,-37.5,2.6,,,14.926,0.06,14.176,0.04,,,14.508,0.05,13.957,0.04,13.713,0.06,,,12.737,0.024,12.28,0.027,12.219,0.026,5332,125,156,4.577,0.054,0.03,-0.442,0.25,0.5,0.733,0.06,0.076,0.76,0.075,0.075,1.86,0.476,0.262,420.3,59.61,39.79,0.038,0.021,0.013,AAA-222-111-000-0-0,,
2701,212759997,13 14 51.951,-06 42 02.36,1,13.399,,,417-056256,13145195-0642023,,STAR,gri,rpm,-6.7,1.8,-9.1,2.1,,,14.315,0.06,13.569,0.02,,,13.885,0.04,13.343,0.03,13.192,0.06,,,12.238,0.021,11.925,0.023,11.83,0.021,5831,93,140,4.336,0.115,0.368,-0.066,0.2,0.24,1.134,0.566,0.191,1.011,0.114,0.095,0.635,0.438,0.448,590.9,307.6,131.4,0.048,0.029,0.019,AAA-222-111-000-0-0,,
2702,212760010,13 17 11.733,-06 42 01.20,1,11.983,,,417-056318,13171173-0642013,,STAR,gri,rpm,-13.1,1.5,31.9,1.8,,,13.064,0.02,12.197,0.04,,,12.627,0.03,11.901,0.03,11.706,0.03,,,10.672,0.024,10.204,0.024,10.131,0.019,5119,102,102,4.523,0.072,1.08,-0.125,0.2,0.44,0.861,2.255,0.109,0.893,0.165,0.069,1.411,0.475,1.379,189.6,445.2,30.73,0.035,0.016,0.01,AAA-222-111-000-0-0,,
2703,212760013,13 48 56.711,-06 42 00.80,1,13.746,,,417-057241,13485671-0642007,,STAR,gri,rpm,-61,3,8,3.4,,,14.984,0.02,14.061,0.02,,,14.485,0.03,13.735,0.03,13.43,0.03,,,12.299,0.024,11.83,0.03,11.72,0.025,5041,80,160,4.62,0.054,0.03,-0.503,0.2,0.28,0.683,0.035,0.08,0.715,0.034,0.081,2.189,0.677,0.256,290.3,36.77,28.21,0.059,0.025,0.025,AAA-222-111-000-0-0,,
2704,212760027,13 51 37.240,-06 41 58.79,1,17.909,,,,13513724-0641587,6174-301-1-0148-0323,STAR,gri,rpm,-9,3,-6,3,,,,,,,20.319,0.055,18.573,0.008,17.882,0.007,17.625,0.007,17.503,0.016,16.475,0.135,15.618,0.114,15.478,0.209,5107,119,99,4.661,0.05,0.05,-0.846,0.3,0.3,0.621,0.067,0.051,0.652,0.051,0.043,2.68,0.58,0.561,1886,285.5,209,0.056,0.029,0.024,BBC-222-111-000-0-0,,
2705,212760038,13 16 51.812,-06 41 58.10,1,11.199,,4964-1393-1,417-056307,13165182-0641580,,STAR,gri,plx,-6.9,2,8.8,2.1,,,11.459,0.102,11.29,0.137,,,11.208,0.01,11.196,0.03,11.275,0.06,,,10.715,0.026,10.554,0.023,10.562,0.023,7617,234,187,4.149,0.075,0.135,-0.083,0.12,0.12,1.757,0.348,0.187,1.659,0.115,0.115,0.284,0.095,0.105,518.2,137.4,137.4,0.038,0.016,0.01,AAA-222-111-000-0-0,,
2706,212760041,13 16 41.184,-06 41 57.82,1,13.763,,,417-056303,13164118-0641576,,STAR,gri,rpm,4.1,2.6,-9,2.9,,,14.74,0.04,13.94,0.03,,,14.308,0.05,13.719,0.04,13.529,0.04,,,12.621,0.028,12.227,0.024,12.108,0.021,5418,201,167,4.395,0.144,1.128,-0.343,0.36,0.72,1.024,2.537,0.238,0.892,0.102,0.073,0.855,0.631,0.837,589.3,1261,152,0.045,0.027,0.015,AAA-222-111-000-0-0,,
2707,212760044,13 56 07.720,-06 41 57.38,1,18.441,,,,,6166-301-4-0158-0204,STAR,gri,,-1,3,-2,3,,,,,,,21.457,0.132,19.263,0.011,18.391,0.008,18.089,0.009,17.898,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708,212760055,13 42 39.265,-06 41 56.19,1,13.975,,,417-057041,13423927-0641561,,STAR,gri,rpm,8.3,2.8,-4.1,3.3,,,14.719,0.03,14.078,0.05,,,14.352,0.03,13.933,0.05,13.814,0.17,,,12.869,0.023,12.6,0.022,12.556,0.023,6077,147,122,4.244,0.114,0.171,-0.209,0.24,0.28,1.247,0.293,0.164,1.043,0.119,0.119,0.516,0.205,0.233,896.7,213.6,132.8,0.054,0.027,0.023,AAA-222-111-000-0-0,,
2709,212760075,13 56 27.579,-06 41 53.92,1,12.703,,,417-057444,13562757-0641539,,STAR,gri,rpm,-5.2,2.2,12.7,2.5,,,14.012,0.18,13.063,0.15,,,13.493,0.16,12.724,0.14,12.365,0.13,,,11.095,0.027,10.525,0.022,10.372,0.023,4780,112,112,2.594,0.624,0.288,-0.465,0.4,0.4,7.947,2.793,3.809,0.971,0.181,0.07,0.002,0.012,0.001,1758,629.9,745,0.064,0.024,0.028,AAA-222-111-000-0-0,,
2710,212760099,13 41 37.980,-06 41 51.59,1,18.092,,,,13413797-0641515,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.549,0.119,15.985,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,BCU-220-110-000-0-0,47,
2711,212760105,13 55 03.168,-06 41 50.99,1,16.702,,,,13550316-0641509,6174-301-3-0151-0121,STAR,gri,col,,,,,,,,,,,18.927,0.023,17.393,0.005,16.691,0.004,16.406,0.005,16.232,0.008,15.354,0.054,14.795,0.047,14.682,0.098,5041,99,99,4.6,0.095,2.394,-0.922,0.35,0.63,0.711,11.415,0.141,0.731,0.147,0.126,1.903,1.183,1.903,1352,20000,346.2,0.066,0.023,0.032,AAA-222-111-000-0-0,,
2712,212760117,13 20 32.783,-06 41 48.57,1,13.139,,,417-056408,13203278-0641485,,STAR,gri,rpm,12.4,2,-8,2.5,,,13.927,0.06,13.24,0.04,,,13.558,0.03,13.058,0.05,12.959,0.09,,,12.034,0.028,11.704,0.026,11.631,0.024,5835,140,140,4.322,0.12,0.34,-0.091,0.16,0.28,1.143,0.584,0.185,1.025,0.094,0.113,0.687,0.306,0.476,541,264.4,97.6,0.043,0.021,0.015,AAA-222-111-000-0-0,,
2713,212760128,13 18 02.736,-06 41 47.13,1,16.026,,,,13180273-0641471,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.693,0.03,13.095,0.027,12.809,0.032,3544,162,195,5.034,0.091,0.065,-0.03,0.15,0.21,0.242,0.061,0.065,0.229,0.093,0.078,15.78,10.65,5.639,123.9,43.23,37.38,0.027,0.014,0.009,AAA-222-111-000-0-0,,
2714,212760146,13 21 17.443,-06 41 45.38,1,14.763,,,417-056433,13211744-0641452,,STAR,gri,rpm,-0.5,3.6,-11,4.4,,,15.707,0.09,14.864,0.06,,,15.267,0.04,14.571,0.02,14.547,0.21,,,13.344,0.027,12.931,0.027,12.778,0.029,5263,127,127,4.533,0.05,0.75,-0.14,0.25,0.45,0.835,1.331,0.082,0.875,0.056,0.089,1.462,0.358,1.365,648.1,1003,81.03,0.042,0.025,0.014,AAA-222-111-000-0-0,,
