,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
8225,212684073,13 57 21.108,-08 38 54.39,1,18.378,,,,13572110-0838543,6174-301-2-0164-0273,STAR,gri,rpm,3.0,3.0,1.0,3.0,,,,,,,22.013,0.217,19.391,0.012,18.358,0.008,17.944000000000003,0.008,17.654,0.018000000000000002,16.499000000000002,0.131,16.094,0.21,15.550999999999998,0.172,4428.0,87.0,69.0,4.776,0.1,0.1,-0.7959999999999999,0.48,0.4,0.47100000000000003,0.12,0.081,0.5329999999999999,0.12300000000000001,0.077,4.312,2.215,1.69,1219.0,348.4,230.4,0.057999999999999996,0.03,0.025,BCC-222-111-000-0-0,,
8226,212684130,14 02 17.179,-08 38 49.80,1,17.801,,,,14021718-0838497,6174-301-5-0167-0119,EXTENDED,gri,,-2.0,3.0,-1.0,3.0,,,,,,,20.256,0.085,18.757,0.011000000000000001,17.862000000000002,0.008,17.391,0.008,17.067999999999998,0.02,16.44,0.139,15.64,0.136,15.104000000000001,0.157,,,,,,,,,,,,,,,,,,,,,,,,,BBC-222-111-000-0-0,27.0,
8227,212684134,13 57 07.134,-08 38 49.66,1,12.790999999999999,,,407-057534,13570714-0838495,,STAR,gri,rpm,3.5,2.1,-33.9,2.7,,,13.759,0.05,13.009,0.03,,,13.339,0.06,12.794,0.02,12.556,0.05,,,11.62,0.027000000000000003,11.200999999999999,0.024,11.119000000000002,0.023,5397.0,156.0,187.0,4.495,0.084,1.442,-0.405,0.3,0.96,0.862,3.0610000000000004,0.128,0.831,0.11699999999999999,0.065,1.3159999999999998,0.521,1.3,309.9,905.3,53.8,0.037000000000000005,0.026000000000000002,0.011000000000000001,AAA-222-111-000-0-0,,
8228,212684143,14 08 13.542,-08 38 49.06,1,12.887,,,407-057914,14081354-0838489,,STAR,gri,rpm,1.5,1.9,2.7,2.4,,,14.037,0.03,13.151,0.02,,,13.544,0.02,12.889000000000001,0.03,12.606,0.02,,,11.57,0.023,11.059000000000001,0.022000000000000002,10.970999999999998,0.019,5028.0,99.0,59.0,2.432,0.561,0.255,-1.053,0.3,0.36,9.392000000000001,2.989,4.2780000000000005,0.884,0.026000000000000002,0.021,0.0009519999999999999,0.005,0.00056,2691.0,964.3,1140.0,0.047,0.034,0.016,AAA-222-111-000-0-0,,
8229,212684144,13 27 16.692,-08 38 48.94,1,15.58,,,,13271669-0838489,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.09,0.027000000000000003,12.46,0.024,12.142999999999999,0.026000000000000002,3465.0,141.0,1074.0,5.084,0.187,0.102,-0.001,0.2,0.16,0.19899999999999998,0.079,0.091,0.21100000000000002,0.079,0.111,20.96,44.11,9.064,78.5,33.41,56.6,0.018000000000000002,0.013999999999999999,0.013999999999999999,AAA-222-111-000-0-0,,
8230,212684145,13 20 55.276,-08 38 48.93,1,13.644,,,407-056385,13205527-0838489,,STAR,gri,rpm,-7.6,3.9,-27.7,2.0,,,13.964,0.2,13.654000000000002,0.17,,,13.732999999999999,0.17,13.614,0.15,13.61,0.12,,,12.725999999999999,0.024,12.583,0.023,12.540999999999999,0.03,6428.0,103.0,155.0,4.152,0.11900000000000001,0.085,-1.251,0.24,0.09,1.251,0.133,0.14300000000000002,0.841,0.02,0.017,0.42,0.18100000000000002,0.109,859.6,116.5,102.6,0.039,0.034,0.013000000000000001,AAA-222-111-000-0-0,,
8231,212684151,13 30 28.927,-08 38 48.28,1,14.314,,,407-056667,13302894-0838482,,STAR,gri,rpm,-18.1,2.3,4.1,2.7,,,15.169,0.07,14.445,0.02,,,14.770999999999999,0.02,14.255,0.03,14.118,0.04,,,13.125,0.028999999999999998,12.784,0.027000000000000003,12.718,0.021,5777.0,115.0,115.0,4.418,0.075,0.225,-0.24100000000000002,0.2,0.32,0.9790000000000001,0.33299999999999996,0.11199999999999999,0.93,0.079,0.079,0.951,0.317,0.526,742.5,263.7,95.81,0.059000000000000004,0.03,0.025,AAA-222-111-000-0-0,,
8232,212684158,13 18 26.327,-08 38 47.86,1,17.555999999999997,,,,13182632-0838478,,STAR,J,rpm,8.0,4.0,18.0,6.0,,,,,,,,,,,,,,,,,16.055999999999997,0.102,15.126,0.10400000000000001,14.628,0.134,3913.0,345.0,345.0,4.902,0.12,0.12,-0.201,0.25,0.3,0.35700000000000004,0.113,0.114,0.391,0.138,0.166,7.709,7.252999999999999,3.273,650.2,287.5,260.7,0.057,0.03,0.025,AAB-222-111-000-0-0,,0813-0261872
8233,212684162,13 56 56.653,-08 38 47.47,1,18.276,,,,13565665-0838474,6174-301-2-0164-0201,STAR,gri,,3.0,5.0,1.0,5.0,,,,,,,20.846,0.084,19.006,0.01,18.271,0.008,17.963,0.008,17.776,0.02,16.642,0.141,16.250999999999998,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,BCD-222-111-000-0-0,50.6,
8234,212684166,13 54 35.336,-08 38 46.98,1,15.265999999999998,,,,13543533-0838469,6166-301-1-0169-0027,EXTENDED,gri,,-8.0,2.0,9.0,2.0,,,,,,,16.761,0.01,15.739,0.003,15.306,0.003,15.062999999999999,0.003,14.84,0.006,14.97,0.1,14.365,0.14400000000000002,14.014000000000001,0.111,,,,,,,,,,,,,,,,,,,,,,,,,ABB-222-111-000-1-0,54.5,
8235,212684169,14 04 40.334,-08 38 46.58,1,18.366,,,,14044033-0838465,6174-301-6-0169-0057,STAR,gri,,1.0,3.0,-3.0,3.0,,,,,,,18.805999999999997,0.023,18.505,0.008,18.32,0.008,18.408,0.011000000000000001,18.227,0.027999999999999997,16.58,0.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDD-222-111-000-0-0,35.8,
8236,212684179,14 03 31.904,-08 38 46.03,1,18.132,,,,14033190-0838460,6166-301-6-0175-0216,STAR,gri,,-5.0,3.0,-7.0,3.0,,,,,,,20.864,0.09699999999999999,18.903,0.009000000000000001,18.095,0.006999999999999999,17.801,0.008,17.63,0.018000000000000002,16.537,0.14,16.054000000000002,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,BCD-222-111-000-0-0,62.6,
8237,212684197,13 49 28.107,-08 38 44.69,1,12.026,,,407-057288,13492810-0838445,,STAR,gri,rpm,-3.4,1.5,-5.6,2.4,,,13.261,0.04,12.269,0.03,,,12.732999999999999,0.05,11.974,0.05,11.724,0.13,,,10.448,0.022000000000000002,9.886000000000001,0.023,9.777000000000001,0.021,4798.0,96.0,96.0,2.313,0.51,0.425,-0.721,0.4,0.4,9.566,5.3870000000000005,3.969,0.917,0.172,0.036000000000000004,0.000875,0.005,0.00066,1638.0,928.1,682.1,0.042,0.023,0.013000000000000001,AAA-222-111-000-0-0,,
8238,212684243,14 04 31.655,-08 38 40.57,1,17.34,,,,14043165-0838405,6174-301-6-0169-0200,STAR,gri,rpm,-12.0,3.0,-1.0,3.0,,,,,,,20.184,0.059000000000000004,18.167,0.006,17.305999999999997,0.005,16.986,0.006,16.797,0.011000000000000001,15.834000000000001,0.069,15.117,0.067,15.15,0.157,4738.0,94.0,75.0,4.697,0.06,0.05,-0.684,0.3,0.3,0.579,0.066,0.059000000000000004,0.616,0.066,0.047,3.072,0.922,0.604,1192.0,157.8,139.3,0.055,0.032,0.023,AAC-222-111-000-0-0,,
8239,212684264,13 14 29.711,-08 38 39.05,1,14.773,,,407-056215,13142972-0838387,,STAR,gri,rpm,-17.0,2.5,0.5,2.8,,,15.610999999999999,0.04,14.946,0.04,,,15.210999999999999,0.06,14.742,0.03,14.585999999999999,0.03,,,13.679,0.026000000000000002,13.355,0.026000000000000002,13.241,0.037000000000000005,5872.0,178.0,178.0,4.3839999999999995,0.11,0.264,-0.467,0.3,0.42,1.0170000000000001,0.382,0.195,0.894,0.073,0.087,0.816,0.433,0.496,995.5,371.1,178.8,0.067,0.022000000000000002,0.031,AAA-222-111-000-0-0,,
8240,212684276,13 29 33.113,-08 38 37.97,1,13.545,,,407-056634,13293310-0838379,,STAR,gri,rpm,68.5,3.1,-51.8,3.6,,,15.57,0.06,14.165,0.037000000000000005,,,14.945,0.02,13.556,0.01,12.946,0.03,,,11.405,0.023,10.718,0.022000000000000002,10.589,0.019,3957.0,39.0,47.0,4.841,0.024,0.02,-0.005,0.05,0.1,0.447,0.009000000000000001,0.024,0.506,0.01,0.031,5.6739999999999995,0.62,0.341,119.8,20.3,17.36,0.042,0.005,0.018000000000000002,AAA-222-111-000-0-0,,
8241,212684298,13 36 28.872,-08 38 36.13,1,11.588,,5545-1225-1,407-056865,13362886-0838362,,STAR,gri,rpm,17.1,2.6,17.3,2.7,,,11.939,0.131,11.8,0.198,,,11.82,0.01,11.492,0.04,11.488,0.08,,,10.655999999999999,0.028999999999999998,10.385,0.024,10.359000000000002,0.021,6292.0,187.0,150.0,4.196000000000001,0.14,0.14,-0.039,0.12,0.27,1.4380000000000002,0.267,0.266,1.229,0.122,0.14300000000000002,0.369,0.273,0.136,393.4,69.66,85.35,0.038,0.028999999999999998,0.012,AAA-222-111-000-0-0,,
8242,212684299,13 53 00.070,-08 38 36.02,1,12.524000000000001,,,407-057398,13530005-0838360,,STAR,gri,rpm,5.9,1.3,-16.1,1.6,,,13.482000000000001,0.04,12.732999999999999,0.03,,,13.073,0.05,12.525,0.04,12.288,0.04,,,11.376,0.023,11.014000000000001,0.023,10.921,0.023,5664.0,172.0,206.0,4.288,0.228,0.456,-0.136,0.2,0.32,1.137,0.909,0.312,0.985,0.135,0.135,0.586,0.813,0.467,410.5,246.7,136.3,0.065,0.021,0.028999999999999998,AAA-222-111-000-0-0,,
8243,212684313,13 40 35.273,-08 38 34.94,1,9.058,,5546-991-1,407-056997,13403527-0838349,,STAR,gri,plx,-26.0,1.3,17.0,1.3,,,10.65,0.061,9.333,0.025,,,10.579,0.23,9.321,0.36,8.406,0.16,,,6.996,0.023,6.354,0.028999999999999998,6.166,0.018000000000000002,4403.0,130.0,130.0,2.117,0.245,0.34299999999999997,-0.03,0.2,0.32,15.919,7.747000000000001,3.926,1.2830000000000001,0.27899999999999997,0.233,0.000306,0.000395,0.00021,513.0,216.3,216.3,0.043,0.025,0.013999999999999999,AAA-111-111-000-0-0,,
8244,212684332,14 06 31.765,-08 38 33.11,1,16.127,,,,14063176-0838331,,STAR,J,rpm,8.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,14.728,0.07200000000000001,14.092,0.08800000000000001,13.562999999999999,0.065,3795.0,506.0,281.0,4.919,0.11,0.17600000000000002,-0.055,0.16,0.24,0.35200000000000004,0.19399999999999998,0.10800000000000001,0.389,0.214,0.153,8.41,7.25,4.888,333.2,275.4,131.5,0.051,0.031,0.022000000000000002,AAA-222-111-000-0-0,,0813-0272017
8245,212684349,13 27 52.646,-08 38 31.71,1,14.642999999999999,,,407-056592,13275264-0838315,,STAR,gri,rpm,4.4,3.0,-15.2,3.3,,,15.759,0.01,14.892999999999999,0.01,,,15.297,0.02,14.588,0.04,14.363,0.1,,,13.187000000000001,0.024,12.659,0.026000000000000002,12.562999999999999,0.024,5045.0,100.0,100.0,4.563,0.055,1.3419999999999999,-0.431,0.35,0.42,0.77,3.032,0.10099999999999999,0.81,0.10400000000000001,0.10400000000000001,1.69,0.48700000000000004,1.6740000000000002,529.8,1983.0,87.1,0.040999999999999995,0.022000000000000002,0.011000000000000001,AAA-222-111-000-0-0,,
8246,212684354,14 02 57.451,-08 38 31.27,1,13.911,,,407-057730,14025744-0838312,,STAR,gri,rpm,-2.7,2.8,-0.1,3.2,,,15.0,0.04,14.171,0.01,,,14.543,0.03,13.939,0.04,13.64,0.03,,,12.472000000000001,0.024,11.963,0.028999999999999998,11.904000000000002,0.023,5088.0,150.0,90.0,2.404,0.655,0.524,-0.9940000000000001,0.25,0.9,8.277999999999999,6.321000000000001,4.205,0.888,0.019,0.08199999999999999,0.001,0.011000000000000001,0.001,3773.0,3466.0,1806.0,0.053,0.034,0.021,AAA-222-111-000-0-0,,
8247,212684364,13 56 57.078,-08 38 30.23,1,17.680999999999997,,,,,6174-301-2-0164-0197,EXTENDED,gri,,-7.0,3.0,6.0,3.0,,,,,,,19.033,0.039,18.086,0.008,17.7,0.008,17.508,0.01,17.232,0.027999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8248,212684369,13 54 18.501,-08 38 29.61,1,17.067,,,,13541850-0838296,6166-301-1-0169-0181,EXTENDED,gri,,11.0,2.0,2.0,2.0,,,,,,,19.439,0.062,17.912,0.009000000000000001,17.179000000000002,0.006999999999999999,16.705,0.006999999999999999,16.381,0.017,16.364,0.141,15.602,0.171,15.152000000000001,0.18899999999999997,,,,,,,,,,,,,,,,,,,,,,,,,BCC-222-111-000-0-0,15.6,
8249,212684387,13 18 58.436,-08 38 28.92,1,19.102,,,,13185843-0838289,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,16.397000000000002,0.139,15.636,0.134,15.270999999999999,0.217,3934.0,612.0,382.0,4.891,0.15,0.18,-0.251,0.25,0.45,0.35700000000000004,0.187,0.141,0.396,0.191,0.191,7.3660000000000005,9.703,4.187,775.5,658.6,356.1,0.055,0.027999999999999997,0.023,BBC-222-111-000-0-0,,
8250,212684392,14 06 55.924,-08 38 28.65,1,13.097999999999999,,,407-057875,14065592-0838285,,STAR,gri,rpm,-31.2,2.1,16.9,2.3,,,13.999,0.04,13.302999999999999,0.02,,,13.579,0.01,13.138,0.04,12.892000000000001,0.04,,,11.982000000000001,0.027999999999999997,11.618,0.024,11.547,0.025,5830.0,172.0,172.0,4.377,0.125,0.375,-0.486,0.3,0.25,1.0170000000000001,0.565,0.20199999999999999,0.888,0.08800000000000001,0.07400000000000001,0.804,0.485,0.569,454.4,227.7,91.78,0.051,0.036000000000000004,0.022000000000000002,AAA-222-111-000-0-0,,
8251,212684415,13 56 45.886,-08 38 25.83,1,10.525,,5553-1518-1,407-057523,13564588-0838258,,STAR,gri,plx,-15.0,2.6,-1.7,2.8,,,11.912,0.253,10.722999999999999,0.105,,,11.384,0.05,10.54,0.02,10.157,0.04,,,9.009,0.021,8.41,0.038,8.315,0.028999999999999998,4630.0,93.0,75.0,1.886,0.43200000000000005,0.36,-0.855,0.42,0.3,16.816,7.829,5.3420000000000005,0.902,0.122,0.026000000000000002,0.000154,0.00037400000000000004,0.000109,1456.0,562.1,562.1,0.042,0.023,0.013000000000000001,AAA-111-111-000-0-0,,
8252,212684446,14 07 20.936,-08 38 23.40,1,12.798,,,407-057894,14072093-0838233,,STAR,gri,rpm,-97.0,2.9,-14.4,2.8,,,13.616,0.01,12.98,0.01,,,13.234000000000002,0.01,12.825999999999999,0.03,12.610999999999999,0.04,,,11.692,0.023,11.355,0.022000000000000002,11.286,0.02,5861.0,212.0,176.0,4.523,0.045,0.10800000000000001,-1.06,0.42,0.3,0.784,0.146,0.054000000000000006,0.753,0.07400000000000001,0.037000000000000005,1.5,0.303,0.536,295.5,81.69,75.03,0.055999999999999994,0.02,0.027000000000000003,AAA-222-111-000-0-0,,
8253,212684448,14 02 17.021,-08 38 23.08,1,12.222000000000001,,5554-1038-1,407-057716,14021700-0838229,,STAR,gri,rpm,9.8,3.6,-38.1,3.9,,,12.888,0.26899999999999996,12.172,0.191,,,12.587,0.02,12.208,0.04,12.065,0.03,,,11.171,0.027000000000000003,10.88,0.022000000000000002,10.841,0.021,6095.0,146.0,121.0,4.257,0.125,0.2,-0.42200000000000004,0.25,0.45,1.219,0.306,0.207,0.9390000000000001,0.14,0.1,0.506,0.315,0.249,388.9,87.36,71.34,0.046,0.03,0.015,AAA-222-111-000-0-0,,
8254,212684456,13 20 55.876,-08 38 22.12,1,14.089,,,407-056386,13205587-0838221,,STAR,gri,rpm,19.9,3.0,-60.7,3.3,,,15.948,0.09,14.647,0.04,,,15.373,0.02,14.073,0.07,13.538,0.1,,,12.183,0.024,11.479000000000001,0.022000000000000002,11.354000000000001,0.019,4088.0,83.0,83.0,4.787,0.035,0.035,0.003,0.15,0.15,0.498,0.043,0.033,0.561,0.045,0.038,4.359,0.7859999999999999,0.6659999999999999,157.4,21.33,15.82,0.046,0.019,0.019,AAA-222-111-000-0-0,,
8255,212684462,13 57 21.156,-08 38 21.87,1,17.896,,,,13572115-0838218,6174-301-2-0164-0246,STAR,gri,rpm,-2.0,3.0,-3.0,3.0,,,,,,,21.03,0.09699999999999999,18.823,0.009000000000000001,17.863,0.006999999999999999,17.499000000000002,0.006999999999999999,17.259,0.013999999999999999,16.264,0.109,15.448,0.10099999999999999,15.21,0.177,4579.0,88.0,88.0,4.713,0.091,0.065,-0.621,0.35,0.42,0.5479999999999999,0.087,0.08900000000000001,0.596,0.092,0.077,3.279,1.4169999999999998,0.848,1346.0,253.8,252.0,0.061,0.024,0.028999999999999998,AAC-222-111-000-0-0,,
8256,212684463,13 26 13.861,-08 38 21.77,1,12.780999999999999,,,407-056547,13261385-0838219,,STAR,gri,rpm,-24.5,1.8,-3.1,2.0,,,13.466,0.03,12.909,0.01,,,13.155999999999999,0.04,12.770999999999999,0.02,12.620999999999999,0.06,,,11.762,0.028999999999999998,11.434000000000001,0.022000000000000002,11.405999999999999,0.019,6032.0,119.0,119.0,4.287,0.10400000000000001,0.182,-0.223,0.16,0.36,1.185,0.305,0.179,1.0170000000000001,0.1,0.14,0.575,0.264,0.278,504.4,121.6,72.1,0.035,0.016,0.011000000000000001,AAA-222-111-000-0-0,,
8257,212684469,13 31 39.408,-08 38 21.43,1,14.716,,,407-056692,13313941-0838213,,STAR,gri,rpm,-8.3,2.3,-9.0,2.6,,,15.954,0.08,15.0,0.03,,,15.479000000000001,0.02,14.661,0.06,14.389000000000001,0.11,,,13.208,0.027000000000000003,12.635,0.026000000000000002,12.625,0.03,4853.0,96.0,77.0,4.613,0.035,0.812,-0.166,0.2,0.32,0.705,0.09699999999999999,0.055,0.763,0.09699999999999999,0.07,2.123,0.315,0.46799999999999997,458.3,102.9,47.95,0.038,0.023,0.011000000000000001,AAA-222-111-000-0-0,,
8258,212684514,14 04 44.835,-08 38 17.89,1,16.887999999999998,,,,14044483-0838178,6174-301-6-0169-0231,STAR,gri,rpm,8.0,3.0,-1.0,3.0,,,,,,,19.175,0.03,17.545,0.005,16.88,0.005,16.607,0.005,16.471,0.009000000000000001,15.450999999999999,0.057999999999999996,15.052,0.08800000000000001,14.992,0.147,5199.0,123.0,103.0,4.571000000000001,0.102,1.3940000000000001,-0.857,0.35,0.42,0.7140000000000001,2.951,0.11199999999999999,0.757,0.136,0.11699999999999999,1.839,0.85,1.824,1448.0,5903.0,299.9,0.07400000000000001,0.019,0.034,AAB-222-111-000-0-0,,
8259,212684520,13 50 04.102,-08 38 17.59,1,12.245,,,407-057304,13500409-0838176,,STAR,gri,rpm,13.7,1.3,-8.1,1.4,,,12.743,0.03,12.267999999999999,0.04,,,12.432,0.05,12.183,0.06,12.134,0.09,,,11.321,0.026000000000000002,11.107000000000001,0.023,11.032,0.024,6387.0,236.0,157.0,4.204,0.095,0.152,-0.124,0.2,0.32,1.444,0.284,0.201,1.248,0.125,0.19899999999999998,0.39,0.18,0.161,537.7,86.81,74.74,0.034,0.013999999999999999,0.009000000000000001,AAA-222-111-000-0-0,,
8260,212684526,13 36 45.630,-08 38 17.10,1,14.520999999999999,,,407-056875,13364563-0838169,,STAR,gri,rpm,-23.9,3.3,-10.1,3.9,,,15.860999999999999,0.04,14.789000000000001,0.01,,,15.329,0.01,14.425,0.02,14.175,0.08,,,13.002,0.026000000000000002,12.505999999999998,0.027000000000000003,12.412,0.026000000000000002,4830.0,97.0,77.0,4.602,0.036000000000000004,0.02,0.018000000000000002,0.12,0.15,0.738,0.028999999999999998,0.055999999999999994,0.794,0.04,0.048,1.943,0.34,0.15,423.3,28.19,36.53,0.059000000000000004,0.025,0.025,AAA-222-111-000-0-0,,
8261,212684528,13 14 30.388,-08 38 17.04,1,13.633,,,407-056217,13143039-0838168,,STAR,gri,rpm,0.6,6.6,-8.9,7.5,,,14.762,0.01,13.837,0.04,,,14.294,0.02,13.562000000000001,0.03,13.35,0.04,,,12.198,0.023,11.708,0.021,11.659,0.024,5046.0,101.0,81.0,3.2030000000000003,1.197,0.855,-0.609,0.42,0.35,3.197,5.27,2.379,0.912,0.09699999999999999,0.07200000000000001,0.015,0.9329999999999999,0.015,1529.0,2259.0,1171.0,0.052000000000000005,0.031,0.017,AAA-222-111-000-0-0,,
8262,212684557,13 27 27.865,-08 38 14.47,1,9.913,,5545-532-1,407-056579,13272786-0838144,,STAR,BV,plx,-149.6,1.7,32.2,1.6,,,11.047,0.073,10.138,0.044000000000000004,,,,,,,,,,,8.429,0.03,7.926,0.036000000000000004,7.879,0.028999999999999998,4914.0,118.0,118.0,4.614,0.02,0.02,-0.076,0.15,0.21,0.7190000000000001,0.024,0.027000000000000003,0.787,0.032,0.044000000000000004,2.068,0.14800000000000002,0.124,52.53,1.5759999999999998,1.5759999999999998,0.013000000000000001,0.006999999999999999,0.003,AAA-111-111-000-0-0,,
8263,212684558,13 53 07.288,-08 38 14.46,1,12.88,,,407-057406,13530727-0838145,,STAR,gri,rav,15.5,1.3,-18.6,1.7,,,13.845,0.04,13.081,0.03,,,13.402999999999999,0.05,12.877,0.03,12.655,0.05,,,11.769,0.022000000000000002,11.43,0.025,11.376,0.025,5413.0,160.0,128.0,4.524,0.036000000000000004,0.03,-0.043,0.12,0.12,0.861,0.049,0.055,0.9059999999999999,0.055,0.044000000000000004,1.399,0.207,0.18,327.1,29.26,31.11,0.051,0.028999999999999998,0.022000000000000002,AAA-222-111-000-0-0,,
8264,212684564,14 06 13.608,-08 38 14.09,1,11.898,,5554-740-1,407-057847,14061361-0838141,,STAR,gri,rpm,-22.8,2.7,4.6,3.2,,,12.956,0.317,12.386,0.23199999999999998,,,12.259,0.01,11.905,0.06,11.744000000000002,0.04,,,10.966,0.026000000000000002,10.664000000000001,0.022000000000000002,10.610999999999999,0.021,6079.0,123.0,123.0,4.206,0.145,0.203,-0.247,0.24,0.28,1.3019999999999998,0.377,0.226,1.064,0.129,0.155,0.42200000000000004,0.332,0.207,384.0,109.8,63.13,0.045,0.031,0.013000000000000001,AAA-222-111-000-0-0,,
8265,212684578,13 37 41.810,-08 38 13.28,1,17.277,,,,13374181-0838132,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.856,0.032,14.287,0.052000000000000005,13.94,0.064,3618.0,227.0,227.0,5.016,0.1,0.1,-0.071,0.18,0.27,0.258,0.096,0.07,0.253,0.132,0.094,14.51,10.71,6.162000000000001,227.7,114.6,76.22,0.043,0.027000000000000003,0.017,AAA-222-111-000-0-0,,
8266,212684586,13 16 49.241,-08 38 12.50,1,14.237,,,407-056273,13164924-0838124,,STAR,gri,rpm,-56.0,3.0,1.3,3.4,,,16.469,0.07,14.992,0.05,,,15.777999999999999,0.02,14.433,0.03,13.575999999999999,0.1,,,11.795,0.024,11.134,0.023,10.958,0.024,3787.0,121.0,60.0,4.898,0.025,0.045,0.07,0.08,0.12,0.384,0.046,0.035,0.428,0.055999999999999994,0.048,7.35,1.285,1.485,89.44,22.12,9.357999999999999,0.031,0.013999999999999999,0.006,AAA-222-111-000-0-0,,
8267,212684622,14 02 38.511,-08 38 09.88,1,19.082,,,,14023851-0838098,6174-301-5-0167-0455,STAR,gri,,-106.0,5.0,-22.0,5.0,,,,,,,23.176,0.501,20.660999999999998,0.027999999999999997,19.07,0.012,18.405,0.011000000000000001,17.914,0.021,16.712,0.142,16.23,0.19899999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,CCU-220-110-000-0-0,70.7,
8268,212684652,14 06 28.392,-08 38 07.56,1,18.337,,,,14062839-0838075,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.777,0.165,15.606,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,CBD-222-111-000-0-0,40.1,
8269,212684657,13 14 08.159,-08 38 07.27,1,14.453,,,407-056204,13140817-0838069,,STAR,gri,rpm,-34.1,2.4,-63.5,2.8,,,15.927,0.03,14.805,0.07,,,15.415,0.05,14.392999999999999,0.04,14.040999999999999,0.03,,,12.732999999999999,0.021,12.17,0.022000000000000002,12.09,0.027000000000000003,4571.0,132.0,94.0,4.667,0.136,0.02,-0.267,0.12,0.42,0.633,0.018000000000000002,0.155,0.6709999999999999,0.035,0.14,2.662,3.5780000000000003,0.16,294.0,14.57,75.56,0.044000000000000004,0.037000000000000005,0.013999999999999999,AAA-222-111-000-0-0,,
8270,212684672,13 32 20.680,-08 38 05.63,1,14.054,,,407-056714,13322068-0838055,,STAR,gri,rpm,2.0,2.1,-10.6,2.5,,,15.196,0.01,14.32,0.01,,,14.718,0.02,14.055,0.01,13.77,0.08,,,12.652000000000001,0.022000000000000002,12.14,0.026000000000000002,12.097999999999999,0.024,5074.0,81.0,60.0,3.1719999999999997,0.355,0.639,-0.7929999999999999,0.2,0.6,3.8930000000000002,4.9030000000000005,1.3030000000000002,0.899,0.022000000000000002,0.087,0.013000000000000001,0.032,0.012,2119.0,2496.0,790.7,0.036000000000000004,0.016,0.01,AAA-222-111-000-0-0,,
8271,212684721,13 53 51.625,-08 38 01.30,1,19.412,,,,,6166-301-1-0168-0291,STAR,gri,,4.0,3.0,1.0,3.0,,,,,,,19.634,0.035,19.459,0.015,19.397000000000002,0.015,19.241,0.019,19.261,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8272,212684743,14 03 43.363,-08 37 59.85,1,13.001,,,407-057761,14034336-0837599,,STAR,gri,rpm,-16.6,1.8,-0.7,4.6,,,13.748,0.04,13.16,0.02,,,13.38,0.01,13.023,0.05,12.838,0.02,,,11.945,0.024,11.623,0.025,11.56,0.025,6098.0,99.0,148.0,4.255,0.126,0.252,-0.382,0.3,0.3,1.198,0.40299999999999997,0.17800000000000002,0.982,0.14,0.1,0.526,0.281,0.303,556.8,188.1,92.61,0.053,0.031,0.022000000000000002,AAA-222-111-000-0-0,,
8273,212684754,13 40 21.390,-08 37 58.68,1,12.075,,,407-056991,13402138-0837586,,STAR,gri,rpm,-30.7,1.5,19.7,2.3,,,12.615,0.06,12.107999999999999,0.03,,,12.295,0.06,12.001,0.02,11.932,0.09,,,11.179,0.028999999999999998,10.889000000000001,0.022000000000000002,10.857000000000001,0.027999999999999997,6199.0,99.0,124.0,4.212,0.115,0.161,-0.535,0.3,0.42,1.2409999999999999,0.281,0.19399999999999998,0.927,0.155,0.077,0.44799999999999995,0.23800000000000002,0.201,415.1,92.77,64.23,0.037000000000000005,0.02,0.011000000000000001,AAA-222-111-000-0-0,,
8274,212684761,13 13 03.479,-08 37 58.39,1,14.651,,,407-056170,13130347-0837583,,STAR,gri,rpm,-33.0,2.4,-12.7,3.9,,,15.718,0.02,14.879000000000001,0.03,,,15.288,0.02,14.578,0.05,14.379000000000001,0.04,,,13.224,0.026000000000000002,12.722999999999999,0.027999999999999997,12.705,0.033,5109.0,101.0,101.0,4.603,0.07200000000000001,0.045,-0.35100000000000003,0.3,0.6,0.705,0.08,0.105,0.753,0.076,0.106,2.0380000000000003,0.7490000000000001,0.36200000000000004,487.5,61.5,79.58,0.039,0.028999999999999998,0.012,AAA-222-111-000-0-0,,
