EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
203569446,16 53 11.928,-25 41 36.17,1,10.273,,6814-332-1,322-090789,16531193-2541361,STAR,BV,rpm,-34.5,3,-55.6,2.7,,,11.626,0.165,10.483,0.077,,,,,,,9.273,0.024,8.768,0.044,8.673,0.021,5178,484,345,4.485,0.12,0.86,-0.16,0.2,0.4,0.883,1.457,0.169,0.9,0.133,0.133,1.199,0.828,1.138,142.4,148.6,51.31,0.096,0.106,0.053,AAA-212-111-000-0-0,,
203570042,16 57 56.756,-25 41 28.91,1,10.218,,6814-588-1,322-093138,16575675-2541288,STAR,BV,plx,8.9,2.2,-16.5,2,,,10.757,0.057,10.279,0.054,,,,,,,9.349,0.023,9.146,0.024,9.065,0.019,6762,267,321,4.013,0.095,0.095,0.068,0.08,0.14,1.992,0.238,0.252,1.543,0.092,0.111,0.191,0.076,0.054,305.2,26.08,26.08,0.182,0.078,0.065,AAA-222-111-000-0-0,13.9,
203570818,16 54 13.710,-25 41 19.20,1,11.092,,6814-1349-1,322-091243,16541370-2541191,STAR,BV,plx,-9.3,3.1,-20.3,3.1,,,12.374,0.373,11.287,0.154,,,,,,,10.752,0.024,10.369,0.022,10.306,0.021,5665,164,197,4.475,0.045,0.054,-0.041,0.15,0.18,0.944,0.072,0.067,0.972,0.07,0.084,1.143,0.2,0.201,233.2,26.22,26.22,0.167,0.126,0.079,AAA-222-111-000-0-0,,
203571155,16 54 21.924,-25 41 15.36,1,12.143,,,322-091298,16542192-2541153,STAR,JHK,rpm,-2.5,1.1,-5,2,,,,,,,,,,,,,11.065,0.023,10.815,0.022,10.751,0.019,6529,257,257,3.967,0.27,0.27,0.073,0.1,0.12,2.026,1.034,0.684,1.495,0.319,0.265,0.146,0.275,0.096,639.5,280.6,226.2,0.295,0.133,0.095,AAA-222-111-000-0-0,,
203572586,16 55 15.591,-25 40 57.86,1,12.276,,,322-091772,16551559-2540577,STAR,JHK,rpm,0.2,1.3,-19.1,1.3,,,,,,,,,,,,,11.182,0.022,10.914,0.026,10.857,0.021,6232,150,226,4.242,0.126,0.168,-0.048,0.12,0.3,1.29,0.373,0.19,1.159,0.144,0.173,0.466,0.239,0.205,437.4,156.7,85.93,0.211,0.079,0.066,AAA-222-111-000-0-0,,
203573624,16 55 01.605,-25 40 44.91,1,12.275,,6814-636-1,322-091651,16550160-2540449,STAR,BV,plx,-7,4.3,5.5,3.9,,,12.072,0.186,12.133,0.306,,,,,,,11.214,0.022,11.019,0.023,10.987,0.019,6812,472,262,4.063,0.18,0.15,0.085,0.1,0.1,1.844,0.547,0.422,1.562,0.214,0.178,0.226,0.213,0.11,612,287.5,287.5,0.273,0.113,0.097,AAA-222-111-000-0-0,,
203575013,16 55 02.024,-25 40 27.64,1,12.885,,,322-091655,16550203-2540275,STAR,JHK,rpm,3,5.1,-12.2,1.8,,,,,,,,,,,,,11.039,0.024,10.419,0.023,10.303,0.021,4804,173,144,2.452,0.624,0.24,-0.521,0.45,0.54,8.857,2.927,4.393,0.978,0.29,0.116,0.001,0.009,7.07E-04,1856,613.2,920.5,0.377,0.229,0.106,AAA-222-111-000-0-0,13.9,
203575532,16 55 05.006,-25 40 21.14,1,11.513,,6814-163-1,322-091677,16550498-2540210,STAR,BV,plx,11.4,4.3,0.9,4.1,,,12.336,0.299,11.652,0.22,,,,,,,10.993,0.024,10.755,0.027,10.689,0.024,6560,363,259,4.072,0.16,0.192,0.052,0.12,0.15,1.709,0.605,0.333,1.422,0.244,0.183,0.252,0.206,0.129,549.6,134.9,134.9,0.264,0.134,0.084,AAA-222-111-000-0-0,,
203576445,16 55 05.901,-25 40 09.72,1,12.187,,,322-091684,16550590-2540096,STAR,JHK,rpm,-12.1,2.3,2,1.8,,,,,,,,,,,,,11.26,0.026,11.099,0.032,11.033,0.027,7156,696,497,4.046,0.196,0.14,0.083,0.12,0.12,1.929,0.491,0.503,1.658,0.285,0.238,0.208,0.235,0.087,725.3,204.8,187.1,0.278,0.245,0.059,AAA-222-111-000-0-0,,
203578387,16 52 08.160,-25 39 45.71,1,11.392,,6813-730-1,322-090310,16520813-2539454,STAR,BV,plx,-2,4.3,-8.6,3.9,,,12.061,0.23,11.489,0.188,,,,,,,11.156,0.022,10.992,0.024,10.959,0.025,7523,1743,512,3.882,0.186,0.248,0.101,0.09,0.12,2.599,1.256,0.665,1.963,0.737,0.307,0.103,0.087,0.059,1335,800.2,800.2,0.376,0.31,0.141,AAA-222-111-000-0-0,,
203580990,16 54 46.594,-25 39 14.49,1,14.871,,,322-091518,16544659-2539145,STAR,JHK,rpm,-61.6,9.1,-53.8,5.6,,,,,,,,,,,,,12.716,0.024,12.147,0.025,11.887,0.024,3509,138,166,5.057,0.078,0.065,-0.068,0.18,0.15,0.218,0.056,0.051,0.214,0.068,0.056,18.98,10.15,6.612,93.85,40.25,28.17,0.061,0.043,0.029,AAA-222-111-000-0-0,,
203581501,16 54 46.074,-25 39 08.21,1,15.432,,,,16544607-2539082,STAR,JHK,col,,,,,,,,,,,,,,,,,13.317,0.024,12.737,0.023,12.5,0.027,5000,389,1481,3.014,1.83,0.732,-0.321,0.45,0.72,4.613,5.573,4.386,0.817,0.309,0.617,0.008,8.008,0.008,2765,2765,2651,0.746,0.384,0.704,AAA-222-111-000-0-0,6.4,
203584749,16 54 35.286,-25 38 28.04,1,16.131,,,,16543528-2538280,STAR,JHK,col,,,,,,,,,,,,,,,,,13.893,0.027,13.263,0.033,13.039,0.035,4981,280,280,2.421,0.544,0.085,-0.629,0.56,0.4,9.822,1.249,3.59,0.94,0.104,0.058,9.20E-04,0.002,2.46E-04,6838,923.3,1919,0.843,0.286,0.333,AAA-222-111-ss0-0-0,11.3,
203586226,16 58 08.033,-25 38 09.24,1,16.694,,,,16580803-2538092,STAR,JHK,col,,,,,,,,,,,,,,,,,15.421,0.047,14.991,0.085,14.954,0.118,5871,438,526,4.156,0.25,0.35,0.006,0.25,0.65,1.346,0.96,0.43,1.039,0.327,0.181,0.336,0.548,0.249,2650,1684,891.2,0.673,0.412,0.343,AAB-222-111-000-0-0,7.5,
203587865,16 54 34.608,-25 37 49.51,1,13.331,,,322-091404,16543461-2537493,STAR,JHK,rpm,-25.6,1.9,-53.3,2,,,,,,,,,,,,,11.828,0.024,11.317,0.023,11.221,0.021,4790,488,683,4.641,0.169,0.065,-0.293,0.3,0.66,0.649,0.087,0.188,0.681,0.103,0.171,2.44,2.599,0.614,241.7,107.7,97.41,0.134,0.09,0.075,AAA-222-111-000-0-0,,
203593496,16 56 45.816,-25 36 40.13,1,12.622,,,322-092467,16564580-2536402,STAR,JHK,rpm,3.2,1.7,-6.1,1.8,,,,,,,,,,,,,10.832,0.022,10.271,0.022,10.114,0.023,4838,207,118,2.506,0.476,0.168,-0.296,0.4,0.48,9.631,1.768,3.983,1.104,0.896,0.204,0.001,0.005,4.23E-04,1819,323.1,668.2,0.366,0.184,0.102,AAA-222-111-000-0-0,14.2,
203594961,16 55 27.513,-25 36 21.34,1,12.219,,,322-091848,16552751-2536213,STAR,JHK,rpm,-10.5,2.8,1.3,1.4,,,,,,,,,,,,,11.079,0.021,10.765,0.024,10.72,0.021,6142,182,219,4.242,0.15,0.33,-0.005,0.15,0.21,1.313,0.799,0.236,1.178,0.239,0.119,0.479,0.344,0.349,423.4,226.4,95.95,0.227,0.115,0.072,AAA-222-111-000-0-0,,
203595633,16 52 30.309,-25 36 12.12,1,16.465,,,322-090470,16523030-2536118,STAR,JHK,rpm,-49.8,5.8,-36.8,5.7,,,,,,,,,,,,,14.687,0.036,13.986,0.057,13.973,0.058,4105,330,275,4.885,0.096,0.08,-0.536,0.3,0.42,0.394,0.061,0.088,0.442,0.075,0.119,7.054,3.771,2.117,353.7,132.3,112.1,0.231,0.155,0.111,AAA-222-111-000-0-0,5.3,
203596445,16 52 16.074,-25 36 02.19,1,7.012,82538,6813-859-1,322-090361,16521605-2536020,STAR,BV,plx,11.55,0.82,-11.65,0.64,6.5,0.73,6.976,0.016,6.916,0.011,,,,,,,6.71,0.029,6.669,0.023,6.634,0.023,9157,1354,967,3.655,0.175,0.125,0.035,0.1,0.1,4.085,0.71,0.786,2.839,0.59,0.369,0.038,0.028,0.014,280.2,54.18,54.18,0.177,0.108,0.065,AAA-111-111-000-0-0,,
203596544,16 55 55.450,-25 36 00.89,1,15.225,,,322-092065,16555545-2536009,STAR,JHK,rpm,-26.5,3.3,-55.2,3.5,,,,,,,,,,,,,12.914,0.024,12.238,0.023,12.037,0.026,3986,377,188,4.855,0.09,0.09,-0.218,0.25,0.3,0.402,0.097,0.089,0.469,0.101,0.122,6.149,3.687,1.992,223.4,95.82,77.83,0.163,0.136,0.068,AAA-222-111-000-0-0,,
203597399,16 56 02.917,-25 35 50.38,1,9.246,,,323-094343,16560291-2535502,STAR,J,rpm,-9.8,1.9,-8.5,1.9,,,,,,,,,,,,,9.246,0.022,8.459,0.042,7.93,0.027,3558,35,35,-0.393,0.02,0.02,0.186,0.05,0.05,352.795,7.056,7.056,1.832,0.037,0.037,4.18E-08,2.51E-09,2.51E-09,11060,331.8,331.8,1.594,0.001,0.001,AAA-211-111-000-0-0,,
203599872,16 57 41.709,-25 35 19.69,1,11.15,,6814-401-1,323-095163,16574170-2535196,STAR,BV,plx,-5.5,3,-5.1,2.7,,,11.775,0.123,11.235,0.119,,,,,,,11.189,0.022,11.153,0.022,11.099,0.021,11271,2963,2116,3.994,0.155,0.186,0.074,0.18,0.09,2.99,0.889,0.685,3.194,1.181,0.738,0.111,0.093,0.051,2453,2144,2144,0.489,0.196,0.163,AAA-222-111-000-0-0,10.1,
203600026,16 53 11.065,-25 35 17.81,1,12.234,,,323-093115,16531107-2535177,STAR,JHK,rpm,5.1,3.3,-9.6,2.1,,,,,,,,,,,,,11.104,0.022,10.822,0.022,10.753,0.023,6281,267,228,4.207,0.15,0.35,0.023,0.12,0.21,1.435,0.822,0.291,1.247,0.299,0.136,0.411,0.24,0.298,452.1,264.1,102,0.246,0.126,0.079,AAA-222-111-000-0-0,,
203600027,16 53 41.551,-25 35 17.80,1,12.27,,,323-093330,16534155-2535177,STAR,JHK,rpm,-6.5,2.1,-7.8,1.2,,,,,,,,,,,,,11.183,0.022,10.946,0.023,10.863,0.024,6628,479,266,4.096,0.185,0.222,0.067,0.08,0.1,1.709,0.704,0.437,1.43,0.27,0.193,0.259,0.252,0.144,580.4,230.4,141.1,0.287,0.22,0.1,AAA-222-111-000-0-0,,
203600973,16 52 24.194,-25 35 06.08,1,14.943,,,323-092775,16522418-2535059,STAR,JHK,rpm,-5.4,2.2,-36.9,2.3,,,,,,,,,,,,,13.702,0.024,13.266,0.03,13.261,0.035,5428,293,167,4.572,0.065,0.091,-0.725,0.42,0.35,0.725,0.13,0.08,0.726,0.1,0.056,1.834,0.584,0.588,650.2,90.17,115.1,0.286,0.113,0.113,AAA-222-111-000-0-0,17.2,
203602915,16 54 34.026,-25 34 42.02,1,11.437,,6814-1569-1,323-093693,16543403-2534418,STAR,BV,rpm,-8.1,3.1,-11.6,2.9,,,11.995,0.199,11.504,0.177,,,,,,,10.506,0.03,10.359,0.033,10.35,0.03,7067,473,296,4.193,0.07,0.196,0.008,0.12,0.08,1.632,0.504,0.191,1.532,0.213,0.133,0.35,0.106,0.183,441.1,180.3,69.45,0.232,0.09,0.077,AAA-222-111-000-0-0,,
203604701,16 54 48.626,-25 34 20.61,1,14.156,,,323-093807,16544862-2534205,STAR,JHK,rpm,11.6,2.3,-1,2.3,,,,,,,,,,,,,11.787,0.022,11.012,0.023,10.78,0.023,4537,241,241,2.325,0.06,1.08,-0.447,0.45,0.72,12.162,24.583,1.54,0.967,0.195,0.089,6.39E-04,1.47E-04,6.21E-04,2897,5953,579.9,0.907,0.427,0.305,AAA-222-111-000-0-0,,
203606751,16 52 32.673,-25 33 55.26,1,11.659,,,323-092829,16523267-2533551,STAR,JHK,rpm,-10.1,1.5,-1.7,1.4,,,,,,,,,,,,,10.417,0.024,10.059,0.024,9.975,0.023,5998,189,237,4.11,0.27,0.324,0.01,0.1,0.18,1.365,0.989,0.44,1.134,0.383,0.135,0.345,0.584,0.24,318.1,288.1,65.43,0.281,0.077,0.139,AAA-222-111-000-0-0,,
203608451,16 55 08.599,-25 33 34.05,1,13.663,,,323-093969,16550859-2533340,STAR,JHK,rpm,35.5,2.5,34.6,3.4,,,,,,,,,,,,,11.562,0.024,10.992,0.023,10.749,0.024,3618,87,153,5.025,0.035,0.063,-0.044,0.15,0.18,0.253,0.064,0.033,0.254,0.096,0.044,14.87,3.636,4.84,74.96,54.11,11.28,0.091,0.083,0.059,AAA-222-111-000-0-0,,
203609817,16 52 50.300,-25 33 16.78,1,12.617,,,323-092951,16525030-2533166,STAR,JHK,rpm,1.6,1.9,-4.7,1.8,,,,,,,,,,,,,11.471,0.024,11.167,0.024,11.107,0.023,6221,299,299,4.103,0.245,0.343,0.045,0.15,0.15,1.52,1.01,0.384,1.29,0.305,0.255,0.249,0.384,0.168,577.6,335.3,161.1,0.299,0.161,0.115,AAA-222-111-000-0-0,,
203610409,16 52 10.677,-25 33 09.65,1,11.528,,,323-092677,16521067-2533096,STAR,JHK,rpm,10.3,1.8,-6.3,1.2,,,,,,,,,,,,,9.692,0.024,9.036,0.025,8.959,0.023,4696,113,170,2.391,0.27,0.378,-0.283,0.36,0.6,10.562,3.653,2.714,1.098,0.315,0.225,8.97E-04,0.001,6.21E-04,1180,438.4,238.4,0.379,0.116,0.097,AAA-222-111-000-0-0,14.6,
203611124,16 56 08.115,-25 33 00.86,1,12.728,,,323-094380,16560811-2533008,STAR,BV,rpm,-6,3.2,-16.2,1.4,,,13.707,0.043,12.91,0.031,,,,,,,10.076,0.022,9.502,0.023,9.344,0.021,5018,210,210,2.451,0.768,0.08,-0.666,0.5,0.25,9.166,1.407,5.045,0.916,0.337,0.018,0.001,0.014,2.87E-04,1243,320.4,542.4,0.494,0.283,0.202,AAA-222-111-000-0-0,9.3,
203611165,16 54 22.362,-25 33 00.43,1,11.77,,6814-1275-1,323-093594,16542236-2533003,STAR,BV,rpm,-10.8,2.7,3.3,2.5,,,11.887,0.158,11.716,0.23,,,,,,,10.325,0.023,10.046,0.022,10.001,0.021,6183,247,198,4.119,0.235,0.329,-0.008,0.09,0.18,1.581,0.975,0.459,1.259,0.361,0.217,0.276,0.394,0.197,371.7,223.4,106.1,0.181,0.121,0.055,AAA-222-111-000-0-0,,
203611245,16 55 45.846,-25 32 59.45,1,15.608,,,,16554584-2532594,STAR,JHK,col,,,,,,,,,,,,,,,,,13.379,0.026,12.819,0.031,12.528,0.019,7734,7506,3753,3.689,1.287,0.195,0.225,0.12,0.27,4.081,1.657,3.832,2.468,3.005,1.717,0.041,13,0.023,2682,1530,2568,2.365,0.65,2.111,AAA-222-111-000-0-0,,
203611555,16 57 52.387,-25 32 55.65,1,13.107,,,323-095254,16575238-2532556,STAR,JHK,rpm,-11.8,2.5,-4.6,2.6,,,,,,,,,,,,,11.277,0.024,10.68,0.021,10.546,0.023,4851,143,143,2.729,0.592,0.444,-0.456,0.48,0.48,6.84,4.304,3.032,0.99,0.27,0.116,0.002,0.014,0.002,1552,868.7,641.7,0.419,0.203,0.127,AAA-222-111-000-0-0,4.7,
203611728,16 55 49.929,-25 32 53.37,1,14.689,,,323-094260,16554992-2532532,STAR,JHK,rpm,-1.5,3,-14.9,3.8,,,,,,,,,,,,,12.372,0.024,11.695,0.023,11.493,0.023,4762,244,244,2.382,0.8,0.8,-0.652,0.78,0.78,9.602,11.599,5.89,0.936,0.42,0.087,7.19E-04,0.01,6.69E-04,3531,4465,1972,0.81,0.166,0.331,AAA-222-111-000-0-0,,
203611797,16 57 46.023,-25 32 52.37,1,15.093,,,323-095197,16574602-2532522,STAR,JHK,rpm,-70.8,4.5,-42.8,5,,,,,,,,,,,,,12.64,0.03,12.011,0.034,11.711,0.027,3740,436,311,4.971,0.132,0.132,-0.123,0.2,0.4,0.295,0.127,0.103,0.303,0.189,0.135,10.66,12.45,5.066,137.2,59.73,60.24,0.08,0.078,0.039,AAA-222-111-000-0-0,10.4,
203612978,16 52 41.326,-25 32 37.80,1,11.604,,,323-092876,16524132-2532377,STAR,JHK,rpm,-3.8,1,-11.6,1,,,,,,,,,,,,,10.271,0.024,9.881,0.022,9.76,0.019,5803,337,281,4.159,0.34,0.408,-0.072,0.18,0.12,1.3,1.193,0.483,1.069,0.459,0.127,0.343,0.847,0.266,346.2,326.4,130.8,0.298,0.175,0.175,AAA-222-111-000-0-0,,
203614344,16 52 33.991,-25 32 21.36,1,11.513,,6813-592-1,323-092836,16523399-2532214,STAR,BV,plx,-18.5,3.2,10.7,3,,,11.92,0.177,11.538,0.189,,,,,,,10.401,0.024,10.076,0.021,9.974,0.023,6023,228,228,4.043,0.161,0.115,-0.053,0.16,0.24,1.674,0.2,0.276,1.17,0.141,0.117,0.235,0.165,0.074,392.4,43.04,43.04,0.254,0.096,0.08,AAA-222-111-000-0-0,,
203615859,16 55 44.376,-25 32 02.08,1,7.706,82839,6814-71-1,323-094218,16554437-2532020,STAR,BV,plx,-3.21,1.01,-5.29,0.77,1.82,0.84,7.594,0.016,7.589,0.012,,,,,,,7.389,0.018,7.45,0.055,7.415,0.024,14132,5860,3662,3.742,0.276,0.23,0.073,0.14,0.1,4.857,1.357,1.243,4.809,3.097,1.549,0.038,0.058,0.021,591,176.5,176.5,0.276,0.131,0.109,AAA-111-111-000-0-0,,
203616464,16 54 02.298,-25 31 54.52,1,11.914,,,323-093451,16540229-2531544,STAR,JHK,rpm,1.3,2.4,-11.8,2.9,,,,,,,,,,,,,10.852,0.024,10.59,0.022,10.549,0.026,6393,228,228,4.153,0.18,0.27,0.022,0.15,0.15,1.534,0.775,0.346,1.3,0.252,0.18,0.309,0.333,0.192,448.3,182.6,97.08,0.211,0.133,0.061,AAA-222-111-000-0-0,,
203616858,16 52 09.270,-25 31 50.12,1,11.553,,,323-092668,16520925-2531500,STAR,JHK,rpm,24.6,1.5,-11.1,2,,,,,,,,,,,,,10.265,0.024,9.884,0.025,9.787,0.021,5708,274,228,4.411,0.102,0.442,-0.072,0.16,0.36,1.006,0.69,0.139,0.998,0.121,0.101,0.916,0.414,0.722,299.4,179.5,112.2,0.233,0.128,0.154,AAA-222-111-s00-0-0,,
203619538,16 53 34.758,-25 31 15.51,1,12.045,,,323-093287,16533475-2531154,STAR,JHK,rpm,-4.4,1.2,-3.9,1.1,,,,,,,,,,,,,11.215,0.026,11.058,0.022,11.032,0.023,7428,477,477,4.115,0.135,0.216,0.067,0.1,0.1,1.76,0.764,0.32,1.654,0.31,0.172,0.266,0.171,0.157,691.1,291.9,122.8,0.29,0.111,0.111,AAA-222-111-000-0-0,,
203620060,16 57 56.943,-25 31 08.99,1,9.516,,6814-1100-1,323-095298,16575694-2531089,STAR,BV,plx,-10.3,2.1,-18.1,1.9,,,10.501,0.053,9.699,0.035,,,,,,,8.442,0.026,8.139,0.034,8.038,0.033,6456,155,584,3.088,0.405,0.225,-0.003,0.18,0.12,7.713,0.42,3.451,2.622,0.085,0.852,0.005,0.018,0.003,575.6,95.28,95.28,0.447,0.071,0.201,AAA-111-111-000-0-0,10.7,
203620691,16 55 09.020,-25 31 00.73,1,11.723,,6814-494-1,323-093973,16550902-2531007,STAR,BV,plx,-12.2,2.9,-7.6,2.7,,,11.672,0.106,11.622,0.175,,,,,,,10.257,0.024,10.126,0.027,10.062,0.023,7405,458,382,4.194,0.065,0.117,0.036,0.1,0.12,1.649,0.257,0.128,1.603,0.142,0.118,0.349,0.071,0.118,430.9,44.5,44.5,0.242,0.12,0.06,AAA-222-111-000-0-0,,
203622155,16 55 49.445,-25 30 41.72,1,12.601,,,323-094255,16554944-2530417,STAR,JHK,rpm,-5,2.4,-9.2,1.4,,,,,,,,,,,,,11.45,0.022,11.151,0.025,11.082,0.023,6230,252,252,4.134,0.204,0.34,0.015,0.12,0.21,1.464,1.011,0.338,1.247,0.318,0.199,0.311,0.363,0.226,575.2,333.1,166.9,0.295,0.16,0.114,AAA-222-111-000-0-0,,
203624992,16 58 12.005,-25 30 06.64,1,16.112,,,323-095448,16581201-2530066,STAR,JHK,rpm,-52,4.1,-5.3,5.7,,,,,,,,,,,,,14.607,0.04,14.179,0.051,13.999,0.057,3658,1388,315,5.006,0.105,0.336,-0.276,0.25,0.75,0.26,0.317,0.086,0.26,0.361,0.1,13.43,11.58,10.41,211.7,460.4,75.94,0.122,0.096,0.048,AAA-222-111-000-0-0,11.8,
203625894,16 52 27.111,-25 29 55.30,1,11.155,,,323-092794,16522711-2529551,STAR,JHK,rpm,-0.1,1.2,-3.7,1.5,,,,,,,,,,,,,10.178,0.036,10.021,0.044,9.925,0.031,7939,3502,921,3.844,0.28,0.28,0.068,0.12,0.15,2.981,1.318,1.322,2.123,1.247,0.624,0.09,0.183,0.06,780.9,456.8,371.1,0.429,0.413,0.206,AAA-222-111-ddd-0-0,,
203626370,16 52 57.564,-25 29 49.38,1,15.922,,,,16525756-2529493,STAR,JHK,col,,,,,,,,,,,,,,,,,13.56,0.026,12.943,0.025,12.666,0.03,5155,1035,517,2.492,1.426,0.138,-0.471,0.66,0.66,8.765,1.841,6.529,0.924,0.844,0.081,0.001,0.114,5.05E-04,5276,922.8,3623,1.051,0.796,0.442,AAA-222-111-000-0-0,14.9,
203627413,16 56 22.973,-25 29 36.06,1,11.614,,6814-662-1,323-094485,16562296-2529362,STAR,BV,plx,6.6,4.3,4.7,4.1,,,12.43,0.303,11.752,0.232,,,,,,,10.144,0.026,9.731,0.024,9.628,0.019,5403,346,138,2.498,1.246,0.035,-0.808,0.78,0.3,8.672,0.43,6.132,0.915,1.095,0.037,0.001,0.078,1.70E-04,25590,647500,647500,0.302,0.209,0.066,AAA-222-111-000-0-0,12.2,
203628895,16 55 19.269,-25 29 17.80,1,13.98,,,323-094054,16551926-2529176,STAR,JHK,rpm,-12.8,3.7,-2.5,2.8,,,,,,,,,,,,,12.001,0.024,11.434,0.029,11.224,0.026,5031,209,251,2.668,0.648,0.324,-0.643,0.63,0.45,8.055,1.919,4.242,0.916,0.281,0.036,0.002,0.017,0.001,2414,640.5,1140,0.612,0.215,0.251,AAA-222-111-000-0-0,,
203628995,16 55 35.416,-25 29 16.80,1,13.363,,,323-094146,16553541-2529167,STAR,JHK,rpm,1.5,2,-7.5,2,,,,,,,,,,,,,11.508,0.024,10.899,0.024,10.769,0.024,4764,142,142,2.627,0.532,0.456,-0.34,0.45,0.63,8.223,4.93,3.963,1.046,0.302,0.189,0.002,0.011,0.002,2155,1069,929,0.353,0.205,0.095,AAA-222-111-000-0-0,9.1,
203629366,16 54 39.173,-25 29 12.52,1,15.428,,,323-093738,16543916-2529122,STAR,JHK,rpm,-3.6,3.1,-57.1,3,,,,,,,,,,,,,13.479,0.021,12.797,0.027,12.711,0.031,4252,261,261,4.766,0.09,0.09,-0.218,0.25,0.3,0.504,0.096,0.093,0.564,0.091,0.106,4.186,1.977,1.343,276.9,98.36,72.58,0.154,0.095,0.053,AAA-222-111-000-0-0,,
203629763,16 54 21.268,-25 29 07.75,1,15.953,,,,16542126-2529077,STAR,JHK,col,,,,,,,,,,,,,,,,,13.711,0.028,13.082,0.031,12.856,0.035,4932,281,281,2.41,0.551,0.095,-0.646,0.56,0.4,9.885,1.36,3.983,0.946,0.111,0.061,9.05E-04,0.003,2.57E-04,6273,929.3,2351,0.831,0.249,0.349,AAA-222-111-000-0-0,,
203629849,16 55 49.793,-25 29 06.53,1,18.552,,,,16554979-2529065,STAR,JHK,col,,,,,,,,,,,,,,,,,16.136,0.084,15.335,0.091,15.111,0.128,4789,412,229,3.308,0.938,0.402,-0.043,0.4,0.56,3.564,1.647,2.132,1.017,0.14,0.14,0.017,0.25,0.012,6792,2244,3738,1.292,0.47,0.47,AAB-222-111-000-0-0,10.7,
203630192,16 54 40.933,-25 29 02.27,1,12.47,,,323-093756,16544093-2529022,STAR,JHK,rpm,-2.8,3.2,5.6,1.5,,,,,,,,,,,,,11.635,0.022,11.444,0.022,11.45,0.021,6874,369,205,4.217,0.08,0.192,0.042,0.12,0.15,1.543,0.51,0.205,1.473,0.173,0.145,0.368,0.174,0.187,682.4,223.8,102.1,0.24,0.115,0.043,AAA-222-111-000-0-0,,
203630749,16 55 02.361,-25 28 55.42,1,12.388,,,323-093915,16550236-2528554,STAR,JHK,rpm,-3,2.2,-1.2,1.3,,,,,,,,,,,,,11.226,0.021,10.901,0.023,10.85,0.021,6075,209,209,4.067,0.336,0.28,0.045,0.15,0.21,1.615,0.898,0.665,1.256,0.342,0.214,0.248,0.647,0.179,528.3,303.2,192.6,0.273,0.179,0.149,AAA-222-111-000-0-0,,
203631587,16 53 58.031,-25 28 44.71,1,11.946,,,323-093432,16535803-2528447,STAR,JHK,rpm,-3.4,2,-4.2,1.2,,,,,,,,,,,,,10.837,0.022,10.547,0.023,10.501,0.019,6278,234,234,4.025,0.3,0.3,0.029,0.12,0.24,1.75,1.088,0.671,1.35,0.358,0.307,0.193,0.424,0.133,488.4,287.5,181,0.252,0.123,0.088,AAA-222-111-000-0-0,,
203631786,16 52 42.311,-25 28 42.16,1,12.546,,,323-092884,16524231-2528420,STAR,JHK,rpm,-7.9,2,-8.7,1.3,,,,,,,,,,,,,11.373,0.022,11.073,0.022,10.988,0.021,6245,208,313,4.142,0.2,0.36,-0.013,0.15,0.27,1.52,0.979,0.429,1.232,0.324,0.203,0.316,0.345,0.232,548.5,296.4,169.7,0.3,0.162,0.139,AAA-222-111-000-0-0,,
203633526,16 55 07.376,-25 28 19.77,1,12.051,,,323-093960,16550737-2528197,STAR,JHK,rpm,-4.8,1.8,-14,1.4,,,,,,,,,,,,,10.982,0.024,10.803,0.03,10.674,0.026,6887,347,347,4.169,0.108,0.162,0.089,0.12,0.12,1.68,0.387,0.266,1.507,0.153,0.178,0.313,0.174,0.14,540.5,132.5,106.4,0.292,0.189,0.076,AAA-222-111-000-0-0,,
203635350,16 55 23.813,-25 27 56.87,1,15.913,,,323-094084,16552381-2527565,STAR,JHK,rpm,-32.4,8.4,-45.3,8.6,,,,,,,,,,,,,13.572,0.026,12.867,0.023,12.685,0.032,4064,285,126,4.825,0.04,0.088,-0.119,0.12,0.21,0.454,0.097,0.042,0.524,0.092,0.061,5.292,1.129,1.698,255.6,70.95,21.41,0.206,0.164,0.041,AAA-222-111-000-0-0,,
203635654,16 52 05.199,-25 27 53.28,1,11.472,,,323-092641,16520519-2527532,STAR,JHK,rpm,-9.6,1,-8.3,1.5,,,,,,,,,,,,,10.498,0.023,10.306,0.025,10.247,0.025,6943,274,383,4.194,0.075,0.195,0.027,0.12,0.12,1.577,0.502,0.203,1.471,0.183,0.122,0.354,0.139,0.181,437.2,189.3,65.94,0.225,0.102,0.073,AAA-222-111-000-0-0,,
