,Unnamed: 0,Unnamed: 0.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
5533,5533,5533,246325943,23 16 14.640,-02 32 44.65,1,12.722,,,438-124052,23161464-0232446,,STAR,gri,rpm,14.7,1.4,-3.7,1.6,,,13.416,0.042,12.843,0.031,,,13.099,0.031,12.674,0.041,12.561,0.062,,,11.717,0.026,11.403,0.024,11.379,0.023,5992,118,142,4.216,0.204,0.272,-0.238,0.2,0.36,1.224,0.558,0.256,1.035,0.115,0.138,0.491,0.423,0.309,516.4,185.4,116.5,0.039,0.014,0.009,AAA-222-111-000-0-0,24.5,
5534,5534,5534,246325951,23 37 34.576,-02 32 43.53,1,15.224,,,438-124594,23373457-0232434,7778-301-3-0279-0211,STAR,JHK,rpm,25.4,2.6,-61.8,2.9,,,,,,,,,,,,,,,,,12.96,0.026,12.285,0.026,12.098,0.028,4050,190,190,4.832,0.06,0.072,-0.168,0.2,0.24,0.44,0.081,0.058,0.495,0.072,0.072,5.512,1.923,1.426,195.8,44.52,36.27,0.032,0.011,0.007,AAA-222-111-000-0-0,35.2,
5535,5535,5535,246326016,23 17 34.886,-02 32 39.44,1,11.636,,5246-1148-1,438-124092,,,STAR,gri,,-56.8,2.9,-42.5,3,,,13.073,0.488,11.415,0.146,,,12.074,0.03,11.595,0.04,11.448,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5536,5536,5536,246326044,23 34 48.636,-02 32 37.91,1,13.063,,,438-124522,23344863-0232382,,STAR,gri,rpm,45.9,1.1,-18,1.4,,,14.111,0.045,13.267,0.032,,,13.705,0.033,12.987,0.042,12.788,0.062,,,11.895,0.023,11.479,0.022,11.431,0.021,5220,104,83,4.563,0.035,0.025,-0.09,0.16,0.36,0.795,0.049,0.073,0.856,0.052,0.104,1.683,0.294,0.217,309.3,37.1,43.36,0.03,0.014,0.006,AAA-222-111-000-0-0,35.7,
5537,5537,5537,246326054,23 34 44.021,-02 32 37.10,0,17.712,,,,23344402-0232371,7778-301-3-0275-0174,EXTENDED,gri,,,,,,,,,,,,19.723,0.06,18.507,0.01,17.77,0.008,17.372,0.008,17.105,0.021,16.476,0.11,15.784,0.146,15.215,0.146,,,,,,,,,,,,,,,,,,,,,,,,,BBB-222-111-000-0-0,40.7,0874-0853278
5538,5538,5538,246326057,23 35 42.598,-02 32 37.02,1,13.744,,,438-124551,23354260-0232371,,STAR,gri,rpm,4.7,1.7,-7.1,2,,,14.653,0.02,13.911,0.035,,,14.295,0.035,13.682,0.044,13.508,0.067,,,12.619,0.028,12.303,0.027,12.181,0.021,5596,169,135,4.452,0.065,0.312,-0.021,0.15,0.18,0.966,0.601,0.105,0.973,0.083,0.083,1.034,0.314,0.744,578.2,391.2,81.52,0.039,0.013,0.008,AAA-222-111-000-0-0,71.9,
5539,5539,5539,246326095,23 21 33.608,-02 32 33.93,0,13.223,,,438-124201,23213360-0232340,,STAR,gri,,-2.3,1.7,-4,5.4,,,14.052,0.045,13.473,0.033,,,13.68,0.033,13.275,0.042,13.027,0.063,,,12.256,0.024,11.981,0.026,11.888,0.025,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,8,
5540,5540,5540,246326100,23 01 00.072,-02 32 33.63,0,18.167,,,,23010007-0232336,7778-301-3-0218-0277,EXTENDED,gri,,-4,5,4,5,,,,,,,21.765,0.327,19.416,0.018,18.151,0.011,17.632,0.01,17.287,0.025,16.553,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUU-266-200-c00-0-0,20.2,
5541,5541,5541,246326111,23 37 04.360,-02 32 32.91,1,17.212,,,,,7778-301-3-0278-0148,EXTENDED,gri,,3,2,-1,2,,,,,,,18.629,0.037,17.614,0.007,17.216,0.008,17.04,0.011,16.838,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5542,5542,5542,246326114,23 03 58.580,-02 32 32.66,1,12.51,,,438-123721,23035858-0232324,,STAR,gri,rpm,-49.2,4.7,-175.6,5.7,,,13.17,0.042,12.593,0.031,,,12.869,0.031,12.456,0.041,12.356,0.061,,,11.398,0.022,11.124,0.022,11.091,0.021,5930,233,233,4.469,0.108,0.126,-1.001,0.54,0.45,0.829,0.161,0.117,0.782,0.098,0.07,1.253,0.715,0.455,201.3,84.37,46.48,0.03,0.017,0.007,AAA-222-111-000-0-0,14.3,
5543,5543,5543,246326144,23 18 56.299,-02 32 31.25,0,17.57,,,,23185629-0232312,7778-301-3-0248-0323,EXTENDED,gri,,2,2,-1,2,,,,,,,20.691,0.123,18.625,0.01,17.593,0.007,17.118,0.007,16.728,0.015,15.86,0.08,15.276,0.093,14.585,0.11,,,,,,,,,,,,,,,,,,,,,,,,,AAB-222-111-000-0-0,61.3,
5544,5544,5544,246326161,23 05 46.532,-02 32 30.04,1,11.584,,5245-223-1,438-123770,23054652-0232302,,STAR,gri,plx,39.6,2.9,8.7,3.2,,,12.745,0.284,11.811,0.177,,,12.028,0.03,11.521,0.04,11.394,0.06,,,10.471,0.022,10.169,0.027,10.151,0.024,5869,117,93,4.391,0.05,0.07,-0.017,0.15,0.18,1.055,0.103,0.068,1.03,0.066,0.079,0.827,0.176,0.188,250.1,26.14,26.14,0.034,0.011,0.007,AAA-222-111-000-0-0,60.5,
5545,5545,5545,246326257,23 01 30.055,-02 32 23.33,0,18.115,,,,23013005-0232233,,STAR,J,,-8,15,8,1,,,,,,,,,,,,,,,,,16.569,0.157,15.637,0.2,15.076,0.166,,,,,,,,,,,,,,,,,,,,,,,,,CCC-222-111-000-0-0,47.5,0874-0846075
5546,5546,5546,246326280,23 19 03.876,-02 32 21.07,0,17.334,,,,23190387-0232210,7778-301-3-0248-0220,EXTENDED,gri,,,,,,,,,,,,20.441,0.097,18.379,0.009,17.327,0.006,16.886,0.006,16.501,0.012,15.647,0.075,14.908,0.083,14.447,0.099,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-c00-0-0,7.4,0874-0849843
5547,5547,5547,246326292,23 06 36.159,-02 32 20.23,0,17.189,,,438-123785,23063616-0232206,7778-301-3-0228-0092,STAR,JHK,,76,2,14,3,,,,,,,,,,,,,,,,,15.115,0.041,14.499,0.043,14.31,0.066,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,60.1,0874-0847020
5548,5548,5548,246326297,23 29 46.875,-02 32 19.89,0,17.633,,,,23294687-0232198,7778-301-3-0266-0224,EXTENDED,gri,,2,2,-3,2,,,,,,,20.66,0.133,18.794,0.011,17.611,0.007,17.136,0.007,16.733,0.016,16.159,0.102,15.272,0.133,14.728,0.116,,,,,,,,,,,,,,,,,,,,,,,,,ABB-222-111-000-0-0,25.8,
5549,5549,5549,246326302,23 23 04.348,-02 32 19.51,0,15.601,,,438-124237,23230433-0232193,7778-301-3-0255-0038,STAR,BV,,9.3,3.1,-8.6,3.5,,,16.378,0.09,15.728,0.058,,,15.975,0.051,,,,,,,14.364,0.027,13.99,0.04,13.997,0.061,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,55.7,
5550,5550,5550,246326399,23 04 21.492,-02 32 13.60,1,13.223,,,438-123734,23042150-0232135,,STAR,gri,rpm,1.1,1.7,5.4,2.1,,,13.89,0.02,13.312,0.032,,,13.583,0.032,13.163,0.042,13.068,0.064,,,12.173,0.022,11.881,0.024,11.816,0.023,6038,95,119,4.212,0.162,0.216,-0.138,0.16,0.28,1.281,0.393,0.223,1.082,0.091,0.11,0.445,0.31,0.254,673.1,209.3,118.4,0.038,0.013,0.008,AAA-222-111-000-0-0,27.1,
5551,5551,5551,246326475,23 15 33.744,-02 32 08.67,1,13.091,,,438-124036,23153373-0232084,,STAR,gri,rpm,20.7,6.5,7,2,,,14.381,0.02,13.358,0.033,,,13.876,0.033,13.009,0.042,12.755,0.062,,,11.635,0.023,11.147,0.023,11.066,0.025,4898,78,59,4.562,0.072,1.128,-0.078,0.2,0.24,0.783,2.484,0.08,0.843,0.311,0.068,1.677,0.459,1.647,256,791.8,39.11,0.037,0.01,0.005,AAA-222-111-000-0-0,18.4,
5552,5552,5552,246326501,23 16 06.986,-02 32 06.62,1,11.876,,,438-124050,23160698-0232065,,STAR,gri,rav,11.6,1.7,-7,1.8,,,12.473,0.041,11.985,0.03,,,12.167,0.03,11.861,0.04,11.751,0.06,,,10.996,0.027,10.723,0.026,10.657,0.023,6067,169,121,3.939,0.126,0.126,-0.361,0.15,0.15,1.782,0.333,0.281,1.096,0.131,0.094,0.173,0.104,0.065,543.5,99.79,71.22,0.034,0.008,0.003,AAA-222-111-000-0-0,84.3,
5553,5553,5553,246326512,23 12 55.301,-02 32 05.40,0,17.349,,,,23125530-0232054,7778-301-3-0238-0135,EXTENDED,gri,,-4,2,5,2,,,,,,,19.592,0.067,18.097,0.008,17.366,0.007,17.029,0.007,16.771,0.021,16.602,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUU-200-100-000-0-0,56.6,
5554,5554,5554,246326539,23 31 26.046,-02 32 02.87,0,12.453,,,438-124455,23312604-0232029,,STAR,gri,,60.2,1,-1.8,1.4,,,13.627,0.043,12.78,0.031,,,13.15,0.031,12.444,0.041,12.154,0.061,,,11.024,0.024,10.553,0.023,10.452,0.019,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,40.2,
5555,5555,5555,246326540,23 23 26.106,-02 32 02.74,1,11.664,,5247-749-1,438-124251,23232610-0232026,,STAR,gri,plx,15,2.3,-0.5,2.6,,,11.868,0.151,11.18,0.112,,,11.947,0.03,11.405,0.04,11.543,0.35,,,10.605,0.022,10.332,0.022,10.248,0.022,5900,120,120,4.003,0.125,0.125,0.073,0.15,0.21,1.777,0.325,0.275,1.197,0.125,0.104,0.203,0.115,0.074,485.3,119.6,119.6,0.039,0.014,0.009,AAA-222-111-000-0-0,24.7,
5556,5556,5556,246326541,23 04 03.037,-02 32 02.67,1,11.918,,5245-224-1,438-123725,23040304-0232024,,STAR,gri,plx,5.2,1.8,-12.9,1.8,,,12.496,0.274,11.866,0.207,,,12.431,0.03,11.852,0.04,11.699,0.06,,,10.734,0.022,10.411,0.022,10.315,0.021,5681,137,137,3.891,0.16,0.1,-0.017,0.2,0.24,1.918,0.32,0.324,1.154,0.122,0.122,0.145,0.102,0.046,532.3,187.8,187.8,0.038,0.014,0.008,AAA-222-111-0c0-0-0,61.7,
5557,5557,5557,246326596,23 20 21.385,-02 31 58.74,1,19.135,,,,23202138-0231587,,STAR,JHK,rpm,-12,4,6,6,,,,,,,,,,,,,,,,,16.268,0.131,15.314,0.154,15.092,0.143,3988,394,328,4.86,0.125,0.125,-0.247,0.25,0.35,0.397,0.123,0.125,0.454,0.131,0.157,6.28,6.079,2.708,781.3,371.7,291.5,0.038,0.013,0.008,BBB-222-111-000-0-0,42.4,0874-0850101
5558,5558,5558,246326630,23 15 56.150,-02 31 57.11,0,15.453,,,438-124044,23155614-0231570,7778-301-3-0243-0061,STAR,BV,,9.7,3.3,-6,3.7,,,16.168,0.07,15.563,0.055,,,15.812,0.049,,,,,,,14.305,0.029,14.077,0.042,13.964,0.06,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,74.4,
5559,5559,5559,246326683,23 00 59.259,-02 31 52.94,0,17.799,,,,23005925-0231529,7778-301-3-0218-0270,EXTENDED,gri,,-1,3,-8,3,,,,,,,21.086,0.211,19.004,0.015,17.799,0.009,17.282,0.008,16.906,0.021,16.089,0.11,15.664,0.164,15.165,0.161,,,,,,,,,,,,,,,,,,,,,,,,,BCC-222-111-000-0-0,26.9,
5560,5560,5560,246326754,23 14 56.870,-02 31 48.26,1,14.301,,,438-124013,23145687-0231483,7778-301-3-0242-0004,STAR,gri,rpm,3.6,8.2,-12.9,8.6,,,15.506,0.04,14.54,0.04,,,14.961,0.04,14.294,0.048,14.018,0.072,,,13.036,0.024,12.565,0.022,12.504,0.031,5117,122,81,3.86,0.78,0.936,-0.603,0.48,0.4,1.63,3.002,1.056,0.87,0.054,0.13,0.135,1.814,0.129,1028,1623,629.3,0.036,0.01,0.007,AAA-222-111-000-0-0,34.8,
5561,5561,5561,246326757,23 02 46.808,-02 31 48.15,1,13.012,,,438-123693,23024681-0231480,,STAR,gri,rpm,24.3,1.7,-7.7,2,,,13.971,0.02,13.23,0.032,,,13.615,0.033,13.031,0.042,12.754,0.062,,,11.636,0.024,11.202,0.022,11.105,0.019,5274,155,124,4.46,0.132,1.452,-0.498,0.4,0.64,0.922,3.805,0.164,0.875,0.053,0.074,1.148,0.61,1.14,334.2,1168,77.87,0.039,0.011,0.008,AAA-222-111-000-0-0,50.1,
5562,5562,5562,246326775,23 01 54.435,-02 31 46.88,0,15.319,,,438-123674,23015442-0231468,7778-301-3-0220-0114,STAR,JHK,,45.7,7.4,-28.4,5.8,,,,,,,,,,,,,,,,,13.214,0.026,12.593,0.029,12.4,0.03,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,73.5,
5563,5563,5563,246326811,23 04 38.261,-02 31 44.68,1,12.63,,,438-123739,23043826-0231445,,STAR,gri,rav,7.4,1.5,-5.4,1.9,,,13.439,0.042,12.726,0.031,,,13.066,0.031,12.562,0.041,12.443,0.061,,,11.539,0.027,11.233,0.023,11.134,0.023,5420,162,129,3.737,0.096,0.112,-0.045,0.15,0.12,2.497,0.575,0.322,1.28,0.222,0.093,0.08,0.034,0.03,860.5,224.8,137.5,0.04,0.013,0.007,AAA-222-111-000-0-0,34.1,
5564,5564,5564,246326846,23 16 36.054,-02 31 42.10,1,13.062,,,438-124059,23163605-0231420,,STAR,gri,rpm,44,3.2,-4.8,2,,,13.882,0.044,13.242,0.032,,,13.482,0.032,13.042,0.042,12.882,0.063,,,11.928,0.024,11.618,0.021,11.552,0.021,5899,141,141,4.408,0.095,0.171,-0.425,0.25,0.3,0.968,0.273,0.125,0.882,0.083,0.069,0.906,0.389,0.43,434.8,134.2,67.27,0.036,0.013,0.006,AAA-222-111-000-0-0,78.2,
5565,5565,5565,246326852,23 14 34.676,-02 31 41.63,0,18.144,,,,23143467-0231416,7778-301-3-0241-0133,EXTENDED,gri,,3,3,1,3,,,,,,,20.715,0.128,19.019,0.013,18.151,0.01,17.769,0.01,17.451,0.025,16.696,0.169,16.096,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,CCU-220-110-000-0-0,60.6,
5566,5566,5566,246326940,23 04 55.412,-02 31 35.33,1,13.788,,,438-123745,23045542-0231352,,STAR,gri,rpm,20,2.1,-14.9,2.4,,,14.73,0.03,13.93,0.035,,,14.349,0.036,13.735,0.044,13.548,0.067,,,12.47,0.026,12.076,0.023,11.97,0.027,5408,128,96,4.539,0.03,0.084,-0.21,0.16,0.24,0.815,0.104,0.053,0.863,0.053,0.074,1.541,0.208,0.432,429.8,75.17,33.28,0.035,0.012,0.006,AAA-222-111-000-0-0,71.3,
5567,5567,5567,246326966,23 33 07.440,-02 31 33.41,0,14.02,,,438-124494,23330744-0231333,7778-301-3-0272-0038,STAR,gri,,10.6,1.7,-4.5,5.6,,,15.102,0.03,14.337,0.038,,,14.688,0.038,14.027,0.046,13.733,0.069,,,12.697,0.024,12.319,0.024,12.18,0.024,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,60.4,
5568,5568,5568,246326981,23 22 38.872,-02 31 32.52,1,16.46,,,,23223887-0231325,7778-301-3-0254-0163,STAR,gri,rpm,15,2,-47,2,,,,,,,21.204,0.106,18.438,0.007,16.996,0.005,15.612,0.005,14.901,0.005,13.467,0.025,12.812,0.028,12.596,0.03,3604,101,57,5.01,0.025,0.025,-0.021,0.06,0.2,0.267,0.026,0.02,0.27,0.036,0.031,13.69,1.849,1.629,128.1,15.29,16.21,0.037,0.02,0.014,AAA-222-111-000-0-0,79.6,
5569,5569,5569,246327009,23 13 54.648,-02 31 30.59,0,17.447,,,,23135464-0231305,7778-301-3-0240-0250,EXTENDED,gri,,2,2,-5,2,,,,,,,20.187,0.132,18.565,0.013,17.429,0.009,16.968,0.008,16.622,0.021,16.22,0.135,15.642,0.172,15.216,0.168,,,,,,,,,,,,,,,,,,,,,,,,,BCC-222-111-000-0-0,54.8,
5570,5570,5570,246327063,23 20 02.008,-02 31 26.39,1,14.227,,,438-124156,23200201-0231263,,STAR,gri,rpm,-0.9,3,-8.5,8.9,,,15.335,0.04,14.523,0.04,,,14.84,0.039,14.225,0.047,13.964,0.071,,,12.793,0.026,12.333,0.022,12.215,0.025,5176,103,103,3.299,1.13,0.565,-0.801,0.56,0.35,3.109,2.802,2.353,0.883,0.04,0.072,0.021,1.014,0.018,1818,1529,1343,0.038,0.013,0.008,AAA-222-111-000-0-0,26.3,
5571,5571,5571,246327108,23 36 31.697,-02 31 22.86,1,11.302,,5254-131-1,438-124573,23363169-0231229,,STAR,gri,plx,47.5,2.3,-22.8,2.5,,,11.927,0.122,11.865,0.198,,,11.657,0.03,11.243,0.04,11.15,0.06,,,10.357,0.023,10.101,0.025,10.057,0.023,6113,148,123,4.174,0.14,0.168,-0.071,0.16,0.24,1.38,0.366,0.213,1.141,0.127,0.127,0.367,0.228,0.162,340,91.7,91.7,0.035,0.011,0.007,AAA-222-111-000-0-0,24.4,
5572,5572,5572,246327113,23 00 42.494,-02 31 22.61,1,14.56,,,438-123637,23004249-0231224,7778-301-3-0218-0087,STAR,gri,rpm,8.4,3,-18.7,3.5,,,15.874,0.06,14.844,0.02,,,15.374,0.043,14.551,0.05,14.211,0.03,,,13.22,0.025,12.764,0.027,12.685,0.03,4999,100,120,4.59,0.036,0.03,-0.094,0.16,0.2,0.746,0.051,0.056,0.804,0.052,0.073,1.895,0.311,0.225,503.8,46.57,49.38,0.037,0.011,0.008,AAA-222-111-000-0-0,31.2,
5573,5573,5573,246327148,23 06 05.543,-02 31 20.12,1,15.015,,,438-123777,23060552-0231201,7778-301-3-0227-0012,STAR,JHK,rpm,41.1,2.9,11.5,3.4,,,,,,,,,,,,,,,,,12.873,0.027,12.188,0.022,12.048,0.024,4165,198,165,4.777,0.05,0.06,-0.053,0.15,0.24,0.507,0.067,0.059,0.573,0.077,0.064,4.223,1.155,1.063,225.7,51.72,30.93,0.034,0.008,0.007,AAA-222-111-000-0-0,47.7,
5574,5574,5574,246327164,23 35 41.741,-02 31 19.03,1,16.232,,,,23354174-0231190,7778-301-3-0276-0157,EXTENDED,gri,,8,2,-2,2,,,,,,,18.321,0.039,17.029,0.006,16.339,0.005,15.89,0.005,15.6,0.013,16.078,0.112,15.306,0.129,14.775,0.142,,,,,,,,,,,,,,,,,,,,,,,,,BBB-222-111-000-0-0,79.1,
5575,5575,5575,246327180,23 01 00.787,-02 31 18.42,1,13.688,,,438-123655,23010078-0231185,,STAR,gri,rpm,13,2,-3.8,2.4,,,14.582,0.03,13.899,0.02,,,14.201,0.01,13.701,0.02,13.468,0.02,,,12.711,0.024,12.443,0.024,12.392,0.029,5784,118,118,4.393,0.09,0.396,-0.204,0.25,0.3,1.04,0.59,0.161,0.951,0.104,0.086,0.827,0.354,0.614,658.2,354.7,118.7,0.04,0.018,0.01,AAA-222-111-000-0-0,41.3,
5576,5576,5576,246327215,23 20 53.468,-02 31 15.68,0,18.075,,,,23205346-0231156,7778-301-3-0251-0181,EXTENDED,gri,,3,3,0,3,,,,,,,20.901,0.143,19.173,0.014,18.098,0.009,17.604,0.008,17.214,0.02,16.469,0.131,16.08,0.193,15.45,0.198,,,,,,,,,,,,,,,,,,,,,,,,,BCC-222-111-000-0-0,17.7,
5577,5577,5577,246327319,23 17 42.960,-02 31 08.19,1,13.848,,,438-124097,23174296-0231083,,STAR,gri,rpm,1.3,2.3,-2.3,2.6,,,15.083,0.03,14.158,0.037,,,14.628,0.037,13.797,0.044,13.514,0.067,,,12.289,0.026,11.794,0.024,11.686,0.026,4917,79,119,2.932,1.582,0.678,-0.495,0.48,0.4,5.254,5.109,4.47,0.924,0.175,0.097,0.005,0.81,0.004,2285,2262,1920,0.042,0.014,0.01,AAA-222-111-000-0-0,85.7,
5578,5578,5578,246327414,23 19 06.035,-02 31 00.58,0,15.881,,,438-124138,23190603-0231003,7778-301-3-0248-0227,STAR,BV,,-4.7,3,-16.8,3.5,,,16.484,0.09,15.96,0.064,,,16.112,0.053,,,,,,,14.622,0.03,14.338,0.037,14.113,0.065,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,68.8,
5579,5579,5579,246327415,23 19 10.982,-02 31 00.58,0,17.867,,,,23191098-0231005,7778-301-3-0249-0096,EXTENDED,gri,,1,3,2,3,,,,,,,20.476,0.105,18.83,0.011,17.893,0.008,17.455,0.008,17.166,0.021,16.458,0.127,15.807,0.137,15.074,0.148,,,,,,,,,,,,,,,,,,,,,,,,,BBB-222-111-000-0-0,13.3,
5580,5580,5580,246327438,23 17 17.523,-02 30 59.07,1,16.773,,,,23171752-0230590,7778-301-3-0245-0208,EXTENDED,gri,,2,2,7,2,,,,,,,19.116,0.07,17.491,0.008,16.797,0.007,16.465,0.007,16.199,0.02,16.584,0.154,,,15.309,0.181,,,,,,,,,,,,,,,,,,,,,,,,,BDC-222-111-000-0-0,70.7,
5581,5581,5581,246327447,23 00 10.757,-02 30 58.13,0,15.882,,,438-123617,23001074-0230580,7778-301-3-0217-0050,STAR,BV,,7.8,3.2,-7.8,3.6,,,16.593,0.06,15.991,0.065,,,16.229,0.055,,,,,,,14.717,0.038,14.415,0.056,14.446,0.068,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,10.5,
5582,5582,5582,246327449,23 01 06.821,-02 30 58.09,0,17.965,,,,23010682-0230580,7778-301-3-0218-0324,EXTENDED,gri,,-6,3,0,3,,,,,,,20.627,0.105,18.963,0.011,18.033,0.009,17.538,0.008,17.13,0.019,16.308,0.129,15.755,0.188,14.816,0.141,,,,,,,,,,,,,,,,,,,,,,,,,BCB-222-111-000-0-0,28.1,
5583,5583,5583,246327456,23 37 57.339,-02 30 57.66,1,18.318,,,,,7778-301-3-0280-0070,STAR,gri,,-1,3,1,3,,,,,,,19.29,0.028,18.824,0.009,18.359,0.008,18.101,0.009,17.83,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5584,5584,5584,246327516,23 20 03.771,-02 30 53.95,1,12.704,,,438-124158,23200377-0230537,,STAR,gri,rpm,-1,1.4,-91.7,2.1,,,13.648,0.043,13.008,0.032,,,13.253,0.032,12.723,0.041,12.469,0.061,,,11.434,0.024,11.04,0.026,10.976,0.025,5452,163,130,4.554,0.075,0.09,-0.604,0.35,0.42,0.765,0.141,0.1,0.772,0.117,0.083,1.67,0.583,0.504,286,59.44,82.41,0.033,0.008,0.005,AAA-222-111-000-0-0,40.3,
5585,5585,5585,246327570,23 15 47.965,-02 30 50.58,0,18.196,,,,,7778-301-3-0243-0193,EXTENDED,gri,,4,3,3,3,,,,,,,20.215,0.08,18.888,0.011,18.28,0.01,17.899,0.011,17.692,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5586,5586,5586,246327596,23 04 30.078,-02 30 48.43,1,13.092,,,438-123735,23043008-0230483,,STAR,gri,rpm,0.9,1.5,-11.3,1.9,,,13.901,0.02,13.197,0.032,,,13.524,0.032,13.027,0.042,12.907,0.063,,,12.003,0.027,11.714,0.022,11.651,0.023,5921,117,141,4.257,0.145,0.232,-0.053,0.18,0.21,1.233,0.415,0.217,1.063,0.122,0.087,0.544,0.338,0.316,569.9,214.3,92.6,0.04,0.013,0.008,AAA-222-111-000-0-0,80.2,
5587,5587,5587,246327647,23 23 20.631,-02 30 45.48,1,15.846,,,438-124248,23232063-0230455,7778-301-3-0256-0085,STAR,JHK,rpm,-51.5,3,-41.8,3.7,,,,,,,,,,,,,,,,,13.556,0.022,12.869,0.028,12.686,0.029,4055,172,148,4.827,0.05,0.05,-0.168,0.2,0.2,0.456,0.052,0.056,0.515,0.052,0.072,5.222,1.567,1.026,263,50.87,36.03,0.035,0.008,0.007,AAA-222-111-000-0-0,11,
5588,5588,5588,246327690,23 00 31.967,-02 30 42.22,1,13.427,,,438-123628,23003196-0230420,,STAR,gri,rpm,-11,1.6,-6.5,2.1,,,14.143,0.04,13.562,0.033,,,13.784,0.033,13.432,0.02,13.274,0.03,,,12.559,0.024,12.36,0.024,12.335,0.028,6234,125,125,4.256,0.07,0.14,-0.36,0.3,0.42,1.254,0.214,0.154,1.037,0.159,0.159,0.512,0.163,0.201,803.1,127.5,110,0.037,0.01,0.007,AAA-222-111-000-0-0,39.8,
5589,5589,5589,246327727,23 04 48.616,-02 30 39.92,1,14.011,,,438-123743,23044862-0230398,,STAR,gri,rpm,7.6,2.4,7.4,2.8,,,15.071,0.05,14.134,0.037,,,14.567,0.037,13.895,0.045,13.772,0.069,,,12.691,0.026,12.291,0.023,12.165,0.025,5320,162,129,4.526,0.048,0.712,-0.141,0.25,0.35,0.854,1.23,0.072,0.891,0.081,0.068,1.397,0.282,1.287,493.2,683.4,62.65,0.038,0.011,0.008,AAA-222-111-000-0-0,10.2,
5590,5590,5590,246327757,23 23 20.154,-02 30 37.26,1,17.236,,,,23232015-0230372,7778-301-3-0256-0086,STAR,gri,rpm,-53,3,-42,3,,,,,,,21.874,0.179,19.063,0.01,17.602,0.006,16.453,0.005,15.851,0.007,14.554,0.036,13.905,0.053,13.609,0.04,3354,33,33,5.081,0.036,0.02,0.211,0.06,0.22,0.207,0.004,0.019,0.185,0.004,0.017,21.24,4.179,1.274,146.9,4.407,16.82,0.024,0.008,0.002,AAA-222-111-000-0-0,11,
5591,5591,5591,246327774,23 14 57.414,-02 30 36.18,0,15.525,,,438-124014,23145742-0230362,7778-301-3-0242-0007,STAR,BV,,4.1,2.2,-5,2.5,,,15.93,0.06,15.55,0.055,,,15.71,0.048,,,,,,,14.337,0.029,14.104,0.04,13.993,0.064,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,49.2,
5592,5592,5592,246327829,23 13 20.738,-02 30 32.09,0,11.948,,5246-387-1,438-123975,23132073-0230321,,STAR,gri,,6.3,2,-3,2,,,12.639,0.323,11.534,0.15,,,12.44,0.03,11.767,0.04,11.738,0.17,,,10.817,0.025,10.494,0.023,10.463,0.022,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,22,
5593,5593,5593,246327871,23 31 58.668,-02 30 28.75,0,18.22,,,,23315866-0230287,7778-301-3-0270-0067,EXTENDED,gri,,1,3,8,3,,,,,,,21.088,0.167,19.494,0.018,18.232,0.011,17.674,0.009,17.292,0.022,16.434,0.111,15.898,0.172,15.126,0.162,,,,,,,,,,,,,,,,,,,,,,,,,BCC-222-111-000-0-0,26.1,
