EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
220194522,00 51 23.542,-00 12 40.42,1,16.272,,,,00512354-0012404,,STAR,JHK,rpm,-24.000,4.000,6.000,3.000,,,,,,,,,,,,,,,,,14.021,0.026,13.420,0.034,13.163,0.035,,,,,,,,,3726,181,181,4.958,0.075,0.075,-0.054,0.150,0.180,0.322,0.075,0.072,0.341,0.107,0.107,9.621,5.349,2.965,204.500,71.870,53.180,0.032,0.022,0.013,AAA-222-111-000-0-0,,0897-0009304
220194531,01 08 56.750,-00 12 39.66,1,14.102,,,449-001417,01085674-0012395,,STAR,gri,rpm,5.800,3.400,-18.100,3.900,,,15.692,0.050,14.508,0.020,,,15.178,0.050,14.000,0.020,13.641,0.040,,,12.320,0.026,11.761,0.025,11.644,0.027,,,,,,,,,4413,106,106,4.689,0.070,0.035,-0.021,0.200,0.280,0.609,0.053,0.084,0.686,0.050,0.100,2.884,0.971,0.429,230.400,29.070,41.390,0.031,0.013,0.008,AAA-222-111-000-0-0,,
220194542,01 15 16.573,-00 12 38.75,1,17.344,,,,01151657-0012387,,STAR,JHK,rpm,20.000,4.000,-22.000,1.000,,,,,,,,,,,,,,,,,15.846,0.070,15.559,0.105,15.241,0.142,,,,,,,,,3682,1496,311,4.999,0.095,0.342,-0.249,0.300,0.840,0.274,0.346,0.079,0.283,0.350,0.109,12.110,8.937,9.536,419.700,1075.000,153.000,0.032,0.024,0.011,AAB-222-111-000-0-0,,0897-0013363
220194547,00 55 36.870,-00 12 38.44,1,14.968,,,449-001155,00553687-0012381,,STAR,gri,rpm,-36.500,3.500,-55.500,6.400,,,16.045,0.150,15.246,0.060,,,15.648,0.070,14.956,0.060,14.677,0.120,,,13.573,0.026,13.083,0.029,13.046,0.035,,,,,,,,,4952,59,49,4.686,0.020,0.032,-0.851,0.270,0.150,0.595,0.036,0.019,0.633,0.028,0.016,2.964,0.249,0.359,469.500,24.850,17.810,0.032,0.007,0.008,AAA-222-111-000-0-0,,
220194566,00 58 00.464,-00 12 35.48,1,14.133,,,449-001201,00580046-0012355,,STAR,gri,rpm,18.700,3.400,-28.500,2.900,,,15.625,0.110,14.486,0.060,,,15.106,0.060,14.087,0.040,13.716,0.100,,,12.510,0.024,11.988,0.023,11.864,0.030,,,,,,,,,4664,197,98,4.650,0.030,0.048,-0.112,0.150,0.270,0.660,0.065,0.051,0.726,0.059,0.070,2.460,0.404,0.451,287.700,42.170,25.070,0.032,0.041,0.012,AAA-222-111-000-0-0,,
220194569,00 58 26.199,-00 12 35.14,1,17.514,,,,00582619-0012351,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.017,0.075,15.639,0.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABD-222-111-000-0-0,16.800,0897-0010542
220194573,01 17 15.061,-00 12 33.86,1,12.898,,,449-001589,01171507-0012337,,STAR,gri,rpm,10.900,1.700,-5.600,2.000,,,13.683,0.040,13.023,0.040,,,13.345,0.070,12.875,0.020,12.706,0.030,,,11.847,0.024,11.492,0.022,11.425,0.021,,,,,,,,,5709,160,114,4.324,0.156,0.494,-0.245,0.300,0.420,1.116,0.905,0.236,0.965,0.097,0.117,0.710,0.482,0.588,469.000,349.400,106.300,0.038,0.026,0.016,AAA-222-111-000-0-0,,
220194583,00 52 25.209,-00 12 32.30,1,16.514,,,,00522520-0012322,,STAR,JHK,rpm,30.000,0.000,-54.000,2.000,,,,,,,,,,,,,,,,,14.927,0.042,14.349,0.038,14.283,0.072,,,,,,,,,3848,448,280,4.986,0.080,0.112,-0.440,0.300,0.420,0.301,0.111,0.081,0.307,0.157,0.112,11.720,7.505,5.248,304.300,163.700,106.500,0.028,0.021,0.008,AAA-222-111-000-0-0,,0897-0009485
220194585,01 15 31.561,-00 12 31.87,1,15.878,,,449-001548,01153156-0012318,,STAR,JHK,rpm,0.600,7.000,-10.900,6.700,,,,,,,,,,,,,,,,,14.513,0.034,14.018,0.039,13.981,0.050,,,,,,,,,5025,240,240,4.600,0.050,0.070,-0.312,0.250,0.450,0.715,0.097,0.072,0.762,0.080,0.080,1.974,0.483,0.521,860.600,197.200,117.900,0.035,0.026,0.013,AAA-222-111-000-0-0,,
220194601,00 54 33.479,-00 12 30.11,1,15.566,,,449-001130,00543349-0012299,,STAR,gri,rpm,-64.000,3.900,-66.100,4.000,,,17.796,0.060,16.377,0.060,,,17.154,0.070,15.825,0.070,14.886,0.100,,,13.111,0.023,12.570,0.028,12.318,0.026,,,,,,,,,3537,127,56,5.020,0.042,0.030,0.018,0.120,0.150,0.256,0.043,0.037,0.245,0.061,0.044,14.770,4.346,2.930,97.700,22.500,15.500,0.017,0.012,0.005,AAA-222-111-000-0-0,,
220194606,01 12 16.052,-00 12 28.95,1,17.823,,,,01121605-0012289,4858-301-3-0475-0124,STAR,gri,rpm,9.000,3.000,3.000,3.000,,,,,,,21.121,0.086,18.767,0.008,17.775,0.006,17.419,0.006,17.229,0.013,16.175,0.079,15.583,0.110,15.577,0.186,,,,,,,,,4502,72,72,4.737,0.088,0.055,-0.566,0.300,0.360,0.533,0.066,0.081,0.582,0.071,0.071,3.717,1.497,0.798,1196.000,180.300,185.400,0.035,0.031,0.013,ABC-222-111-000-0-0,,
220194612,01 06 50.685,-00 12 27.90,1,15.699,,,449-001373,01065069-0012278,4858-301-3-0466-0018,STAR,JHK,rpm,-21.200,3.400,-25.400,4.000,,,,,,,,,,,,,,,,,13.608,0.026,12.960,0.030,12.798,0.032,,,,,,,,,4083,275,196,4.808,0.070,0.098,-0.134,0.180,0.240,0.459,0.101,0.070,0.526,0.114,0.081,5.081,1.933,1.845,278.100,100.900,55.160,0.030,0.022,0.010,AAA-222-111-000-0-0,,
220194613,00 48 45.890,-00 12 27.54,1,16.057,,,,00484589-0012275,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.966,0.027,13.311,0.030,13.156,0.031,,,,,,,,,4111,285,238,4.793,0.085,0.085,-0.126,0.200,0.280,0.475,0.101,0.084,0.527,0.114,0.095,4.649,2.149,1.470,346.900,101.000,78.250,0.034,0.026,0.012,AAA-222-111-000-0-0,,0897-0008917
220194617,00 58 35.923,-00 12 27.00,1,17.883,,,,00583592-0012269,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.358,0.099,15.700,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABD-222-111-000-0-0,30.500,0897-0010567
220194641,01 20 25.311,-00 12 24.61,1,13.086,,,449-001656,01202531-0012246,,STAR,gri,rpm,3.700,1.800,5.100,2.000,,,14.294,0.040,13.351,0.080,,,13.850,0.070,13.080,0.110,12.759,0.200,,,11.812,0.022,11.354,0.024,11.277,0.021,,,,,,,,,5074,123,123,3.306,0.796,0.796,-0.383,0.300,0.540,2.665,3.463,1.724,0.949,0.209,0.097,0.028,0.364,0.026,958.800,1182.000,607.500,0.036,0.026,0.012,AAA-222-111-000-0-0,,
220194653,01 09 28.788,-00 12 22.47,1,13.757,,,449-001428,01092878-0012223,,STAR,gri,rpm,-21.000,1.800,-10.800,2.500,,,14.409,0.040,13.840,0.020,,,14.102,0.050,13.700,0.010,13.610,0.120,,,12.748,0.024,12.485,0.026,12.426,0.026,,,,,,,,,6058,121,121,4.304,0.095,0.152,-0.476,0.350,0.420,1.116,0.189,0.162,0.897,0.148,0.074,0.636,0.305,0.238,761.000,147.600,123.600,0.032,0.025,0.011,AAA-222-111-000-0-0,,
220194658,01 21 37.063,-00 12 21.78,1,18.164,,,,01213706-0012217,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.613,0.117,15.769,0.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCU-220-110-000-0-0,10.900,0897-0014286
220194676,01 16 03.150,-00 12 20.20,1,17.860,,,,,4858-301-3-0481-0265,EXTENDED,gri,,,,,,,,,,,,19.340,0.078,18.252,0.014,17.864,0.015,17.692,0.019,17.456,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220194677,01 09 15.095,-00 12 19.98,1,17.680,,,,01091509-0012199,,STAR,JHK,rpm,14.000,4.000,-16.000,5.000,,,,,,,,,,,,,,,,,15.786,0.062,15.190,0.077,15.035,0.111,,,,,,,,,3865,498,277,4.917,0.105,0.147,-0.241,0.250,0.400,0.358,0.136,0.099,0.390,0.163,0.136,8.165,6.355,4.073,526.900,351.500,182.800,0.033,0.026,0.012,AAB-222-111-000-0-0,,0897-0012220
220194681,01 12 01.928,-00 12 19.21,1,13.882,,,449-001476,01120192-0012191,,STAR,gri,rpm,-15.900,1.900,-25.200,2.200,,,15.071,0.010,14.108,0.030,,,14.646,0.040,13.814,0.050,13.555,0.050,,,12.491,0.023,12.016,0.023,11.924,0.023,,,,,,,,,5016,81,102,4.588,0.036,0.030,-0.081,0.160,0.280,0.744,0.048,0.053,0.797,0.062,0.073,1.893,0.341,0.244,360.900,26.880,36.870,0.043,0.040,0.020,AAA-222-111-000-0-0,,
220194700,01 16 50.589,-00 12 15.83,1,12.702,,,449-001579,01165058-0012157,,STAR,gri,rpm,0.100,1.900,-6.000,1.900,,,13.474,0.030,12.799,0.040,,,13.130,0.050,12.639,0.010,12.519,0.040,,,11.654,0.026,11.423,0.026,11.343,0.023,,,,,,,,,6011,145,121,4.178,0.180,0.216,-0.029,0.180,0.210,1.364,0.513,0.278,1.138,0.135,0.113,0.391,0.329,0.225,567.900,196.100,127.500,0.041,0.026,0.016,AAA-222-111-000-0-0,,
220194703,00 51 20.056,-00 12 15.71,1,16.955,,,,00512005-0012157,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.781,0.059,15.093,0.080,15.395,0.188,,,,,,,,,4183,354,354,4.806,0.138,0.115,-0.291,0.250,0.350,0.454,0.119,0.126,0.501,0.139,0.163,4.747,4.747,1.854,748.500,316.100,258.100,0.036,0.026,0.014,AAC-222-111-000-0-0,,0897-0009300
220194715,01 15 34.143,-00 12 13.70,1,15.711,,,449-001550,01153413-0012136,,STAR,JHK,rpm,11.500,3.300,-9.100,3.700,,,,,,,,,,,,,,,,,13.600,0.026,12.906,0.026,12.784,0.027,,,,,,,,,4232,168,134,4.746,0.055,0.055,-0.028,0.150,0.180,0.549,0.068,0.072,0.605,0.070,0.070,3.622,0.991,0.778,341.100,62.440,52.780,0.034,0.015,0.011,AAA-222-111-000-0-0,,
220194730,00 56 25.760,-00 12 11.73,1,18.670,,,,00562575-0012117,,STAR,J,,8.000,2.000,0.000,3.000,,,,,,,,,,,,,,,,,17.085,0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDD-222-111-000-0-0,33.700,0897-0010260
220194747,01 12 52.437,-00 12 09.00,1,13.775,,,449-001491,01125244-0012088,,STAR,gri,rpm,-2.500,1.900,-10.700,2.100,,,14.915,0.010,13.985,0.010,,,14.484,0.030,13.694,0.010,13.472,0.070,,,12.451,0.024,12.108,0.027,11.951,0.023,,,,,,,,,5164,61,61,4.557,0.030,0.048,0.059,0.100,0.120,0.814,0.043,0.031,0.878,0.021,0.018,1.625,0.157,0.248,395.700,34.190,11.870,0.039,0.042,0.011,AAA-222-111-000-0-0,,
220194754,01 16 54.790,-00 12 07.43,1,12.966,,,449-001582,01165478-0012074,,STAR,gri,rpm,15.000,1.600,1.000,1.800,,,13.744,0.030,13.068,0.010,,,13.395,0.060,12.917,0.010,12.783,0.030,,,11.915,0.024,11.655,0.024,11.575,0.019,,,,,,,,,5969,148,123,4.322,0.085,0.136,-0.114,0.200,0.240,1.148,0.240,0.146,1.042,0.096,0.080,0.633,0.272,0.249,531.000,115.400,82.370,0.040,0.028,0.020,AAA-222-111-000-0-0,,
220194788,01 21 08.125,-00 12 02.66,1,16.493,,,449-001668,01210813-0012026,,STAR,JHK,rpm,22.200,4.600,-65.700,5.300,,,,,,,,,,,,,,,,,14.487,0.032,13.803,0.042,13.702,0.048,,,,,,,,,4046,246,246,4.906,0.096,0.080,-0.524,0.420,0.300,0.366,0.073,0.082,0.419,0.086,0.120,7.529,4.880,2.260,341.700,86.500,103.600,0.034,0.036,0.014,AAA-222-111-000-0-0,,
220194794,01 21 43.049,-00 12 01.24,1,13.987,,,449-001680,01214306-0012011,,STAR,gri,rpm,-89.200,3.200,-79.200,6.300,,,16.396,0.070,14.828,0.110,,,15.711,0.030,14.271,0.150,13.248,0.060,,,11.428,0.023,10.848,0.022,10.600,0.019,,,,,,,,,3545,84,42,5.018,0.054,0.024,0.034,0.200,0.160,0.260,0.026,0.038,0.257,0.031,0.050,14.610,5.188,1.885,64.230,15.010,10.310,0.013,0.010,0.003,AAA-222-111-000-0-0,,
220194824,00 57 57.561,-00 11 56.26,1,17.243,,,,00575756-0011562,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.960,0.041,14.240,0.048,14.092,0.070,,,,,,,,,4158,211,211,4.788,0.096,0.080,-0.178,0.200,0.280,0.484,0.083,0.097,0.535,0.084,0.101,4.652,2.292,1.320,559.700,146.500,136.300,0.036,0.028,0.014,AAA-222-111-000-0-0,,0898-0010975
220194833,01 10 27.779,-00 11 54.69,1,13.188,,,450-001514,01102775-0011546,,STAR,gri,rpm,38.100,3.100,-19.500,1.600,,,14.614,0.020,13.530,0.020,,,14.154,0.050,13.129,0.020,12.774,0.010,,,11.533,0.024,10.981,0.023,10.859,0.025,,,,,,,,,4545,54,54,4.662,0.028,0.020,-0.016,0.150,0.210,0.658,0.017,0.032,0.731,0.015,0.044,2.536,0.277,0.152,178.900,15.910,20.110,0.025,0.014,0.010,AAA-222-111-000-0-0,,
220194869,00 58 33.867,-00 11 48.79,1,18.142,,,,00583386-0011487,,STAR,J,,6.000,2.000,-4.000,2.000,,,,,,,,,,,,,,,,,16.594,0.123,15.950,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BBU-220-110-000-0-0,18.600,0898-0011043
220194871,01 11 10.969,-00 11 48.39,1,13.035,,,450-001533,01111096-0011484,,STAR,gri,rpm,16.500,1.300,-4.400,1.600,,,13.723,0.010,13.140,0.010,,,13.415,0.040,13.001,0.020,12.873,0.010,,,12.007,0.021,11.775,0.022,11.733,0.021,,,,,,,,,6116,125,125,4.245,0.105,0.126,-0.194,0.200,0.240,1.248,0.202,0.173,1.077,0.081,0.129,0.502,0.279,0.180,620.100,96.810,99.080,0.038,0.032,0.016,AAA-222-111-000-0-0,,
220194905,00 54 46.991,-00 11 44.74,1,13.744,,,450-001175,00544698-0011446,,STAR,gri,rpm,-7.100,1.500,2.200,1.900,,,14.510,0.050,13.875,0.040,,,14.135,0.040,13.711,0.030,13.576,0.070,,,12.693,0.022,12.405,0.022,12.357,0.029,,,,,,,,,6024,97,97,4.281,0.120,0.240,-0.260,0.250,0.250,1.220,0.385,0.255,1.027,0.105,0.126,0.570,0.303,0.327,807.000,248.100,161.500,0.034,0.024,0.011,AAA-222-111-000-0-0,,
220194928,00 57 59.279,-00 11 40.78,1,18.071,,,,00575927-0011407,,STAR,J,,-14.000,4.000,-14.000,3.000,,,,,,,,,,,,,,,,,16.530,0.119,15.976,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BBU-220-110-000-0-0,30.100,0898-0010981
220194937,01 19 49.202,-00 11 39.84,1,17.713,,,,01194920-0011398,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.249,0.045,14.529,0.063,14.315,0.066,,,,,,,,,4026,279,279,4.841,0.140,0.100,-0.185,0.200,0.280,0.429,0.102,0.124,0.492,0.107,0.171,5.573,4.876,2.016,535.100,190.100,185.500,0.037,0.029,0.016,AAA-222-111-000-0-0,,0898-0014758
220194953,00 58 03.693,-00 11 38.57,1,12.856,,,450-001247,00580369-0011385,,STAR,gri,rpm,-38.400,9.400,-26.700,3.100,,,14.897,0.210,13.430,0.120,,,14.215,0.130,12.855,0.070,12.274,0.140,,,11.457,0.026,10.817,0.027,10.612,0.020,,,,,,,,,3905,138,115,4.861,0.120,0.050,-0.020,0.120,0.240,0.419,0.050,0.109,0.473,0.060,0.140,6.064,4.769,1.335,92.220,17.130,26.630,0.021,0.008,0.007,AAA-222-111-000-0-0,,
220194966,00 54 59.390,-00 11 37.44,1,17.320,,,,00545938-0011374,4858-301-3-0446-0151,STAR,gri,rpm,56.000,3.000,-6.000,3.000,,,,,,,21.728,0.130,19.036,0.009,17.676,0.006,16.585,0.005,16.015,0.007,14.768,0.038,14.244,0.055,13.950,0.061,,,,,,,,,3434,34,34,5.081,0.020,0.040,0.040,0.080,0.050,0.207,0.027,0.004,0.191,0.027,0.005,20.930,1.256,3.840,167.000,20.290,5.009,0.016,0.010,0.001,AAA-222-111-000-0-0,,
220194974,00 58 04.277,-00 11 35.36,1,12.975,,,450-001248,00580427-0011353,,STAR,gri,rpm,-34.900,6.800,-27.300,7.700,,,14.867,0.110,13.507,0.070,,,14.343,0.080,12.955,0.070,12.389,0.100,,,11.082,0.024,10.457,0.027,10.292,0.025,,,,,,,,,3926,95,119,4.899,0.045,0.081,-0.110,0.200,0.360,0.371,0.083,0.036,0.412,0.109,0.040,7.547,1.954,2.326,67.420,16.210,6.158,0.012,0.006,0.001,AAA-222-111-000-0-0,,
220194989,00 50 42.147,-00 11 33.17,1,9.883,,4674-352-1,450-001075,00504215-0011331,,STAR,gri,rpm,13.600,1.400,-7.800,1.300,,,11.309,0.085,10.177,0.044,,,10.796,0.100,9.849,0.100,9.492,0.050,,,8.197,0.024,7.664,0.044,7.502,0.027,,,,,,,,,4694,114,114,2.458,0.285,0.114,-0.145,0.200,0.280,11.077,1.057,2.522,1.239,0.306,0.191,9.103e-4,0.001,2.386e-4,652.800,56.420,129.500,0.038,0.028,0.017,AAA-111-111-000-0-0,,
220194993,00 53 48.959,-00 11 32.79,1,15.285,,,450-001144,00534895-0011327,,STAR,gri,rpm,34.000,2.500,-25.900,3.300,,,17.382,0.160,15.942,0.070,,,16.737,0.060,15.392,0.050,14.662,0.070,,,13.029,0.023,12.344,0.024,12.225,0.027,,,,,,,,,3954,63,79,4.842,0.024,0.048,0.029,0.150,0.120,0.441,0.043,0.028,0.502,0.047,0.033,5.629,0.760,1.032,197.400,28.200,15.200,0.036,0.018,0.013,AAA-222-111-000-0-0,,
220195033,00 48 21.101,-00 11 26.71,1,16.247,,,,00482110-0011267,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.356,0.032,13.778,0.038,13.606,0.051,,,,,,,,,3908,645,269,4.909,0.115,0.230,-0.186,0.240,0.360,0.358,0.222,0.104,0.405,0.232,0.145,7.696,6.471,4.797,301.600,299.100,105.500,0.031,0.022,0.011,AAA-222-111-000-0-0,,0898-0009052
220195070,00 54 39.261,-00 11 21.89,1,18.350,,,,00543926-0011218,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.789,0.130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUU-200-100-000-0-0,29.900,0898-0010316
220195083,01 20 18.841,-00 11 20.63,1,17.406,,,,01201884-0011206,4858-301-3-0488-0200,STAR,gri,rpm,9.000,3.000,-6.000,3.000,,,,,,,19.924,0.039,18.106,0.006,17.424,0.006,17.106,0.006,16.941,0.011,15.873,0.064,15.384,0.125,15.164,0.138,,,,,,,,,5032,122,102,4.679,0.045,0.045,-0.941,0.250,0.250,0.595,0.050,0.046,0.633,0.046,0.038,2.862,0.579,0.481,1366.000,152.600,137.300,0.042,0.032,0.016,ABB-222-111-000-0-0,,
220195093,01 11 29.507,-00 11 19.64,1,18.158,,,,01112950-0011196,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.608,0.121,16.120,0.187,15.496,0.181,,,,,,,,,3726,674,337,4.986,0.144,0.216,-0.239,0.250,0.450,0.258,0.208,0.089,0.280,0.248,0.124,11.620,11.830,7.273,599.300,716.700,257.600,0.033,0.026,0.012,BCC-222-111-000-0-0,,0898-0013220
220195098,00 48 08.641,-00 11 18.21,1,17.367,,,,00480864-0011182,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.215,0.039,14.689,0.065,14.387,0.081,,,,,,,,,3643,420,262,4.988,0.110,0.154,-0.145,0.200,0.320,0.277,0.157,0.087,0.278,0.187,0.117,11.790,10.170,6.200,288.800,230.000,111.500,0.032,0.024,0.011,AAA-222-111-000-0-0,,0898-0009019
220195100,00 54 54.562,-00 11 17.80,1,17.603,,,,00545456-0011178,,STAR,J,,-16.000,6.000,8.000,1.000,,,,,,,,,,,,,,,,,16.100,0.080,15.559,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABU-220-110-000-0-0,29.800,0898-0010420
220195115,01 19 32.992,-00 11 15.36,1,18.027,,,,01193299-0011153,,STAR,JHK,rpm,-4.000,1.000,8.000,4.000,,,,,,,,,,,,,,,,,16.181,0.088,15.617,0.134,15.445,0.166,,,,,,,,,4107,979,407,4.839,0.150,0.210,-0.326,0.300,0.480,0.407,0.201,0.134,0.473,0.188,0.188,5.523,6.150,3.273,879.500,790.200,416.200,0.033,0.026,0.012,ABC-222-111-000-0-0,,0898-0014732
220195131,00 57 49.100,-00 11 13.33,1,18.559,,,,00574910-0011133,,STAR,JHK,rpm,24.000,8.000,-12.000,5.000,,,,,,,,,,,,,,,,,16.295,0.103,15.764,0.108,15.433,0.215,,,,,,,,,3715,484,268,4.992,0.095,0.152,-0.239,0.250,0.450,0.266,0.135,0.077,0.278,0.175,0.109,11.670,8.847,6.374,508.200,362.800,183.800,0.032,0.026,0.011,ABC-222-111-000-0-0,,0898-0010946
220195136,01 09 01.740,-00 11 12.71,1,15.488,,,450-001486,01090173-0011128,,STAR,gri,rpm,15.500,5.800,-1.700,3.200,,,15.487,0.040,15.415,0.080,,,15.305,0.030,15.549,0.040,15.699,0.120,,,15.436,0.045,15.387,0.122,15.399,0.171,,,,,,,,,6226,321,321,4.279,0.155,0.279,-1.119,0.400,0.800,1.039,0.354,0.196,0.811,0.045,0.032,0.647,0.491,0.385,2495.000,876.800,553.700,0.029,0.023,0.009,ABC-222-111-000-0-0,,
220195154,01 10 51.950,-00 11 10.23,1,15.754,,,450-001522,01105195-0011102,,STAR,JHK,rpm,-6.000,4.100,-27.600,4.300,,,,,,,,,,,,,,,,,13.795,0.024,13.143,0.022,13.024,0.035,,,,,,,,,4234,217,261,4.762,0.084,0.070,-0.136,0.160,0.240,0.509,0.079,0.069,0.568,0.093,0.077,3.893,1.760,1.040,363.300,84.680,80.760,0.034,0.026,0.012,AAA-222-111-000-0-0,,
220195180,00 56 49.859,-00 11 07.91,1,9.432,,4674-915-1,450-001217,00564984-0011080,,STAR,gri,rpm,12.700,1.200,-10.700,1.200,,,11.541,0.160,9.967,0.047,,,10.745,0.090,9.476,0.100,8.869,0.040,,,7.327,0.024,6.665,0.027,6.451,0.023,,,,,,,,,4243,99,99,1.874,0.225,0.225,-0.013,0.200,0.240,20.600,5.394,5.016,1.215,0.222,0.148,1.208e-4,1.434e-4,6.556e-5,739.000,139.300,138.300,0.041,0.031,0.014,AAA-111-111-000-0-0,,
220195199,01 21 06.799,-00 11 04.95,1,9.982,,4682-336-1,450-001772,01210679-0011051,,STAR,gri,rav,-0.700,1.100,6.200,1.100,,,11.236,0.078,10.316,0.048,,,10.824,0.030,9.943,0.040,9.621,0.070,,,8.497,0.024,8.018,0.038,7.876,0.021,,,,,,,,,4828,77,77,3.135,0.150,0.180,-0.110,0.120,0.120,4.999,0.956,0.947,1.274,0.212,0.152,0.009,0.007,0.004,368.800,67.500,67.360,0.033,0.024,0.011,AAA-111-111-000-0-0,,
220195210,01 09 41.353,-00 11 03.98,1,18.482,,,,01094135-0011039,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.943,0.075,15.286,0.096,14.958,0.108,,,,,,,,,3781,446,318,4.962,0.120,0.168,-0.184,0.200,0.360,0.318,0.158,0.122,0.330,0.183,0.153,9.879,9.832,5.567,519.500,356.700,242.100,0.035,0.026,0.014,AAA-222-111-000-0-0,,0898-0012840
220195228,01 12 12.142,-00 11 00.94,1,13.655,,,450-001556,01121213-0011009,,STAR,gri,rpm,49.900,3.000,-1.200,2.000,,,15.900,0.030,14.416,0.040,,,15.275,0.010,13.836,0.020,12.961,0.080,,,11.232,0.023,10.556,0.023,10.375,0.023,,,,,,,,,3718,67,158,5.005,0.020,0.048,-0.049,0.060,0.240,0.282,0.048,0.024,0.291,0.075,0.038,12.860,1.736,2.878,54.260,12.490,10.160,0.014,0.011,0.005,AAA-222-111-000-0-0,,
220195256,01 09 10.813,-00 10 57.30,1,14.211,,,450-001488,01091081-0010573,,STAR,gri,rpm,9.700,5.800,-20.700,4.600,,,16.159,0.020,14.730,0.030,,,15.548,0.070,14.148,0.040,13.637,0.050,,,12.155,0.023,11.506,0.025,11.325,0.021,,,,,,,,,3998,127,63,4.838,0.045,0.054,-0.066,0.120,0.120,0.443,0.060,0.044,0.504,0.069,0.057,5.553,1.062,1.282,133.500,25.380,15.610,0.030,0.022,0.012,AAA-222-111-000-0-0,,
220195274,01 09 19.881,-00 10 55.13,1,18.802,,,,01091988-0010551,,STAR,JHK,rpm,14.000,3.000,18.000,7.000,,,,,,,,,,,,,,,,,16.478,0.103,15.937,0.173,15.597,0.206,,,,,,,,,3758,528,317,4.992,0.095,0.152,-0.294,0.300,0.480,0.282,0.143,0.081,0.284,0.202,0.112,11.670,8.847,6.374,542.300,471.200,195.400,0.034,0.026,0.012,ACC-222-111-000-0-0,,0898-0012804
220195278,01 21 47.589,-00 10 54.44,1,17.439,,,,01214758-0010544,,STAR,JHK,rpm,-86.000,17.000,-132.000,10.000,,,,,,,,,,,,,,,,,14.906,0.050,14.248,0.070,13.929,0.059,,,,,,,,,2991,449,539,5.211,0.085,0.085,-0.140,0.200,0.280,0.138,0.043,0.033,0.117,0.052,0.030,39.850,23.310,14.710,97.230,57.220,41.430,0.020,0.012,0.010,AAA-222-111-000-0-0,,0898-0015112
220195282,01 12 34.346,-00 10 54.04,1,16.436,,,,01123434-0010540,,STAR,JHK,rpm,-14.000,3.000,-12.000,3.000,,,,,,,,,,,,,,,,,14.345,0.029,13.774,0.032,13.535,0.039,,,,,,,,,3680,172,172,4.970,0.075,0.075,-0.050,0.150,0.240,0.304,0.074,0.070,0.317,0.091,0.110,10.560,6.100,3.338,230.300,73.300,65.000,0.033,0.022,0.011,AAA-222-111-000-0-0,,0898-0013438
220195290,01 21 48.260,-00 10 53.00,1,18.106,,,,01214826-0010530,,STAR,J,,-118.000,2.000,-128.000,2.000,,,,,,,,,,,,,,,,,16.561,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUU-200-100-000-0-0,6.500,0898-0015115
220195291,01 21 48.240,-00 10 52.99,1,16.581,,,450-001794,,,STAR,BV,,-87.700,21.700,-118.500,10.600,,,16.454,0.060,16.460,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
