EPIC,KepMag,Kmag,Teff,mass,Radius
220249394,13.319,11.909,5788,0.97,1.013
220249431,14.304,12.064,4790,0.784,0.708
220249455,16.295,13.983,3515,0.195,0.207
220249473,16.685,,,,
220249476,16.235,15.067,5975,0.834,0.979
220249503,15.828,14.627,5654,0.796,0.82
220249541,12.836,11.652,6207,1.143,1.314
220249561,12.018,10.767,6077,1.145,1.299
220249582,14.146,12.172,5013,1.245,2.375
220249608,17.199,15.243,5275,0.602,0.548
220249626,14.238,12.436,4946,0.806,0.74
220249644,13.049,11.586,5738,0.947,0.972
220249659,16.791,14.528,,,
220249672,14.192,12.586,5402,0.722,0.707
220249681,17.937,,,,
220249720,15.616,13.582,4709,0.713,0.664
220249740,15.657,12.226,4131,0.567,0.495
220249805,12.395,10.873,5811,0.964,1.036
220249813,10.754,8.68,4782,1.142,9.673
220249823,17.159,15.095,,,
220249855,11.663,10.484,6120,1.189,1.449
220249904,15.623,13.91,,,
220249907,16.094,13.246,3312,0.157,0.179
220249988,16.451,14.722,,,
220250065,13.077,11.821,5892,0.922,1.027
220250088,15.846,14.663,5540,0.751,0.756
220250106,10.331,8.127,4662,1.217,11.13
220250115,14.665,11.299,3691,0.348,0.323
220250119,18.129,,,,
220250144,15.365,11.98,3888,0.468,0.413
220250188,17.146,15.089,,,
220250205,15.91,13.627,4712,0.699,0.653
220250251,16.841,14.3,4515,0.805,46.171
220250254,11.507,9.915,5547,0.905,0.885
220250276,13.76,10.475,3707,0.358,0.325
220250326,13.815,11.727,4851,0.919,4.856
220250329,11.56,10.443,6076,1.131,1.366
220250339,13.672,12.036,5450,0.915,0.87
220250352,18.588,,,,
220250366,17.604,15.019,4255,0.501,0.445
220250376,13.269,12.022,6050,1.04,1.199
220250380,13.77,10.552,3982,0.521,0.453
220250401,17.394,15.27,,,
220250416,15.616,14.477,5925,0.793,0.875
220250435,19.27,,,,
220250444,9.893,7.718,4893,1.019,4.591
220250469,16.102,12.23,3397,0.181,0.197
220250475,11.072,8.931,4688,1.129,10.87
220250499,12.545,11.17,5826,0.928,0.989
220250512,14.091,12.357,4987,0.857,2.079
220250585,13.936,12.322,5448,0.92,0.908
220250594,13.628,12.228,5959,0.842,0.938
220250596,17.742,15.638,,,
220250630,13.53,12.257,5911,0.95,1.059
220250632,11.778,9.917,5115,0.9,0.842
220250659,14.725,11.794,3961,0.502,0.449
220250685,16.545,,,,
220250713,12.332,9.998,4613,1.046,9.242
220250745,13.734,12.129,5356,0.779,0.757
220250778,12.045,10.637,5902,1.033,1.154
220250846,13.771,12.33,5818,0.968,1.032
220250876,14.867,11.675,3646,0.341,0.318
220250939,15.541,14.273,5941,0.834,0.95
220250949,13.508,12.145,5853,0.972,1.039
220250951,16.459,13.379,3652,0.277,0.273
220250969,13.339,11.601,5289,0.858,0.806
220250989,15.004,,,,
220251001,14.532,11.389,3786,0.4,0.366
220251008,14.798,11.912,3963,0.509,0.447
220251032,16.325,12.968,3585,0.297,0.288
220251060,15.827,13.014,3816,0.41,0.362
220251063,17.115,13.693,3352,0.169,0.189
220251072,18.092,15.506,4443,0.567,0.519
220251076,15.544,12.242,3929,0.499,0.437
220251086,12.814,11.429,5685,0.943,0.987
220251096,13.521,12.277,6100,1.034,1.228
220251118,9.87,8.174,6767,1.387,1.517
220251145,18.643,15.398,,,
220251182,16.341,12.419,3735,0.361,0.333
220251206,10.953,9.121,5011,1.018,3.379
220251234,12.568,10.798,5023,0.858,0.777
220251297,15.687,13.374,4342,0.451,0.39
220251306,16.509,15.43,,,
220251317,12.758,9.35,3760,0.414,0.374
220251328,12.64,11.177,5753,0.997,1.025
220251335,17.518,15.018,4289,0.563,0.506
220251380,13.336,11.241,4942,1.004,3.54
220251384,15.873,13.464,,,
220251387,15.831,14.072,4905,0.733,0.694
220251427,17.28,14.89,,,
220251456,15.78,13.598,,,
220251468,12.844,10.826,4965,0.835,0.772
220251508,15.92,13.313,4306,0.619,0.555
220251605,18.313,14.928,3401,0.187,0.205
220251672,13.392,12.351,6279,1.155,1.417
220251706,13.124,11.86,5901,0.769,0.811
220251757,13.717,12.276,5830,0.954,1.023
220251761,19.09,,,,
220251795,10.886,9.419,5723,1.063,1.442
220251813,13.577,12.114,5376,0.882,0.828
220251832,12.551,11.206,5861,0.934,1.029
220251903,17.723,15.257,4478,0.562,0.511
220251914,19.157,,,,
220251953,11.678,9.901,4774,0.667,0.627
220251972,12.855,11.1,5460,0.933,0.9
220252044,11.319,9.828,5587,1.027,1.177
220252048,16.334,14.243,,,
220252056,17.896,,,,
220252076,15.017,13.16,4881,0.636,0.6
220252120,16.486,14.622,5070,0.809,11.917
220252130,17.909,,,,
220252245,16.714,14.642,,,
220252254,11.926,10.641,5808,1.047,1.121
220252269,17.904,,,,
220252276,13.198,11.797,5869,1.001,1.078
220252282,12.724,11.217,5667,0.966,0.968
220252358,17.899,,,,
220252379,12.772,9.118,3671,0.365,0.336
220252381,13.346,12.079,5986,1.041,1.226
220252382,11.894,10.636,6046,1.091,1.32
220252387,17.695,14.221,,,
220252426,11.296,9.925,5690,1.25,2.183
220252458,12.11,10.316,5292,0.817,0.786
220252469,13.963,11.781,4819,0.795,0.724
220252479,16.394,12.708,3534,0.206,0.217
220252485,17.908,14.539,3322,0.164,0.185
220252489,14.596,11.809,3941,0.49,0.426
220252492,17.621,,,,
220252552,17.63,,,,
220252565,16.968,,,,
220252567,17.375,14.676,,,
220252588,12.613,11.4,6412,1.269,1.467
220252601,16.126,13.81,,,
220252610,12.152,10.697,5998,1.048,1.187
220252613,12.632,10.878,5172,0.797,0.744
220252638,13.298,11.788,5802,1.024,1.146
220252653,13.275,11.808,5732,0.998,1.036
220252706,13.615,12.057,5457,0.894,0.872
220252720,15.721,13.493,4417,0.638,0.576
220252722,13.134,11.73,5550,0.903,0.912
220252746,12.421,10.801,5584,1.004,1.333
220252774,13.269,11.722,5716,0.992,1.068
220252783,17.532,15.066,,,
220252808,17.911,,,,
220252824,12.222,10.867,5388,1.039,2.192
220252829,17.283,14.496,,,
220252882,13.296,11.77,5669,0.999,0.99
220252887,16.889,15.275,5464,0.704,0.677
220252896,16.403,13.694,,,
220252945,18.607,,,,
220252951,9.706,8.429,6809,1.401,1.539
220252970,17.587,,,,
220252978,18.775,,,,
220252998,10.635,9.608,6535,1.354,1.552
220253042,15.132,13.188,5046,0.619,0.574
220253053,16.071,14.576,4951,0.752,0.705
220253056,17.965,,,,
220253132,12.908,11.543,5721,0.933,0.938
220253156,17.43,,,,
220253210,12.432,10.43,5136,0.909,2.29
220253218,12.067,10.567,5893,1.046,1.125
220253240,11.712,9.587,4784,0.993,10.481
220253245,17.349,14.764,,,
220253247,17.712,,,,
220253279,15.91,12.147,3858,0.413,0.373
220253357,15.81,12.913,4315,0.614,0.54
220253361,10.775,9.431,5888,1.034,1.127
220253363,14.172,,,,
220253393,12.767,11.272,5591,0.942,0.911
220253453,15.271,12.053,3706,0.372,0.341
220253490,17.749,15.256,,,
220253522,16.36,14.157,,,
220253539,17.206,,,,
220253548,15.846,14.127,5073,0.747,0.712
220253556,17.432,15.516,,,
220253642,13.672,12.232,5784,0.969,0.982
220253657,11.965,10.035,4994,1.017,3.808
220253683,15.916,14.6,4923,0.712,0.657
220253760,12.817,11.588,5991,1.077,1.252
220253761,13.31,11.822,5820,0.926,1.004
220253762,15.615,13.726,4976,0.791,0.746
220253777,16.624,,,,
220253779,11.437,10.043,6134,1.192,1.454
220253794,9.61,8.055,5484,0.927,0.89
220253836,15.941,14.08,,,
220253855,16.666,15.347,,,
220253866,12.252,10.614,5729,0.949,0.977
220253878,19.167,,,,
220253896,12.545,11.32,6018,1.108,1.359
220253914,15.906,14.843,6140,0.85,1.094
220253920,13.756,12.531,6119,0.896,1.132
220253934,18.713,,,,
220254036,14.482,11.73,3553,0.193,0.212
220254065,15.326,13.343,,,
220254084,16.042,12.66,3652,0.305,0.293
220254105,16.044,13.578,,,
220254143,16.824,14.554,,,
220254221,9.575,8.169,6740,1.633,2.439
220254233,18.806,15.252,,,
220254251,15.915,13.058,3757,0.269,0.267
220254277,9.971,8.823,5815,1.091,2.046
220254298,16.937,15.043,5555,0.79,0.802
220254314,15.146,12.42,3623,0.289,0.279
220254320,15.697,13.337,,,
220254321,13.795,12.166,5636,0.926,0.927
220254377,16.484,14.391,,,
220254423,15.745,12.708,3908,0.449,0.402
220254442,16.265,12.316,3505,0.207,0.222
220254463,17.56,15.233,,,
220254476,17.818,15.46,,,
220254480,16.507,14.933,5578,0.814,0.84
220254503,11.75,10.124,5425,0.894,0.85
220254526,17.553,14.831,,,
220254538,17.133,,,,
220254560,18.209,14.313,3265,0.158,0.183
220254654,12.044,10.228,5231,0.887,0.832
220254661,15.132,12.262,4223,0.582,0.52
220254686,14.22,12.337,5030,0.813,0.755
220254698,17.175,,,,
220254706,13.922,12.318,5415,0.883,0.861
220254712,13.458,11.905,5627,0.942,0.927
220254762,13.157,11.613,5517,0.919,0.887
220254789,9.723,8.674,6814,1.552,2.038
220254794,17.994,,,,
220254801,11.171,9.843,5834,1.004,1.056
220254829,11.582,10.124,5729,1.038,1.035
220254847,15.256,13.876,5749,0.876,0.923
220254906,17.158,14.824,,,
220254937,17.89,,,,
220254956,13.413,11.654,5481,0.959,0.946
220254958,14.961,12.139,4124,0.531,0.469
220254959,14.018,12.147,5075,0.901,2.667
220254964,13.336,11.764,5670,0.988,1.011
220254991,13.32,11.309,4981,0.919,2.864
220255039,15.286,13.086,4856,0.736,0.675
220255047,15.81,12.834,3821,0.398,0.358
220255065,12.74,9.843,3807,0.38,0.35
220255070,13.029,10.023,3919,0.462,0.413
220255074,13.795,12.077,5400,0.886,0.841
220255106,12.349,10.665,5354,1.004,2.134
220255115,11.801,10.194,5423,0.942,0.891
220255156,18.179,,,,
220255178,17.466,14.599,6801,0.809,5.433
220255181,16.235,12.587,3557,0.247,0.248
220255188,15.404,12.49,3613,0.288,0.279
220255200,16.385,14.671,5367,0.692,0.673
220255206,12.654,9.461,3602,0.309,0.299
220255214,13.837,11.865,4866,0.808,0.74
220255225,12.323,11.011,5991,1.119,1.335
220255247,18.445,,,,
220255256,17.421,14.976,4250,0.574,0.515
220255300,15.068,13.229,5262,0.7,0.672
220255405,16.875,14.902,5119,0.803,1.902
220255438,12.469,11.401,6363,1.203,1.407
220255454,11.792,10.376,5630,1.227,2.299
220255492,13.065,11.184,4881,0.784,0.724
220255561,13.76,11.213,4199,0.547,0.501
220255624,15.869,12.665,3759,0.401,0.356
220255652,17.869,15.457,,,
220255653,14.124,12.068,4828,0.779,0.719
220255658,18.891,,,,
220255667,15.933,14.017,5009,0.749,0.698
220255684,14.8,11.827,4147,0.532,0.476
220255693,16.134,12.835,3572,0.265,0.258
220255719,10.354,8.59,4929,1.01,8.024
220255734,11.531,9.679,5080,0.927,2.481
220255746,13.952,11.828,4788,0.786,0.725
220255754,12.858,11.634,5927,0.972,1.054
220255762,13.628,12.02,5473,0.948,0.904
220255799,17.839,15.015,3923,0.263,0.256
220255934,16.164,13.136,3975,0.484,0.431
220255950,14.005,11.944,4970,0.827,0.764
220255967,8.841,7.378,6173,1.549,2.538
220255979,16.277,14.32,,,
220256009,12.748,11.363,5137,0.919,2.874
220256022,15.381,12.114,3999,0.543,0.482
220256064,11.954,9.073,3970,0.502,0.441
220256082,15.279,12.815,4104,0.451,0.4
220256101,11.48,9.011,4405,0.965,22.451
220256143,17.685,,,,
220256150,17.101,14.558,,,
220256163,13.143,11.257,5207,0.925,0.855
220256179,14.688,11.613,3629,0.313,0.308
220256233,13.284,11.903,5878,1.033,1.163
220256262,16.027,13.821,,,
220256288,13.103,11.672,5678,0.879,0.921
220256301,18.518,,,,
220256304,13.085,11.715,5890,0.962,1.064
220256305,13.756,11.782,4857,0.915,6.387
220256325,15.267,13.245,4829,0.73,0.678
220256387,15.868,13.541,4167,0.487,0.435
220256419,13.037,11.567,5916,0.951,1.022
220256428,14.341,11.309,3792,0.434,0.383
220256458,16.648,14.922,,,
220256462,16.179,14.678,5986,0.72,0.749
220256466,17.635,,,,
220256492,13.145,11.852,6066,0.994,1.153
220256496,12.872,11.104,5206,0.836,0.794
220256512,15.076,12.014,3690,0.346,0.317
220256529,16.474,12.583,3622,0.282,0.278
220256537,15.368,14.524,5745,0.834,0.898
220256543,18.493,,,,
220256544,17.165,15.402,3561,0.189,0.2
220256545,15.493,13.588,5146,0.827,0.773
220256552,15.392,12.334,3759,0.333,0.306
220256553,11.583,10.272,6008,1.051,1.201
220256558,9.407,7.886,5801,1.011,1.027
220256564,16.279,12.634,3790,0.413,0.372
220256621,15.817,14.328,6158,0.799,0.951
220256711,17.744,,,,
220256730,14.45,12.813,5575,0.703,0.676
220256760,11.669,10.17,5721,0.999,1.016
220256764,13.505,11.636,5208,0.878,0.832
220256813,13.664,12.388,6048,1.052,1.235
220256863,16.299,15.343,5585,0.798,0.818
220256874,15.944,14.726,5990,0.828,0.978
220256890,15.471,12.71,3847,0.419,0.386
220256924,13.976,11.43,4152,0.559,0.498
220256926,13.419,11.978,5761,0.965,0.994
220256948,17.014,14.891,,,
220256959,13.147,9.883,3663,0.365,0.336
220256981,16.552,14.599,4600,0.568,0.533
220256982,12.725,11.447,6158,1.152,1.414
220256991,14.698,13.241,5905,0.808,0.907
220257015,14.046,12.207,5163,0.878,0.827
220257058,13.202,11.99,6056,1.07,1.254
220257103,14.226,11.78,4359,0.652,0.54
220257155,10.077,8.125,4945,1.018,10.128
220257166,13.908,11.951,5040,0.876,1.518
220257174,17.772,15.188,4276,0.58,0.531
220257178,12.344,10.59,5397,0.971,1.879
220257234,14.013,12.385,5359,0.878,0.839
220257245,16.033,12.721,3779,0.395,0.361
220257248,16.305,14.683,5558,0.822,0.828
220257281,17.403,,,,
220257287,12.78,11.184,5657,0.9,0.914
220257302,12.714,11.308,5941,0.87,0.961
220257330,11.547,10.243,6258,1.255,1.536
220257353,12.337,10.713,5149,0.828,0.773
220257373,15.053,12.194,3927,0.445,0.395
220257375,15.804,12.794,4182,0.587,0.511
220257380,16.968,15.011,,,
220257411,13.76,11.211,4245,0.598,0.53
220257452,15.014,13.029,,,
220257522,11.717,10.086,5641,1.012,0.997
220257559,17.759,,,,
220257604,16.717,14.395,4501,0.615,0.571
220257615,13.666,12.174,5530,0.9,0.873
220257647,13.341,11.938,5790,0.955,1.013
220257670,17.846,15.212,,,
220257677,15.968,13.216,4026,0.486,0.428
220257687,14.004,12.133,5097,0.882,0.847
220257695,14.381,11.499,3905,0.423,0.382
220257701,12.783,10.541,4801,1.076,4.989
220257720,19.085,,,,
220257734,13.733,12.211,5077,1.145,2.404
220257752,12.282,10.852,5826,1.033,1.092
220257764,17.191,14.878,,,
220257782,16.681,14.862,5070,0.809,11.142
220257822,16.435,13.013,4133,0.59,0.519
220257835,17.336,15.156,,,
220257845,11.915,10.217,5401,0.957,0.903
220257848,13.193,11.4,5247,0.866,0.818
220257938,15.804,11.792,3763,0.271,0.264
220257968,17.462,,,,
220258010,13.5,11.806,5428,0.931,0.979
220258052,12.157,10.594,5569,0.936,0.907
220258081,12.147,9.822,4573,0.747,0.674
220258086,17.812,,,,
220258117,13.421,11.85,5415,0.882,0.862
220258141,13.3,11.747,5707,0.993,1.077
220258151,11.645,10.603,6135,1.112,1.35
220258168,15.633,12.389,3722,0.354,0.326
220258182,18.503,14.989,3407,0.204,0.219
220258194,13.019,11.592,5515,0.946,0.93
220258211,15.461,12.9,4319,0.597,0.553
220258264,15.264,12.163,3809,0.418,0.373
220258300,17.67,,,,
220258314,15.837,14.023,,,
220258316,13.223,11.03,4736,0.922,7.646
220258328,13.719,12.466,6025,0.961,1.136
220258375,16.254,14.325,,,
220258388,15.937,13.834,4816,0.786,0.727
220258394,13.721,12.017,5368,0.902,0.862
220258396,11.786,9.161,4458,0.713,0.639
220258398,16.355,14.212,,,
220258417,13.318,11.809,5725,0.958,0.977
220258435,17.162,14.233,3828,0.274,0.265
220258456,16.201,14.352,5332,0.838,0.798
220258560,16.282,13.168,3864,0.397,0.356
220258562,13.818,11.639,4656,0.721,0.665
220258588,13.746,12.404,5970,1.003,1.178
220258608,12.546,10.822,5269,0.855,0.802
220258636,12.075,9.93,4639,0.723,0.66
220258643,8.483,7.15,8239,2.274,3.073
220258715,15.866,13.565,4456,0.657,0.598
220258734,16.811,,,,
220258753,12.924,11.516,5609,0.974,0.956
220258755,10.613,9.254,5848,1.009,1.036
220258806,16.39,,,,
220258810,13.832,11.989,5290,0.876,0.824
220258843,12.741,11.425,6034,1.106,1.346
220258847,11.986,9.906,4923,1.004,2.753
220258880,15.84,13.796,,,
220258889,13.79,12.417,5806,0.953,0.995
220258910,13.264,11.759,5679,0.88,0.908
220258916,17.651,14.949,4067,0.493,0.442
220258922,12.702,10.388,4723,1.088,6.116
220258930,13.65,11.467,4914,0.932,4.275
220258974,17.879,,,,
220259023,17.07,14.641,,,
220259030,15.111,11.883,3576,0.229,0.233
220259085,18.761,,,,
220259100,14.346,10.982,,,
220259112,18.869,15.571,3800,0.196,0.205
220259124,17.375,15.263,4486,0.522,0.462
220259125,11.507,10.107,5926,1.048,1.167
220259143,17.446,,,,
220259230,9.827,7.545,4799,1.089,9.072
220259253,17.475,15.259,,,
220259264,17.911,15.292,4321,0.533,0.485
220259300,13.44,11.758,5361,0.859,0.833
220259332,11.645,10.026,5067,1.02,2.842
220259342,15.103,12.891,,,
220259352,13.52,12.122,5620,0.922,0.91
220259359,13.852,11.791,4799,0.751,0.695
220259371,17.001,15.385,5387,0.803,3.06
220259397,13.266,11.734,5219,0.873,0.817
220259411,10.181,8.941,6238,1.12,1.26
220259414,15.186,12.176,3509,0.208,0.221
220259434,16.365,13.787,3794,0.319,0.294
220259489,16.409,12.449,3602,0.248,0.247
220259496,15.747,13.391,4504,0.66,0.607
220259551,18.737,,,,
220259569,14.761,13.31,,,
220259598,18.524,,,,
220259611,16.418,13.046,3500,0.235,0.242
220259619,12.293,,,,
220259655,16.752,,,,
220259675,13.059,11.586,5215,0.834,0.793
220259687,13.705,11.016,4019,0.518,0.457
220259705,13.768,12.515,6132,1,1.193
220259760,12.216,10.791,5235,0.733,0.706
220259763,13.893,11.937,4889,0.669,0.641
220259826,14.559,11.512,4005,0.507,0.455
220259861,14.284,12.24,4663,0.672,0.636
220259875,13.808,12.287,5802,0.988,1.03
220259878,13.147,10.96,4843,0.977,2.927
220259931,18.031,14.831,3425,0.163,0.173
220259945,12.026,10.785,6023,1.03,1.18
220259962,10.63,9.727,6210,1.253,1.615
220259973,16.758,,,,
220259988,13.799,12.524,5898,0.956,1.057
220260005,17.988,,,,
220260021,14.05,12.149,5075,0.879,0.957
220260057,13.761,12.043,5626,0.909,0.893
220260075,16.001,12.817,3870,0.439,0.389
220260084,13.207,11.711,5769,0.891,0.953
220260134,18.904,,,,
220260150,17.19,,,,
220260172,14.185,11.923,4103,0.483,0.44
220260181,12.624,11.047,5705,0.976,0.956
220260189,15.616,12.323,3586,0.279,0.28
220260193,13.151,12.01,6241,1.147,1.398
220260196,12.432,11.122,5982,1.104,1.295
220260207,15.772,14.997,,,
220260225,13.481,12.005,6027,1.046,1.268
220260233,13.172,11.722,5444,0.934,0.932
220260239,13.009,11.778,6025,1.071,1.262
220260244,17.616,14.988,,,
220260248,14.717,13.38,5901,0.771,0.826
220260251,18.301,15.151,3719,0.285,0.275
220260286,15.312,12.68,3907,0.436,0.38
220260313,12.686,11.313,5845,1.048,1.195
220260316,12.783,11.107,5588,0.872,0.862
220260362,15.976,13.189,4224,0.595,0.536
220260370,8.476,5.741,5047,0.828,0.76
220260379,10.877,8.751,4763,1.092,10.857
220260385,12.89,11.279,5551,0.903,0.89
220260391,17.924,,,,
220260443,16.418,14.379,,,
220260503,13.762,12.151,5451,0.925,0.895
220260653,17.611,14.695,3926,0.355,0.323
220260659,15.73,12.385,3935,0.496,0.439
220260663,13.323,12.035,6066,1.071,1.252
220260669,16.252,,,,
220260751,15.278,12.487,3426,0.193,0.209
220260779,13.493,11.315,4815,0.944,6.212
220260811,17.95,,,,
220260829,19.049,,,,
220260844,12.495,10.818,5213,0.853,0.786
220260848,17.681,14.856,,,
220260863,12.748,11.483,6081,1.12,1.357
220260868,13.72,12.411,5967,0.996,1.1
220260871,18.518,,,,
220260884,15.762,12.695,3763,0.381,0.34
220260889,17.801,,,,
220260945,9.038,6.573,4659,1.448,11.425
220261002,16.153,12.543,3520,0.246,0.25
220261005,15.537,14.019,,,
220261016,13.485,11.876,5525,0.909,0.879
220261043,13.743,12.198,5689,0.947,0.955
220261082,15.106,12.227,3798,0.388,0.35
220261111,15.12,13.507,5580,0.774,0.789
220261120,13.743,11.994,5147,0.872,0.797
220261154,13.768,12.17,5437,0.909,0.906
220261182,12.923,11.112,5114,0.958,2.963
220261217,11.888,10.605,6046,1.154,1.424
220261230,12.293,10.785,5274,1.012,2.068
220261258,13.7,11.543,4894,0.761,0.7
220261261,15.13,13.74,6074,0.908,1.118
220261275,13.488,12.024,5936,0.88,1.017
220261304,10.701,9.499,6042,1.128,1.318
220261358,15.441,12.483,3806,0.411,0.377
220261509,15.422,12.013,3674,0.361,0.331
220261511,14.087,12.175,4998,0.85,0.774
220261535,13.779,12.453,6031,1.067,1.265
220261565,14.337,12.568,5288,0.891,0.832
220261605,17.257,,,,
220261617,15.307,12.202,3453,0.194,0.213
220261653,17.433,15.18,,,
220261655,16.281,12.679,3597,0.284,0.278
220261658,17.103,13.696,3640,0.259,0.259
220261696,17.094,15.246,,,
220261710,12.531,10.178,4685,1.097,8.599
220261730,13.489,12.381,6118,0.883,1.079
220261781,13.064,11.507,5723,0.985,0.986
220261798,13.195,12.01,6086,1.045,1.245
220261816,9.402,7,4605,1.245,11.797
220261839,16.167,14.492,5150,0.788,0.768
220261860,13.993,11.6,4715,0.76,0.693
220261926,13.546,12.166,5748,0.933,0.958
220261980,13.231,11.63,5843,0.974,1.034
220262006,12.114,10.892,6127,1.139,1.342
220262008,18.462,15.545,3040,0.119,0.139
220262015,13.589,11.744,5281,0.895,0.841
220262026,14.036,12.128,4993,0.817,0.755
220262054,11.399,9.839,5175,0.771,0.735
220262060,13.49,11.942,5805,0.968,1
220262070,16.951,15.386,5526,0.742,0.757
220262071,17.746,,,,
220262073,14.746,11.577,4053,0.829,102.166
220262090,12.562,11.245,5917,0.981,1.084
220262103,15.402,13.781,4743,0.582,0.538
220262137,12.455,11.298,6470,1.23,1.454
220262188,15.694,14.48,5672,0.801,0.839
220262196,17.483,,,,
220262199,14.373,11.095,3877,0.434,0.391
220262205,10.263,8.185,4818,1.246,10.329
220262218,13.12,10.993,4747,0.991,6.825
220262231,14.28,12.391,5118,0.784,0.741
220262238,10.751,9.636,6522,1.376,1.624
220262380,18.954,,,,
220262404,16.004,13.112,3652,0.298,0.284
220262410,11.013,8.886,4758,1.07,8.21
220262411,13.133,,,,
220262425,16.888,15.488,6267,0.829,1.09
220262463,15.617,12.955,4280,0.615,0.547
220262465,15.857,14.313,5648,0.8,0.815
220262483,15.967,14.47,5381,0.786,0.777
220262484,17.288,,,,
220262492,18.662,14.898,3511,0.209,0.224
220262533,15.926,14.66,5748,0.818,0.86
220262612,17.301,15.316,,,
220262629,10.753,9.591,6089,1.143,1.357
220262633,10.153,8.26,4931,1.029,10.394
220262666,16.941,,,,
220262694,16.076,12.824,3889,0.44,0.388
220262706,14.242,12.201,5081,0.812,0.749
220262725,16.218,12.661,3851,0.438,0.389
220262731,13.624,12.194,5630,0.968,0.944
220262735,16.141,14.199,,,
220262775,15.262,12.229,3698,0.387,0.361
220262789,16.946,,,,
220262793,13.778,11.979,5297,0.847,0.809
220262803,13.345,12.078,6116,1.138,1.333
220262818,14.873,13.43,5988,0.835,0.972
220262826,12.45,10.713,5124,0.931,2.715
220262868,13.432,11.849,5569,0.863,0.855
220262884,14.226,11.859,4536,0.691,0.634
220262900,14.951,11.796,3582,0.247,0.255
220262962,16.029,12.975,3457,0.201,0.214
220262993,18.776,,,,
220263067,13.345,11.207,4920,0.819,0.759
220263072,13.622,12.174,5718,0.829,0.834
220263073,14.773,12.926,5552,0.79,0.799
220263075,13.597,12.146,5626,0.837,0.835
220263081,12.977,11.912,5925,0.899,1.011
220263089,16.141,13.297,3897,0.439,0.396
220263105,13.631,11.363,4691,0.768,0.703
220263127,13.65,12.228,5945,1.03,1.14
220263132,18.592,15.409,3814,0.226,0.226
220263144,13.91,10.015,3403,0.208,0.224
220263161,15.862,12.698,3687,0.353,0.323
220263165,18.642,14.398,2974,0.119,0.142
220263209,17.911,,,,
220263211,14.718,12.335,3969,0.401,0.365
220263235,12.041,10.837,6096,1.158,1.451
220263254,16.411,13.201,3696,0.335,0.304
220263279,15.916,12.867,4121,0.537,0.489
220263344,13.955,11.852,5105,0.845,0.783
220263367,13.99,11.985,5138,0.854,0.79
220263373,15.894,12.785,4095,0.534,0.471
220263394,12.72,10.548,4833,1.038,5.432
220263458,12.541,11.222,5697,0.916,0.935
220263552,15.018,12.503,4371,0.651,0.585
220263554,15.868,14.527,5955,0.842,0.958
220263580,13.714,11.809,5179,0.854,0.803
220263608,13.662,12.198,5842,0.966,1.009
220263670,17.373,,,,
220263698,15.897,14.552,5681,0.842,0.883
220263703,14.219,13.07,5999,0.784,0.853
220263706,13.415,11.362,4978,0.954,3.613
220263749,14.799,12.744,4765,0.71,0.668
220263768,13.546,11.356,4896,0.947,4.765
220263781,12.527,10.772,5034,0.673,0.629
220263789,13.241,11.525,5374,0.852,0.821
220263813,13.839,11.923,5184,0.798,0.75
220263871,13.9,11.98,5029,0.885,2.343
220263900,14.413,11.543,4240,0.582,0.521
220263907,12.763,10.947,5321,0.869,0.828
220263912,13.806,12.255,5909,0.969,1.067
220263954,14.341,11.821,4435,0.635,0.584
220263981,14.359,12.623,5622,0.905,0.906
220263984,15.099,12.102,4025,0.501,0.437
220263988,12.962,11.439,4934,0.777,0.72
220264023,12.769,11.23,5236,0.894,0.844
220264036,10.033,8.548,5878,1.077,1.338
220264057,15.969,14.77,5399,0.744,0.721
220264060,17.783,,,,
220264067,13.758,12.419,6108,1.012,1.216
220264071,11.274,9.379,4992,1.047,3.357
220264080,11.704,9.948,5471,0.885,0.858
220264103,15.8,14.321,5875,0.843,0.965
220264116,16.098,13.657,3459,0.174,0.193
220264171,12.75,11.502,6087,1.076,1.272
220264173,16.557,13.878,3270,0.147,0.166
220264175,13.901,11.978,5064,0.885,1.758
220264189,12.682,11.051,5650,0.994,0.959
220264192,16.554,14.932,,,
220264197,12.099,10.711,5953,0.984,1.143
220264210,15.011,11.799,3981,0.526,0.469
220264224,15.54,12.197,3591,0.262,0.258
220264255,13.366,11.179,4718,0.912,3.905
220264348,17.461,14.828,4191,0.593,0.529
220264366,15.974,14.621,5380,0.769,0.76
220264389,11.912,10.145,5179,1.147,2.299
220264424,15.738,14.347,4767,0.706,0.657
220264542,14.28,11.502,4248,0.627,0.551
220264548,12.611,10.417,4978,0.817,0.741
220264564,16.714,14.408,,,
220264568,11.282,9.838,5291,0.925,0.866
220264572,16.324,12.59,3761,0.361,0.329
220264633,17.8,,,,
220264645,15.601,14.247,5341,0.789,0.776
220264663,11.803,10.548,5821,0.757,0.786
220264716,14.168,10.988,3571,0.309,0.297
220264748,11.558,9.677,4948,1.009,4.14
220264754,15.911,12.781,3733,0.331,0.319
220264841,15.746,12.632,3630,0.3,0.293
220264892,17.871,15.236,4514,0.53,0.477
220264930,15.588,12.103,3801,0.423,0.383
220264939,11.495,9.937,5595,1.053,1.703
220264951,18.043,,,,
220265006,10.279,7.516,4169,1.11,28.259
220265021,13.815,12.118,5500,0.921,0.895
220265052,17.345,15.109,,,
220265055,11.868,10.614,5989,1.038,1.172
220265147,11.948,9.518,4567,1.063,9.333
