EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
integer,ra,dec,integer,float,integer,string,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,integer,integer,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,string,float,string
220399568,00 34 37.669,+04 42 26.00,1,15.397,,,474-000792,00343766+0442259,7727-301-3-0124-0114,STAR,JHK,rpm,20.300,3.100,-21.300,3.800,,,,,,,,,,,,,,,,,13.092,0.023,12.469,0.028,12.217,0.023,,,,,,,,,3703,172,240,4.962,0.077,0.055,-0.058,0.180,0.240,0.319,0.051,0.068,0.335,0.072,0.115,10.150,4.796,2.451,131.800,32.980,47.480,0.033,0.013,0.013,AAA-222-111-000-0-0,,
220399624,00 35 33.553,+04 42 30.11,1,14.109,,,474-000807,00353356+0442299,,STAR,JHK,rpm,5.700,5.100,-4.100,5.900,,,,,,,,,,,,,,,,,12.968,0.027,12.661,0.096,12.608,0.051,,,,,,,,,5864,290,348,4.324,0.155,0.279,-0.244,0.250,0.400,1.084,0.477,0.221,0.947,0.131,0.093,0.665,0.518,0.429,804.900,328.900,199.900,0.036,0.029,0.013,AAA-222-111-000-0-0,,
220399636,01 07 43.644,+04 42 30.88,1,16.394,,,,01074364+0442308,7718-301-3-0101-0177,STAR,gri,rpm,105.000,3.000,-7.000,3.000,,,,,,,21.178,0.096,18.253,0.007,16.825,0.005,15.598,0.004,14.950,0.005,13.587,0.026,12.954,0.022,12.743,0.027,,,,,,,,,3657,134,89,5.016,0.045,0.045,-0.206,0.200,0.200,0.259,0.045,0.032,0.260,0.060,0.043,14.610,3.784,3.528,136.900,19.190,25.920,0.026,0.026,0.011,AAA-222-111-000-0-0,,
220399676,00 35 33.944,+04 42 33.98,1,13.071,,,474-000808,00353395+0442338,,STAR,gri,rpm,6.900,4.100,-4.200,4.900,,,14.076,0.040,13.246,0.040,,,13.698,0.090,12.992,0.030,12.802,0.070,,,12.065,0.024,11.586,0.022,11.536,0.023,,,,,,,,,5059,149,119,3.465,0.918,0.765,-0.453,0.400,0.480,2.875,3.651,2.101,0.901,0.198,0.076,0.038,1.471,0.035,1154.000,1331.000,815.800,0.033,0.022,0.012,AAA-222-111-000-0-0,,
220399716,00 58 12.490,+04 42 37.56,1,15.569,,,474-001278,00581248+0442374,7727-301-3-0163-0211,STAR,JHK,rpm,58.000,4.000,0.000,2.000,,,,,,,,,,,,,,,,,13.377,0.023,12.717,0.021,12.537,0.026,,,,,,,,,3996,213,94,4.853,0.045,0.054,-0.187,0.200,0.240,0.432,0.048,0.052,0.487,0.051,0.061,5.763,1.409,1.132,227.400,40.630,25.190,0.031,0.024,0.012,AAA-222-111-000-0-0,,0947-0009104
220399724,00 55 56.078,+04 42 38.13,1,13.224,,,474-001232,00555607+0442381,,STAR,gri,rpm,28.200,2.700,-15.000,3.300,,,14.162,0.030,13.393,0.040,,,13.767,0.030,13.219,0.020,12.992,0.010,,,11.975,0.026,11.613,0.022,11.551,0.023,,,,,,,,,5529,132,88,4.464,0.090,0.666,-0.421,0.360,0.300,0.910,1.072,0.127,0.876,0.068,0.080,1.207,0.518,1.092,385.300,440.800,58.870,0.037,0.031,0.014,AAA-222-111-000-0-0,,
220399777,00 34 55.689,+04 42 41.43,1,13.535,,,474-000799,00345569+0442414,,STAR,gri,rpm,-10.300,1.800,-8.300,2.100,,,14.237,0.050,13.616,0.040,,,13.891,0.030,13.462,0.040,13.383,0.080,,,12.517,0.022,12.273,0.026,12.212,0.024,,,,,,,,,6059,145,97,4.260,0.110,0.132,-0.185,0.200,0.240,1.253,0.212,0.215,1.073,0.092,0.147,0.506,0.269,0.175,759.000,136.900,136.900,0.034,0.026,0.011,AAA-222-111-000-0-0,,
220399789,01 09 05.744,+04 42 42.47,1,11.743,,22-1165-1,474-001536,01090575+0442423,,STAR,gri,rpm,20.300,2.600,-14.300,2.600,,,12.413,0.221,11.909,0.188,,,12.201,0.050,11.687,0.050,11.547,0.040,,,10.941,0.027,10.710,0.025,10.611,0.023,,,,,,,,,6034,148,148,4.252,0.135,0.189,-0.028,0.150,0.210,1.274,0.370,0.212,1.106,0.102,0.102,0.503,0.313,0.248,380.200,103.300,69.010,0.039,0.029,0.016,AAA-222-111-000-0-0,,
220399859,01 09 05.407,+04 42 48.00,1,13.643,,,474-001535,01090541+0442479,,STAR,JHK,rpm,6.100,4.700,-11.500,5.200,,,,,,,,,,,,,,,,,11.924,0.030,11.361,0.027,11.230,0.025,,,,,,,,,4775,184,492,4.539,0.196,1.988,-0.225,0.250,0.500,0.799,6.814,0.283,0.818,0.177,0.248,1.528,2.302,1.526,309.700,2423.000,145.600,0.029,0.034,0.009,AAA-222-111-000-0-0,,
220399860,01 10 10.267,+04 42 48.04,1,18.531,,,,01101026+0442480,7718-301-3-0105-0200,STAR,gri,rpm,-11.000,3.000,-60.000,3.000,,,,,,,22.883,0.379,20.140,0.019,18.748,0.010,17.841,0.007,17.350,0.014,16.174,0.093,15.530,0.126,15.429,0.190,,,,,,,,,3560,42,35,5.010,0.042,0.020,-0.035,0.050,0.080,0.264,0.005,0.031,0.257,0.005,0.034,14.210,3.514,0.852,422.500,13.440,40.890,0.021,0.014,0.002,ABC-222-111-000-0-0,,
220399878,00 37 49.962,+04 42 49.46,1,12.771,,,474-000851,00374995+0442494,,STAR,gri,rpm,74.000,2.000,-18.000,3.000,,,13.609,0.090,12.829,0.130,,,13.244,0.050,12.626,0.120,12.568,0.220,,,11.635,0.024,11.225,0.024,11.177,0.025,,,,,,,,,5366,193,161,4.584,0.055,0.055,-0.600,0.300,0.360,0.731,0.076,0.082,0.756,0.063,0.075,1.865,0.560,0.366,254.100,63.590,50.860,0.031,0.021,0.010,AAA-222-111-000-0-0,,0947-0005763
220399923,00 50 30.627,+04 42 52.84,1,17.669,,,,00503062+0442528,7727-301-3-0150-0188,EXTENDED,gri,,-10.000,3.000,-1.000,3.000,,,,,,,20.147,0.128,18.582,0.014,17.746,0.011,17.277,0.011,16.874,0.031,16.719,0.161,15.883,0.144,15.080,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBB-222-111-000-0-0,21.500,
220399937,00 42 20.858,+04 42 54.03,1,16.380,,,,00422085+0442540,,STAR,JHK,rpm,50.000,2.000,14.000,3.000,,,,,,,,,,,,,,,,,14.103,0.030,13.533,0.028,13.237,0.031,,,,,,,,,3506,111,139,5.055,0.065,0.065,-0.050,0.120,0.150,0.221,0.053,0.043,0.219,0.074,0.053,17.110,7.340,5.137,139.300,39.330,30.670,0.025,0.016,0.009,AAA-222-111-000-0-0,,0947-0006456
220399964,00 47 16.854,+04 42 55.87,1,13.256,,,474-001036,00471684+0442558,,STAR,gri,rpm,-7.000,2.400,17.300,3.000,,,14.269,0.050,13.424,0.040,,,13.842,0.040,13.187,0.030,13.005,0.030,,,11.959,0.022,11.594,0.024,11.531,0.019,,,,,,,,,5444,151,108,4.503,0.040,0.080,0.055,0.120,0.270,0.903,0.094,0.086,0.942,0.056,0.067,1.246,0.235,0.333,378.300,49.290,37.700,0.036,0.029,0.013,AAA-222-111-000-0-0,,
220399981,00 40 02.124,+04 42 57.05,1,13.300,,,474-000898,00400212+0442570,,STAR,gri,rpm,2.600,2.100,-2.200,2.700,,,14.045,0.080,13.358,0.110,,,13.704,0.050,13.218,0.100,13.127,0.080,,,12.357,0.024,12.114,0.022,12.031,0.019,,,,,,,,,6136,180,180,4.224,0.105,0.210,-0.172,0.250,0.300,1.344,0.357,0.208,1.097,0.127,0.127,0.430,0.268,0.222,787.800,181.400,147.500,0.041,0.029,0.018,AAA-222-111-000-0-0,,
220400066,00 58 17.073,+04 43 02.19,1,16.680,,,,00581707+0443021,7727-301-3-0163-0091,STAR,gri,rpm,12.000,2.000,-9.000,2.000,,,,,,,18.639,0.020,17.229,0.005,16.659,0.005,16.445,0.005,16.338,0.009,15.429,0.051,15.208,0.085,14.879,0.100,,,,,,,,,5435,167,133,4.592,0.072,0.060,-0.824,0.250,0.350,0.701,0.084,0.075,0.715,0.051,0.051,2.016,0.581,0.451,1418.000,191.500,199.900,0.040,0.037,0.017,AAA-222-111-000-0-0,,
220400067,01 29 21.259,+04 43 02.23,1,13.805,,,474-001997,01292124+0443021,,STAR,gri,rpm,-39.400,7.300,2.800,2.600,,,15.773,0.060,14.408,0.030,,,15.179,0.040,13.858,0.030,13.217,0.020,,,11.725,0.024,11.067,0.023,10.930,0.021,,,,,,,,,3938,47,47,4.854,0.020,0.027,0.015,0.050,0.060,0.436,0.025,0.016,0.497,0.025,0.025,5.928,0.497,0.632,108.000,4.882,6.930,0.019,0.006,0.005,AAA-222-111-000-0-0,,
220400090,01 09 50.195,+04 43 03.23,1,12.683,,,474-001553,01095019+0443035,,STAR,gri,rpm,29.400,1.800,-22.800,2.900,,,13.621,0.040,12.840,0.040,,,13.218,0.040,12.605,0.050,12.455,0.070,,,11.511,0.022,11.138,0.022,11.027,0.025,,,,,,,,,5508,163,131,4.493,0.050,0.070,-0.081,0.240,0.280,0.892,0.099,0.103,0.931,0.048,0.106,1.278,0.331,0.309,311.000,46.080,46.300,0.035,0.024,0.017,AAA-222-111-000-0-0,,
220400100,00 39 23.358,+04 43 03.82,1,13.376,,,474-000884,00392335+0443037,,STAR,gri,rpm,34.800,2.900,15.600,3.300,,,14.760,0.080,13.598,0.120,,,14.255,0.060,13.245,0.110,12.999,0.100,,,11.836,0.026,11.353,0.022,11.252,0.021,,,,,,,,,4936,118,118,4.592,0.035,0.035,-0.064,0.200,0.200,0.740,0.055,0.051,0.805,0.042,0.059,1.876,0.303,0.261,267.400,18.730,26.980,0.031,0.021,0.013,AAA-222-111-000-0-0,,
220400107,00 39 50.647,+04 43 04.07,1,13.496,,,474-000895,00395065+0443041,,STAR,gri,rpm,15.400,2.500,-20.300,2.900,,,14.436,0.090,13.589,0.120,,,14.025,0.040,13.404,0.100,13.269,0.090,,,12.406,0.026,12.067,0.022,12.038,0.023,,,,,,,,,5712,170,204,4.468,0.060,0.132,-0.243,0.200,0.280,0.922,0.187,0.100,0.912,0.077,0.077,1.138,0.311,0.436,491.600,133.000,68.340,0.034,0.026,0.013,AAA-222-111-000-0-0,,
220400139,01 10 20.199,+04 43 05.80,1,15.186,,,,01102019+0443057,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,13.848,0.028,13.251,0.033,12.768,0.030,,,,,,,,,2372,137,114,5.314,0.020,0.028,-0.075,0.160,0.240,0.104,0.005,0.004,0.081,0.005,0.005,72.160,6.056,7.699,99.560,25.780,30.680,0.021,0.018,0.009,AAA-222-111-000-0-0,,0947-0011126
220400210,00 41 04.372,+04 43 10.60,1,15.285,,,474-000915,00410437+0443104,7674-301-4-0108-0128,STAR,gri,rpm,-16.200,3.800,-20.800,4.000,,,17.062,0.080,15.646,0.020,,,16.512,0.040,15.152,0.080,14.759,0.060,,,13.535,0.027,12.964,0.037,12.839,0.030,,,,,,,,,4036,174,95,4.850,0.050,0.080,-0.231,0.200,0.200,0.429,0.085,0.054,0.490,0.082,0.070,5.911,1.531,1.822,249.000,66.210,34.120,0.028,0.019,0.008,AAA-222-111-000-0-0,,
220400240,00 42 36.884,+04 43 11.84,1,16.418,,,,00423688+0443118,7727-301-3-0137-0222,EXTENDED,gri,,-2.000,2.000,5.000,2.000,,,,,,,19.239,0.053,17.370,0.006,16.420,0.004,16.010,0.004,15.652,0.009,15.420,0.077,14.739,0.094,14.299,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,78.800,
220400278,00 37 54.300,+04 43 14.09,1,13.604,,,474-000854,00375430+0443139,,STAR,gri,rpm,22.100,2.900,-40.000,3.400,,,14.762,0.090,13.732,0.140,,,14.275,0.050,13.427,0.130,13.317,0.230,,,12.318,0.026,11.912,0.027,11.826,0.026,,,,,,,,,5232,192,160,4.578,0.035,0.049,-0.355,0.300,0.250,0.744,0.084,0.054,0.785,0.076,0.063,1.818,0.293,0.344,347.300,50.730,33.750,0.035,0.024,0.013,AAA-222-111-000-0-0,,
220400294,01 10 15.070,+04 43 15.24,1,16.206,,,474-001567,01101507+0443154,7718-301-3-0106-0021,STAR,BV,rpm,8.600,8.100,1.600,6.900,,,17.426,0.230,16.388,0.076,,,,,,,,,,,13.136,0.024,12.513,0.022,12.292,0.027,,,,,,,,,3861,239,179,4.904,0.050,0.070,-0.063,0.240,0.320,0.367,0.077,0.054,0.417,0.095,0.068,7.384,2.239,2.287,168.300,48.730,32.140,0.031,0.012,0.014,AAA-222-111-000-0-0,,
220400337,00 49 55.969,+04 43 18.33,1,15.253,,,474-001080,00495594+0443181,7727-301-3-0149-0044,STAR,JHK,rpm,11.100,3.800,10.900,4.000,,,,,,,,,,,,,,,,,13.469,0.029,12.871,0.026,12.753,0.029,,,,,,,,,4506,230,508,4.680,0.160,0.050,-0.153,0.200,0.240,0.604,0.078,0.164,0.664,0.079,0.174,2.844,2.753,0.611,398.400,86.350,154.400,0.033,0.026,0.013,AAA-222-111-000-0-0,,
220400365,01 07 51.124,+04 43 20.02,1,18.668,,,,,7718-301-3-0102-0131,STAR,gri,,-1.000,3.000,1.000,3.000,,,,,,,19.600,0.034,18.961,0.009,18.626,0.009,18.543,0.011,18.307,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220400383,01 08 01.732,+04 43 21.46,1,16.111,,,,01080173+0443214,7718-301-3-0102-0165,STAR,gri,rpm,141.000,3.000,-53.000,3.000,,,,,,,20.992,0.086,18.137,0.006,16.610,0.005,15.243,0.004,14.522,0.005,13.101,0.024,12.556,0.028,12.339,0.026,,,,,,,,,3204,38,38,5.145,0.024,0.020,0.070,0.120,0.100,0.168,0.004,0.008,0.143,0.004,0.006,30.100,3.672,1.806,61.860,36.550,16.470,0.013,0.005,0.002,AAA-222-111-000-0-0,,
220400391,01 01 33.340,+04 43 22.08,1,15.079,,,474-001364,01013334+0443220,7718-301-3-0091-0136,STAR,JHK,rpm,17.900,3.800,30.300,4.500,,,,,,,,,,,,,,,,,13.100,0.024,12.468,0.022,12.323,0.026,,,,,,,,,4170,281,234,4.784,0.085,0.102,-0.131,0.200,0.200,0.490,0.114,0.093,0.561,0.106,0.127,4.179,2.074,1.602,239.700,92.390,57.020,0.029,0.029,0.009,AAA-222-111-000-0-0,,
220400414,01 05 33.786,+04 43 23.90,1,12.821,,,474-001456,01053378+0443239,,STAR,gri,lam,10.900,1.400,-3.100,1.600,,,13.469,0.020,12.968,0.060,,,13.181,0.030,12.822,0.030,12.667,0.110,,,11.922,0.027,11.676,0.026,11.604,0.024,,,,,,,,,6180,124,124,4.293,0.080,0.096,-0.201,0.150,0.150,1.217,0.152,0.135,1.079,0.077,0.077,0.577,0.210,0.180,573.400,78.910,69.360,0.034,0.024,0.012,AAA-222-111-000-0-0,,
220400416,00 39 54.322,+04 43 24.03,1,17.514,,,,00395432+0443240,7727-301-3-0133-0126,STAR,gri,rpm,7.000,3.000,-22.000,3.000,,,,,,,21.558,0.161,18.758,0.009,17.527,0.006,16.981,0.006,16.741,0.011,15.625,0.056,14.910,0.051,14.746,0.088,,,,,,,,,4069,49,49,4.807,0.060,0.050,-0.117,0.250,0.250,0.463,0.054,0.058,0.523,0.059,0.059,4.964,1.490,0.975,720.100,75.310,99.810,0.031,0.016,0.009,AAA-222-111-000-0-0,,
220400457,01 09 04.555,+04 43 26.68,1,14.402,,,474-001533,01090455+0443266,7718-301-3-0104-0007,STAR,gri,rpm,-18.000,2.000,-72.000,4.000,,,16.851,0.140,15.409,0.030,,,16.244,0.070,14.800,0.060,13.612,0.110,,,11.652,0.026,11.103,0.025,10.850,0.023,,,,,,,,,3516,60,162,5.025,0.084,0.048,0.056,0.150,0.090,0.244,0.051,0.057,0.244,0.061,0.073,15.380,9.164,4.365,48.340,17.050,9.801,0.010,0.005,0.002,AAA-222-111-000-0-0,,0947-0010934
220400488,00 55 18.799,+04 43 28.77,1,12.015,,,474-001222,00551879+0443288,,STAR,gri,rpm,55.800,1.200,-33.600,1.500,,,12.833,0.020,12.223,0.120,,,12.467,0.050,12.028,0.040,11.822,0.150,,,10.922,0.024,10.605,0.024,10.541,0.023,,,,,,,,,5884,176,176,4.390,0.085,0.255,-0.389,0.240,0.360,1.019,0.362,0.144,0.897,0.081,0.081,0.875,0.376,0.504,286.500,107.700,46.550,0.032,0.026,0.012,AAA-222-111-000-0-0,,
220400509,00 48 43.904,+04 43 29.88,1,11.798,,14-943-1,474-001062,00484391+0443298,,STAR,gri,rpm,34.800,2.100,-5.200,2.100,,,12.434,0.243,12.054,0.231,,,12.040,0.040,11.609,0.050,11.694,0.170,,,10.817,0.024,10.622,0.026,10.544,0.021,,,,,,,,,6203,152,152,4.257,0.095,0.152,-0.121,0.160,0.240,1.277,0.253,0.154,1.120,0.102,0.102,0.506,0.201,0.209,371.000,69.320,49.350,0.033,0.026,0.011,AAA-222-111-000-0-0,,
220400525,01 08 41.896,+04 43 30.91,1,13.753,,,474-001525,01084189+0443308,,STAR,gri,rpm,33.500,4.400,-7.400,4.200,,,15.065,0.030,14.041,0.030,,,14.592,0.040,13.644,0.040,13.394,0.050,,,12.244,0.023,11.761,0.022,11.654,0.024,,,,,,,,,4843,77,58,4.597,0.028,0.020,0.051,0.120,0.210,0.752,0.018,0.050,0.811,0.020,0.059,1.897,0.281,0.127,310.100,9.302,23.350,0.044,0.010,0.019,AAA-222-111-000-0-0,,
220400564,00 40 15.531,+04 43 32.93,1,15.684,,,474-000902,00401553+0443328,7727-301-3-0133-0156,STAR,JHK,rpm,-10.600,4.100,-26.100,3.900,,,,,,,,,,,,,,,,,13.777,0.027,13.099,0.023,13.022,0.030,,,,,,,,,4295,176,176,4.739,0.060,0.050,-0.104,0.150,0.240,0.542,0.058,0.062,0.597,0.062,0.062,3.582,1.075,0.704,379.500,62.290,63.260,0.036,0.027,0.015,AAA-222-111-000-0-0,,
220400606,00 42 31.680,+04 43 35.52,1,10.597,,14-650-1,474-000946,00423166+0443355,,STAR,gri,rpm,-10.000,2.000,-51.300,2.000,,,11.742,0.168,10.766,0.092,,,11.363,0.040,10.524,0.060,10.269,0.040,,,9.280,0.024,8.829,0.046,8.692,0.021,,,,,,,,,4944,99,79,3.594,0.966,0.414,-0.138,0.200,0.320,2.684,1.160,1.948,1.019,0.171,0.171,0.046,1.357,0.031,303.200,123.100,220.100,0.029,0.029,0.013,AAA-212-111-000-0-0,,
220400659,00 38 58.957,+04 43 39.84,1,17.790,,,,00385895+0443398,7674-301-5-0106-0100,STAR,gri,rpm,-18.000,3.000,-28.000,3.000,,,,,,,21.472,0.115,19.029,0.010,17.785,0.006,17.259,0.006,16.938,0.010,15.885,0.073,15.159,0.067,14.817,0.088,,,,,,,,,4039,64,48,4.928,0.075,0.090,-0.523,0.280,0.200,0.347,0.080,0.076,0.376,0.103,0.086,8.986,4.153,3.290,593.900,163.500,128.200,0.031,0.022,0.009,AAA-222-111-000-0-0,,
220400661,01 10 24.772,+04 43 40.03,1,13.592,,,474-001573,01102479+0443400,,STAR,gri,rpm,10.200,1.600,4.400,2.000,,,14.264,0.040,13.725,0.010,,,13.949,0.060,13.576,0.010,13.439,0.070,,,12.644,0.027,12.362,0.031,12.353,0.022,,,,,,,,,6076,145,121,4.240,0.135,0.189,-0.337,0.250,0.350,1.224,0.290,0.199,0.995,0.123,0.123,0.515,0.330,0.231,793.900,207.400,139.600,0.032,0.022,0.009,AAA-222-111-000-0-0,,
220400685,01 07 47.245,+04 43 41.92,1,12.013,,22-703-1,474-001509,01074723+0443419,,STAR,gri,rpm,18.500,2.500,-0.900,2.600,,,12.676,0.267,11.693,0.160,,,12.356,0.040,11.960,0.030,11.865,0.030,,,11.061,0.023,10.808,0.023,10.765,0.021,,,,,,,,,6171,125,151,4.190,0.155,0.155,-0.126,0.160,0.280,1.358,0.305,0.249,1.137,0.098,0.157,0.406,0.307,0.175,436.400,89.470,87.510,0.035,0.023,0.013,AAA-222-111-000-0-0,,
220400721,00 56 34.892,+04 43 43.88,1,13.099,,,474-001245,00563488+0443438,,STAR,gri,rpm,-11.000,2.200,-3.200,3.000,,,13.970,0.010,13.328,0.090,,,13.622,0.070,13.087,0.020,12.875,0.020,,,11.989,0.026,11.640,0.023,11.547,0.019,,,,,,,,,5499,196,131,4.437,0.096,0.656,-0.110,0.200,0.400,0.965,1.215,0.123,0.953,0.166,0.083,0.995,0.450,0.895,432.100,504.600,85.700,0.041,0.036,0.022,AAA-222-111-000-0-0,,
220400793,01 04 11.469,+04 43 50.14,1,11.472,,22-795-1,474-001420,01041145+0443499,,STAR,gri,rpm,46.500,2.400,-17.300,2.400,,,12.229,0.220,12.267,0.313,,,11.884,0.040,11.454,0.070,11.296,0.040,,,10.522,0.022,10.233,0.023,10.142,0.023,,,,,,,,,5981,147,147,4.320,0.115,0.207,-0.230,0.200,0.320,1.147,0.316,0.162,0.991,0.095,0.095,0.658,0.349,0.352,272.600,76.820,44.300,0.032,0.026,0.012,AAA-222-111-000-0-0,,
220400797,00 47 21.463,+04 43 50.61,1,13.311,,,474-001041,00472145+0443506,,STAR,gri,rpm,22.600,2.300,-26.500,2.700,,,14.296,0.060,13.466,0.030,,,13.867,0.040,13.229,0.020,13.073,0.030,,,12.080,0.023,11.710,0.026,11.614,0.019,,,,,,,,,5430,130,130,4.522,0.040,0.056,-0.133,0.200,0.160,0.843,0.081,0.074,0.880,0.062,0.075,1.402,0.283,0.278,377.400,46.450,41.360,0.034,0.022,0.012,AAA-222-111-000-0-0,,
220400821,01 00 56.796,+04 43 51.78,1,15.935,,,474-001344,01005680+0443518,7718-301-3-0090-0204,STAR,JHK,rpm,52.000,2.000,14.000,3.000,,,,,,,,,,,,,,,,,13.624,0.026,12.963,0.031,12.747,0.023,,,,,,,,,3850,232,193,4.896,0.090,0.075,-0.149,0.200,0.280,0.374,0.081,0.078,0.403,0.102,0.102,7.645,4.250,2.356,213.100,63.330,57.160,0.030,0.026,0.012,AAA-222-111-000-0-0,,0947-0009604
220400835,00 50 10.993,+04 43 52.68,1,12.905,,,474-001088,00501099+0443526,,STAR,gri,rpm,24.500,1.500,-8.100,1.500,,,13.792,0.060,13.162,0.210,,,13.415,0.010,12.829,0.041,12.686,0.010,,,11.764,0.023,11.421,0.022,11.381,0.021,,,,,,,,,5621,134,112,4.471,0.050,0.110,-0.049,0.180,0.180,0.925,0.152,0.068,0.966,0.081,0.067,1.158,0.234,0.386,370.000,83.120,42.360,0.035,0.034,0.011,AAA-222-111-000-0-0,,
220400848,01 04 14.777,+04 43 53.35,1,16.246,,,,01041477+0443533,7718-301-3-0096-0064,STAR,gri,rpm,-7.000,2.000,-33.000,2.000,,,,,,,20.604,0.065,17.899,0.006,16.469,0.004,15.537,0.004,15.061,0.005,13.776,0.024,13.155,0.030,12.921,0.029,,,,,,,,,3528,56,35,4.999,0.020,0.020,0.071,0.100,0.060,0.268,0.022,0.005,0.263,0.036,0.006,13.560,0.813,0.963,140.900,11.750,4.226,0.025,0.018,0.007,AAA-222-111-000-0-0,,
220400895,01 01 08.897,+04 43 56.38,1,17.910,,,,,7718-301-3-0090-0228,EXTENDED,gri,,,,,,,,,,,,18.201,0.024,17.878,0.009,17.920,0.012,17.910,0.016,18.102,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220400918,00 47 24.397,+04 43 58.04,1,12.730,,,474-001042,00472439+0443580,,STAR,gri,rpm,30.600,2.100,-11.200,1.600,,,13.582,0.060,12.840,0.030,,,13.186,0.030,12.669,0.030,12.535,0.030,,,11.632,0.022,11.309,0.024,11.242,0.019,,,,,,,,,5736,138,92,4.424,0.060,0.120,-0.104,0.200,0.240,0.980,0.181,0.098,0.962,0.071,0.085,0.942,0.285,0.325,379.200,77.960,47.400,0.032,0.024,0.011,AAA-222-111-000-0-0,,
220400957,00 41 06.794,+04 44 00.97,1,17.648,,,,00410679+0444009,7674-301-4-0108-0135,EXTENDED,gri,,0.000,3.000,-5.000,3.000,,,,,,,18.948,0.023,17.987,0.006,17.637,0.006,17.503,0.006,17.407,0.015,16.756,0.143,16.039,0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCU-220-110-000-0-0,35.100,
220400969,00 40 55.052,+04 44 02.00,1,12.583,,,474-000910,00405505+0444019,,STAR,gri,rpm,16.300,1.300,-15.000,1.600,,,13.483,0.100,12.693,0.090,,,13.088,0.050,12.507,0.070,12.367,0.030,,,11.521,0.027,11.176,0.029,11.139,0.019,,,,,,,,,5670,200,167,4.444,0.070,0.378,-0.064,0.160,0.280,0.972,0.577,0.094,0.982,0.066,0.080,1.018,0.308,0.747,351.600,199.300,48.870,0.033,0.029,0.014,AAA-222-111-000-0-0,,
220400975,00 35 28.345,+04 44 02.26,1,17.803,,,,00352834+0444022,7727-301-3-0125-0119,EXTENDED,gri,,-2.000,3.000,2.000,3.000,,,,,,,20.806,0.120,18.771,0.010,17.818,0.007,17.388,0.007,17.038,0.017,16.127,0.087,15.355,0.096,14.915,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,34.300,
220401029,01 29 24.584,+04 44 05.64,1,13.588,,,474-001998,01292457+0444055,,STAR,gri,rpm,0.900,2.100,-6.600,2.600,,,14.710,0.060,13.833,0.030,,,14.231,0.050,13.563,0.043,13.313,0.030,,,12.264,0.022,11.796,0.022,11.762,0.021,,,,,,,,,5085,123,82,3.139,1.078,0.770,-0.714,0.480,0.360,3.895,5.644,2.783,0.903,0.071,0.044,0.013,0.507,0.012,1797.000,1736.000,1145.000,0.034,0.024,0.011,AAA-222-111-000-0-0,,
220401132,01 01 12.165,+04 44 14.11,1,18.635,,,,,7718-301-3-0091-0002,STAR,gri,,1.000,3.000,-5.000,3.000,,,,,,,18.688,0.020,18.653,0.008,18.629,0.009,18.373,0.010,18.344,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220401166,00 58 04.035,+04 44 17.37,1,17.495,,,,00580403+0444173,7718-301-3-0085-0186,STAR,gri,rpm,-36.000,3.000,-106.000,3.000,,,,,,,20.983,0.089,18.653,0.008,17.473,0.006,16.999,0.005,16.721,0.010,15.563,0.055,14.933,0.077,14.889,0.112,,,,,,,,,4137,41,83,5.008,0.048,0.020,-0.938,0.150,0.150,0.296,0.016,0.046,0.327,0.021,0.067,12.490,3.974,1.099,426.300,12.790,131.400,0.023,0.022,0.002,AAB-222-111-000-0-0,,
