EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
integer,ra,dec,integer,float,integer,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,integer,integer,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,string,float,string
215213220,18 49 34.036,-24 41 38.65,1,14.107,,,327-171871,18493403-2441386,STAR,gri,rpm,-15.7,4.2,1.1,2.3,,,15.848,0.04,14.53,0.04,15.218,0.042,14.09,0.046,13.631,0.068,11.794,0.024,11.069,0.022,10.948,0.021,4386,105,87,1.354,0.392,0.14,-0.852,0.3,0.25,32.263,5.469,11.451,0.902,0.055,0.022,2.55E-05,7.01E-05,1.10E-05,8703,1312,2993,0.224,0.116,0.097,AAA-222-111-000-0-0,,
215213348,18 51 13.074,-24 41 37.79,1,13.042,,,327-172454,,STAR,gri,,9.9,2.2,-7,3,,,14.306,0.046,13.309,0.03,13.818,0.033,13.005,0.042,12.71,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215213372,18 45 25.159,-24 41 37.63,1,13.635,,,327-169533,18452516-2441375,STAR,gri,rpm,-0.9,3.8,-7.5,3.9,,,15.449,0.058,14.069,0.01,14.725,0.02,13.604,0.03,13.167,0.04,11.582,0.022,11.005,0.024,10.843,0.021,4668,117,146,2.478,0.351,0.135,0.087,0.16,0.28,11.1,1.026,2.586,1.347,0.616,0.28,0.001,0.002,3.31E-04,2881,266.3,571.3,0.322,0.082,0.148,AAA-222-111-000-0-0,,
215213686,19 44 30.234,-24 41 35.19,1,12.593,,,327-188272,19443023-2441351,STAR,gri,rpm,-7.4,1.7,-21,1.8,,,13.84,0.03,12.995,0.11,13.349,0.03,12.619,0.02,12.27,0.05,11.232,0.023,10.76,0.025,10.689,0.022,5142,82,82,3.462,0.432,0.576,-0.776,0.54,0.45,2.781,2.617,0.913,0.897,0.084,0.035,0.038,0.11,0.033,731,634,223.2,0.151,0.086,0.072,AAA-222-111-000-0-0,,
215213758,19 40 07.493,-24 41 34.70,1,13.331,,,327-187497,19400750-2441345,STAR,gri,rpm,-36.4,2.4,-75.9,2.4,,,15.666,0.07,14.204,0.02,14.93,0.08,13.601,0.06,12.646,0.04,11.128,0.023,10.506,0.025,10.289,0.02,3629,87,58,4.963,0.048,0.04,0.096,0.12,0.12,0.318,0.04,0.052,0.342,0.045,0.072,10.3,3.247,1.831,60.47,14.34,9.824,0.025,0.005,0.009,AAA-222-111-000-0-0,,
215213784,18 48 20.896,-24 41 34.54,1,13.531,,,327-171268,18482091-2441345,STAR,gri,rpm,-5.2,3.1,-5.9,3.6,,,14.54,0.01,13.681,0.03,14.077,0.034,13.427,0.043,13.298,0.065,11.956,0.029,11.484,0.032,11.304,0.026,5266,157,125,2.477,1.176,0.06,-0.944,0.4,0.25,8.904,0.796,6.369,0.895,0.026,0.021,0.001,0.07,2.69E-04,3209,213.7,2177,0.127,0.089,0.037,AAA-222-111-000-0-0,,
215213955,18 47 56.440,-24 41 33.22,1,12.787,,,327-171032,18475645-2441332,STAR,gri,rpm,4.5,4.7,1.3,4.7,,,15.418,0.058,13.518,0.033,14.499,0.036,12.936,0.041,12.054,0.061,9.539,0.023,8.613,0.04,8.339,0.029,3693,58,43,0.453,0.576,0.24,-0.484,0.6,0.25,91.315,27.684,40.318,0.967,0.241,0.048,9.70E-07,5.74E-06,5.37E-07,6532,1883,2596,0.137,0.094,0.047,AAA-211-111-000-0-0,,0653-0822942
215214095,18 50 24.741,-24 41 32.00,1,8.458,,,327-172160,18502475-2441318,STAR,J,rpm,-9.3,3.5,-5.8,2.1,,,,,,,,,,,,,8.458,0.023,7.611,0.042,7.107,0.02,2664,39,26,-0.582,0.084,0.02,0.212,0.05,0.05,334.338,6.687,30.119,1.241,0.025,0.169,2.85E-08,9.41E-09,1.71E-09,9068,272.1,1957,0.304,0.001,0.008,AAA-111-111-000-0-0,,
215214211,18 47 29.583,-24 41 31.09,1,13.864,,,327-170734,18472959-2441309,STAR,gri,rpm,-10.6,4.3,-13.8,4.2,,,15.354,0.03,14.024,0.036,14.755,0.038,13.615,0.044,13.482,0.066,11.621,0.024,11.014,0.022,10.837,0.021,4628,141,112,2.683,0.539,0.385,0.047,0.2,0.24,7.89,3.594,3.562,1.195,0.182,0.152,0.002,0.009,0.001,2196,842.3,971.8,0.234,0.125,0.125,AAA-222-111-000-0-0,,
215214294,18 43 50.845,-24 41 30.50,1,13.055,,,327-168387,18435084-2441304,STAR,gri,rpm,-4.6,3.5,-2.5,3.5,,,15.065,0.053,13.596,0.02,14.325,0.02,13.081,0.042,12.511,0.04,10.865,0.022,10.151,0.024,9.94,0.023,4368,106,133,1.559,0.696,0.58,-0.565,0.65,0.65,23.975,19.054,10.617,0.962,0.417,0.087,6.58E-05,3.95E-04,5.94E-05,4171,2896,1956,0.363,0.085,0.156,AAA-222-111-000-0-0,,
215214773,19 05 15.806,-24 41 26.66,1,15.875,,,327-178746,19051580-2441266,STAR,BV,rpm,0.9,4.5,-3.6,2.8,,,16.763,0.088,16.032,0.09,16.369,0.057,,,,,14.829,0.055,14.63,0.075,14.313,0.081,6015,285,228,4.188,0.165,0.198,0.001,0.24,0.44,1.338,0.455,0.29,1.1,0.221,0.184,0.401,0.355,0.214,2241,693,529.4,0.226,0.155,0.111,AAA-222-111-000-0-0,,
215214923,19 03 16.289,-24 41 25.42,1,11.834,,,327-177872,19031628-2441254,STAR,gri,rpm,-6.3,1.2,5.7,1.5,,,12.735,0.02,12.065,0.01,12.365,0.03,11.89,0.02,11.607,0.09,10.717,0.025,10.45,0.025,10.375,0.026,6182,146,121,3.952,0.348,0.29,0.085,0.1,0.14,1.873,1.232,0.644,1.351,0.338,0.226,0.162,0.432,0.118,518.5,331.8,202.3,0.13,0.097,0.053,AAA-222-111-000-0-0,,
215215188,18 45 12.356,-24 41 23.31,1,13.834,,,327-169399,18451235-2441232,STAR,JHK,rpm,-29.4,4.2,-24.3,4.2,,,,,,,,,,,,,11.969,0.025,11.355,0.027,11.227,0.025,4387,236,424,4.704,0.156,0.06,-0.057,0.15,0.3,0.595,0.08,0.167,0.656,0.083,0.165,3.053,2.845,0.683,183.3,49.17,64.73,0.054,0.027,0.019,AAA-222-111-000-0-0,,
215215737,19 03 00.835,-24 41 19.06,1,15.716,,,,19030083-2441190,STAR,JHK,col,,,,,,,,,,,,,,,,,13.439,0.022,12.842,0.023,12.573,0.026,3589,150,125,5.012,0.078,0.065,-0.019,0.15,0.18,0.263,0.067,0.063,0.263,0.092,0.077,13.06,7.543,4.128,122.9,41.73,31.15,0.042,0.025,0.014,AAA-222-111-000-0-0,,
215215802,19 17 30.659,-24 41 18.53,1,12.623,,,327-182645,19173065-2441185,STAR,gri,rpm,14.4,1.8,1.4,2.6,,,13.57,0.043,12.847,0.031,13.191,0.03,12.659,0.03,12.38,0.02,11.406,0.023,11.054,0.026,10.941,0.021,5702,172,206,3.864,0.494,0.152,-0.307,0.3,0.66,1.91,0.35,0.757,0.97,0.213,0.128,0.134,0.398,0.055,622.2,127.6,239.1,0.152,0.079,0.079,AAA-222-111-000-0-0,,
215215851,18 55 16.677,-24 41 18.17,1,16.901,,,,18551667-2441181,STAR,JHK,col,,,,,,,,,,,,,,,,,14.446,0.031,13.759,0.036,13.516,0.042,4485,196,432,2.879,1.92,0.4,0.027,0.3,0.42,5.742,3.832,5.297,1.007,0.089,0.475,0.004,4.245,0.003,5877,3247,5457,0.355,0.111,0.244,AAA-222-111-000-0-0,,
215216543,18 44 46.670,-24 41 12.80,1,13.117,,,327-169089,18444667-2441127,STAR,gri,rpm,5.1,4.7,10.2,4.7,,,14.898,0.02,13.548,0.01,14.23,0.01,13.123,0.03,12.639,0.06,11.058,0.021,10.444,0.021,10.282,0.019,4624,117,117,2.401,0.224,0.14,-0.061,0.25,0.5,11.447,1.636,2.202,1.199,0.324,0.231,8.03E-04,7.56E-04,2.72E-04,2299,352.7,361.9,0.285,0.121,0.141,AAA-222-111-000-0-0,,0653-0811545
215217331,18 47 41.228,-24 41 06.35,1,12.145,,6863-1026-1,327-170859,18474121-2441064,STAR,gri,rpm,2,3.3,3.3,3.2,,,13.12,0.513,11.441,0.166,12.266,0.03,11.916,0.04,12.093,0.02,10.886,0.024,10.661,0.024,10.607,0.021,6862,242,161,4.048,0.204,0.306,0.054,0.12,0.12,1.903,1.112,0.429,1.588,0.329,0.219,0.214,0.194,0.147,594.1,358.8,137.2,0.117,0.067,0.037,AAA-222-111-000-0-0,,
215217464,18 49 41.968,-24 41 05.47,1,14.318,,,327-171923,18494196-2441053,STAR,gri,rpm,-11.2,2.2,-5.5,2.6,,,15.822,0.03,14.548,0.04,15.197,0.042,14.216,0.047,13.942,0.071,12.382,0.024,11.83,0.022,11.707,0.021,4848,114,114,3.364,0.354,0.59,-0.077,0.2,0.48,3.624,2.91,1.295,1.097,0.191,0.23,0.022,0.054,0.018,1477,1062,493.1,0.188,0.146,0.091,AAA-222-111-000-0-0,,
215217498,18 55 15.645,-24 41 05.26,1,16.508,,,,18551564-2441052,STAR,JHK,col,,,,,,,,,,,,,,,,,14.03,0.03,13.291,0.033,13.089,0.035,4445,106,106,2.592,0.228,0.304,0.084,0.3,0.36,8.199,3.756,1.823,1.051,0.077,0.115,0.002,0.002,0.001,6519,2638,1322,0.392,0.094,0.15,AAA-222-111-000-0-0,,
215217542,19 03 45.505,-24 41 04.95,1,13.001,,,327-178069,19034550-2441049,STAR,gri,rpm,-7.8,1.9,-26.6,4.8,,,14.164,0.02,13.284,0.03,13.705,0.02,13.033,0.04,12.699,0.04,11.684,0.024,11.333,0.024,11.234,0.021,5507,252,144,4.44,0.085,0.578,-0.041,0.2,0.32,0.962,0.965,0.12,0.954,0.163,0.074,0.997,0.491,0.862,367.1,334.3,57.51,0.129,0.119,0.054,AAA-222-111-000-0-0,,
215217573,18 48 49.585,-24 41 04.72,1,12.148,,,327-171547,18484958-2441047,STAR,gri,rpm,1.2,1.8,-4.7,2.7,,,12.89,0.01,12.234,0.09,12.496,0.031,12.067,0.04,11.999,0.061,10.772,0.026,10.507,0.022,10.366,0.021,6324,155,193,3.806,0.368,0.23,0.05,0.09,0.12,2.482,1.097,1.1,1.559,0.324,0.324,0.092,0.296,0.055,693.7,327.6,290.1,0.142,0.11,0.05,AAA-222-111-000-0-0,,
215217851,18 50 00.930,-24 41 02.59,1,14.056,,,327-172026,18500092-2441025,STAR,gri,rpm,1.8,2.2,-0.7,2.2,,,15.347,0.057,14.359,0.02,14.865,0.039,14.058,0.046,13.71,0.068,12.293,0.024,11.812,0.026,11.691,0.023,5115,161,161,2.418,0.216,0.12,-0.789,0.25,0.35,9.618,1.4,1.666,0.908,0.053,0.026,9.72E-04,0.001,3.22E-04,3832,527.4,549.3,0.201,0.167,0.093,AAA-222-111-000-0-0,,
215217998,18 49 28.850,-24 41 01.31,1,14.512,,,327-171841,18492884-2441012,STAR,BV,rpm,-6.2,3.9,-14.1,2.4,,,16.035,0.04,14.757,0.042,,,,,,,12.413,0.023,11.826,0.022,11.751,0.019,4728,198,113,4.629,0.182,1.638,0.108,0.08,0.56,0.717,4.463,0.239,0.798,0.281,0.088,2.168,1.87,2.214,306.9,1693,96.59,0.105,0.132,0.044,AAA-222-111-000-0-0,,
215218035,18 44 21.174,-24 41 01.09,1,13.791,,,327-168801,18442117-2441011,STAR,gri,rpm,-11.8,3.5,6.3,3.6,,,15.659,0.01,14.22,0.01,14.978,0.07,13.75,0.03,13.282,0.02,11.728,0.026,11.072,0.024,10.871,0.019,4505,90,90,2.335,0.215,0.688,0.047,0.24,0.8,11.992,12.268,2.245,1.159,0.215,0.258,6.78E-04,6.75E-04,6.04E-04,3076,2699,493.8,0.391,0.091,0.076,AAA-222-111-000-0-0,,
215218095,18 43 10.137,-24 41 00.50,1,13.468,,,327-167858,18431014-2441004,STAR,gri,,-27.8,4.6,-41.7,4.6,,,15.916,0.01,14.202,0.03,15.072,0.01,13.552,0.01,12.781,0.07,11.065,0.033,,,9.939,0.032,,,,,,,,,,,,,,,,,,,,,,,,,AEA-222-112-00c-0-0,4.5,
215218296,19 42 51.313,-24 40 59.07,1,12.853,,,327-187926,19425131-2440590,STAR,gri,rpm,5.4,1.7,-3.2,2.3,,,13.759,0.03,13.105,0.03,13.376,0.05,12.928,0.01,12.63,0.07,11.791,0.023,11.435,0.024,11.352,0.02,5971,141,212,4.029,0.336,0.336,-0.206,0.25,0.6,1.652,1.406,0.588,1.064,0.252,0.18,0.227,0.474,0.168,684.3,550,235.3,0.123,0.077,0.038,AAA-222-111-000-0-0,,
215218410,18 44 54.456,-24 40 58.17,1,13.845,,,327-169189,18445446-2440581,STAR,gri,rpm,0.8,4.7,5,4.7,,,15.742,0.06,14.321,0.01,15.043,0.01,13.827,0.01,13.331,0.05,11.723,0.021,11.088,0.021,10.929,0.023,4563,96,77,2.424,0.2,0.1,0.142,0.15,0.21,11.711,1.1,1.567,1.341,0.311,0.233,8.02E-04,6.24E-04,2.01E-04,3113,316.1,341.1,0.381,0.085,0.071,AAA-222-111-000-0-0,,0653-0812004
215218534,18 44 47.754,-24 40 57.19,1,13.578,,,327-169099,18444775-2440571,STAR,JHK,rpm,-7.7,3.6,-6.7,3.6,,,,,,,,,,,,,11.119,0.022,10.307,0.022,10.078,0.023,4033,141,117,1.368,0.23,0.368,-0.116,0.4,0.64,33.035,14.737,7.202,1.046,0.154,0.129,2.49E-05,2.71E-05,1.72E-05,5500,2824,872.3,0.332,0.095,0.133,AAA-222-111-000-0-0,,
215219317,18 44 12.466,-24 40 51.35,1,14.196,,,327-168680,18441246-2440513,STAR,JHK,rpm,-4.8,3.8,-10.1,3.9,,,,,,,,,,,,,12.403,0.024,11.827,0.026,11.684,0.021,4789,147,147,2.448,0.84,0.525,-0.455,0.45,0.63,8.136,7.31,4.285,0.967,0.279,0.1,0.001,0.013,0.001,3598,2498,1878,0.236,0.138,0.115,AAA-222-111-000-0-0,,
215219987,18 44 31.018,-24 40 46.33,1,12.996,,,327-168906,18443101-2440463,STAR,gri,rpm,-1.6,3.5,-5.4,3.6,,,14.536,0.048,13.371,0.03,13.94,0.04,12.972,0.03,12.592,0.05,11.14,0.024,10.583,0.024,10.431,0.024,4769,121,101,2.427,0.486,0.162,-0.299,0.3,0.6,10.697,1.687,4.131,1.087,0.346,0.192,9.04E-04,0.004,3.69E-04,2362,425.8,843.8,0.197,0.132,0.094,AAA-222-111-000-0-0,,
215220199,18 51 45.850,-24 40 44.60,1,13.356,,,327-172722,18514585-2440446,STAR,gri,rpm,32.5,2.2,1.4,2.2,,,15.687,0.03,14.039,0.036,14.908,0.039,13.513,0.043,12.691,0.062,10.709,0.023,9.83,0.025,9.557,0.022,4025,97,64,4.784,0.035,3.675,0.053,0.12,0.45,0.503,44.011,0.037,0.566,0.414,0.048,4.395,0.71,4.395,363,677.2,160.7,0.167,0.072,0.09,AAA-222-111-000-0-0,,
215220240,18 47 41.814,-24 40 44.25,1,13.551,,,327-170869,18474181-2440442,STAR,gri,rpm,2.4,3.7,3.5,3.7,,,15.917,0.01,14.107,0.17,15,0.039,13.407,0.043,12.93,0.063,10.632,0.025,9.74,0.025,9.601,0.025,3960,78,78,0.766,0.385,0.275,-0.668,0.36,0.3,62.277,21.154,20.922,0.94,0.079,0.044,3.58E-06,9.41E-06,2.39E-06,8027,2604,2610,0.333,0.091,0.164,AAA-222-111-000-0-0,,
215220529,18 56 14.854,-24 40 42.19,1,15.542,,,,18561485-2440421,STAR,JHK,col,,,,,,,,,,,,,,,,,13.237,0.025,12.665,0.029,12.362,0.033,3534,175,175,5.025,0.098,0.07,-0.017,0.15,0.21,0.247,0.071,0.064,0.236,0.11,0.079,15.91,10.25,6.234,97.21,45.91,31.18,0.033,0.022,0.012,AAA-222-111-000-0-0,,
215220546,18 50 55.569,-24 40 42.05,1,11.702,,,327-172346,18505557-2440420,STAR,gri,rpm,-4.9,1.4,2.4,1.4,,,13.227,0.042,12.02,0.03,12.638,0.031,11.672,0.04,11.301,0.06,9.823,0.024,9.307,0.026,9.164,0.024,4800,76,76,2.706,0.145,0.29,0.027,0.15,0.27,10.154,1.313,1.343,1.888,0.328,0.721,0.002,0.001,8.49E-04,1295,115.1,145.5,0.16,0.11,0.061,AAA-222-111-000-0-0,,
215220618,18 44 03.625,-24 40 41.49,1,13.54,,,327-168574,18440362-2440415,STAR,gri,rpm,29.5,3.7,14.9,3.7,,,15.883,0.05,14.127,0.036,14.977,0.04,13.53,0.02,12.924,0.05,11.187,0.022,10.527,0.021,10.296,0.023,3907,39,39,4.881,0.02,0.02,-0.09,0.1,0.06,0.402,0.021,0.008,0.451,0.032,0.009,6.85,0.411,0.603,78.22,2.347,2.347,0.026,0.006,0.002,AAA-222-111-000-0-0,,
215220647,18 43 59.268,-24 40 41.27,1,12.637,,,327-168508,18435926-2440412,STAR,gri,rpm,5.5,5.7,-2.9,3.6,,,14.365,0.03,13.089,0.02,13.704,0.02,12.653,0.01,12.18,0.03,10.738,0.024,10.146,0.022,9.943,0.021,4730,76,114,1.332,1.02,0.255,-1.655,1.05,1.05,30.645,10.885,19.518,0.852,0.155,0.064,2.58E-05,6.85E-04,1.63E-05,5388,2036,3435,0.389,0.081,0.081,AAA-222-111-000-0-0,,
215220697,18 45 30.359,-24 40 40.88,1,14.191,,,327-169579,18453036-2440408,STAR,gri,rpm,-10.5,3.9,5.5,4,,,16.141,0.02,14.649,0.04,15.41,0.01,14.198,0.05,13.669,0.08,11.922,0.022,11.246,0.024,11.089,0.023,4495,113,113,2.26,0.3,0.85,-0.174,0.35,0.84,12.788,16.615,3.43,1.039,0.287,0.179,4.91E-04,8.01E-04,4.64E-04,3614,4544,769.6,0.358,0.087,0.122,AAA-222-111-000-0-0,,
215221083,18 50 05.596,-24 40 37.90,1,14.4,,,327-172048,18500559-2440378,STAR,gri,rpm,-10.9,2.3,-17.8,3.1,,,15.568,0.06,14.688,0.07,15.001,0.04,14.33,0.05,14.142,0.01,12.6,0.022,12.159,0.024,11.999,0.021,5347,161,161,4.532,0.04,0.736,-0.13,0.16,0.52,0.835,1.191,0.068,0.88,0.052,0.072,1.448,0.334,1.347,454.2,635.3,49.39,0.115,0.081,0.037,AAA-222-111-000-0-0,,
215221517,18 46 28.433,-24 40 34.37,1,13.314,,,327-170149,18462843-2440342,STAR,gri,rpm,-8.6,3.6,-8.8,3.6,,,15.681,0.02,13.916,0.02,14.794,0.03,13.272,0.01,12.68,0.062,10.7,0.023,9.87,0.026,9.653,0.02,3996,93,93,1.163,0.294,0.49,-0.343,0.4,0.48,42.393,30.568,11.039,0.994,0.095,0.095,1.17E-05,2.08E-05,9.55E-06,5684,3547,1342,0.363,0.087,0.174,AAA-222-111-000-0-0,,
215221644,18 50 27.202,-24 40 33.31,1,12.761,,,327-172173,18502720-2440333,STAR,gri,rpm,-7.2,4,-4,2,,,13.799,0.044,12.935,0.031,13.344,0.032,12.764,0.041,12.511,0.061,11.418,0.035,11.078,0.032,10.972,0.034,5773,255,255,3.939,0.468,0.312,0.022,0.15,0.3,1.801,1.202,0.809,1.123,0.298,0.199,0.173,0.701,0.122,622.7,350.7,289.5,0.128,0.109,0.042,AAA-222-111-000-0-0,,
215221975,18 45 58.857,-24 40 30.75,1,14.031,,,327-169850,18455886-2440306,STAR,gri,,-46.6,7.1,-10.1,3.9,,,15.796,0.03,14.44,0.02,15.122,0.02,13.95,0.01,13.563,0.05,12.086,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AUU-266-200-c00-0-0,3.7,
215222094,18 49 09.844,-24 40 29.83,1,13.278,,,327-171709,18490984-2440298,STAR,gri,rpm,-0.3,3.3,-6.7,3.4,,,14.826,0.02,13.551,0.033,14.222,0.035,13.188,0.042,12.873,0.063,11.285,0.026,10.621,0.022,10.495,0.024,4557,106,88,1.964,0.5,0.6,-0.614,0.54,0.45,15.12,13.598,5.558,0.951,0.28,0.067,2.62E-04,0.001,2.35E-04,3385,2860,1199,0.167,0.134,0.056,AAA-222-111-000-0-0,,
215222163,18 49 24.807,-24 40 29.31,1,14.303,,,327-171814,18492480-2440292,STAR,gri,rpm,-5.5,4.5,-2.2,2.4,,,15.796,0.064,14.569,0.02,15.177,0.041,14.194,0.047,13.928,0.071,12.243,0.026,11.693,0.023,11.535,0.021,4813,137,117,2.523,0.765,0.27,-0.331,0.35,0.49,8.951,2.816,5.011,1.027,0.273,0.124,0.001,0.017,7.47E-04,3433,872.9,1879,0.209,0.136,0.097,AAA-222-111-000-0-0,,
215222574,18 48 03.655,-24 40 26.35,1,13.017,,,327-171093,18480366-2440263,STAR,gri,rpm,2,4,-11.8,4,,,16.223,0.05,14.38,0.038,15.272,0.042,13.772,0.044,12.05,0.061,9.055,0.03,8.023,0.027,7.742,0.034,3356,40,33,-0.098,0.208,0.08,-0.347,0.14,0.08,180.312,16.035,33.343,0.986,0.036,0.02,1.58E-07,1.57E-07,3.69E-08,8865,503.7,1679,0.128,0.012,0.024,AAA-111-111-000-0-0,,
215222742,18 49 19.416,-24 40 25.01,1,13.712,,,327-171785,18491940-2440249,STAR,gri,rpm,-14.8,4,-17.2,3.8,,,15.267,0.056,14.026,0.01,14.596,0.01,13.84,0.045,13.333,0.065,11.727,0.027,11.085,0.022,10.996,0.021,4948,157,78,2.61,0.495,0.693,-0.973,0.4,0.64,6.685,6.727,2.62,0.876,0.066,0.08,0.002,0.009,0.002,2211,2240,869.7,0.202,0.11,0.11,AAA-222-111-000-0-0,,
215223291,19 42 39.302,-24 40 20.60,1,12.266,,,327-187886,19423930-2440205,STAR,gri,rpm,-1.5,1.4,-9.4,2.1,,,13.108,0.01,12.529,0.031,12.752,0.04,12.372,0.03,12.058,0.03,11.318,0.023,11.029,0.025,10.968,0.026,6095,183,146,4.068,0.252,0.21,-0.157,0.2,0.28,1.554,0.727,0.426,1.162,0.25,0.214,0.235,0.323,0.136,529.5,245.8,144.1,0.125,0.098,0.042,AAA-222-111-000-0-0,,
215223571,19 10 17.783,-24 40 18.48,1,11.815,,6878-152-1,327-180538,19101778-2440184,STAR,gri,rpm,-3.7,2.6,2,2.7,,,12.463,0.242,11.916,0.199,12.255,0.03,11.686,0.05,11.627,0.16,10.478,0.021,10.17,0.024,10.116,0.025,5877,245,175,3.963,0.486,0.324,0.062,0.15,0.15,1.761,1.216,0.823,1.206,0.473,0.189,0.186,0.731,0.139,406.2,290,193.4,0.099,0.092,0.02,AAA-222-111-000-0-0,,
215223735,19 42 23.899,-24 40 17.07,1,15.161,,,,19422390-2440170,STAR,JHK,col,,,,,,,,,,,,,,,,,12.916,0.022,12.338,0.027,12.06,0.026,3521,157,188,5.037,0.084,0.084,-0.011,0.15,0.18,0.234,0.076,0.057,0.231,0.1,0.083,15.33,9.19,4.965,84.24,31.24,22.79,0.029,0.02,0.011,AAA-222-111-000-0-0,,
215224031,19 43 43.440,-24 40 14.71,1,11.175,,6894-1258-1,327-188118,19434343-2440146,STAR,gri,rpm,2.6,2.9,-22.6,2.7,,,11.864,0.12,11.489,0.133,11.615,0.02,11.242,0.02,10.986,0.05,10.246,0.025,9.969,0.027,9.897,0.025,6242,154,128,4.164,0.155,0.186,-0.172,0.2,0.28,1.409,0.468,0.261,1.155,0.168,0.201,0.363,0.268,0.176,301.6,89.44,58.69,0.082,0.046,0.023,AAA-222-111-000-0-0,,
215224082,18 45 01.033,-24 40 14.33,1,12.483,,,327-169273,18450103-2440143,STAR,gri,rpm,1.3,4.7,3.7,4.7,,,14.047,0.01,12.862,0.01,13.454,0.01,12.455,0.041,12.066,0.06,10.673,0.024,10.136,0.021,9.981,0.023,4772,97,97,2.658,0.21,0.28,0.028,0.15,0.3,10.561,0.86,1.809,1.621,0.551,0.551,0.002,0.001,8.45E-04,1912,194.2,258.2,0.199,0.116,0.083,AAA-222-111-000-0-0,,0653-0812415
215224178,18 47 04.028,-24 40 13.53,1,11.011,,6863-1181-1,327-170449,18470403-2440134,STAR,gri,rav,-1.6,4.5,-3.1,4.3,,,13.381,0.626,11.287,0.157,12.219,0.03,10.777,0.04,10.494,0.06,8.369,0.023,7.583,0.049,7.374,0.044,4148,117,100,1.553,0.145,0.145,-0.184,0.15,0.15,29.517,5.726,4.796,1.194,0.17,0.17,3.97E-05,2.93E-05,1.46E-05,1576,250.2,255.5,0.169,0.134,0.061,AAA-111-111-000-0-0,,
215224181,18 47 45.205,-24 40 13.52,1,14.434,,,327-170907,18474520-2440134,STAR,gri,rpm,-13.8,3.9,1.5,3.9,,,16.03,0.01,14.672,0.041,15.386,0.043,14.221,0.047,14.026,0.072,11.962,0.026,11.289,0.027,11.121,0.026,4525,107,107,2.334,0.366,0.854,-0.094,0.25,0.75,11.653,14.03,4.081,1.055,0.233,0.194,6.01E-04,0.002,5.62E-04,3452,3990,945.5,0.238,0.138,0.115,AAA-222-111-000-0-0,,
215224301,18 49 14.451,-24 40 12.58,1,12.592,,,327-171748,18491444-2440125,STAR,gri,rpm,-7.1,2.7,1.7,2.8,,,14.302,0.01,12.918,0.06,13.593,0.032,12.457,0.041,12.163,0.061,10.432,0.024,9.828,0.023,9.644,0.023,4589,109,91,2.453,0.204,0.102,0.11,0.12,0.18,11.599,0.687,1.727,1.381,0.405,0.225,8.73E-04,8.10E-04,2.02E-04,1786,119,195.7,0.223,0.134,0.096,AAA-222-111-000-0-0,,
215224528,18 44 15.022,-24 40 11.09,1,13.653,,,327-168720,18441502-2440111,STAR,JHK,rpm,2.9,3.5,2.3,3.6,,,,,,,,,,,,,12.274,0.021,11.887,0.021,11.733,0.019,5547,276,207,3.698,0.553,1.264,-0.091,0.25,1.05,2.789,5.68,1.459,1.077,0.46,0.209,0.063,0.423,0.062,1215,2223,607.6,0.197,0.158,0.099,AAA-222-111-000-0-0,,
215224592,18 46 26.023,-24 40 10.65,1,12.472,,,327-170123,18462602-2440105,STAR,gri,rpm,-8.5,3.2,-8.8,3.3,,,14.225,0.01,12.884,0.02,13.55,0.03,12.42,0.01,12.01,0.07,10.434,0.02,9.812,0.025,9.666,0.021,4566,111,74,2.459,0.228,0.114,0.05,0.15,0.21,11.309,0.893,2.305,1.279,0.26,0.185,8.71E-04,0.001,1.87E-04,1701,157.3,317.2,0.24,0.114,0.095,AAA-222-111-000-0-0,,
215224596,19 37 16.436,-24 40 10.63,1,10.12,,6893-1020-1,327-186927,19371643-2440105,STAR,gri,rpm,3.4,1.8,1.2,1.6,,,10.205,0.028,10.133,0.033,10.208,0.14,10.091,0.08,10.248,0.04,9.668,0.021,9.659,0.022,9.629,0.02,8928,1016,635,3.855,0.264,0.22,0.056,0.12,0.12,2.856,1.077,0.911,2.481,0.552,0.46,0.086,0.141,0.048,644.3,247.1,207.9,0.148,0.094,0.052,AAA-222-111-000-0-0,,
