EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V)
210522853,04 02 32.404,+15 47 21.82,1,13.229,,,529-007510,04023240+1547219,,STAR,gri,rpm,9.6,2.7,-8.6,1.3,,,14.689,0.05,13.561,0.01,,,14.124,0.04,13.179,0.01,12.846,0.22,,,11.519,0.022,11.092,0.022,10.956,0.018,5831,181,434,3.994,0.418,0.19,0.023,0.1,0.38,1.867,0.443,0.881,1.15,0.176,0.282,0.189,0.682,0.096,615.1,93.73,306.2,0.654,0.046,0.198
210522973,04 03 56.992,+15 47 28.58,1,12.892,,,529-007561,04035698+1547286,,STAR,gri,rpm,28.7,1.8,-11.3,2.8,,,14.057,0.05,13.179,0.01,,,13.579,0.02,12.898,0.01,12.598,0.01,,,11.472,0.021,11.077,0.024,10.954,0.018,5869,260,186,4.42,0.084,0.28,-0.302,0.2,0.36,0.994,0.439,0.135,0.947,0.13,0.111,0.948,0.373,0.597,336.3,152.1,57.22,0.412,0.131,0.082
210522999,03 32 23.854,+15 47 30.12,1,12.121,,,529-006344,03322384+1547301,,STAR,gri,rpm,8.7,1.4,-0.6,1.9,,,13.719,0.04,12.49,0.03,,,13.112,0.01,12.088,0.02,11.696,0.03,,,10.283,0.02,9.681,0.022,9.545,0.016,4837,117,117,2.51,0.496,0.186,-0.418,0.2,0.4,9.301,2.063,3.776,1.056,0.26,0.145,0.001,0.005,5.44E-04,1365,330,479.8,0.381,0.077,0.108
210523028,03 30 46.075,+15 47 32.67,1,9.631,,1234-54-1,529-006288,03304607+1547326,,STAR,gri,rpm,-6.9,1.5,-9.5,1.5,,,11.274,0.084,10.014,0.038,,,10.891,0.08,9.649,0.01,9.091,0.03,,,7.639,0.019,7.063,0.018,6.915,0.017,4816,77,136,2.681,0.13,0.26,0.047,0.06,0.24,10.747,1.037,1.3,1.967,0.429,0.772,0.002,7.23E-04,8.75E-04,453,42.56,46.28,0.614,0.072,0.054
210523056,04 01 16.542,+15 47 34.28,1,18.384,,,,04011654+1547342,4843-301-6-0324-0165,STAR,gri,rpm,50,5,-15,5,,,,,,,22.228,0.262,19.881,0.016,18.36,0.008,17.743,0.007,17.341,0.014,16.046,0.095,15.198,0.101,14.858,0.139,4082,82,180,4.985,0.084,0.07,-0.679,0.15,0.24,0.292,0.076,0.071,0.313,0.089,0.089,11.38,6.824,3.687,501.5,99.23,119,0.42,0.11,0.184
210523135,03 30 11.665,+15 47 38.74,1,12.398,,,529-006265,03301167+1547387,,STAR,gri,rpm,2,1.5,-4.4,2,,,14.005,0.04,12.841,0.04,,,13.431,0.02,12.484,0.03,11.955,0.24,,,10.723,0.021,10.17,0.024,10.047,0.019,4846,153,92,2.453,0.612,0.102,-0.438,0.25,0.25,9.977,1.426,4.579,1.079,0.276,0.138,9.88E-04,0.007,2.38E-04,1846,288.1,782.1,0.245,0.178,0.097
210523138,03 57 54.751,+15 47 39.00,1,10.883,,1249-590-1,529-007316,03575475+1547389,,STAR,gri,rpm,5.3,2,-4.1,2.1,,,12.463,0.247,11,0.079,,,11.874,0.04,10.833,0.02,10.458,0.11,,,8.931,0.027,8.407,0.029,8.191,0.018,4839,156,125,2.591,0.24,0.2,-0.125,0.15,0.24,10.533,1.037,1.666,1.559,0.53,0.53,0.001,0.001,5.65E-04,845.9,91.05,107.8,0.349,0.131,0.131
210523246,04 18 49.668,+15 47 44.35,1,15.671,,,,04184966+1547443,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.148,0.024,12.425,0.019,12.18,0.023,4052,274,156,4.816,0.06,0.108,-0.036,0.15,0.27,0.464,0.119,0.073,0.525,0.13,0.081,5.208,1.657,1.861,211.4,75.6,36.77,0.354,0.13,0.097
210523272,03 36 54.442,+15 47 45.47,1,17.371,,,,,4334-301-5-0077-0112,STAR,gri,,1,3,0,3,,,,,,,17.732,0.01,17.565,0.005,17.307,0.005,16.91,0.005,16.947,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210523306,03 33 50.883,+15 47 47.48,1,16.989,,,,03335088+1547474,4334-301-6-0073-0290,EXTENDED,gri,,1,3,1,3,,,,,,,20.014,0.07,18.122,0.008,17.039,0.005,16.503,0.005,16.06,0.01,15.554,0.072,14.733,0.07,14.333,0.09,,,,,,,,,,,,,,,,,,,,,,,,
210523309,03 38 08.020,+15 47 47.61,1,16.725,,,,03380801+1547476,,EXTENDED,J,,,,,,,,,,,,,,,,,,,,,,15.282,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210523520,04 03 51.822,+15 47 59.81,1,11.061,,1250-511-1,529-007558,04035181+1547598,,STAR,gri,rpm,19.3,2.2,-21.7,2.3,,,12.281,0.325,11.262,0.145,,,11.609,0.01,11.065,0.01,10.826,0.02,,,9.834,0.02,9.468,0.022,9.372,0.018,5948,186,279,4.034,0.365,0.365,-0.39,0.3,0.96,1.613,0.583,0.628,1.005,0.138,0.138,0.247,0.711,0.167,266.2,91.56,95.34,0.27,0.075,0.09
210523583,04 03 24.728,+15 48 03.33,1,17.708,,,,04032472+1548033,6475-301-6-0142-0015,STAR,gri,rpm,-24,3,-35,3,,,,,,,22.489,0.281,19.789,0.014,18.158,0.007,16.816,0.005,16.076,0.007,14.631,0.033,14.089,0.043,13.639,0.05,3458,144,82,5.071,0.045,0.072,-0.014,0.12,0.15,0.212,0.052,0.027,0.193,0.069,0.025,20.52,5.433,6.647,152.3,49.4,19.96,0.243,0.088,0.044
210523679,04 07 12.604,+15 48 09.33,1,10.531,,1250-202-1,530-007898,04071260+1548093,,STAR,gri,rpm,0.9,1.8,-5.7,1.7,,,11.252,0.087,10.948,0.101,,,11.015,0.08,10.482,0.02,10.323,0.01,,,9.298,0.024,9.076,0.031,8.977,0.022,6651,409,341,3.836,0.322,0.23,-0.01,0.12,0.12,2.43,0.979,0.917,1.603,0.351,0.293,0.101,0.253,0.06,335.6,162.6,123.9,0.366,0.131,0.131
210523687,03 30 29.802,+15 48 10.03,1,12.804,,,530-006392,03302980+1548100,,STAR,gri,rpm,12.9,1.6,6,2.1,,,13.704,0.04,13.077,0.03,,,13.37,0.02,12.911,0.03,12.561,0.29,,,11.787,0.02,11.484,0.024,11.393,0.018,6259,220,147,4.243,0.065,0.169,-0.185,0.12,0.27,1.326,0.251,0.136,1.136,0.097,0.146,0.458,0.154,0.189,574.9,92.51,67.22,0.229,0.112,0.07
210523783,03 32 17.560,+15 48 15.85,1,11.122,,1234-65-1,530-006465,03321756+1548158,,STAR,gri,rpm,0.3,2.9,-2.6,2.9,,,12.622,0.309,11.361,0.123,,,12.047,0.02,11.11,0.01,10.725,0.02,,,9.314,0.021,8.809,0.026,8.652,0.017,4987,190,158,2.445,0.363,0.066,-0.545,0.35,0.35,10.079,0.896,1.284,1.033,0.812,0.127,9.85E-04,0.001,1.75E-04,991.6,103.2,111.1,0.356,0.125,0.125
210523795,03 34 10.250,+15 48 16.55,1,17.427,,,,03341024+1548165,4334-301-6-0073-0222,STAR,gri,rpm,-2,3,19,3,,,,,,,21.729,0.112,19.123,0.009,17.568,0.006,16.7,0.005,16.201,0.007,14.868,0.052,14.163,0.054,14.009,0.068,3772,76,76,4.919,0.072,0.054,-0.015,0.1,0.1,0.356,0.046,0.063,0.386,0.069,0.081,8.304,3.699,1.708,323.9,58.41,64.24,0.328,0.077,0.064
210523892,04 04 10.735,+15 48 21.91,1,16.65,,,,04041073+1548219,6475-301-6-0143-0172,STAR,gri,rpm,133,3,-20,3,,,,,,,21.551,0.128,19.155,0.01,17.574,0.005,15.577,0.004,14.478,0.004,12.779,0.023,12.203,0.026,11.859,0.02,2912,29,70,5.22,0.02,0.02,-0.122,0.1,0.05,0.136,0.003,0.006,0.111,0.002,0.005,44.62,3.412,2.677,24.34,25.77,0.73,0.033,0.04,0.001
210523972,03 50 58.794,+15 48 26.71,1,12.47,,,530-007180,03505879+1548267,,STAR,gri,rpm,24.9,1.4,-1.5,1.9,,,13.559,0.03,12.701,0.05,,,13.099,0.02,12.443,0.03,12.2,0.04,,,11.139,0.026,10.721,0.03,10.64,0.02,5593,349,174,4.41,0.114,0.589,-0.215,0.2,0.4,1.009,1.038,0.2,0.957,0.148,0.106,0.921,0.473,0.815,303.2,289.7,75.74,0.254,0.126,0.126
210524041,03 36 09.655,+15 48 30.66,1,17.348,,,,03360965+1548306,4843-301-1-0286-0162,EXTENDED,gri,,-1,3,0,3,,,,,,,19.748,0.058,18.242,0.009,17.443,0.006,16.965,0.006,16.634,0.015,16.065,0.097,15.243,0.093,14.757,0.124,,,,,,,,,,,,,,,,,,,,,,,,
210524086,03 49 19.210,+15 48 32.90,1,12.666,,,530-007115,03491920+1548329,,STAR,gri,rpm,-1.5,2.1,-1.6,2.7,,,14.448,0.02,13.107,0.07,,,13.8,0.01,12.647,0.06,12.181,0.06,,,10.61,0.023,9.998,0.021,9.803,0.018,4788,118,118,2.474,0.34,0.1,-0.239,0.2,0.24,10.882,0.908,3.784,1.221,0.331,0.184,9.72E-04,0.002,2.45E-04,1776,166.8,557.9,0.5,0.112,0.093
210524142,04 17 08.360,+15 48 36.46,1,12.672,,,530-008344,04170836+1548363,,STAR,gri,rpm,18.8,2.3,-3,2.9,,,13.954,0.06,13.01,0.03,,,13.466,0.03,12.673,0.01,12.331,0.04,,,11.072,0.021,10.719,0.022,10.585,0.019,5958,108,180,4.126,0.1,0.18,-0.158,0.15,0.12,1.489,0.389,0.185,1.12,0.063,0.045,0.316,0.151,0.147,391.9,127.3,40.2,0.622,0.002,0.176
210524221,04 01 41.050,+15 48 41.31,1,12.783,,,530-007626,04014105+1548411,,STAR,gri,rpm,11.8,1.9,8.9,1.7,,,13.522,0.04,12.919,0.01,,,13.161,0.02,12.795,0.01,12.621,0.07,,,11.757,0.023,11.578,0.023,11.5,0.021,7010,84,481,4.292,0.02,0.141,-0.141,0.05,0.14,1.385,0.17,0.028,1.381,0.028,0.166,0.52,0.031,0.186,644.2,47.03,19.33,0.312,0.001,0.162
210524225,04 17 47.538,+15 48 41.40,1,12.593,,,530-008367,04174753+1548413,,STAR,gri,rpm,6.2,2.2,9.9,2.8,,,13.824,0.07,12.916,0.02,,,13.366,0.03,12.582,0.01,12.262,0.04,,,10.988,0.021,10.595,0.022,10.481,0.019,5804,339,283,3.891,0.435,0.174,-0.063,0.16,0.32,1.851,0.893,0.784,1.141,0.428,0.153,0.15,0.589,0.087,445.3,231.8,176,0.489,0.151,0.101
210524341,04 00 36.737,+15 48 48.17,1,12.747,,,530-007575,04003673+1548481,,STAR,gri,rpm,-7.9,1.1,5.3,1.1,,,13.852,0.03,13.032,0.01,,,13.417,0.03,12.781,0.01,12.46,0.04,,,11.381,0.024,11.05,0.022,10.952,0.02,6124,439,219,4.101,0.222,0.185,-0.093,0.15,0.27,1.535,0.521,0.454,1.186,0.272,0.226,0.281,0.389,0.145,511.7,217.1,152.4,0.445,0.15,0.125
210524351,03 31 36.109,+15 48 48.41,1,15.555,,,530-006442,03313610+1548485,,STAR,gri,rpm,34.6,3,-3.2,3.6,,,17.395,0.17,16.017,0.065,,,16.85,0.03,15.564,0.06,15,0.02,,,13.42,0.023,12.767,0.024,12.575,0.026,4107,192,128,4.829,0.048,0.08,-0.219,0.2,0.28,0.45,0.088,0.046,0.508,0.086,0.057,5.412,1.339,1.527,246.8,56.54,39.99,0.189,0.113,0.094
210524395,03 37 22.289,+15 48 50.55,1,17.512,,,,03372228+1548505,4334-301-5-0078-0033,STAR,gri,col,,,,,,,,,,,22.282,0.15,19.748,0.014,18.2,0.007,16.554,0.005,15.643,0.006,14.025,0.028,13.338,0.027,13.089,0.034,3807,150,150,4.913,0.08,0.06,-0.058,0.15,0.21,0.359,0.054,0.072,0.4,0.069,0.096,7.982,3.988,1.786,230.7,40.34,52.44,0.334,0.07,0.084
210524577,03 32 41.277,+15 49 00.26,1,12.467,,1234-853-1,530-006479,03324127+1549004,,STAR,gri,rpm,3.6,4.7,4.9,4.9,,,13.228,0.449,11.87,0.202,,,13.019,0.01,12.441,0.01,12.23,0.01,,,11.179,0.02,10.833,0.024,10.734,0.019,6045,242,193,4.095,0.275,0.275,-0.189,0.2,0.28,1.543,0.577,0.489,1.114,0.209,0.149,0.262,0.586,0.164,477.7,187.8,156.8,0.317,0.108,0.108
210524708,03 58 27.424,+15 49 07.53,1,13.384,,,530-007482,03582743+1549076,,STAR,gri,rpm,0.4,3.5,-12,3.9,,,15.115,0.06,13.746,0.03,,,14.471,0.03,13.254,0.03,12.918,0.27,,,11.204,0.023,10.583,0.022,10.452,0.018,4803,172,86,3.202,0.285,0.741,-0.164,0.25,0.35,4.476,5.37,1.146,1.151,0.196,0.235,0.012,0.018,0.011,990,1168,226.4,0.554,0.148,0.057
210524766,03 39 13.592,+15 49 10.40,1,14.596,,,530-006751,,6475-301-1-0105-0141,EXTENDED,gri,,15.5,18.8,26,18.8,,,15.897,0.05,14.929,0.05,,,15.423,0.02,14.641,0.1,14.242,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210524811,04 20 13.423,+15 49 12.54,1,15.012,,,530-008448,04201341+1549132,6485-301-1-0150-0141,STAR,JHK,rpm,-2.9,8,-85.9,10.8,,,,,,,,,,,,,,,,,12.797,0.022,12.192,0.019,11.95,0.022,3643,111,133,4.996,0.049,0.035,-0.019,0.12,0.21,0.279,0.036,0.042,0.292,0.045,0.063,12.85,3.779,2.548,99.42,14.47,19.42,0.122,0.074,0.062
210524834,03 51 11.275,+15 49 13.74,1,15.502,,,530-007195,03511127+1549137,4334-301-1-0097-0061,STAR,gri,rpm,28.7,2.9,-10.9,3.4,,,16.954,0.1,15.869,0.02,,,16.404,0.02,15.584,0.05,15.116,0.16,,,13.8,0.03,13.311,0.036,13.222,0.029,5206,251,209,4.611,0.055,0.066,-0.607,0.3,0.36,0.688,0.098,0.072,0.702,0.078,0.056,2.115,0.548,0.511,591.2,93.23,67.92,0.288,0.17,0.106
210524894,04 06 28.702,+15 49 17.58,1,11.298,,,530-007864,04062868+1549175,,STAR,gri,rpm,1.7,1.2,-1.7,1.2,,,13.85,0.02,12.006,0.01,,,12.953,0.03,11.334,0.02,10.589,0.05,,,8.613,0.018,7.757,0.036,7.515,0.036,3966,155,124,1.261,0.375,0.375,-0.109,0.16,0.28,40.327,17.429,12.17,1.279,0.206,0.206,1.56E-05,3.92E-05,1.12E-05,2194,834.5,703.8,0.463,0.164,0.197
210524956,03 50 32.344,+15 49 21.35,1,15.573,,,530-007157,03503233+1549213,4334-301-1-0096-0264,STAR,JHK,rpm,11.7,4.7,-19.4,4.7,,,,,,,,,,,,,,,,,13.172,0.024,12.569,0.028,12.264,0.024,3571,84,147,5.007,0.054,0.045,0.119,0.06,0.18,0.267,0.039,0.049,0.277,0.066,0.066,13.13,5.415,2.7,106,24.78,23.04,0.177,0.082,0.098
210524974,03 37 45.432,+15 49 22.24,1,12.014,,,530-006677,03374542+1549221,,STAR,gri,rpm,33.4,1.4,18.2,0.7,,,13.139,0.02,12.272,0.1,,,12.717,0.02,11.984,0.08,11.713,0.04,,,10.742,0.022,10.378,0.022,10.319,0.017,5832,226,271,4.374,0.12,0.24,-0.148,0.25,0.25,1.081,0.355,0.176,0.998,0.083,0.083,0.785,0.445,0.465,266.6,92.03,50.89,0.298,0.145,0.145
210525014,03 59 58.450,+15 49 24.24,1,16.255,,,,03595844+1549242,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.026,0.028,13.442,0.026,13.175,0.033,3574,167,167,5.02,0.084,0.06,-0.028,0.15,0.21,0.244,0.061,0.057,0.244,0.093,0.077,14.98,9.711,4.497,149.1,48.37,42.68,0.164,0.09,0.075
210525134,03 53 02.682,+15 49 31.23,1,18.158,,,,03530268+1549312,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.651,0.061,14.914,0.082,14.694,0.119,4115,427,356,4.797,0.156,0.13,-0.174,0.2,0.32,0.46,0.135,0.139,0.535,0.14,0.196,4.777,5.578,2.028,711.2,335.9,297.4,0.329,0.19,0.158
210525153,04 00 20.891,+15 49 31.81,1,14.196,,,530-007567,04002088+1549318,,STAR,gri,rpm,35.5,3.6,-10.8,3.2,,,16.518,0.05,14.9,0.03,,,15.845,0.02,14.284,0.03,13.489,0.01,,,11.83,0.026,11.157,0.022,10.945,0.02,3790,60,45,4.906,0.03,0.03,0.034,0.06,0.08,0.372,0.03,0.024,0.41,0.043,0.024,7.855,1.061,1.108,84.43,18.68,2.533,0.136,0.072,0.036
210525209,04 05 38.227,+15 49 34.96,1,15.643,,,530-007821,04053822+1549348,,STAR,gri,rpm,28.2,4.5,-42.4,5,,,17.956,0.141,16.356,0.075,,,17.463,0.09,15.811,0.04,14.863,0.1,,,12.967,0.024,12.217,0.032,11.986,0.02,3808,166,45,4.889,0.02,0.078,0.097,0.06,0.1,0.388,0.086,0.008,0.432,0.1,0.009,7.229,0.434,2.251,157.2,34.78,20.92,0.389,0.042,0.105
210525212,04 06 50.511,+15 49 35.14,1,13.311,,,530-007878,04065050+1549352,,STAR,gri,rpm,-13.8,2.4,-18.5,1.5,,,14.55,0.04,13.624,0.01,,,14.053,0.03,13.334,0.02,12.992,0.04,,,11.71,0.027,11.234,0.03,11.061,0.02,5352,532,245,3.918,0.606,0.707,-0.526,0.42,0.42,1.499,1.87,0.736,0.896,0.076,0.054,0.214,1.06,0.196,537.6,624.6,254.8,0.284,0.192,0.137
210525344,03 35 07.671,+15 49 43.68,1,11.706,,,530-006573,03350766+1549438,,STAR,gri,rpm,8.7,3.8,-15.5,0.7,,,12.608,0.01,11.893,0.02,,,12.231,0.01,11.687,0.01,11.482,0.02,,,10.523,0.021,10.231,0.022,10.132,0.018,6248,328,218,4.165,0.155,0.217,-0.045,0.12,0.33,1.414,0.652,0.298,1.217,0.229,0.191,0.369,0.302,0.227,336.1,139.9,73.99,0.332,0.121,0.101
210525455,03 39 48.097,+15 49 49.49,1,11.667,,,530-006785,03394810+1549494,,STAR,gri,rpm,5.3,1.5,-15.4,1.3,,,12.563,0.02,11.87,0.05,,,12.173,0.02,11.672,0.05,11.45,0.05,,,10.527,0.022,10.226,0.022,10.151,0.019,6189,261,186,4.181,0.175,0.245,-0.104,0.18,0.3,1.367,0.508,0.276,1.17,0.168,0.105,0.409,0.353,0.238,330.7,125.8,68.01,0.248,0.131,0.098
210525462,04 05 26.388,+15 49 49.88,1,9.136,,1250-206-1,530-007808,,,STAR,gri,,11.5,1.8,-12.4,1.8,,,13.09,0.724,10.461,0.093,,,11.37,0.08,9.787,0.09,8.178,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210525500,03 35 48.845,+15 49 52.19,1,12.605,,,530-006597,03354884+1549523,,STAR,gri,rpm,26.6,1.6,-23.3,2.1,,,13.733,0.04,12.741,0.12,,,13.27,0.04,12.448,0.13,12.32,0.27,,,11.17,0.021,10.795,0.022,10.703,0.018,5814,185,259,4.421,0.08,0.208,-0.161,0.15,0.3,0.975,0.319,0.104,0.951,0.096,0.096,0.969,0.294,0.531,295.2,95.75,45.79,0.342,0.12,0.16
210525532,04 19 03.475,+15 49 53.84,1,16.325,,,,04190347+1549538,6003-301-2-0137-0332,STAR,gri,rpm,-57,2,-66,2,,,,,,,21.112,0.08,18.31,0.007,16.698,0.005,15.474,0.005,14.829,0.005,13.433,0.021,12.814,0.025,12.548,0.027,3290,52,39,5.118,0.024,0.02,0.053,0.28,0.05,0.181,0.006,0.01,0.156,0.011,0.009,26.36,3.217,1.582,65.56,34.95,2.835,0.136,0.088,0.034
210525745,03 37 58.459,+15 50 05.93,1,10.272,,,530-006688,03375846+1550059,,STAR,gri,rpm,1.8,1.6,-0.9,2.2,,,13.52,0.16,11.849,0.24,,,12.689,0.16,11.209,0.21,9.237,0.08,,,6.608,0.021,5.683,0.017,5.353,0.017,3376,80,40,0.327,0.12,0.216,-0.043,0.12,0.18,120.416,50.147,14.079,1.226,0.155,0.048,6.37E-07,3.05E-07,3.68E-07,2069,771.3,195.1,0.185,0.081,0.058
210525754,03 50 50.807,+15 50 06.24,1,11.995,,,530-007172,03505080+1550063,,STAR,gri,rpm,28,1.3,-19.6,1.8,,,13.207,0.02,12.261,0.04,,,12.705,0.02,11.963,0.02,11.691,0.02,,,10.608,0.027,10.204,0.036,10.075,0.024,5744,183,321,4.348,0.144,0.48,-0.183,0.28,0.2,1.067,0.966,0.176,1.005,0.111,0.092,0.771,0.446,0.637,254.9,191.7,54.46,0.368,0.103,0.124
210525807,03 43 20.510,+15 50 08.24,1,12.497,,,530-006925,03432051+1550081,,STAR,gri,rpm,-6.2,2,-8.5,2.6,,,14.246,0.02,12.937,0.02,,,13.597,0.02,12.48,0.02,12.025,0.04,,,10.457,0.022,9.842,0.019,9.67,0.018,4824,118,147,2.606,0.456,0.304,-0.368,0.3,0.36,7.534,3.843,2.94,1.102,0.219,0.183,0.002,0.006,0.001,1259,415.9,438.5,0.5,0.082,0.115
210525912,03 53 12.959,+15 50 15.07,1,12.06,,,530-007265,03531297+1550151,,STAR,gri,rpm,-4.5,1.9,-2.4,2.3,,,14.475,0.01,12.709,0.02,,,13.635,0.03,12.078,0.01,11.385,0.01,,,9.49,0.024,8.605,0.02,8.388,0.018,3935,253,115,0.987,0.476,0.34,-0.496,0.3,0.3,49.095,22.361,20.066,0.963,0.2,0.06,6.85E-06,2.12E-05,4.73E-06,3847,1637,1505,0.346,0.325,0.162
210526069,03 50 37.045,+15 50 22.78,1,12.68,,,530-007163,03503704+1550229,,STAR,gri,rpm,-5.8,1.7,-15,2.2,,,14.417,0.03,13.156,0.04,,,13.852,0.03,12.621,0.03,12.178,0.03,,,10.785,0.021,10.133,0.027,10.016,0.019,4787,116,554,3.07,1.38,0.69,-0.188,0.15,0.36,4.559,4.601,3.997,1.023,0.187,0.411,0.007,1.607,0.006,870.4,664.6,766.7,0.597,0.065,0.455
210526141,04 04 17.826,+15 50 26.74,1,13.24,,,530-007755,04041781+1550266,,STAR,gri,rpm,7.9,5.6,-2.5,3.1,,,14.925,0.07,13.683,0.03,,,14.284,0.02,13.262,0.02,12.792,0.02,,,11.292,0.02,10.685,0.024,10.55,0.018,4832,141,141,2.405,0.655,0.917,-0.669,0.3,0.84,9.307,12.251,4.685,0.932,0.209,0.093,8.21E-04,0.007,7.63E-04,2057,3233,1009,0.431,0.098,0.061
210526270,03 52 04.352,+15 50 32.98,1,11.45,,1249-864-1,530-007230,03520435+1550330,,STAR,gri,rpm,-3.5,2,-7.7,2,,,12.082,0.138,11.9,0.18,,,11.812,0.03,11.433,0.01,11.295,0.02,,,10.404,0.024,10.238,0.032,10.125,0.021,6845,395,225,4.018,0.21,0.252,0.003,0.1,0.1,1.968,0.858,0.512,1.577,0.269,0.192,0.184,0.228,0.114,498.6,211.6,127.3,0.307,0.119,0.119
210526286,04 04 55.050,+15 50 33.91,1,11.044,,1250-677-1,530-007787,04045504+1550338,,STAR,gri,rpm,5.3,2,-21.9,1.9,,,11.895,0.186,11.092,0.12,,,11.559,0.03,11.041,0.01,10.823,0.02,,,9.853,0.026,9.491,0.03,9.405,0.019,6052,195,244,4.112,0.27,0.225,-0.271,0.25,0.4,1.414,0.595,0.359,1.084,0.211,0.176,0.317,0.517,0.197,242.1,108.5,64.28,0.275,0.08,0.112
210526307,03 51 07.758,+15 50 34.96,1,14.761,,,530-007191,03510775+1550349,4334-301-1-0097-0059,STAR,gri,rpm,34.9,2.8,-18.7,3.3,,,16.241,0.06,15.078,0.06,,,15.622,0.04,14.768,0.03,14.393,0.04,,,13.059,0.029,12.612,0.034,12.405,0.02,5693,56,114,4.566,0.02,0.06,-0.92,0.44,0.06,0.734,0.097,0.015,0.74,0.057,0.015,1.833,0.11,0.423,459.2,76.11,13.78,0.61,0.016,0.088
210526473,03 52 19.626,+15 50 44.37,1,17.648,,,,03521962+1550443,4843-301-4-0310-0269,STAR,gri,col,,,,,,,,,,,23.435,0.563,20.164,0.019,18.577,0.009,16.57,0.005,15.497,0.006,13.767,0.028,13.175,0.033,12.91,0.031,3543,138,166,5.038,0.072,0.06,-0.057,0.15,0.21,0.23,0.052,0.05,0.223,0.075,0.063,16.22,8.329,4.737,118.3,33.75,30.76,0.215,0.079,0.079
210526506,04 18 30.540,+15 50 46.12,1,12.584,,,530-008388,,,STAR,gri,,-12.6,3.9,32.1,7.7,,,13.971,0.08,12.965,0.03,,,13.459,0.04,12.591,0.01,12.208,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210526670,03 51 58.775,+15 50 57.58,1,13.088,,,530-007225,03515877+1550574,,STAR,gri,rpm,-2.6,2.5,-3.2,2.9,,,14.791,0.03,13.506,0.04,,,14.153,0.04,13.098,0.01,12.632,0.01,,,11.1,0.023,10.458,0.03,10.32,0.018,4785,184,184,2.304,0.388,0.679,-0.593,0.3,0.54,10.138,11.043,3.741,0.994,0.204,0.136,8.12E-04,0.003,7.23E-04,2132,2037,729.9,0.489,0.085,0.153
210526740,04 03 55.492,+15 51 01.55,1,10.996,,,530-007737,04035548+1551017,,STAR,gri,rpm,-39.6,2.5,-119,2.9,,,12.001,0.04,11.216,0.01,,,11.552,0.02,10.979,0.01,10.757,0.01,,,9.769,0.021,9.382,0.024,9.259,0.018,5806,181,227,4.183,0.28,0.336,-0.664,0.3,0.25,1.189,0.526,0.365,0.874,0.027,0.064,0.419,0.955,0.291,198.3,77.32,73.23,0.277,0.055,0.11
210526913,03 33 30.520,+15 51 10.50,1,12.505,,,530-006508,03333051+1551105,,STAR,gri,rpm,-3.4,1.8,-12.7,1.2,,,13.296,0.01,12.664,0.01,,,12.946,0.01,12.488,0.01,12.316,0.01,,,11.396,0.021,11.13,0.024,11.04,0.02,6389,344,191,4.141,0.155,0.186,-0.138,0.18,0.27,1.575,0.299,0.326,1.247,0.168,0.14,0.291,0.258,0.12,574.4,113,122.3,0.243,0.157,0.067
210527046,04 17 20.809,+15 51 18.62,1,11.095,,,530-008352,04172080+1551183,,STAR,gri,rpm,-7.5,2.3,-11.8,2,,,13.1,0.05,11.643,0.03,,,12.382,0.04,11.097,0.01,10.543,0.03,,,8.825,0.026,8.182,0.021,8.008,0.024,4721,117,117,2.458,0.22,0.11,-0.227,0.2,0.2,11.082,1.193,2.049,1.255,0.356,0.198,9.61E-04,9.92E-04,3.08E-04,763.7,82.2,119.6,0.65,0.116,0.097
210527168,04 16 30.234,+15 51 25.88,1,10.636,,,530-008320,04163022+1551258,,STAR,gri,rpm,44.5,1.5,-6,1.3,,,11.518,0.04,10.825,0.03,,,11.118,0.03,10.623,0.01,10.429,0.03,,,9.431,0.02,9.076,0.022,8.984,0.017,6083,98,197,4.207,0.2,0.2,-0.294,0.2,0.28,1.272,0.409,0.309,1.024,0.116,0.116,0.473,0.515,0.278,178,68.6,42.34,0.219,0.066,0.079
