210898824,03 59 58.880,+21 22 21.23,1,11.287,,1261-240-1,557-008391,03595887+2122213,,STAR,gri,rpm,10.9,0.9,-12.6,0.9,,,10.272,0.028,9.789,0.025,,,10.448,0.07,9.917,0.11,11.646,0.9,,,8.932,0.026,8.759,0.021,8.696,0.021,6972,373,373,4.001,0.215,0.301,0.021,0.1,0.12,2.055,1.11,0.546,1.593,0.352,0.196,0.157,0.194,0.106,250.5,131.6,65.22,0.262,0.132,0.132
210898843,03 47 05.000,+21 22 22.57,1,12.011,,,557-007735,03470499+2122225,,STAR,gri,rpm,-0.3,2.1,2.3,2.6,,,13.756,0.04,12.451,0.05,,,13.099,0.03,12.02,0.05,11.545,0.03,,,10.098,0.021,9.46,0.024,9.271,0.02,4777,116,145,2.415,0.22,0.11,-0.313,0.25,0.25,11.063,1.35,1.647,1.178,0.26,0.185,8.22E-04,6.33E-04,2.47E-04,1441,164.7,175.5,0.465,0.093,0.149
210898907,03 35 55.558,+21 22 26.54,1,15.069,,,557-007250,03355556+2122268,,STAR,JHK,rpm,14.2,3.9,-21.5,3.9,,,,,,,,,,,,,,,,,12.821,0.021,12.188,0.022,11.964,0.021,3774,146,146,4.933,0.06,0.084,0.002,0.06,0.08,0.344,0.071,0.068,0.368,0.099,0.083,9.061,3.389,3.129,126.3,37.9,24.81,0.149,0.061,0.051
210898943,03 48 25.387,+21 22 28.69,1,14.932,,,557-007795,03482538+2122288,,STAR,gri,rpm,64,4.2,-46.3,5,,,17.194,0.11,15.758,0.059,,,16.372,0.11,15.07,0.1,14.315,0.02,,,12.594,0.02,11.907,0.024,11.738,0.02,3957,94,78,4.847,0.036,0.03,-0.047,0.18,0.18,0.431,0.034,0.038,0.483,0.043,0.051,5.907,1.162,0.821,151.9,19.71,20.69,0.229,0.055,0.092
210898959,03 59 11.902,+21 22 29.66,1,13.162,,1261-203-1,557-008339,03591193+2122294,,STAR,gri,rpm,5.2,2.6,-2.2,3,,,12.725,0.202,12.406,0.188,,,13.064,0.05,11.746,0.04,13.203,0.9,,,9.625,0.021,8.847,0.027,8.724,0.021,4324,153,127,1.688,0.4,0.48,-0.413,0.3,0.42,22.231,14.528,7.611,1.086,0.184,0.184,6.63E-05,1.86E-04,5.30E-05,2156,1255,684.8,0.388,0.155,0.155
210898971,04 09 23.762,+21 22 30.05,1,14.44,,,,04092376+2122300,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,11.925,0.024,11.325,0.029,10.963,0.023,3470,120,846,5.053,0.091,0.052,0.002,0.12,0.18,0.217,0.05,0.095,0.208,0.065,0.091,18.12,11.74,5.438,59.19,26.76,44.84,0.085,0.074,0.059
210898988,04 01 01.687,+21 22 31.18,1,15.943,,,557-008442,04010168+2122312,,STAR,gri,rpm,19.4,4,-31.6,4.6,,,16.287,0.09,15.636,0.07,,,15.941,0.06,15.357,0.04,15.943,0.24,,,14.083,0.031,13.681,0.034,13.629,0.041,5724,181,226,4.524,0.06,0.11,-0.835,0.3,0.3,0.79,0.138,0.073,0.76,0.059,0.037,1.531,0.405,0.496,865.9,159.9,103.4,0.2,0.141,0.064
210898997,03 31 54.146,+21 22 31.61,1,11.971,,1246-133-1,557-007073,03315413+2122314,,STAR,gri,rpm,8.7,1.7,-19.4,1.7,,,12.726,0.318,11.543,0.142,,,12.442,0.02,11.972,0.06,11.77,0.04,,,10.831,0.02,10.597,0.02,10.498,0.017,6426,337,168,4.238,0.08,0.128,-0.101,0.15,0.15,1.353,0.298,0.097,1.247,0.113,0.094,0.467,0.114,0.191,386.9,89.32,34.86,0.265,0.14,0.117
210899163,03 53 25.075,+21 22 40.39,1,11.835,,,557-008034,03532506+2122405,,STAR,gri,rpm,11.4,1.6,-3.4,1.8,,,13.804,0.02,12.384,0.06,,,13.083,0.03,11.862,0.04,11.301,0.02,,,9.707,0.02,8.928,0.02,8.759,0.017,4354,184,131,1.556,0.36,0.144,-0.64,0.24,0.2,25.625,4.774,8.702,0.942,0.037,0.044,4.82E-05,1.20E-04,1.94E-05,2578,500.1,814.9,0.426,0.158,0.158
210899248,03 55 24.486,+21 22 44.27,1,13.993,,,557-008131,03552448+2122441,,STAR,gri,rpm,34.7,3.1,-34.3,3.5,,,15.083,0.04,13.928,0.05,,,14.456,0.06,13.521,0.04,13.794,0.66,,,11.78,0.024,11.167,0.027,11.064,0.018,4723,140,84,4.646,0.03,0.03,-0.25,0.2,0.2,0.666,0.046,0.051,0.715,0.053,0.063,2.361,0.388,0.281,202.6,27.14,11.42,0.192,0.113,0.076
210899423,03 48 13.855,+21 22 53.38,1,16.91,,,,03481385+2122533,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.454,0.083,14.82,0.097,14.429,0.085,3927,766,417,4.888,0.15,0.24,-0.157,0.2,0.32,0.361,0.221,0.137,0.404,0.274,0.196,6.72,8.674,4.234,494,527.7,224.4,0.292,0.197,0.141
210899468,03 47 23.780,+21 22 55.90,1,11.09,,1260-1079-1,557-007749,03472378+2122559,,STAR,gri,rpm,-0.7,1.2,-2.2,1.3,,,11.174,0.077,10.992,0.093,,,11.109,0.11,11.083,0.04,11.119,0.03,,,10.56,0.023,10.555,0.022,10.491,0.017,8946,896,672,4.039,0.168,0.196,-0.095,0.1,0.08,2.152,0.909,0.383,2.12,0.482,0.219,0.175,0.115,0.097,738.6,235.1,208.4,0.291,0.181,0.136
210899603,03 46 43.445,+21 23 02.79,1,9.208,,1260-1000-1,557-007713,03464344+2123027,,STAR,gri,rpm,4.2,1.2,-15,1.2,,,11.014,0.08,9.587,0.03,,,10.621,0.2,9.34,0.26,8.603,0.11,,,6.951,0.018,6.228,0.02,6.015,0.017,4372,131,104,1.994,0.255,0.306,-0.106,0.18,0.3,18.088,7.462,4.524,1.339,0.303,0.253,1.77E-04,2.76E-04,1.08E-04,528.9,185.9,137.5,0.426,0.103,0.12
210899735,03 32 02.355,+21 23 10.87,1,15.035,,,,03320235+2123108,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,12.927,0.021,12.35,0.02,12.112,0.021,3564,141,169,5.03,0.088,0.055,-0.038,0.16,0.2,0.247,0.059,0.064,0.249,0.086,0.086,15.29,9.505,4.465,91.04,24.63,25.93,0.102,0.072,0.054
210899883,03 35 43.408,+21 23 19.32,1,12.017,,1246-977-1,557-007244,03354342+2123193,,STAR,gri,rpm,-6.6,1.8,-9.4,1.9,,,12.447,0.233,12.085,0.219,,,12.257,0.04,11.847,0.05,11.915,0.51,,,10.712,0.021,10.446,0.019,10.421,0.018,6388,204,204,4.133,0.168,0.252,-0.101,0.15,0.15,1.514,0.745,0.252,1.295,0.186,0.155,0.315,0.232,0.201,415,187.6,83.22,0.17,0.098,0.061
210899950,03 54 27.834,+21 23 23.15,1,10.747,18266,1261-19-1,557-008077,03542782+2123231,,STAR,gri,plx,21.41,3.8,-39.91,3.63,9.68,2.55,11.669,0.091,10.84,0.068,,,11.266,0.04,10.742,0.05,10.524,0.03,,,9.601,0.021,9.255,0.022,9.183,0.018,5889,188,235,4.425,0.065,0.156,-0.185,0.2,0.36,0.998,0.22,0.117,0.974,0.11,0.132,0.95,0.302,0.403,103.3,27.21,27.21,0.176,0.102,0.085
210900035,03 50 49.999,+21 23 28.40,1,10.064,,1260-413-1,557-007922,03505000+2123283,,STAR,gri,rpm,-3.5,1.3,-0.4,1.3,,,11.365,0.097,10.272,0.053,,,11.015,0.07,10.112,0.06,9.657,0.02,,,8.315,0.019,7.757,0.02,7.651,0.026,4853,118,118,2.565,0.245,0.175,-0.144,0.15,0.3,10.648,1.049,1.543,1.534,0.673,0.56,0.001,0.001,4.42E-04,656.3,66.64,83.11,0.275,0.132,0.094
210900243,04 02 14.300,+21 23 40.39,1,13.617,,,557-008508,04021430+2123404,,STAR,gri,rpm,2.6,1.6,-1.4,1.8,,,13.818,0.04,12.704,0.04,,,13.271,0.04,12.269,0.04,13.765,0.9,,,10.602,0.02,10.052,0.024,9.913,0.018,4844,138,99,2.455,0.518,0.084,-0.315,0.2,0.28,10.317,0.943,4.526,1.161,0.385,0.175,9.88E-04,0.005,2.07E-04,1790,163.6,712.3,0.304,0.143,0.119
210900330,03 58 57.304,+21 23 45.38,1,11.348,,1261-141-1,557-008325,03585730+2123454,,STAR,gri,rpm,8.4,1.5,-7,1.5,,,11.711,0.111,10.393,0.038,,,11.162,0.05,10.06,0.12,11.427,0.9,,,8,0.03,7.301,0.024,7.127,0.034,4501,161,134,2.217,0.235,0.47,-0.203,0.25,0.35,13.988,7.717,3.029,1.208,0.331,0.237,4.16E-04,6.05E-04,3.23E-04,694.6,328,149.2,0.314,0.172,0.143
210900370,04 00 57.357,+21 23 47.50,1,15.559,,,557-008438,04005736+2123476,,STAR,gri,rpm,22.2,4.1,-27.3,4.6,,,15.9,0.06,15.158,0.04,,,15.5,0.04,14.878,0.04,15.584,0.26,,,13.602,0.027,13.261,0.03,13.132,0.028,5939,242,242,4.43,0.11,0.132,-0.836,0.3,0.36,0.87,0.191,0.133,0.803,0.05,0.06,1.142,0.606,0.457,787.9,192.2,131,0.311,0.146,0.146
210900453,03 35 45.846,+21 23 51.38,1,13.188,,,557-007245,03354585+2123513,,STAR,gri,rpm,6,2.9,-4.1,2.6,,,14.573,0.05,13.384,0.03,,,13.97,0.03,12.996,0.03,12.853,0.53,,,11.137,0.021,10.526,0.021,10.399,0.018,4799,153,95,2.524,0.585,0.27,-0.473,0.3,0.36,8.326,3.37,3.861,1.019,0.219,0.137,0.001,0.009,9.05E-04,1949,677.7,876,0.301,0.112,0.112
210900459,04 00 32.679,+21 23 51.71,1,13.005,,,557-008422,04003268+2123517,,STAR,gri,rpm,1.6,1.9,-10.6,2.5,,,13.525,0.03,12.099,0.05,,,12.842,0.04,11.533,0.04,13.076,0.9,,,9.581,0.026,8.92,0.024,8.754,0.018,4646,138,110,2.448,0.231,0.105,-0.098,0.18,0.21,11.173,0.966,2.314,1.243,0.252,0.158,8.96E-04,9.98E-04,2.62E-04,1080,98.77,204.6,0.555,0.12,0.1
210900532,03 36 05.588,+21 23 55.78,1,12.33,,,557-007255,03360559+2123558,,STAR,gri,rpm,-1.2,1.1,-4.9,1.6,,,13.072,0.05,12.365,0.03,,,12.675,0.04,12.154,0.05,12.182,0.5,,,10.91,0.02,10.54,0.021,10.475,0.018,5951,213,213,4.024,0.396,0.216,-0.208,0.2,0.32,1.548,0.609,0.553,1.038,0.223,0.093,0.239,0.65,0.13,422.7,172.7,155,0.21,0.149,0.083
210900610,03 54 14.533,+21 24 00.33,1,11.105,,1261-213-1,558-008303,03541453+2124004,,STAR,gri,rpm,16.9,1.3,-12.8,1.4,,,11.787,0.099,11.224,0.094,,,11.543,0.03,11.127,0.05,10.918,0.03,,,10.029,0.021,9.788,0.023,9.703,0.018,6498,242,201,4.151,0.115,0.207,-0.013,0.09,0.15,1.55,0.488,0.219,1.337,0.18,0.112,0.317,0.158,0.164,309.9,89.7,45.53,0.25,0.109,0.091
210900788,03 42 24.472,+21 24 10.86,1,14.211,,,558-007672,03422447+2124109,,STAR,gri,rpm,37.9,4.3,-20.6,5.1,,,16.066,0.12,14.698,0.03,,,15.486,0.12,14.176,0.03,13.665,0.07,,,12.155,0.02,11.599,0.024,11.409,0.021,3906,919,46,4.93,0.02,0.312,-0.25,0.15,0.12,0.355,0.365,0.007,0.395,0.381,0.015,8.756,0.525,6.694,102.7,151.9,6.193,0.111,0.36,0.029
210900800,04 01 54.287,+21 24 11.42,1,16.512,,,,04015428+2124114,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.452,0.026,13.884,0.042,13.651,0.045,3776,1216,347,4.948,0.115,0.345,-0.115,0.2,0.32,0.322,0.402,0.124,0.329,0.444,0.148,9.24,11.35,7.379,248,500.4,112.2,0.201,0.231,0.105
210900830,03 55 12.035,+21 24 13.05,1,12.809,,,558-008345,03551203+2124130,,STAR,gri,rpm,9,1.1,-16.4,2,,,12.855,0.02,12.035,0.04,,,12.374,0.06,11.727,0.03,12.996,0.9,,,10.517,0.025,10.171,0.022,10.061,0.019,6027,245,245,4.141,0.288,0.24,-0.042,0.15,0.18,1.409,0.57,0.406,1.142,0.182,0.13,0.351,0.611,0.199,315.8,105.3,92.24,0.376,0.086,0.172
210901070,04 09 31.346,+21 24 25.26,1,12.352,,,558-009096,04093134+2124252,,STAR,gri,rpm,1.9,1.7,-5.8,2.1,,,14.373,0.04,12.918,0.04,,,13.663,0.04,12.399,0.05,11.789,0.07,,,10.066,0.021,9.421,0.022,9.243,0.018,4717,95,95,2.454,0.16,0.12,-0.143,0.12,0.15,11.184,0.608,1.541,1.267,0.285,0.178,9.33E-04,6.01E-04,2.49E-04,1381,98.74,178.2,0.578,0.081,0.097
210901078,04 04 18.082,+21 24 25.74,1,12.306,,1262-1117-1,558-008829,04041808+2124258,,STAR,gri,rpm,-5.3,1.7,1.6,1.8,,,11.759,0.132,11.279,0.139,,,11.792,0.04,10.816,0.04,12.526,0.9,,,9.249,0.02,8.734,0.016,8.627,0.017,4884,97,77,2.693,0.19,0.304,-0.156,0.15,0.3,10.142,0.978,1.706,1.639,0.465,0.652,0.002,0.002,7.53E-04,987.1,82.85,133.3,0.225,0.114,0.071
210901127,03 53 58.793,+21 24 27.93,1,15.64,,,,03535879+2124279,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,14.276,0.052,13.571,0.064,13.134,0.055,3742,403,268,4.954,0.1,0.16,-0.06,0.15,0.24,0.301,0.161,0.09,0.334,0.189,0.135,9.282,9.496,4.694,211.8,149.2,76,0.272,0.157,0.131
210901166,03 31 52.447,+21 24 31.36,1,9.923,,1246-161-1,558-007205,03315244+2124313,,STAR,BV,rpm,-4.9,1,-4.3,1,,,10.237,0.032,9.923,0.034,,,,,,,,,,,9.465,0.02,9.448,0.02,9.386,0.018,9042,907,566,4.03,0.16,0.192,-0.03,0.12,0.1,2.325,0.74,0.478,2.292,0.305,0.305,0.162,0.136,0.084,475.9,141.4,109,0.226,0.13,0.081
210901232,03 56 22.110,+21 24 35.01,1,12.697,,,558-008398,03562210+2124350,,STAR,gri,rpm,-10.1,1,-8.3,2.1,,,12.835,0.02,12.095,0.04,,,12.398,0.05,11.821,0.03,12.825,0.9,,,10.599,0.026,10.285,0.027,10.166,0.022,6206,307,256,4.183,0.192,0.288,-0.038,0.15,0.21,1.375,0.687,0.308,1.236,0.253,0.18,0.367,0.375,0.239,348.9,155,80.55,0.325,0.136,0.136
210901240,03 50 27.309,+21 24 35.77,1,16.17,,,,03502730+2124357,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.82,0.027,13.2,0.03,12.93,0.024,3601,166,139,5.003,0.078,0.065,-0.056,0.15,0.21,0.266,0.062,0.059,0.264,0.097,0.081,13.47,7.203,4.044,146.5,43.55,39.3,0.183,0.087,0.087
210901283,03 34 17.586,+21 24 38.74,1,16.318,,,558-007329,03341760+2124388,,STAR,JHK,rpm,3.6,6.8,-14.2,6.7,,,,,,,,,,,,,,,,,13.897,0.024,13.158,0.024,12.981,0.028,4219,205,205,4.75,0.06,0.06,-0.056,0.12,0.18,0.533,0.075,0.066,0.6,0.075,0.075,3.828,1.218,0.924,358.8,70.59,58.99,0.358,0.125,0.15
210901321,03 48 48.218,+21 24 40.83,1,15.829,,,,03484821+2124408,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.518,0.023,12.91,0.028,12.641,0.026,3606,141,141,5.007,0.078,0.065,-0.041,0.15,0.21,0.258,0.065,0.061,0.256,0.092,0.077,13.65,7.887,4.316,120.2,37.89,33.68,0.161,0.086,0.072
210901330,03 51 07.672,+21 24 41.16,1,13.921,,,558-008122,03510766+2124412,,STAR,gri,rpm,31.5,3.1,-42.9,3.6,,,15.282,0.05,14.286,0.06,,,14.736,0.03,13.913,0.05,13.572,0.04,,,12.367,0.021,11.889,0.022,11.776,0.02,5323,128,257,4.576,0.055,0.025,-0.46,0.25,0.3,0.743,0.04,0.082,0.763,0.057,0.068,1.814,0.491,0.16,340.9,23.37,55.25,0.323,0.097,0.146
210901494,03 56 06.388,+21 24 51.16,1,11.883,,1261-96-1,558-008380,03560639+2124510,,STAR,gri,rpm,-0.8,1.6,0.8,1.8,,,12.386,0.215,11.511,0.119,,,11.857,0.05,10.884,0.03,11.895,0.9,,,9.113,0.024,8.598,0.029,8.436,0.017,4878,118,118,2.64,0.2,0.24,-0.126,0.15,0.27,10.553,1.008,1.625,1.642,0.613,0.613,0.001,0.001,5.88E-04,955.6,82.58,118.7,0.242,0.113,0.081
210901552,03 42 19.044,+21 24 54.68,1,13.017,,,558-007668,03421904+2124547,,STAR,gri,rpm,-3.2,5.3,-9,2.8,,,14.029,0.05,13.142,0.04,,,13.603,0.07,12.846,0.06,12.766,0.54,,,11.346,0.02,10.985,0.02,10.872,0.021,5979,182,256,4.126,0.282,0.235,-0.05,0.15,0.24,1.422,0.591,0.418,1.125,0.157,0.131,0.319,0.605,0.188,483.2,193.1,160.4,0.426,0.12,0.14
210901754,03 47 09.962,+21 25 05.92,1,11.983,,,558-007905,03470995+2125059,,STAR,JHK,rpm,9.4,1.8,-3.4,0.6,,,,,,,,,,,,,,,,,10.745,0.02,10.4,0.022,10.306,0.017,6079,196,245,4.047,0.32,0.2,-0.071,0.15,0.18,1.653,0.577,0.566,1.181,0.258,0.161,0.247,0.458,0.13,402.5,134.2,133.5,0.353,0.135,0.162
210901958,03 47 09.754,+21 25 17.49,1,11.689,,1260-812-1,558-007903,03470976+2125175,,STAR,BV,rpm,-13,2.4,-28.2,2.6,,,12.488,0.275,11.822,0.199,,,,,,,,,,,10.986,0.021,10.737,0.022,10.676,0.018,6217,274,157,4.304,0.065,0.117,-0.157,0.18,0.24,1.222,0.234,0.102,1.127,0.102,0.102,0.563,0.19,0.199,369.3,76.74,39.55,0.183,0.103,0.056
210901978,03 51 11.188,+21 25 18.36,1,16.462,,,558-008125,03511116+2125183,,STAR,JHK,rpm,8.7,7.1,-21.7,6.8,,,,,,,,,,,,,,,,,14.092,0.026,13.42,0.04,13.195,0.029,3974,445,222,4.853,0.09,0.144,-0.103,0.16,0.24,0.413,0.159,0.086,0.478,0.169,0.127,5.954,3.374,2.778,286.3,164.1,70.61,0.255,0.144,0.12
210901979,04 03 56.211,+21 25 18.44,1,14.089,,,558-008804,04035620+2125185,,STAR,gri,rpm,-3.6,2.6,-2.6,3,,,14.649,0.06,13.418,0.05,,,14.065,0.04,12.943,0.04,14.1,0.9,,,11.215,0.021,10.597,0.024,10.484,0.021,4765,146,116,2.526,0.576,0.192,-0.263,0.2,0.28,9.332,1.887,4.156,1.174,0.168,0.168,0.001,0.007,6.10E-04,2056,473.3,872.7,0.42,0.111,0.133
210901982,03 34 22.515,+21 25 18.52,1,16.576,,,558-007337,03342253+2125189,,STAR,JHK,rpm,4.7,7.7,-14.8,7.6,,,,,,,,,,,,,,,,,14.197,0.024,13.502,0.03,13.297,0.035,4151,327,273,4.78,0.102,0.102,-0.077,0.16,0.24,0.482,0.126,0.085,0.546,0.138,0.099,4.329,2.5,1.585,363.4,141.5,87.09,0.321,0.14,0.14
210901984,03 42 35.699,+21 25 18.56,1,16.88,,,558-007677,03423569+2125189,,STAR,JHK,rpm,42.1,9,-31.4,8.6,,,,,,,,,,,,,,,,,14.745,0.033,14.03,0.033,13.922,0.048,4168,290,242,4.845,0.09,0.075,-0.532,0.36,0.3,0.42,0.085,0.082,0.474,0.081,0.095,6.017,2.965,1.708,422.3,105.7,99.28,0.318,0.123,0.148
210902076,03 58 58.593,+21 25 24.66,1,12.316,,1261-300-1,558-008519,03585859+2125247,,STAR,gri,rpm,4.6,1.6,2.1,1.7,,,12.411,0.191,11.223,0.076,,,11.855,0.04,10.905,0.04,12.513,0.9,,,9.231,0.023,8.697,0.023,8.592,0.021,4867,98,98,2.533,0.336,0.168,-0.211,0.2,0.28,10.511,0.752,2.085,1.362,0.703,0.32,0.001,0.002,3.85E-04,993.9,78.47,153,0.222,0.104,0.078
210902080,03 32 06.084,+21 25 24.77,1,9.758,,1246-181-1,558-007219,03320607+2125247,,STAR,BV,rpm,-2.7,1.1,-2.9,1.1,,,10.892,0.056,9.922,0.033,,,,,,,,,,,7.928,0.02,7.435,0.021,7.329,0.023,4949,80,100,2.673,0.15,0.18,-0.154,0.15,0.18,10.611,2.264,1.369,2.236,0.547,0.766,0.001,9.31E-04,5.74E-04,585.3,158.4,78.34,0.195,0.094,0.062
210902176,03 33 33.687,+21 25 29.95,1,16.593,,,558-007297,03333373+2125303,,STAR,JHK,rpm,-6.9,18.1,-16,18.1,,,,,,,,,,,,,,,,,14.468,0.029,13.877,0.033,13.648,0.038,3736,999,178,4.945,0.085,0.306,-0.06,0.15,0.27,0.323,0.314,0.08,0.353,0.353,0.118,9.03,5.615,6.698,248,383.1,74.85,0.217,0.178,0.099
210902186,03 46 25.399,+21 25 30.47,1,12.173,,,558-007864,03462539+2125305,,STAR,gri,rpm,16.2,1.8,-51.5,1.6,,,13.575,0.05,12.581,0.05,,,13.076,0.03,12.196,0.06,11.785,0.03,,,10.453,0.018,9.913,0.017,9.785,0.016,4967,149,149,4.581,0.06,1.032,-0.208,0.25,0.25,0.757,1.958,0.078,0.801,0.146,0.049,1.836,0.502,1.787,160.3,242.4,32.97,0.215,0.09,0.113
210902262,03 58 38.925,+21 25 34.66,1,16.511,,,,03583892+2125346,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.322,0.03,13.641,0.03,13.483,0.036,4301,331,397,4.744,0.12,0.1,-0.157,0.2,0.28,0.527,0.121,0.133,0.585,0.123,0.148,3.924,2.709,1.39,453,152.5,151.2,0.285,0.175,0.125
210902271,03 31 16.685,+21 25 35.32,1,12.936,,,558-007182,03311669+2125352,,STAR,gri,rpm,-10.2,1.8,-1.1,2.2,,,14.181,0.03,13.217,0.03,,,13.68,0.03,12.891,0.06,12.617,0.04,,,11.506,0.021,11.019,0.021,10.922,0.018,5170,122,122,3.483,0.33,1.045,-0.568,0.42,0.35,2.855,5.688,0.916,0.939,0.223,0.059,0.039,0.082,0.038,881.6,1572,243.5,0.213,0.096,0.072
210902277,03 50 46.252,+21 25 35.64,1,11.443,,1260-361-1,558-008102,03504625+2125357,,STAR,gri,rpm,4.9,1.7,-12.7,1.9,,,12.052,0.197,11.439,0.147,,,11.897,0.02,11.453,0.04,11.249,0.03,,,10.379,0.021,10.081,0.022,10.005,0.02,6259,197,123,4.149,0.18,0.288,-0.054,0.09,0.27,1.463,0.761,0.276,1.23,0.198,0.165,0.333,0.301,0.214,338.8,158.2,72.16,0.207,0.122,0.061
210902300,03 46 57.113,+21 25 36.49,1,17.151,,,,03465711+2125364,,EXTENDED,J,,,,,,,,,,,,,,,,,,,,,,15.679,0.091,15.036,0.124,14.585,0.12,,,,,,,,,,,,,,,,,,,,,,,,
210902489,03 49 18.180,+21 25 46.79,1,11.958,,,558-008013,03491817+2125468,,STAR,gri,rpm,-3.7,1.7,-15.8,2.6,,,12.979,0.02,12.207,0.05,,,12.543,0.01,11.97,0.04,11.707,0.03,,,10.681,0.02,10.396,0.022,10.281,0.017,6366,326,271,4.159,0.155,0.248,-0.045,0.12,0.18,1.525,0.649,0.341,1.325,0.143,0.2,0.356,0.285,0.232,371.1,166.5,70.84,0.422,0.115,0.115
210902672,03 31 24.532,+21 25 57.53,1,16.788,,,,03312453+2125575,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.359,0.027,13.59,0.028,13.329,0.031,4123,207,207,4.79,0.06,0.072,-0.077,0.16,0.24,0.48,0.09,0.064,0.544,0.088,0.073,4.474,1.492,1.119,386.2,81.34,67.19,0.483,0.118,0.118
210902797,03 54 11.010,+21 26 04.94,1,12.111,,,558-008302,03541101+2126050,,STAR,gri,rpm,-8,1.2,-8.3,2.2,,,13.128,0.03,12.364,0.04,,,12.68,0.03,12.137,0.05,11.867,0.04,,,10.853,0.02,10.504,0.023,10.436,0.017,6037,215,215,4.161,0.265,0.265,-0.128,0.12,0.21,1.332,0.668,0.383,1.107,0.205,0.147,0.353,0.586,0.22,364.3,181,104,0.281,0.121,0.121
210902801,03 32 19.613,+21 26 05.15,1,11.865,,1246-196-1,558-007233,03321960+2126051,,STAR,gri,rpm,-4,1.7,-0.1,1.9,,,12.505,0.222,12.344,0.223,,,12.339,0.02,11.868,0.07,11.662,0.04,,,10.692,0.022,10.418,0.019,10.31,0.017,6483,328,274,4.012,0.245,0.343,-0.029,0.09,0.18,1.804,1.076,0.534,1.426,0.286,0.245,0.188,0.32,0.129,474.5,300,125.2,0.336,0.137,0.137
210902826,03 49 41.683,+21 26 06.36,1,10.024,,1260-449-1,558-008041,03494168+2126063,,STAR,gri,rpm,-3.4,1.3,-8.2,1.4,,,11.436,0.127,10.207,0.06,,,11.112,0.1,10.085,0.09,9.558,0.02,,,8.136,0.024,7.504,0.018,7.361,0.023,4668,144,144,2.431,0.185,0.222,-0.111,0.15,0.27,11.38,2.505,1.331,1.369,0.396,0.33,8.36E-04,6.79E-04,4.18E-04,615.8,153.7,59.33,0.372,0.129,0.155
210902858,03 46 13.064,+21 26 07.96,1,10.294,,1260-885-1,558-007849,03461306+2126080,,STAR,gri,rpm,5.7,1.2,-38.7,1.2,,,11.163,0.078,10.503,0.058,,,10.847,0.11,10.29,0.07,10.057,0.03,,,9.139,0.023,8.89,0.031,8.773,0.016,6283,255,204,4.161,0.125,0.2,-0.038,0.12,0.18,1.514,0.484,0.272,1.251,0.153,0.128,0.345,0.202,0.18,192.1,51.52,34.51,0.282,0.088,0.106
210902862,03 32 16.996,+21 26 08.27,1,11.536,,1246-198-1,558-007230,03321699+2126082,,STAR,gri,rpm,37.1,1.9,-16.1,2.1,,,13.362,0.457,11.867,0.194,,,12.393,0.03,11.54,0.07,11.169,0.04,,,9.879,0.021,9.33,0.02,9.207,0.017,5053,121,152,3.462,1.02,0.34,-0.428,0.4,0.48,2.872,1.213,2.064,0.915,0.151,0.076,0.032,1.078,0.022,400.1,148.4,293.8,0.32,0.12,0.16
210902865,03 47 37.224,+21 26 08.43,1,12.953,,,558-007923,03473720+2126083,,STAR,gri,rpm,-1.2,2.6,-9.2,3.3,,,14.426,0.04,13.305,0.05,,,13.839,0.03,12.936,0.06,12.573,0.03,,,11.277,0.02,10.772,0.022,10.638,0.018,5088,124,155,3.259,0.365,0.803,-0.549,0.36,0.36,3.714,4.865,1.381,0.985,0.286,0.114,0.017,0.043,0.016,943.6,1130,278.7,0.36,0.089,0.163
210902925,03 56 04.113,+21 26 12.06,1,12.213,,,,03560411+2126120,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,11.268,0.024,11.114,0.025,11.032,0.017,7264,554,396,4.122,0.1,0.18,-0.067,0.12,0.12,1.779,0.481,0.247,1.623,0.178,0.178,0.253,0.141,0.123,698.6,191.1,110.8,0.315,0.174,0.145
210903023,03 46 25.201,+21 26 18.01,1,14.609,,,558-007863,03462517+2126176,,STAR,JHK,rpm,1.8,17.7,-19.9,17.9,,,,,,,,,,,,,,,,,12.371,0.019,11.746,0.017,11.517,0.018,3793,1077,89,4.907,0.07,1.554,-0.079,0.15,0.36,0.372,3.318,0.076,0.395,0.489,0.084,7.693,4.113,7.672,109.3,1178,23.07,0.171,0.44,0.1
210903097,03 54 01.306,+21 26 21.58,1,17.133,,,,03540130+2126215,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.657,0.031,14.112,0.043,13.717,0.047,3470,159,191,5.058,0.084,0.07,-0.03,0.15,0.18,0.218,0.06,0.047,0.207,0.081,0.058,19.3,9.576,6.4,164.6,60.03,51.26,0.17,0.112,0.08
