EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,logg,[Fe/H],Radius,mass,rho,Distance,E(B-V)
integer,ra,dec,integer,float,integer,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,float,float,float,float,float,float,float
248764303,10 23 05.356,+09 48 59.81,1,16.993,,,,10230535+0948598,3518-301-6-0102-0080,STAR,gri,0,3,-3,3,,,,,,,19.465,0.029,17.721,0.005,16.984,0.004,16.681,0.005,16.523,0.009,15.488,0.08,15.166,0.094,15.121,0.17,4884,3.695,-1.088,1.968,0.797,0.03,5065,0.033
248764314,10 20 39.200,+09 49 00.49,1,14.643,,,500-055698,10203920+0949005,,STAR,gri,3.8,3.8,-2.8,4.2,,,15.67,0.03,14.87,0.044,,,15.204,0.042,14.679,0.051,14.403,0.078,,,13.361,0.026,13.033,0.03,12.83,0.029,5694,4.458,-0.241,0.93,0.908,1.11,781.4,0.038
248764342,10 56 42.441,+09 49 03.37,1,17.271,,,,10564244+0949033,3031-301-5-0294-0173,EXTENDED,gri,-1,3,2,3,,,,,,,19.066,0.033,17.877,0.007,17.34,0.006,17.012,0.006,16.806,0.015,16.591,0.169,15.59,0.141,,,,,,,,,,
248764357,10 28 55.861,+09 49 04.42,1,12.752,,,500-055915,10285586+0949044,,STAR,gri,-2.9,1.3,-2.8,2.2,,,13.403,0.02,12.907,0.02,,,13.081,0.02,12.757,0.02,12.61,0.03,,,11.845,0.022,11.551,0.023,11.569,0.023,6179,4.249,-0.039,1.303,1.168,0.498,596.6,0.031
248764378,10 32 02.195,+09 49 06.14,1,13.226,,,500-056007,10320219+0949059,,STAR,gri,95.1,3.9,-76.4,7.2,,,15.324,0.02,13.898,0.02,,,14.693,0.03,13.311,0.03,12.597,0.02,,,11.006,0.024,10.389,0.023,10.174,0.025,3745,4.974,-0.147,0.305,0.318,10.61,58.23,0.011
248764402,10 42 19.766,+09 49 08.05,1,14.786,,,500-056280,10421976+0949080,6160-301-5-0026-0042,STAR,gri,-30,6,-68,1,,,17.492,0.26,15.954,0.1,,,16.721,0.12,15.265,0.05,13.956,0.04,,,12.02,0.023,11.462,0.023,11.137,0.019,3238,5.164,-0.044,0.163,0.142,32.64,45.95,0.011
248764408,10 36 03.543,+09 49 08.87,1,11.648,,,500-056128,10360352+0949087,,STAR,gri,-36.9,0.5,-39.4,1,,,12.409,0.01,11.824,0.01,,,12.057,0.01,11.662,0.03,11.473,0.05,,,10.606,0.024,10.273,0.024,10.175,0.019,5971,4.291,-0.445,1.117,0.919,0.611,279.8,0.031
248764418,10 32 13.552,+09 49 10.18,1,16.54,,,,10321355+0949101,3031-301-6-0254-0147,EXTENDED,gri,0,3,1,3,,,,,,,19.142,0.031,17.423,0.005,16.584,0.004,16.161,0.004,15.855,0.007,14.972,0.063,14.271,0.071,13.895,0.077,,,,,,,,
248764435,10 56 58.744,+09 49 12.20,1,16.927,,,500-056626,10565881+0949106,3031-301-5-0295-0097,EXTENDED,J,-19.7,6.3,20.9,5.7,,,,,,,,,,,,,,,,,15.47,0.13,14.477,0.107,14.052,0.117,,,,,,,,
248764460,10 44 35.309,+09 49 14.48,1,16.347,,,500-056342,10443532+0949144,6160-301-5-0030-0021,STAR,BV,13.5,3.9,-49.3,4,,,16.772,0.08,16.377,0.03,,,16.519,0.061,,,,,,,14.909,0.046,14.564,0.051,14.336,0.084,3848,4.939,-0.525,0.321,0.349,8.151,324.1,0.028
248764464,10 52 43.671,+09 49 14.72,1,12.587,,,500-056538,10524366+0949146,,STAR,gri,8.3,1.2,-0.3,1.5,,,13.758,0.03,12.874,0.02,,,13.254,0.03,12.595,0.01,12.301,0.02,,,11.164,0.022,10.668,0.022,10.602,0.021,4953,3.421,-0.247,3.352,1.127,0.027,862.3,0.033
248764469,10 20 16.639,+09 49 15.31,1,9.488,,837-42-1,500-055684,10201663+0949153,,STAR,gri,-5.6,2,5.4,1.9,,,11.368,0.126,9.921,0.049,,,10.771,0.01,9.472,0.04,8.938,0.02,,,7.401,0.019,6.732,0.027,6.504,0.018,4137,1.635,0.112,28.905,1.334,5.63E-05,1018,0.042
248764470,10 45 17.048,+09 49 15.34,1,17.964,,,,10451704+0949153,6160-301-5-0031-0231,STAR,gri,1,4,-65,4,,,,,,,22.703,0.286,19.913,0.016,18.415,0.008,17.128,0.006,16.429,0.008,15.08,0.058,14.432,0.041,14.329,0.093,3241,5.132,0.104,0.173,0.15,28.44,147.3,0.027
248764487,10 30 09.973,+09 49 16.64,1,17.198,,,,10300997+0949166,3031-301-6-0251-0054,STAR,gri,21,5,-44,5,,,,,,,21.663,0.143,19.129,0.01,17.665,0.006,16.371,0.004,15.672,0.006,14.394,0.036,13.812,0.037,13.513,0.051,3497,5.053,-0.009,0.222,0.212,18.05,155.3,0.025
248764507,10 44 40.370,+09 49 18.28,1,17.511,,,,10444037+0949182,6160-301-5-0030-0139,STAR,gri,-5,3,-3,3,,,,,,,21.316,0.093,18.541,0.008,17.441,0.006,17.07,0.006,16.864,0.01,15.63,0.067,15.18,0.088,15.125,0.154,4375,4.728,-0.278,0.55,0.61,3.462,944.6,0.033
248764550,10 20 07.618,+09 49 21.68,1,18.236,,,,10200761+0949216,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16.118,0.112,15.345,0.13,15.3,0.205,4013,4.856,-0.275,0.38,0.435,6.329,695.2,0.033
248764576,10 54 08.849,+09 49 23.91,1,12.972,,,500-056562,10540884+0949241,,STAR,gri,-0.3,1.2,-5,1.6,,,13.637,0.02,13.121,0.02,,,13.289,0.03,12.985,0.03,12.836,0.02,,,12.017,0.023,11.729,0.022,11.691,0.021,6028,4.282,-0.125,1.214,1.057,0.569,580.1,0.034
248764591,10 54 40.846,+09 49 25.11,1,17.52,,,,10544084+0949251,3031-301-5-0291-0158,STAR,gri,-62,3,29,3,,,,,,,21.798,0.137,19.38,0.012,17.952,0.007,16.723,0.005,15.966,0.006,14.66,0.035,14.096,0.037,13.929,0.066,3300,5.118,0.086,0.181,0.16,26.11,139.5,0.019
248764592,10 54 33.923,+09 49 25.24,1,12.877,,,500-056573,10543391+0949254,,STAR,gri,8.9,1.5,-11.4,1.5,,,13.42,0.03,12.935,0.01,,,13.077,0.04,12.81,0.04,12.665,0.02,,,11.851,0.022,11.603,0.024,11.56,0.024,6231,4.185,-0.343,1.353,1.066,0.403,621.2,0.032
248764594,10 33 05.334,+09 49 25.32,1,11.918,,838-187-1,500-056042,10330532+0949253,,STAR,gri,-10.2,2,-5,2.2,,,13.035,0.27,12.124,0.159,,,12.478,0.01,11.911,0.02,11.678,0.03,,,10.646,0.022,10.25,0.022,10.159,0.021,5307,2.478,-0.97,8.975,0.896,0.001,1813,0.033
248764607,10 25 28.689,+09 49 26.32,1,16.68,,,,10252868+0949263,3031-301-6-0243-0082,STAR,gri,-70,3,-3,3,,,,,,,21.504,0.126,18.578,0.008,17.112,0.005,15.867,0.004,15.198,0.005,13.825,0.029,13.175,0.025,13.003,0.027,3614,5.034,-0.15,0.248,0.245,15.51,141.1,0.025
248764615,10 18 01.086,+09 49 26.63,1,12.693,,,500-055629,10180106+0949264,,STAR,gri,-124.4,1.8,-66.5,2.7,,,13.167,0.04,12.753,0.03,,,12.853,0.05,12.639,0.04,12.482,0.02,,,11.639,0.023,11.359,0.021,11.343,0.023,6236,4.417,-1.312,0.895,0.764,1.065,265.3,0.03
248764628,10 37 27.017,+09 49 27.54,1,15.857,,,,10372701+0949275,6160-301-5-0018-0135,EXTENDED,gri,0,2,1,2,,,,,,,18.545,0.039,16.775,0.005,15.894,0.004,15.464,0.004,15.166,0.008,15.509,0.106,14.781,0.14,14.369,0.119,,,,,,,,
248764633,10 21 59.907,+09 49 27.85,1,17.186,,,,10215990+0949278,3518-301-6-0100-0149,EXTENDED,gri,-1,3,-5,3,,,,,,,19.869,0.059,18.051,0.007,17.218,0.005,16.815,0.006,16.536,0.013,15.945,0.105,15.207,0.126,14.961,0.148,,,,,,,,
248764651,10 23 49.414,+09 49 29.69,1,19.049,,,,,3518-301-6-0103-0043,STAR,gri,-5,3,-11,3,,,,,,,18.254,0.014,18.672,0.008,19.175,0.015,19.554,0.028,19.951,0.149,,,,,,,,,,,,,,
248764662,10 31 51.619,+09 49 30.93,1,12.782,,,500-056003,10315161+0949309,,STAR,gri,15.9,2.3,-14.2,2.1,,,14.042,0.03,13.07,0.032,,,13.527,0.02,12.767,0.01,12.462,0.02,,,11.222,0.023,10.694,0.023,10.58,0.019,4909,2.946,-0.579,4.903,0.931,0.006,1262,0.034
248764675,10 45 25.014,+09 49 31.61,1,12.331,,,500-056364,10452502+0949318,,STAR,gri,-8.3,1.6,-7.7,3.8,,,13.61,0.03,12.632,0.02,,,13.061,0.03,12.344,0.05,12.018,0.05,,,10.869,0.023,10.365,0.022,10.267,0.021,4952,2.784,-0.591,5.533,0.95,0.004,1342,0.034
248764676,10 44 01.168,+09 49 31.61,1,14.758,,,500-056329,10440117+0949316,,STAR,gri,-26,3.5,-11,4,,,16.597,0.04,15.296,0.02,,,16.023,0.03,14.769,0.05,14.216,0.08,,,12.801,0.027,12.149,0.023,12.007,0.024,4089,4.801,-0.024,0.486,0.552,4.61,204.4,0.028
248764678,11 00 24.844,+09 49 31.85,1,15.878,,,500-056711,11002483+0949320,6160-301-4-0056-0129,STAR,gri,-18.6,4.6,-32.5,4.6,,,18.489,0.175,16.968,0.098,,,17.679,0.07,16.387,0.06,15.106,0.03,,,13.238,0.024,12.717,0.022,12.474,0.029,3581,4.996,-0.021,0.278,0.286,12.8,120.3,0.019
248764707,10 23 20.713,+09 49 33.84,1,16.594,,,,10232071+0949338,3518-301-6-0102-0168,STAR,gri,-12,3,-6,3,,,,,,,20.341,0.053,17.713,0.005,16.582,0.004,16.115,0.004,15.855,0.007,14.804,0.035,14.146,0.036,13.939,0.064,4265,4.755,-0.19,0.525,0.581,3.871,577.5,0.032
248764710,10 51 59.226,+09 49 34.02,1,14.131,,,500-056519,10515922+0949339,,STAR,gri,-38.2,3.7,-27.4,3.9,,,15.305,0.02,14.461,0.02,,,14.839,0.03,14.118,0.03,13.827,0.06,,,12.695,0.024,12.16,0.021,12.117,0.027,4954,4.634,-0.486,0.664,0.699,2.282,343.9,0.03
248764729,10 35 45.232,+09 49 35.95,1,17.588,,,,10354523+0949359,6160-301-5-0015-0037,STAR,gri,4,3,-93,3,,,,,,,21.056,0.079,18.648,0.008,17.548,0.006,17.134,0.006,16.93,0.01,15.823,0.072,15.107,0.086,14.961,0.149,4088,5.042,-1.055,0.262,0.276,15.32,426.2,0.027
248764731,11 00 20.182,+09 49 36.40,1,17.521,,,,11002018+0949364,6160-301-4-0056-0010,STAR,gri,3,3,2,3,,,,,,,18.143,0.015,17.816,0.006,17.492,0.006,17.394,0.006,17.361,0.015,16.548,0.17,15.976,0.214,15.114,0.192,6185,4.288,-1.03,1.033,0.818,0.677,4125,0.032
248764733,10 55 28.463,+09 49 36.48,1,11.64,,847-331-1,500-056595,10552845+0949363,,STAR,gri,8.6,2.2,-27.1,2.3,,,12.196,0.167,11.851,0.183,,,11.979,0.03,11.646,0.03,11.495,0.01,,,10.651,0.022,10.361,0.022,10.291,0.021,5966,4.056,-0.086,1.577,1.116,0.254,406,0.031
248764751,10 37 15.759,+09 49 38.00,1,19.926,,,,,6160-301-5-0018-0096,EXTENDED,gri,13,2,19,2,,,,,,,21.222,0.152,20.125,0.027,19.86,0.029,19.824,0.044,20,0.153,,,,,,,,,,,,,,
248764779,10 24 56.792,+09 49 41.66,1,17.217,,,,10245679+0949416,3031-301-6-0242-0134,STAR,gri,-59,15,-44,15,,,,,,,21.288,0.102,18.805,0.009,17.414,0.005,16.537,0.004,16.03,0.007,14.743,0.04,14.263,0.051,13.997,0.068,3615,4.996,-0.015,0.277,0.284,12.88,241.2,0.027
248764799,10 35 45.539,+09 49 43.42,1,15.804,,,500-056114,10354552+0949434,6160-301-5-0015-0036,STAR,gri,65.4,7.6,60.3,7.4,,,16.91,0.02,16.196,0.01,,,16.633,0.04,15.928,0.05,15.449,0.108,,,14.802,0.041,14.379,0.062,14.316,0.08,4915,4.738,-1.146,0.546,0.594,3.658,734.5,0.049
248764813,10 34 09.516,+09 49 45.61,1,11.776,,839-298-1,500-056068,10340951+0949456,,STAR,gri,10.2,2.2,3,2.3,,,12.856,0.303,11.672,0.141,,,12.145,0.02,11.773,0.02,11.618,0.03,,,10.764,0.026,10.431,0.026,10.388,0.021,6051,4.05,-0.351,1.495,1,0.27,398.5,0.031
248764831,10 42 40.220,+09 49 47.11,1,17.45,,,,10424022+0949471,6160-301-5-0027-0146,EXTENDED,gri,-1,3,0,3,,,,,,,20.4,0.077,18.476,0.009,17.449,0.006,17.011,0.006,16.685,0.035,15.867,0.111,15.165,0.124,14.729,0.126,,,,,,,,
248764848,11 00 00.823,+09 49 48.34,1,17.415,,,,,3031-301-5-0300-0111,EXTENDED,gri,0,3,1,3,,,,,,,18.878,0.029,17.827,0.007,17.458,0.007,17.238,0.007,17.112,0.018,,,,,,,,,,,,,,
248764880,10 57 53.211,+09 49 50.47,1,18.143,,,,,3031-301-5-0296-0219,EXTENDED,gri,2,3,-1,3,,,,,,,20.8,0.109,18.949,0.013,18.168,0.009,17.797,0.01,17.47,0.021,,,,,,,,,,,,,,
248764886,10 53 11.231,+09 49 51.00,1,17.812,,,,10531123+0949509,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.293,0.135,15.623,0.131,15.243,0.184,3851,4.936,-0.26,0.298,0.342,9.746,648.8,0.033
248764918,11 00 31.322,+09 49 53.72,1,16.034,,,500-056714,11003132+0949538,6160-301-4-0056-0143,STAR,gri,0.2,3.3,1.6,3.7,,,17.798,0.26,16.671,0.086,,,17.2,0.075,15.997,0.075,15.534,0.111,,,14.067,0.029,13.43,0.039,13.263,0.034,4178,4.769,-0.162,0.503,0.565,4.279,378,0.03
248764950,10 24 20.935,+09 49 56.12,1,19.077,,,,10242093+0949561,3518-301-6-0104-0181,STAR,gri,-52,4,-34,4,,,,,,,24.093,0.93,20.874,0.03,19.221,0.014,18.307,0.01,17.754,0.02,16.538,0.165,15.537,0.128,15.251,0.199,3474,5.195,-0.655,0.157,0.142,36.33,282.4,0.037
248764953,11 00 35.073,+09 49 56.25,1,15.948,,,,11003507+0949562,6160-301-4-0056-0146,EXTENDED,gri,-4,2,-1,2,,,,,,,18.248,0.034,16.716,0.005,15.986,0.004,15.619,0.004,15.344,0.01,15.631,0.104,14.828,0.122,14.377,0.128,,,,,,,,
248764965,10 49 07.737,+09 49 57.19,1,15.831,,,500-056443,10490773+0949571,3031-301-5-0282-0237,STAR,JHK,46.4,5.4,-16.5,5.2,,,,,,,,,,,,,,,,,13.469,0.026,12.776,0.026,12.575,0.023,4043,4.817,-0.101,0.454,0.519,5.187,255.1,0.03
248764969,10 58 57.058,+09 49 57.81,1,15.503,,,,10585705+0949578,3031-301-5-0298-0145,EXTENDED,gri,6,3,-11,3,,,,,,,18.456,0.029,16.496,0.004,15.543,0.003,15.077,0.003,14.737,0.005,14.827,0.091,14.179,0.101,13.569,0.087,,,,,,,,
248764976,10 45 13.650,+09 49 58.36,1,17.887,,,,10451364+0949583,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.362,0.121,,,15.164,0.2,,,,,,,,
248765000,10 52 00.352,+09 50 00.62,1,14.36,,,500-056520,10520034+0950004,,STAR,gri,-12.4,2.6,-9.5,2.9,,,16.174,0.03,14.867,0.04,,,15.583,0.03,14.319,0.03,13.835,0.08,,,12.34,0.024,11.692,0.024,11.578,0.021,4061,4.813,-0.148,0.466,0.517,5.052,159.2,0.024
248765005,10 46 08.681,+09 50 01.26,1,19.073,,,,,6160-301-5-0032-0163,STAR,gri,0,3,2,3,,,,,,,20.479,0.051,19.129,0.01,19.054,0.011,19.028,0.014,18.986,0.039,,,,,,,,,,,,,,
248765027,10 31 28.709,+09 50 03.42,1,18.093,,,,10312870+0950034,3031-301-6-0253-0171,EXTENDED,gri,-1,3,13,3,,,,,,,20.777,0.109,19.055,0.012,18.106,0.008,17.681,0.008,17.3,0.018,16.372,0.142,,,,,,,,,,,,
248765050,10 29 14.828,+09 50 05.31,1,12.044,,,500-055926,10291482+0950052,,STAR,gri,-51.5,1.5,12.4,1.4,,,12.646,0.03,12.157,0.02,,,12.325,0.01,12.017,0.02,11.923,0.04,,,11.076,0.024,10.797,0.023,10.756,0.021,6078,4.195,-0.378,1.313,0.997,0.409,408.3,0.031
248765056,10 28 29.870,+09 50 05.88,1,11.333,,838-1-1,500-055903,10282986+0950059,,STAR,gri,-5.6,2.6,10.5,2.8,,,11.643,0.107,11.433,0.139,,,11.534,0.03,11.266,0.04,11.044,0.12,,,10.357,0.021,10.136,0.022,10.078,0.022,6454,4.113,-0.051,1.582,1.3,0.29,383.1,0.031
248765072,10 37 06.809,+09 50 07.29,1,18.65,,,,,6160-301-5-0017-0196,EXTENDED,gri,0,3,-2,3,,,,,,,21.487,0.185,19.949,0.023,18.571,0.011,18.093,0.011,17.855,0.024,,,,,,,,,,,,,,
248765094,10 59 27.695,+09 50 08.53,1,14.885,,,,10592769+0950085,3031-301-5-0299-0181,EXTENDED,gri,-2,3,3,3,,,,,,,17.733,0.028,15.812,0.004,14.895,0.003,14.488,0.003,14.167,0.005,14.826,0.079,14.269,0.099,13.684,0.101,,,,,,,,
248765095,10 56 19.194,+09 50 08.58,1,14.687,,,500-056612,10561918+0950087,,STAR,gri,7.6,3.5,-22.5,3.8,,,16.016,0.1,15.049,0.04,,,15.49,0.03,14.705,0.03,14.343,0.05,,,13.183,0.028,12.732,0.028,12.653,0.03,5011,4.597,-0.159,0.733,0.791,1.935,493.6,0.034
248765101,10 45 37.122,+09 50 09.41,1,16.57,,,,10453712+0950094,6160-301-5-0031-0271,EXTENDED,gri,-5,2,-2,2,,,,,,,18.375,0.025,17.222,0.006,16.681,0.005,16.291,0.005,16.09,0.012,16.271,0.184,15.796,0.21,14.75,0.145,,,,,,,,
248765124,10 53 40.737,+09 50 11.29,1,13.349,,,500-056555,10534074+0950113,,STAR,gri,2.8,1.9,-33.7,2.2,,,15.107,0.05,13.902,0.03,,,14.53,0.03,13.367,0.01,12.842,0.02,,,11.377,0.02,10.796,0.022,10.639,0.021,4342,4.897,-0.935,0.397,0.449,7.106,97.18,0.022
248765126,10 48 46.205,+09 50 11.46,1,18.69,,,,,3031-301-5-0281-0068,STAR,gri,1,3,4,3,,,,,,,18.944,0.02,18.682,0.008,18.693,0.009,18.47,0.01,18.493,0.026,,,,,,,,,,,,,,
248765152,10 18 48.349,+09 50 14.45,1,12.704,,,500-055653,10184834+0950144,,STAR,gri,9.6,1.6,-18.2,1.5,,,13.472,0.04,12.896,0.04,,,13.104,0.06,12.73,0.03,12.532,0.02,,,11.541,0.024,11.21,0.024,11.149,0.024,5759,4.468,-0.472,0.88,0.842,1.197,323,0.029
248765157,10 48 39.759,+09 50 14.84,1,15.408,,,500-056427,10483976+0950148,3031-301-5-0281-0149,STAR,gri,-41,3.6,2.3,3.9,,,17.419,0.14,16.091,0.067,,,16.786,0.065,15.498,0.063,14.817,0.087,,,13.302,0.024,12.607,0.024,12.394,0.026,3970,4.837,-0.01,0.443,0.502,5.59,228.5,0.032
248765167,10 20 11.081,+09 50 15.29,1,15.005,,,500-055680,10201109+0950153,,STAR,gri,-0.8,4.1,-0.9,4,,,17.396,0.17,15.621,0.056,,,16.42,0.058,15.033,0.056,14.399,0.078,,,12.764,0.024,12.129,0.023,11.951,0.021,3922,4.849,-0.003,0.439,0.491,5.804,171.4,0.029
248765170,10 59 21.935,+09 50 15.62,1,17.44,,,,10592193+0950156,3031-301-5-0299-0165,EXTENDED,gri,-4,3,5,3,,,,,,,19.761,0.054,18.349,0.009,17.521,0.007,17.051,0.006,16.707,0.013,15.853,0.114,14.903,0.087,14.658,0.131,,,,,,,,
248765181,10 47 03.225,+09 50 16.75,1,17.178,,,,10470322+0950167,6160-301-5-0034-0103,STAR,gri,-18,3,4,3,,,,,,,20.624,0.055,18.1,0.007,17.151,0.005,16.783,0.005,16.621,0.009,15.484,0.066,14.873,0.072,14.791,0.11,4530,4.755,-0.703,0.512,0.566,3.928,853.7,0.032
248765210,10 25 06.812,+09 50 19.54,1,18.361,,,,10250681+0950195,3031-301-6-0242-0220,EXTENDED,gri,3,4,1,4,,,,,,,22.923,0.722,19.644,0.02,18.307,0.01,17.811,0.01,17.481,0.023,16.752,0.191,15.814,0.212,,,,,,,,,,
248765221,11 01 02.816,+09 50 20.25,1,16.988,,,,11010281+0950202,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.527,0.082,14.891,0.092,14.262,0.09,3554,5.026,-0.085,0.243,0.243,14.38,290.4,0.029
248765251,11 00 23.712,+09 50 22.56,1,16.659,,,,,3031-301-5-0300-0190,EXTENDED,gri,-9,3,-9,3,,,,,,,18.052,0.022,17.013,0.006,16.684,0.006,16.507,0.007,16.402,0.017,,,,,,,,,,,,,,
248765260,10 31 17.554,+09 50 23.23,1,11.451,,838-261-1,500-055981,10311757+0950236,,STAR,gri,-61,2.1,12.6,2.2,,,12.088,0.143,11.712,0.155,,,11.791,0.02,11.438,0.01,11.306,0.01,,,10.525,0.027,10.228,0.034,10.251,0.034,6122,4.242,-0.645,1.153,0.899,0.546,289.9,0.03
248765265,10 47 14.957,+09 50 23.52,1,19.107,,,,,6160-301-5-0034-0144,STAR,gri,-1,3,-7,3,,,,,,,20.643,0.056,19.495,0.013,19.109,0.012,18.941,0.014,18.888,0.036,,,,,,,,,,,,,,
248765270,10 54 37.920,+09 50 24.01,1,13.62,,,500-056576,10543791+0950242,,STAR,gri,-5.9,6.4,3.3,3,,,14.738,0.05,13.911,0.03,,,14.261,0.03,13.644,0.02,13.345,0.02,,,12.257,0.022,11.766,0.022,11.705,0.021,5093,3.538,-0.507,2.72,0.961,0.046,1198,0.035
248765284,10 44 46.006,+09 50 24.98,1,18.348,,,,10444600+0950249,6160-301-5-0030-0151,EXTENDED,gri,0,3,-1,3,,,,,,,20.594,0.077,19.181,0.013,18.386,0.01,17.991,0.01,17.709,0.022,16.85,0.194,16.089,0.198,,,,,,,,,,
248765312,10 59 38.760,+09 50 27.63,1,16.742,,,,10593876+0950276,3031-301-5-0299-0226,EXTENDED,gri,1,3,6,3,,,,,,,19.322,0.057,17.676,0.007,16.79,0.005,16.342,0.005,16.003,0.01,16.023,0.133,15.205,0.132,14.691,0.139,,,,,,,,
248765371,10 52 25.587,+09 50 32.51,1,11.263,,,500-056531,10522557+0950324,,STAR,gri,-22.1,7.3,-6.6,5.4,,,12.162,0.03,11.481,0.07,,,11.738,0.03,11.264,0.07,11.059,0.08,,,10.538,0.033,10.232,0.032,10.131,0.026,5597,4.489,-0.021,0.918,0.962,1.214,205.6,0.027
248765374,10 20 08.207,+09 50 32.74,1,17.767,,,,10200820+0950327,,STAR,J,-12,2,-12,1,,,,,,,,,,,,,,,,,16.252,0.119,15.437,0.127,14.825,0.132,3758,4.959,-0.183,0.299,0.325,10.21,572.7,0.032
248765376,10 56 05.511,+09 50 32.92,1,18.347,,,,10560551+0950329,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.786,0.19,16.098,0.213,15.205,0.188,3677,5.015,-0.23,0.254,0.27,12.82,597.1,0.033
248765386,10 53 20.961,+09 50 33.65,1,19.87,,,,,3031-301-5-0289-0305,STAR,gri,2,4,0,4,,,,,,,20.485,0.052,20.189,0.02,19.856,0.019,19.733,0.023,19.584,0.066,,,,,,,,,,,,,,
248765387,10 34 03.400,+09 50 33.69,1,12.506,,839-343-1,500-056066,10340337+0950335,,STAR,gri,-15.4,2.3,17.6,2.4,,,12.847,0.248,12.2,0.178,,,12.87,0.03,12.515,0.01,12.35,0.03,,,11.49,0.026,11.158,0.024,11.114,0.024,6025,4.055,-0.669,1.442,0.886,0.259,547.7,0.035
248765422,10 52 25.310,+09 50 36.74,1,12.255,,,500-056530,10522529+0950367,,STAR,JHK,-43.8,9.2,16.8,15.7,,,,,,,,,,,,,,,,,10.95,0.029,10.583,0.028,10.459,0.025,5581,4.48,-0.153,0.911,0.921,1.184,245.3,0.029
248765426,10 56 29.753,+09 50 37.05,1,13.819,,,500-056615,10562973+0950370,,STAR,gri,-8.5,2.4,-16.6,2.6,,,14.888,0.04,14.08,0.02,,,14.42,0.02,13.832,0.04,13.562,0.03,,,12.487,0.022,12.045,0.025,11.976,0.026,5248,3.606,-0.865,2.463,0.87,0.058,1130,0.032
248765433,10 48 09.527,+09 50 37.65,1,17.1,,,,10480952+0950376,3031-301-5-0280-0137,EXTENDED,gri,-2,3,4,3,,,,,,,19.766,0.065,18.042,0.009,17.124,0.006,16.696,0.006,16.393,0.013,16.396,0.181,15.32,0.119,15.1,0.154,,,,,,,,
248765443,10 24 04.003,+09 50 38.33,1,13.985,,,500-055786,10240399+0950383,3518-301-6-0103-0087,STAR,gri,8,5,-66,0,,,15.5,0.06,14.407,0.07,,,14.98,0.06,13.96,0.05,13.558,0.01,,,12.254,0.022,11.659,0.023,11.541,0.021,4465,4.745,-0.388,0.529,0.577,3.848,196.4,0.029
248765453,10 22 19.262,+09 50 38.98,1,17.17,,,,10221926+0950389,3518-301-6-0101-0143,EXTENDED,gri,2,3,3,3,,,,,,,20.149,0.096,18.359,0.01,17.123,0.006,16.66,0.006,16.305,0.014,15.765,0.124,15.242,0.136,14.599,0.124,,,,,,,,
248765488,11 00 41.650,+09 50 41.68,1,15.026,,,500-056718,11004164+0950418,,STAR,gri,-1.4,3.4,-5.1,3.7,,,16.41,0.1,15.389,0.05,,,15.851,0.09,15.036,0.05,14.672,0.17,,,13.121,0.024,12.608,0.03,12.505,0.031,4921,4.489,-0.24,0.876,0.824,1.242,601.4,0.034
248765527,10 59 21.778,+09 50 43.77,1,18.211,,,,10592177+0950437,3031-301-5-0299-0161,EXTENDED,gri,0,3,-3,3,,,,,,,21.059,0.122,19.085,0.013,18.206,0.009,17.837,0.009,17.524,0.02,16.489,0.175,15.9,0.194,15.283,0.206,,,,,,,,
248765560,10 42 35.232,+09 50 47.22,1,19.509,,,,,6160-301-5-0026-0179,STAR,gri,2,3,-1,3,,,,,,,20.107,0.041,19.605,0.014,19.477,0.015,19.174,0.016,19.03,0.039,,,,,,,,,,,,,,
248765588,10 31 25.942,+09 50 49.62,1,11.311,,838-839-1,500-055987,10312593+0950495,,STAR,gri,108.8,2.1,-40.4,2.1,,,12.408,0.228,11.384,0.105,,,12,0.01,11.273,0.03,11.016,0.02,,,9.888,0.02,9.395,0.021,9.291,0.023,5008,4.61,-0.266,0.71,0.758,2.034,104.6,0.018
248765592,10 28 12.746,+09 50 49.95,1,18.62,,,,10281274+0950499,3031-301-6-0248-0213,EXTENDED,gri,9,3,6,3,,,,,,,21.772,0.232,19.983,0.024,18.546,0.011,18.036,0.01,17.711,0.025,16.706,0.188,15.937,0.186,15.292,0.208,,,,,,,,
248765603,10 52 04.274,+09 50 50.77,1,14.32,,,500-056523,10520426+0950507,,STAR,gri,5.9,4.2,-39.6,5.2,,,14.834,0.04,14.378,0.04,,,14.512,0.02,14.255,0.04,14.119,0.06,,,13.237,0.024,12.928,0.022,12.947,0.034,6223,4.344,-1.131,0.968,0.805,0.806,829.9,0.032
