,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
3421,3421,3421,3421,3421,3421,246453764,23 13 15.378,+00 42 01.74,1,13.73,,,454-119406,23131538+0042018,,STAR,gri,rpm,37.8,2.4,-10.3,2.7,,,14.679,0.09,13.89,0.02,,,14.227,0.01,13.707,0.07,13.516,0.08,,,12.554,0.023,12.222,0.027,12.163,0.026,5754,138,173,4.466,0.065,0.117,-0.413,0.2,0.28,0.872,0.143,0.089,0.855,0.071,0.071,1.222,0.352,0.407,504.2,101.7,62.01,0.038,0.013,0.007,AAA-222-111-000-0-0,40.5,
3422,3422,3422,3422,3422,3422,246453861,23 23 14.305,+00 42 16.07,1,14.853,,,454-119663,23231429+0042161,,STAR,gri,rpm,14.6,4.2,-15.3,4.6,,,17.19,0.23,15.525,0.04,,,16.394,0.03,15.002,0.07,14.193,0.22,,,12.365,0.023,11.736,0.022,11.545,0.023,3838,61,123,4.904,0.077,0.042,-0.039,0.08,0.08,0.377,0.033,0.071,0.426,0.042,0.085,7.574,3.629,1.098,119.9,13.4,24.92,0.025,0.006,0.004,AAA-222-111-000-0-0,25.3,
3423,3423,3423,3423,3423,3423,246453909,23 12 05.859,+00 42 21.28,1,15.475,,,454-119370,23120585+0042211,,STAR,gri,rpm,11.5,3,1.4,3.3,,,16.493,0.06,15.639,0.1,,,15.945,0.01,15.283,0.12,15.274,0.37,,,13.898,0.026,13.377,0.033,13.316,0.037,5038,150,150,4.587,0.045,1.053,-0.286,0.24,0.36,0.74,1.88,0.073,0.791,0.106,0.088,1.902,0.438,1.846,678.2,1723,88.87,0.038,0.011,0.008,AAA-222-111-000-0-0,33,
3424,3424,3424,3424,3424,3424,246453953,23 25 43.448,+00 42 27.36,1,18.137,,,,23254344+0042273,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.589,0.123,16.261,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,BCD-222-111-000-0-0,61,0907-0632128
3425,3425,3425,3425,3425,3425,246453977,23 12 14.982,+00 42 31.20,1,17.891,,,,23121498+0042312,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.366,0.103,16.163,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,ACU-220-110-000-0-0,32.6,0907-0629838
3426,3426,3426,3426,3426,3426,246454004,23 26 37.388,+00 42 35.77,1,13.45,,,454-119751,23263738+0042357,,STAR,gri,lam,23.4,2.5,-1.9,3.1,,,14.043,0.01,13.535,0.01,,,13.753,0.03,13.399,0.01,13.32,0.02,,,12.471,0.029,12.171,0.027,12.108,0.029,6132,124,124,4.259,0.09,0.144,-0.401,0.15,0.15,1.195,0.226,0.123,0.97,0.087,0.074,0.531,0.23,0.202,715.2,151,80.71,0.037,0.013,0.007,AAA-222-111-000-0-0,58.5,
3427,3427,3427,3427,3427,3427,246454092,23 18 12.672,+00 42 46.18,1,12.443,,,454-119525,23181267+0042462,,STAR,gri,lam,11.3,2.2,-4.5,2.5,,,13.705,0.06,12.726,0.04,,,13.203,0.04,12.419,0.02,12.118,0.04,,,10.875,0.025,10.321,0.023,10.229,0.025,4862,97,78,2.625,0.16,0.192,-0.711,0.15,0.15,7.361,1.846,1.252,0.913,0.044,0.018,0.002,0.002,0.001,1633,370.4,255.8,0.038,0.011,0.008,AAA-222-111-000-0-0,38,
3428,3428,3428,3428,3428,3428,246454103,23 15 32.577,+00 42 47.27,1,12.435,,,454-119454,23153258+0042472,,STAR,gri,rpm,34.4,2.3,-17.1,1.9,,,13.227,0.05,12.563,0.01,,,12.861,0.03,12.385,0.041,12.253,0.01,,,11.315,0.024,10.982,0.024,10.941,0.021,5811,140,140,4.418,0.065,0.195,-0.248,0.24,0.36,0.99,0.263,0.153,0.957,0.087,0.14,0.941,0.343,0.466,331.8,101.8,57.73,0.034,0.01,0.006,AAA-222-111-000-0-0,14.2,
3429,3429,3429,3429,3429,3429,246454120,23 13 34.302,+00 42 48.90,1,15.407,,,454-119417,23133430+0042490,,STAR,gri,rpm,-2.7,3.1,-12.8,3.2,,,16.886,0.09,15.894,0.062,,,16.492,0.059,15.398,0.062,14.942,0.091,,,13.81,0.023,13.253,0.029,13.124,0.033,4551,110,165,4.657,0.07,0.035,-0.061,0.18,0.3,0.653,0.045,0.089,0.716,0.046,0.101,2.517,0.878,0.35,512.6,50.49,94.4,0.038,0.011,0.007,AAA-222-111-000-0-0,18.3,
3430,3430,3430,3430,3430,3430,246454154,23 24 41.010,+00 42 52.69,1,17.553,,,,23244101+0042526,,STAR,JHK,rpm,-10,2,-36,5,,,,,,,,,,,,,,,,,15.71,0.061,15.004,0.067,14.975,0.097,3958,344,344,4.923,0.1,0.12,-0.396,0.35,0.42,0.354,0.106,0.096,0.378,0.12,0.144,8.172,7.045,3.304,534.2,227.4,185.1,0.036,0.011,0.007,AAA-222-111-000-0-0,80.3,0907-0631965
3431,3431,3431,3431,3431,3431,246454172,23 23 26.181,+00 42 54.67,1,12.649,,,454-119669,23232617+0042544,,STAR,gri,lam,8.6,1.5,-7,1.7,,,13.321,0.06,12.736,0.04,,,13.005,0.04,12.556,0.01,12.496,0.21,,,11.64,0.028,11.37,0.026,11.268,0.021,6151,149,124,4.199,0.11,0.132,-0.233,0.15,0.15,1.343,0.247,0.208,1.072,0.107,0.089,0.421,0.202,0.158,546.1,103.8,73.74,0.039,0.01,0.008,AAA-222-111-000-0-0,36.1,
3432,3432,3432,3432,3432,3432,246454177,23 13 40.092,+00 42 55.23,1,15.096,,,454-119420,23134010+0042551,,STAR,gri,rpm,-5,3,-19.1,3.4,,,16.108,0.21,15.253,0.09,,,15.593,0.04,15.041,0.01,14.883,0.04,,,13.898,0.024,13.512,0.029,13.371,0.037,5532,109,109,4.536,0.055,0.077,-0.433,0.25,0.4,0.805,0.122,0.089,0.799,0.095,0.079,1.491,0.43,0.391,835.1,142.5,121.7,0.038,0.011,0.009,AAA-222-111-000-0-0,71.4,
3433,3433,3433,3433,3433,3433,246454190,23 27 03.162,+00 42 56.61,1,16.94,,,,23270316+0042566,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.482,0.087,14.882,0.113,14.305,0.087,3622,371,265,5,0.11,0.132,-0.118,0.2,0.28,0.264,0.119,0.082,0.27,0.167,0.105,14.2,12.24,7.467,307.1,244.5,118.6,0.035,0.011,0.008,ABA-222-111-000-0-0,32.2,0907-0632318
3434,3434,3434,3434,3434,3434,246454209,23 21 12.069,+00 42 59.42,1,18.184,,,,23211206+0042594,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.942,0.08,15.462,0.106,15.087,0.131,3742,960,320,4.952,0.144,0.264,-0.247,0.25,0.5,0.293,0.241,0.102,0.318,0.291,0.145,9.708,12.84,6.966,500.5,729.2,215.1,0.036,0.011,0.008,AAB-222-111-000-0-0,65.5,0907-0631406
3435,3435,3435,3435,3435,3435,246454239,23 15 19.041,+00 43 03.43,1,18.854,,,,23151904+0043034,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,16.464,0.102,15.609,0.093,15.449,0.153,3988,352,422,4.881,0.156,0.13,-0.272,0.24,0.36,0.385,0.127,0.141,0.425,0.141,0.198,7.169,8.88,3.138,829.3,417.2,360.6,0.038,0.013,0.008,AAB-222-111-000-0-0,105.8,0907-0630449
3436,3436,3436,3436,3436,3436,246454241,23 21 41.225,+00 43 03.95,1,14.904,,,454-119626,23214121+0043039,,STAR,gri,rpm,-6.2,4.1,-17.2,4.4,,,16.458,0.06,15.412,0.052,,,15.937,0.05,14.963,0.055,14.462,0.079,,,13.184,0.026,12.62,0.026,12.495,0.026,4606,110,110,4.654,0.042,0.03,-0.094,0.2,0.24,0.662,0.041,0.06,0.716,0.046,0.064,2.449,0.55,0.291,392.9,37.9,47.53,0.037,0.011,0.008,AAA-222-111-000-0-0,28.9,
3437,3437,3437,3437,3437,3437,246454254,23 20 26.328,+00 43 05.23,1,12.296,,,454-119596,23202632+0043051,,STAR,gri,lam,-3.7,5,-5.1,2.2,,,13.023,0.06,12.426,0.05,,,12.676,0.04,12.273,0.05,12.133,0.05,,,11.276,0.026,10.982,0.024,10.944,0.023,6058,147,122,4.246,0.126,0.126,-0.075,0.12,0.12,1.272,0.246,0.174,1.113,0.101,0.072,0.488,0.271,0.174,446.7,89.36,74.46,0.037,0.013,0.008,AAA-222-111-000-0-0,26.3,
3438,3438,3438,3438,3438,3438,246454282,23 20 35.478,+00 43 08.61,1,9.772,,578-745-1,454-119598,23203547+0043085,,STAR,BV,plx,-0.3,0.9,-8.6,1,,,9.909,0.028,9.723,0.03,,,,,,,,,,,9.361,0.024,9.334,0.025,9.323,0.023,8078,615,410,4.055,0.09,0.126,0.006,0.12,0.12,2.115,0.32,0.234,1.919,0.174,0.145,0.184,0.073,0.061,424.2,66.8,66.8,0.037,0.011,0.007,AAA-222-111-000-0-0,47.4,
3439,3439,3439,3439,3439,3439,246454283,23 14 55.221,+00 43 08.63,1,17.223,,,,23145522+0043086,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.554,0.053,15.005,0.062,14.878,0.101,3954,800,363,4.89,0.14,0.224,-0.268,0.3,0.48,0.372,0.205,0.132,0.422,0.222,0.185,6.446,7.494,3.891,553.4,541.6,240,0.037,0.011,0.008,AAA-222-111-000-0-0,17.1,0907-0630380
3440,3440,3440,3440,3440,3440,246454314,23 15 32.932,+00 43 12.76,1,10.67,,577-773-1,454-119455,23153293+0043127,,STAR,gri,plx,15.9,1.6,-39,1.6,,,11.348,0.09,10.903,0.094,,,10.993,0.04,10.62,0.01,10.531,0.01,,,9.733,0.024,9.47,0.024,9.382,0.023,6153,124,99,4.221,0.11,0.154,-0.127,0.2,0.32,1.297,0.315,0.165,1.115,0.113,0.159,0.45,0.208,0.205,225.3,48.29,48.29,0.033,0.011,0.006,AAA-222-111-000-0-0,9.7,
3441,3441,3441,3441,3441,3441,246454322,23 13 03.304,+00 43 13.81,1,13.757,,,454-119400,23130330+0043137,,STAR,gri,lam,28.2,3,-25.2,3.5,,,15.674,0.12,14.26,0.02,,,15.044,0.01,13.757,0.06,13.206,0.01,,,11.772,0.024,11.143,0.027,10.976,0.023,4119,125,150,4.793,0.064,0.04,-0.123,0.12,0.15,0.484,0.048,0.06,0.541,0.06,0.072,4.663,1.598,0.784,130.4,18.29,24.7,0.025,0.01,0.005,AAA-222-111-000-0-0,20.7,
3442,3442,3442,3442,3442,3442,246454332,23 19 07.730,+00 43 14.95,1,18.304,,,,23190773+0043149,,STAR,J,,-4,3,8,1,,,,,,,,,,,,,,,,,16.746,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUD-202-101-000-0-0,52.8,0907-0631105
3443,3443,3443,3443,3443,3443,246454376,23 27 24.684,+00 43 20.24,1,9.078,115784,578-610-1,454-119780,23272467+0043202,,STAR,gri,plx,-5.49,1.47,-13.09,0.84,3.93,1.19,10.339,0.049,9.309,0.025,,,10.007,0.04,9.394,0.11,8.68,0.01,,,7.41,0.02,6.951,0.031,6.785,0.023,4842,155,58,1.856,0.52,1.56,-1.276,0.96,0.72,16.407,78.877,5.838,0.877,0.34,0.065,1.75E-04,7.54E-04,1.74E-04,1649,1572,1572,0.037,0.013,0.008,AAA-111-111-000-0-0,95.8,
3444,3444,3444,3444,3444,3444,246454396,23 24 20.030,+00 43 22.54,1,13.703,,,454-119688,23242002+0043225,,STAR,gri,lam,7.7,2.6,-1,3.2,,,14.435,0.03,13.849,0.01,,,14.102,0.01,13.708,0.02,13.532,0.07,,,12.753,0.023,12.49,0.025,12.434,0.026,6110,98,122,4.239,0.11,0.11,-0.461,0.15,0.15,1.195,0.18,0.157,0.937,0.077,0.065,0.501,0.289,0.158,812.6,126.9,129.8,0.038,0.011,0.009,AAA-222-111-000-0-0,52.9,
3445,3445,3445,3445,3445,3445,246454403,23 24 57.474,+00 43 23.48,1,18.232,,,,23245747+0043234,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.674,0.123,16.091,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,BCD-222-111-000-0-0,46.4,0907-0631998
3446,3446,3446,3446,3446,3446,246454425,23 27 04.088,+00 43 25.66,1,17.713,,,,23270408+0043256,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.202,0.106,15.452,0.129,14.918,0.107,3700,404,346,4.994,0.12,0.144,-0.197,0.25,0.35,0.272,0.14,0.092,0.282,0.198,0.124,12.32,12.26,6.94,462.8,335.9,194.6,0.036,0.013,0.008,ABA-222-111-000-0-0,32.2,0907-0632323
3447,3447,3447,3447,3447,3447,246454430,23 12 10.193,+00 43 26.18,1,15.191,,,454-119372,23121019+0043263,,STAR,gri,lam,-1.7,3,1.1,3.2,,,16.15,0.03,15.33,0.06,,,15.691,0.04,15.062,0.08,14.976,0.34,,,13.63,0.026,13.171,0.026,13.078,0.033,5171,144,103,3.738,0.063,0.045,-0.369,0.08,0.1,2.151,0.192,0.119,0.961,0.045,0.019,0.091,0.02,0.019,1835,103.4,70.44,0.033,0.008,0.005,AAA-222-111-000-0-0,16.7,
3448,3448,3448,3448,3448,3448,246454435,23 12 07.071,+00 43 26.68,1,18.184,,,,23120707+0043266,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,16.394,0.097,15.911,0.152,15.676,0.192,3921,1349,421,4.902,0.16,0.32,-0.397,0.35,0.56,0.364,0.314,0.147,0.405,0.314,0.235,7.87,11.23,5.965,718.3,1365,349.1,0.037,0.011,0.007,ABC-222-111-000-0-0,46.8,0907-0629814
3449,3449,3449,3449,3449,3449,246454452,23 18 13.602,+00 43 28.24,1,13.904,,,454-119526,23181360+0043283,,STAR,gri,rpm,2.9,4.2,-6.9,4.7,,,15.104,0.03,14.147,0.05,,,14.648,0.05,13.875,0.06,13.585,0.02,,,12.374,0.025,11.833,0.026,11.764,0.026,4879,97,97,2.785,0.85,0.425,-0.554,0.42,0.35,6.064,3.591,3.672,0.927,0.057,0.103,0.004,0.06,0.003,2487,1799,1483,0.04,0.009,0.009,AAA-222-111-000-0-0,11.8,
3450,3450,3450,3450,3450,3450,246454463,23 23 32.345,+00 43 29.00,1,17.904,,,,23233234+0043289,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.378,0.12,15.709,0.148,14.895,0.12,3604,361,301,5.018,0.12,0.12,-0.142,0.2,0.32,0.23,0.133,0.073,0.231,0.169,0.094,14.87,13.47,7.068,443.4,301,179.3,0.036,0.011,0.008,BBB-222-111-000-0-0,72.1,0907-0631794
3451,3451,3451,3451,3451,3451,246454510,23 25 14.777,+00 43 34.52,1,18.627,,,,23251477+0043345,,STAR,J,,2,11,6,2,,,,,,,,,,,,,,,,,17.045,0.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDD-222-111-000-0-0,84.4,0907-0632039
3452,3452,3452,3452,3452,3452,246454573,23 22 07.849,+00 43 41.50,1,15.218,,,454-119637,23220785+0043415,,STAR,JHK,rpm,67.9,4.1,-11.7,4.4,,,,,,,,,,,,,,,,,12.792,0.03,12.094,0.027,11.874,0.025,4000,196,196,4.849,0.06,0.072,-0.144,0.2,0.2,0.419,0.087,0.061,0.479,0.091,0.076,5.937,2.072,1.792,170.4,47.7,28.79,0.032,0.01,0.007,AAA-222-111-000-0-0,17.6,
3453,3453,3453,3453,3453,3453,246454607,23 24 16.842,+00 43 45.14,1,18.077,,,,23241684+0043451,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.962,0.069,15.263,0.083,15.145,0.128,3992,377,377,4.866,0.135,0.135,-0.247,0.25,0.4,0.405,0.136,0.135,0.449,0.14,0.196,6.297,6.799,2.876,689.3,349.2,301,0.038,0.013,0.008,AAB-222-111-000-0-0,44.4,0907-0631884
3454,3454,3454,3454,3454,3454,246454674,23 25 00.603,+00 43 54.25,1,16.398,,,,23250060+0043542,,STAR,JHK,rpm,46,3,14,2,,,,,,,,,,,,,,,,,14.008,0.031,13.362,0.029,13.104,0.03,3692,172,143,4.969,0.08,0.08,-0.045,0.15,0.24,0.307,0.074,0.08,0.321,0.093,0.111,10.34,6.427,3.428,193.1,57.96,59.38,0.032,0.013,0.006,AAA-222-111-000-0-0,11.4,0907-0632008
3455,3455,3455,3455,3455,3455,246454689,23 22 21.872,+00 43 56.56,1,11.71,,,454-119644,23222186+0043566,,STAR,gri,lam,-20.5,3.2,-38.3,1.4,,,12.608,0.04,11.949,0.04,,,12.231,0.03,11.737,0.07,11.487,0.1,,,10.612,0.027,10.237,0.022,10.189,0.024,5832,136,171,4.012,0.192,0.12,-0.178,0.15,0.15,1.642,0.301,0.344,1.062,0.11,0.079,0.223,0.189,0.079,403.6,68.41,79.45,0.036,0.011,0.007,AAA-222-111-000-0-0,30.8,
3456,3456,3456,3456,3456,3456,246454698,23 27 18.624,+00 43 57.92,1,14.814,,,454-119775,23271862+0043579,,STAR,gri,rpm,0.7,4.2,-13.7,4.7,,,15.927,0.04,15.099,0.01,,,15.507,0.03,14.823,0.05,14.517,0.11,,,13.492,0.026,13.069,0.033,12.97,0.037,5230,157,125,4.551,0.05,0.66,-0.236,0.25,0.4,0.791,1.026,0.075,0.835,0.079,0.079,1.616,0.395,1.457,638.4,227.9,70.73,0.04,0.014,0.009,AAA-222-111-000-0-0,66.2,
3457,3457,3457,3457,3457,3457,246454789,23 21 55.021,+00 44 10.20,1,15.173,,,454-119632,23215503+0044102,,STAR,gri,rpm,6,4,-15.8,4.4,,,16.279,0.05,15.518,0.054,,,15.883,0.05,15.321,0.06,14.869,0.12,,,13.974,0.033,13.469,0.029,13.433,0.038,5182,154,123,4.578,0.054,0.999,-0.466,0.3,0.42,0.743,1.774,0.081,0.769,0.1,0.083,1.848,0.452,1.788,748.3,1776,96.56,0.036,0.011,0.007,AAA-222-111-000-0-0,12.6,
3458,3458,3458,3458,3458,3458,246454807,23 18 23.574,+00 44 12.63,1,15.097,,,454-119536,23182356+0044126,,STAR,gri,rpm,20.1,4.3,-2,4.8,,,17.327,0.12,15.842,0.061,,,16.579,0.061,15.276,0.059,14.462,0.02,,,12.624,0.025,11.949,0.026,11.77,0.026,3820,45,45,4.858,0.042,0.02,0.224,0.05,0.2,0.421,0.008,0.044,0.464,0.009,0.048,6.244,1.438,0.375,153.6,4.607,15.43,0.052,0.002,0.023,AAA-222-111-000-0-0,20.9,
3459,3459,3459,3459,3459,3459,246454837,23 23 24.820,+00 44 16.26,1,17.802,,,,23232482+0044162,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.748,0.065,15.141,0.083,14.949,0.096,3908,539,337,4.893,0.135,0.189,-0.233,0.25,0.4,0.366,0.176,0.138,0.401,0.208,0.174,7.164,7.977,3.774,542.1,402.2,230.9,0.037,0.011,0.008,AAA-222-111-000-0-0,10.9,0907-0631766
3460,3460,3460,3460,3460,3460,246454840,23 25 57.025,+00 44 16.69,1,16.47,,,454-119735,23255700+0044168,,STAR,BV,rpm,30.4,6.5,31.7,6.7,,,18.13,0.38,16.744,0.089,,,,,,,,,,,13.339,0.024,12.676,0.025,12.468,0.027,3993,187,156,4.839,0.06,0.06,-0.104,0.2,0.24,0.433,0.065,0.057,0.492,0.065,0.078,5.74,1.827,1.386,224.3,42.28,35.58,0.034,0.011,0.006,AAA-222-111-000-0-0,6.6,
3461,3461,3461,3461,3461,3461,246454905,23 15 10.021,+00 44 23.57,1,17.927,,,,23151002+0044235,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,16.414,0.099,15.722,0.122,15.802,0.188,4025,633,395,4.883,0.15,0.18,-0.332,0.3,0.48,0.395,0.183,0.145,0.418,0.183,0.183,6.538,8.099,3.618,778.8,612.5,342.8,0.038,0.011,0.008,ABC-222-111-000-0-0,67.2,0907-0630426
3462,3462,3462,3462,3462,3462,246454907,23 22 33.637,+00 44 23.80,1,13.848,,,454-119649,23223362+0044238,,STAR,gri,rpm,4.4,3.1,-1.6,3.5,,,14.772,0.04,14.012,0.08,,,14.382,0.05,13.823,0.07,13.619,0.06,,,12.762,0.026,12.44,0.025,12.382,0.024,5751,172,137,4.39,0.09,0.306,-0.116,0.2,0.2,1.034,0.469,0.129,0.985,0.107,0.076,0.833,0.344,0.557,689.6,325.7,121.3,0.038,0.013,0.008,AAA-222-111-000-0-0,33.1,
3463,3463,3463,3463,3463,3463,246454939,23 23 47.279,+00 44 27.59,1,17.115,,,,23234727+0044275,,STAR,JHK,rpm,-6,0,8,4,,,,,,,,,,,,,,,,,16.038,0.081,15.686,0.13,15.725,0.203,5486,528,1162,4.545,0.225,0.225,-0.722,0.48,0.48,0.724,0.278,0.264,0.743,0.089,0.195,1.665,2.964,0.955,1951,1015,1033,0.038,0.013,0.008,ABC-222-111-000-0-0,36,0907-0631832
3464,3464,3464,3464,3464,3464,246455010,23 12 40.047,+00 44 34.25,1,18.525,,,,23124004+0044342,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.951,0.15,16.198,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,BCD-222-111-000-0-0,16,0907-0629913
3465,3465,3465,3465,3465,3465,246455029,23 23 09.525,+00 44 36.78,1,14.396,,,454-119660,23230951+0044367,,STAR,gri,rpm,6,4.2,2.7,4.7,,,15.533,0.02,14.639,0.07,,,15.088,0.04,14.367,0.08,14.099,0.13,,,13.018,0.023,12.53,0.026,12.499,0.024,5070,100,100,3.542,1.001,0.858,-0.575,0.48,0.4,2.571,4.172,1.965,0.877,0.066,0.088,0.049,1.488,0.046,1629,2391,1209,0.036,0.011,0.007,AAA-222-111-000-0-0,60.8,
3466,3466,3466,3466,3466,3466,246455089,23 18 32.074,+00 44 44.25,1,12.826,,,454-119538,23183208+0044442,,STAR,gri,lam,14.2,2,-7.1,2.5,,,13.625,0.04,12.963,0.01,,,13.255,0.05,12.776,0.03,12.643,0.03,,,11.686,0.021,11.404,0.024,11.308,0.025,5958,118,118,4.292,0.105,0.147,-0.094,0.12,0.12,1.182,0.243,0.148,1.058,0.072,0.072,0.577,0.267,0.238,484,101.4,61.48,0.036,0.015,0.007,AAA-222-111-000-0-0,40.4,
3467,3467,3467,3467,3467,3467,246455122,23 13 49.974,+00 44 47.58,1,17.18,,,,23134997+0044475,4188-301-5-0033-0063,STAR,gri,rpm,-10,3,-7,3,,,,,,,20.126,0.043,18.045,0.006,17.153,0.005,16.809,0.005,16.605,0.009,15.499,0.047,14.816,0.056,14.827,0.095,4633,74,55,4.712,0.07,0.05,-0.628,0.3,0.36,0.56,0.067,0.071,0.599,0.069,0.058,3.231,1.028,0.665,957.2,154,132.7,0.038,0.011,0.008,AAA-222-111-000-0-0,102.1,
3468,3468,3468,3468,3468,3468,246455125,23 15 33.094,+00 44 48.32,1,18.353,,,,23153309+0044483,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.792,0.139,16.373,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,BCU-220-110-000-0-0,57.7,0907-0630487
3469,3469,3469,3469,3469,3469,246455136,23 26 53.518,+00 44 49.67,1,15.284,,,454-119762,23265351+0044495,,STAR,JHK,rpm,-5.1,4.1,-8.3,4.5,,,,,,,,,,,,,,,,,13.354,0.026,12.698,0.024,12.592,0.027,4383,135,203,4.699,0.08,0.04,0.004,0.12,0.18,0.594,0.054,0.087,0.663,0.051,0.091,3.03,1.191,0.51,360.5,47.74,72.3,0.035,0.014,0.007,AAA-222-111-000-0-0,13.6,
3470,3470,3470,3470,3470,3470,246455154,23 22 44.601,+00 44 51.25,1,15.29,,,454-119653,23224458+0044512,,STAR,gri,rpm,-2.8,4.2,-10.9,4.5,,,16.97,0.02,15.67,0.12,,,16.309,0.08,15.187,0.12,14.854,0.18,,,13.609,0.027,13.017,0.029,12.824,0.031,4386,209,418,4.723,0.165,0.075,-0.176,0.25,0.35,0.559,0.101,0.183,0.608,0.105,0.188,3.512,4.315,1.159,372.8,89.01,159.1,0.035,0.01,0.006,AAA-222-111-000-0-0,25.6,
3471,3471,3471,3471,3471,3471,246455162,23 25 22.726,+00 44 52.37,1,18.499,,,,23252272+0044523,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.927,0.147,16.213,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,BCD-222-111-000-0-0,51.8,0907-0632062
3472,3472,3472,3472,3472,3472,246455174,23 22 36.533,+00 44 54.01,1,15.683,,,454-119651,23223652+0044541,,STAR,gri,rpm,2.6,4.7,20.6,4.9,,,17.901,0.138,16.353,0.075,,,17.262,0.08,15.967,0.073,15.007,0.06,,,13.279,0.03,12.636,0.029,12.395,0.024,3702,87,58,4.954,0.03,0.066,0.056,0.12,0.12,0.325,0.057,0.035,0.354,0.076,0.047,9.85,1.992,2.514,151.8,33.42,23.19,0.029,0.013,0.008,AAA-222-111-000-0-0,20.8,
3473,3473,3473,3473,3473,3473,246455182,23 13 58.045,+00 44 55.02,1,15.402,,,454-119429,23135805+0044548,,STAR,gri,lam,5.3,3.1,-5.7,3.6,,,16.761,0.08,15.656,0.057,,,16.18,0.05,15.42,0.04,15.068,0.13,,,14.001,0.029,13.469,0.032,13.334,0.032,5080,80,80,3.683,0.085,0.119,-0.368,0.15,0.15,2.321,0.349,0.194,0.957,0.039,0.019,0.074,0.025,0.025,2289,298.3,191.8,0.04,0.008,0.01,AAA-222-111-000-0-0,22,
3474,3474,3474,3474,3474,3474,246455217,23 15 27.331,+00 45 00.05,1,18.532,,,,23152733+0045000,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.957,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUU-200-100-000-0-0,50.7,0907-0630465
3475,3475,3475,3475,3475,3475,246455220,23 26 54.078,+00 45 00.28,1,14.808,,,454-119763,23265407+0045001,,STAR,JHK,rpm,17.8,4.1,-26.1,4.5,,,,,,,,,,,,,,,,,12.563,0.026,11.936,0.022,11.707,0.019,3684,175,87,4.965,0.06,0.09,-0.011,0.12,0.15,0.31,0.088,0.042,0.331,0.111,0.051,10.42,3.732,3.691,100.8,38.36,12.2,0.021,0.01,0.004,AAA-222-111-000-0-0,13.6,
3476,3476,3476,3476,3476,3476,246455270,23 18 02.919,+00 45 06.99,1,17.127,,,,23180291+0045069,,STAR,J,rpm,-2,4,8,1,,,,,,,,,,,,,,,,,15.656,0.076,14.983,0.08,14.309,0.075,3596,224,160,5.005,0.08,0.096,-0.039,0.15,0.18,0.267,0.078,0.061,0.271,0.115,0.082,12.91,7.084,5.272,340.4,159.4,93.22,0.036,0.011,0.008,AAA-222-111-000-0-0,21.7,0907-0630918
3477,3477,3477,3477,3477,3477,246455273,23 26 16.296,+00 45 07.31,1,13.305,,,454-119741,23261628+0045073,,STAR,gri,lam,11,2.9,-32,3.4,,,14.341,0.01,13.535,0.01,,,13.902,0.02,13.284,0.02,13.049,0.064,,,12.026,0.024,11.558,0.022,11.526,0.024,5283,157,157,4.576,0.025,0.035,-0.253,0.15,0.12,0.77,0.055,0.043,0.812,0.056,0.047,1.764,0.234,0.238,319.5,29.21,26.76,0.035,0.014,0.007,AAA-222-111-000-0-0,60.3,
