EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
245939432,23 29 32.477,-11 15 03.95,1,15.375,,,394-129012,23293247-1115039,,STAR,gri,rpm,-8,2.3,-8.9,2.4,,,16.871,0.07,15.768,0.059,,,16.321,0.056,15.37,0.061,14.97,0.091,,,13.662,0.027,13.074,0.025,12.918,0.027,4619,111,111,4.657,0.042,0.036,-0.091,0.2,0.24,0.646,0.049,0.055,0.704,0.054,0.065,2.532,0.59,0.352,479,48.64,52.48,0.038,0.013,0.007,AAA-222-111-000-0-0,12.6,
245939446,23 27 45.058,-11 15 01.46,1,15.536,,,394-128970,23274506-1115016,,STAR,gri,rpm,5.2,2.5,-19.8,2.6,,,16.214,0.04,15.684,0.057,,,15.918,0.05,15.425,0.062,15.373,0.105,,,14.414,0.038,14.109,0.04,13.891,0.049,5830,189,236,4.479,0.085,0.136,-0.751,0.36,0.36,0.83,0.184,0.11,0.789,0.083,0.059,1.261,0.5,0.522,1164,336.8,202,0.037,0.013,0.008,AAA-222-111-000-0-0,55.4,
245939459,23 36 13.974,-11 14 59.46,1,14.924,,,394-129168,23361396-1114594,,STAR,gri,rpm,25.9,3.2,18,3.8,,,16.78,0.07,15.507,0.054,,,16.214,0.054,14.966,0.055,14.371,0.08,,,12.788,0.021,12.21,0.03,12.054,0.027,3922,142,95,4.878,0.048,0.056,-0.071,0.12,0.3,0.398,0.061,0.046,0.45,0.067,0.056,6.857,1.482,1.643,157.6,31.18,19.06,0.028,0.01,0.007,AAA-222-111-000-0-0,19.6,
245939463,23 35 22.451,-11 14 58.97,1,13.049,,,394-129150,23352244-1114587,,STAR,gri,rpm,56.7,2.3,-5.3,2.6,,,14.113,0.02,13.268,0.02,,,13.701,0.04,12.962,0.07,12.769,0.06,,,11.633,0.021,11.155,0.024,11.078,0.025,5067,100,120,4.597,0.028,0.02,-0.252,0.2,0.28,0.721,0.043,0.048,0.76,0.075,0.054,1.963,0.27,0.173,238.4,22.04,20.17,0.032,0.01,0.005,AAA-222-111-000-0-0,91.7,
245939467,23 34 16.056,-11 14 58.48,1,13.264,,,394-129124,23341605-1114584,,STAR,gri,rpm,-26.7,1.6,-18,1.4,,,14.168,0.02,13.397,0.033,,,13.799,0.033,13.158,0.042,13.034,0.063,,,12.064,0.024,11.682,0.026,11.645,0.029,5466,108,130,4.499,0.065,0.065,-0.107,0.25,0.3,0.891,0.086,0.108,0.915,0.049,0.097,1.253,0.422,0.269,389,52.72,53.61,0.037,0.011,0.009,AAA-222-111-000-0-0,32.2,
245939468,23 29 47.084,-11 14 58.41,1,13.191,,,394-129021,23294707-1114584,,STAR,gri,rpm,15.6,1,8.3,1.1,,,13.863,0.044,13.328,0.032,,,13.518,0.032,13.187,0.042,13.051,0.064,,,12.182,0.024,11.868,0.022,11.803,0.023,6075,124,124,4.238,0.145,0.203,-0.452,0.3,0.36,1.222,0.391,0.175,0.941,0.14,0.078,0.469,0.3,0.234,641,188.6,112.7,0.037,0.014,0.006,AAA-222-111-000-0-0,74.3,
245939487,23 19 01.553,-11 14 55.87,1,12.673,,,394-128752,23190154-1114557,,STAR,gri,rpm,1.1,1.5,-15.5,2.1,,,13.789,0.044,12.913,0.031,,,13.33,0.032,12.654,0.041,12.391,0.061,,,11.267,0.022,10.77,0.022,10.653,0.02,5022,99,79,3.175,0.42,0.77,-0.633,0.35,0.49,3.886,4.821,1.29,0.929,0.15,0.058,0.015,0.042,0.013,1032,1193,329.2,0.037,0.008,0.006,AAA-222-111-000-0-0,86.2,
245939501,23 25 15.551,-11 14 53.86,1,12.685,,,394-128904,23251555-1114539,,STAR,gri,rpm,1.8,1.4,-10.5,1.3,,,13.473,0.042,12.833,0.031,,,13.07,0.031,12.646,0.041,12.521,0.062,,,11.569,0.023,11.292,0.023,11.202,0.024,6049,145,121,4.168,0.18,0.18,-0.118,0.15,0.27,1.353,0.346,0.276,1.089,0.101,0.122,0.416,0.367,0.195,522,136.7,108.3,0.039,0.009,0.009,AAA-222-111-000-0-0,31.9,
245939507,23 34 59.433,-11 14 52.47,1,15.065,,,394-129141,23345945-1114522,,STAR,JHK,rpm,79.2,5.4,-61.2,4.8,,,,,,,,,,,,,,,,,13.174,0.024,12.658,0.028,12.424,0.025,3547,113,226,5.033,0.084,0.07,-0.038,0.15,0.15,0.23,0.068,0.061,0.23,0.092,0.079,16,10.31,5.428,97.79,30.83,31.16,0.021,0.008,0.006,AAA-222-111-000-0-0,62.7,
245939516,23 12 59.583,-11 14 51.25,1,11.983,,,394-128614,23125958-1114510,,STAR,gri,rav,2.5,0.9,-12.7,2.5,,,12.606,0.041,12.103,0.03,,,12.267,0.03,11.963,0.04,11.862,0.06,,,11.048,0.021,10.796,0.021,10.739,0.022,5484,167,167,3.83,0.04,0.08,-0.443,0.15,0.18,2.001,0.201,0.139,0.992,0.078,0.065,0.124,0.02,0.03,552,53.26,29.68,0.034,0.012,0.004,AAA-222-111-000-0-0,55.7,
245939520,23 29 05.683,-11 14 50.24,1,12.089,,,394-129003,23290568-1114502,,STAR,gri,rpm,1.1,2.3,-13.1,1.2,,,13.363,0.042,12.34,0.031,,,12.806,0.031,12.055,0.04,11.782,0.06,,,10.59,0.026,9.992,0.022,9.89,0.023,4817,75,75,2.433,0.459,0.255,-0.751,0.35,0.25,8.993,3,3.636,0.913,0.082,0.022,0.001,0.004,6.07E-04,1759,691.5,628.4,0.038,0.011,0.008,AAA-222-111-000-0-0,36.1,
245939525,23 39 30.650,-11 14 49.12,1,13.161,,,394-129235,23393063-1114491,,STAR,gri,rpm,-16.3,1.4,-1.7,1.6,,,13.649,0.02,13.203,0.04,,,13.377,0.02,13.089,0.06,12.984,0.06,,,12.242,0.027,12.019,0.023,12.009,0.023,6317,238,158,4.236,0.102,0.102,-0.452,0.3,0.84,1.234,0.243,0.098,1.037,0.118,0.188,0.485,0.177,0.151,693.5,134.1,72.56,0.036,0.014,0.008,AAA-222-111-000-0-0,47.9,
245939537,23 34 13.211,-11 14 46.49,1,12.072,,,394-129123,23341321-1114463,,STAR,gri,rpm,17.3,1.9,-19.1,1.4,,,12.361,0.04,12.042,0.03,,,12.128,0.03,12.053,0.04,12.012,0.061,,,11.411,0.024,11.275,0.022,11.23,0.023,6602,66,66,4.242,0.045,0.081,-0.471,0.09,0.81,1.31,0.026,0.114,1.104,0.022,0.248,0.483,0.108,0.068,524.2,15.73,93.37,0.032,0.002,0.005,AAA-222-111-000-0-0,14.8,
245939541,23 15 38.420,-11 14 44.57,1,13.708,,,394-128674,23153842-1114444,,STAR,gri,rpm,-20.4,1.7,-1.2,1.7,,,14.458,0.047,13.852,0.035,,,14.103,0.034,13.655,0.044,13.539,0.067,,,12.572,0.026,12.21,0.026,12.228,0.03,5797,173,138,4.383,0.11,0.352,-0.355,0.25,0.35,1.004,0.55,0.167,0.909,0.102,0.085,0.862,0.473,0.609,604.5,314.7,114.3,0.037,0.011,0.008,AAA-222-111-000-0-0,80.1,
245939554,23 36 04.272,-11 14 42.42,1,16.222,,,,23360427-1114424,,STAR,JHK,rpm,12,4,-50,2,,,,,,,,,,,,,,,,,14.036,0.024,13.454,0.032,13.198,0.037,3599,169,141,5.009,0.07,0.084,-0.045,0.15,0.21,0.263,0.081,0.053,0.272,0.107,0.076,13.76,6.129,4.916,162.4,70.83,42.29,0.029,0.01,0.007,AAA-222-111-000-0-0,45.4,0787-0737966
245939561,23 17 14.847,-11 14 40.83,1,15.611,,,394-128719,23171483-1114409,,STAR,gri,rpm,5.8,4,-4.5,3.2,,,16.76,0.06,15.942,0.063,,,16.238,0.055,15.626,0.066,15.342,0.104,,,14.188,0.03,13.689,0.029,13.597,0.04,5124,152,121,3.83,0.855,1.197,-0.607,0.4,0.72,1.52,4.286,0.898,0.824,0.089,0.089,0.127,2.623,0.125,1510,4338,897.8,0.038,0.01,0.008,AAA-222-111-000-0-0,90.1,
245939591,23 13 22.889,-11 14 35.56,1,16.089,,,,23132288-1114355,,STAR,J,rpm,-12,3,14,4,,,,,,,,,,,,,,,,,14.693,0.053,14.01,0.058,13.526,0.063,3680,299,213,4.961,0.09,0.12,-0.034,0.15,0.21,0.298,0.116,0.071,0.332,0.145,0.124,10.24,7.072,4.691,272.6,144.6,81.4,0.035,0.013,0.008,AAA-222-111-000-0-0,67.7,0787-0734061
245939622,23 18 27.006,-11 14 30.23,1,15.982,,,394-128739,23182701-1114299,,STAR,gri,rpm,10.2,2.9,-3.6,5.1,,,17.45,0.11,16.484,0.079,,,17.209,0.075,15.972,0.074,15.456,0.108,,,13.818,0.026,13.162,0.031,13.067,0.031,4225,136,204,4.756,0.066,0.055,-0.031,0.12,0.21,0.531,0.061,0.075,0.601,0.063,0.088,3.737,1.339,0.734,375,62.55,72.85,0.038,0.013,0.008,AAA-222-111-000-0-0,37.1,
245939644,23 31 04.685,-11 14 27.54,1,17.592,,,,23310468-1114275,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.09,0.121,15.373,0.144,14.645,0.126,3642,404,288,4.994,0.12,0.144,-0.142,0.2,0.32,0.262,0.129,0.087,0.264,0.181,0.113,12.99,12.33,7.158,435.4,307.4,180.2,0.036,0.011,0.008,BBB-222-111-000-0-0,15.6,0787-0736940
245939654,23 25 14.586,-11 14 25.35,1,11.16,,5825-1228-1,394-128903,23251456-1114254,,STAR,gri,rav,47.1,2.4,-1.7,2.5,,,11.859,0.149,11.396,0.154,,,11.494,0.03,11.109,0.04,11.017,0.06,,,10.101,0.023,9.829,0.027,9.722,0.019,5338,217,261,3.649,0.11,0.132,-0.115,0.12,0.15,2.782,0.679,0.463,1.308,0.209,0.174,0.058,0.032,0.024,488.3,110.8,76.51,0.037,0.011,0.007,AAA-222-111-000-0-0,31.9,
245939657,23 13 15.916,-11 14 24.87,1,13.849,,,394-128621,23131591-1114246,,STAR,gri,rpm,-1.9,1.9,-9.9,2,,,14.53,0.048,13.961,0.035,,,14.196,0.035,13.785,0.044,13.7,0.068,,,12.839,0.024,12.506,0.023,12.436,0.027,5961,118,141,4.31,0.13,0.234,-0.291,0.25,0.35,1.107,0.385,0.188,0.96,0.097,0.097,0.668,0.415,0.388,777.7,265.1,147,0.038,0.013,0.008,AAA-222-111-000-0-0,61.5,
245939660,23 14 42.494,-11 14 24.25,1,11.706,,,394-128654,23144250-1114242,,STAR,gri,rpm,31.8,1,-22.3,2.3,,,12.258,0.04,11.73,0.03,,,11.908,0.03,11.639,0.04,11.552,0.06,,,10.697,0.024,10.444,0.023,10.385,0.023,6307,154,128,4.231,0.09,0.144,-0.396,0.24,0.54,1.282,0.235,0.168,1.044,0.148,0.178,0.475,0.188,0.177,354.4,55.32,56.62,0.034,0.01,0.006,AAA-222-111-000-0-0,51.3,
245939690,23 35 51.720,-11 14 17.47,1,14.952,,,394-129161,23355172-1114175,,STAR,gri,rpm,-9.4,3.2,-20.7,3.8,,,15.889,0.03,15.152,0.048,,,15.437,0.044,14.9,0.06,14.744,0.086,,,13.7,0.023,13.295,0.027,13.193,0.038,5457,163,130,4.539,0.055,0.077,-0.463,0.3,0.42,0.794,0.133,0.096,0.793,0.086,0.086,1.514,0.436,0.452,747.2,142.1,100.9,0.038,0.014,0.008,AAA-222-111-000-0-0,36.5,
245939693,23 34 30.285,-11 14 17.20,1,13.783,,,394-129133,23343028-1114171,,STAR,gri,rpm,-11.3,1.7,-60.7,1.8,,,15.632,0.06,14.323,0.038,,,15.087,0.04,13.739,0.044,13.225,0.064,,,11.847,0.026,11.193,0.026,11.007,0.02,4003,79,47,4.836,0.02,0.028,-0.067,0.09,0.15,0.452,0.028,0.026,0.514,0.035,0.035,5.441,0.664,0.702,119.9,14.75,11.05,0.025,0.018,0.004,AAA-222-111-000-0-0,27.9,
245939729,23 25 22.358,-11 14 12.02,1,14.217,,,394-128906,23252236-1114120,,STAR,gri,rpm,4.4,2.2,-7.8,2.4,,,15.276,0.02,14.486,0.039,,,14.795,0.038,14.181,0.047,13.97,0.072,,,12.843,0.023,12.398,0.027,12.332,0.024,5242,156,124,3.675,0.819,0.702,-0.561,0.45,0.54,2.12,2.338,1.333,0.887,0.076,0.063,0.07,1.613,0.063,1177,1238,725.6,0.038,0.014,0.007,AAA-222-111-000-0-0,13.6,
245939735,23 24 38.340,-11 14 10.42,1,15.63,,,394-128891,23243832-1114102,,STAR,gri,rpm,58.2,2.5,12.4,3.5,,,17.764,0.15,16.337,0.075,,,17.042,0.071,15.755,0.069,15.024,0.093,,,13.24,0.024,12.603,0.022,12.405,0.023,3846,90,90,4.877,0.07,0.035,0.004,0.12,0.21,0.396,0.036,0.069,0.439,0.051,0.084,6.884,3.182,1.092,191.6,21.21,38.98,0.029,0.009,0.005,AAA-222-111-000-0-0,11.3,
245939740,23 18 07.095,-11 14 09.35,1,15.627,,,,23180709-1114093,,STAR,JHK,rpm,36,3,-58,7,,,,,,,,,,,,,,,,,13.334,0.024,12.787,0.03,12.463,0.03,3510,104,125,5.054,0.06,0.06,-0.009,0.12,0.15,0.223,0.054,0.044,0.211,0.065,0.054,17.25,7.799,4.609,99.99,27.94,25.59,0.022,0.01,0.007,AAA-222-111-000-0-0,57.5,0787-0734883
245939754,23 15 07.434,-11 14 06.47,1,12.831,,,394-128661,23150742-1114065,,STAR,gri,rpm,14.5,1,-10.4,1.3,,,13.493,0.042,12.942,0.031,,,13.153,0.031,12.829,0.041,12.693,0.062,,,11.826,0.024,11.544,0.022,11.478,0.023,6173,99,99,4.205,0.125,0.175,-0.448,0.3,0.3,1.294,0.322,0.225,0.993,0.118,0.098,0.448,0.246,0.205,580.5,117.4,97.67,0.036,0.011,0.007,AAA-222-111-000-0-0,37.4,
245939778,23 12 41.533,-11 14 02.03,1,15.196,,,,23124153-1114020,,STAR,JHK,rpm,-78,3,-84,3,,,,,,,,,,,,,,,,,13.098,0.024,12.535,0.024,12.286,0.023,3522,139,139,5.061,0.05,0.07,-0.046,0.12,0.18,0.22,0.055,0.032,0.215,0.076,0.047,18.43,5.587,5.708,88.72,32.18,18.38,0.021,0.008,0.005,AAA-222-111-000-0-0,15.3,0787-0733936
245939783,23 39 26.261,-11 14 01.59,1,13.329,,,394-129232,23392624-1114016,,STAR,gri,rpm,-10.1,2.5,-7.8,1.8,,,14.101,0.03,13.478,0.06,,,13.728,0.02,13.302,0.03,13.157,0.08,,,12.281,0.027,11.967,0.022,11.931,0.024,5999,95,119,4.264,0.13,0.234,-0.202,0.2,0.24,1.216,0.326,0.218,1.009,0.122,0.102,0.498,0.38,0.264,677.9,173.6,138.2,0.037,0.014,0.008,AAA-222-111-000-0-0,36.3,
245939785,23 25 17.000,-11 14 01.28,1,14.688,,,394-128905,23251699-1114013,,STAR,gri,rpm,1,2.1,7.2,3.1,,,16.031,0.04,15.001,0.045,,,15.534,0.045,14.527,0.05,14.326,0.077,,,13.033,0.024,12.515,0.029,12.358,0.019,4722,94,75,4.613,0.035,0.035,0.017,0.2,0.24,0.72,0.043,0.06,0.781,0.032,0.064,2.03,0.394,0.241,417.7,40.3,43.71,0.036,0.016,0.007,AAA-222-111-000-0-0,37.7,
245939799,23 14 26.182,-11 13 59.06,1,16.495,,,,23142618-1113590,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.069,0.07,14.434,0.075,13.808,0.07,3478,199,318,5.053,0.112,0.08,-0.043,0.15,0.21,0.215,0.073,0.064,0.215,0.106,0.076,17.71,13.93,6.792,213.2,99.24,88.33,0.031,0.011,0.008,AAA-222-111-000-0-0,33.1,0787-0734263
245939801,23 14 00.135,-11 13 58.63,1,15.678,,,394-128638,23140013-1113586,,STAR,BV,rpm,2,3.3,-12,3,,,16.838,0.07,15.91,0.063,,,16.364,0.057,,,,,,,14.375,0.026,13.905,0.038,13.871,0.047,5140,202,202,4.577,0.045,0.081,-0.317,0.3,0.42,0.754,0.14,0.081,0.785,0.07,0.07,1.809,0.391,0.537,887.3,223.6,116.3,0.038,0.011,0.008,AAA-222-111-000-0-0,45.2,
245939802,23 12 13.328,-11 13 58.45,1,12.777,,,394-128588,23121332-1113584,,STAR,gri,rav,20.5,1.5,-14.8,1.4,,,13.579,0.043,12.948,0.031,,,13.182,0.032,12.758,0.041,12.604,0.062,,,11.704,0.026,11.354,0.022,11.281,0.024,5808,135,169,4.085,0.238,0.17,-0.11,0.16,0.08,1.496,0.374,0.402,1.044,0.111,0.079,0.298,0.425,0.14,591.6,154.9,164.4,0.039,0.02,0.01,AAA-222-111-000-0-0,28.3,
245939811,23 17 09.482,-11 13 57.06,1,14.535,,,394-128714,23170948-1113570,,STAR,gri,rpm,96.8,2,-19.4,2.3,,,16.488,0.05,15.134,0.047,,,15.882,0.049,14.564,0.05,13.957,0.071,,,12.328,0.025,11.686,0.023,11.511,0.023,3941,78,78,4.884,0.055,0.055,-0.201,0.15,0.15,0.387,0.054,0.056,0.428,0.072,0.06,6.944,2.002,1.554,135.5,41.82,24.75,0.029,0.008,0.008,AAA-222-111-000-0-0,52.5,
245939849,23 10 52.417,-11 13 50.64,1,12.467,,,394-128558,23105241-1113505,,STAR,gri,rpm,25,1.1,-22.4,1.1,,,13.456,0.04,12.729,0.02,,,13.034,0.03,12.476,0.05,12.225,0.07,,,11.16,0.025,10.757,0.024,10.633,0.022,5465,127,159,4.498,0.055,0.825,-0.331,0.35,0.49,0.89,1.452,0.115,0.911,0.068,0.123,1.265,0.38,1.194,270.1,356.5,43.16,0.034,0.008,0.006,AAA-222-111-000-0-0,18.1,
245939899,23 19 35.111,-11 13 42.32,1,12.583,,,394-128765,23193511-1113421,,STAR,gri,rpm,-3.8,2.3,-6.6,1.4,,,13.946,0.044,12.939,0.031,,,13.441,0.032,12.566,0.041,12.215,0.061,,,11.045,0.023,10.53,0.024,10.441,0.021,4804,77,77,2.888,0.51,0.714,-0.283,0.28,0.49,5.707,5.586,2.475,1.004,0.269,0.108,0.004,0.02,0.004,1307,1093,519.4,0.04,0.011,0.009,AAA-222-111-000-0-0,59.2,
245939942,23 12 59.112,-11 13 36.20,1,12.829,,,394-128613,23125911-1113359,,STAR,gri,rpm,-12.3,1.4,-14.2,1.3,,,14.003,0.045,13.102,0.032,,,13.526,0.032,12.767,0.041,12.53,0.062,,,11.417,0.021,10.964,0.021,10.859,0.021,5128,82,143,4.588,0.103,1.133,-0.023,0.12,0.48,0.778,2.168,0.168,0.855,0.123,0.068,1.814,0.889,2.09,235.1,583.9,47.63,0.042,0.013,0.013,AAA-222-111-000-0-0,75.4,
245939953,23 26 10.486,-11 13 35.00,1,15.776,,,,23261048-1113350,,EXTENDED,J,,-10,2,4,2,,,,,,,,,,,,,,,,,14.403,0.083,13.704,0.09,13.218,0.075,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-1-0,31,0787-0736143
245939971,23 18 28.902,-11 13 32.14,1,16.264,,,,23182890-1113321,,STAR,JHK,rpm,74,4,-20,3,,,,,,,,,,,,,,,,,14.176,0.026,13.633,0.034,13.367,0.038,3500,172,242,5.068,0.06,0.072,-0.074,0.18,0.21,0.213,0.07,0.039,0.203,0.094,0.052,19.33,7.973,6.557,133.8,52.62,37.77,0.027,0.01,0.007,AAA-222-111-000-0-0,30.3,0787-0734965
245939976,23 12 13.865,-11 13 31.36,1,15.007,,,394-128589,23121385-1113313,,STAR,gri,rpm,21.2,6.5,-5.4,2.1,,,16.184,0.04,15.325,0.05,,,15.677,0.047,15.076,0.056,14.72,0.085,,,13.77,0.029,13.326,0.028,13.235,0.04,5251,155,155,4.568,0.06,0.08,-0.406,0.3,0.48,0.755,0.122,0.088,0.783,0.09,0.09,1.742,0.476,0.5,704.8,161.5,96.58,0.036,0.011,0.007,AAA-222-111-000-0-0,28.3,
245940032,23 18 23.489,-11 13 22.82,1,12.985,,,394-128737,23182349-1113226,,STAR,gri,rpm,-3.9,1.1,-13.6,1.9,,,13.679,0.043,13.075,0.032,,,13.322,0.032,12.941,0.041,12.84,0.063,,,12,0.023,11.717,0.024,11.695,0.024,6098,122,97,4.218,0.12,0.168,-0.289,0.25,0.3,1.275,0.338,0.197,1.028,0.15,0.125,0.454,0.257,0.212,621.6,147.4,101,0.037,0.014,0.008,AAA-222-111-000-0-0,62.2,
245940036,23 18 57.947,-11 13 22.18,1,14.455,,,394-128750,23185794-1113220,,STAR,gri,rpm,-0.2,2.3,-5.9,2.7,,,15.523,0.02,14.698,0.042,,,15.113,0.041,14.44,0.049,14.173,0.074,,,13.114,0.026,12.592,0.023,12.518,0.029,5014,99,99,2.855,1.278,0.852,-0.874,0.4,0.8,4.622,7.182,3.726,0.885,0.033,0.085,0.004,0.313,0.004,3271,4825,2431,0.036,0.01,0.006,AAA-222-111-000-0-0,16.5,
245940064,23 25 20.735,-11 13 18.47,1,16.632,,,,23252073-1113184,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.196,0.068,14.516,0.082,13.939,0.078,3550,305,254,5.022,0.11,0.11,-0.076,0.16,0.24,0.245,0.107,0.074,0.249,0.15,0.094,14.2,12.24,6.575,251.5,148,93.19,0.033,0.011,0.008,AAA-222-111-000-0-0,24.9,0787-0735964
245940105,23 12 47.327,-11 13 11.23,1,15.571,,,,23124732-1113112,,STAR,JHK,rpm,-12,5,-18,3,,,,,,,,,,,,,,,,,13.32,0.024,12.732,0.022,12.462,0.027,3580,171,171,5.003,0.12,0.075,-0.056,0.14,0.12,0.261,0.08,0.078,0.267,0.118,0.118,13.53,11.78,5.071,118.3,48.71,42.36,0.029,0.014,0.006,AAA-222-111-000-0-0,55.4,0787-0733959
245940108,23 28 48.300,-11 13 10.87,1,15.978,,,394-128994,23284829-1113106,,STAR,JHK,rpm,53.8,3.4,-25.7,3.6,,,,,,,,,,,,,,,,,14.035,0.028,13.382,0.029,13.269,0.034,4108,303,216,4.821,0.07,0.084,-0.305,0.25,0.3,0.447,0.076,0.065,0.501,0.075,0.075,5.182,2.24,1.564,330.9,93.22,63.41,0.037,0.015,0.007,AAA-222-111-000-0-0,69.6,
245940122,23 20 03.008,-11 13 09.35,1,13.13,,,394-128775,23200300-1113092,,STAR,gri,rpm,21.9,1.3,-49.2,1.4,,,13.821,0.044,13.26,0.032,,,13.486,0.032,13.139,0.042,12.977,0.063,,,12.123,0.022,11.812,0.022,11.748,0.023,6063,145,145,4.371,0.095,0.114,-0.83,0.25,0.25,0.966,0.159,0.136,0.831,0.039,0.055,0.839,0.413,0.277,484.3,98.5,69.24,0.036,0.01,0.007,AAA-222-111-000-0-0,62.5,
245940125,23 12 36.903,-11 13 08.53,1,13.55,,,394-128599,23123689-1113086,,STAR,gri,rpm,-10.3,1.3,-24.5,1.4,,,14.431,0.047,13.734,0.034,,,13.99,0.034,13.54,0.043,13.362,0.065,,,12.355,0.023,11.961,0.026,11.908,0.027,5664,177,133,4.472,0.065,0.702,-0.439,0.25,0.5,0.903,1.117,0.104,0.86,0.062,0.062,1.2,0.382,1.094,477.2,525.3,75.13,0.035,0.01,0.006,AAA-222-111-000-0-0,64.9,
245940149,23 17 02.563,-11 13 04.35,1,11.438,,5824-1036-1,394-128709,23170255-1113043,,STAR,gri,plx,-2.2,2.2,-26.9,2.3,,,12.152,0.231,11.486,0.162,,,11.832,0.03,11.392,0.04,11.269,0.06,,,10.38,0.023,10.074,0.021,10.019,0.021,5991,122,122,4.109,0.204,0.17,-0.111,0.2,0.28,1.477,0.344,0.328,1.074,0.135,0.112,0.326,0.267,0.147,350.2,92.78,92.78,0.036,0.011,0.007,AAA-222-111-000-0-0,65.7,
245940168,23 33 13.796,-11 13 00.59,1,10.89,,5832-22-1,394-129104,23331379-1113006,,STAR,gri,plx,19.3,2.2,-5,2.2,,,12.316,0.3,10.834,0.083,,,11.842,0.01,10.858,0.01,10.482,0.05,,,9.263,0.024,8.752,0.033,8.59,0.022,4602,56,56,2.488,0.368,0.138,0.011,0.15,0.12,11.176,0.7,4.092,1.261,0.196,0.14,9.77E-04,0.003,2.76E-04,765.4,511.6,511.6,0.042,0.014,0.01,AAA-212-111-000-0-0,13.3,
245940185,23 20 28.416,-11 12 57.54,1,16.403,,,394-128792,23202841-1112582,,STAR,JHK,rpm,-26.1,14.2,-23.1,15.8,,,,,,,,,,,,,,,,,14.332,0.022,13.692,0.038,13.528,0.04,4070,336,240,4.836,0.085,0.119,-0.147,0.2,0.32,0.43,0.123,0.081,0.502,0.125,0.105,5.387,2.673,2.065,356.4,161.6,83.53,0.037,0.011,0.008,AAA-222-111-000-0-0,20.3,
245940202,23 25 07.101,-11 12 53.74,1,17.628,,,,23250710-1112537,,STAR,J,rpm,-6,1,14,5,,,,,,,,,,,,,,,,,16.123,0.095,15.446,0.109,14.832,0.111,3685,361,225,4.973,0.09,0.126,-0.142,0.2,0.28,0.285,0.132,0.078,0.305,0.155,0.11,11.69,7.938,5.414,507,313,167.4,0.037,0.013,0.008,ABB-222-111-000-0-0,39.2,0787-0735922
245940204,23 14 49.805,-11 12 53.13,1,11.959,,,394-128657,23144980-1112532,,STAR,gri,rpm,-0.8,1,-5.5,1.4,,,12.503,0.041,11.985,0.03,,,12.144,0.03,11.898,0.04,11.803,0.06,,,10.969,0.024,10.714,0.022,10.655,0.02,6420,103,129,4.151,0.145,0.174,-0.202,0.2,0.32,1.405,0.563,0.218,1.162,0.242,0.132,0.353,0.261,0.184,461.7,149.5,83.81,0.033,0.01,0.006,AAA-222-111-000-0-0,29.6,
245940220,23 33 00.333,-11 12 50.51,1,12.785,,,394-129100,23330035-1112504,,STAR,gri,rpm,36.3,1,-48.3,1.3,,,13.572,0.01,12.948,0.03,,,13.209,0.01,12.819,0.01,12.603,0.03,,,11.811,0.025,11.513,0.024,11.472,0.024,5923,118,94,4.479,0.06,0.18,-0.84,0.3,0.36,0.844,0.256,0.08,0.788,0.102,0.046,1.28,0.361,0.647,399.6,127.2,112.8,0.036,0.014,0.009,AAA-222-111-000-0-0,30.9,
245940239,23 13 40.450,-11 12 46.49,1,16.141,,,,23134045-1112464,,STAR,JHK,rpm,52,3,-20,4,,,,,,,,,,,,,,,,,13.621,0.026,12.925,0.027,12.655,0.028,3846,196,196,4.883,0.108,0.06,-0.1,0.2,0.2,0.388,0.061,0.098,0.424,0.086,0.129,6.916,5.103,1.67,219.8,51.86,69.68,0.035,0.013,0.009,AAA-222-111-000-0-0,76.9,0787-0734123
245940260,23 17 48.605,-11 12 43.53,1,17.794,,,,23174860-1112435,,STAR,J,,-10,2,10,5,,,,,,,,,,,,,,,,,16.277,0.115,15.881,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,BCU-220-110-000-0-0,32.8,0787-0734792
245940279,23 25 16.599,-11 12 39.34,1,17.043,,,,23251659-1112393,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.578,0.071,14.87,0.077,14.428,0.092,3713,400,286,4.969,0.12,0.144,-0.118,0.2,0.28,0.279,0.136,0.092,0.302,0.19,0.136,10.7,10.65,5.337,393.2,266.9,159,0.036,0.013,0.008,AAA-222-111-000-0-0,40.3,0787-0735952
