,Unnamed: 0,Unnamed: 0.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V)
0,0,0,integer,ra,dec,integer,float,integer,string,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,integer,integer,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float
2398,2398,2398,211994593,08 55 54.235,+20 09 56.31,1,13.38,,,551-045689,08555424+2009563,,STAR,gri,lam,-17.9,1.6,-15.7,1.9,,,14.783,0.1,13.685,0.02,,,14.292,0.04,13.261,0.02,12.99,0.06,,,11.743,0.02,11.237,0.021,11.126,0.022,4592,146,146,4.658,0.036,0.03,-0.073,0.12,0.12,0.652,0.04,0.045,0.713,0.052,0.043,2.54,0.417,0.302,199,23.77,21.24,0.024,0.007,0.006
2399,2399,2399,211994612,08 23 58.088,+20 09 57.86,1,12.958,,,551-044209,08235808+2009578,,STAR,JHK,rpm,-2.1,1.9,-6.5,2.4,,,,,,,,,,,,,,,,,11.818,0.021,11.57,0.02,11.459,0.02,6168,224,149,4.143,0.175,0.21,-0.122,0.15,0.24,1.414,0.507,0.278,1.168,0.167,0.12,0.319,0.344,0.166,651.9,239.3,130.5,0.034,0.013,0.008
2400,2400,2400,211994658,08 29 04.817,+20 10 00.60,1,12.746,,,551-044457,08290482+2010005,,STAR,BV,rpm,20.6,1.8,-5.6,2.4,,,13.583,0.043,12.889,0.031,,,13.233,0.032,,,,,,,11.624,0.022,11.257,0.022,11.207,0.02,5600,201,167,4.484,0.045,0.108,-0.16,0.2,0.2,0.911,0.164,0.061,0.937,0.079,0.066,1.176,0.251,0.539,345.4,110.3,38.69,0.032,0.013,0.009
2401,2401,2401,211994672,08 41 51.983,+20 10 01.11,1,11.732,,,551-045110,08415199+2010013,,STAR,gri,rpm,-39.1,1.9,-14.7,1.7,,,12.806,0.01,11.954,0.02,,,12.347,0.01,11.696,0.04,11.469,0.06,,,10.554,0.025,10.206,0.021,10.086,0.019,5434,65,108,4.5,0.05,0.4,0.057,0.15,0.3,0.908,0.509,0.117,0.949,0.049,0.118,1.296,0.354,0.278,193.2,38.01,25.86,0.032,0.002,0.008
2402,2402,2402,211994701,08 49 16.010,+20 10 02.93,1,12.581,,,551-045422,08491600+2010030,,STAR,gri,rpm,-13.3,1.4,-21.6,1.7,,,13.36,0.01,12.708,0.031,,,13.007,0.031,12.534,0.02,12.399,0.04,,,11.475,0.023,11.186,0.031,11.13,0.021,5917,94,118,4.371,0.075,0.255,-0.16,0.16,0.2,1.08,0.376,0.137,1.012,0.087,0.105,0.783,0.273,0.464,397.7,144,52.11,0.033,0.016,0.01
2403,2403,2403,211994725,08 19 28.601,+20 10 04.45,1,15.533,,,551-044005,08192860+2010045,,STAR,JHK,rpm,19,7.3,-31.4,7.6,,,,,,,,,,,,,,,,,13.442,0.021,12.767,0.026,12.632,0.025,4149,163,163,4.786,0.055,0.055,-0.097,0.15,0.21,0.497,0.061,0.064,0.562,0.062,0.062,4.314,1.452,0.926,287.2,47.13,47.87,0.028,0.01,0.007
2404,2404,2404,211994730,08 41 06.617,+20 10 04.79,1,13.376,,,551-045071,08410662+2010049,,STAR,gri,rpm,-5.4,1.8,-1.5,2.3,,,13.905,0.01,13.416,0.02,,,13.583,0.02,13.307,0.04,13.202,0.04,,,12.445,0.023,12.2,0.024,12.166,0.022,6370,129,129,4.16,0.14,0.196,-0.252,0.2,0.28,1.471,0.464,0.261,1.169,0.154,0.154,0.338,0.266,0.182,888.6,313.4,152.9,0.033,0.008,0.007
2405,2405,2405,211994810,08 12 02.749,+20 10 09.29,1,12.225,,,551-043604,08120276+2010092,,STAR,gri,rpm,1.2,1,-3.6,1.6,,,12.793,0.02,12.324,0.07,,,12.524,0.06,12.17,0.02,12.097,0.01,,,11.342,0.018,11.086,0.016,11.042,0.019,6238,149,124,4.102,0.21,0.252,-0.079,0.12,0.18,1.566,0.665,0.4,1.217,0.23,0.153,0.304,0.354,0.184,570.1,255.8,132.6,0.032,0.008,0.006
2406,2406,2406,211994828,08 39 33.422,+20 10 10.26,1,8.982,,1398-242-1,551-044993,08393342+2010102,,STAR,gri,plx,-17.6,1.1,6.4,1.1,,,10.342,0.057,9.07,0.024,,,10.352,0.05,9.33,0.04,8.395,0.07,,,6.918,0.027,6.301,0.031,6.129,0.021,4495,90,72,2.323,0.115,0.161,0,0.15,0.18,13.27,2.728,1.659,1.415,0.229,0.229,5.28E-04,2.71E-04,2.07E-04,434.7,70.04,70.04,0.033,0.01,0.007
2407,2407,2407,211994890,08 48 37.011,+20 10 13.50,1,18.343,,,,08483701+2010135,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.782,0.16,15.649,0.15,15.383,0.158,3959,360,360,4.869,0.156,0.13,-0.246,0.25,0.35,0.387,0.13,0.144,0.426,0.142,0.199,6.599,8.415,2.931,940,492.6,418.9,0.033,0.011,0.008
2408,2408,2408,211994910,08 38 39.062,+20 10 14.86,1,16.151,,,,08383906+2010148,5045-301-4-0126-0225,STAR,gri,rpm,-37,3,-13,3,,,,,,,20.333,0.056,18.097,0.006,16.682,0.004,15.317,0.004,14.588,0.004,13.163,0.023,12.48,0.023,12.285,0.024,3762,90,135,4.979,0.03,0.06,-0.141,0.15,0.12,0.306,0.043,0.032,0.331,0.059,0.059,10.89,2.202,2.475,136.1,25.66,21.59,0.02,0.008,0.005
2409,2409,2409,211994914,08 42 16.423,+20 10 15.20,1,12.395,,,551-045145,08421642+2010151,,STAR,gri,rpm,22.7,1.9,-13.3,1.2,,,13.09,0.041,12.534,0.03,,,12.753,0.02,12.386,0.04,12.242,0.08,,,11.458,0.022,11.177,0.021,11.15,0.019,6111,120,120,4.278,0.115,0.184,-0.28,0.2,0.28,1.205,0.281,0.168,1.024,0.11,0.132,0.54,0.259,0.252,457.8,100.8,69.94,0.031,0.011,0.008
2410,2410,2410,211994941,08 32 44.264,+20 10 17.17,1,17.8,,,,08324426+2010171,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.282,0.107,15.793,0.147,15.169,0.119,3705,539,299,4.986,0.12,0.192,-0.161,0.2,0.32,0.273,0.175,0.092,0.293,0.236,0.131,12.01,11.68,7.369,527.3,484.9,221.1,0.032,0.011,0.008
2411,2411,2411,211995011,08 31 01.279,+20 10 21.42,1,11.96,,1387-163-1,551-044555,08310127+2010214,,STAR,BV,rpm,-2,1.7,-9.6,1.8,,,11.78,0.114,11.824,0.22,,,11.599,0.03,,,,,,,10.251,0.023,9.979,0.021,9.909,0.018,6117,181,181,4.075,0.255,0.255,-0.04,0.15,0.21,1.646,0.69,0.486,1.221,0.248,0.186,0.246,0.401,0.152,350.5,185.9,104.6,0.03,0.01,0.008
2412,2412,2412,211995055,08 13 19.143,+20 10 23.90,1,11.959,,,551-043687,08131914+2010238,,STAR,gri,lam,-6,1.4,-6.4,4.9,,,12.515,0.03,12.032,0.09,,,12.249,0.07,11.891,0.04,11.835,0.01,,,11.136,0.023,10.957,0.024,10.878,0.017,6626,133,187,4.18,0.08,0.08,-0.035,0.1,0.1,1.528,0.212,0.157,1.339,0.099,0.083,0.355,0.14,0.1,535.9,87.96,63.75,0.033,0.01,0.007
2413,2413,2413,211995082,08 45 40.499,+20 10 25.50,1,16.343,,,,08454049+2010255,5071-301-6-0119-0280,STAR,gri,rpm,-36,3,-14,3,,,,,,,20.758,0.066,18.223,0.006,16.801,0.005,15.537,0.004,14.859,0.004,13.483,0.026,12.825,0.026,12.594,0.026,3616,106,85,5.013,0.02,0.04,0.006,0.12,0.21,0.278,0.029,0.026,0.291,0.036,0.043,13.33,1.975,2.345,135.4,16.87,17.79,0.02,0.006,0.005
2414,2414,2414,211995110,08 51 32.483,+20 10 26.80,1,11.363,,,551-045510,08513248+2010267,,STAR,gri,rpm,-6.1,0.8,-4.1,0.9,,,12.167,0.02,11.502,0.01,,,11.829,0.02,11.321,0.03,11.163,0.03,,,10.222,0.023,9.884,0.022,9.818,0.02,5719,113,113,3.933,0.513,0.342,-0.135,0.2,0.28,1.804,1.41,0.884,1.071,0.344,0.132,0.158,0.821,0.118,345.8,261.8,166.6,0.03,0.009,0.009
2415,2415,2415,211995126,08 13 15.799,+20 10 27.62,1,10.92,,1385-1425-1,551-043683,08131580+2010274,,STAR,gri,rpm,3.8,1.3,-3.1,1.4,,,11.386,0.092,11.091,0.109,,,11.125,0.06,10.852,0.02,10.843,0.01,,,10.209,0.021,10.038,0.024,9.991,0.02,6710,159,159,4.004,0.2,0.24,-0.007,0.1,0.12,1.959,0.793,0.483,1.496,0.266,0.166,0.171,0.194,0.102,441.3,219,110.4,0.031,0.01,0.007
2416,2416,2416,211995173,08 21 20.055,+20 10 30.22,1,12.403,,,551-044088,08212005+2010302,,STAR,JHK,rpm,-3.7,1.7,2,2.2,,,,,,,,,,,,,,,,,11.323,0.021,11.09,0.022,11.008,0.017,6306,183,183,4.068,0.234,0.234,-0.054,0.12,0.18,1.629,0.746,0.385,1.288,0.195,0.163,0.254,0.271,0.148,594.9,233.9,143.6,0.032,0.008,0.006
2417,2417,2417,211995232,08 43 43.310,+20 10 33.59,1,10.834,,1399-56-1,551-045196,08434331+2010336,,STAR,gri,plx,-12.7,1.5,-7.2,1.5,,,11.424,0.078,10.871,0.073,,,11.033,0.03,10.768,0.04,10.68,0.06,,,10.084,0.022,9.84,0.021,9.787,0.02,6384,153,127,4.166,0.115,0.161,-0.122,0.15,0.3,1.44,0.356,0.186,1.215,0.128,0.153,0.353,0.169,0.149,318.6,73,73,0.027,0.008,0.007
2418,2418,2418,211995288,08 37 22.228,+20 10 37.25,1,11.201,,,551-044878,08372222+2010373,,STAR,gri,rpm,-34.9,0.6,-12.3,1.2,,,12.077,0.02,11.378,0.02,,,11.682,0.02,11.185,0.04,10.994,0.07,,,10.187,0.023,9.898,0.021,9.803,0.019,5856,117,117,4.353,0.095,0.342,-0.054,0.18,0.18,1.111,0.582,0.146,1.043,0.097,0.081,0.747,0.321,0.525,226.1,109.6,37.17,0.028,0.011,0.007
2419,2419,2419,211995312,08 53 45.035,+20 10 39.13,1,12.739,,,551-045597,08534502+2010390,,STAR,gri,rpm,-7.4,1.3,-11.2,1.6,,,13.302,0.01,12.799,0.01,,,13.025,0.01,12.708,0.03,12.616,0.02,,,11.861,0.022,11.64,0.023,11.577,0.02,6342,127,101,4.203,0.108,0.144,-0.219,0.16,0.24,1.375,0.283,0.172,1.156,0.139,0.139,0.422,0.174,0.179,647.2,143.2,86.11,0.032,0.01,0.007
2420,2420,2420,211995325,08 44 49.824,+20 10 39.70,1,18.219,,,,08444982+2010396,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.875,0.08,15.192,0.11,14.987,0.119,4037,467,389,4.842,0.155,0.155,-0.242,0.25,0.3,0.407,0.152,0.146,0.473,0.161,0.193,6.02,7.581,2.968,684.9,410.7,295.1,0.032,0.011,0.008
2421,2421,2421,211995336,08 12 22.569,+20 10 40.38,1,14.454,,,551-043626,08122257+2010403,6728-301-4-0096-0052,STAR,gri,rpm,2.4,3.2,-1.8,3.6,,,16.091,0.03,14.761,0.11,,,15.461,0.13,14.353,0.05,14.023,0.09,,,12.581,0.019,11.908,0.016,11.739,0.019,4293,103,68,4.716,0.045,3.501,-0.089,0.16,0.92,0.574,35.645,0.046,0.646,0.168,0.049,3.271,0.617,3.271,235.9,15160,22.24,0.028,0.005,0.006
2422,2422,2422,211995398,08 14 37.512,+20 10 44.93,1,16.725,,,,08143751+2010449,6597-301-4-0192-0300,STAR,gri,,,,,,,,,,,,20.523,0.064,17.958,0.006,16.675,0.005,16.197,0.004,15.924,0.007,14.757,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,2423,2423,211995432,08 27 12.033,+20 10 47.73,1,12.785,,,551-044366,08271203+2010478,,STAR,BV,rpm,-25.5,1,-18.1,3.6,,,13.496,0.042,12.894,0.031,,,13.2,0.032,,,,,,,11.712,0.022,11.414,0.022,11.342,0.021,5967,143,214,4.331,0.095,0.247,-0.348,0.3,0.42,1.086,0.349,0.153,0.944,0.084,0.084,0.699,0.359,0.394,450.5,139.3,74.06,0.032,0.01,0.007
2424,2424,2424,211995436,08 30 19.990,+20 10 47.85,1,11.907,,,551-044525,08301998+2010477,,STAR,BV,rpm,-11.6,1.3,-2.6,1.4,,,12.294,0.04,11.927,0.03,,,12.077,0.03,,,,,,,11.165,0.023,11.051,0.023,11.007,0.023,7077,236,236,4.134,0.105,0.126,-0.052,0.12,0.12,1.679,0.358,0.217,1.505,0.166,0.104,0.29,0.134,0.119,653.7,117.9,99.87,0.033,0.011,0.007
2425,2425,2425,211995459,08 43 30.814,+20 10 49.12,1,18.63,,,,,5037-301-3-0121-0116,STAR,gri,,-1,3,-25,3,,,,,,,17.86,0.012,18.276,0.007,18.748,0.009,19.112,0.014,19.463,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426,2426,2426,211995462,08 41 19.974,+20 10 49.30,1,12.962,,,551-045085,08411997+2010494,,STAR,gri,rpm,-26.2,3.7,0.8,3,,,13.806,0.02,13.149,0.03,,,13.408,0.02,12.935,0.04,12.771,0.05,,,12.177,0.034,11.812,0.038,11.74,0.032,5777,134,157,4.418,0.078,0.364,-0.284,0.25,0.35,0.962,0.494,0.095,0.91,0.101,0.063,0.983,0.283,0.676,481.8,251.5,59.26,0.033,0.01,0.007
2427,2427,2427,211995464,08 20 01.990,+20 10 49.43,1,11.957,,1386-718-1,551-044029,08200200+2010493,,STAR,BV,plx,-9,1.6,-1.1,1.8,,,12.13,0.143,11.919,0.166,,,,,,,,,,,10.686,0.022,10.379,0.022,10.27,0.023,5951,173,208,3.921,0.204,0.17,-0.148,0.2,0.32,1.867,0.516,0.404,1.163,0.233,0.195,0.147,0.139,0.072,598.5,217.8,217.8,0.033,0.007,0.01
2428,2428,2428,211995540,08 38 57.227,+20 10 53.57,1,13.368,,,551-044961,08385722+2010536,,STAR,gri,lam,-37.8,2.6,-15,4.1,,,15.184,0.02,13.924,0.01,,,14.59,0.01,13.372,0.04,12.845,0.04,,,11.48,0.025,10.861,0.024,10.716,0.02,4156,124,99,4.77,0.03,0.048,-0.023,0.08,0.1,0.517,0.054,0.031,0.59,0.057,0.035,4.048,0.664,0.743,124.1,18.66,12.37,0.017,0.005,0.004
2429,2429,2429,211995547,08 42 21.614,+20 10 53.91,1,9.36,,1398-275-1,551-045150,08422162+2010539,,STAR,gri,plx,-35.2,0.9,-15.2,0.9,,,9.58,0.024,9.219,0.02,,,10.143,0.07,9.558,0.06,9.024,0.05,,,8.444,0.023,8.283,0.033,8.28,0.021,6277,263,187,4.001,0.084,0.07,0.068,0.12,0.15,1.908,0.17,0.185,1.406,0.073,0.087,0.189,0.064,0.041,187.9,16.31,16.31,0.022,0.01,0.006
2430,2430,2430,211995561,08 45 17.939,+20 10 54.43,1,13.324,,,551-045266,08451793+2010546,,STAR,gri,rpm,-0.1,2,-16.1,2.3,,,14.147,0.02,13.486,0.02,,,13.799,0.02,13.277,0.03,13.121,0.05,,,12.258,0.023,11.869,0.021,11.837,0.022,5602,132,88,4.483,0.05,0.66,-0.244,0.2,0.4,0.903,1.144,0.095,0.919,0.096,0.08,1.214,0.262,1.098,461.2,524.9,54.86,0.032,0.013,0.008
2431,2431,2431,211995573,08 40 26.750,+20 10 55.20,1,8.786,,1398-266-1,551-045048,08402675+2010552,,STAR,gri,rpm,-33.5,1.2,-14,1.1,,,8.457,0.017,8.146,0.014,,,9.824,0.04,9.119,0.08,8.341,0.07,,,7.558,0.02,7.434,0.026,7.427,0.02,6392,225,187,3.903,0.336,0.24,0.065,0.12,0.1,2.194,0.814,0.869,1.531,0.221,0.257,0.136,0.342,0.081,144.5,49.51,54.31,0.021,0.005,0.007
2432,2432,2432,211995582,08 54 29.508,+20 10 55.51,1,11.405,,1400-313-1,551-045629,08542950+2010557,,STAR,gri,plx,27.3,1.7,-16.8,1.8,,,12.39,0.278,11.627,0.188,,,11.838,0.03,11.345,0.03,11.22,0.03,,,10.338,0.022,10.022,0.021,9.973,0.017,5863,115,138,3.999,0.288,0.16,-0.068,0.2,0.24,1.66,0.401,0.486,1.091,0.154,0.11,0.214,0.324,0.094,373.6,118.7,118.7,0.031,0.01,0.007
2433,2433,2433,211995609,08 26 35.205,+20 10 56.61,1,13.812,,,551-044336,08263520+2010567,,STAR,BV,rpm,-30,2.9,-1.3,3.3,,,15.545,0.07,14.101,0.036,,,14.883,0.039,,,,,,,11.382,0.021,10.753,0.022,10.563,0.02,3909,304,152,4.885,0.02,0.12,-0.027,0.15,0.3,0.395,0.131,0.017,0.441,0.153,0.022,7.043,0.591,3.101,89.44,35.74,13.84,0.016,0.009,0.005
2434,2434,2434,211995639,08 36 04.858,+20 10 58.16,1,10.672,,1398-250-1,551-044811,08360487+2010581,,STAR,BV,plx,-6.6,1.4,10.3,1.4,,,10.888,0.064,10.645,0.071,,,,,,,,,,,9.596,0.023,9.391,0.023,9.384,0.019,6526,261,261,4.034,0.14,0.168,-0.036,0.12,0.15,1.825,0.439,0.3,1.412,0.154,0.128,0.216,0.142,0.098,334.6,71.52,71.52,0.028,0.008,0.007
2435,2435,2435,211995717,08 52 24.240,+20 11 02.12,1,13.719,,,551-045542,08522422+2011019,,STAR,gri,lam,-18,1.6,3.1,1.9,,,14.285,0.01,13.802,0.01,,,14.016,0.01,13.662,0.01,13.592,0.02,,,12.806,0.022,12.531,0.024,12.546,0.024,6201,125,125,4.257,0.09,0.144,-0.314,0.15,0.15,1.231,0.26,0.139,1.032,0.098,0.082,0.529,0.201,0.213,888,182.6,111,0.034,0.011,0.008
2436,2436,2436,211995742,08 40 05.107,+20 11 03.67,1,12.553,,1398-262-1,551-045022,08400511+2011039,,STAR,gri,rpm,19.7,2.3,-52.7,2.6,,,12.292,0.262,11.658,0.195,,,12.993,0.02,12.548,0.05,12.365,0.07,,,11.531,0.02,11.199,0.021,11.157,0.019,5843,139,162,4.439,0.07,0.14,-0.513,0.25,0.3,0.916,0.218,0.114,0.857,0.082,0.082,1.045,0.348,0.422,345.9,91.76,53.51,0.031,0.011,0.007
2437,2437,2437,211995745,08 11 42.242,+20 11 03.95,1,16.61,,,,08114224+2011039,6728-301-4-0095-0213,EXTENDED,gri,,1,2,2,2,,,,,,,19.636,0.069,17.688,0.007,16.597,0.004,16.148,0.004,15.75,0.009,15.228,0.051,14.618,0.075,14.046,0.057,,,,,,,,,,,,,,,,,,,,,,,,
2438,2438,2438,211995793,08 53 19.476,+20 11 06.54,1,13.401,,,551-045579,08531947+2011065,,STAR,gri,rpm,-33.3,2.4,-16.1,2.2,,,14.518,0.048,13.589,0.01,,,14.069,0.01,13.299,0.02,13.115,0.06,,,11.961,0.02,11.554,0.021,11.473,0.018,5100,101,61,4.558,0.03,0.025,0.057,0.15,0.21,0.801,0.039,0.055,0.866,0.021,0.053,1.623,0.24,0.176,311,21.47,20.09,0.024,0.011,0.006
2439,2439,2439,211995816,08 27 05.873,+20 11 08.02,1,12.21,,,551-044358,08270587+2011081,,STAR,BV,rpm,-8.1,1.6,-2.7,1.6,,,13.032,0.041,12.349,0.031,,,12.706,0.031,,,,,,,11.001,0.022,10.672,0.024,10.598,0.019,5845,176,246,4.086,0.366,0.305,-0.142,0.2,0.32,1.465,0.904,0.559,1.072,0.198,0.141,0.246,0.909,0.164,454.1,235.1,193.8,0.032,0.014,0.009
2440,2440,2440,211995832,08 50 25.351,+20 11 09.36,1,13.787,,,551-045464,08502535+2011094,,STAR,gri,lam,-0.4,1.7,0.4,1.9,,,14.429,0.01,13.867,0.01,,,14.101,0.02,13.761,0.01,13.653,0.06,,,12.773,0.025,12.518,0.03,12.433,0.024,5896,138,173,3.967,0.168,0.105,-0.145,0.12,0.15,1.757,0.274,0.323,1.106,0.107,0.107,0.184,0.154,0.058,1175,192.9,215.6,0.033,0.01,0.008
2441,2441,2441,211995842,08 55 46.366,+20 11 09.70,1,13.563,,,551-045683,08554636+2011096,,STAR,gri,rpm,8,1.7,-23,1.7,,,14.802,0.03,13.795,0.02,,,14.39,0.05,13.471,0.05,13.208,0.064,,,12.059,0.023,11.542,0.023,11.43,0.019,4819,77,97,4.632,0.025,0.04,-0.069,0.2,0.28,0.699,0.053,0.05,0.772,0.05,0.07,2.151,0.319,0.329,265.6,31.86,28.45,0.029,0.01,0.008
2442,2442,2442,211995922,08 41 29.937,+20 11 14.22,1,11.66,,,551-045096,08412993+2011143,,STAR,gri,rpm,-6.5,1.2,1.4,0.8,,,12.302,0.01,11.788,0.02,,,11.993,0.02,11.646,0.04,11.517,0.07,,,10.76,0.02,10.557,0.024,10.47,0.02,6348,126,126,4.033,0.216,0.18,-0.005,0.1,0.14,1.774,0.63,0.465,1.347,0.172,0.129,0.225,0.214,0.124,502.6,144.9,131.7,0.034,0.01,0.007
2443,2443,2443,211995972,08 19 46.368,+20 11 17.44,1,10.635,,1386-734-1,551-044017,08194635+2011174,,STAR,BV,rpm,13.4,1.4,-11.4,1.4,,,11.159,0.056,10.693,0.055,,,,,,,,,,,9.8,0.022,9.595,0.022,9.554,0.021,6503,235,235,4.103,0.165,0.264,-0.035,0.12,0.12,1.64,0.713,0.331,1.367,0.192,0.137,0.267,0.224,0.166,313.5,119.2,75.68,0.028,0.01,0.007
2444,2444,2444,211996046,08 49 49.935,+20 11 22.07,1,17.084,,,,08494993+2011220,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.616,0.07,14.881,0.083,14.354,0.077,3678,383,328,4.98,0.12,0.144,-0.092,0.18,0.27,0.281,0.145,0.096,0.283,0.201,0.125,12.42,12.65,7.074,361.5,256.7,150.1,0.03,0.011,0.009
2445,2445,2445,211996051,08 43 35.536,+20 11 22.52,1,10.021,,1399-49-1,551-045193,08433553+2011225,,STAR,gri,plx,-39.1,1.2,-13.8,1.2,,,10.63,0.05,10.073,0.039,,,10.511,0.02,10.061,0.06,9.812,0.06,,,9.229,0.025,9.024,0.042,8.923,0.018,6072,146,122,4.291,0.07,0.098,-0.023,0.15,0.21,1.239,0.122,0.093,1.119,0.072,0.101,0.56,0.145,0.154,170.7,14.8,14.8,0.022,0.007,0.006
2446,2446,2446,211996104,08 55 41.924,+20 11 25.62,1,17.485,,,,08554192+2011256,5071-301-4-0134-0159,STAR,gri,rpm,10,3,-46,3,,,,,,,22.15,0.196,19.497,0.012,18.061,0.007,16.623,0.005,15.815,0.007,14.399,0.03,13.767,0.03,13.506,0.041,3568,128,85,5.03,0.035,0.035,-0.098,0.18,0.18,0.247,0.032,0.028,0.247,0.044,0.037,15.87,3.21,3.147,179.5,28.01,24.23,0.021,0.007,0.005
2447,2447,2447,211996115,08 19 44.909,+20 11 26.31,1,12.777,,,551-044015,08194488+2011263,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,10.713,0.021,10.158,0.022,9.911,0.021,3517,150,150,5.042,0.077,0.055,-0.006,0.15,0.12,0.235,0.054,0.052,0.236,0.083,0.069,16.63,8.197,4.721,38.31,11.5,11.78,0.005,0.003,0.002
2448,2448,2448,211996119,08 45 27.816,+20 11 26.48,1,10.741,,1399-43-1,551-045275,08452780+2011266,,STAR,gri,plx,-8,1.6,-4.6,1.6,,,11.801,0.13,10.797,0.07,,,11.578,0.01,10.693,0.03,10.382,0.06,,,9.293,0.023,8.805,0.024,8.642,0.022,4758,57,57,2.497,0.286,0.11,-0.152,0.18,0.12,11.017,0.53,2.169,1.371,0.454,0.252,0.001,0.002,2.81E-04,1163,831.8,831.8,0.034,0.013,0.008
2449,2449,2449,211996157,08 50 27.073,+20 11 29.02,1,13.713,,,551-045465,08502707+2011291,,STAR,gri,lam,-11.6,2,-11.6,1.5,,,14.598,0.04,13.881,0.03,,,14.201,0.01,13.637,0.01,13.504,0.03,,,12.529,0.025,12.198,0.027,12.089,0.021,5557,136,136,4.457,0.04,0.056,0.179,0.12,0.12,0.968,0.078,0.06,1,0.042,0.05,1.056,0.171,0.174,545.2,62.03,46.82,0.033,0.011,0.007
2450,2450,2450,211996186,08 40 18.938,+20 11 30.59,1,12.461,,,551-045037,08401893+2011307,,STAR,gri,rpm,-35.3,2,-10.7,2.3,,,14.104,0.02,12.912,0.05,,,13.551,0.01,12.425,0.04,11.993,0.08,,,10.729,0.022,10.167,0.02,10.038,0.018,4396,108,90,4.7,0.063,0.045,0.017,0.12,0.42,0.6,0.064,0.09,0.674,0.059,0.107,2.914,0.875,0.468,108.3,22.26,10.97,0.017,0.005,0.006
2451,2451,2451,211996196,08 41 05.159,+20 11 31.20,1,17.419,,,,,5045-301-3-0129-0341,EXTENDED,gri,,-8,3,-3,3,,,,,,,19.299,0.06,18.069,0.01,17.451,0.009,17.141,0.01,16.893,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,2452,2452,211996306,08 25 59.256,+20 11 36.45,1,8.656,41334,1387-1242-1,551-044298,08255925+2011364,,STAR,BV,plx,-6.21,1.2,-0.16,0.75,3.39,1.03,8.473,0.017,8.52,0.015,,,,,,,,,,,8.621,0.027,8.637,0.023,8.66,0.02,9396,1173,977,3.932,0.132,0.154,-0.018,0.12,0.12,2.734,0.502,0.358,2.52,0.283,0.283,0.109,0.066,0.041,431.9,72.93,72.93,0.029,0.011,0.006
2453,2453,2453,211996321,08 44 40.755,+20 11 37.09,1,13.773,,,551-045245,08444075+2011371,,STAR,gri,lam,-38.6,3.1,-10.5,2.6,,,15.674,0.02,14.316,0.02,,,15.113,0.041,13.757,0.05,13.198,0.05,,,11.884,0.023,11.22,0.022,11.071,0.02,4107,121,170,4.796,0.063,0.045,-0.049,0.12,0.12,0.489,0.051,0.072,0.548,0.065,0.076,4.459,1.64,0.793,134.9,24.33,23.73,0.018,0.006,0.004
2454,2454,2454,211996329,08 48 58.140,+20 11 37.50,1,15.292,,,551-045409,08485813+2011375,5037-301-2-0129-0321,EXTENDED,JHK,,-57.4,5,6.5,5,,,,,,,,,,,,,,,,,13.164,0.027,12.575,0.037,12.343,0.019,,,,,,,,,,,,,,,,,,,,,,,,
2455,2455,2455,211996355,08 51 11.570,+20 11 39.35,1,16.558,,,,08511156+2011393,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.313,0.03,13.728,0.028,13.457,0.028,3535,149,179,5.031,0.091,0.065,-0.035,0.15,0.18,0.238,0.063,0.059,0.231,0.093,0.078,15.59,10.95,4.928,164.4,55.85,48.66,0.021,0.007,0.007
2456,2456,2456,211996386,08 24 48.340,+20 11 41.14,1,16.145,,,,08244834+2011411,,EXTENDED,J,,,,,,,,,,,,,,,,,,,,,,14.745,0.072,13.997,0.092,13.572,0.071,,,,,,,,,,,,,,,,,,,,,,,,
2457,2457,2457,211996413,08 31 51.571,+20 11 42.75,1,12.403,,,551-044596,08315157+2011426,,STAR,BV,rpm,-20.7,1.2,-0.4,1.5,,,13.184,0.042,12.531,0.031,,,12.833,0.031,,,,,,,11.353,0.022,11.016,0.023,10.985,0.019,5802,209,209,4.382,0.1,0.36,-0.12,0.2,0.28,1.042,0.542,0.145,1,0.096,0.08,0.845,0.391,0.594,369,184.4,73.17,0.031,0.008,0.008
