EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V)
211382343,08 32 14.299,+11 21 40.82,1,11.826,,,507-046461,08321429+1121408,,STAR,gri,rpm,-6.9,1.2,-17.6,1.2,,,12.578,0.07,11.951,0.03,,,12.237,0.11,11.848,0.11,11.65,0.05,,,10.749,0.024,10.413,0.024,10.343,0.025,5791,205,170,4.303,0.16,0.416,-0.102,0.2,0.28,1.14,0.717,0.247,1.014,0.141,0.078,0.617,0.545,0.482,304.6,171.1,74.07,0.029,0.008,0.007
211382350,08 49 33.222,+11 21 41.09,1,13.407,,,507-047363,08493321+1121410,,STAR,gri,rpm,-11.5,2.1,4.4,1.7,,,13.872,0.08,13.395,0.04,,,13.721,0.39,13.293,0.05,13.273,0.22,,,12.382,0.021,12.123,0.025,12.079,0.02,6145,184,184,4.251,0.115,0.184,-0.212,0.2,0.32,1.253,0.322,0.189,1.072,0.117,0.136,0.485,0.266,0.222,722.7,181.3,123,0.033,0.011,0.008
211382363,08 56 19.382,+11 21 42.22,1,13.594,,,507-047720,08561938+1121420,,STAR,gri,rpm,2.5,2.2,-1.9,2.2,,,14.067,0.08,13.615,0.08,,,13.738,0.09,13.546,0.13,13.337,0.07,,,12.564,0.025,12.335,0.027,12.236,0.026,6320,194,194,4.163,0.13,0.182,-0.172,0.2,0.24,1.471,0.389,0.308,1.183,0.149,0.149,0.353,0.226,0.158,939.3,219,177.6,0.033,0.013,0.007
211382375,08 37 17.055,+11 21 42.87,1,13.607,,,507-046742,08371705+1121429,,STAR,gri,rpm,-9.1,2.6,11.5,2.9,,,14.608,0.07,13.828,0.04,,,14.16,0.06,13.597,0.05,13.371,0.02,,,12.337,0.023,11.887,0.03,11.837,0.023,5243,158,126,3.771,0.805,0.575,-0.478,0.4,0.56,2.035,1.592,1.316,0.884,0.085,0.053,0.08,1.686,0.068,1055,704,712.4,0.034,0.01,0.008
211382386,08 43 47.932,+11 21 43.14,1,13.649,,,507-047080,08434792+1121431,,STAR,gri,rpm,4,2.2,-13.9,2.3,,,14.359,0.05,13.856,0.08,,,14.032,0.06,13.684,0.03,13.486,0.12,,,12.739,0.026,12.462,0.031,12.392,0.026,6103,147,147,4.272,0.115,0.161,-0.364,0.25,0.3,1.185,0.253,0.176,0.992,0.125,0.104,0.556,0.305,0.255,818.4,167.8,139.2,0.033,0.011,0.007
211382415,08 53 04.030,+11 21 45.13,1,14.214,,,507-047560,08530402+1121451,,STAR,gri,rpm,-8.8,2.7,-7.1,2.8,,,14.976,0.04,14.313,0.05,,,14.656,0.17,14.156,0.03,14.025,0.03,,,13.171,0.026,12.861,0.03,12.738,0.023,5862,176,212,4.393,0.08,0.272,-0.218,0.24,0.32,1.038,0.4,0.156,0.962,0.1,0.1,0.877,0.334,0.543,830.4,348,133.3,0.034,0.011,0.007
211382419,08 31 34.486,+11 21 45.62,1,15.568,,,507-046427,08313449+1121456,5194-301-1-0093-0248,STAR,gri,rpm,-6.6,3.1,-1.7,3.7,,,16.497,0.08,15.781,0.04,,,16.076,0.14,15.566,0.09,15.35,0.05,,,14.372,0.036,14.014,0.047,13.876,0.06,5644,274,274,4.478,0.07,0.196,-0.308,0.25,0.35,0.886,0.255,0.105,0.886,0.082,0.082,1.206,0.474,0.618,1157,421.7,183.4,0.035,0.013,0.008
211382454,08 52 20.875,+11 21 47.12,1,11.09,,814-1526-1,507-047528,08522086+1121472,,STAR,gri,apo,-3.1,2,3.5,2.1,,,12.669,0.251,11.458,0.11,,,11.85,0.19,11.036,0.04,10.765,0.03,,,9.564,0.026,9.1,0.03,8.972,0.02,4766,78,97,2.492,0.198,0.09,-0.227,0.12,0.12,10.859,0.491,2.281,1.278,0.334,0.186,0.001,0.001,2.31E-04,1223,65.93,240.3,0.034,0.011,0.008
211382493,08 44 03.122,+11 21 50.03,1,12.892,,,507-047091,08440311+1121501,,STAR,gri,rpm,-21.8,2.9,-0.9,1.9,,,13.975,0.06,13.192,0.05,,,13.532,0.07,12.919,0.03,12.618,0.1,,,11.622,0.024,11.184,0.032,11.106,0.022,5231,191,159,4.385,0.189,1.215,-0.345,0.35,0.63,0.985,2.892,0.195,0.897,0.065,0.054,0.873,0.775,0.86,376.4,869.9,113.6,0.031,0.013,0.009
211382529,08 49 15.700,+11 21 51.73,1,13.208,,,507-047342,08491569+1121516,,STAR,gri,rpm,-2.1,2.4,-1.8,1.7,,,13.967,0.05,13.24,0.03,,,13.714,0.39,13.057,0.05,12.991,0.23,,,11.969,0.02,11.679,0.023,11.592,0.021,5973,178,178,4.137,0.276,0.276,-0.121,0.2,0.24,1.327,0.605,0.294,1.09,0.154,0.11,0.351,0.472,0.225,656.7,266.7,189.6,0.032,0.011,0.008
211382531,08 56 32.466,+11 21 51.75,1,16.63,,,507-047732,08563248+1121498,5972-301-4-0125-0139,EXTENDED,J,,-17,10.4,39.2,10.1,,,,,,,,,,,,,,,,,15.194,0.086,14.536,0.093,14.166,0.093,,,,,,,,,,,,,,,,,,,,,,,,
211382534,08 40 19.401,+11 21 51.88,1,12.174,,,507-046901,08401940+1121518,,STAR,gri,rpm,4.6,0.9,-7.1,1.4,,,12.787,0.1,12.252,0.1,,,12.455,0.12,12.11,0.03,12.054,0.12,,,11.158,0.023,10.913,0.031,10.859,0.019,6251,229,191,4.148,0.192,0.224,-0.084,0.15,0.21,1.488,0.553,0.301,1.204,0.174,0.124,0.321,0.328,0.18,503.9,180.9,113.7,0.033,0.011,0.008
211382580,08 47 23.814,+11 21 54.72,1,17.184,,,,08472381+1121547,,STAR,JHK,rpm,4,0,4,2,,,,,,,,,,,,,,,,,15.862,0.076,15.416,0.136,15.359,0.169,5026,737,884,4.613,0.175,0.175,-0.374,0.3,0.42,0.701,0.221,0.197,0.731,0.11,0.197,2.03,2.557,1.001,1607,899.3,744.4,0.033,0.011,0.007
211382585,08 42 24.478,+11 21 54.85,1,18.224,,,,08422447+1121548,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.667,0.189,15.951,0.202,,,,,,,,,,,,,,,,,,,,,,,,,,
211382664,08 44 48.309,+11 21 59.08,1,9.435,,813-965-1,507-047130,08444831+1121591,,STAR,gri,plx,-46.8,1.2,-11.6,1.1,,,9.86,0.027,9.394,0.023,,,10.03,0.29,9.498,0.02,9.18,0.06,,,8.446,0.018,8.266,0.038,8.18,0.02,6150,255,182,4.093,0.091,0.065,-0.057,0.16,0.24,1.602,0.115,0.127,1.23,0.091,0.127,0.284,0.08,0.063,155.1,10.9,10.9,0.021,0.007,0.005
211382701,08 35 38.222,+11 22 00.85,1,15.298,,,,08353822+1122008,5849-301-3-0083-0296,EXTENDED,gri,,-2,2,5,2,,,,,,,17.919,0.022,16.223,0.004,15.358,0.003,14.902,0.003,14.496,0.006,14.364,0.058,13.706,0.08,13.22,0.061,,,,,,,,,,,,,,,,,,,,,,,,
211382732,08 27 44.134,+11 22 02.94,1,12.872,,,507-046212,08274412+1122029,,STAR,gri,rpm,-51,3.2,-50.9,3.5,,,14.886,0.04,13.467,0.02,,,14.247,0.05,12.921,0.02,12.283,0.03,,,10.749,0.026,10.095,0.022,9.864,0.019,3884,46,38,4.913,0.02,0.048,-0.197,0.2,0.06,0.366,0.059,0.007,0.406,0.077,0.008,8.191,0.491,1.891,56.17,37.35,1.685,0.008,0.007,0.001
211382745,08 26 22.471,+11 22 03.86,1,17.366,,,,,5194-301-2-0085-0544,EXTENDED,gri,,14,3,7,3,,,,,,,18.966,0.046,17.918,0.016,17.38,0.017,17.13,0.024,16.921,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211382751,08 44 25.193,+11 22 04.21,1,12.711,,,507-047116,08442519+1122042,,STAR,gri,rpm,-2.1,1.4,-0.9,1.5,,,13.241,0.05,12.799,0.06,,,12.929,0.08,12.638,0.03,12.491,0.05,,,11.734,0.021,11.478,0.03,11.431,0.022,6239,186,186,4.142,0.16,0.224,-0.157,0.2,0.24,1.46,0.559,0.268,1.18,0.142,0.17,0.306,0.288,0.165,667.1,217.2,139.6,0.032,0.011,0.007
211382769,08 51 19.856,+11 22 05.08,1,9.993,,814-722-1,507-047472,08511984+1122051,,STAR,gri,rpm,18.4,1.6,-30.8,1.5,,,11.157,0.064,10.162,0.037,,,10.776,0.25,9.979,0.11,9.657,0.04,,,8.514,0.023,8.054,0.018,7.982,0.027,5057,123,123,2.936,0.642,0.642,-0.6,0.48,0.3,4.699,5.265,2.187,0.933,0.309,0.055,0.006,0.057,0.005,374.8,334.8,176.9,0.031,0.013,0.011
211382786,08 24 07.197,+11 22 05.96,1,13.712,,,507-046019,08240719+1122059,,STAR,gri,rpm,-7.5,3.1,-5.1,3.4,,,14.66,0.03,13.949,0.04,,,14.227,0.01,13.795,0.1,13.492,0.03,,,12.541,0.024,12.201,0.028,12.068,0.026,5741,205,170,4.406,0.09,0.486,-0.213,0.25,0.3,1.01,0.811,0.138,0.976,0.104,0.104,0.896,0.384,0.734,596.3,455.3,96.88,0.032,0.011,0.008
211382799,08 43 14.569,+11 22 06.59,1,13.17,,,507-047052,08431456+1122067,,STAR,gri,rpm,-1.2,1.6,1.4,1.4,,,13.748,0.07,13.265,0.05,,,13.465,0.09,13.123,0.02,13.044,0.02,,,12.237,0.023,11.975,0.027,11.959,0.028,6195,148,123,4.179,0.165,0.198,-0.113,0.15,0.27,1.406,0.468,0.273,1.16,0.171,0.143,0.361,0.302,0.183,765.4,254.3,141.8,0.033,0.008,0.007
211382902,08 51 43.153,+11 22 12.34,1,17.507,,,,08514315+1122123,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.416,0.048,14.721,0.057,14.606,0.078,4187,297,297,4.791,0.108,0.09,-0.198,0.2,0.28,0.48,0.098,0.11,0.542,0.104,0.125,4.62,3.372,1.732,691,224.1,197.7,0.033,0.011,0.008
211382928,08 47 28.309,+11 22 14.19,1,12.785,,,507-047267,08472830+1122142,,STAR,gri,apo,-7,1.8,-2.3,2.4,,,14.092,0.06,13.072,0.04,,,13.544,0.09,12.776,0.07,12.459,0.04,,,11.225,0.022,10.683,0.027,10.572,0.025,4737,75,56,3.09,0.1,0.16,-0.013,0.1,0.12,5.199,1.331,0.608,1.253,0.173,0.108,0.008,0.004,0.003,1341,315.6,176.2,0.033,0.031,0.011
211382971,08 53 32.880,+11 22 17.52,1,13.44,,,507-047582,08533287+1122175,,STAR,gri,rpm,8.2,2,-9.8,2,,,14.297,0.06,13.59,0.03,,,13.94,0.16,13.424,0.05,13.226,0.03,,,12.339,0.023,12.02,0.033,11.968,0.021,5789,172,172,4.388,0.1,0.44,-0.178,0.2,0.28,1.045,0.716,0.141,0.979,0.101,0.101,0.846,0.363,0.657,577.1,354.5,114.4,0.033,0.011,0.008
211382972,08 44 31.792,+11 22 17.54,1,12.128,,813-767-1,507-047120,08443178+1122178,,STAR,gri,rpm,6.2,2.3,-0.8,2.4,,,12.127,0.177,11.698,0.167,,,12.303,0.09,12.07,0.03,11.92,0.05,,,11.167,0.022,10.935,0.03,10.914,0.02,6340,189,189,4.157,0.15,0.24,-0.084,0.15,0.24,1.466,0.622,0.291,1.243,0.19,0.159,0.321,0.249,0.193,519.1,242.4,110.5,0.032,0.01,0.007
211382973,08 52 12.803,+11 22 17.54,1,19.335,,,,08521280+1122175,6004-301-4-0115-0616,STAR,gri,,,,,,,,,,,,23.58,0.458,21.329,0.039,19.788,0.017,18.48,0.009,17.801,0.017,16.381,0.11,16.013,0.169,,,,,,,,,,,,,,,,,,,,,,,,,,
211383014,08 42 58.788,+11 22 20.27,1,12.06,,813-815-1,507-047037,08425880+1122200,,STAR,gri,rpm,-26.5,2.6,-11.5,2.8,,,12.48,0.302,12.009,0.251,,,12.504,0.1,12.009,0.03,11.869,0.04,,,10.918,0.023,10.59,0.025,10.542,0.021,5822,170,170,4.357,0.12,0.36,-0.108,0.16,0.28,1.072,0.633,0.146,0.992,0.122,0.102,0.773,0.413,0.559,310.5,178.9,58.81,0.029,0.01,0.008
211383019,08 41 45.879,+11 22 20.49,1,13.05,,,507-046967,08414588+1122204,,STAR,gri,rpm,-3.6,1.4,4,1.4,,,13.744,0.09,13.161,0.1,,,13.386,0.12,13.011,0.06,12.906,0.03,,,12.054,0.027,11.807,0.027,11.705,0.028,6159,184,184,4.131,0.203,0.145,-0.146,0.2,0.2,1.481,0.358,0.339,1.147,0.155,0.129,0.324,0.305,0.138,754.2,171.5,164.4,0.034,0.013,0.008
211383044,08 25 19.275,+11 22 22.43,1,13.237,,,507-046077,08251926+1122224,,STAR,gri,rpm,0.9,2.2,-6.7,2.7,,,13.968,0.02,13.329,0.02,,,13.578,0.03,13.179,0.04,13.09,0.07,,,12.178,0.024,11.864,0.025,11.857,0.026,6028,144,120,4.19,0.185,0.259,-0.186,0.2,0.24,1.313,0.432,0.277,1.065,0.124,0.103,0.426,0.405,0.259,672.6,243.9,152.9,0.033,0.01,0.007
211383060,08 54 03.662,+11 22 23.26,1,16.912,,,,08540366+1122232,6004-301-4-0118-0404,EXTENDED,gri,,4,2,4,2,,,,,,,19.684,0.046,17.802,0.006,16.924,0.005,16.531,0.004,16.225,0.01,15.502,0.072,14.841,0.082,14.505,0.086,,,,,,,,,,,,,,,,,,,,,,,,
211383131,08 32 19.644,+11 22 27.55,1,13.117,,,507-046468,08321964+1122276,,STAR,gri,rpm,0.3,1.6,-0.3,1.9,,,13.747,0.08,13.209,0.03,,,13.425,0.09,13.116,0.11,12.985,0.05,,,12.182,0.024,11.927,0.024,11.847,0.026,6194,190,190,4.13,0.217,0.155,-0.169,0.2,0.2,1.433,0.405,0.316,1.154,0.154,0.128,0.331,0.33,0.165,786.5,194.6,183.2,0.033,0.011,0.007
211383164,08 52 26.719,+11 22 29.95,1,14.352,,,507-047535,08522671+1122298,,STAR,gri,rpm,-1.5,6.1,-8.4,3.9,,,15.179,0.03,14.483,0.04,,,14.856,0.19,14.267,0.05,14.136,0.04,,,13.151,0.027,12.823,0.03,12.758,0.02,5805,225,225,4.403,0.085,0.306,-0.192,0.2,0.28,1.015,0.489,0.133,0.971,0.092,0.092,0.892,0.354,0.586,790.7,389.1,131.5,0.034,0.011,0.007
211383212,08 53 54.505,+11 22 32.27,1,13.337,,,507-047604,08535450+1122322,,STAR,gri,rpm,4.3,1.5,0.4,1.8,,,14.083,0.05,13.454,0.04,,,13.762,0.15,13.307,0.06,13.156,0.03,,,12.303,0.021,12.018,0.028,11.967,0.025,6026,179,179,4.227,0.175,0.28,-0.132,0.2,0.28,1.271,0.553,0.257,1.077,0.119,0.119,0.434,0.393,0.258,706.2,245.6,155.5,0.034,0.015,0.007
211383235,08 50 21.703,+11 22 33.37,1,11.473,,,507-047410,08502170+1122334,,STAR,gri,rpm,39,1.9,-27.7,3.4,,,12.565,0.12,11.603,0.05,,,12.24,0.39,11.32,0.06,11.145,0.14,,,10.595,0.023,10.129,0.023,10.04,0.02,5115,150,180,4.578,0.025,0.82,-0.058,0.16,0.44,0.776,1.455,0.053,0.837,0.083,0.059,1.72,0.282,1.638,168,316.6,21.68,0.025,0.01,0.007
211383247,08 42 33.432,+11 22 33.99,1,13.207,,,507-047008,08423343+1122340,,STAR,gri,rpm,19.2,1.5,-8.9,2.4,,,13.896,0.09,13.341,0.09,,,13.562,0.1,13.197,0.07,13.055,0.02,,,12.209,0.024,11.923,0.023,11.874,0.023,6017,147,147,4.296,0.13,0.156,-0.295,0.2,0.32,1.125,0.24,0.168,0.979,0.091,0.091,0.646,0.288,0.274,593.4,146.8,99.83,0.033,0.008,0.007
211383268,08 41 06.696,+11 22 35.04,1,13.701,,,507-046937,08410669+1122350,,STAR,gri,rpm,-2.9,1.6,-2,1.3,,,14.302,0.08,13.789,0.09,,,13.977,0.09,13.655,0.03,13.582,0.06,,,12.763,0.026,12.5,0.022,12.438,0.03,6210,151,188,4.202,0.15,0.175,-0.225,0.2,0.28,1.317,0.419,0.209,1.102,0.125,0.149,0.418,0.252,0.202,940.3,280.5,160,0.034,0.011,0.008
211383313,08 26 06.530,+11 22 37.97,1,13.75,,,507-046124,08260653+1122380,,STAR,gri,rpm,-7.8,2.8,-0.4,3.2,,,14.719,0.03,13.949,0.01,,,14.269,0.03,13.746,0.04,13.528,0.02,,,12.477,0.023,12.083,0.027,12.006,0.026,5495,161,161,4.033,0.508,0.762,-0.403,0.35,0.56,1.487,1.929,0.744,0.929,0.109,0.078,0.206,1.011,0.191,775.3,886.9,364.7,0.034,0.013,0.008
211383316,08 30 36.585,+11 22 38.35,1,12.879,,,507-046374,08303657+1122384,,STAR,gri,rpm,1.6,1.5,5,1.5,,,13.402,0.05,12.887,0.02,,,13.099,0.06,12.805,0.09,12.68,0.03,,,11.867,0.024,11.584,0.022,11.58,0.024,6167,148,148,4.144,0.18,0.18,-0.201,0.2,0.24,1.454,0.468,0.354,1.145,0.147,0.147,0.299,0.291,0.147,670.4,183.4,168.8,0.032,0.008,0.005
211383343,08 31 23.507,+11 22 39.92,1,18.951,,,,,5194-301-1-0093-0203,STAR,gri,,-18,3,-6,3,,,,,,,19.047,0.02,18.755,0.008,19.017,0.011,19.284,0.016,19.548,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211383396,08 30 33.956,+11 22 43.26,1,13.537,,,507-046373,08303394+1122433,,STAR,gri,rpm,-7.6,1.9,6.3,2.1,,,14.355,0.03,13.665,0.02,,,13.964,0.06,13.525,0.09,13.354,0.04,,,12.398,0.023,12.061,0.024,12.012,0.023,5825,171,171,4.358,0.115,0.414,-0.178,0.2,0.28,1.087,0.676,0.162,1.003,0.114,0.095,0.756,0.389,0.586,616.4,380.5,111.9,0.033,0.011,0.008
211383428,08 33 17.508,+11 22 45.44,1,15.929,,,507-046529,08331748+1122455,5935-301-4-0079-0329,EXTENDED,gri,,6.4,6.1,3.6,6.2,,,17.216,0.105,16.277,0.073,,,16.828,0.2,16.122,0.08,15.543,0.111,,,14.725,0.065,13.98,0.08,13.438,0.065,,,,,,,,,,,,,,,,,,,,,,,,
211383482,08 47 29.804,+11 22 48.60,1,16.862,,,,08472980+1122486,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.066,0.071,14.581,0.1,14.346,0.102,4376,974,811,4.711,0.272,0.17,-0.241,0.25,0.4,0.54,0.264,0.262,0.597,0.194,0.311,3.025,9.585,1.543,703.4,692.4,421.3,0.032,0.011,0.008
211383487,08 53 06.276,+11 22 48.82,1,12.547,,,507-047562,08530627+1122488,,STAR,gri,rpm,-7.9,1.2,1.6,1.5,,,13.088,0.06,12.589,0.02,,,12.837,0.18,12.485,0.03,12.423,0.03,,,11.639,0.023,11.435,0.031,11.379,0.021,6384,236,197,4.183,0.115,0.161,-0.067,0.1,0.16,1.459,0.381,0.209,1.245,0.145,0.121,0.369,0.213,0.168,626,169.4,87.02,0.034,0.011,0.009
211383503,08 49 08.832,+11 22 49.75,1,11.001,,813-1059-1,507-047333,08490883+1122497,,STAR,gri,rpm,40.3,1.8,-48.9,1.8,,,11.895,0.18,11.182,0.129,,,11.423,0.4,10.85,0.05,10.821,0.26,,,9.838,0.024,9.583,0.024,9.491,0.018,6088,147,184,4.286,0.115,0.161,-0.203,0.25,0.3,1.2,0.297,0.155,1.044,0.089,0.125,0.556,0.266,0.234,212.9,53.89,31.69,0.024,0.007,0.006
211383522,08 52 17.076,+11 22 50.69,1,17.977,,,,08521707+1122506,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.561,0.072,14.951,0.099,14.647,0.081,3869,573,358,4.892,0.145,0.203,-0.157,0.2,0.32,0.345,0.184,0.12,0.382,0.22,0.184,7.107,8.441,4.329,499.8,395.1,220.7,0.032,0.011,0.008
211383527,08 51 33.812,+11 22 51.00,1,12.696,,,507-047481,08513381+1122511,,STAR,gri,rpm,-8.9,1.1,-1.4,1.5,,,13.315,0.07,12.758,0.04,,,13.075,0.26,12.626,0.04,12.534,0.03,,,11.702,0.022,11.44,0.02,11.365,0.019,6085,197,123,4.137,0.205,0.205,-0.092,0.15,0.21,1.405,0.489,0.309,1.129,0.174,0.109,0.353,0.385,0.207,600.3,208.7,154.9,0.033,0.01,0.008
211383563,08 42 11.171,+11 22 53.02,1,12.591,,,507-046992,08421117+1122530,,STAR,gri,rpm,-5.8,1,-10.1,1.6,,,13.282,0.09,12.697,0.09,,,12.928,0.12,12.536,0.06,12.446,0.04,,,11.62,0.024,11.382,0.022,11.309,0.021,6225,153,191,4.217,0.11,0.198,-0.092,0.18,0.27,1.372,0.381,0.22,1.156,0.167,0.139,0.413,0.212,0.217,566.9,150.1,100.8,0.033,0.01,0.008
211383642,08 52 49.430,+11 22 57.22,1,13.329,,,507-047547,08524942+1122573,,STAR,gri,rpm,-15.7,1.9,-11.8,2.5,,,14.558,0.03,13.589,0.02,,,14.12,0.18,13.257,0.04,12.989,0.04,,,11.837,0.024,11.336,0.032,11.272,0.019,4949,177,147,4.572,0.055,1.474,-0.198,0.25,0.35,0.775,3.735,0.091,0.841,0.127,0.106,1.745,0.452,1.735,283.7,1268,48.81,0.027,0.014,0.007
211383712,08 39 04.326,+11 23 01.36,1,11.145,,805-1485-1,507-046838,08390432+1123013,,STAR,gri,rpm,3.5,1.6,-11.9,1.7,,,11.643,0.101,11.132,0.102,,,11.324,0.11,11.085,0.03,11.05,0.11,,,10.234,0.023,10.013,0.03,9.947,0.021,6455,233,233,4.102,0.18,0.252,-0.035,0.12,0.15,1.675,0.667,0.357,1.35,0.208,0.149,0.251,0.227,0.149,380.8,165.6,86.56,0.03,0.01,0.007
211383733,08 29 10.699,+11 23 02.58,1,11.536,,804-940-1,507-046290,08291071+1123027,,STAR,gri,rpm,-14,1.6,-3.3,1.7,,,11.876,0.125,11.757,0.195,,,11.743,0.06,11.467,0.03,11.387,0.02,,,10.604,0.021,10.355,0.024,10.319,0.021,6309,153,153,4.205,0.15,0.24,-0.139,0.16,0.24,1.377,0.505,0.276,1.192,0.178,0.127,0.389,0.335,0.219,374.8,117.9,76.39,0.03,0.008,0.007
211383735,08 28 08.178,+11 23 02.60,1,10.75,,804-342-1,507-046234,08280818+1123025,,STAR,gri,rpm,-13.5,1.5,-3.5,1.5,,,11.156,0.077,10.821,0.083,,,10.853,0.06,10.715,0.03,10.706,0.03,,,10.077,0.022,9.948,0.024,9.888,0.021,7048,213,213,4.099,0.125,0.2,-0.022,0.12,0.1,1.785,0.517,0.31,1.555,0.161,0.138,0.254,0.139,0.128,407.8,125.8,63.09,0.031,0.011,0.007
211383758,08 56 23.659,+11 23 04.07,1,13.282,,,507-047724,08562365+1123038,,STAR,gri,rpm,-2.2,1.7,-4,2.1,,,13.833,0.06,13.295,0.04,,,13.488,0.07,13.213,0.11,13.047,0.07,,,12.149,0.022,11.844,0.026,11.749,0.024,6028,185,185,4.167,0.225,0.27,-0.186,0.2,0.24,1.335,0.545,0.332,1.069,0.15,0.107,0.354,0.448,0.198,712.1,246.3,183,0.034,0.013,0.008
211383780,08 37 44.484,+11 23 05.41,1,16.847,,,,08374448+1123054,5935-301-3-0086-0324,EXTENDED,gri,,-1,2,4,2,,,,,,,19.667,0.045,17.786,0.006,16.869,0.004,16.444,0.004,16.117,0.009,15.319,0.055,14.751,0.08,14.23,0.068,,,,,,,,,,,,,,,,,,,,,,,,
211383792,08 55 16.195,+11 23 06.05,1,13.037,,,507-047681,08551618+1123061,,STAR,gri,rpm,11.6,1.5,-15.8,1.9,,,13.927,0.05,13.252,0.04,,,13.512,0.08,13.084,0.07,12.833,0.05,,,11.907,0.023,11.558,0.03,11.501,0.026,5764,169,169,4.432,0.075,0.36,-0.218,0.2,0.28,0.968,0.518,0.103,0.963,0.095,0.095,0.977,0.311,0.718,431.2,250.3,65.03,0.031,0.008,0.007
211383821,08 44 09.925,+11 23 07.81,1,14.044,,,507-047096,08440991+1123078,,STAR,gri,rpm,-2.4,1.9,-23.3,2.9,,,15.657,0.05,14.523,0.07,,,15.148,0.07,14.011,0.03,13.571,0.05,,,12.286,0.024,11.57,0.03,11.506,0.024,4284,101,127,4.727,0.054,0.036,-0.016,0.12,0.15,0.57,0.042,0.067,0.637,0.051,0.061,3.339,0.982,0.458,204.1,19.7,27.97,0.026,0.007,0.008
211383838,08 36 22.763,+11 23 08.64,1,10.103,,805-1481-1,507-046699,08362276+1123087,,STAR,gri,plx,-24.3,1.4,1.7,1.4,,,10.343,0.04,10.037,0.041,,,10.39,0.08,9.992,0.04,9.98,0.03,,,9.27,0.023,9.119,0.026,9.063,0.022,6649,198,198,4.055,0.105,0.105,0.032,0.1,0.12,1.829,0.33,0.236,1.465,0.109,0.091,0.22,0.098,0.079,283.5,37.67,37.67,0.028,0.01,0.007
211383885,08 41 37.364,+11 23 11.00,1,13.296,,,507-046959,08413736+1123110,,STAR,gri,rpm,-10.7,2.2,-11.7,2.4,,,14.277,0.09,13.487,0.08,,,13.849,0.11,13.233,0.04,13.059,0.04,,,12.068,0.027,11.655,0.025,11.581,0.028,5392,158,190,4.51,0.055,0.792,-0.149,0.16,0.44,0.875,1.442,0.086,0.909,0.08,0.069,1.33,0.399,1.253,392.1,598.7,51.38,0.031,0.014,0.009
211383952,08 35 50.273,+11 23 14.65,1,16.75,,,,08355027+1123146,5849-301-3-0084-0182,EXTENDED,gri,,3,2,0,2,,,,,,,19.404,0.045,17.626,0.006,16.782,0.005,16.375,0.005,16.063,0.011,15.384,0.065,14.867,0.082,14.572,0.08,,,,,,,,,,,,,,,,,,,,,,,,
211383988,08 39 40.045,+11 23 16.30,1,12.637,,,507-046869,08394003+1123163,,STAR,gri,rpm,1.9,1.8,-36.4,1.4,,,13.3,0.11,12.748,0.09,,,12.951,0.1,12.581,0.02,12.503,0.13,,,11.596,0.021,11.317,0.031,11.29,0.021,6049,120,120,4.292,0.125,0.15,-0.473,0.25,0.25,1.138,0.193,0.165,0.911,0.101,0.056,0.575,0.336,0.244,455.2,82.08,82.12,0.032,0.008,0.007
211384003,08 51 24.287,+11 23 17.27,1,13.098,,,507-047475,08512428+1123173,,STAR,gri,rpm,-11.3,1.3,-4.3,1.4,,,13.739,0.07,13.16,0.04,,,13.5,0.28,13.026,0.03,12.926,0.05,,,12.052,0.022,11.805,0.02,11.746,0.019,6166,147,147,4.233,0.14,0.196,-0.151,0.15,0.3,1.306,0.379,0.217,1.116,0.116,0.116,0.455,0.291,0.227,663.6,173.4,116.7,0.033,0.012,0.006
211384030,08 49 25.864,+11 23 18.61,1,13.408,,,507-047357,08492586+1123185,,STAR,gri,rpm,-19.5,4.7,-7.4,2.2,,,14.226,0.07,13.458,0.04,,,13.953,0.4,13.26,0.04,13.175,0.27,,,12.159,0.021,11.759,0.022,11.727,0.023,5426,192,160,4.517,0.048,0.664,-0.169,0.25,0.35,0.855,0.948,0.068,0.892,0.063,0.052,1.39,0.281,1.249,393,452.7,44.35,0.03,0.012,0.006
