,Unnamed: 0,Unnamed: 0.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
5084,5084,5084,212695215,13 28 01.443,-08 22 42.44,1,13.396,,,409-056001,13280144-0822422,,STAR,gri,rpm,-29.4,2.6,-24.1,2.9,,,14.533,0.02,13.631,0.03,,,14.047,0.03,13.326,0.03,13.117,0.03,,,12.016,0.024,11.539,0.023,11.501,0.027,5110,122,81,4.571,0.042,0.03,-0.158,0.2,0.24,0.766,0.059,0.073,0.812,0.06,0.084,1.737,0.39,0.207,309.1,31.39,39.14,0.039,0.011,0.011,AAA-222-111-000-0-0,,
5085,5085,5085,212695226,13 31 22.958,-08 22 41.53,1,17.759,,,,13312295-0822415,,STAR,J,rpm,2,5,18,6,,,,,,,,,,,,,,,,,16.244,0.123,15.893,0.162,15.196,0.199,3839,1371,357,4.934,0.132,0.308,-0.243,0.3,0.6,0.33,0.283,0.106,0.355,0.298,0.149,9.106,8.245,6.902,611.6,1065,242.2,0.039,0.022,0.012,BCC-222-111-000-0-0,,0816-0284779
5086,5086,5086,212695236,13 43 57.422,-08 22 40.52,1,12.128,,,409-056471,13435742-0822404,,STAR,gri,rpm,-13.8,1.5,-14.8,2.9,,,13.036,0.06,12.331,0.03,,,12.644,0.06,12.125,0.02,11.907,0.1,,,11.072,0.03,10.666,0.026,10.592,0.021,5481,225,160,3.763,0.605,0.968,-0.292,0.3,0.66,1.679,2.941,0.864,0.902,0.124,0.103,0.162,1.138,0.156,499.2,699.3,258.6,0.039,0.017,0.006,AAA-222-111-000-0-0,,
5087,5087,5087,212695243,13 30 07.050,-08 22 39.87,1,16.504,,,,13300704-0822398,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.471,0.034,13.95,0.039,13.678,0.058,3587,227,227,5.022,0.1,0.1,-0.08,0.2,0.28,0.256,0.093,0.08,0.244,0.136,0.097,14.47,10.11,5.951,189.7,92.82,72.08,0.031,0.018,0.01,AAA-222-111-000-0-0,,
5088,5088,5088,212695265,13 42 26.935,-08 22 38.04,1,15.936,,,409-056424,13422694-0822378,,EXTENDED,gri,,-2.6,4.8,0.3,5.4,,,17.293,0.108,16.252,0.072,,,16.808,0.07,15.864,0.11,15.562,0.12,,,14.532,0.064,13.82,0.083,13.297,0.068,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,56.1,
5089,5089,5089,212695291,13 44 26.122,-08 22 35.37,1,13.613,,,409-056495,13442612-0822354,,STAR,gri,rpm,-61.5,2.9,-16.8,3.4,,,15.061,0.07,13.997,0.04,,,14.52,0.04,13.579,0.04,13.225,0.06,,,12.107,0.03,11.624,0.024,11.48,0.021,4807,58,77,4.628,0.035,0.042,-0.167,0.25,0.25,0.683,0.059,0.054,0.734,0.069,0.069,2.266,0.396,0.337,265.7,8.704,26.04,0.05,0.022,0.018,AAA-222-111-000-0-0,,
5090,5090,5090,212695308,13 27 58.759,-08 22 33.89,1,14.619,,,409-055999,13275876-0822336,,STAR,gri,rpm,-11.7,3.2,-10.9,3.7,,,15.702,0.03,14.824,0.07,,,15.216,0.05,14.536,0.07,14.363,0.01,,,13.168,0.027,12.69,0.023,12.643,0.028,5171,124,124,4.552,0.048,1.136,-0.261,0.25,0.55,0.792,2.143,0.063,0.837,0.065,0.065,1.639,0.309,1.602,544.1,1392,61.4,0.038,0.022,0.011,AAA-222-111-000-0-0,,
5091,5091,5091,212695316,13 34 06.632,-08 22 33.07,1,14.068,,,409-056161,13340662-0822331,,STAR,gri,rpm,2.9,2.4,-12.5,2.7,,,15.203,0.055,14.338,0.04,,,14.718,0.01,14.036,0.04,13.79,0.07,,,12.72,0.026,12.224,0.023,12.179,0.024,5101,100,80,3.478,1.044,0.58,-0.583,0.36,0.3,2.617,2.369,1.896,0.891,0.054,0.142,0.038,1.327,0.033,1375,1180,976.7,0.041,0.024,0.015,AAA-222-111-000-0-0,29,
5092,5092,5092,212695327,13 52 20.094,-08 22 32.24,1,14.434,,,409-056747,13522008-0822321,,STAR,gri,rpm,-14.9,2.4,-33.2,2.8,,,15.909,0.09,14.817,0.03,,,15.374,0.06,14.427,0.02,14.032,0.07,,,12.795,0.026,12.252,0.024,12.11,0.026,4611,128,54,4.672,0.112,0.04,-0.407,0.35,0.56,0.604,0.078,0.119,0.647,0.1,0.12,2.772,1.713,0.545,300.8,44.56,66.22,0.038,0.017,0.007,AAA-222-111-000-0-0,,
5093,5093,5093,212695351,13 54 10.836,-08 22 29.88,1,18.248,,,,13541083-0822298,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.688,0.167,16.073,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,CCD-222-111-000-0-0,22.2,
5094,5094,5094,212695367,13 31 24.243,-08 22 28.25,1,17.179,,,,13312424-0822282,,STAR,J,rpm,12,2,8,1,,,,,,,,,,,,,,,,,15.705,0.072,14.994,0.086,14.639,0.113,3941,351,292,4.853,0.12,0.12,-0.153,0.2,0.32,0.4,0.12,0.123,0.44,0.13,0.156,6.11,5.586,2.553,601.3,265.8,213.8,0.041,0.023,0.013,AAB-222-111-000-0-0,,0816-0284795
5095,5095,5095,212695400,13 31 42.638,-08 22 24.48,1,15.403,,,,13314263-0822244,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.01,0.023,12.368,0.022,12.105,0.027,3642,197,141,4.972,0.075,0.09,-0.008,0.16,0.2,0.298,0.077,0.072,0.316,0.096,0.096,10.86,6.995,3.683,119.5,41.68,36.05,0.028,0.015,0.011,AAA-222-111-000-0-0,45.5,
5096,5096,5096,212695417,13 56 33.347,-08 22 22.44,1,17.826,,,,13563334-0822224,6174-301-2-0162-0208,STAR,gri,,-3,3,-4,3,,,,,,,20.037,0.05,18.45,0.008,17.787,0.006,17.559,0.007,17.405,0.015,16.482,0.139,16.079,0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,BCD-222-111-000-0-0,72,
5097,5097,5097,212695442,13 28 21.625,-08 22 20.88,1,15.214,,,409-056011,13282163-0822209,,STAR,gri,rpm,-2.3,3.2,6.2,3.7,,,16.364,0.04,15.436,0.06,,,15.912,0.02,15.232,0.03,14.914,0.02,,,13.891,0.027,13.408,0.029,13.32,0.038,5044,101,101,2.715,0.81,0.972,-1.121,0.54,1.08,6.271,9.409,4.183,0.827,0.087,0.04,0.003,0.042,0.003,5972,8620,3928,0.048,0.029,0.016,AAA-222-111-000-0-0,85.1,
5098,5098,5098,212695455,13 56 11.114,-08 22 19.64,1,17.036,,,409-056869,13561109-0822199,6174-301-2-0162-0167,STAR,JHK,rpm,-4.8,4.4,15.3,4.7,,,,,,,,,,,,,,,,,15.552,0.053,15.15,0.075,14.954,0.117,5350,535,1070,4.577,0.245,0.175,-0.692,0.48,0.4,0.711,0.215,0.22,0.717,0.096,0.23,2,4.654,0.974,1500,678.1,733.4,0.041,0.024,0.012,AAB-222-111-000-0-0,25.4,
5099,5099,5099,212695472,13 53 25.323,-08 22 17.87,1,17.332,,,,13532532-0822178,6166-301-1-0166-0258,EXTENDED,gri,,12,2,-4,2,,,,,,,19.598,0.057,18.147,0.009,17.453,0.007,16.983,0.007,16.7,0.018,16.421,0.169,15.774,0.174,15.054,0.168,,,,,,,,,,,,,,,,,,,,,,,,,CCC-222-111-000-0-0,47,
5100,5100,5100,212695476,13 48 46.377,-08 22 17.43,1,11.984,,,409-056631,13484637-0822174,,STAR,gri,rpm,-9.2,1.6,-12.1,1.9,,,13.377,0.04,12.229,0.03,,,12.799,0.06,11.871,0.06,11.635,0.15,,,10.243,0.022,9.638,0.021,9.555,0.023,4652,92,73,2.49,0.402,0.335,-0.362,0.3,0.36,9.336,4.097,3.303,0.987,0.201,0.077,0.001,0.003,7.41E-04,1447,573.6,477.8,0.043,0.025,0.014,AAA-222-111-000-0-0,,
5101,5101,5101,212695492,13 30 13.499,-08 22 15.39,1,14.04,,,409-056062,13301350-0822153,,STAR,gri,rpm,-0.4,2.1,-22.4,2.4,,,14.805,0.02,14.192,0.01,,,14.461,0.03,13.999,0.02,13.859,0.11,,,12.996,0.027,12.625,0.029,12.575,0.026,5818,115,162,4.434,0.07,0.378,-0.489,0.25,0.45,0.934,0.574,0.105,0.866,0.075,0.075,1.049,0.334,0.77,683.6,449.8,106,0.04,0.022,0.012,AAA-222-111-000-0-0,,
5102,5102,5102,212695496,13 57 08.668,-08 22 15.25,1,18.424,,,,13570866-0822152,6166-301-3-0169-0208,STAR,gri,,7,3,1,3,,,,,,,21.405,0.132,19.27,0.012,18.433,0.008,18.062,0.009,17.859,0.023,16.698,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDU-220-110-000-0-0,14.8,
5103,5103,5103,212695511,13 54 28.326,-08 22 13.38,1,16.131,,,,13542832-0822133,6174-301-1-0160-0233,EXTENDED,gri,,5,2,4,2,,,,,,,18.64,0.04,16.972,0.006,16.156,0.004,15.771,0.004,15.481,0.01,15.43,0.088,14.838,0.139,14.413,0.123,,,,,,,,,,,,,,,,,,,,,,,,,ABB-222-111-000-0-0,41.3,
5104,5104,5104,212695529,13 52 05.574,-08 22 11.98,1,13.158,,,409-056741,13520556-0822119,,STAR,gri,rpm,0.3,1.7,-8.4,2,,,14.377,0.05,13.445,0.04,,,13.869,0.04,13.184,0.03,12.853,0.06,,,11.703,0.024,11.182,0.022,11.093,0.023,4981,99,99,2.603,0.528,0.528,-0.837,0.3,0.48,6.694,6.268,2.895,0.902,0.063,0.052,0.002,0.01,0.002,2353,1862,1040,0.044,0.024,0.015,AAA-222-111-000-0-0,,
5105,5105,5105,212695543,13 15 26.880,-08 22 10.91,1,18.212,,,,13152687-0822109,,STAR,J,rpm,6,8,12,4,,,,,,,,,,,,,,,,,16.656,0.157,15.846,0.185,15.24,0.18,3837,561,311,4.936,0.115,0.184,-0.218,0.25,0.45,0.331,0.153,0.105,0.353,0.208,0.149,8.509,7.519,4.529,738.6,599.3,288.4,0.041,0.023,0.013,CCC-222-111-000-0-0,,0816-0281580
5106,5106,5106,212695545,13 31 23.503,-08 22 10.84,1,17.615,,,,13312350-0822108,,STAR,J,rpm,10,6,14,4,,,,,,,,,,,,,,,,,16.111,0.111,15.469,0.119,14.534,0.105,3573,212,176,5.024,0.09,0.075,-0.071,0.16,0.24,0.247,0.072,0.056,0.249,0.108,0.077,14.38,9.597,4.989,382.9,155.5,110.6,0.041,0.023,0.013,BBA-222-111-000-0-0,15.7,0816-0284788
5107,5107,5107,212695569,13 56 01.135,-08 22 08.89,1,12.772,,,409-056866,13560113-0822088,,STAR,gri,rpm,9.2,1.9,-17.9,2.4,,,13.805,0.05,13,0.04,,,13.364,0.06,12.773,0.03,12.519,0.03,,,11.557,0.024,11.164,0.022,11.094,0.024,5388,129,97,4.49,0.072,0.852,-0.285,0.3,0.66,0.909,1.599,0.135,0.894,0.122,0.105,1.191,0.507,1.128,323.8,495.2,61.21,0.045,0.03,0.015,AAA-222-111-000-0-0,,
5108,5108,5108,212695602,13 31 14.524,-08 22 05.63,1,14.605,,,409-056088,13311453-0822056,,STAR,gri,col,,,,,,,16.049,0.01,14.997,0.04,,,15.548,0.01,14.556,0.05,14.201,0.1,,,12.941,0.027,12.317,0.023,12.22,0.03,4565,89,89,4.667,0.049,0.035,-0.15,0.2,0.32,0.631,0.056,0.068,0.697,0.055,0.088,2.667,0.722,0.439,329,43.56,44.43,0.038,0.022,0.01,AAA-222-111-000-0-0,46.2,
5109,5109,5109,212695610,13 25 20.405,-08 22 04.74,1,13.58,,,409-055935,13252041-0822047,,STAR,gri,rpm,-25.3,2.7,2,3.1,,,14.827,0.03,13.868,0.03,,,14.351,0.01,13.537,0.01,13.25,0.08,,,12.089,0.024,11.629,0.021,11.532,0.023,4999,79,59,4.588,0.02,0.02,0.012,0.06,0.24,0.761,0.018,0.041,0.828,0.027,0.054,1.84,0.154,0.11,301.5,18.01,12.24,0.041,0.026,0.012,AAA-222-111-000-0-0,,
5110,5110,5110,212695611,13 30 54.664,-08 22 04.61,1,15.338,,,409-056080,13305466-0822046,,STAR,gri,rpm,-1.7,2.3,-19.1,2.5,,,17.056,0.03,15.762,0.01,,,16.445,0.03,15.219,0.059,14.864,0.09,,,13.45,0.026,12.896,0.029,12.767,0.034,4171,232,165,4.795,0.102,0.119,-0.254,0.32,0.2,0.463,0.152,0.085,0.526,0.159,0.1,4.607,2.762,1.944,263.3,110.9,47.9,0.032,0.022,0.007,AAA-222-111-000-0-0,49.1,
5111,5111,5111,212695622,13 55 17.142,-08 22 03.52,1,12.098,,,409-056845,13551712-0822033,,STAR,gri,rpm,7.5,2.3,-3.1,1.5,,,13.073,0.04,12.317,0.04,,,12.639,0.05,12.099,0.03,11.867,0.05,,,11.033,0.026,10.691,0.025,10.594,0.021,5617,173,208,3.981,0.424,1.484,-0.146,0.25,0.85,1.616,5.696,0.802,0.99,0.184,0.115,0.202,0.74,0.201,474,1454,223.5,0.042,0.03,0.012,AAA-222-111-000-0-0,,
5112,5112,5112,212695631,13 26 33.193,-08 22 02.48,1,18.198,,,,13263319-0822024,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.644,0.166,15.662,0.137,14.835,0.144,3624,422,422,5.018,0.145,0.145,-0.168,0.25,0.3,0.246,0.139,0.089,0.241,0.205,0.114,13.72,16.3,7.449,520,404.7,259.4,0.04,0.023,0.013,CBB-222-111-000-0-0,80.4,
5113,5113,5113,212695715,13 57 35.614,-08 21 56.48,1,17.804,,,,13573561-0821564,6166-301-3-0169-0256,EXTENDED,gri,,-11,3,3,3,,,,,,,20.757,0.118,18.707,0.011,17.815,0.007,17.417,0.008,17.102,0.02,16.239,0.11,15.621,0.125,15.028,0.141,,,,,,,,,,,,,,,,,,,,,,,,,BBB-222-111-000-0-0,60.5,
5114,5114,5114,212695730,13 31 23.481,-08 21 55.16,1,18.142,,,,13312348-0821551,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.687,0.078,15.095,0.077,14.757,0.124,3788,558,310,4.947,0.125,0.2,-0.197,0.25,0.35,0.322,0.171,0.112,0.34,0.222,0.159,9.475,9.649,5.93,472.2,454.5,203,0.04,0.022,0.014,AAB-222-111-000-0-0,15.7,
5115,5115,5115,212695742,13 56 27.169,-08 21 54.28,1,17.439,,,,13562716-0821542,6174-301-2-0162-0192,STAR,gri,rpm,73,5,-79,5,,,,,,,22.209,0.274,19.551,0.014,18.022,0.007,16.534,0.005,15.722,0.006,14.298,0.034,13.732,0.029,13.412,0.039,3424,129,155,5.131,0.02,0.024,-0.146,0.2,0.2,0.178,0.018,0.008,0.162,0.019,0.013,27.55,2.312,4.101,115.6,17.87,13.05,0.026,0.011,0.007,AAA-222-111-000-0-0,25.3,
5116,5116,5116,212695800,13 45 14.077,-08 21 49.01,1,13.208,,,409-056522,13451407-0821490,,STAR,gri,rpm,1.3,2,-11.2,2.5,,,13.643,0.04,13.229,0.02,,,13.376,0.06,13.152,0.01,13.043,0.04,,,12.351,0.024,12.101,0.027,12.118,0.03,6312,128,128,4.211,0.095,0.133,-0.457,0.3,0.42,1.278,0.251,0.131,1.035,0.163,0.163,0.466,0.192,0.172,750.4,157.6,89.57,0.037,0.015,0.011,AAA-222-111-000-0-0,,
5117,5117,5117,212695801,13 14 12.052,-08 21 49.00,1,11.924,,,409-055622,13141205-0821490,,STAR,gri,rpm,4.3,6.3,-14.5,8.6,,,12.611,0.02,12.037,0.03,,,12.275,0.04,11.936,0.04,11.773,0.05,,,11.004,0.024,10.748,0.026,10.702,0.024,6200,186,149,4.187,0.156,0.182,-0.162,0.16,0.28,1.348,0.402,0.229,1.136,0.152,0.182,0.39,0.297,0.188,417.3,135.1,75.76,0.036,0.024,0.01,AAA-222-111-000-0-0,,
5118,5118,5118,212695842,13 57 29.495,-08 21 45.48,1,18.626,,,,13572949-0821454,6166-301-3-0169-0246,EXTENDED,gri,,3,3,-2,3,,,,,,,20.928,0.122,19.451,0.016,18.673,0.012,18.272,0.012,18.019,0.037,16.931,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDD-222-111-000-0-0,81.3,
5119,5119,5119,212695843,13 54 52.357,-08 21 45.43,1,12.438,,,409-056838,13545236-0821454,,STAR,gri,rpm,8.2,1.1,-8.9,1.4,,,13.119,0.04,12.576,0.03,,,12.784,0.05,12.468,0.04,12.29,0.06,,,11.523,0.021,11.302,0.022,11.218,0.023,6329,127,153,4.199,0.12,0.168,-0.062,0.12,0.18,1.436,0.364,0.253,1.207,0.128,0.128,0.374,0.249,0.149,565.4,137.9,94.03,0.043,0.022,0.013,AAA-222-111-000-0-0,,
5120,5120,5120,212695864,13 56 53.302,-08 21 43.78,1,13.307,,,409-056890,13565329-0821439,,STAR,gri,rpm,3.4,1.9,0.9,2.3,,,13.853,0.04,13.335,0.03,,,13.528,0.05,13.233,0.03,13.081,0.02,,,12.387,0.03,12.165,0.027,12.112,0.027,6245,128,154,4.167,0.132,0.11,-0.25,0.25,0.35,1.382,0.267,0.224,1.104,0.131,0.184,0.371,0.231,0.123,806.2,160.8,134.1,0.039,0.026,0.012,AAA-222-111-000-0-0,,
5121,5121,5121,212695870,13 57 46.366,-08 21 43.28,1,18.369,,,,13574636-0821432,6166-301-3-0169-0267,STAR,gri,,-10,3,-7,3,,,,,,,20.718,0.079,19.009,0.01,18.362,0.008,18.095,0.009,18.069,0.027,16.61,0.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUU-200-100-000-0-0,20.1,
5122,5122,5122,212695879,13 42 26.953,-08 21 41.78,1,13.118,,,409-056425,13422695-0821417,,STAR,gri,rpm,-3.9,2.1,-5.8,2.5,,,14.006,0.04,13.318,0.03,,,13.612,0.05,13.138,0.04,12.906,0.15,,,12.038,0.023,11.679,0.022,11.63,0.024,5779,134,167,4.096,0.372,0.31,-0.241,0.24,0.6,1.418,0.647,0.503,0.998,0.115,0.138,0.27,0.882,0.174,701,208.3,284.4,0.04,0.023,0.009,AAA-222-111-000-0-0,,
5123,5123,5123,212695919,13 54 37.141,-08 21 38.42,1,18.163,,,,13543714-0821384,6174-301-1-0160-0277,EXTENDED,gri,,3,3,-7,3,,,,,,,21.862,0.404,19.7,0.027,18.082,0.011,17.505,0.01,17.117,0.025,16.567,0.145,15.889,0.166,15.152,0.189,,,,,,,,,,,,,,,,,,,,,,,,,BCC-222-111-000-0-0,24.8,
5124,5124,5124,212695925,13 37 58.451,-08 21 37.87,1,13.995,,,409-056287,13375845-0821378,,STAR,gri,rpm,18.8,3.3,-12.9,4.1,,,15.379,0.07,14.336,0.03,,,14.869,0.05,13.874,0.07,13.62,0.06,,,12.314,0.027,11.776,0.023,11.647,0.026,4762,95,76,4.619,0.036,0.03,-0.009,0.15,0.24,0.703,0.052,0.058,0.769,0.047,0.066,2.124,0.383,0.274,289.5,26.47,28.86,0.043,0.02,0.014,AAA-222-111-000-0-0,41.4,
5125,5125,5125,212695988,13 19 41.722,-08 21 32.03,1,11.639,,,409-055792,13194171-0821321,,STAR,gri,rpm,-20.8,1.1,8.6,1.3,,,12.717,0.01,11.861,0.02,,,12.256,0.02,11.61,0.02,11.375,0.04,,,10.305,0.023,9.892,0.024,9.782,0.019,5237,125,104,3.409,0.688,1.032,-0.573,0.45,0.45,2.389,4.678,1.386,0.92,0.231,0.044,0.041,0.443,0.04,532,673.3,297.2,0.04,0.021,0.013,AAA-222-111-000-0-0,,
5126,5126,5126,212695991,13 20 37.705,-08 21 31.59,1,14.42,,,409-055812,13203771-0821316,,STAR,gri,rpm,-6.5,3.1,-4,3.5,,,15.395,0.01,14.617,0.04,,,14.965,0.02,14.424,0.05,14.187,0.13,,,13.181,0.026,12.763,0.029,12.672,0.029,5398,190,159,3.681,0.82,0.984,-0.781,0.63,0.54,1.672,3.783,0.912,0.868,0.052,0.073,0.095,1.571,0.092,1307,2842,808.1,0.041,0.019,0.012,AAA-222-111-000-0-0,,
5127,5127,5127,212696002,13 51 35.336,-08 21 30.64,1,14.347,,,409-056719,13513533-0821305,,STAR,gri,rpm,-8.7,2.5,-3.8,2.9,,,15.543,0.05,14.601,0.03,,,15.021,0.06,14.353,0.03,14.058,0.09,,,12.937,0.027,12.496,0.023,12.391,0.027,5176,125,104,3.539,0.984,0.82,-0.635,0.54,0.45,2.064,2.956,1.354,0.885,0.054,0.075,0.041,1.106,0.039,1356,1859,951,0.043,0.028,0.014,AAA-222-111-000-0-0,,
5128,5128,5128,212696014,13 57 45.377,-08 21 29.59,1,17.539,,,,13574537-0821295,6166-301-3-0169-0108,EXTENDED,gri,,6,3,7,3,,,,,,,19.418,0.054,18.216,0.009,17.667,0.008,17.249,0.009,17.058,0.028,16.659,0.151,15.888,0.166,15.209,0.188,,,,,,,,,,,,,,,,,,,,,,,,,BCC-222-111-000-0-0,17.1,
5129,5129,5129,212696049,13 31 09.518,-08 21 27.13,1,13.35,,,409-056086,13310952-0821270,,STAR,gri,rpm,-17.4,2,-32.6,2.3,,,14.81,0.01,13.726,0.01,,,14.288,0.03,13.268,0.06,12.949,0.08,,,11.816,0.026,11.266,0.023,11.156,0.025,4663,75,112,4.639,0.03,0.024,-0.005,0.08,0.18,0.677,0.035,0.046,0.743,0.039,0.054,2.359,0.288,0.257,222.3,9.512,20.3,0.034,0.013,0.01,AAA-222-111-000-0-0,,
5130,5130,5130,212696078,13 20 41.246,-08 21 25.07,1,12.267,,,409-055816,13204125-0821250,,STAR,gri,rpm,-114.9,1.4,-24.1,1.9,,,12.981,0.01,12.408,0.01,,,12.647,0.02,12.283,0.01,12.105,0.06,,,11.239,0.024,10.945,0.023,10.899,0.024,6012,299,149,4.371,0.108,0.198,-0.836,0.35,0.35,0.979,0.308,0.138,0.833,0.059,0.059,0.817,0.391,0.413,224.1,72.15,46.51,0.036,0.015,0.011,AAA-222-111-000-0-0,,
5131,5131,5131,212696095,13 56 01.315,-08 21 23.47,1,18.219,,,,13560131-0821234,6166-301-2-0168-0256,STAR,gri,,2,3,-24,3,,,,,,,21.289,0.127,19.075,0.011,18.171,0.008,17.852,0.008,17.591,0.018,16.418,0.119,15.706,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,BBU-220-110-000-0-0,44.8,
5132,5132,5132,212696098,13 49 18.186,-08 21 23.25,1,17.053,,,,13491818-0821232,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.013,0.035,14.397,0.045,14.218,0.083,4011,487,365,4.848,0.13,0.156,-0.209,0.25,0.35,0.406,0.17,0.12,0.452,0.164,0.164,5.754,6.893,2.769,456.9,268.9,169.3,0.039,0.022,0.012,AAA-222-111-000-0-0,17.2,
5133,5133,5133,212696139,13 52 00.172,-08 21 19.18,1,13.156,,,409-056737,13520016-0821190,,STAR,gri,rav,-19.8,1.7,-29.7,1.9,,,14.179,0.03,13.383,0.03,,,13.731,0.05,13.15,0.03,12.91,0.06,,,11.928,0.026,11.503,0.023,11.427,0.024,4938,78,78,3.596,0.095,0.114,-0.045,0.15,0.15,2.84,0.457,0.394,1.186,0.098,0.098,0.05,0.022,0.018,1038,170.3,123.4,0.043,0.018,0.015,AAA-222-111-000-0-0,,
5134,5134,5134,212696158,13 56 27.374,-08 21 17.73,1,16.761,,,,13562737-0821177,6174-301-2-0162-0180,EXTENDED,gri,,-1,3,2,3,,,,,,,18.978,0.041,17.563,0.006,16.82,0.005,16.417,0.005,16.116,0.012,15.97,0.117,15.223,0.117,14.649,0.112,,,,,,,,,,,,,,,,,,,,,,,,,BBB-222-111-000-0-0,36.7,
5135,5135,5135,212696159,13 56 49.581,-08 21 17.61,1,18.051,,,,13564957-0821176,6174-301-2-0162-0215,STAR,gri,,-14,3,7,3,,,,,,,20.603,0.076,18.796,0.009,18.022,0.007,17.731,0.007,17.545,0.016,16.624,0.15,15.868,0.159,,,,,,,,,,,,,,,,,,,,,,,,,,,BCU-220-110-000-0-0,61.1,
5136,5136,5136,212696181,13 42 22.134,-08 21 16.22,1,18.026,,,,13422213-0821162,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.489,0.162,15.637,0.168,15.042,0.185,3779,544,340,4.95,0.156,0.182,-0.218,0.25,0.45,0.301,0.175,0.111,0.338,0.22,0.157,9.297,13.84,5.562,670.6,552.5,302.9,0.04,0.023,0.013,CCC-222-111-000-0-0,48,
5137,5137,5137,212696193,13 51 20.127,-08 21 15.50,1,12.717,,,409-056710,13512013-0821155,,STAR,gri,rpm,13.6,1.3,16.6,1.6,,,13.527,0.03,12.884,0.03,,,13.142,0.05,12.725,0.05,12.535,0.06,,,11.623,0.023,11.267,0.021,11.238,0.021,5833,140,175,4.312,0.162,0.405,-0.345,0.3,0.48,1.132,0.597,0.254,0.919,0.135,0.068,0.676,0.565,0.512,441.1,222.8,116.5,0.039,0.02,0.012,AAA-222-111-000-0-0,,
5138,5138,5138,212696206,13 21 40.400,-08 21 14.79,1,13.283,,,409-055844,13214038-0821148,,STAR,gri,rpm,-15.7,2.1,-15,2.3,,,14.217,0.02,13.455,0.01,,,13.81,0.02,13.255,0.01,13.057,0.04,,,12.079,0.024,11.734,0.023,11.638,0.023,5625,111,89,4.471,0.045,0.36,-0.123,0.15,0.33,0.932,0.567,0.088,0.939,0.088,0.088,1.11,0.256,0.915,440.4,338.8,55.94,0.047,0.013,0.018,AAA-222-111-000-0-0,,
5139,5139,5139,212696231,13 14 44.114,-08 21 12.64,1,15.393,,,409-055635,13144409-0821124,,STAR,gri,rpm,2.3,4.6,-4.3,4.6,,,16.826,0.091,15.771,0.059,,,16.307,0.06,15.418,0.09,15.002,0.1,,,14.064,0.062,13.342,0.056,13.069,0.063,4543,181,145,4.66,0.06,1.872,-0.236,0.24,0.36,0.628,4.382,0.075,0.683,0.128,0.08,2.624,0.795,2.617,545.6,3682,89.7,0.041,0.023,0.013,AAA-222-111-000-0-0,,
5140,5140,5140,212696249,13 38 59.447,-08 21 10.72,1,13.448,,,409-056318,13385944-0821107,,STAR,gri,rpm,-7.3,2.1,-14.2,2.4,,,14.347,0.05,13.637,0.03,,,13.955,0.05,13.412,0.06,13.231,0.33,,,12.372,0.026,12.065,0.024,12.016,0.027,5847,138,173,4.378,0.085,0.238,-0.106,0.16,0.28,1.055,0.375,0.125,0.995,0.095,0.095,0.786,0.299,0.446,583.4,223.4,79.94,0.043,0.024,0.015,AAA-222-111-000-0-0,20.6,
5141,5141,5141,212696251,13 31 18.087,-08 21 10.08,1,17.627,,,,13311808-0821100,,STAR,J,rpm,4,3,8,2,,,,,,,,,,,,,,,,,16.122,0.108,15.455,0.126,14.83,0.123,3833,492,273,4.917,0.12,0.168,-0.168,0.25,0.35,0.339,0.15,0.104,0.378,0.188,0.156,7.428,6.89,4.048,615.7,499.5,240.4,0.041,0.023,0.013,ABB-222-111-000-0-0,30.8,0816-0284753
