,Unnamed: 0,Unnamed: 0.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
2324,2324,2324,251599629,13 35 47.505,-01 20 06.90,1,16.84,,,,13354750-0120068,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.389,0.062,14.764,0.057,14.293,0.092,3606,295,246,5.016,0.11,0.132,-0.101,0.2,0.28,0.266,0.117,0.081,0.27,0.147,0.105,12.68,10.93,5.87,292.8,176.6,110.2,0.038,0.022,0.012,AAA-222-111-000-0-0,38.7,0886-0231716
2325,2325,2325,251599631,13 23 40.268,-01 20 06.73,1,13.826,,,444-056108,13234028-0120067,,STAR,gri,rpm,-10.7,2.4,16.4,2.7,,,14.812,0.04,14.003,0.02,,,14.351,0.05,13.781,0.02,13.601,0.1,,,12.667,0.027,12.272,0.024,12.187,0.03,5522,132,165,4.5,0.045,0.549,-0.193,0.16,0.32,0.878,0.86,0.075,0.894,0.084,0.07,1.296,0.298,1.109,519.1,493.1,56.45,0.043,0.024,0.014,AAA-222-111-000-0-0,5.6,
2326,2326,2326,251599647,13 46 00.018,-01 20 05.45,1,17.388,,,,13460001-0120054,6174-301-3-0112-0139,EXTENDED,gri,,4,2,-9,2,,,,,,,19.19,0.044,18.03,0.008,17.49,0.007,17.113,0.008,16.924,0.023,16.467,0.127,16.001,0.199,15.425,0.196,,,,,,,,,,,,,,,,,,,,,,,,,BCC-222-111-000-0-0,38.9,
2327,2327,2327,251599667,13 45 17.861,-01 20 03.60,1,18.056,,,,13451786-0120035,6166-301-3-0118-0186,STAR,gri,,-11,3,-5,3,,,,,,,21.331,0.107,18.981,0.009,17.999,0.007,17.659,0.007,17.452,0.016,16.309,0.101,15.797,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,ACU-220-110-000-0-0,41,
2328,2328,2328,251599697,13 37 46.513,-01 20 01.23,1,14.922,,,444-056483,13374652-0120012,2333-301-6-0051-0117,STAR,gri,rpm,-209.5,8,85.1,8,,,17.364,0.05,15.826,0.02,,,16.641,0.08,15.234,0.04,14.186,0.13,,,12.253,0.02,11.733,0.024,11.488,0.026,3522,172,172,5.058,0.065,0.078,-0.103,0.2,0.2,0.216,0.064,0.042,0.204,0.086,0.053,17.72,7.598,6.171,63.66,19.11,16.79,0.015,0.006,0.004,AAA-222-111-000-0-0,74.6,
2329,2329,2329,251599717,13 33 14.341,-01 20 00.09,1,17.79,,,,13331434-0120000,2333-301-6-0043-0182,STAR,gri,,-3,3,2,3,,,,,,,19.432,0.029,18.218,0.006,17.738,0.006,17.606,0.007,17.499,0.017,16.496,0.117,16.282,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,BCU-220-110-000-0-0,41.7,
2330,2330,2330,251599727,13 42 13.496,-01 19 59.26,1,13.239,,,444-056587,13421350-0119592,,STAR,gri,rpm,11.4,2.7,-5,5.8,,,13.982,0.05,13.296,0.04,,,13.576,0.04,13.11,0.05,13.095,0.15,,,12.115,0.023,11.833,0.026,11.712,0.026,6002,121,145,4.239,0.16,0.192,-0.091,0.16,0.28,1.304,0.319,0.256,1.071,0.109,0.131,0.447,0.421,0.217,646.6,156.2,147.9,0.045,0.025,0.014,AAA-222-111-000-0-0,104,
2331,2331,2331,251599742,13 36 44.161,-01 19 58.06,1,16.795,,,,13364416-0119580,2333-301-6-0049-0183,EXTENDED,gri,,-11,3,-6,3,,,,,,,19.292,0.046,17.686,0.006,16.886,0.005,16.413,0.005,16.057,0.011,15.776,0.115,14.924,0.124,14.499,0.125,,,,,,,,,,,,,,,,,,,,,,,,,BBB-222-111-000-0-0,51.3,
2332,2332,2332,251599771,13 20 09.292,-01 19 56.48,1,16.75,,,,13200929-0119564,2334-301-6-0028-0142,EXTENDED,gri,,1,3,-1,3,,,,,,,18.809,0.027,17.542,0.005,16.859,0.004,16.411,0.004,16.143,0.009,15.298,0.06,14.635,0.071,14.196,0.088,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,38.8,
2333,2333,2333,251599804,13 34 21.594,-01 19 53.68,1,12.501,,4966-515-1,444-056396,13342160-0119538,,STAR,gri,rpm,-16.9,2.2,-1.5,2.3,,,12.701,0.282,12.378,0.247,,,12.907,0.06,12.484,0.03,12.328,0.06,,,11.498,0.023,11.178,0.022,11.117,0.021,5925,144,144,4.283,0.162,0.351,-0.155,0.16,0.32,1.191,0.603,0.221,1.025,0.103,0.124,0.591,0.401,0.421,443.3,222.1,89.54,0.039,0.016,0.01,AAA-222-111-000-0-0,21.9,
2334,2334,2334,251599817,13 29 48.688,-01 19 52.34,1,13.084,,,444-056275,13294868-0119524,,STAR,gri,rpm,-6.2,1.9,5.4,2.3,,,14.1,0.03,13.252,0.04,,,13.653,0.04,12.997,0.02,12.84,0.06,,,11.773,0.024,11.404,0.022,11.286,0.019,5443,133,200,3.854,0.667,0.174,-0.053,0.12,0.57,2.03,0.456,1.163,1.021,0.21,0.15,0.117,1.223,0.055,768.5,201.2,435.8,0.049,0.025,0.018,AAA-222-111-000-0-0,24.1,
2335,2335,2335,251599823,13 34 27.909,-01 19 51.83,1,11.239,,4966-516-1,444-056398,13342791-0119520,,STAR,gri,rav,-6.6,1.4,6.4,1.4,,,11.634,0.092,11.204,0.101,,,11.454,0.05,11.167,0.05,11.073,0.05,,,10.397,0.029,10.216,0.025,10.117,0.023,6433,156,156,4.076,0.13,0.13,0.01,0.1,0.1,1.739,0.347,0.289,1.379,0.118,0.118,0.233,0.145,0.089,428,85.38,71.18,0.04,0.022,0.012,AAA-222-111-000-0-0,29.1,
2336,2336,2336,251599887,13 32 15.418,-01 19 45.91,1,12.837,,,444-056338,13321541-0119458,,STAR,gri,rpm,-12.9,1.2,-2.3,1.5,,,13.576,0.04,12.981,0.07,,,13.218,0.07,12.803,0.07,12.674,0.09,,,11.773,0.026,11.476,0.024,11.396,0.019,6010,145,182,4.185,0.185,0.185,-0.107,0.2,0.28,1.32,0.342,0.272,1.067,0.129,0.108,0.417,0.351,0.217,584.4,141.2,152.8,0.037,0.031,0.011,AAA-222-111-000-0-0,14.7,
2337,2337,2337,251599915,13 18 19.288,-01 19 43.55,1,13.322,,,444-055965,13181928-0119434,,STAR,gri,rpm,-36.7,2.1,-12,2.5,,,14.269,0.04,13.497,0.02,,,13.835,0.02,13.311,0.02,13.102,0.04,,,12.149,0.023,11.734,0.022,11.686,0.019,5484,127,191,4.512,0.08,1.696,-0.663,0.35,1.47,0.822,4.707,0.121,0.8,0.101,0.072,1.411,0.582,1.407,390.1,1947,78.22,0.03,0.025,0.006,AAA-222-111-000-0-0,47,
2338,2338,2338,251599918,13 25 16.066,-01 19 43.30,1,17.204,,,,13251606-0119433,2334-301-6-0036-0226,STAR,gri,rpm,-11,3,-1,3,,,,,,,20.692,0.076,18.22,0.007,17.168,0.005,16.769,0.005,16.539,0.009,15.517,0.046,14.931,0.055,14.785,0.114,4413,69,52,4.735,0.11,0.055,-0.422,0.3,0.42,0.535,0.068,0.104,0.592,0.075,0.105,3.644,2.266,0.783,883.6,130.9,194.5,0.04,0.024,0.012,AAB-222-111-000-0-0,41.4,
2339,2339,2339,251599946,13 46 35.348,-01 19 41.37,1,18.382,,,,,6166-301-4-0119-0299,EXTENDED,gri,,6,3,0,3,,,,,,,20.122,0.107,18.84,0.015,18.436,0.016,18.186,0.02,17.968,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,2340,2340,251599948,13 19 00.898,-01 19 41.30,1,17.875,,,,13190089-0119413,2334-301-6-0026-0287,EXTENDED,gri,,-2,3,3,3,,,,,,,20.621,0.119,18.916,0.013,17.859,0.008,17.429,0.008,17.055,0.019,16.578,0.13,15.719,0.121,15.102,0.137,,,,,,,,,,,,,,,,,,,,,,,,,BBB-222-111-000-0-0,47.1,
2341,2341,2341,251599966,13 45 38.871,-01 19 39.60,1,18.374,,,,13453887-0119395,6174-301-3-0111-0238,EXTENDED,gri,,-4,3,2,3,,,,,,,22.327,0.404,19.782,0.02,18.317,0.01,17.77,0.009,17.39,0.022,16.499,0.12,15.92,0.192,15.036,0.112,,,,,,,,,,,,,,,,,,,,,,,,,BCB-222-111-000-0-0,90.2,
2342,2342,2342,251599989,13 45 03.906,-01 19 37.88,1,18.816,,,,,6166-301-3-0118-0152,EXTENDED,gri,,1,3,-14,3,,,,,,,19.568,0.051,18.942,0.013,18.774,0.017,18.582,0.022,18.459,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,2343,2343,251600001,13 30 15.252,-01 19 37.35,1,17.825,,,,13301525-0119373,2334-301-6-0045-0085,STAR,gri,rpm,-10,3,2,3,,,,,,,21.112,0.106,18.689,0.008,17.766,0.006,17.455,0.006,17.291,0.015,16.319,0.086,15.487,0.08,15.358,0.183,4627,73,73,4.716,0.06,0.06,-0.663,0.3,0.3,0.559,0.068,0.061,0.593,0.069,0.049,3.291,1.048,0.677,1380,197.1,172.5,0.041,0.024,0.012,AAC-222-111-000-0-0,29.8,
2344,2344,2344,251600032,13 44 25.898,-01 19 34.66,1,13.328,,,444-056645,13442590-0119345,,STAR,gri,rpm,-36.5,2.5,-2.9,2.2,,,14.178,0.07,13.47,0.02,,,13.765,0.05,13.285,0.06,13.14,0.1,,,12.163,0.022,11.821,0.024,11.79,0.021,5780,174,174,4.442,0.072,0.192,-0.333,0.25,0.4,0.935,0.264,0.121,0.905,0.088,0.105,1.089,0.347,0.528,454.1,147.8,65.81,0.035,0.032,0.01,AAA-222-111-000-0-0,23.4,
2345,2345,2345,251600042,13 30 46.652,-01 19 33.93,1,11.358,,4966-52-1,444-056299,13304665-0119339,,STAR,gri,rpm,-4.9,1.6,7.2,1.7,,,12.094,0.2,11.365,0.129,,,11.762,0.04,11.255,0.04,11.185,0.12,,,10.199,0.022,9.907,0.024,9.811,0.019,5939,140,140,4.071,0.329,0.235,0.014,0.15,0.21,1.545,0.618,0.513,1.156,0.239,0.133,0.26,0.598,0.149,321.7,124.4,104.4,0.043,0.025,0.014,AAA-222-111-000-0-0,73.7,
2346,2346,2346,251600044,13 40 46.176,-01 19 33.88,1,17.507,,,,13404617-0119338,6166-301-1-0115-0129,EXTENDED,gri,,4,3,4,3,,,,,,,20.153,0.052,18.374,0.008,17.516,0.006,17.135,0.006,16.822,0.013,15.719,0.066,14.938,0.068,14.657,0.1,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,30.9,
2347,2347,2347,251600045,13 33 17.925,-01 19 33.72,1,17.858,,,,13331792-0119337,2333-301-6-0043-0200,STAR,gri,,9,3,-1,3,,,,,,,21.012,0.09,18.762,0.008,17.783,0.006,17.47,0.006,17.266,0.015,16.37,0.105,15.732,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,ABD-222-111-000-0-0,59.9,
2348,2348,2348,251600052,13 41 11.283,-01 19 33.05,1,13.913,,,444-056564,13411128-0119328,,STAR,gri,lam,-9.3,2.8,-4.2,3.4,,,15.218,0.04,14.136,0.03,,,14.634,0.04,13.819,0.03,13.603,0.12,,,12.384,0.025,11.879,0.025,11.776,0.025,4920,98,78,3.648,0.1,0.12,0.039,0.12,0.12,2.673,0.319,0.391,1.156,0.115,0.134,0.057,0.027,0.018,1215,141.9,174.1,0.04,0.023,0.013,AAA-222-111-000-0-0,12.4,
2349,2349,2349,251600058,13 21 04.896,-01 19 32.70,1,17.369,,,,13210489-0119327,2334-301-6-0029-0221,STAR,gri,rpm,-20,3,4,3,,,,,,,20.442,0.061,18.221,0.007,17.318,0.005,17.004,0.005,16.834,0.011,15.852,0.064,15.066,0.067,15.199,0.158,4623,74,55,4.724,0.063,0.054,-0.722,0.3,0.3,0.55,0.057,0.062,0.589,0.055,0.046,3.444,1.086,0.721,1107,135.1,142.9,0.039,0.023,0.013,AAC-222-111-000-0-0,84.4,
2350,2350,2350,251600065,13 37 41.938,-01 19 31.94,1,15.094,,,444-056480,13374194-0119320,2333-301-6-0051-0007,STAR,gri,rpm,-77.8,2.8,-7.6,3.9,,,17.284,0.06,15.952,0.07,,,16.688,0.05,15.305,0.06,14.411,0.1,,,12.577,0.023,11.905,0.024,11.731,0.025,3851,77,92,4.874,0.063,0.045,0.072,0.12,0.18,0.405,0.039,0.052,0.454,0.053,0.074,6.482,2.182,1.14,148.9,27.66,31.6,0.029,0.016,0.009,AAA-222-111-000-0-0,16.4,
2351,2351,2351,251600071,13 33 47.365,-01 19 31.53,1,15.434,,,444-056381,13334738-0119314,2333-301-6-0044-0153,STAR,gri,rpm,-58.2,3.1,-5.4,3.2,,,17.866,0.136,16.205,0.071,,,17.096,0.11,15.716,0.05,14.722,0.19,,,13.082,0.024,12.443,0.022,12.266,0.024,3794,137,114,4.905,0.064,0.048,-0.001,0.12,0.21,0.371,0.045,0.055,0.408,0.059,0.07,7.818,2.632,1.721,157.3,32.52,22.8,0.028,0.015,0.007,AAA-222-111-000-0-0,58.8,
2352,2352,2352,251600083,13 19 43.213,-01 19 30.90,1,18.154,,,,13194321-0119308,2334-301-6-0027-0157,STAR,gri,,-12,3,0,3,,,,,,,20.65,0.07,18.832,0.009,18.121,0.007,17.863,0.008,17.698,0.019,16.766,0.129,16.311,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,BCU-220-110-000-0-0,41.4,
2353,2353,2353,251600100,13 28 55.756,-01 19 29.61,1,14.055,,,444-056254,13285575-0119296,,STAR,gri,rpm,-4.6,2.6,-4.5,2.9,,,15.031,0.03,14.245,0.04,,,14.601,0.03,13.997,0.01,13.821,0.03,,,12.754,0.021,12.414,0.024,12.274,0.023,5586,133,111,4.415,0.102,0.51,-0.033,0.2,0.32,1.005,0.861,0.166,0.976,0.108,0.108,0.943,0.445,0.788,640.8,511.9,119.9,0.055,0.018,0.022,AAA-222-111-000-0-0,13.4,
2354,2354,2354,251600126,13 36 20.689,-01 19 26.99,1,18.02,,,,13362068-0119269,2333-301-6-0048-0182,STAR,gri,,0,3,-6,3,,,,,,,21.139,0.091,18.897,0.009,17.983,0.007,17.644,0.007,17.473,0.016,16.731,0.171,15.777,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,CBU-220-110-000-0-0,44.7,
2355,2355,2355,251600154,13 36 51.204,-01 19 25.02,1,17.434,,,,13365120-0119250,2333-301-6-0049-0199,EXTENDED,gri,,8,3,-1,3,,,,,,,19.869,0.07,18.292,0.009,17.46,0.007,17.066,0.007,16.798,0.018,16.479,0.144,15.692,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,BBD-222-111-000-0-0,64.9,
2356,2356,2356,251600156,13 29 21.784,-01 19 24.69,1,13.393,,,444-056264,13292179-0119247,,STAR,gri,rpm,-6.2,1.9,-2.1,2.3,,,14.218,0.02,13.526,0.03,,,13.814,0.03,13.315,0.02,13.213,0.07,,,12.278,0.022,11.999,0.026,11.905,0.019,5894,142,118,4.296,0.12,0.288,-0.088,0.16,0.2,1.207,0.467,0.215,1.051,0.087,0.104,0.562,0.388,0.347,630.9,248,106.1,0.043,0.021,0.015,AAA-222-111-000-0-0,65.1,
2357,2357,2357,251600179,13 33 02.953,-01 19 23.23,1,17.983,,,,13330295-0119232,2334-301-6-0049-0161,STAR,gri,rpm,-13,3,-19,3,,,,,,,20.81,0.082,18.943,0.009,18.016,0.007,17.571,0.007,17.279,0.015,16.219,0.11,15.51,0.108,15.303,0.19,4481,71,53,4.849,0.055,0.055,-1.118,0.25,0.25,0.436,0.045,0.049,0.497,0.041,0.05,5.791,1.738,1.138,991.8,133.9,139.8,0.043,0.022,0.014,BAC-222-111-000-0-0,39.7,
2358,2358,2358,251600204,13 26 53.339,-01 19 21.06,1,18.357,,,,13265333-0119210,2334-301-6-0039-0184,STAR,gri,,-6,4,-6,4,,,,,,,20.478,0.068,18.938,0.01,18.323,0.008,18.108,0.009,17.98,0.024,17.077,0.182,16.387,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,CCD-222-111-000-0-0,102.2,
2359,2359,2359,251600207,13 19 45.892,-01 19 20.59,1,13.597,,,444-056010,13194588-0119206,,STAR,gri,rpm,-11.4,2.1,-14.4,2.6,,,14.187,0.06,13.648,0.02,,,13.84,0.05,13.523,0.02,13.494,0.22,,,12.601,0.023,12.302,0.022,12.294,0.029,6177,127,152,4.24,0.12,0.192,-0.667,0.4,0.4,1.212,0.275,0.19,0.899,0.15,0.058,0.515,0.274,0.232,781.1,153.7,128.4,0.037,0.018,0.011,AAA-222-111-000-0-0,16.7,
2360,2360,2360,251600209,13 25 50.523,-01 19 20.56,1,18.37,,,,13255052-0119205,2334-301-6-0037-0208,EXTENDED,gri,,16,5,-1,5,,,,,,,21.275,0.168,19.273,0.015,18.398,0.01,17.983,0.01,17.694,0.026,16.446,0.127,15.892,0.13,15.543,0.211,,,,,,,,,,,,,,,,,,,,,,,,,BBC-222-111-000-0-0,8.2,
2361,2361,2361,251600214,13 20 18.556,-01 19 20.14,1,18.387,,,,13201855-0119201,2334-301-6-0028-0165,STAR,gri,,-16,4,5,4,,,,,,,20.554,0.065,18.95,0.01,18.34,0.008,18.146,0.009,18.036,0.024,16.772,0.17,16.468,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,CCU-220-110-000-0-0,56.5,
2362,2362,2362,251600216,13 45 12.899,-01 19 19.98,1,17.351,,,,13451289-0119199,6166-301-3-0118-0164,STAR,gri,rpm,-1,3,-1,3,,,,,,,20.68,0.066,18.306,0.007,17.329,0.005,16.942,0.005,16.728,0.011,15.869,0.074,15.053,0.075,15.061,0.12,4509,88,70,4.665,0.096,3.536,-0.661,0.4,0.8,0.615,39.563,0.115,0.664,0.163,0.122,2.805,1.203,2.805,1221,73380,237.7,0.042,0.028,0.014,AAB-222-111-000-0-0,66.6,
2363,2363,2363,251600227,13 28 55.257,-01 19 18.59,1,17.873,,,,13285525-0119185,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.349,0.106,16.012,0.136,15.125,0.159,3631,999,293,5.005,0.115,0.276,-0.168,0.25,0.45,0.252,0.243,0.079,0.24,0.279,0.1,14.12,12.48,10.14,477.3,843.4,190.4,0.04,0.022,0.012,ABC-222-111-000-0-0,13.4,0886-0230233
2364,2364,2364,251600228,13 23 21.740,-01 19 18.56,1,18.031,,,,13232174-0119185,,STAR,J,,16,8,20,7,,,,,,,,,,,,,,,,,16.493,0.176,15.549,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,CBU-220-110-000-0-0,33.4,0886-0229279
2365,2365,2365,251600231,13 24 28.519,-01 19 18.35,1,18.199,,,,13242851-0119183,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.645,0.126,16.04,0.141,15.353,0.195,3680,600,333,4.981,0.125,0.2,-0.218,0.25,0.45,0.283,0.19,0.099,0.29,0.233,0.129,11.39,11.87,7.2,595.4,579.6,257.5,0.04,0.024,0.012,BBC-222-111-000-0-0,27.8,0886-0229453
2366,2366,2366,251600247,13 20 03.791,-01 19 17.52,1,17.888,,,,13200379-0119175,2334-301-6-0028-0103,STAR,gri,,-3,3,1,3,,,,,,,20.365,0.056,18.613,0.008,17.904,0.006,17.577,0.007,17.427,0.016,16.427,0.103,15.813,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,ABD-222-111-000-0-0,47.4,
2367,2367,2367,251600248,13 25 50.025,-01 19 17.17,1,16.261,,,,13255002-0119171,2334-301-6-0037-0207,EXTENDED,gri,,22,9,0,2,,,,,,,19.214,0.053,17.258,0.006,16.284,0.004,15.834,0.004,15.476,0.008,15.083,0.08,14.31,0.08,13.827,0.076,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,8.2,0886-0229695
2368,2368,2368,251600257,13 35 54.556,-01 19 16.38,1,17.295,,,,13355455-0119163,2333-301-6-0048-0121,STAR,gri,rpm,-67,3,-43,3,,,,,,,21.777,0.15,19.281,0.011,17.838,0.006,16.444,0.004,15.684,0.006,14.196,0.029,13.626,0.035,13.387,0.046,3566,126,105,5.043,0.042,0.035,-0.077,0.15,0.24,0.235,0.03,0.026,0.228,0.045,0.032,16.65,3.835,3.117,155.3,24.66,25.17,0.032,0.01,0.008,AAA-222-111-000-0-0,50.1,
2369,2369,2369,251600260,13 43 10.034,-01 19 16.28,1,17.245,,,,13431003-0119162,,STAR,JHK,rpm,12,3,-4,4,,,,,,,,,,,,,,,,,15.909,0.072,15.31,0.075,15.396,0.197,4179,663,414,4.796,0.162,0.162,-0.303,0.3,0.42,0.486,0.147,0.151,0.535,0.137,0.191,4.191,5.192,1.834,854,465.6,347.4,0.041,0.023,0.013,AAC-222-111-000-0-0,44.4,0886-0232806
2370,2370,2370,251600271,13 44 08.947,-01 19 15.81,1,18.356,,,,13440894-0119158,6174-301-2-0110-0329,EXTENDED,gri,,3,3,-5,3,,,,,,,21.266,0.152,19.456,0.015,18.321,0.009,17.885,0.009,17.507,0.021,16.64,0.137,15.937,0.192,15.371,0.195,,,,,,,,,,,,,,,,,,,,,,,,,BCC-222-111-000-0-0,25.3,
2371,2371,2371,251600274,13 44 26.814,-01 19 15.57,1,18.011,,,,13442681-0119155,6166-301-3-0117-0091,EXTENDED,gri,,,,,,,,,,,,21.15,0.155,19.038,0.014,17.999,0.009,17.571,0.009,17.26,0.024,16.322,0.133,15.825,0.186,15.165,0.152,,,,,,,,,,,,,,,,,,,,,,,,,BCB-222-111-cc0-0-0,5.2,0886-0233010
2372,2372,2372,251600277,13 37 06.028,-01 19 15.33,1,17.195,,,,13370602-0119153,2333-301-6-0050-0142,STAR,gri,rpm,-30,3,11,3,,,,,,,19.449,0.028,17.856,0.006,17.182,0.005,16.912,0.005,16.746,0.01,15.75,0.085,15.151,0.099,14.98,0.144,5039,102,81,4.704,0.072,0.048,-1.143,0.3,0.54,0.568,0.046,0.059,0.614,0.04,0.048,3.215,0.946,0.565,1187,188.4,104.4,0.041,0.031,0.012,AAC-222-111-000-0-0,52.3,
2373,2373,2373,251600287,13 41 08.674,-01 19 14.42,1,17.408,,,,13410867-0119144,6166-301-1-0115-0166,EXTENDED,gri,,-5,3,4,3,,,,,,,20.04,0.065,18.339,0.009,17.451,0.006,17.009,0.006,16.725,0.016,15.83,0.091,15.144,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,AAU-226-220-cc0-0-0,4.4,
2374,2374,2374,251600294,13 26 49.115,-01 19 13.49,1,19.912,,,,,2334-301-6-0039-0299,EXTENDED,gri,,,,,,,,,,,,21.386,0.179,20.382,0.03,19.967,0.028,19.71,0.036,19.561,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,2375,2375,251600301,13 41 11.372,-01 19 13.08,1,17.852,,,,13411137-0119130,,STAR,J,,4,5,-6,1,,,,,,,,,,,,,,,,,16.33,0.115,15.557,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,BAU-220-110-000-0-0,19.8,0886-0232511
2376,2376,2376,251600346,13 33 51.033,-01 19 09.93,1,17.824,,,,13335103-0119099,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.304,0.114,15.908,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,BBD-222-111-000-0-0,42.8,0886-0231359
2377,2377,2377,251600370,13 30 51.248,-01 19 07.86,1,17.401,,,,13305124-0119078,2334-301-6-0046-0138,STAR,gri,rpm,-18,3,8,3,,,,,,,19.542,0.034,17.967,0.006,17.375,0.005,17.159,0.006,17.042,0.012,16.154,0.077,15.694,0.11,15.42,0.194,5327,107,107,4.644,0.05,0.06,-0.963,0.3,0.3,0.637,0.07,0.053,0.675,0.048,0.04,2.425,0.558,0.454,1783,203.8,217.2,0.043,0.022,0.014,ABC-222-111-000-0-0,18.2,
2378,2378,2378,251600377,13 17 33.559,-01 19 07.56,1,18.187,,,,13173355-0119075,,STAR,J,rpm,8,2,12,6,,,,,,,,,,,,,,,,,16.634,0.166,15.645,0.147,15.297,0.175,3900,498,311,4.904,0.125,0.15,-0.243,0.24,0.42,0.354,0.135,0.114,0.397,0.155,0.155,8.005,7.248,3.804,838,493.2,357.1,0.041,0.026,0.013,CBC-222-111-000-0-0,53,0886-0228364
2379,2379,2379,251600380,13 36 49.602,-01 19 07.33,1,18.851,,,,,2333-301-6-0049-0192,STAR,gri,,,,,,,,,,,,20.958,0.081,19.431,0.012,18.83,0.011,18.602,0.012,18.577,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,2380,2380,251600389,13 30 52.457,-01 19 06.54,1,18.234,,,,13305245-0119065,2334-301-6-0046-0140,STAR,gri,rpm,-14,4,2,4,,,,,,,21.139,0.111,19.055,0.01,18.205,0.008,17.882,0.008,17.733,0.02,16.616,0.116,16.337,0.178,15.463,0.196,4702,94,75,4.744,0.055,0.066,-0.913,0.3,0.3,0.526,0.066,0.05,0.578,0.052,0.043,3.817,0.988,0.921,1555,205.9,181.8,0.043,0.025,0.014,BCC-222-111-000-0-0,18.2,
2381,2381,2381,251600393,13 31 49.739,-01 19 06.37,1,12.812,,,444-056330,13314974-0119060,,STAR,gri,rpm,0.6,1.4,5.9,1.7,,,14.04,0.04,13.078,0.07,,,13.519,0.05,12.783,0.07,12.51,0.11,,,11.286,0.026,10.772,0.023,10.62,0.021,4892,116,116,2.626,0.74,0.37,-0.626,0.45,0.45,6.998,4.573,3.707,0.939,0.216,0.063,0.002,0.023,0.001,1895,966.8,992.8,0.04,0.026,0.012,AAA-222-111-000-0-0,56.8,
2382,2382,2382,251600396,13 24 08.789,-01 19 06.23,1,17.139,,,,13240878-0119062,2334-301-6-0035-0073,STAR,gri,rpm,3,3,1,3,,,,,,,19.705,0.036,17.806,0.006,17.11,0.005,16.853,0.005,16.683,0.01,15.73,0.052,15.145,0.083,15.38,0.18,5044,120,100,4.503,0.168,2.352,-0.858,0.42,0.63,0.866,10.926,0.289,0.768,0.105,0.126,1.22,1.353,1.22,1952,22310,669.6,0.044,0.024,0.015,AAC-222-111-000-0-0,23.7,
2383,2383,2383,251600406,13 43 52.052,-01 19 05.67,1,17.66,,,,13435205-0119056,6174-301-2-0110-0075,EXTENDED,gri,,,,,,,,,,,,20.328,0.092,18.642,0.014,17.664,0.009,17.239,0.008,16.912,0.018,16.395,0.13,15.519,0.132,15.069,0.15,,,,,,,,,,,,,,,,,,,,,,,,,BBB-222-111-ccc-0-0,5.3,0886-0232910
2384,2384,2384,251600409,13 17 49.699,-01 19 05.60,1,16.749,,,,13174969-0119056,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.305,0.057,14.523,0.055,13.888,0.057,2042,49,61,5.365,0.02,0.02,-0.101,0.18,0.15,0.094,0.002,0.002,0.075,0.002,0.002,90.03,5.402,5.402,35.74,11.64,6.122,0.01,0.005,0.002,AAA-222-111-000-0-0,75.3,0886-0228410
