EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
212518069,13 15 53.972,-12 21 00.50,1,7.042,64718,5540-882-1,389-057842,,STAR,BV,plx,17.66,0.64,-19.91,0.42,3.28,0.64,8.534,0.017,7.281,0.01,,,,,,,,,,,,,4397,88,70,1.803,0.297,0.165,-0.339,0.28,0.2,22.672,2.533,2.706,1.168,0.844,0.211,9.88E-05,1.02E-04,3.93E-05,306.5,25.86,25.86,0.035,0.018,0.011,,,
212518078,13 28 32.662,-12 21 00.09,1,16.974,,,,13283266-1221000,EXTENDED,J,,,,,,,,,,,,,,,,,,15.514,0.154,14.612,0.158,14.147,0.138,,,,,,,,,,,,,,,,,,,,,,,,,BCB-222-111-000-1-0,4.9,
212518091,13 13 46.791,-12 20 59.28,1,12.945,,,389-057757,13134678-1220592,STAR,gri,rpm,-1.5,1,-1.9,1.3,,,13.58,0.04,13.022,0.03,13.248,0.02,12.908,0.02,12.815,0.06,11.964,0.021,11.728,0.021,11.677,0.025,6297,150,100,4.156,0.13,0.182,-0.134,0.16,0.24,1.43,0.49,0.196,1.188,0.135,0.162,0.356,0.195,0.179,720,217.9,123.9,0.032,0.016,0.006,AAA-222-111-000-0-0,,
212518132,13 50 17.765,-12 20 56.70,1,17.609,,,,13501776-1220566,STAR,J,col,,,,,,,,,,,,,,,,,16.105,0.137,15.531,0.148,15.039,0.162,3818,899,345,4.924,0.162,0.243,-0.218,0.25,0.5,0.313,0.234,0.116,0.358,0.271,0.169,8.782,10.21,6.226,589.4,800,270,0.04,0.023,0.013,BBC-222-111-000-0-0,30,
212518213,13 54 42.382,-12 20 50.00,1,15.246,,,389-059120,13544238-1220498,STAR,gri,col,,,,,,,18.024,0.145,16.132,0.068,16.97,0.03,15.563,0.06,14.507,0.11,12.717,0.026,12.088,0.027,11.877,0.024,3601,110,110,4.992,0.06,0.06,0.032,0.12,0.15,0.276,0.066,0.054,0.291,0.077,0.077,12.26,5.791,3.379,92.35,26.62,20.66,0.023,0.013,0.007,AAA-222-111-000-0-0,,
212518233,13 19 49.087,-12 20 48.79,1,13.274,,,389-057954,13194908-1220488,STAR,gri,rpm,-6.9,2.1,7.1,2.5,,,14.501,0.02,13.57,0.02,14,0.02,13.263,0.02,12.963,0.09,11.815,0.023,11.267,0.023,11.176,0.023,4910,77,77,2.683,0.42,0.672,-0.781,0.3,0.48,6.681,7.855,2.571,0.905,0.057,0.069,0.002,0.008,0.002,2313,2701,886.8,0.04,0.023,0.013,AAA-222-111-000-0-0,,
212518251,13 47 23.401,-12 20 47.77,1,12.384,,,389-058846,13472339-1220477,STAR,gri,rpm,-21.1,1.2,-12.5,1.5,,,13.32,0.03,12.578,0.05,12.9,0.03,12.347,0.02,12.163,0.1,11.137,0.023,10.833,0.024,10.782,0.021,5784,70,117,4.413,0.055,0.33,0.023,0.15,0.18,1.025,0.529,0.097,1.034,0.081,0.081,0.903,0.208,0.62,322.4,145.8,37.69,0.044,0.02,0.011,AAA-222-111-000-0-0,,
212518275,13 24 28.689,-12 20 46.06,1,13.949,,,389-058090,13242868-1220459,STAR,gri,rpm,0.1,6.7,-7.2,2.3,,,14.672,0.04,14.072,0.03,14.307,0.02,13.913,0.08,13.795,0.11,12.91,0.024,12.625,0.029,12.518,0.029,6055,146,146,4.231,0.144,0.168,-0.291,0.25,0.35,1.213,0.308,0.209,0.99,0.139,0.116,0.474,0.361,0.205,890.3,229.5,154.9,0.043,0.024,0.015,AAA-222-111-000-0-0,11.4,
212518283,13 55 17.058,-12 20 45.59,1,13.934,,,389-059139,13551706-1220456,STAR,gri,rpm,-37,1.5,7.4,1.7,,,14.651,0.04,13.986,0.03,14.287,0.06,13.83,0.02,13.782,0.28,12.701,0.026,12.341,0.025,12.332,0.031,5808,137,172,4.471,0.055,0.11,-0.518,0.3,0.48,0.862,0.151,0.074,0.848,0.069,0.096,1.207,0.362,0.393,550.8,96.34,71.07,0.039,0.017,0.014,AAA-222-111-000-0-0,,
212518284,13 23 10.345,-12 20 45.51,1,18.117,,,,13231034-1220455,STAR,J,col,,,,,,,,,,,,,,,,,16.571,0.14,15.796,0.166,15.1,0.147,3717,512,320,4.979,0.125,0.175,-0.218,0.25,0.4,0.278,0.149,0.097,0.289,0.206,0.129,11.28,11.75,6.491,568.8,559.9,247.5,0.04,0.024,0.012,BCB-222-111-c00-0-0,28.3,
212518316,13 53 42.473,-12 20 42.98,1,13.543,,,389-059081,13534246-1220429,STAR,gri,rpm,-10.4,1.6,0.6,1.8,,,14.944,0.03,13.894,0.01,14.411,0.03,13.561,0.02,13.171,0.04,11.954,0.023,11.387,0.026,11.286,0.021,4744,76,76,2.471,0.352,0.264,-0.556,0.35,0.25,8.836,3.056,3.342,0.936,0.073,0.046,0.001,0.006,6.90E-04,3185,1031,873.3,0.047,0.038,0.014,AAA-222-111-000-0-0,,
212518351,13 24 49.003,-12 20 40.75,1,18.011,,,,13244900-1220407,STAR,J,col,,,,,,,,,,,,,,,,,16.475,0.118,15.949,0.148,14.932,0.133,3512,293,293,5.044,0.11,0.11,-0.113,0.2,0.28,0.229,0.096,0.068,0.228,0.149,0.099,16.98,14.27,7.754,445.8,282.2,172.8,0.04,0.022,0.012,BBB-222-111-000-0-0,17.3,
212518401,13 29 33.091,-12 20 36.49,1,13.611,,,389-058260,13293309-1220364,STAR,gri,rpm,-27.2,3,-14.3,4.8,,,14.849,0.08,13.955,0.05,14.364,0.06,13.635,0.03,13.289,0.02,12.262,0.022,11.795,0.024,11.688,0.024,4967,118,79,4.609,0.091,0.035,-0.261,0.25,0.7,0.713,0.064,0.137,0.769,0.068,0.135,2.022,1.124,0.261,306.5,32.99,60.89,0.039,0.032,0.011,AAA-222-111-000-0-0,7.3,
212518402,13 14 40.876,-12 20 36.48,1,14.022,,,389-057801,13144087-1220363,STAR,gri,rpm,-7.9,2.6,1.7,1.9,,,15.287,0.05,14.277,0.05,14.778,0.03,13.989,0.02,13.698,0.07,12.51,0.022,11.954,0.022,11.852,0.025,4832,77,77,2.599,0.792,0.66,-0.638,0.35,0.63,7.41,7.443,4.193,0.913,0.057,0.103,0.002,0.021,0.001,3131,3045,1745,0.043,0.026,0.016,AAA-222-111-000-0-0,,
212518433,13 26 08.738,-12 20 34.07,1,11.113,,5547-1216-1,389-058140,13260874-1220341,STAR,gri,rav,-10.7,2.1,15,2.2,,,11.917,0.142,11.508,0.142,11.887,0.04,11.085,0.05,10.781,0.02,9.629,0.024,9.078,0.025,8.979,0.02,4823,96,115,2.38,0.035,0.07,-0.355,0.12,0.15,10.914,0.878,0.515,1.028,0.135,0.067,8.07E-04,7.78E-05,1.83E-04,1248,95.39,56.15,0.041,0.026,0.013,AAA-222-111-000-0-0,70,
212518466,13 11 07.284,-12 20 32.15,1,12.955,,,389-057663,13110728-1220320,STAR,gri,rpm,-25.7,1,-13.2,1.5,,,13.749,0.01,13.069,0.02,13.387,0.02,12.919,0.02,12.769,0.03,11.865,0.022,11.517,0.021,11.484,0.019,5815,116,116,4.415,0.078,0.247,-0.27,0.18,0.24,0.985,0.375,0.107,0.937,0.076,0.063,0.927,0.281,0.55,434.3,157.5,62.27,0.041,0.014,0.011,AAA-222-111-000-0-0,,
212518467,13 52 59.312,-12 20 32.04,1,12.526,,,389-059062,13525930-1220320,STAR,gri,rav,-4.4,1.3,-4.1,1.4,,,13.386,0.02,12.713,0.02,12.98,0.04,12.531,0.03,12.332,0.05,11.491,0.023,11.226,0.024,11.141,0.024,5612,167,167,3.92,0.12,0.12,-0.049,0.12,0.08,1.84,0.438,0.272,1.091,0.163,0.063,0.154,0.096,0.059,642.1,151.1,84.39,0.039,0.018,0.011,AAA-222-111-000-0-0,,
212518478,13 14 57.806,-12 20 31.32,1,17.07,,,,13145780-1220313,STAR,J,col,,,,,,,,,,,,,,,,,15.603,0.098,14.883,0.123,14.394,0.114,3796,451,322,4.944,0.13,0.182,-0.152,0.2,0.32,0.31,0.161,0.106,0.35,0.197,0.164,9.508,10.36,5.581,437,325.9,186.7,0.041,0.023,0.013,ABB-222-111-000-0-0,,
212518496,13 11 58.718,-12 20 30.02,1,9.37,,5540-82-1,389-057694,13115871-1220299,STAR,gri,plx,-7.9,1.9,-0.9,1.9,,,11.255,0.11,9.955,0.049,10.578,0.02,9.375,0.01,8.853,0.26,7.389,0.026,6.684,0.042,6.494,0.024,4160,66,50,1.149,0.425,0.425,-0.559,0.4,0.5,39.173,24.008,12.871,0.955,0.293,0.084,1.12E-05,3.65E-05,8.56E-06,2375,1929,1929,0.041,0.023,0.013,AAA-111-111-000-0-0,,
212518512,13 15 59.158,-12 20 29.02,1,14.002,,,389-057845,13155917-1220290,STAR,gri,col,0,50,0,50,,,16.119,0.07,14.739,0.01,15.478,0.03,14.098,0.05,13.369,0.06,11.751,0.022,11.122,0.023,10.921,0.021,3800,76,91,4.917,0.064,0.04,-0.042,0.12,0.18,0.357,0.043,0.059,0.389,0.06,0.072,8.389,3.543,1.756,87.1,16.9,19.15,0.023,0.014,0.008,AAA-222-111-000-0-0,,
212518513,13 26 35.090,-12 20 28.96,1,18.216,,,,13263508-1220289,STAR,J,,2,4,8,3,,,,,,,,,,,,,16.66,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDU-220-110-000-0-0,17.6,0776-0339540
212518530,13 52 40.327,-12 20 27.54,1,13.504,,,389-059044,13524032-1220274,STAR,gri,rpm,-11.8,1.4,-8.1,1.6,,,14.507,0.02,13.76,0.02,14.073,0.03,13.556,0.02,13.26,0.07,12.306,0.022,11.91,0.023,11.83,0.021,5560,128,193,3.899,0.632,0.474,-0.505,0.35,0.7,1.743,0.889,0.913,0.885,0.11,0.026,0.138,1.01,0.101,897.5,393.8,464,0.043,0.015,0.007,AAA-222-111-000-0-0,,
212518554,13 26 50.087,-12 20 26.11,1,18.047,,,,13265008-1220261,STAR,J,col,,,,,,,,,,,,,,,,,16.508,0.127,15.873,0.181,15.269,0.192,3753,771,350,4.95,0.13,0.234,-0.243,0.24,0.48,0.303,0.22,0.111,0.338,0.252,0.158,9.297,10.58,6.089,648,859.9,293.5,0.04,0.024,0.012,BCC-222-111-000-0-0,46.5,
212518560,13 17 11.111,-12 20 25.78,1,10.723,,5547-1195-1,389-057875,13171110-1220257,STAR,gri,plx,-5.1,1.6,-4,1.6,,,11.345,0.069,10.947,0.074,10.975,0.02,10.664,0.05,10.614,0.04,9.887,0.02,9.711,0.022,9.655,0.023,6553,161,161,4.173,0.09,0.126,-0.003,0.12,0.15,1.544,0.294,0.18,1.362,0.1,0.1,0.338,0.129,0.123,299.1,62.3,62.3,0.037,0.022,0.012,AAA-222-111-000-0-0,,
212518629,13 16 45.436,-12 20 20.19,1,12.46,,,389-057864,13164546-1220203,STAR,gri,rpm,-290.5,8,-51.2,8,,,15.333,0.05,13.648,0.03,14.486,0.01,13.059,0.05,11.591,0.08,9.489,0.024,8.907,0.021,8.639,0.021,3578,56,84,5.021,0.035,0.042,0.03,0.12,0.12,0.258,0.031,0.031,0.263,0.039,0.039,14.14,3.499,2.379,20.02,2.755,2.869,0.004,0.002,0.002,AAA-222-111-000-0-0,,
212518648,13 49 03.918,-12 20 18.90,1,11.175,,5556-121-1,389-058905,13490391-1220188,STAR,gri,plx,-18.3,1.9,0.3,1.8,,,12.023,0.186,11.775,0.24,11.567,0.04,11.166,0.04,11.007,0.02,10.19,0.029,9.923,0.03,9.841,0.03,6056,147,122,4.119,0.09,0.09,-0.159,0.2,0.32,1.495,0.137,0.125,1.102,0.108,0.151,0.326,0.104,0.079,312.3,25.89,25.89,0.04,0.022,0.012,AAA-222-111-000-0-0,,
212518679,13 23 10.367,-12 20 17.24,1,12.162,,,389-058046,13231037-1220172,STAR,gri,col,,,,,,,14.226,0.02,12.857,0.04,13.582,0.02,12.273,0.05,11.554,0.17,9.855,0.027,9.185,0.027,8.972,0.023,3901,117,117,4.87,0.054,0.045,-0.015,0.12,0.18,0.408,0.048,0.051,0.464,0.059,0.071,6.379,1.915,1.253,42.86,6.578,6.749,0.01,0.006,0.003,AAA-222-111-000-0-0,6.3,
212518682,13 49 50.284,-12 20 17.21,1,18.155,,,,13495028-1220172,STAR,J,col,,,,,,,,,,,,,,,,,16.605,0.151,15.866,0.147,15.157,0.169,3677,490,306,5.004,0.125,0.175,-0.218,0.25,0.4,0.279,0.148,0.097,0.282,0.224,0.125,13.01,13.56,7.487,616.3,474.6,268.1,0.04,0.024,0.012,BBC-222-111-000-0-0,27.5,
212518700,13 26 56.539,-12 20 15.26,1,15.427,,,,13265653-1220152,STAR,JHK,col,,,,,,,,,,,,,,,,,13.205,0.024,12.616,0.031,12.356,0.023,3564,145,175,5.023,0.084,0.07,-0.017,0.15,0.18,0.254,0.07,0.064,0.244,0.095,0.079,14.66,8.787,4.747,108.7,38.28,33.02,0.023,0.014,0.008,AAA-222-111-000-0-0,29.4,
212518707,13 22 55.931,-12 20 14.81,1,13.164,,,389-058037,13225594-1220148,STAR,gri,rpm,-34.6,2.9,29.9,1.8,,,13.888,0.03,13.296,0.06,13.512,0.02,13.205,0.15,13.015,0.17,12.06,0.023,11.771,0.023,11.748,0.024,6067,147,147,4.331,0.108,0.216,-0.775,0.3,0.3,1.012,0.315,0.128,0.85,0.058,0.042,0.759,0.328,0.41,501.9,157.3,78.64,0.039,0.022,0.013,AAA-222-111-000-0-0,15.7,
212518772,13 23 07.668,-12 20 09.90,1,12.781,,,389-058043,13230766-1220100,STAR,gri,rpm,-2.8,1.2,12.9,1.4,,,13.44,0.02,12.867,0.02,13.082,0.02,12.725,0.08,12.651,0.18,11.696,0.029,11.414,0.024,11.363,0.023,6091,146,183,4.236,0.13,0.208,-0.198,0.25,0.25,1.3,0.361,0.246,1.086,0.115,0.138,0.477,0.296,0.234,546.6,142.8,96.13,0.038,0.018,0.013,AAA-222-111-000-0-0,34.1,
212518797,13 48 30.626,-12 20 08.02,1,13.612,,,389-058880,13483062-1220080,STAR,gri,rpm,-13.3,4.2,-13.1,2.3,,,14.789,0.04,13.888,0.05,14.308,0.04,13.559,0.03,13.313,0.06,12.261,0.027,11.792,0.024,11.699,0.024,5080,102,102,4.547,0.048,1.192,-0.131,0.16,0.48,0.814,2.542,0.073,0.871,0.114,0.063,1.556,0.315,1.532,363.7,1077,38.81,0.043,0.019,0.012,AAA-222-111-000-0-0,,
212518827,13 14 45.571,-12 20 05.66,1,16.487,,,,13144557-1220056,STAR,JHK,col,,,,,,,,,,,,,,,,,15.013,0.049,14.384,0.044,14.42,0.106,4305,366,366,4.747,0.147,0.105,-0.209,0.25,0.35,0.516,0.122,0.148,0.577,0.117,0.163,3.802,3.327,1.375,655.6,243.2,234.1,0.039,0.022,0.012,AAA-222-111-000-0-0,28.5,
212518836,13 24 20.076,-12 20 05.33,1,18.13,,,,13242007-1220053,STAR,J,,2,3,14,3,,,,,,,,,,,,,16.583,0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDU-220-110-000-0-0,19,0776-0338899
212518838,13 47 33.853,-12 20 05.26,1,15.643,,,389-058851,13473384-1220052,STAR,gri,rpm,-4.6,2.3,-4.7,2.5,,,16.652,0.085,15.806,0.06,16.253,0.05,15.597,0.05,15.382,0.105,14.449,0.029,13.963,0.04,13.847,0.055,5157,153,122,3.697,0.938,0.804,-0.675,0.45,0.54,1.733,2.521,1.125,0.845,0.072,0.101,0.081,1.959,0.076,2264,3082,1433,0.044,0.023,0.013,AAA-222-111-000-0-0,,
212518846,13 15 20.028,-12 20 04.34,1,18.037,,,,13152002-1220043,STAR,J,,16,1,2,5,,,,,,,,,,,,,16.499,0.145,15.714,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,BBU-220-110-000-0-0,6.7,0776-0336439
212518855,13 19 48.860,-12 20 03.84,1,14.841,,,389-057953,13194886-1220039,STAR,gri,rpm,-42.4,2.4,35.8,2.6,,,16.986,0.096,15.532,0.054,16.353,0.02,14.927,0.02,14.193,0.08,12.642,0.023,11.958,0.025,11.821,0.026,3833,61,92,4.915,0.063,0.035,-0.128,0.12,0.1,0.364,0.035,0.065,0.402,0.05,0.084,8.03,3.47,1.32,128.7,12.67,22.04,0.045,0.005,0.015,AAA-222-111-000-0-0,,
212518886,13 53 15.692,-12 20 00.57,1,18.381,,,,13531569-1220005,STAR,J,,,,,,,,,,,,,,,,,,16.818,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUU-200-100-000-0-0,48,
212518945,13 30 15.952,-12 19 57.01,1,16.872,,,389-058290,13301593-1219564,EXTENDED,J,,27.1,17.8,-10.7,17.7,,,,,,,,,,,,,15.419,0.091,14.716,0.094,14.178,0.099,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,20.2,
212518951,13 19 00.447,-12 19 56.74,1,18.007,,,,13190044-1219567,STAR,J,col,,,,,,,,,,,,,,,,,16.472,0.149,15.646,0.138,15.161,0.166,3794,531,331,4.95,0.13,0.182,-0.218,0.25,0.4,0.294,0.167,0.106,0.34,0.191,0.159,9.547,10.63,5.658,645.6,523.8,289.2,0.04,0.023,0.013,BBC-222-111-000-0-0,24.4,
212518958,13 13 53.383,-12 19 56.06,1,12.652,,,389-057760,13135338-1219560,STAR,gri,rav,-20,0.9,9,2,,,13.415,0.04,12.738,0.03,13.046,0.02,12.588,0.02,12.483,0.08,11.581,0.024,11.291,0.021,11.206,0.023,5834,116,186,4.016,0.156,0.156,0.055,0.09,0.15,1.712,0.42,0.293,1.141,0.133,0.08,0.214,0.163,0.093,629.2,157.8,107.1,0.044,0.014,0.017,AAA-222-111-000-0-0,,
212518979,13 54 18.267,-12 19 54.59,1,11.763,,,389-059110,13541827-1219545,STAR,gri,rav,-31.7,1.8,-37.7,1,,,13.046,0.03,12.082,0.02,12.534,0.04,11.757,0.03,11.433,0.04,10.338,0.022,9.81,0.026,9.739,0.021,3935,142,142,4.825,0.05,0.05,0.11,0.1,0.1,0.453,0.053,0.056,0.504,0.064,0.064,5.275,1.583,1.036,57.94,9.821,8.397,0.015,0.008,0.005,AAA-222-111-000-0-0,,
212518981,13 13 30.538,-12 19 54.36,1,12.942,,,389-057746,13133053-1219543,STAR,gri,rpm,-15.5,1.1,9.9,1.2,,,13.498,0.02,13.016,0.02,13.204,0.02,12.899,0.04,12.83,0.08,12.032,0.022,11.782,0.022,11.738,0.027,6270,149,99,4.179,0.12,0.12,-0.457,0.3,0.48,1.311,0.232,0.197,0.997,0.148,0.148,0.414,0.206,0.159,651.1,121.7,86.62,0.038,0.014,0.012,AAA-222-111-000-0-0,,
212519002,13 14 03.237,-12 19 53.39,1,16.012,,,,13140323-1219533,STAR,JHK,col,,,,,,,,,,,,,,,,,14.611,0.029,14.155,0.038,14.057,0.071,5152,245,204,4.557,0.084,1.078,-0.474,0.4,0.56,0.768,2.058,0.113,0.775,0.117,0.098,1.729,0.658,1.686,1024,2613,184,0.042,0.023,0.013,AAA-222-111-000-0-0,,
212519005,13 26 57.989,-12 19 53.21,1,17.264,,,,13265798-1219532,STAR,JHK,rpm,2,1,6,1,,,,,,,,,,,,,15.308,0.071,14.866,0.118,14.538,0.122,5268,708,1134,4.49,0.25,0.55,-0.487,0.45,0.54,0.746,0.717,0.285,0.772,0.102,0.244,1.539,2.9,1.311,1354,1574,727.9,0.041,0.025,0.014,ABB-222-111-000-0-0,19.9,0776-0339689
212519020,13 11 09.305,-12 19 52.15,1,13.708,,,389-057668,13110930-1219520,STAR,gri,rpm,-23.2,1.5,13.5,1.6,,,14.423,0.03,13.795,0.04,14.078,0.02,13.646,0.04,13.549,0.04,12.666,0.022,12.351,0.022,12.306,0.023,5937,118,118,4.366,0.114,0.247,-0.475,0.3,0.36,1.013,0.327,0.163,0.881,0.11,0.091,0.794,0.38,0.458,657.1,201.6,134.7,0.037,0.018,0.009,AAA-222-111-000-0-0,,
212519023,13 28 10.100,-12 19 52.04,1,13.158,,,389-058208,13281010-1219519,STAR,gri,rpm,-4.7,2.6,-10.7,2.2,,,14.231,0.06,13.43,0.05,13.777,0.03,13.173,0.04,12.893,0.04,11.917,0.028,11.574,0.026,11.467,0.028,5515,168,168,4.407,0.12,0.84,-0.116,0.25,0.75,0.995,1.448,0.138,0.939,0.104,0.074,0.901,0.417,0.847,420.6,574,77.94,0.047,0.034,0.016,AAA-222-111-000-0-0,20.6,
212519032,13 28 25.375,-12 19 51.47,1,15.299,,,389-058216,13282537-1219514,STAR,JHK,rpm,-60.2,5.8,-32.6,5.7,,,,,,,,,,,,,13.137,0.027,12.549,0.023,12.306,0.031,3616,143,143,4.998,0.065,0.065,-0.001,0.15,0.24,0.267,0.068,0.054,0.273,0.094,0.078,12.97,6.393,3.683,112.9,31.2,28.65,0.023,0.013,0.007,AAA-222-111-000-0-0,33.9,
212519046,13 48 37.364,-12 19 50.08,1,11.609,,5556-102-1,389-058886,13483736-1219500,STAR,gri,rpm,-0.6,2.3,-25.1,2.4,,,12.403,0.27,11.917,0.237,12.124,0.03,11.611,0.02,11.389,0.05,10.454,0.026,10.093,0.026,9.997,0.024,5668,133,167,4.048,0.406,0.348,-0.176,0.2,0.52,1.547,0.782,0.65,0.984,0.146,0.121,0.267,0.835,0.188,350.7,150.2,157.1,0.039,0.021,0.013,AAA-222-111-000-0-0,,
212519058,13 14 31.051,-12 19 49.52,1,13.878,,,389-057795,13143104-1219493,STAR,gri,rpm,6.3,1.9,-24.4,2,,,15.035,0.04,14.157,0.01,14.606,0.03,13.852,0.05,13.566,0.04,12.466,0.026,11.941,0.022,11.819,0.023,4952,100,100,4.609,0.02,0.932,-0.16,0.12,0.18,0.721,1.645,0.032,0.782,0.11,0.046,2.024,0.195,1.952,339.2,744.8,26.12,0.042,0.02,0.017,AAA-222-111-000-0-0,,
212519060,13 51 44.473,-12 19 49.41,1,11.404,,5556-44-1,389-059004,13514447-1219492,STAR,gri,rpm,-24.5,2.1,-10.8,2.2,,,11.897,0.135,11.434,0.125,11.843,0.05,11.425,0.02,11.216,0.04,10.402,0.022,10.107,0.024,10.019,0.021,5962,120,120,4.161,0.23,0.23,-0.135,0.2,0.28,1.383,0.448,0.339,1.047,0.141,0.117,0.381,0.482,0.213,302.5,92.62,70.91,0.041,0.023,0.013,AAA-222-111-000-0-0,,
212519107,13 11 42.770,-12 19 45.04,1,18.405,,,,13114277-1219450,STAR,JHK,col,,,,,,,,,,,,,,,,,16.018,0.094,15.554,0.123,15.115,0.161,3875,1399,442,4.931,0.145,0.348,-0.303,0.3,0.54,0.344,0.339,0.133,0.382,0.329,0.219,7.715,13.15,5.98,613.9,1345,330.7,0.04,0.022,0.012,ABC-222-111-000-0-0,,
212519130,13 24 02.552,-12 19 42.48,1,17.826,,,,13240255-1219424,STAR,J,rpm,4,3,12,3,,,,,,,,,,,,,16.306,0.128,15.544,0.118,15.101,0.162,3908,449,321,4.879,0.125,0.15,-0.218,0.25,0.4,0.368,0.137,0.116,0.422,0.152,0.183,7.037,6.371,3.344,728.8,418.3,265.8,0.041,0.023,0.013,BBC-222-111-000-0-0,12.4,0776-0338834
212519257,13 26 48.483,-12 19 32.75,1,17.985,,,,13264848-1219327,STAR,J,,,,,,,,,,,,,,,,,,16.452,0.154,,,15.252,0.196,,,,,,,,,,,,,,,,,,,,,,,,,BDC-222-111-000-0-0,58.3,
212519273,13 54 10.078,-12 19 31.71,1,18.074,,,,13541007-1219317,STAR,J,,,,,,,,,,,,,,,,,,16.532,0.139,15.864,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,BCD-222-111-000-0-0,34.5,
212519299,13 16 40.781,-12 19 28.89,1,11.189,,5547-1329-1,389-057861,13164078-1219287,STAR,gri,plx,-10.4,2.1,-76.7,2.1,,,11.981,0.148,11.255,0.094,11.659,0.02,11.158,0.04,10.987,0.04,10.044,0.024,9.723,0.023,9.666,0.022,5740,93,93,4.46,0.024,0.036,-0.101,0.15,0.18,0.96,0.041,0.047,0.977,0.06,0.084,1.075,0.117,0.106,175.4,9.226,9.226,0.032,0.016,0.009,AAA-222-111-000-0-0,,
212519334,13 26 37.507,-12 19 25.92,1,13.299,,,389-058157,,EXTENDED,gri,,-0.1,8,13.5,7.7,,,14.805,0.04,13.739,0.04,14.254,0.05,13.349,0.04,12.889,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212519405,13 14 00.802,-12 19 21.00,1,13.968,,,389-057767,13140080-1219209,STAR,gri,rpm,3.4,1.6,-3.4,1.9,,,14.81,0.05,14.122,0.04,14.418,0.03,13.965,0.04,13.775,0.03,12.87,0.024,12.546,0.022,12.519,0.03,5905,141,141,4.212,0.19,0.266,-0.283,0.25,0.3,1.211,0.527,0.275,0.967,0.122,0.102,0.467,0.454,0.286,879.1,355.8,253.3,0.043,0.024,0.015,AAA-222-111-000-0-0,,
212519409,13 23 21.207,-12 19 20.71,1,14.044,,,389-058056,13232120-1219207,STAR,gri,rpm,7.4,2.1,-18.8,2.4,,,14.565,0.07,13.95,0.09,14.158,0.04,13.832,0.11,13.995,0.072,12.799,0.026,12.5,0.024,12.505,0.029,6092,150,150,4.271,0.13,0.182,-0.608,0.42,0.35,1.13,0.281,0.166,0.888,0.155,0.052,0.576,0.327,0.269,784.2,217.7,125.9,0.038,0.018,0.011,AAA-222-111-000-0-0,12.2,
212519411,13 50 13.348,-12 19 20.67,1,15.649,,,,13501334-1219206,STAR,JHK,col,,,,,,,,,,,,,,,,,13.457,0.026,12.826,0.026,12.617,0.019,3791,182,182,4.919,0.091,0.065,-0.095,0.2,0.24,0.348,0.064,0.082,0.385,0.082,0.115,8.558,4.666,2.286,177,44.3,47.54,0.032,0.018,0.01,AAA-222-111-000-0-0,39.1,
212519440,13 24 51.819,-12 19 18.92,1,17.867,,,,13245181-1219189,STAR,J,col,,,,,,,,,,,,,,,,,16.344,0.11,15.567,0.119,14.881,0.143,3682,423,302,5.004,0.125,0.15,-0.168,0.25,0.35,0.278,0.146,0.096,0.28,0.198,0.123,12.82,13.05,7.3,502.5,372.8,214,0.04,0.023,0.013,BBB-222-111-000-0-0,23,
212519449,13 28 25.778,-12 19 18.07,1,17.551,,,,13282577-1219180,STAR,JHK,col,,,,,,,,,,,,,,,,,15.326,0.047,14.706,0.051,14.476,0.088,3922,473,355,4.892,0.13,0.156,-0.196,0.25,0.35,0.373,0.16,0.13,0.391,0.202,0.168,7.154,7.286,3.61,455.4,296.9,179.7,0.038,0.022,0.012,AAA-222-111-000-0-0,33.9,
212519456,13 49 49.072,-12 19 17.55,1,18.264,,,,13494907-1219175,STAR,J,,48,19,58,19,,,,,,,,,,,,,16.709,0.151,15.868,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,BBU-220-110-000-0-0,36.6,0776-0347296
212519466,13 27 50.024,-12 19 16.52,1,15.637,,,,13275002-1219165,STAR,JHK,col,,,,,,,,,,,,,,,,,13.782,0.03,13.326,0.03,13.043,0.034,3413,162,162,5.091,0.045,0.072,0.013,0.12,0.15,0.203,0.057,0.034,0.185,0.074,0.04,21.87,6.304,7.286,101.9,37.86,20.58,0.022,0.011,0.007,AAA-222-111-000-0-0,46.6,
