EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
249115169,15 37 00.913,-26 44 24.26,1,16.113,,,,15370091-2644242,,STAR,JHK,rpm,-72,9,-4,10,,,,,,,,,,,,,,,,,13.971,0.03,13.347,0.028,13.146,0.038,3761,274,228,4.96,0.102,0.085,-0.237,0.25,0.4,0.31,0.078,0.083,0.328,0.097,0.116,9.992,6.438,3.39,192.1,68.23,57.35,0.096,0.056,0.031,AAA-222-111-000-0-0,31.4,0632-0402697
249115186,15 46 22.278,-26 44 23.56,1,14.051,,,317-080678,15462228-2644235,,STAR,gri,rpm,-4.9,2.3,-4.4,2.4,,,15.493,0.01,14.357,0.07,,,14.901,0.01,14.018,0.05,13.687,0.068,,,12.33,0.022,11.781,0.024,11.66,0.023,4891,99,99,2.499,0.864,0.288,-0.619,0.35,0.42,8.58,3.473,4.912,0.933,0.114,0.057,0.001,0.021,8.13E-04,3547,1300,2005,0.174,0.097,0.054,AAA-222-111-000-0-0,25.4,
249115265,15 23 20.909,-26 44 19.95,1,18.037,,,,15232090-2644199,,STAR,J,rpm,10,3,4,2,,,,,,,,,,,,,,,,,16.499,0.136,15.498,0.129,14.857,0.108,3909,375,312,4.864,0.125,0.125,-0.077,0.2,0.28,0.395,0.128,0.129,0.425,0.142,0.17,6.126,6.097,2.681,816.7,383,301.9,0.168,0.112,0.061,BBA-222-111-000-0-0,33.1,0632-0395312
249115269,15 35 57.403,-26 44 19.78,1,12.522,,,317-079598,15355739-2644197,,STAR,gri,rpm,1.5,1,-9.6,1.1,,,13.453,0.01,12.737,0.01,,,13.049,0.04,12.536,0.01,12.296,0.01,,,11.346,0.025,11.039,0.026,10.95,0.028,5978,115,184,4.052,0.32,0.24,-0.126,0.25,0.3,1.536,0.569,0.473,1.087,0.195,0.122,0.257,0.519,0.145,519.5,204.2,166.7,0.189,0.066,0.079,AAA-222-111-000-0-0,7.5,
249115288,15 29 25.295,-26 44 18.74,1,15.419,,,317-078893,15292530-2644187,,STAR,gri,rpm,-30.7,3.7,-2.6,6.9,,,17.584,0.11,16.038,0.066,,,16.914,0.08,15.381,0.02,14.778,0.01,,,13.16,0.022,12.466,0.029,12.268,0.021,3956,79,39,4.85,0.04,0.064,-0.048,0.15,0.15,0.436,0.058,0.051,0.484,0.072,0.06,5.78,1.25,1.385,205.1,34.32,25.47,0.105,0.064,0.032,AAA-222-111-000-0-0,23.4,
249115338,15 25 02.777,-26 44 16.58,1,17.454,,,,15250277-2644165,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.961,0.088,15.223,0.118,14.858,0.127,4113,583,416,4.798,0.17,0.17,-0.152,0.25,0.4,0.442,0.185,0.171,0.504,0.189,0.226,4.803,6.826,2.504,772.8,557.8,370.2,0.154,0.101,0.046,ABB-222-111-ccc-0-0,15.8,0632-0396087
249115356,15 45 50.793,-26 44 15.56,1,17.18,,,,15455079-2644155,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.706,0.097,15.008,0.105,14.584,0.113,4016,662,413,4.832,0.175,0.21,-0.158,0.25,0.35,0.432,0.225,0.171,0.451,0.268,0.224,5.459,7.788,3.209,625.1,552.4,293.2,0.145,0.106,0.044,AAB-222-111-000-0-0,12.1,0632-0407999
249115363,15 33 45.470,-26 44 15.17,1,12.632,,,317-079350,15334547-2644150,,STAR,gri,rpm,-15.8,1.2,-6.2,1.4,,,13.743,0.01,12.896,0.01,,,13.263,0.01,12.66,0.02,12.362,0.01,,,11.29,0.023,10.931,0.023,10.838,0.023,5810,181,253,3.978,0.02,0.112,-0.262,0.2,0.2,1.722,0.368,0.076,1.044,0.158,0.033,0.199,0.017,0.072,544,107,226.6,0.255,0.072,0.144,AAA-222-111-000-0-0,13.1,
249115415,15 32 58.577,-26 44 13.39,1,10.704,,6772-307-1,317-079268,15325858-2644133,,STAR,gri,rpm,-15.9,2.8,1.9,2.5,,,11.446,0.089,10.795,0.082,,,11.325,0.19,10.668,0.01,10.438,0.01,,,9.47,0.023,9.173,0.022,9.049,0.019,5898,92,138,3.899,0.18,0.18,-0.014,0.24,0.2,1.972,0.681,0.443,1.205,0.298,0.149,0.137,0.121,0.072,275.1,123.6,43.31,0.177,0.072,0.072,AAA-222-111-000-0-0,13.7,
249115431,15 30 21.623,-26 44 12.68,1,15.724,,,,15302162-2644126,,STAR,JHK,rpm,-48,3,48,10,,,,,,,,,,,,,,,,,13.664,0.03,13.105,0.03,12.863,0.024,3588,137,165,5.04,0.055,0.066,-0.068,0.12,0.24,0.241,0.064,0.043,0.244,0.08,0.057,15.24,6.04,4.326,125.7,34.74,31.9,0.067,0.047,0.022,AAA-222-111-000-0-0,15.3,0632-0398847
249115465,15 33 51.132,-26 44 11.31,1,14.518,,,317-079357,15335114-2644112,,STAR,gri,rpm,-17.8,1.9,-6.9,3.2,,,16.273,0.04,14.986,0.02,,,15.628,0.01,14.499,0.03,14.042,0.03,,,12.596,0.026,12.118,0.025,11.926,0.027,5316,553,53,3.565,0.576,0.02,-0.935,1,0.05,2.573,0.051,1.094,0.887,0.217,0.018,0.052,0.288,0.003,1179,35.37,434.4,0.734,0.16,0.001,AAA-222-111-000-0-0,26.7,
249115479,15 22 08.653,-26 44 10.42,1,17.685,,,,15220865-2644104,,STAR,J,rpm,-14,3,-36,22,,,,,,,,,,,,,,,,,16.176,0.088,15.602,0.114,15.148,0.138,3823,989,380,4.906,0.15,0.3,-0.202,0.25,0.5,0.346,0.345,0.135,0.391,0.301,0.188,7.306,9.625,5.402,580,1006,270.7,0.139,0.101,0.042,ABB-222-111-000-0-0,24.6,0632-0394771
249115505,15 30 22.737,-26 44 09.52,1,12.904,,,317-078995,15302274-2644095,,STAR,gri,rpm,-15.9,1.2,-12.8,1.2,,,13.904,0.02,13.153,0.02,,,13.441,0.01,12.886,0.01,12.674,0.03,,,11.638,0.024,11.279,0.024,11.209,0.019,5904,119,119,4.253,0.174,0.29,-0.237,0.25,0.4,1.233,0.426,0.277,0.977,0.129,0.092,0.55,0.417,0.351,463.1,147.4,111.8,0.186,0.078,0.065,AAA-222-111-000-0-0,15.3,
249115590,15 25 03.634,-26 44 05.76,1,17.623,,,,15250363-2644057,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.118,0.096,15.26,0.108,14.747,0.112,3970,371,371,4.849,0.168,0.14,-0.117,0.2,0.32,0.405,0.145,0.157,0.461,0.156,0.219,6.012,8.577,2.82,740.5,406.4,339.1,0.153,0.108,0.049,AAB-222-111-ccc-0-0,15.5,0632-0396094
249115904,15 32 53.212,-26 43 50.03,1,18.912,,,,15325321-2643500,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,16.025,0.102,15.258,0.112,14.843,0.108,3987,543,387,4.85,0.165,0.198,-0.152,0.25,0.35,0.423,0.183,0.167,0.46,0.186,0.223,5.42,7.885,2.856,778.3,540.4,364.9,0.151,0.108,0.045,ABA-222-111-000-0-0,7.9,0632-0400261
249115955,15 25 45.242,-26 43 47.90,1,18.163,,,,15254524-2643479,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.629,0.097,15.303,0.192,14.651,0.102,5089,796,1434,4.531,0.43,0.602,-0.403,0.4,0.56,0.735,0.773,0.425,0.779,0.135,0.45,1.211,7.071,1.09,1577,2010,1154,0.151,0.101,0.046,ACA-222-111-000-0-0,31.8,0632-0396447
249115956,15 50 55.979,-26 43 47.88,1,17.21,,,,15505597-2643478,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.734,0.139,14.829,0.118,14.314,0.117,4020,479,399,4.82,0.192,0.16,-0.117,0.2,0.32,0.43,0.168,0.176,0.467,0.173,0.207,5.528,7.136,2.758,644.5,526.2,289.7,0.152,0.103,0.047,BBB-222-111-000-0-0,32.3,0632-0411130
249115978,15 43 30.542,-26 43 46.84,1,13.522,,,317-080340,15433054-2643467,,STAR,gri,rpm,-27.6,2.2,-47.2,2.3,,,15.437,0.02,14.065,0.01,,,14.807,0.02,13.474,0.01,12.971,0.01,,,11.477,0.023,10.826,0.022,10.678,0.021,4068,65,48,4.812,0.02,0.03,-0.08,0.1,0.06,0.474,0.035,0.011,0.538,0.036,0.013,4.896,0.35,0.632,114.3,6.774,14.75,0.069,0.052,0.013,AAA-222-111-000-0-0,12.6,
249116064,15 28 55.480,-26 43 42.64,1,18.852,,,,15285547-2643426,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,16.035,0.11,15.197,0.123,14.874,0.127,4086,486,405,4.795,0.174,0.145,-0.152,0.25,0.35,0.457,0.157,0.154,0.531,0.159,0.223,4.667,6.658,2.189,851.8,507.6,365.7,0.154,0.11,0.046,BBB-222-111-000-0-0,18,0632-0398024
249116067,15 43 58.947,-26 43 42.54,1,12.426,,,317-080395,15435894-2643424,,STAR,gri,rpm,-15.3,1.2,-16.3,1.3,,,13.36,0.02,12.629,0.01,,,12.912,0.031,12.44,0.02,12.218,0.03,,,11.216,0.024,10.89,0.022,10.854,0.023,6006,141,118,4.17,0.222,0.185,-0.292,0.25,0.25,1.307,0.346,0.321,0.995,0.122,0.087,0.397,0.476,0.191,436.6,100.5,110,0.132,0.056,0.034,AAA-222-111-000-0-0,22.9,
249116096,15 48 13.016,-26 43 41.58,1,13.675,,,317-080908,15481301-2643415,,STAR,gri,rpm,1.5,2.1,-5.1,2.1,,,15.119,0.03,13.995,0.01,,,14.502,0.036,13.651,0.03,13.321,0.01,,,12.015,0.026,11.504,0.026,11.356,0.023,4956,104,104,2.403,0.768,0.16,-0.689,0.3,0.42,9.879,1.755,5.517,0.917,0.072,0.036,8.89E-04,0.01,3.77E-04,3286,756.6,1749,0.187,0.098,0.07,AAA-222-111-000-0-0,12.5,
249116102,15 17 03.091,-26 43 41.39,1,14.883,,,317-077837,15170308-2643413,,STAR,gri,rpm,19.9,2.2,9.9,1.9,,,16.61,0.04,15.472,0.06,,,16.089,0.02,14.893,0.06,14.366,0.04,,,12.756,0.026,12.106,0.024,11.951,0.024,4222,175,100,4.75,0.11,0.055,-0.113,0.2,0.4,0.533,0.066,0.121,0.594,0.07,0.127,3.886,2.416,0.835,223,44.62,53.38,0.096,0.054,0.018,AAA-222-111-000-0-0,11,
249116168,15 24 43.483,-26 43 38.02,1,12.9,,,317-078441,15244348-2643379,,STAR,gri,rpm,-13.4,1.5,-3.9,1.3,,,13.765,0.03,13.078,0.02,,,13.385,0.02,12.919,0.02,12.693,0.03,,,11.752,0.023,11.485,0.022,11.421,0.026,6165,151,126,4.194,0.138,0.184,-0.106,0.15,0.33,1.356,0.412,0.22,1.127,0.153,0.183,0.391,0.222,0.182,567.3,181.6,81.1,0.171,0.077,0.064,AAA-222-111-000-0-0,6.5,
249116236,15 22 34.935,-26 43 35.13,1,12.644,,,317-078280,15223493-2643351,,STAR,gri,rpm,-14.4,1.3,-15.5,1.2,,,13.541,0.043,12.821,0.01,,,13.162,0.01,12.622,0.04,12.423,0.01,,,11.448,0.023,11.163,0.022,11.089,0.026,6009,153,114,4.22,0.155,0.186,-0.077,0.16,0.24,1.321,0.331,0.265,1.083,0.135,0.112,0.423,0.338,0.188,495.1,107,118.7,0.159,0.095,0.053,AAA-222-111-000-0-0,17,
249116371,15 36 59.259,-26 43 29.32,1,12.887,,,317-079696,15365926-2643292,,STAR,gri,rpm,-61.3,2.7,-0.4,1.8,,,13.552,0.043,13.04,0.02,,,13.245,0.02,12.869,0.01,12.733,0.01,,,11.788,0.022,11.527,0.024,11.455,0.021,6263,101,127,4.274,0.144,0.09,-1.041,0.16,0.24,1.08,0.146,0.187,0.834,0.02,0.04,0.633,0.474,0.197,502.2,36.91,153.5,0.13,0.025,0.03,AAA-222-111-000-0-0,14.7,
249116412,15 24 27.897,-26 43 27.51,1,12.965,,,317-078423,15242789-2643275,,STAR,gri,rpm,-21.4,1.4,-1.4,1.4,,,14.251,0.01,13.251,0.02,,,13.748,0.033,12.936,0.02,12.629,0.03,,,11.413,0.022,11.008,0.022,10.955,0.021,5221,207,62,4.532,0.045,0.792,0.055,0.08,0.26,0.876,1.52,0.081,0.946,0.199,0.071,1.388,0.32,1.305,266.6,438.5,36.52,0.163,0.06,0.06,AAA-222-111-000-0-0,14.4,
249116508,15 33 36.316,-26 43 23.27,1,16.31,,,,15333631-2643232,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,14.898,0.061,14.246,0.073,13.838,0.064,3735,544,272,4.943,0.115,0.207,-0.09,0.2,0.28,0.319,0.197,0.105,0.359,0.241,0.15,9.129,8.671,5.544,319.1,270.2,127.7,0.126,0.084,0.042,AAA-222-111-000-0-0,16.7,0632-0400621
249116535,15 44 54.243,-26 43 22.08,1,19.186,,,,15445424-2643220,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,16.309,0.108,15.49,0.106,15.13,0.158,4071,451,376,4.821,0.168,0.14,-0.152,0.25,0.35,0.44,0.148,0.163,0.513,0.153,0.214,4.957,6.879,2.295,943.4,531.3,391.5,0.157,0.106,0.048,AAC-222-111-000-0-0,19.1,0632-0407383
249116609,15 42 32.882,-26 43 18.53,1,17.5,,,,15423288-2643185,,STAR,J,rpm,-56,2,-90,34,,,,,,,,,,,,,,,,,16.004,0.073,15.282,0.079,14.94,0.108,3577,509,712,5.048,0.165,0.198,-0.2,0.25,0.4,0.235,0.169,0.098,0.223,0.234,0.117,16.64,25.63,11.2,318.6,345.5,186.6,0.12,0.085,0.047,AAB-222-111-000-0-0,21.1,0632-0405896
249116681,15 38 52.900,-26 43 15.41,1,14.47,,,317-079876,15385289-2643152,,STAR,gri,rpm,-49,2.9,-90.1,3,,,16.838,0.08,15.313,0.02,,,16.094,0.03,14.704,0.04,13.774,0.01,,,12.011,0.024,11.371,0.022,11.185,0.026,3695,59,104,4.93,0.063,0.036,0.083,0.09,0.12,0.343,0.037,0.063,0.369,0.048,0.087,8.728,3.888,1.468,87.11,32.75,20.85,0.059,0.084,0.022,AAA-222-111-000-0-0,41,
249116715,15 52 05.020,-26 43 13.74,1,17.225,,,,15520502-2643137,,STAR,JHK,rpm,-46,1,-34,1,,,,,,,,,,,,,,,,,15.886,0.08,15.229,0.087,15.371,0.183,3703,422,591,5.076,0.095,0.114,-0.456,0.4,0.48,0.219,0.1,0.069,0.211,0.147,0.074,18.25,13.1,8.717,319.9,225.9,132.4,0.117,0.065,0.036,AAC-222-111-000-0-0,35.3,0632-0411873
249116755,15 24 48.376,-26 43 11.82,1,15.293,,,317-078456,15244836-2643118,,STAR,JHK,rpm,-83.8,4.1,-0.2,3.7,,,,,,,,,,,,,,,,,13.161,0.026,12.476,0.027,12.339,0.026,4116,234,195,4.827,0.084,0.06,-0.351,0.35,0.35,0.446,0.058,0.079,0.5,0.061,0.098,5.29,2.643,1.184,212.7,52.62,35.78,0.112,0.046,0.038,AAA-222-111-000-0-0,33,
249116789,15 35 24.899,-26 43 10.13,1,10.968,,6772-484-1,317-079536,15352490-2643101,,STAR,gri,rpm,-3.5,3,-21.1,2.7,,,11.706,0.094,11.241,0.1,,,11.466,0.09,10.939,0.01,10.755,0.03,,,9.814,0.024,9.565,0.026,9.492,0.027,6153,191,191,4.058,0.25,0.25,0.019,0.09,0.18,1.482,0.965,0.36,1.267,0.287,0.205,0.276,0.327,0.183,267.6,139.3,69.22,0.154,0.162,0.054,AAA-222-111-000-0-0,24.1,
249116838,15 45 04.836,-26 43 07.43,1,16.239,,,,15450483-2643074,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,14.832,0.076,14.105,0.09,13.631,0.069,3859,513,385,4.879,0.174,0.174,-0.09,0.2,0.28,0.35,0.188,0.122,0.39,0.224,0.187,7.784,9.643,4.825,330.5,338.1,146.8,0.13,0.097,0.044,AAA-222-111-000-0-0,18.7,0632-0407504
249116854,15 33 37.624,-26 43 06.72,1,14.835,,,317-079325,15333762-2643065,,STAR,gri,rpm,-38.5,8.3,-49.6,9.5,,,16.883,0.15,15.4,0.052,,,16.225,0.06,14.892,0.04,14.239,0.08,,,12.823,0.035,12.073,0.045,11.909,0.037,4017,95,79,4.808,0.045,0.045,0.044,0.15,0.24,0.469,0.046,0.05,0.53,0.052,0.063,5.023,1.086,0.893,192.3,23.97,25.28,0.098,0.068,0.018,AAA-222-111-000-0-0,5.6,
249116931,15 33 37.979,-26 43 03.48,1,16.148,,,,15333797-2643034,,STAR,J,rpm,18.6,9,7,9,,,,,,,,,,,,,,,,,14.748,0.103,13.869,0.107,13.493,0.083,4107,379,316,4.781,0.138,0.115,-0.09,0.2,0.28,0.493,0.128,0.136,0.54,0.126,0.151,4.085,3.954,1.566,508.2,209.6,172.4,0.147,0.101,0.05,AAA-222-111-ccc-0-0,5.6,0632-0400640
249116953,15 35 54.676,-26 43 02.79,1,17.664,,,,15355467-2643027,,EXTENDED,J,,,,,,,,,,,,,,,,,,,,,,16.156,0.129,15.393,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,BCU-220-110-000-1-0,22.7,0632-0401961
249117019,15 51 21.838,-26 42 59.49,1,11.091,,6786-112-1,317-081245,15512184-2642595,,STAR,BV,rpm,-4.4,3,1.2,2.7,,,11.815,0.128,11.203,0.11,,,,,,,,,,,10.435,0.024,10.254,0.026,10.171,0.021,6797,434,271,4.035,0.165,0.231,0.023,0.12,0.14,1.963,0.703,0.453,1.577,0.185,0.185,0.197,0.162,0.112,502.6,174.8,110.7,0.158,0.09,0.056,AAA-222-111-000-0-0,5.8,
249117058,15 45 43.998,-26 42 58.13,1,16.384,,,,15454399-2642581,,STAR,JHK,rpm,-76.7,9,-71.2,9,,,,,,,,,,,,,,,,,13.978,0.024,13.393,0.033,13.068,0.035,3416,165,364,5.106,0.078,0.065,-0.075,0.15,0.21,0.186,0.045,0.043,0.176,0.059,0.049,24.02,14.4,7.78,102.8,36.2,35.42,0.061,0.035,0.022,AAA-222-111-000-0-0,10,0632-0407927
249117117,15 33 16.641,-26 42 55.35,1,12.961,,,317-079287,15331664-2642553,,STAR,gri,rpm,-7.8,1.1,-8.6,2.4,,,13.626,0.01,13.097,0.03,,,13.3,0.02,12.951,0.01,12.816,0.01,,,11.985,0.023,11.748,0.023,11.698,0.024,6433,190,114,4.157,0.12,0.09,-0.308,0.3,0.78,1.364,0.345,0.126,1.119,0.206,0.288,0.355,0.19,0.124,662.6,187.1,52.71,0.12,0.044,0.022,AAA-222-111-000-0-0,17.2,
249117165,15 25 33.664,-26 42 53.31,1,16.198,,,,15253366-2642533,,STAR,JHK,rpm,30,6,-48,8,,,,,,,,,,,,,,,,,13.947,0.037,13.244,0.049,13.089,0.029,4043,287,205,4.845,0.08,0.08,-0.241,0.25,0.35,0.432,0.08,0.08,0.475,0.083,0.099,5.693,3.044,1.709,296.7,81.14,74.71,0.12,0.07,0.035,AAA-222-111-000-0-0,6.4,0632-0396363
249117272,15 47 49.223,-26 42 49.03,1,14.281,,,317-080865,15474922-2642489,,STAR,gri,rpm,-31.8,2.4,-19.2,2.5,,,16.188,0.01,14.843,0.03,,,15.615,0.04,14.305,0.01,13.709,0.02,,,12.279,0.033,11.585,0.031,11.426,0.029,4027,49,49,4.818,0.025,0.04,0.003,0.14,0.1,0.476,0.038,0.035,0.537,0.043,0.043,4.903,0.884,0.749,153.6,15.6,16.83,0.118,0.019,0.046,AAA-222-111-000-0-0,20.3,
249117427,15 48 30.200,-26 42 41.94,1,13.367,,,317-080929,15483019-2642419,,STAR,gri,rpm,-19,2.5,-4.3,2.7,,,14.811,0.01,13.72,0.02,,,14.216,0.01,13.382,0.06,13.003,0.063,,,11.666,0.024,11.145,0.026,10.999,0.023,5007,122,81,3.561,0.252,0.54,-0.389,0.35,0.35,2.655,1.934,0.509,0.951,0.214,0.119,0.048,0.051,0.043,875.2,701.4,179.1,0.175,0.109,0.078,AAA-222-111-000-0-0,7.4,
249117435,15 46 21.659,-26 42 41.67,1,14.264,,,317-080675,15462166-2642416,,STAR,gri,rpm,-8.3,2.4,0.2,2.5,,,15.716,0.063,14.575,0.01,,,15.136,0.041,14.258,0.047,13.89,0.07,,,12.578,0.024,12.055,0.024,11.935,0.021,4935,121,101,2.822,0.7,0.6,-0.645,0.48,0.4,5.893,4.683,3.294,0.925,0.126,0.057,0.004,0.043,0.004,2646,2308,1373,0.19,0.104,0.078,AAA-222-111-000-0-0,9,
249117454,15 42 33.342,-26 42 40.66,1,12.288,,,317-080224,15423334-2642406,,STAR,gri,rpm,-11.3,1.3,3.9,1.4,,,13.131,0.02,12.445,0.02,,,12.711,0.03,12.263,0.02,12.107,0.04,,,11.118,0.024,10.832,0.024,10.722,0.019,6168,219,146,4.138,0.186,0.217,-0.051,0.15,0.21,1.488,0.517,0.298,1.214,0.166,0.118,0.324,0.296,0.172,474.1,164.9,95.08,0.128,0.073,0.034,AAA-222-111-000-0-0,6.5,
249117518,15 46 58.241,-26 42 38.04,1,15.421,,,317-080762,15465824-2642380,,STAR,gri,rpm,5.4,3.3,-21.8,3.6,,,17.524,0.08,16.056,0.02,,,16.856,0.05,15.478,0.05,14.806,0.01,,,13.235,0.027,12.491,0.028,12.339,0.027,4009,65,65,4.808,0.036,0.03,0.107,0.1,0.14,0.481,0.028,0.039,0.547,0.042,0.042,4.846,0.795,0.576,232.5,21.84,19.97,0.144,0.092,0.061,AAA-222-111-000-0-0,42.4,
249117522,15 32 00.535,-26 42 37.89,1,11.034,,6772-694-1,317-079174,15320054-2642379,,STAR,gri,rpm,-10.2,3,-4.5,2.8,,,11.803,0.118,11.161,0.103,,,11.523,0.11,11.009,0.01,10.824,0.01,,,9.898,0.021,9.673,0.025,9.549,0.021,6244,193,193,3.949,0.322,0.23,0.05,0.1,0.12,1.98,0.791,0.657,1.405,0.261,0.157,0.151,0.355,0.087,368.8,162.3,127.8,0.202,0.16,0.1,AAA-222-111-000-0-0,18,
249117636,15 45 45.159,-26 42 32.98,1,14.06,,,317-080609,15454515-2642329,,STAR,gri,rpm,-6.1,3.1,-1.7,2.3,,,15.533,0.02,14.389,0.02,,,14.901,0.01,14.035,0.01,13.7,0.068,,,12.361,0.023,11.728,0.022,11.645,0.024,4784,76,76,2.316,0.24,0.52,-0.849,0.25,0.35,10.196,7.328,2.06,0.902,0.042,0.026,7.33E-04,9.46E-04,5.93E-04,4330,2909,981.2,0.144,0.076,0.042,AAA-222-111-000-0-0,20.3,
249117834,15 48 48.638,-26 42 24.46,1,10.68,,6786-764-1,317-080954,15484863-2642243,,STAR,BV,rpm,-5.2,2.8,-13.5,2.5,,,11.208,0.073,10.739,0.073,,,,,,,,,,,9.75,0.026,9.545,0.024,9.468,0.023,6638,273,273,4.038,0.2,0.2,0.032,0.1,0.1,1.736,0.636,0.398,1.449,0.194,0.139,0.229,0.238,0.117,319.4,120.7,74.88,0.141,0.066,0.047,AAA-222-111-000-0-0,29.4,
249117836,15 33 47.096,-26 42 24.30,1,16.608,,,,15334709-2642242,,STAR,JHK,rpm,-12,6,-34,10,,,,,,,,,,,,,,,,,14.109,0.032,13.417,0.042,13.157,0.03,3884,271,226,4.872,0.09,0.09,-0.069,0.2,0.24,0.401,0.092,0.101,0.449,0.104,0.125,6.664,4.294,2.261,273.7,103.4,75.06,0.121,0.079,0.036,AAA-222-111-000-0-0,15,0632-0400716
249117860,15 19 51.761,-26 42 23.07,1,13.951,,,317-078074,15195176-2642229,,STAR,gri,rpm,-45.3,2,-35.4,1.9,,,15.502,0.01,14.361,0.01,,,14.922,0.03,13.911,0.02,13.535,0.01,,,12.185,0.024,11.624,0.025,11.464,0.023,4561,89,125,4.736,0.098,0.084,-0.626,0.48,0.36,0.536,0.113,0.107,0.577,0.117,0.098,3.542,2.02,1.136,195.7,47.86,45.19,0.1,0.056,0.028,AAA-222-111-000-0-0,40.9,
249117921,15 25 58.502,-26 42 20.83,1,8.586,75542,6771-1122-1,317-078568,15255847-2642208,,STAR,BV,plx,-819.28,2.23,-10.94,1.24,41.5,1.26,9.853,0.034,8.778,0.019,,,,,,,,,,,6.861,0.023,6.29,0.04,6.158,0.023,4773,95,76,4.624,0.02,0.02,-0.024,0.15,0.18,0.707,0.018,0.021,0.777,0.019,0.033,2.18,0.131,0.131,24.1,0.732,0.732,0,0,0,AAA-111-111-000-0-0,30.8,
249117996,15 38 31.161,-26 42 17.74,1,16.919,,,,15383116-2642177,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.463,0.088,14.628,0.082,14.189,0.086,3940,358,358,4.849,0.156,0.13,-0.063,0.2,0.28,0.418,0.133,0.15,0.488,0.144,0.202,5.341,6.616,2.337,566.8,279.3,243.3,0.155,0.106,0.058,AAA-222-111-000-0-0,32.2,0632-0403587
249118008,15 22 29.699,-26 42 17.15,1,12.309,,,317-078269,15222969-2642171,,STAR,gri,rpm,-24.5,1.3,12.3,1.3,,,13.874,0.01,12.701,0.031,,,13.279,0.02,12.298,0.01,11.893,0.01,,,10.481,0.021,9.89,0.021,9.768,0.021,4784,95,57,2.313,1.131,0.348,-0.717,0.72,0.4,10.267,4.303,7.504,0.835,0.38,0.017,6.13E-04,0.034,4.19E-04,1435,736.9,925.8,0.29,0.02,0.084,AAA-222-111-000-0-0,27.4,
249118061,15 31 26.604,-26 42 15.01,1,13.469,,,317-079113,15312660-2642150,,STAR,gri,rpm,-40.8,1.7,-20.3,1.4,,,14.747,0.01,13.774,0.01,,,14.226,0.035,13.415,0.02,13.145,0.01,,,12.034,0.027,11.548,0.024,11.434,0.023,5117,61,123,4.58,0.03,0.036,-0.079,0.16,0.24,0.764,0.057,0.053,0.816,0.051,0.062,1.816,0.293,0.299,298.5,33.04,29.75,0.133,0.027,0.032,AAA-222-111-000-0-0,29.5,
249118282,15 51 17.210,-26 42 05.22,1,12.846,,,317-081231,15511720-2642052,,STAR,JHK,rpm,-2.2,1.2,-42.2,3,,,,,,,,,,,,,,,,,11.564,0.024,11.17,0.024,11.09,0.023,5532,224,224,4.496,0.06,0.1,-0.214,0.2,0.32,0.878,0.121,0.106,0.888,0.064,0.09,1.228,0.413,0.394,307.4,66.8,40.28,0.119,0.058,0.038,AAA-222-111-000-0-0,9,
249118306,15 32 54.405,-26 42 04.35,1,16.49,,,,15325440-2642043,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.064,0.064,14.264,0.091,13.772,0.058,3869,405,337,4.881,0.15,0.15,-0.063,0.16,0.28,0.362,0.151,0.14,0.417,0.181,0.217,6.624,8.55,3.304,407,245.5,196.8,0.136,0.106,0.048,AAA-222-111-000-0-0,19.3,0632-0400273
249118330,15 45 43.363,-26 42 03.28,1,12.374,,,317-080603,15454336-2642032,,STAR,gri,rpm,-10.5,1.2,7.1,1.5,,,13.157,0.02,12.533,0.01,,,12.79,0.01,12.353,0.02,12.196,0.01,,,11.257,0.023,10.95,0.023,10.926,0.024,6166,123,123,4.149,0.175,0.21,-0.226,0.25,0.35,1.342,0.457,0.238,1.085,0.189,0.189,0.368,0.302,0.189,452.1,170,92.16,0.121,0.046,0.029,AAA-222-111-000-0-0,11.8,
