,Unnamed: 0,Unnamed: 0.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
1994,1994,1994,250006015,15 46 53.443,-15 23 39.45,1,16.563,,,,15465344-1523394,6794-301-5-0175-0236,EXTENDED,gri,,2,2,1,2,,,,,,,19.639,0.071,17.645,0.007,16.641,0.005,16.099,0.005,15.694,0.009,15.23,0.073,14.399,0.094,14.075,0.083,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,38.4,
1995,1995,1995,250006142,15 19 55.343,-15 23 34.52,1,17.502,,,,15195534-1523345,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.006,0.096,15.17,0.074,14.696,0.119,3983,354,354,4.838,0.15,0.125,-0.105,0.2,0.28,0.431,0.134,0.152,0.477,0.14,0.196,5.395,6.49,2.326,737.5,355.8,312.5,0.159,0.112,0.051,AAB-222-111-000-0-0,38.2,0746-0311110
1996,1996,1996,250006289,15 22 07.932,-15 23 28.80,1,15.342,,,374-070679,15220793-1523286,,STAR,gri,rpm,-44.5,2.3,-23.6,2.3,,,16.206,0.03,15.528,0.02,,,15.837,0.04,15.342,0.07,15.13,0.02,,,14.13,0.027,13.794,0.032,13.765,0.042,5971,300,300,4.498,0.084,0.154,-1.291,0.36,0.72,0.798,0.161,0.103,0.738,0.042,0.05,1.43,0.562,0.56,925.6,295.7,166.3,0.164,0.064,0.048,AAA-222-111-000-0-0,22.3,
1997,1997,1997,250006301,15 50 09.087,-15 23 28.28,1,11.381,,6186-530-1,374-072790,15500908-1523283,,STAR,gri,rav,14.8,2.1,-4.7,2.1,,,12.075,0.163,11.409,0.115,,,11.844,0.02,11.372,0.04,11.183,0.01,,,10.207,0.023,9.905,0.023,9.848,0.025,5901,117,141,4.251,0.165,0.231,-0.172,0.15,0.15,1.181,0.387,0.217,0.996,0.104,0.074,0.491,0.392,0.275,247.8,76.16,58.26,0.112,0.065,0.036,AAA-222-111-000-0-0,14.4,
1998,1998,1998,250006306,15 51 05.797,-15 23 28.16,1,12.732,,,374-072863,15510579-1523280,,STAR,gri,rpm,6.7,2,-16.2,2.3,,,13.551,0.01,12.913,0.03,,,13.179,0.02,12.706,0.01,12.541,0.01,,,11.51,0.023,11.204,0.023,11.111,0.021,6090,124,99,4.197,0.156,0.156,-0.245,0.25,0.35,1.345,0.269,0.29,1.055,0.148,0.178,0.386,0.35,0.148,509.7,86.4,113,0.141,0.079,0.036,AAA-222-111-000-0-0,29.3,
1999,1999,1999,250006315,15 21 03.691,-15 23 27.78,1,12.667,,,374-070621,15210368-1523276,,STAR,gri,rpm,-21.3,1.2,-36.3,1.4,,,13.498,0.02,12.84,0.01,,,13.124,0.02,12.645,0.01,12.471,0.02,,,11.485,0.022,11.177,0.024,11.141,0.023,6058,98,123,4.359,0.06,0.252,-0.519,0.2,0.36,1.038,0.377,0.096,0.892,0.066,0.047,0.788,0.215,0.473,383.8,116.6,52.59,0.133,0.072,0.04,AAA-222-111-000-0-0,54.4,
2000,2000,2000,250006342,15 50 31.040,-15 23 26.87,1,17.02,,,,15503104-1523268,6794-301-6-0180-0923,EXTENDED,gri,,-2,2,14,2,,,,,,,20.551,0.164,18.136,0.009,17.05,0.006,16.542,0.006,16.132,0.012,15.481,0.095,14.741,0.101,14.426,0.098,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,27.8,
2001,2001,2001,250006486,15 26 07.852,-15 23 21.52,1,13.98,,,374-070950,15260786-1523215,,STAR,gri,rpm,-45.5,3.4,-11.1,4,,,16.454,0.09,14.968,0.07,,,15.72,0.01,14.355,0.05,13.234,0.03,,,11.327,0.024,10.663,0.022,10.44,0.024,3875,69,93,4.892,0.055,0.066,-0.04,0.15,0.15,0.398,0.046,0.051,0.443,0.067,0.056,6.956,2.109,1.618,76.43,24.88,10.05,0.051,0.018,0.018,AAA-222-111-000-0-0,40.6,
2002,2002,2002,250006531,15 49 48.202,-15 23 19.86,1,14.554,,,374-072770,15494821-1523197,6794-301-6-0179-0146,STAR,JHK,rpm,-41.7,2.7,-53.7,2.9,,,,,,,,,,,,,,,,,12.172,0.025,11.443,0.025,11.271,0.025,4135,148,124,4.77,0.054,0.045,-0.031,0.12,0.21,0.514,0.051,0.064,0.576,0.053,0.063,4.147,1.307,0.737,157.9,36.36,15.54,0.092,0.046,0.029,AAA-222-111-000-0-0,16.5,
2003,2003,2003,250006678,15 36 17.819,-15 23 13.77,1,17.514,,,,15361781-1523137,6794-301-2-0161-0447,EXTENDED,gri,,8,3,-5,3,,,,,,,20.301,0.092,18.411,0.009,17.548,0.007,17.13,0.007,16.786,0.015,16.036,0.083,15.218,0.109,15.109,0.177,,,,,,,,,,,,,,,,,,,,,,,,,ABC-222-111-000-0-0,29.4,
2004,2004,2004,250006725,15 29 48.347,-15 23 12.02,1,17.558,,,,15294834-1523120,,STAR,JHK,rpm,-44,2,-58,0,,,,,,,,,,,,,,,,,15.108,0.04,14.473,0.054,14.18,0.079,3492,409,292,5.086,0.084,0.07,-0.228,0.25,0.4,0.209,0.058,0.053,0.188,0.087,0.054,20.28,13.07,6.882,197,94.4,63.82,0.093,0.045,0.032,AAA-222-111-000-0-0,44.5,0746-0315258
2005,2005,2005,250006826,15 44 05.600,-15 23 07.38,1,12.583,,,374-072343,15440560-1523073,,STAR,gri,rav,-1.1,1.9,1.6,2.3,,,14.203,0.01,12.965,0.02,,,13.572,0.02,12.58,0.041,12.16,0.04,,,10.739,0.024,10.126,0.024,9.975,0.024,4384,70,106,1.606,0.085,0.102,-0.515,0.12,0.15,24.68,3.19,2.378,0.964,0.019,0.043,5.74E-05,2.37E-05,1.68E-05,4099,466.4,352.1,0.15,0.105,0.031,AAA-222-111-000-0-0,25.6,
2006,2006,2006,250006889,15 46 34.396,-15 23 04.15,1,17.715,,,,15463439-1523041,6794-301-5-0175-0626,EXTENDED,gri,,5,3,1,3,,,,,,,20.318,0.095,18.562,0.01,17.775,0.008,17.352,0.008,17.081,0.02,16.664,0.17,15.767,0.149,15.314,0.177,,,,,,,,,,,,,,,,,,,,,,,,,CBC-222-111-000-0-0,18.4,
2007,2007,2007,250006927,15 23 43.904,-15 23 02.31,1,14.267,,,374-070782,15234390-1523021,,STAR,gri,rpm,-12.4,2.3,-17.9,2.3,,,15.873,0.07,14.669,0.01,,,15.277,0.03,14.205,0.04,13.834,0.02,,,12.491,0.024,11.955,0.023,11.842,0.021,4730,57,114,4.623,0.024,0.024,0.08,0.12,0.12,0.712,0.034,0.038,0.782,0.033,0.039,2.138,0.234,0.21,309.2,19.07,24.86,0.14,0.09,0.041,AAA-222-111-000-0-0,14.3,
2008,2008,2008,250006943,15 34 18.663,-15 23 01.76,1,11.102,,6184-306-1,374-071508,15341868-1523015,,STAR,gri,rav,-9.7,2.4,-21.1,2.6,,,12.869,0.493,11.071,0.114,,,12.234,0.02,11.111,0.04,10.617,0.01,,,9.12,0.03,8.428,0.038,8.297,0.024,4158,83,100,0.574,0.12,0.12,-1.245,0.12,0.15,77.549,11.08,9.695,0.872,0.017,0.017,1.72E-06,8.51E-07,5.69E-07,5475,611.8,653.5,0.171,0.101,0.056,AAA-112-111-000-0-0,20.2,
2009,2009,2009,250007004,15 27 38.712,-15 22 58.71,1,10.187,,6171-1259-1,374-071046,15273871-1522586,,STAR,gri,rav,-18.2,1.6,-43.7,1.6,,,11.134,0.078,10.321,0.052,,,10.641,0.03,10.179,0.04,9.993,0.06,,,9.075,0.026,8.777,0.04,8.687,0.021,5589,167,167,3.84,0.085,0.085,-0.174,0.15,0.15,2.054,0.37,0.265,1.142,0.157,0.112,0.114,0.054,0.037,231.2,43.97,27.03,0.104,0.053,0.024,AAA-212-111-000-0-0,31,
2010,2010,2010,250007065,15 34 07.545,-15 22 56.52,1,12.123,,,374-071494,15340754-1522565,,STAR,gri,rpm,-23.5,2.1,7.7,1.3,,,13.037,0.041,12.316,0.01,,,12.643,0.01,12.1,0.04,11.901,0.02,,,10.914,0.026,10.588,0.023,10.499,0.024,5932,141,118,4.14,0.252,0.18,-0.112,0.18,0.3,1.384,0.381,0.383,1.056,0.121,0.121,0.33,0.47,0.155,396.9,92.52,113.1,0.144,0.099,0.046,AAA-222-111-000-0-0,9.4,
2011,2011,2011,250007068,15 21 52.992,-15 22 56.41,1,13.678,,,374-070665,15215298-1522563,,STAR,gri,rpm,0.8,2.6,-2.9,1.8,,,14.091,0.04,13.703,0.02,,,13.807,0.04,13.635,0.02,13.583,0.05,,,12.842,0.027,12.64,0.026,12.553,0.024,7173,215,172,4.143,0.105,0.09,0.036,0.12,0.1,1.76,0.275,0.281,1.566,0.15,0.107,0.277,0.131,0.076,1429,223,228.3,0.154,0.064,0.029,AAA-222-111-000-0-0,29.3,
2012,2012,2012,250007126,15 21 30.473,-15 22 54.32,1,17.402,,,,15213047-1522543,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.913,0.09,15.186,0.087,14.521,0.101,3692,399,299,4.981,0.11,0.154,-0.077,0.2,0.28,0.285,0.171,0.092,0.314,0.205,0.154,10.49,9.495,5.649,449.7,373.9,178.1,0.142,0.099,0.045,AAA-222-111-000-0-0,29.6,0746-0311732
2013,2013,2013,250007158,15 20 29.958,-15 22 53.41,1,11.023,,6171-126-1,374-070584,15202994-1522533,,STAR,gri,rav,13.2,1.7,-6.5,1.7,,,11.626,0.104,11.154,0.119,,,11.207,0.02,10.962,0.02,10.899,0.01,,,10.151,0.023,10.014,0.024,9.936,0.019,6973,140,168,4.145,0.08,0.144,0.009,0.1,0.1,1.687,0.417,0.177,1.502,0.141,0.088,0.289,0.101,0.12,393.5,86.61,54.54,0.125,0.078,0.026,AAA-222-111-000-0-0,17.4,
2014,2014,2014,250007169,15 34 50.403,-15 22 53.01,1,17.225,,,,15345040-1522530,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.748,0.094,15.027,0.117,14.43,0.103,3821,571,317,4.899,0.15,0.21,-0.077,0.2,0.32,0.341,0.196,0.124,0.386,0.223,0.186,7.18,9.08,4.487,527.8,432.6,237.7,0.145,0.097,0.044,ABA-222-111-000-0-0,11.3,0746-0318155
2015,2015,2015,250007253,15 31 58.493,-15 22 49.39,1,13.859,,,374-071350,15315850-1522493,,STAR,gri,rpm,-32.8,4.7,5.2,4.6,,,15.342,0.01,14.248,0.04,,,14.839,0.03,13.857,0.01,13.44,0.05,,,12.272,0.023,11.737,0.025,11.594,0.026,4801,97,97,4.611,0.052,0.02,-0.021,0.12,0.24,0.725,0.031,0.094,0.785,0.041,0.099,2.029,0.615,0.122,293,15.79,44.88,0.175,0.102,0.088,AAA-222-111-000-0-0,8.4,
2016,2016,2016,250007433,15 18 07.932,-15 22 40.89,1,14.376,,,374-070431,15180793-1522408,,STAR,gri,rpm,-62,4.7,31.7,3.6,,,15.972,0.02,14.78,0.01,,,15.403,0.04,14.308,0.03,13.936,0.02,,,12.526,0.026,11.927,0.023,11.835,0.027,4456,147,92,4.719,0.12,0.075,-0.351,0.25,0.5,0.546,0.106,0.102,0.598,0.1,0.1,3.321,2.241,0.915,217.2,62.61,48.6,0.104,0.093,0.029,AAA-222-111-000-0-0,29.2,
2017,2017,2017,250007474,15 47 03.582,-15 22 39.38,1,17.236,,,,15470358-1522393,6794-301-5-0176-0403,STAR,gri,col,,,,,,,,,,,22.003,0.204,19.266,0.012,17.753,0.006,16.366,0.005,15.625,0.006,14.203,0.03,13.559,0.03,13.284,0.034,3573,132,132,5.034,0.06,0.06,-0.034,0.15,0.21,0.245,0.048,0.04,0.242,0.073,0.052,15.66,5.464,4.051,156.8,38.34,30.8,0.1,0.072,0.036,AAA-222-111-000-0-0,22.4,0746-0323452
2018,2018,2018,250007539,15 36 41.013,-15 22 37.05,1,15.409,,,,15364101-1522370,6794-301-2-0161-0201,EXTENDED,gri,,-46,2,-10,23,,,,,,,17.233,0.024,15.894,0.004,15.398,0.004,15.201,0.004,15.059,0.013,15.789,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDU-220-110-cc0-1-0,6.1,0746-0318898
2019,2019,2019,250007540,15 31 09.774,-15 22 37.04,1,14.097,,,374-071284,15310977-1522371,,STAR,gri,rpm,-37.3,2.2,28.1,2,,,15.697,0.02,14.523,0.01,,,15.121,0.02,14.034,0.046,13.659,0.05,,,12.305,0.026,11.723,0.027,11.601,0.026,4534,91,91,4.656,0.08,0.025,-0.058,0.18,0.36,0.655,0.034,0.104,0.71,0.036,0.1,2.525,1.041,0.275,244.5,22.61,42.63,0.095,0.023,0.013,AAA-222-111-000-0-0,33.3,
2020,2020,2020,250007635,15 38 51.999,-15 22 31.86,1,12.313,,,374-071876,15385199-1522318,,STAR,gri,rpm,53.2,2.1,-3.2,2.6,,,13.834,0.03,12.717,0.01,,,13.329,0.01,12.282,0.04,11.878,0.05,,,10.541,0.021,9.969,0.023,9.82,0.019,4560,72,54,4.664,0.025,0.025,-0.053,0.12,0.24,0.648,0.027,0.056,0.72,0.023,0.07,2.603,0.413,0.229,125.4,33.41,15.42,0.064,0.025,0.018,AAA-222-111-000-0-0,9.7,
2021,2021,2021,250007667,15 31 18.554,-15 22 29.98,1,12.379,,,374-071305,15311854-1522300,,STAR,gri,rpm,-3.7,1.2,-7,3.1,,,13.03,0.01,12.487,0.031,,,12.697,0.01,12.352,0.01,12.243,0.061,,,11.421,0.023,11.202,0.022,11.127,0.023,6660,161,161,4.107,0.135,0.162,0.027,0.08,0.12,1.68,0.445,0.299,1.408,0.169,0.121,0.263,0.168,0.118,655,178,118.9,0.125,0.07,0.032,AAA-222-111-000-0-0,9.8,
2022,2022,2022,250007717,15 19 44.783,-15 22 28.04,1,17.507,,,,15194478-1522280,,STAR,J,rpm,-16,2,-22,11,,,,,,,,,,,,,,,,,16.011,0.071,15.428,0.089,14.854,0.114,3640,335,251,5.008,0.09,0.126,-0.077,0.2,0.28,0.265,0.121,0.071,0.272,0.153,0.095,12.49,8.72,5.874,397.5,243.6,130.6,0.129,0.084,0.038,AAB-222-111-000-0-0,59.1,0746-0311013
2023,2023,2023,250007773,15 22 02.119,-15 22 26.14,1,17.019,,,,15220211-1522261,,STAR,JHK,rpm,-36,2,-36,9,,,,,,,,,,,,,,,,,14.758,0.033,14.115,0.04,13.897,0.049,3797,315,225,4.975,0.07,0.098,-0.256,0.25,0.35,0.305,0.086,0.079,0.33,0.12,0.1,10.31,5.475,3.576,287,108.2,91.52,0.115,0.066,0.033,AAA-222-111-000-0-0,38.4,0746-0311944
2024,2024,2024,250007790,15 20 57.171,-15 22 25.53,1,8.245,75112,6171-947-1,374-070612,,,STAR,gri,plx,-13.66,1.03,-14.52,0.95,1.89,1.01,8.644,0.02,7.41,0.012,,,9.886,0.11,8.813,0.08,7.542,0.07,,,,,,,,,4578,165,137,2.04,0.315,0.693,-0.212,0.35,0.84,22.281,8.932,5.457,1.59,1.829,0.731,1.63E-04,2.96E-04,1.39E-04,529.1,282.7,282.7,0.12,0.086,0.032,,,
2025,2025,2025,250007827,15 34 52.432,-15 22 24.32,1,16.813,,,,15345243-1522243,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.364,0.081,14.714,0.1,13.927,0.081,3532,211,253,5.022,0.114,0.095,-0.043,0.16,0.24,0.24,0.087,0.075,0.245,0.128,0.092,15.12,13.43,6.218,264.2,132.9,102.2,0.119,0.082,0.041,AAA-222-111-000-0-0,29.8,0746-0318170
2026,2026,2026,250007972,15 41 27.454,-15 22 17.86,1,16.818,,,,15412745-1522178,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.369,0.093,14.715,0.107,14.101,0.083,3704,567,257,4.962,0.115,0.207,-0.063,0.16,0.28,0.297,0.226,0.099,0.312,0.256,0.142,10.27,9.756,6.742,376.2,413.5,154.7,0.132,0.095,0.043,AAA-222-111-000-0-0,8.8,0746-0320974
2027,2027,2027,250008220,15 21 44.867,-15 22 07.13,1,18.136,,,,15214486-1522071,,STAR,JHK,rpm,-42,1,-14,3,,,,,,,,,,,,,,,,,15.736,0.073,14.948,0.058,14.717,0.093,3870,375,375,4.982,0.114,0.095,-0.438,0.35,0.42,0.3,0.09,0.092,0.309,0.121,0.121,11.48,8.745,4.963,405.4,187.4,148.4,0.127,0.088,0.04,AAA-222-111-000-0-0,24.7,0746-0311841
2028,2028,2028,250008289,15 42 08.194,-15 22 04.35,1,13.271,,,374-072171,15420819-1522043,,STAR,gri,rpm,10.9,2,-33.4,2.5,,,14.327,0.02,13.5,0.01,,,13.893,0.01,13.265,0.03,13.004,0.02,,,11.818,0.024,11.388,0.026,11.282,0.024,5555,101,237,3.94,0.576,0.864,-0.814,0.6,0.6,1.547,1.972,0.867,0.878,0.035,0.057,0.203,1.292,0.186,569.9,659.8,305.8,0.159,0.148,0.057,AAA-222-111-000-0-0,11.9,
2029,2029,2029,250008327,15 26 19.242,-15 22 02.78,1,15.22,,,374-070965,15261924-1522028,,STAR,gri,rpm,-34.9,2.4,7.9,2.3,,,17.236,0.09,15.805,0.04,,,16.509,0.04,15.198,0.05,14.667,0.05,,,13.069,0.021,12.412,0.022,12.259,0.024,4082,143,95,4.81,0.06,0.06,-0.12,0.2,0.24,0.477,0.066,0.068,0.531,0.076,0.063,4.83,1.807,1.124,222.8,40.17,40.19,0.093,0.05,0.022,AAA-222-111-000-0-0,14.9,
2030,2030,2030,250008341,15 45 49.177,-15 22 02.51,1,10.992,,6186-956-1,374-072496,15454917-1522023,,STAR,gri,rav,,,,,,,12.813,0.386,11.244,0.116,,,12.116,0.01,11.002,0.04,10.511,0.01,,,9.031,0.03,8.29,0.042,8.116,0.033,4395,88,88,1.998,0.145,0.145,-0.275,0.15,0.15,17.3,3.073,2.609,1.095,0.155,0.11,1.91E-04,1.19E-04,7.32E-05,1339,205.5,178.2,0.155,0.101,0.042,AAA-111-111-000-0-0,7,0746-0322921
2031,2031,2031,250008358,15 43 27.454,-15 22 01.73,1,18.149,,,,15432745-1522017,6794-301-4-0171-0877,STAR,gri,rpm,-39,3,-60,3,,,,,,,24.901,1.088,20.454,0.023,18.856,0.011,17.161,0.006,16.225,0.008,14.675,0.038,14.084,0.035,13.81,0.058,3408,133,107,5.132,0.032,0.048,-0.21,0.25,0.25,0.178,0.027,0.013,0.161,0.026,0.017,26.72,5.036,5,135,25.52,13.85,0.086,0.066,0.033,AAA-222-111-000-0-0,13.1,
2032,2032,2032,250008371,15 29 49.023,-15 22 01.26,1,11.665,,6184-1395-1,374-071195,15294902-1522012,,STAR,gri,rpm,-64.8,3.2,-24.1,3.2,,,12.85,0.365,12.095,0.24,,,12.344,0.01,11.652,0.03,11.374,0.02,,,10.304,0.024,9.828,0.024,9.725,0.025,5292,64,171,3.633,0.935,0.425,-0.851,0.56,0.35,2.089,1.291,1.431,0.872,0.021,0.128,0.068,2.213,0.052,452.4,50.55,325.5,0.209,0.01,0.126,AAA-222-111-000-0-0,6.6,
2033,2033,2033,250008406,15 20 25.444,-15 21 59.19,1,13.56,,,374-070574,15202544-1521591,,STAR,gri,rpm,-23.9,3.5,-9.9,2,,,14.801,0.04,13.855,0.02,,,14.293,0.03,13.528,0.01,13.246,0.02,,,12.067,0.026,11.629,0.024,11.497,0.023,5234,148,84,4.516,0.065,0.962,-0.164,0.25,0.55,0.857,1.702,0.119,0.894,0.045,0.09,1.385,0.441,1.335,360.7,636.4,62.61,0.184,0.083,0.083,AAA-222-111-000-0-0,24.1,
2034,2034,2034,250008414,15 32 04.149,-15 21 58.83,1,12.124,,,374-071355,15320415-1521588,,STAR,gri,rav,-3.3,1.9,-2.8,2.1,,,13.76,0.043,12.524,0.01,,,13.137,0.02,12.108,0.02,11.691,0.01,,,10.232,0.023,9.57,0.023,9.433,0.023,4255,102,85,1.088,0.11,0.154,-0.955,0.15,0.12,44.06,8.209,5.062,0.897,0.018,0.018,9.88E-06,4.40E-06,3.98E-06,5504,885.7,643.5,0.153,0.106,0.044,AAA-222-111-000-0-0,62.9,
2035,2035,2035,250008441,15 31 53.628,-15 21 57.77,1,13.285,,,374-071343,15315363-1521577,,STAR,gri,rpm,-30.7,2.4,-15.6,1.5,,,14.319,0.02,13.536,0.01,,,13.907,0.03,13.28,0.02,13.018,0.01,,,11.882,0.023,11.419,0.022,11.311,0.02,5392,158,127,3.709,0.906,0.755,-0.794,0.4,0.8,1.711,2.74,1.053,0.819,0.092,0.065,0.132,1.524,0.125,643.5,800.4,399.5,0.144,0.105,0.035,AAA-222-111-000-0-0,24.9,
2036,2036,2036,250008537,15 35 49.740,-15 21 53.90,1,16.966,,,,15354973-1521539,6794-301-2-0160-0615,EXTENDED,gri,,2,2,0,2,,,,,,,19.633,0.056,17.849,0.007,16.991,0.005,16.587,0.005,16.219,0.01,15.477,0.067,14.823,0.089,14.324,0.093,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,32.2,
2037,2037,2037,250008539,15 35 47.239,-15 21 53.82,1,18.01,,,,15354723-1521538,6794-301-2-0160-0590,EXTENDED,gri,,1,3,5,3,,,,,,,20.306,0.087,18.861,0.011,18.11,0.009,17.645,0.009,17.295,0.021,16.534,0.119,15.921,0.164,15.118,0.177,,,,,,,,,,,,,,,,,,,,,,,,,BCC-222-111-000-0-0,23.5,
2038,2038,2038,250008577,15 46 08.555,-15 21 52.43,1,14.462,,,374-072516,15460855-1521523,,STAR,gri,rpm,-40,3.4,-14.4,3.7,,,16.041,0.11,14.888,0.08,,,15.558,0.05,14.435,0.01,13.992,0.04,,,12.644,0.028,11.998,0.026,11.834,0.021,4377,104,130,4.711,0.09,0.05,-0.173,0.25,0.4,0.579,0.057,0.109,0.637,0.064,0.115,3.164,1.737,0.622,242.2,35.24,52.53,0.1,0.036,0.026,AAA-222-111-000-0-0,7.4,
2039,2039,2039,250008650,15 44 02.616,-15 21 49.61,1,14.28,,,374-072336,15440261-1521495,,STAR,gri,rpm,-22.1,3.4,-9.2,3.7,,,16.054,0.04,14.75,0.01,,,15.51,0.01,14.237,0.047,13.752,0.04,,,12.276,0.024,11.63,0.022,11.441,0.026,4142,99,83,4.766,0.028,0.035,0.069,0.12,0.15,0.524,0.035,0.039,0.592,0.044,0.036,4.047,0.494,0.603,172.2,18.8,13.7,0.089,0.058,0.009,AAA-222-111-000-0-0,26.4,
2040,2040,2040,250008667,15 18 24.872,-15 21 49.01,1,17.361,,,,15182487-1521490,,STAR,J,rpm,6,1,2,8,,,,,,,,,,,,,,,,,15.875,0.097,15.189,0.098,14.789,0.112,4275,652,465,4.724,0.192,0.16,-0.117,0.24,0.4,0.529,0.196,0.167,0.604,0.184,0.22,3.607,4.542,2.01,940,652.7,385.2,0.163,0.108,0.049,AAB-222-111-000-0-0,13.5,0746-0310543
2041,2041,2041,250008669,15 32 26.255,-15 21 48.94,1,12.91,,,374-071384,15322625-1521489,,STAR,gri,rpm,-1.2,1.3,1.3,2.4,,,13.822,0.01,13.077,0.02,,,13.407,0.01,12.874,0.041,12.698,0.03,,,11.7,0.026,11.393,0.024,11.343,0.021,6031,143,143,4.05,0.258,0.215,0.026,0.12,0.21,1.664,0.633,0.534,1.211,0.219,0.137,0.212,0.394,0.124,666.5,255.7,184.8,0.157,0.076,0.046,AAA-222-111-000-0-0,26.8,
2042,2042,2042,250008788,15 25 46.088,-15 21 43.16,1,11.343,,6171-779-1,374-070928,15254609-1521433,,STAR,gri,rav,-25.9,1.6,-7.5,1.7,,,11.877,0.142,11.41,0.143,,,11.695,0.03,11.328,0.02,11.193,0.01,,,10.331,0.024,10.042,0.022,9.999,0.021,5072,444,88,3.186,0.308,0.22,-0.61,0.48,0.16,3.93,1.255,0.576,0.985,0.549,0.081,0.013,0.019,0.007,727.2,187,109.7,0.14,0.084,0.035,AAA-222-111-000-0-0,32.6,
2043,2043,2043,250008891,15 37 12.299,-15 21 38.63,1,16.039,,,374-071746,15371229-1521385,,STAR,JHK,rpm,-46.9,3.7,-11.7,3.8,,,,,,,,,,,,,,,,,14.982,0.037,14.521,0.038,14.682,0.125,5088,331,829,4.693,0.272,0.085,-1.031,0.54,0.3,0.577,0.095,0.272,0.634,0.069,0.235,3.023,8.209,0.883,883.1,186,502.2,0.15,0.065,0.065,AAB-222-111-000-0-0,27.8,
2044,2044,2044,250008924,15 32 21.850,-15 21 37.33,1,10.398,,6184-560-1,374-071374,15322185-1521373,,STAR,gri,rav,-19.7,1.4,-3.9,1.5,,,10.935,0.06,10.497,0.057,,,10.686,0.03,10.365,0.01,10.275,0.03,,,9.517,0.026,9.313,0.024,9.279,0.023,6401,154,154,4.05,0.162,0.135,0.081,0.08,0.1,1.785,0.391,0.377,1.389,0.143,0.119,0.218,0.188,0.088,285.9,59.41,57.96,0.11,0.07,0.035,AAA-222-111-000-0-0,2.5,
2045,2045,2045,250009004,15 48 18.136,-15 21 33.99,1,13.724,,,374-072663,15481814-1521339,,STAR,gri,rpm,-30.5,2.7,24.8,3.1,,,15.111,0.06,14.079,0.036,,,14.485,0.036,13.686,0.044,13.397,0.066,,,12.156,0.026,11.682,0.026,11.578,0.025,5144,124,124,4.581,0.025,0.045,-0.252,0.35,0.25,0.744,0.096,0.037,0.783,0.101,0.051,1.879,0.181,0.373,310.3,47.28,19.37,0.128,0.116,0.035,AAA-222-111-000-0-0,22.3,
2046,2046,2046,250009190,15 19 04.410,-15 21 25.66,1,15.7,,,,15190441-1521256,,STAR,JHK,rpm,12,25,52,15,,,,,,,,,,,,,,,,,13.514,0.026,12.993,0.026,12.676,0.032,3495,101,152,5.06,0.06,0.06,-0.003,0.15,0.12,0.221,0.045,0.037,0.21,0.062,0.052,17.53,6.392,4.684,101.1,26.47,24.62,0.053,0.029,0.018,AAA-222-111-000-0-0,37.1,0746-0310782
2047,2047,2047,250009239,15 35 49.045,-15 21 23.36,1,16.797,,,,15354904-1521233,,STAR,J,rpm,4,4,14,5,,,,,,,,,,,,,,,,,15.349,0.069,14.811,0.1,14.254,0.09,3793,909,287,4.916,0.115,0.253,-0.063,0.16,0.32,0.343,0.28,0.107,0.388,0.3,0.15,7.588,8.635,5.161,405.2,538.5,151.9,0.137,0.09,0.041,AAA-222-111-000-0-0,18.5,0746-0318575
2048,2048,2048,250009311,15 18 14.342,-15 21 20.89,1,16.692,,,374-070447,15181435-1521211,,STAR,BV,rpm,-41.3,5.5,-36.7,5.2,,,18.624,0.31,17.023,0.101,,,18.03,0.101,,,,,,,13.562,0.03,12.947,0.023,12.76,0.027,3815,185,154,4.934,0.07,0.07,-0.142,0.2,0.32,0.339,0.069,0.067,0.37,0.095,0.095,8.771,4.504,2.561,181.5,41.8,39.97,0.096,0.045,0.028,AAA-222-111-000-0-0,40.9,
