EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
integer,ra,dec,integer,float,integer,string,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,integer,integer,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,string,float,string
247599686,04 59 07.175,+22 57 43.27,0,15.761,,,565-013198,04590716+2257434,6003-301-1-0216-0559,STAR,BV,,3.9,3.5,-11,3.5,,,16.969,0.1,15.94,0.063,,,,,,,,,,,13.908,0.024,13.46,0.03,13.35,0.037,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,11.2,
247599791,04 42 56.466,+22 57 46.04,1,13.818,,,565-011612,04425646+2257460,,STAR,gri,rpm,25.6,2.2,-44.1,2.5,,,15.089,0.04,13.884,0.03,,,14.512,0.06,13.387,0.04,13.521,0.88,,,11.587,0.025,11.029,0.034,10.904,0.02,4740,393,196,4.628,0.035,0.056,-0.109,0.18,0.24,0.697,0.067,0.061,0.763,0.062,0.062,2.231,0.39,0.507,195.2,41.99,23.78,0.253,0.246,0.088,AAA-222-111-000-0-0,28.8,
247599894,05 02 50.710,+22 57 48.92,0,15.905,,,565-013667,05025071+2257488,,STAR,BV,,1.3,3.7,-3,3.7,,,16.972,0.096,16.111,0.068,,,16.374,0.04,,,,,,,14.111,0.028,13.802,0.04,13.627,0.048,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,15.7,
247599916,05 00 04.584,+22 57 49.62,0,10.949,,1832-1718-1,565-013325,05000460+2257498,,STAR,gri,,-0.8,1.6,-0.4,1.7,,,11.84,0.125,11.277,0.116,,,11.494,0.05,10.888,0.02,10.715,0.27,,,9.491,0.021,9.22,0.023,9.087,0.017,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,29.5,
247600058,04 49 49.898,+22 57 53.58,0,14.34,,,565-012216,04494988+2257536,,STAR,J,,19.2,9,-63.9,9,,,,,,,,,,,,,,,,,13.007,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AUU-266-200-c00-0-0,3.7,1129-0075318
247600062,05 00 57.355,+22 57 53.69,0,11.33,,1832-2386-1,565-013426,05005733+2257535,,STAR,gri,,3.2,1.6,-3.7,1.6,,,11.5,0.099,11.298,0.133,,,11.508,0.05,11.27,0.02,11.313,0.27,,,10.355,0.024,10.232,0.02,10.146,0.019,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,33.9,
247600074,04 59 06.906,+22 57 53.83,0,15.761,,,565-013197,04590691+2257540,6003-301-1-0216-0560,STAR,BV,,-4.8,6.1,2.5,4.8,,,16.969,0.1,15.94,0.063,,,,,,,,,,,15.381,0.05,15.018,0.074,14.841,0.142,,,,,,,,,,,,,,,,,,,,,,,,,AAB-222-111-000-0-0,11.2,
247600167,04 41 03.802,+22 57 56.33,0,12.719,,,565-011409,04410379+2257562,,STAR,gri,,-1.2,3.3,0.9,3.8,,,16.487,0.12,14.546,0.05,,,15.67,0.06,13.306,0.04,11.454,0.9,,,6.5,0.018,5.521,0.038,5.006,0.016,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,15.7,
247600229,04 45 43.187,+22 57 57.70,1,15.096,,,565-011821,04454318+2257578,4334-301-1-0195-0179,STAR,gri,rpm,3.2,2.9,-31.4,3.1,,,16.774,0.08,15.392,0.05,,,16.192,0.05,14.83,0.04,14.627,0.56,,,12.808,0.023,12.147,0.021,11.977,0.022,4088,654,204,4.808,0.08,0.192,-0.085,0.2,0.32,0.451,0.226,0.083,0.517,0.228,0.095,5.229,2.505,2.839,182.5,119,40.51,0.226,0.487,0.058,AAA-222-111-000-0-0,23.8,
247600265,04 56 18.533,+22 57 58.49,0,14.346,,,565-012866,04561852+2257584,,STAR,BV,,1.7,2.4,-2.3,2.7,,,15.485,0.11,14.572,0.04,,,15.059,0.06,,,,,,,12.756,0.023,12.421,0.022,12.295,0.022,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,14.8,
247600283,04 40 52.150,+22 57 58.89,0,15.101,,,565-011385,04405215+2257588,,STAR,BV,,-1.2,3,-10,3.3,,,15.908,0.04,15.236,0.04,,,,,,,,,,,13.646,0.024,13.351,0.027,13.229,0.032,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-sss-0-0,11.6,
247600374,04 30 06.659,+22 58 01.33,0,15.474,,,565-010876,04300667+2258013,4334-301-5-0174-0100,STAR,JHK,,-0.6,2.6,-5.6,2.8,,,,,,,,,,,,,,,,,13.191,0.021,12.436,0.017,12.219,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,30.9,
247600643,04 56 52.566,+22 58 08.58,0,15.372,,,565-012923,04565257+2258085,6003-301-2-0214-0053,STAR,BV,,-4.3,3.3,3.8,3.7,,,16.492,0.08,15.533,0.04,,,15.999,0.04,,,,,,,13.502,0.024,13.137,0.024,12.946,0.029,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,13.3,
247600684,04 30 33.192,+22 58 09.65,0,13.097,,,565-010892,04303318+2258097,4334-301-5-0174-0204,STAR,J,,4.4,3.7,0.2,3.7,,,,,,,,,,,,,,,,,11.579,0.023,10.572,0.03,10.195,0.019,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,20.8,
247600777,04 36 38.938,+22 58 11.90,1,15.057,,,,04363893+2258119,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,13.724,0.026,12.861,0.024,12.367,0.025,2052,3687,32,5.361,0.02,0.888,-0.1,0.2,0.24,0.094,0.887,0.002,0.076,0.758,0.002,87.97,5.278,86.95,58.54,1242,26.3,0.084,2.734,0.041,AAA-222-111-000-0-0,15.4,1129-0069865
247600783,04 58 08.006,+22 58 12.04,0,10.485,,1832-2389-1,565-013068,04580801+2258119,,STAR,gri,,-39.1,1.3,-6.4,1.3,,,11.397,0.085,10.947,0.088,,,11.071,0.04,10.468,0.05,10.234,0.06,,,9.259,0.022,8.981,0.022,8.878,0.018,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,10.3,
247600785,04 33 31.692,+22 58 12.07,0,13.249,,,565-010992,04333168+2258120,4334-301-4-0178-0161,STAR,J,,6.7,2.9,-4.8,3,,,,,,,,,,,,,,,,,11.767,0.021,10.82,0.024,10.416,0.017,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,34.1,
247600803,04 57 30.191,+22 58 12.50,0,15.016,,,565-012989,04573019+2258126,6003-301-2-0214-0397,STAR,BV,,-1.5,3.5,-4,3.8,,,15.845,0.03,15.157,0.06,,,15.556,0.05,,,,,,,13.761,0.026,13.53,0.031,13.426,0.039,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,30,
247601027,04 41 16.678,+22 58 18.67,0,15.519,,,565-011431,04411668+2258186,,STAR,gri,,2.9,2.9,-7.7,3.3,,,17.265,0.09,16.193,0.25,,,16.546,0.07,15.603,0.06,15.079,0.17,,,14.289,0.029,13.898,0.031,13.772,0.041,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,10.3,
247601063,05 00 43.597,+22 58 19.65,0,15.492,,,565-013386,05004358+2258195,,STAR,BV,,-6.5,3.3,-13.2,3.5,,,16.643,0.07,15.659,0.057,,,16.206,0.03,,,,,,,14.338,0.03,13.897,0.037,13.699,0.049,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9.1,
247601096,04 58 54.150,+22 58 20.32,0,11.101,,1832-1622-1,565-013168,04585415+2258203,,STAR,gri,,0.4,1.5,-7.5,1.5,,,11.403,0.078,11.091,0.091,,,11.2,0.02,11.068,0.01,11.276,0.39,,,10.292,0.022,10.273,0.023,10.196,0.017,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,8.2,
247601147,05 03 11.570,+22 58 21.83,0,15.949,,,565-013719,05031156+2258218,,STAR,BV,,2.3,3.4,-10,3.5,,,17.188,0.01,16.135,0.06,,,16.665,0.12,,,,,,,14.643,0.034,14.354,0.049,14.152,0.074,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.5,
247601227,04 56 33.273,+22 58 23.94,0,14.831,,,565-012894,04563327+2258238,,STAR,BV,,-3,2.1,-3,2.2,,,16.97,0.096,15.205,0.01,,,16.096,0.12,,,,,,,12.193,0.022,11.418,0.02,11.194,0.018,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,19.3,
247601386,05 00 43.814,+22 58 28.01,0,15.492,,,565-013389,05004381+2258280,,STAR,BV,,8.6,3.2,2.5,3.5,,,16.643,0.07,15.659,0.057,,,16.206,0.03,,,,,,,14.246,0.026,13.858,0.034,13.79,0.053,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9.1,
247601391,05 02 49.040,+22 58 28.13,1,9.697,,1845-259-1,565-013658,05024903+2258282,,STAR,gri,rpm,5.8,1.3,-25.1,1.3,,,10.094,0.045,9.59,0.041,,,10.006,0.04,9.579,0.01,9.565,0.26,,,8.654,0.021,8.513,0.016,8.44,0.018,7165,895,406,3.902,0.336,0.112,-0.068,0.15,0.18,2.546,0.231,1.036,1.757,0.199,0.318,0.118,0.284,0.035,290.9,23.4,121.7,0.366,0.245,0.136,AAA-112-111-000-0-0,29.8,
247601408,05 03 11.382,+22 58 28.57,0,15.949,,,565-013718,05031137+2258287,,STAR,BV,,-1.8,5.8,-2.9,5.4,,,17.188,0.01,16.135,0.06,,,16.665,0.12,,,,,,,15.487,0.06,14.999,0.091,14.879,0.136,,,,,,,,,,,,,,,,,,,,,,,,,AAB-222-111-000-0-0,7.5,
247601423,04 58 02.639,+22 58 29.15,0,14.61,,,565-013059,04580263+2258291,6505-301-1-0049-0391,STAR,BV,,3.3,3.4,-10,3.8,,,15.763,0.06,14.84,0.04,,,15.399,0.06,,,,,,,12.93,0.022,12.495,0.024,12.412,0.022,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,19.6,
247601505,04 36 44.248,+22 58 31.82,0,15.516,,,565-011082,04364423+2258317,,STAR,JHK,,2.2,5.4,-6.1,5.3,,,,,,,,,,,,,,,,,12.682,0.023,11.825,0.02,11.516,0.022,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,32.5,
247601530,04 29 57.908,+22 58 32.74,0,14.373,,,565-010868,04295791+2258327,4334-301-5-0173-0210,STAR,JHK,,7.1,2.1,-4.4,2.4,,,,,,,,,,,,,,,,,12.598,0.019,12.063,0.016,11.885,0.015,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,15.3,
247601536,04 56 20.214,+22 58 32.91,0,14.836,,,565-012870,04562020+2258328,6003-301-2-0213-0201,STAR,BV,,-8.3,2.2,-2.4,2.4,,,16.089,0.07,15.025,0.06,,,15.622,0.05,,,,,,,12.76,0.023,12.28,0.022,12.101,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,22.5,
247601632,04 56 26.640,+22 58 35.30,0,14.168,,,565-012881,04562663+2258353,,STAR,BV,,-4.2,2,-6.6,2.3,,,15.239,0.03,14.375,0.03,,,14.862,0.06,,,,,,,12.503,0.021,12.193,0.021,12.036,0.022,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,27.8,
247601783,05 02 19.458,+22 58 39.69,1,15.57,,,565-013609,05021945+2258396,,STAR,BV,rpm,3.9,3.4,-6.1,3.6,,,16.319,0.04,15.689,0.16,,,15.913,0.08,,,,,,,14.063,0.03,13.821,0.042,13.676,0.05,6457,477,341,4.211,0.105,0.147,-0.195,0.15,0.21,1.37,0.339,0.23,1.205,0.215,0.18,0.416,0.214,0.183,1708,407.8,329.2,0.468,0.191,0.106,AAA-222-111-000-0-0,17,
247601796,04 33 36.331,+22 58 40.02,0,14.858,,,565-010996,04333632+2258399,4334-301-4-0178-0054,STAR,JHK,,1.6,2.1,-1.9,2.4,,,,,,,,,,,,,,,,,12.553,0.021,11.909,0.023,11.678,0.02,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,44.1,
247601910,04 44 33.815,+22 58 43.33,0,15.374,,,565-011732,04443381+2258433,6003-301-6-0199-0361,STAR,gri,,-1.8,3.2,-4.4,3.1,,,17.634,0.34,16.03,0.09,,,16.81,0.09,15.378,0.05,14.759,0.26,,,12.77,0.026,12.057,0.03,11.887,0.022,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,37.2,
247601912,04 30 09.938,+22 58 43.42,0,14.738,,,565-010879,04300994+2258433,4334-301-5-0174-0122,STAR,JHK,,-0.2,2.1,2,2.3,,,,,,,,,,,,,,,,,12.079,0.019,11.189,0.016,10.968,0.019,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,21.4,
247602001,05 03 09.626,+22 58 46.01,1,15.677,,,,05030962+2258460,,STAR,JHK,rpm,30,9,-42,12,,,,,,,,,,,,,,,,,13.268,0.024,12.686,0.027,12.357,0.022,3516,85,127,5.037,0.07,0.05,0.011,0.12,0.14,0.234,0.048,0.046,0.235,0.056,0.067,16.22,8.106,4.252,94.97,23.66,21.32,0.142,0.139,0.062,AAA-222-111-000-0-0,8.5,1129-0082079
247602023,05 01 03.618,+22 58 46.48,0,15.184,,,565-013439,05010360+2258464,,STAR,BV,,-9.4,3.3,-12.1,3.4,,,16.244,0.01,15.388,0.1,,,,,,,,,,,13.964,0.03,13.649,0.034,13.491,0.047,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,10.9,
247602025,04 47 11.759,+22 58 46.53,0,14.873,,,565-011995,04471175+2258465,,STAR,gri,,-12.9,2.9,-4.7,3.1,,,16.796,0.1,15.294,0.05,,,16.154,0.05,14.639,0.04,14.323,0.53,,,12.325,0.026,11.663,0.024,11.451,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9.9,
247602226,05 04 34.906,+22 58 51.86,0,15.965,,,565-013887,05043489+2258519,,STAR,BV,,0.5,3.3,0.1,3.4,,,16.983,0.1,16.158,0.069,,,16.543,0.061,,,,,,,14.077,0.031,13.652,0.033,13.588,0.054,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,25.4,
247602303,05 03 09.738,+22 58 54.16,1,14.615,,,565-013714,05030973+2258543,,STAR,JHK,rpm,17.3,4,-43.7,3.9,,,,,,,,,,,,,,,,,12.351,0.021,11.765,0.023,11.489,0.021,3607,105,147,5.019,0.065,0.065,-0.007,0.16,0.1,0.268,0.064,0.061,0.274,0.081,0.081,13.99,6.701,4.531,72.35,23.47,17.72,0.09,0.061,0.034,AAA-222-111-000-0-0,8.5,
247602324,04 58 59.973,+22 58 54.90,0,15.693,,,565-013179,04585996+2258548,6505-301-1-0050-0362,STAR,BV,,-0.1,3.4,-2,3.5,,,16.944,0.1,15.881,0.062,,,16.406,0.058,,,,,,,13.824,0.026,13.375,0.027,13.328,0.039,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,16.4,
247602373,04 34 27.354,+22 58 56.30,0,14.674,,,565-011022,04342735+2258564,4334-301-4-0180-0199,STAR,JHK,,5.2,2.3,-0.6,2.5,,,,,,,,,,,,,,,,,11.893,0.023,11.015,0.022,10.743,0.017,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,30.6,
247602445,04 29 55.306,+22 58 57.96,0,8.095,,,565-010864,04295531+2258579,,STAR,J,,-4.8,2.1,-2.7,2.3,,,,,,,,,,,,,,,,,6.395,0.024,5.253,0.023,4.719,0.016,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,26.5,
247602464,04 57 26.688,+22 58 58.56,0,14.244,,,565-012982,04572668+2258585,,STAR,BV,,-1.6,2.5,-0.5,2.9,,,15.073,0.03,14.385,0.04,,,14.792,0.03,,,,,,,12.931,0.025,12.723,0.023,12.585,0.025,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,20.8,
247602536,05 01 16.885,+22 59 00.65,0,17.878,,,,05011688+2259006,,STAR,JHK,,8,7,-42,12,,,,,,,,,,,,,,,,,15.598,0.064,14.997,0.089,14.731,0.114,,,,,,,,,,,,,,,,,,,,,,,,,AAB-222-111-000-0-0,18.3,1129-0080889
247602565,04 58 03.011,+22 59 01.67,0,15.763,,,565-013060,04580301+2259017,6505-301-1-0049-0416,STAR,BV,,3.7,3.4,-10.5,3.4,,,16.877,0.09,15.982,0.064,,,,,,,,,,,13.771,0.025,13.373,0.028,13.209,0.038,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,16.6,
247602647,04 57 48.566,+22 59 03.78,0,15.422,,,565-013020,04574856+2259038,6505-301-1-0049-0293,STAR,BV,,7.2,3.2,-2.8,3.3,,,16.805,0.12,15.638,0.07,,,16.265,0.03,,,,,,,13.434,0.025,12.893,0.025,12.719,0.027,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,30.9,
247602733,04 56 02.169,+22 59 06.20,0,15.092,,,565-012847,04560216+2259061,,STAR,BV,,2.3,2.3,-6.8,2.5,,,16.099,0.01,15.282,0.03,,,15.691,0.05,,,,,,,13.473,0.025,13.124,0.024,13.071,0.032,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,15.6,
247603038,04 41 12.089,+22 59 15.32,0,12.906,,,565-011424,04411208+2259153,,STAR,BV,,-1.9,2.6,-5.4,2.4,,,13.994,0.02,13.118,0.032,,,,,,,,,,,11.344,0.021,10.969,0.019,10.893,0.018,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,10.7,
247603107,04 57 33.072,+22 59 17.06,0,14.36,,,565-012997,04573307+2259170,6003-301-2-0215-0072,STAR,BV,,-1,3.5,-0.3,4.1,,,15.4,0.03,14.559,0.02,,,15.013,0.09,,,,,,,12.923,0.024,12.584,0.025,12.493,0.024,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,37.8,
247603114,04 59 41.524,+22 59 17.15,0,15.533,,,565-013280,04594151+2259172,6003-301-1-0217-0506,STAR,BV,,8.8,3.3,5.4,3.7,,,16.954,0.095,15.757,0.059,,,16.367,0.11,,,,,,,14.384,0.032,14.03,0.036,13.911,0.055,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9.1,
247603308,04 50 00.641,+22 59 22.97,0,15.235,,,565-012234,04500064+2259229,6505-301-4-0039-0227,STAR,gri,,-4.7,2.7,-7.7,2.4,,,17.195,0.17,15.808,0.07,,,16.585,0.05,15.247,0.06,14.656,0.32,,,12.83,0.022,12.17,0.024,11.982,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,32.8,
247603349,04 58 23.909,+22 59 24.19,0,15.366,,,565-013099,04582390+2259242,6505-301-1-0050-0024,STAR,BV,,-3.8,3.2,-9.6,3.3,,,16.727,0.087,15.577,0.05,,,16.181,0.06,,,,,,,13.616,0.026,13.135,0.026,13.06,0.032,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,11.4,
247603351,04 38 00.403,+22 59 24.23,1,9.487,,1830-1158-1,565-011124,04380040+2259242,,STAR,gri,rpm,18,0.9,-29.4,0.9,,,10.204,0.034,9.578,0.029,,,10.003,0.06,9.505,0.07,9.266,0.02,,,8.568,0.019,8.316,0.016,8.236,0.034,6407,320,267,4.037,0.215,0.215,-0.024,0.12,0.15,1.71,0.699,0.425,1.364,0.271,0.204,0.237,0.27,0.142,167.8,79.23,40.5,0.277,0.137,0.118,AAA-111-111-000-0-0,32,
247603495,04 44 25.578,+22 59 27.70,0,15.125,,,565-011723,04442557+2259276,6003-301-6-0199-0316,STAR,gri,,-0.2,2.9,-6.5,3.1,,,17.364,0.13,15.861,0.06,,,16.66,0.08,15.228,0.05,14.467,0.08,,,12.628,0.026,11.888,0.029,11.686,0.02,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,18.8,
247603514,04 33 18.304,+22 59 28.27,0,15.375,,,565-010990,04331828+2259282,4334-301-4-0178-0121,STAR,JHK,,20.6,3.1,-21.9,3.1,,,,,,,,,,,,,,,,,12.538,0.021,11.659,0.023,11.371,0.02,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,58,
247603532,04 44 44.032,+22 59 28.76,0,19.144,,,,04444403+2259287,6003-301-6-0199-0510,STAR,gri,,38,4,2,4,,,,,,,22.976,0.415,21.446,0.045,19.548,0.015,18.158,0.009,17.377,0.013,15.658,0.061,14.99,0.102,14.744,0.091,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.6,
247603645,04 37 07.344,+22 59 32.14,0,13.302,,,565-011087,04370735+2259321,,STAR,J,,6.6,4.2,-23.9,4.3,,,,,,,,,,,,,,,,,11.832,0.022,10.912,0.02,10.573,0.017,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,31.6,
247603678,04 57 43.087,+22 59 33.16,0,15.498,,,565-013013,04574308+2259332,6505-301-1-0049-0143,STAR,BV,,-0.9,3.4,-1.9,3.4,,,16.665,0.1,15.732,0.04,,,16.223,0.05,,,,,,,14.095,0.026,13.824,0.035,13.69,0.05,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,38.2,
247603707,04 57 17.667,+22 59 33.79,0,15.523,,,565-012971,04571766+2259338,6003-301-2-0214-0330,STAR,BV,,2.1,3.3,1,3.5,,,16.571,0.1,15.724,0.13,,,16.188,0.1,,,,,,,13.978,0.028,13.618,0.036,13.531,0.045,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,12,
247603796,04 57 07.746,+22 59 36.61,0,15.488,,,565-012950,04570774+2259366,6003-301-2-0214-0185,STAR,BV,,11.4,3.3,-9,3.4,,,16.627,0.084,15.653,0.057,,,16.172,0.14,,,,,,,13.32,0.024,12.808,0.025,12.633,0.024,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,17.7,
247603957,04 36 53.785,+22 59 41.49,0,12.902,,,565-011084,04365379+2259415,,STAR,J,,-2.6,3.2,4,3.6,,,,,,,,,,,,,,,,,11.336,0.025,10.351,0.021,10.055,0.018,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,46.3,
247604678,05 04 01.760,+23 00 01.85,0,16.66,,,,05040176+2300018,,STAR,JHK,,-44,3,2,4,,,,,,,,,,,,,,,,,14.352,0.031,13.809,0.035,13.476,0.047,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,39.5,1130-0083069
247604805,05 01 03.500,+23 00 05.23,0,12.811,,,566-013108,05010349+2300051,,STAR,gri,,-4.1,3.6,-1.5,1.2,,,13.174,0.07,12.838,0.06,,,12.916,0.06,12.776,0.01,12.868,0.23,,,11.965,0.024,11.845,0.022,11.761,0.02,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,13.3,
247604832,04 34 40.624,+23 00 05.77,0,15.089,,,566-010805,04344062+2300058,4334-301-4-0180-0033,STAR,gri,,-1.1,2.2,-8,2.5,,,17.28,0.13,15.783,0.06,,,16.594,0.061,15.147,0.057,14.443,0.079,,,12.514,0.025,11.872,0.021,11.652,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,40.6,
247604851,04 57 55.066,+23 00 06.19,0,14.987,,,566-012764,04575506+2300062,6505-301-1-0049-0374,STAR,BV,,-1.9,3.4,-3.9,3.7,,,16.082,0.03,15.201,0.04,,,15.619,0.12,,,,,,,13.362,0.025,12.979,0.026,12.881,0.027,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9.8,
247604953,04 30 50.297,+23 00 08.92,1,10.478,,,566-010668,04305028+2300088,4334-301-5-0175-0171,EXTENDED,J,,-2.8,4.9,-29.7,4.7,,,,,,,,,,,,,,,,,8.778,0.024,7.04,0.015,5.855,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,6.8,
247605362,05 02 08.652,+23 00 20.02,0,12.417,,,566-013271,05020865+2300199,,STAR,gri,,3.2,3.3,-3.7,3.6,,,15.359,0.07,13.304,0.08,,,14.324,0.06,12.553,0.03,11.6,0.29,,,9.22,0.021,8.211,0.016,7.898,0.024,,,,,,,,,,,,,,,,,,,,,,,,,AAA-211-111-000-0-0,15.4,
247605441,04 50 20.647,+23 00 22.22,1,10.843,,1831-1824-1,566-012015,04502064+2300222,,STAR,gri,rpm,1.5,1.1,-38.5,1.2,,,10.79,0.058,10.104,0.044,,,10.655,0.07,10.014,0.09,10.924,0.9,,,8.693,0.026,8.282,0.029,8.176,0.021,5636,321,268,4.045,0.427,0.366,-0.083,0.16,0.32,1.496,1.005,0.675,1.021,0.181,0.113,0.248,0.938,0.183,152.9,88.3,69.63,0.21,0.139,0.116,AAA-111-111-000-0-0,5.8,
247605584,04 31 31.424,+23 00 25.93,1,13.782,,,566-010714,04313142+2300259,,STAR,JHK,rpm,1.3,2.1,18.2,2.4,,,,,,,,,,,,,,,,,11.376,0.024,10.694,0.032,10.466,0.018,4882,117,175,2.977,0.603,0.402,-0.49,0.48,0.4,5.044,2.485,2.165,0.932,0.359,0.066,0.006,0.033,0.004,1173,510.6,515,0.871,0.137,0.192,AAA-222-111-000-0-0,13.2,
247605668,05 02 55.949,+23 00 28.01,1,15.758,,,566-013363,05025595+2300280,,STAR,BV,rpm,-6.7,3.2,-15,3.3,,,16.864,0.092,15.975,0.064,,,16.493,0.07,,,,,,,13.777,0.025,13.383,0.033,13.254,0.042,5890,249,249,4.379,0.126,0.231,-0.444,0.3,0.42,0.986,0.332,0.147,0.895,0.097,0.07,0.852,0.511,0.462,948.7,334.6,163.2,0.478,0.174,0.109,AAA-222-111-000-0-0,17.2,
247605748,04 30 43.898,+23 00 30.11,0,14.709,,,566-010667,04304389+2300301,4334-301-5-0175-0007,STAR,JHK,,-3.9,2.4,-9.9,2.5,,,,,,,,,,,,,,,,,11.979,0.024,11.164,0.028,10.845,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,15.2,
247605847,04 29 31.015,+23 00 32.44,1,13.986,,,566-010614,04293101+2300324,,STAR,gri,rpm,-15,2.7,-22.7,2.8,,,16.229,0.06,14.625,0.07,,,15.492,0.04,14.056,0.03,13.34,0.02,,,12.538,0.019,11.728,0.016,11.517,0.014,3998,206,39,4.821,0.02,0.07,0.089,0.05,0.05,0.468,0.083,0.009,0.534,0.089,0.011,5.161,0.31,1.439,159.2,34.24,4.776,0.316,0.279,0.001,AAA-222-111-000-0-0,8.4,
