EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
203251447,16 01 23.751,-26 44 48.08,1,12.259,,,317-082792,16012375-2644479,STAR,JHK,rpm,-4.8,2.6,-15.8,1.2,,,,,,,,,,,,,11.054,0.024,10.708,0.024,10.642,0.024,5944,231,231,4.271,0.156,0.273,-0.051,0.2,0.24,1.206,0.456,0.283,1.068,0.159,0.114,0.491,0.5,0.307,365.2,145,88.8,0.256,0.157,0.134,AAA-222-111-000-0-0,,
203251493,16 42 53.702,-26 44 47.51,1,12.369,,,317-090622,16425370-2644474,STAR,JHK,rpm,-25.4,1.8,-6.3,1.7,,,,,,,,,,,,,11.203,0.022,10.92,0.022,10.823,0.024,6140,243,202,4.244,0.125,0.15,-0.104,0.2,0.28,1.288,0.311,0.184,1.093,0.153,0.153,0.479,0.246,0.211,406.2,93.55,64.43,0.221,0.146,0.073,AAA-222-111-000-0-0,,
203252769,16 01 55.165,-26 44 32.25,1,11.528,,6787-2300-1,317-082860,16015516-2644321,STAR,gri,rpm,10,2.5,-1.4,2.4,,,11.923,0.129,11.575,0.143,12.495,0.9,11.207,0.1,11.114,0.03,10.25,0.023,10.033,0.023,9.926,0.019,6845,518,370,3.975,0.21,0.252,0.049,0.12,0.12,2.063,0.798,0.575,1.618,0.306,0.255,0.169,0.218,0.106,481.8,204.4,143.5,0.344,0.235,0.168,AAA-222-111-000-0-0,,
203252770,16 42 53.070,-26 44 32.25,1,12.172,,,317-090619,16425307-2644322,STAR,JHK,rpm,-10.6,4.7,-11.4,2.3,,,,,,,,,,,,,11.054,0.024,10.751,0.023,10.712,0.021,6111,285,190,4.201,0.165,0.231,-0.004,0.15,0.3,1.349,0.489,0.268,1.169,0.173,0.173,0.404,0.414,0.227,408.3,142,89.9,0.201,0.13,0.072,AAA-222-111-000-0-0,,
203252923,16 02 35.966,-26 44 30.65,1,12.197,,,317-082976,16023596-2644305,STAR,gri,rpm,1.1,1.5,-19.2,1.2,,,13.491,0.9,12.088,0.06,13.227,0.9,11.883,0.11,11.756,0.01,10.841,0.026,10.446,0.023,10.391,0.023,5711,274,274,4.397,0.11,0.506,-0.058,0.2,0.28,1.052,0.891,0.195,1.018,0.176,0.106,0.828,0.552,0.69,274,202.2,56.36,0.215,0.143,0.102,AAA-222-111-000-0-0,,
203254243,16 00 58.109,-26 44 14.54,1,14.573,,,317-082731,16005810-2644145,STAR,JHK,rpm,-13.6,5,-24,4.4,,,,,,,,,,,,,12.159,0.027,11.505,0.026,11.246,0.023,5845,143,2228,4.407,0.55,0.132,-0.192,0.4,0.2,0.997,0.117,0.679,0.936,0.031,0.592,0.939,8.957,0.327,337.1,50.83,254.3,1.51,0.244,1.415,AAA-222-111-000-0-0,,
203255143,15 59 49.267,-26 44 04.14,1,14.381,,,317-082544,15594925-2644040,STAR,JHK,rpm,76.4,2.2,-38,2.2,,,,,,,,,,,,,12.149,0.026,11.474,0.026,11.297,0.021,4016,226,161,4.836,0.072,0.072,-0.153,0.16,0.24,0.446,0.058,0.074,0.498,0.075,0.088,5.459,2.287,1.26,135.6,40.29,31.06,0.139,0.099,0.071,AAA-222-111-000-0-0,,
203255159,16 41 48.910,-26 44 03.96,1,11.175,,6804-1249-1,317-090349,16414890-2644038,STAR,gri,rpm,11.7,2.9,-10.4,2.7,,,11.73,0.075,11.365,0.092,11.565,0.03,11.15,0.04,11.007,0.06,10.011,0.026,9.683,0.022,9.621,0.024,6175,141,177,4.081,0.24,0.24,-0.2,0.24,0.24,1.535,0.737,0.428,1.17,0.238,0.204,0.26,0.401,0.158,298.4,139.7,81.74,0.154,0.083,0.046,AAA-222-111-000-0-0,,
203255363,15 55 11.024,-26 44 01.74,1,10.032,77953,6787-399-1,317-081754,15551102-2644017,STAR,BV,plx,8.25,1.99,-0.22,1.86,1.67,2.05,10.53,0.048,10.083,0.043,,,,,,,8.853,0.027,8.615,0.036,8.593,0.025,6506,379,316,3.868,0.246,0.205,0.028,0.12,0.12,2.427,0.862,0.742,1.602,0.252,0.252,0.103,0.164,0.057,598.8,735.1,735.1,0.171,0.12,0.075,AAA-112-111-000-0-0,,
203255564,15 59 26.226,-26 43 59.35,1,9.527,,6787-110-1,317-082499,15592623-2643593,STAR,BV,rpm,-12.6,1.7,-54.6,1.7,,,10.312,0.031,9.656,0.024,,,,,,,8.375,0.029,8.039,0.047,7.962,0.024,5954,242,242,4.227,0.175,0.35,-0.092,0.2,0.24,1.321,0.832,0.335,1.096,0.256,0.16,0.434,0.507,0.315,167.1,47.68,49.52,0.154,0.13,0.086,AAA-111-111-000-0-0,,
203256507,16 03 15.808,-26 43 47.82,1,10.65,,,317-083084,16031580-2643478,STAR,gri,rpm,-7.1,2.5,-2.7,2.9,,,11.812,0.9,10.484,0.06,11.588,0.9,10.324,0.11,10.248,0.02,9.412,0.023,9.197,0.024,9.106,0.021,6826,414,345,3.753,0.38,0.19,0.063,0.12,0.12,2.854,0.978,1.175,1.793,0.303,0.364,0.078,0.209,0.045,447.4,135.6,183.9,0.318,0.16,0.16,AAA-222-111-000-0-0,,
203257050,16 43 59.907,-26 43 41.65,1,10.961,,6804-1431-1,317-091004,16435990-2643416,STAR,gri,rpm,-7.1,2.8,-10.4,2.5,,,11.474,0.1,10.972,0.1,11.179,0.03,10.888,0.04,10.819,0.06,10.047,0.026,9.869,0.025,9.792,0.024,6996,416,250,4.105,0.12,0.288,0.049,0.12,0.12,1.832,0.902,0.305,1.622,0.232,0.193,0.227,0.168,0.145,399.2,196.4,66.39,0.206,0.146,0.073,AAA-222-111-000-0-0,,
203257894,16 43 07.434,-26 43 31.77,1,11.772,,,317-090688,16430743-2643316,STAR,gri,rpm,-23.3,2.3,-19.8,1.4,,,12.649,0.041,11.963,0.03,12.258,0.03,11.752,0.04,11.564,0.06,10.571,0.021,10.31,0.022,10.231,0.019,6188,236,157,4.216,0.115,0.161,-0.036,0.2,0.2,1.393,0.364,0.245,1.192,0.144,0.173,0.443,0.259,0.188,347.9,76.19,73.59,0.225,0.095,0.068,AAA-222-111-000-0-0,,
203258247,16 05 01.660,-26 43 27.58,1,11.884,,,317-083374,16050166-2643275,STAR,gri,rpm,-0.1,0.9,-4.3,1.3,,,13.046,0.9,11.739,0.05,12.831,0.9,11.569,0.12,11.478,0.01,10.687,0.029,10.456,0.029,10.368,0.023,6639,503,359,3.907,0.265,0.265,0.083,0.1,0.14,2.218,1.025,0.701,1.596,0.332,0.237,0.145,0.245,0.091,594.7,268.9,185.2,0.312,0.236,0.118,AAA-222-111-000-0-0,,
203259506,15 58 04.772,-26 43 12.56,1,11.715,,6787-700-1,317-082271,15580475-2643127,STAR,BV,rpm,-10.9,3.3,-14.6,3.4,,,13.451,0.47,12.005,0.21,,,,,,,9.549,0.023,8.9,0.042,8.77,0.019,4665,196,140,2.391,0.52,0.26,-0.247,0.3,0.6,10.811,2.277,5.166,1.116,0.205,0.239,8.67E-04,0.005,4.75E-04,1072,305.8,454.8,0.309,0.303,0.089,AAA-212-111-000-0-0,,
203260386,15 59 37.144,-26 43 01.75,1,12.483,,6787-164-1,317-082517,15593716-2643016,STAR,BV,rpm,-6.3,3,-9.4,2.8,,,12.222,0.139,12.325,0.198,,,,,,,11.184,0.024,11.06,0.024,10.984,0.021,7465,752,418,4.142,0.076,0.133,0.018,0.15,0.12,1.818,0.346,0.245,1.664,0.219,0.157,0.271,0.125,0.099,695.4,121.6,122.3,0.282,0.168,0.084,AAA-222-111-000-0-0,,
203260397,16 03 16.135,-26 43 01.56,1,6.886,78647,6788-1727-1,317-083085,16031613-2643013,STAR,BV,plx,-0.79,0.75,-180.7,0.7,20.72,0.73,7.436,0.016,6.95,0.011,,,,,,,5.984,0.027,5.725,0.029,5.668,0.024,6339,311,311,4.138,0.08,0.08,-0.02,0.15,0.24,1.556,0.088,0.1,1.253,0.104,0.166,0.322,0.088,0.069,48.26,1.7,1.7,0,0,0,AAA-111-111-000-0-0,,
203260402,16 43 12.761,-26 43 01.49,1,9.336,,6804-809-1,317-090716,16431276-2643014,STAR,gri,rpm,-0.9,1.8,-7.3,1.8,,,9.868,0.029,9.456,0.026,9.742,0.03,9.34,0.04,9.163,0.06,8.367,0.02,8.273,0.038,8.153,0.033,11008,110,3994,3.622,0.165,0.02,0.118,0.05,0.05,4.981,0.1,1.915,3.78,0.076,1.766,0.031,0.045,0.002,471.9,14.16,31.09,1.031,0.001,0.611,AAA-111-111-000-0-0,,
203262247,16 40 19.372,-26 42 39.79,1,13.856,,,317-089974,16401937-2642397,STAR,gri,rpm,-14.5,2.8,-30.7,2.8,,,16.167,0.04,14.582,0.04,15.41,0.043,13.98,0.045,13.19,0.064,11.385,0.024,10.767,0.024,10.568,0.023,3838,38,38,4.865,0.036,0.02,0.07,0.12,0.08,0.424,0.008,0.043,0.471,0.009,0.051,6.325,1.279,0.38,84.96,2.549,4.567,0.071,0.001,0.001,AAA-222-111-000-0-0,,
203264382,16 04 51.903,-26 42 14.12,1,14.228,,,317-083346,16045190-2642140,STAR,JHK,rpm,-40.7,3.2,-42.9,3.2,,,,,,,,,,,,,12.137,0.024,11.547,0.024,11.327,0.023,3703,108,86,4.955,0.06,0.06,0.006,0.09,0.24,0.326,0.042,0.057,0.359,0.046,0.082,9.861,4.197,2.206,89.75,12.82,19.18,0.111,0.066,0.056,AAA-222-111-000-0-0,,
203265207,16 42 41.278,-26 42 04.39,1,11.574,,6804-1565-1,317-090568,16424128-2642041,STAR,gri,rpm,-22.9,3.1,-11.2,3,,,12.478,0.229,11.718,0.164,12.099,0.03,11.558,0.04,11.349,0.06,10.297,0.023,10.027,0.022,9.93,0.019,6122,398,159,4.164,0.155,0.186,0.038,0.12,0.21,1.482,0.466,0.302,1.223,0.193,0.161,0.362,0.274,0.178,308.7,106.2,67.41,0.23,0.189,0.086,AAA-222-111-000-0-0,,
203265828,16 07 51.634,-26 41 56.69,1,11.351,,6788-537-1,317-083828,16075163-2641567,STAR,gri,rpm,17.7,4.1,3.5,3.6,,,11.947,0.136,11.132,0.084,12.364,0.9,11.015,0.09,10.916,0.06,9.988,0.024,9.717,0.026,9.599,0.024,6347,354,253,4.071,0.22,0.264,0.029,0.15,0.18,1.666,0.787,0.402,1.371,0.244,0.209,0.219,0.266,0.135,332.5,134.6,95.81,0.272,0.197,0.123,AAA-222-111-000-0-0,,
203266863,16 04 48.028,-26 41 44.21,1,11.379,,6788-669-1,317-083336,16044802-2641440,STAR,gri,rpm,-11.4,3.5,-4.3,3.5,,,11.861,0.119,11.341,0.111,12.435,0.9,11.055,0.12,10.927,0.01,10.007,0.026,9.735,0.024,9.651,0.021,6377,326,272,4.001,0.282,0.235,0.029,0.12,0.18,1.753,0.886,0.506,1.387,0.294,0.21,0.199,0.354,0.127,357.4,142.8,118.6,0.268,0.196,0.131,AAA-222-111-000-0-0,,
203271442,16 02 00.254,-26 40 50.26,1,12.416,,6787-2356-1,317-082874,16020024-2640502,STAR,gri,rpm,-0.3,3.2,-6.5,3.2,,,12.37,0.231,12.192,0.249,13.455,0.9,12.072,0.1,11.971,0.01,11.123,0.027,10.785,0.023,10.762,0.028,6015,236,189,4.153,0.25,0.3,-0.034,0.18,0.24,1.44,0.657,0.387,1.151,0.227,0.162,0.313,0.455,0.185,431.6,209.2,121.1,0.218,0.133,0.074,AAA-222-111-000-0-0,,
203271901,16 08 04.103,-26 40 44.92,1,13.018,,,317-083863,16080411-2640449,STAR,gri,rpm,-9.3,1.8,-23.1,2.1,,,15.921,0.9,13.634,0.01,15.328,0.9,13.005,0.08,12.028,0.02,9.985,0.023,9.256,0.024,9.062,0.023,4765,96,76,2.641,0.244,0.854,-0.299,0.12,1.17,7.655,11.006,1.967,0.988,0.149,0.149,0.002,0.003,0.002,921.8,1343,225.8,0.914,0.09,0.205,AAA-222-111-000-0-0,,
203274630,16 04 52.846,-26 40 13.66,1,9.696,,6788-169-1,317-083348,16045285-2640135,STAR,gri,rpm,-20.2,1.7,-33.6,1.6,,,10.109,0.031,9.457,0.024,10.808,0.9,9.496,0.05,9.219,0.01,8.439,0.024,8.216,0.061,8.104,0.024,6246,501,501,4.004,0.312,0.144,0.033,0.15,0.18,1.735,0.627,0.537,1.274,0.402,0.219,0.218,0.356,0.107,184.6,79.8,55.72,0.4,0.176,0.211,AAA-111-111-000-0-0,,
203278103,16 11 16.872,-26 39 33.13,1,14.55,,,,16111687-2639331,STAR,JHK,col,,,,,,,,,,,,,,,,,12.283,0.026,11.632,0.02,11.42,0.026,4694,340,283,2.415,1.072,0.402,-0.356,0.45,0.63,9.763,4.091,6.793,0.95,0.307,0.09,8.85E-04,0.03,6.50E-04,3350,1979,2216,0.54,0.353,0.252,AAA-222-111-000-0-0,,
203279329,15 59 58.956,-26 39 17.85,1,10.323,,6787-2023-1,317-082572,15595895-2639178,STAR,BV,rpm,3.1,2.7,5.4,2.4,,,10.965,0.049,10.413,0.042,,,,,,,9.033,0.026,8.823,0.053,8.682,0.019,6891,886,443,3.763,0.333,0.185,0.059,0.12,0.12,3.042,0.924,1.252,1.862,0.504,0.42,0.069,0.211,0.035,390.8,165.8,160.9,0.274,0.322,0.124,AAA-112-111-000-0-0,,
203279357,16 00 41.757,-26 39 17.54,1,11.584,,6787-1387-1,317-082687,16004176-2639173,STAR,BV,rpm,-13.9,3.1,-10.4,2.9,,,12.22,0.179,11.672,0.149,,,,,,,10.659,0.023,10.328,0.023,10.289,0.028,5938,286,190,4.154,0.234,0.195,0.003,0.16,0.24,1.378,0.422,0.378,1.132,0.162,0.135,0.364,0.458,0.179,337.3,105.3,93.84,0.2,0.118,0.089,AAA-222-111-000-0-0,,
203279708,16 04 55.240,-26 39 13.59,1,13.682,,,317-083351,16045524-2639135,STAR,gri,rpm,-20.8,2,-35.1,1.9,,,16.734,0.9,14.396,0.08,16.117,0.9,13.741,0.14,12.639,0.04,10.607,0.024,9.953,0.026,9.694,0.019,3606,36,36,4.967,0.02,0.02,0.175,0.05,0.06,0.314,0.006,0.006,0.333,0.007,0.007,10.78,0.647,0.647,49.72,1.492,1.492,0.054,0.001,0.001,AAA-222-111-000-0-0,,
203280640,15 55 35.773,-26 39 01.64,1,12.472,,6787-792-1,317-081821,15553576-2639016,STAR,BV,rpm,-13.7,3.1,-13.9,2.9,,,12.193,0.168,12.309,0.241,,,,,,,10.548,0.026,10.24,0.024,10.151,0.023,6134,323,269,4.202,0.19,0.228,-0.022,0.15,0.18,1.365,0.521,0.322,1.172,0.181,0.151,0.402,0.391,0.224,321.4,120.2,74.77,0.232,0.171,0.107,AAA-222-111-000-0-0,,
203280904,16 03 54.904,-26 38 58.48,1,15.673,,,,16035490-2638584,STAR,JHK,col,,,,,,,,,,,,,,,,,13.412,0.022,12.823,0.026,12.551,0.028,3628,2208,208,4.987,0.085,0.884,-0.029,0.15,0.27,0.288,1.402,0.083,0.289,0.786,0.107,11.68,9.189,11.44,130.9,879.4,45.14,0.173,1.339,0.112,AAA-222-111-000-0-0,,
203284437,15 56 17.212,-26 38 17.20,1,16.94,,,,15561721-2638171,STAR,JHK,col,,,,,,,,,,,,,,,,,14.492,0.03,13.932,0.042,13.565,0.045,3571,1865,222,5.004,0.1,0.86,-0.029,0.16,0.32,0.256,1.197,0.073,0.256,0.674,0.102,13.79,10.45,13.41,182.2,1180,62.39,0.194,0.874,0.104,AAA-222-111-000-0-0,,
203285885,16 03 40.764,-26 38 00.38,1,14.261,,,317-083147,16034077-2638002,STAR,JHK,rpm,-54.1,2.3,-52.3,2.4,,,,,,,,,,,,,12.116,0.028,11.505,0.032,11.29,0.033,3781,187,224,4.908,0.11,0.055,-0.072,0.16,0.24,0.367,0.049,0.095,0.402,0.068,0.124,7.833,5.5,1.682,95.94,30.19,32.29,0.078,0.07,0.038,AAA-222-111-000-0-0,,
203286997,16 03 10.295,-26 37 47.13,1,8.462,78635,6788-513-1,317-083063,16031029-2637471,STAR,BV,plx,-5.39,1.25,-6.06,1.13,4.15,1.24,8.549,0.019,8.4,0.016,,,,,,,8.109,0.023,8.11,0.044,8.004,0.027,8990,1310,936,4.073,0.12,0.216,0.01,0.12,0.1,2.21,0.693,0.346,2.26,0.47,0.336,0.198,0.098,0.102,241,72,72,0.19,0.187,0.072,AAA-111-111-000-0-0,,
203288831,16 05 18.033,-26 37 25.44,1,11.616,,6788-80-1,317-083408,16051802-2637253,STAR,gri,rpm,-21.9,3.1,-51.8,3,,,12.634,0.317,11.184,0.1,12.905,0.9,11.227,0.1,11.064,0.06,9.984,0.023,9.615,0.024,9.536,0.024,5808,179,215,4.388,0.095,0.209,-0.092,0.2,0.28,1.038,0.32,0.161,0.968,0.099,0.099,0.854,0.395,0.455,191.8,58.95,38.39,0.203,0.141,0.106,AAA-222-111-000-0-0,,
203289956,16 03 40.716,-26 37 12.49,1,13.846,,,317-083146,16034072-2637123,STAR,JHK,rpm,-99.5,2.4,-22.8,2.3,,,,,,,,,,,,,11.843,0.023,11.321,0.023,11.059,0.027,3455,138,138,5.053,0.066,0.055,0.034,0.12,0.12,0.219,0.054,0.043,0.205,0.076,0.045,18.75,8.478,5.838,62.8,20.37,17.97,0.047,0.035,0.025,AAA-222-111-000-0-0,,
203290460,16 04 06.713,-26 37 07.10,1,13.446,,,317-083220,16040671-2637070,STAR,JHK,rpm,-10.3,2.8,-32.2,2.2,,,,,,,,,,,,,10.937,0.026,10.235,0.023,9.979,0.024,4932,121,181,3.427,0.861,0.492,-0.084,0.24,0.64,2.888,1.723,1.991,0.976,0.276,0.153,0.038,0.985,0.031,595,229.4,433.5,1.002,0.17,0.227,AAA-222-111-000-0-0,,
203291779,15 59 07.167,-26 36 50.73,1,12.18,,,317-082442,15590716-2636507,STAR,JHK,rpm,0.9,2.4,-3.6,1.1,,,,,,,,,,,,,11.075,0.024,10.781,0.023,10.742,0.021,6256,297,186,4.057,0.2,0.28,-0.004,0.12,0.18,1.616,1.073,0.317,1.296,0.362,0.217,0.253,0.229,0.174,512.5,289.4,102.8,0.238,0.148,0.082,AAA-222-111-000-0-0,,
203292250,15 59 25.970,-26 36 45.45,1,12.299,,6787-487-1,317-082496,15592591-2636452,STAR,BV,rpm,10.2,3.1,1.6,3.2,,,12.818,0.243,12.355,0.203,,,,,,,11.291,0.024,11.063,0.026,10.924,0.023,6736,589,421,4.083,0.145,0.203,0.061,0.15,0.15,1.8,0.566,0.367,1.531,0.253,0.211,0.224,0.17,0.11,654.5,198.8,152.5,0.412,0.33,0.198,AAA-222-111-000-0-0,,
203293186,16 03 11.684,-26 36 34.63,1,11.547,,6788-178-1,317-083068,16031168-2636345,STAR,gri,rpm,13.1,3.2,-15.4,3.1,,,12.095,0.238,11.266,0.132,12.756,0.9,11.177,0.13,11.029,0.03,10.012,0.023,9.672,0.026,9.568,0.023,6036,296,247,4.096,0.245,0.245,-0.015,0.15,0.27,1.455,0.723,0.415,1.179,0.267,0.19,0.283,0.388,0.182,262.5,139.2,78.37,0.282,0.217,0.155,AAA-222-111-000-0-0,,
203293489,16 02 31.003,-26 36 30.91,1,12.441,,,317-082966,16023099-2636308,STAR,gri,rpm,2.2,1.6,-0.7,3,,,13.717,0.9,12.279,0.07,13.481,0.9,12.075,0.1,11.996,0.061,11.161,0.027,10.968,0.024,10.872,0.026,6986,508,423,3.994,0.185,0.296,0.071,0.1,0.1,2.055,1.015,0.456,1.659,0.357,0.198,0.17,0.154,0.117,728.1,351.3,168.1,0.328,0.231,0.105,AAA-222-111-000-0-0,,
203294831,15 59 31.010,-26 36 15.72,1,11.571,,6787-455-1,317-082505,15593100-2636154,STAR,BV,rpm,4.6,3.2,-5.8,3.2,,,13.148,0.36,11.828,0.164,,,,,,,10.948,0.023,10.71,0.023,10.586,0.019,6842,725,453,4.014,0.18,0.18,0.059,0.12,0.15,2.027,0.601,0.53,1.579,0.273,0.273,0.187,0.192,0.095,613,177.4,176.2,0.45,0.37,0.231,AAA-222-111-000-0-0,,
203294843,16 10 12.380,-26 36 15.65,1,11.878,,6788-194-1,317-084310,16101236-2636155,STAR,gri,rpm,-2.1,2.5,-13.8,2.5,,,12.389,0.202,11.908,0.175,12.987,0.9,11.577,0.08,11.403,0.03,10.414,0.024,10.104,0.022,10.019,0.021,6086,326,145,4.138,0.215,0.258,-0.009,0.15,0.27,1.461,0.676,0.348,1.172,0.255,0.17,0.313,0.379,0.192,329.9,170.4,75.58,0.252,0.142,0.079,AAA-222-111-000-0-0,,
203295468,16 08 31.576,-26 36 08.77,1,12.581,,,317-083940,16083157-2636087,STAR,BV,rpm,-15.9,3.1,-24.1,1.9,,,14.366,0.9,12.881,0.03,,,,,,,11.519,0.024,11.229,0.023,11.175,0.023,6097,144,180,4.252,0.138,0.138,-0.242,0.25,0.45,1.216,0.243,0.203,1.011,0.131,0.157,0.532,0.292,0.217,439.6,99.73,68.87,0.198,0.095,0.082,AAA-222-111-000-0-0,,
203295589,16 00 02.212,-26 36 07.23,1,12.624,,,317-082584,16000221-2636072,STAR,JHK,rpm,16.8,3,11.3,3.3,,,,,,,,,,,,,11.439,0.024,11.139,0.023,11.044,0.021,6101,275,196,4.237,0.12,0.24,-0.062,0.18,0.27,1.344,0.481,0.234,1.139,0.167,0.139,0.432,0.319,0.244,484.9,161.1,89.86,0.265,0.182,0.091,AAA-222-111-000-0-0,,
203295832,15 57 34.455,-26 36 04.63,1,13.315,,,317-082192,15573445-2636045,STAR,JHK,rpm,8.4,1.9,-15.3,1.9,,,,,,,,,,,,,11.116,0.027,10.503,0.027,10.274,0.023,4955,153,183,2.878,0.456,0.38,-0.725,0.56,0.35,5.544,2.828,2.163,0.91,0.249,0.028,0.004,0.015,0.003,1151,571.1,381.7,0.692,0.072,0.156,AAA-222-111-000-0-0,,
203298043,16 15 37.254,-26 35 39.79,1,12.536,,,318-087241,16153725-2635396,STAR,gri,rpm,-6.7,1.8,-17.9,1.4,,,13.864,0.044,12.874,0.031,13.355,0.032,12.483,0.041,12.186,0.061,10.835,0.023,10.388,0.028,10.238,0.023,5805,188,611,3.82,0.555,0.09,-0.098,0.2,0.2,2.208,0.306,1.195,1.179,0.139,0.277,0.102,0.686,0.029,522.2,53.02,277.9,0.559,0.166,0.29,AAA-222-111-000-0-0,,
203300063,16 04 13.832,-26 35 16.86,1,12.597,,,318-085267,16041382-2635169,STAR,gri,rpm,10.8,1.2,-1.1,1.2,,,14.045,0.9,12.48,0.05,13.769,0.9,12.247,0.12,12.095,0.01,11.109,0.024,10.805,0.022,10.724,0.023,6188,251,251,4.08,0.252,0.21,0.017,0.12,0.21,1.532,0.602,0.37,1.245,0.239,0.199,0.279,0.311,0.165,468.9,182.6,112.4,0.259,0.221,0.092,AAA-222-111-000-0-0,,
203300329,15 56 58.755,-26 35 13.83,1,13.285,,,318-084189,15565875-2635138,STAR,JHK,rav,-5.4,2.4,7.8,1.8,,,,,,,,,,,,,10.986,0.024,10.21,0.023,10.113,0.023,4236,83,100,1.475,0.138,0.115,-0.469,0.14,0.12,28.997,4.143,3.625,0.969,0.028,0.019,3.60E-05,2.24E-05,1.20E-05,4895,635.3,562.3,0.348,0.234,0.117,AAA-222-111-000-0-0,,
203301372,16 04 36.601,-26 35 01.88,1,12.27,,,318-085333,16043660-2635018,STAR,gri,rpm,5,2.2,-12.7,1.8,,,13.531,0.9,12.12,0.07,13.317,0.9,11.941,0.13,11.821,0.02,10.95,0.023,10.681,0.022,10.65,0.026,6299,223,186,4.181,0.145,0.261,0.029,0.12,0.24,1.477,0.566,0.319,1.256,0.188,0.134,0.358,0.309,0.217,441.4,180.4,100,0.214,0.123,0.092,AAA-222-111-000-0-0,,
203301448,16 01 38.725,-26 35 01.08,1,11.358,,6787-2306-1,318-084868,16013872-2635011,STAR,BV,rpm,-0.8,3.1,-15.9,3,,,12.339,0.23,11.541,0.136,,,,,,,10.477,0.024,10.212,0.024,10.159,0.021,6346,302,201,4.207,0.12,0.288,0.038,0.15,0.18,1.461,0.7,0.26,1.303,0.246,0.154,0.412,0.256,0.27,342.7,173.8,69.85,0.221,0.133,0.074,AAA-222-111-000-0-0,,
203301463,15 59 11.890,-26 35 00.87,1,8.14,,6787-257-1,318-084510,15591189-2635008,STAR,BV,rpm,-18.4,1.7,-20.9,1.6,,,8.406,0.015,8.127,0.012,,,,,,,7.3,0.024,7.059,0.04,6.968,0.026,6413,347,198,3.825,0.376,0.235,0.055,0.1,0.14,2.337,1.181,0.887,1.615,0.296,0.355,0.102,0.252,0.06,139.9,63.82,49.66,0.131,0.138,0.069,AAA-111-111-000-0-0,,
203302339,16 17 29.703,-26 34 51.30,1,13.815,,,318-087386,16172969-2634513,STAR,gri,rpm,-1.4,2.3,-9.9,2.1,,,15.928,0.07,14.477,0.039,15.325,0.042,13.823,0.045,13.168,0.064,10.96,0.023,10.226,0.026,9.978,0.023,4694,302,251,2.492,0.532,0.114,-0.206,0.4,1.04,9.044,2.575,3.564,1.109,0.219,0.219,0.001,0.005,5.78E-04,1613,369.6,650,0.974,0.213,0.256,AAA-222-111-000-0-0,,
203303086,16 13 17.507,-26 34 43.21,1,11.795,,6801-131-1,318-086928,16131751-2634431,STAR,gri,rpm,7.4,3.1,-12.7,3.1,,,12.368,0.245,11.829,0.208,12.938,0.9,11.491,0.09,11.305,0.01,10.318,0.024,10.005,0.026,9.925,0.023,6143,227,189,4.05,0.294,0.245,0.025,0.12,0.3,1.568,0.954,0.513,1.229,0.329,0.247,0.237,0.402,0.149,359.1,168.4,132.7,0.262,0.218,0.131,AAA-222-111-000-0-0,,
203303610,16 04 35.245,-26 34 36.81,1,12.417,,,318-085328,16043524-2634368,STAR,gri,rpm,4.6,4.6,-25,3.8,,,14.048,0.9,12.233,0.06,13.801,0.9,11.953,0.15,11.824,0.05,11.464,0.023,11.12,0.022,11.069,0.023,5946,176,211,4.335,0.11,0.286,-0.167,0.25,0.25,1.12,0.455,0.175,1.026,0.102,0.123,0.645,0.401,0.4,407.1,147.6,71.59,0.213,0.133,0.083,AAA-222-111-000-0-0,,
203304201,16 04 34.896,-26 34 30.15,1,12.417,,,318-085327,16043489-2634301,STAR,gri,rpm,-18.8,1.4,24.6,5.6,,,14.048,0.9,12.233,0.06,13.801,0.9,11.953,0.15,11.824,0.05,11.442,0.033,11.147,0.025,11.095,0.024,6066,181,217,4.275,0.12,0.192,-0.194,0.25,0.35,1.186,0.295,0.174,1.041,0.113,0.159,0.568,0.312,0.286,428.4,103,70.43,0.211,0.092,0.066,AAA-222-111-000-0-0,,
203304391,16 11 56.264,-26 34 28.05,1,14.397,,,318-086729,16115626-2634281,STAR,JHK,rpm,27.6,1.5,-8,1.5,,,,,,,,,,,,,12.089,0.026,11.472,0.027,11.213,0.026,3756,2235,96,4.895,0.084,0.63,0.019,0.2,0.48,0.369,0.779,0.06,0.414,0.485,0.097,7.717,3.059,7.107,98.54,288.4,18.44,0.142,1.338,0.106,AAA-222-111-000-0-0,,
