211,204285373,15 59 11.278,-22 56 16.70,1,12.075,,,336-078757,15591127-2256166,,STAR,gri,rpm,3.1,0.9,21.3,1,,,13.079,0.01,12.337,0.031,,,12.668,0.02,12.06,0.01,11.821,0.01,,,10.75,0.021,10.4,0.023,10.321,0.02,6001,193,289,4.117,0.296,0.222,-0.076,0.16,0.2,1.53,0.363,0.499,1.111,0.197,0.123,0.297,0.559,0.14,392.5,69.7,135.9,0.326,0.081,0.116,AAA-222-111-000-0-0,,
212,204285558,16 03 33.612,-22 56 14.46,1,12.587,,,336-079352,16033361-2256144,,STAR,gri,rpm,-1.1,1.2,-5.2,3,,,14.165,0.02,12.98,0.02,,,13.559,0.02,12.567,0.01,12.171,0.02,,,10.743,0.022,10.138,0.025,9.997,0.023,4736,115,86,2.152,0.325,0.65,-0.875,0.55,0.55,12.755,13.299,4.116,0.9,0.153,0.04,3.50E-04,8.64E-04,3.15E-04,2438,2229,786.5,0.313,0.074,0.085,AAA-222-111-000-0-0,,
213,204285995,16 01 28.729,-22 56 08.58,1,14.45,,,336-079059,16012872-2256084,,STAR,gri,rpm,-3.4,1.4,-6.4,2.3,,,16.481,0.02,14.967,0.045,,,15.775,0.01,14.438,0.03,13.881,0.01,,,12.207,0.022,11.39,0.025,11.232,0.026,4276,128,128,1.331,0.196,0.14,-0.724,0.28,0.24,33.646,5.885,6.797,0.912,0.054,0.018,2.15E-05,2.09E-05,8.26E-06,9903,1572,1846,0.454,0.11,0.132,AAA-222-111-000-0-0,,
214,204286411,16 09 35.414,-22 56 02.52,1,12.474,,,336-080193,16093541-2256024,,STAR,gri,rpm,-6.4,1.5,0.8,1.6,,,13.319,0.04,12.694,0.01,,,12.933,0.01,12.491,0.02,12.277,0.01,,,11.279,0.027,10.95,0.023,10.859,0.024,6178,150,225,4.018,0.3,0.25,-0.374,0.35,0.25,1.507,0.748,0.5,1.058,0.261,0.13,0.217,0.484,0.135,512.6,245.6,166.1,0.212,0.076,0.076,AAA-222-111-000-0-0,,
215,204286599,16 29 10.321,-22 55 59.78,1,15.296,,,336-082673,16291032-2255595,,STAR,JHK,rpm,-13.2,6.2,3.2,3.8,,,,,,,,,,,,,,,,,12.768,0.023,12.092,0.024,11.796,0.021,6178,374,674,4.208,0.13,0.468,-0.015,0.2,0.28,1.354,1.442,0.183,1.237,0.041,0.275,0.403,0.221,0.339,573,522.9,78.52,2.196,0.093,0.464,AAA-222-111-000-0-0,,
216,204286728,16 02 23.674,-22 55 57.90,1,12.536,,,336-079188,16022368-2255577,,STAR,gri,rpm,-31.3,0.9,-22,2.1,,,13.628,0.02,12.773,0.01,,,13.162,0.02,12.509,0.01,12.268,0.05,,,11.162,0.026,10.844,0.027,10.7,0.025,5689,104,173,4.356,0.14,0.168,-0.014,0.16,0.2,1.067,0.225,0.219,1.002,0.05,0.09,0.748,0.537,0.357,324.2,54.26,73.7,0.175,0.077,0.092,AAA-222-212-c0c-0-0,,
217,204286970,16 10 43.552,-22 55 54.45,1,12.008,,,336-080369,16104355-2255544,,STAR,gri,rpm,-5,1.1,-3.6,1.6,,,13.043,0.06,12.229,0.02,,,12.572,0.01,11.985,0.02,11.766,0.04,,,10.658,0.027,10.339,0.023,10.232,0.021,6179,385,241,3.908,0.32,0.192,0.035,0.1,0.18,2.143,0.728,0.877,1.41,0.301,0.301,0.134,0.352,0.072,535.9,200.5,213.6,0.355,0.14,0.12,AAA-222-111-000-0-0,,
218,204287337,15 59 10.400,-22 55 49.33,1,13.284,,,336-078752,15591039-2255492,,STAR,gri,rpm,-9.5,1.3,-4.2,1.3,,,14.92,0.02,13.72,0.01,,,14.275,0.03,13.292,0.02,12.859,0.02,,,11.496,0.021,10.901,0.023,10.763,0.02,4910,261,116,2.314,0.605,0.968,-1.12,0.5,1.3,10.427,16.387,5.116,0.875,0.073,0.073,6.92E-04,0.005,6.67E-04,2619,4648,1047,0.466,0.122,0.104,AAA-222-111-000-0-0,,
219,204287667,16 21 25.364,-22 55 44.92,1,14.913,,,336-082323,16212536-2255448,,STAR,JHK,rpm,-18.2,2.4,-10.2,2.6,,,,,,,,,,,,,,,,,12.416,0.024,11.746,0.03,11.465,0.021,5701,362,362,3.893,0.55,0.15,-0.108,0.12,0.3,1.875,0.48,0.929,1.073,0.212,0.255,0.142,0.888,0.064,671.6,124.8,331.9,1.794,0.19,0.494,AAA-222-111-000-0-0,,
220,204287798,16 20 26.092,-22 55 42.88,1,15.388,,,,16202609-2255428,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,12.891,0.023,12.14,0.022,11.836,0.023,5341,700,583,3.547,0.815,1.304,-0.19,0.25,0.8,2.958,6.965,1.879,0.992,0.329,0.117,0.04,0.675,0.039,1161,2617,726.7,1.861,0.52,0.624,AAA-222-111-000-0-0,,
221,204287869,15 58 34.541,-22 55 41.89,1,11.678,,,336-078675,15583454-2255419,,STAR,gri,rpm,-6.9,0.9,5.6,0.9,,,12.609,0.01,11.903,0.01,,,12.213,0.01,11.658,0.01,11.448,0.01,,,10.423,0.022,10.13,0.022,10.048,0.023,6138,74,247,3.837,0.264,0.154,0.084,0.08,0.08,2.415,1.257,0.488,1.519,0.175,0.275,0.096,0.101,0.055,537.9,270.3,119.2,0.276,0.046,0.147,AAA-222-111-000-0-0,,
222,204287880,16 14 00.786,-22 55 41.81,1,10.588,,6793-833-1,336-080861,16140078-2255417,,STAR,gri,rpm,-5.5,2.2,-4.1,2.4,,,10.886,0.044,10.55,0.044,,,10.503,0.03,10.616,0.04,10.614,0.06,,,9.959,0.023,9.838,0.023,9.83,0.021,8773,685,428,3.989,0.17,0.204,0.017,0.18,0.12,2.349,0.636,0.41,2.21,0.356,0.198,0.146,0.101,0.08,592.3,196.8,109.7,0.211,0.071,0.059,AAA-222-111-000-0-0,,
223,204288125,15 58 24.322,-22 55 38.22,1,11.781,,,336-078655,15582432-2255382,,STAR,gri,rav,-0.1,0.9,-3.8,1.4,,,12.758,0.01,12.007,0.03,,,12.334,0.02,11.755,0.01,11.544,0.02,,,10.508,0.024,10.191,0.023,10.082,0.024,6107,121,121,3.833,0.114,0.095,0.081,0.08,0.1,2.381,0.461,0.386,1.506,0.138,0.165,0.101,0.056,0.031,564.7,104.9,104.4,0.143,0.135,0.045,AAA-222-111-000-0-0,,
224,204288213,16 40 39.331,-22 55 36.92,1,12.292,,,336-083876,16403932-2255368,,STAR,JHK,rpm,-5.8,1.6,2,1.4,,,,,,,,,,,,,,,,,11.079,0.026,10.721,0.024,10.661,0.019,5984,280,336,4.015,0.371,0.265,-0.039,0.16,0.28,1.596,0.82,0.626,1.119,0.363,0.145,0.222,0.652,0.139,461.3,233.7,155.1,0.255,0.202,0.101,AAA-222-111-000-0-0,,
225,204288273,16 11 48.307,-22 55 36.11,1,12.091,,,336-080523,16114830-2255360,,STAR,gri,rpm,-10.3,0.8,-25.3,1.3,,,13.355,0.04,12.372,0.01,,,12.829,0.04,12.042,0.01,11.775,0.05,,,10.487,0.026,10.028,0.023,9.898,0.022,5259,297,165,3.815,0.728,0.336,-0.254,0.3,0.48,1.958,0.795,1.151,0.942,0.228,0.076,0.115,1.355,0.08,395.1,159.1,231.2,0.231,0.156,0.047,AAA-222-111-000-0-0,,
226,204288433,16 09 46.337,-22 55 33.53,1,14.508,,,336-080222,16094634-2255335,,STAR,JHK,rpm,3.6,4.3,-16.8,10.2,,,,,,,,,,,,,,,,,11.992,0.024,11.319,0.023,11.029,0.019,6124,183,147,3.951,0.21,0.252,-0.154,0.2,0.36,1.899,0.983,0.461,1.226,0.283,0.236,0.17,0.16,0.107,523.4,334.1,138.9,2.142,0.069,0.179,AAA-222-111-000-0-0,,
227,204289154,16 25 59.486,-22 55 23.38,1,14.292,,,336-082497,16255946-2255231,,STAR,JHK,rpm,-6.7,4.2,-10.8,2.4,,,,,,,,,,,,,,,,,12.034,0.026,11.425,0.022,11.174,0.021,6466,269,1291,4.072,0.26,0.52,0.06,0.06,0.26,1.617,1.6,0.514,1.342,0.134,0.429,0.233,0.386,0.193,533.9,534.8,144.4,1.797,0.381,0.857,AAA-222-111-000-0-0,,
228,204289171,16 23 43.326,-22 55 23.10,1,15.148,,,,16234332-2255230,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,13.811,0.027,12.614,0.024,12.2,0.024,4539,223,223,1.918,0.525,0.375,-0.588,0.42,0.35,16.216,8.67,7.313,0.938,0.082,0.046,1.43E-04,7.43E-04,1.04E-04,7093,2519,3231,2.863,0.243,0.34,AAA-222-111-000-0-0,,
229,204289732,16 28 12.436,-22 55 14.94,1,15.32,,,336-082632,16281243-2255148,,STAR,JHK,rpm,-9.3,4.3,-1.1,2.4,,,,,,,,,,,,,,,,,13.28,0.024,12.699,0.024,12.485,0.024,5115,721,360,3.183,1.188,0.99,-0.375,0.45,0.63,3.338,6.697,2.447,0.935,0.204,0.082,0.014,0.827,0.014,2085,3778,1482,0.72,0.582,0.364,AAA-222-111-000-0-0,,
230,204289773,16 13 05.867,-22 55 14.16,1,12.364,,,336-080730,16130586-2255143,,STAR,gri,rpm,-5.5,2.5,-12.3,1.7,,,13.256,0.05,12.55,0.01,,,12.865,0.01,12.347,0.03,12.149,0.1,,,11.089,0.023,10.762,0.023,10.688,0.023,6028,182,146,4.185,0.21,0.252,-0.064,0.15,0.27,1.332,0.56,0.338,1.141,0.194,0.194,0.371,0.45,0.203,419.7,176.4,106.4,0.196,0.074,0.062,AAA-222-111-000-0-0,,
231,204289942,16 27 28.317,-22 55 11.87,1,13.548,,,336-082593,16272832-2255118,,STAR,J,rpm,-11.6,5.4,6.6,2.4,,,,,,,,,,,,,,,,,12.128,0.024,11.413,0.023,11.12,0.024,5157,692,461,3.072,0.948,0.948,-0.362,0.3,0.72,4.596,7.098,3.273,1.01,0.228,0.127,0.006,0.211,0.005,1384,1734,915.1,1.479,0.367,0.524,AAA-222-111-000-0-0,,
232,204290034,16 25 50.726,-22 55 10.39,1,11.973,,,336-082490,16255072-2255103,,STAR,gri,rav,-2.8,3.3,-0.5,1.3,,,13.541,0.01,12.533,0.05,,,13.043,0.031,12.107,0.04,11.515,0.06,,,9.676,0.023,9.207,0.024,8.981,0.024,6122,112,300,3.254,0.085,0.025,0.083,0.12,0.06,5.759,0.175,0.68,2.105,0.124,0.05,0.011,0.004,8.66E-04,999,896.6,218.1,0.335,0.04,0.013,AAA-222-111-000-0-0,,
233,204290172,15 59 13.349,-22 55 08.35,1,13.771,,,336-078761,15591334-2255083,,STAR,gri,rpm,1.1,1.3,-2.6,2.4,,,15.758,0.04,14.318,0.02,,,15.049,0.02,13.771,0.01,13.223,0.02,,,11.591,0.021,10.819,0.023,10.647,0.022,4403,135,135,1.446,0.3,0.18,-0.845,0.25,0.25,28.521,6.665,7.707,0.908,0.047,0.021,3.62E-05,6.57E-05,1.67E-05,6609,1432,1843,0.488,0.113,0.136,AAA-222-111-000-0-0,,
234,204290655,16 01 14.998,-22 55 01.87,1,14.12,,,336-079024,16011500-2255018,,STAR,gri,rpm,-2.9,1.3,-1.4,1.4,,,15.985,0.08,14.627,0.01,,,15.352,0.043,14.145,0.01,13.592,0.04,,,12.111,0.024,11.456,0.022,11.327,0.021,4719,187,156,2.081,0.456,0.532,-0.95,0.56,0.4,14.06,9.511,5.673,0.897,0.076,0.035,2.85E-04,0.001,2.38E-04,4309,2875,1495,0.615,0.146,0.146,AAA-222-111-000-0-0,,
235,204290833,16 02 08.454,-22 54 59.10,1,13.059,,,336-079153,16020845-2254588,,STAR,JHK,rpm,-14.6,1.2,-22.8,1.3,,,,,,,,,,,,,,,,,10.526,0.021,9.805,0.023,9.549,0.021,4134,84,135,4.783,0.032,0.02,-0.017,0.14,0.06,0.511,0.023,0.039,0.58,0.037,0.044,4.268,0.678,0.376,103.9,25.23,10.7,0.074,0.21,0.017,AAA-222-111-000-0-0,,
236,204290918,16 21 18.482,-22 54 57.84,1,12.99,,,336-082318,16211848-2254578,,STAR,J,rpm,-11.7,4.5,-8.8,4.5,,,,,,,,,,,,,,,,,11.445,0.026,10.573,0.026,10.149,0.023,5253,393,471,2.453,0.117,0.065,-0.958,0.6,0.5,9.251,1.518,1.503,0.899,0.183,0.031,0.001,6.08E-04,2.36E-04,1566,302.9,132.5,2.221,0.16,0.288,AAA-222-111-000-0-0,,
237,204291641,15 54 50.792,-22 54 47.47,1,10.209,77925,6779-294-1,336-078264,15545079-2254474,,STAR,gri,plx,-4.58,2.25,-0.43,1.81,6.65,2.42,11.16,0.066,10.531,0.053,,,10.653,0.03,10.185,0.01,10.019,0.02,,,9.046,0.029,8.815,0.033,8.699,0.021,6108,155,129,3.972,0.066,0.055,-0.031,0.12,0.21,1.935,0.138,0.154,1.324,0.102,0.142,0.174,0.043,0.029,234.8,15.43,15.43,0.122,0.072,0.036,AAA-112-111-000-0-0,,
238,204291900,16 41 09.986,-22 54 44.10,1,13.349,,,336-083970,16410998-2254439,,STAR,JHK,rpm,-84.7,2.2,-44.4,2.6,,,,,,,,,,,,,,,,,11.157,0.022,10.554,0.022,10.317,0.021,3659,85,148,4.987,0.055,0.077,0.027,0.12,0.15,0.284,0.077,0.045,0.302,0.088,0.075,12.14,4.424,4.282,60.73,17.69,24.31,0.084,0.047,0.056,AAA-222-111-000-0-0,,
239,204292078,16 02 40.302,-22 54 41.69,1,13.969,,,336-079229,16024030-2254415,,STAR,gri,rpm,-1.3,1.4,-0.8,2.3,,,15.717,0.063,14.385,0.02,,,15.062,0.07,14.002,0.04,13.501,0.05,,,11.967,0.023,11.303,0.025,11.124,0.023,4630,171,143,1.888,0.52,0.26,-0.84,0.66,0.3,17.087,6.016,7.159,0.906,0.201,0.026,1.51E-04,7.80E-04,9.02E-05,5258,1610,2176,0.395,0.16,0.114,AAA-222-111-000-0-0,,
240,204292090,16 33 55.036,-22 54 41.60,1,12.086,,,336-083138,16335503-2254415,,STAR,gri,rpm,-6.5,2.9,-7.1,3,,,12.883,0.041,12.222,0.03,,,12.58,0.031,12.029,0.04,11.875,0.06,,,11.16,0.023,10.941,0.024,10.838,0.023,6642,535,382,4.03,0.17,0.17,0.071,0.12,0.1,1.953,0.537,0.482,1.544,0.234,0.234,0.186,0.196,0.084,649.7,176.6,158.9,0.398,0.246,0.176,AAA-222-111-000-0-0,,
241,204292409,15 58 45.191,-22 54 37.10,1,10.544,,6779-162-1,336-078693,15584520-2254371,,STAR,gri,plx,-5.1,3.3,-40.7,3.6,,,12.339,0.248,10.99,0.083,,,11.617,0.01,10.489,0.04,10.084,0.01,,,8.655,0.029,8.071,0.021,7.87,0.026,4575,94,75,2.441,0.144,0.096,0.112,0.12,0.15,11.694,0.894,1.146,1.406,0.253,0.211,8.34E-04,4.88E-04,1.72E-04,693.8,236.6,236.6,0.209,0.103,0.086,AAA-111-111-000-0-0,,
242,204292655,16 11 45.301,-22 54 32.92,1,14.164,,,,16114530-2254329,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,12.821,0.023,12.22,0.023,11.814,0.024,7928,264,595,4.048,0.064,0.112,0.104,0.12,0.18,2.079,0.43,0.186,1.918,0.114,0.137,0.196,0.051,0.072,954.6,530.1,378.3,2.867,0.258,0.147,AAA-222-111-000-0-0,,
243,204292739,15 55 36.250,-22 54 31.77,1,11.224,,,336-078362,15553624-2254317,,STAR,gri,rpm,-3.4,0.8,-11.8,1.8,,,12.79,0.01,11.618,0.03,,,12.18,0.02,11.214,0.02,10.815,0.02,,,9.418,0.026,8.805,0.067,8.644,0.021,4777,47,134,1.981,0.576,0.48,-1.012,0.65,0.65,13.505,12.145,4.964,0.898,0.206,0.043,2.34E-04,9.27E-04,2.00E-04,1424,1044,602.4,0.286,0.076,0.14,AAA-212-111-000-0-0,,
244,204293588,16 08 49.232,-22 54 19.17,1,12.053,,,336-080104,16084923-2254192,,STAR,gri,rpm,2.6,0.9,-2.1,1,,,12.891,0.03,12.232,0.01,,,12.495,0.01,12.036,0.01,11.863,0.01,,,10.851,0.024,10.611,0.023,10.47,0.023,6909,645,460,3.907,0.195,0.234,-0.004,0.15,0.09,2.279,0.792,0.502,1.717,0.24,0.206,0.128,0.094,0.072,666.2,236.6,149.1,0.462,0.251,0.209,AAA-222-111-000-0-0,,
245,204294331,16 02 13.456,-22 54 08.60,1,12.895,,,336-079163,16021345-2254085,,STAR,gri,rpm,1.9,4.5,2.4,4.5,,,14.438,0.03,13.243,0.05,,,13.84,0.04,12.86,0.03,12.49,0.05,,,11.028,0.021,10.445,0.026,10.305,0.021,4781,148,89,2.406,0.512,0.32,-0.436,0.3,0.6,10.208,3.187,4.593,1,0.249,0.124,8.37E-04,0.004,5.29E-04,2061,751.3,883.1,0.29,0.12,0.086,AAA-222-111-000-0-0,,0670-0411930
246,204294403,15 57 05.293,-22 54 07.38,1,12.893,,,336-078503,15570529-2254074,,STAR,gri,rpm,-51.8,1.2,-17.9,1.1,,,14.003,0.045,13.186,0.01,,,13.551,0.01,12.886,0.01,12.612,0.02,,,11.427,0.022,10.991,0.023,10.919,0.023,5429,88,132,4.491,0.105,0.777,-0.636,0.42,0.3,0.847,1.31,0.149,0.856,0.044,0.098,1.345,0.644,1.258,288.9,320.2,77.18,0.135,0.079,0.04,AAA-222-111-000-0-0,,
247,204294596,16 28 07.854,-22 54 04.54,1,12.299,,,336-082627,16280784-2254044,,STAR,gri,rav,-5.8,2.3,-10.5,1.2,,,14.01,0.045,12.913,0.031,,,13.505,0.032,12.473,0.041,11.782,0.06,,,9.953,0.023,9.447,0.021,9.217,0.019,5734,57,439,3.236,0.02,0.768,-0.059,0.05,0.9,5.795,3.364,0.116,2.116,0.042,1.227,0.011,6.51E-04,0.01,960.4,282.5,28.81,0.305,0.144,0.001,AAA-222-111-000-0-0,,
248,204295043,15 56 25.911,-22 53 58.28,1,11.12,,6779-170-1,336-078438,15562590-2253582,,STAR,gri,plx,32.2,3.4,-25.3,3.7,,,12.156,0.182,11.44,0.116,,,11.68,0.01,11.085,0.01,10.88,0.01,,,9.858,0.023,9.515,0.022,9.427,0.021,5814,118,94,4.369,0.055,0.066,0.064,0.15,0.18,1.093,0.077,0.052,1.034,0.051,0.062,0.785,0.127,0.148,196.1,10.07,10.07,0.141,0.064,0.055,AAA-222-111-000-0-0,,
249,204295293,16 24 12.375,-22 53 54.66,1,13.287,,,336-082392,16241237-2253548,,STAR,J,rpm,-9.7,4.1,-21,4.8,,,,,,,,,,,,,,,,,11.813,0.024,11.09,0.026,10.796,0.02,5233,52,84,3.856,0.02,0.02,0.136,0.05,0.05,2.108,0.042,0.042,1.163,0.023,0.023,0.124,0.007,0.007,525.4,15.76,15.76,1.709,0.001,0.3,AAA-222-111-000-0-0,,
250,204295398,15 58 06.456,-22 53 53.30,1,13.127,,,336-078624,15580645-2253531,,STAR,gri,rpm,-7.8,1.3,-3.4,1.3,,,14.684,0.02,13.525,0.05,,,14.056,0.03,13.12,0.03,12.729,0.01,,,11.298,0.022,10.741,0.022,10.632,0.023,4951,155,155,2.349,0.385,0.385,-0.845,0.35,0.77,10.126,4.443,3.582,0.907,0.077,0.055,7.37E-04,0.002,5.22E-04,2411,1403,766,0.387,0.11,0.132,AAA-222-111-000-0-0,,
251,204295793,16 28 38.901,-22 53 47.84,1,14.835,,,336-082652,16283889-2253479,,STAR,JHK,rpm,-8.3,2.5,6.1,3,,,,,,,,,,,,,,,,,12.338,0.024,11.582,0.024,11.283,0.023,5161,953,440,3.071,1.032,0.86,-0.266,0.45,0.72,3.998,7.115,2.825,0.975,0.457,0.102,0.011,0.376,0.01,1295,1989,943.2,1.593,0.722,0.433,AAA-222-111-000-0-0,,
252,204295893,16 40 12.712,-22 53 46.50,1,12.036,,,336-083807,16401271-2253464,,STAR,JHK,rav,5.9,1.2,-0.1,1.6,,,,,,,,,,,,,,,,,9.643,0.027,8.919,0.027,8.738,0.024,4703,94,94,2.379,0.055,0.066,-0.176,0.12,0.12,11.369,0.994,0.335,1.175,0.176,0.11,7.96E-04,8.69E-05,1.35E-04,1198,99.95,77.39,0.328,0.234,0.117,AAA-212-111-000-0-0,,
253,204296050,16 29 52.958,-22 53 44.07,1,15.736,,,,16295295-2253440,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,14.366,0.03,13.437,0.035,13.026,0.029,5231,653,467,2.972,1.38,0.69,-0.584,0.6,0.5,4.886,5.248,3.88,0.92,0.203,0.053,0.006,0.704,0.006,3343,2602,2595,2.609,0.456,0.456,AAA-222-111-000-0-0,,
254,204296148,16 24 51.802,-22 53 42.83,1,14.984,,,,16245180-2253428,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,12.154,0.024,11.388,0.024,10.989,0.023,6470,934,389,3.943,0.24,0.24,0.085,0.12,0.08,2.106,1.082,0.715,1.5,0.449,0.281,0.15,0.214,0.098,815.6,227.4,296,2.934,0.372,0.319,AAA-222-111-000-0-0,,
255,204296346,16 20 50.956,-22 53 40.05,1,13.471,,,336-082293,16205095-2253399,,STAR,JHK,rpm,-13.1,1.8,-21.7,1.8,,,,,,,,,,,,,,,,,10.886,0.026,10.022,0.022,9.8,0.023,4185,76,202,1.061,0.11,0.308,-0.83,0.45,0.12,44.723,15.219,4.16,0.907,0.068,0.018,9.33E-06,4.00E-06,5.37E-06,8291,248.7,248.7,0.587,0.139,0.174,AAA-222-111-000-0-0,,
256,204296355,16 37 30.733,-22 53 39.99,1,12.435,,,336-083456,16373074-2253399,,STAR,JHK,rpm,-15.4,2.4,-7.6,1.5,,,,,,,,,,,,,,,,,11.027,0.024,10.626,0.022,10.469,0.021,5979,382,191,4.049,0.345,0.161,-0.011,0.24,0.16,1.681,0.541,0.575,1.168,0.293,0.133,0.24,0.555,0.114,436.7,123.3,148.2,0.665,0.294,0.294,AAA-222-111-000-0-0,,
257,204296495,16 08 56.871,-22 53 38.07,1,11.893,,,336-080117,16085686-2253380,,STAR,gri,rpm,-33,1.4,-36.7,0.9,,,12.947,0.04,12.142,0.01,,,12.485,0.02,11.885,0.02,11.639,0.06,,,10.585,0.024,10.229,0.024,10.108,0.023,5898,178,249,4.323,0.125,0.225,-0.163,0.2,0.4,1.085,0.304,0.155,0.97,0.094,0.094,0.707,0.388,0.385,250.9,124.2,50.22,0.264,0.082,0.122,AAA-222-111-000-0-0,,
258,204296660,16 22 55.621,-22 53 36.03,1,15.427,,,,16225562-2253360,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,14.076,0.037,13.129,0.025,12.766,0.034,4908,373,266,2.455,1.344,0.252,-0.647,0.56,0.4,8.777,3.283,6.676,0.921,0.144,0.045,0.001,0.118,6.06E-04,4781,1728,3473,2.251,0.369,0.369,AAA-222-111-000-0-0,,
259,204296786,16 38 19.227,-22 53 34.45,1,7.582,81464,6796-911-1,336-083545,16381923-2253344,,STAR,BV,plx,-33.9,0.9,-58.41,0.63,10.19,0.79,8.008,0.015,7.613,0.011,,,,,,,,,,,6.687,0.019,6.48,0.031,6.437,0.024,6564,327,327,3.95,0.098,0.084,0.01,0.12,0.12,2.157,0.241,0.257,1.531,0.093,0.111,0.151,0.06,0.043,98.14,7.608,7.608,0.089,0.072,0.045,AAA-111-111-000-0-0,,
260,204296831,16 11 39.920,-22 53 33.91,1,15.262,,,336-080505,16113992-2253338,,STAR,JHK,rpm,-10.7,3.7,-26.4,6.3,,,,,,,,,,,,,,,,,12.821,0.026,12.146,0.027,11.897,0.03,3974,1205,194,4.832,0.13,0.988,-0.096,0.2,0.48,0.453,1.638,0.133,0.488,0.394,0.197,4.989,5.976,4.878,180.4,669.7,72.8,0.314,0.764,0.191,AAA-222-111-000-0-0,,
261,204296929,15 56 57.415,-22 53 32.78,1,12.529,,,336-078489,15565741-2253328,,STAR,gri,rpm,-29.3,1,-51.8,1,,,13.76,0.01,12.816,0.04,,,13.257,0.02,12.492,0.041,12.217,0.01,,,11.028,0.022,10.588,0.025,10.497,0.025,5214,126,157,4.56,0.045,0.045,-0.087,0.25,0.4,0.784,0.086,0.077,0.84,0.064,0.09,1.677,0.386,0.314,233,24.37,73.87,0.099,0.05,0.029,AAA-222-111-000-0-0,,
262,204296945,16 11 23.994,-22 53 32.59,1,14.139,,,336-080462,16112399-2253326,,STAR,JHK,rpm,-21.1,3.1,-13,1.5,,,,,,,,,,,,,,,,,11.616,0.027,10.891,0.026,10.648,0.025,5229,95,350,4.566,0.02,1.719,-0.242,0.18,0.84,0.782,5.087,0.016,0.835,0.085,0.017,1.724,0.103,1.72,188.4,1255,5.651,1.511,0.002,0.467,AAA-222-111-000-0-0,,
263,204297121,16 04 29.327,-22 53 30.31,1,12.328,,,336-079483,,,STAR,gri,,-27.5,1,-60.7,1.4,,,13.629,0.03,12.67,0.01,,,13.129,0.02,12.313,0.03,11.984,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,204297424,16 08 20.210,-22 53 25.91,1,11.755,,,336-080032,16082020-2253258,,STAR,gri,rpm,-2.9,1,-4.9,1.8,,,12.279,0.04,11.795,0.01,,,11.968,0.01,11.684,0.04,11.607,0.01,,,10.736,0.024,10.55,0.023,10.5,0.023,7054,289,289,4.106,0.13,0.26,0.039,0.1,0.12,1.807,0.841,0.314,1.595,0.275,0.172,0.238,0.193,0.15,558.4,262.6,126.5,0.23,0.104,0.087,AAA-222-111-000-0-0,,
265,204297587,16 00 20.899,-22 53 23.36,1,14.062,,,336-078916,16002089-2253233,,STAR,JHK,rpm,-4,2.4,0.4,2.1,,,,,,,,,,,,,,,,,11.715,0.026,10.985,0.026,10.826,0.024,4465,157,131,1.715,0.64,0.32,-0.666,0.63,0.35,20.349,8.594,9.556,0.937,0.277,0.051,8.50E-05,6.72E-04,5.65E-05,5129,2183,2420,0.408,0.234,0.146,AAA-222-111-000-0-0,,
266,204297738,16 03 29.129,-22 53 21.08,1,12.074,,,336-079340,16032912-2253210,,STAR,gri,rpm,4.3,1.9,-3,1.3,,,13.56,0.04,12.431,0.03,,,12.917,0.02,12.093,0.03,11.713,0.04,,,10.389,0.023,9.851,0.024,9.722,0.023,4981,154,154,2.351,0.49,0.686,-1.007,0.4,0.48,9.924,10.208,3.731,0.897,0.095,0.043,6.88E-04,0.002,6.01E-04,1482,1347,617.2,0.245,0.09,0.07,AAA-222-111-000-0-0,,
267,204298485,16 21 47.288,-22 53 10.40,1,14.437,,,336-082331,16214728-2253102,,STAR,gri,rpm,12.4,3,-50.5,2.4,,,14.94,0.04,14.583,0.04,,,14.809,0.039,14.364,0.048,14.277,0.076,,,12.696,0.027,12.08,0.024,11.715,0.024,3538,2520,97,5.016,0.065,0.533,-0.013,0.15,0.72,0.248,0.042,0.044,0.253,0.604,0.053,14.43,6.817,12.82,92.52,390.4,25.19,0.158,0.163,0.089,AAA-222-111-000-0-0,,
268,204298932,16 21 20.324,-22 53 03.80,1,13.261,,,336-082319,16212032-2253037,,STAR,gri,rav,-32.7,1.7,-8.2,1.7,,,15.806,0.07,14.134,0.037,,,15.138,0.041,13.399,0.043,12.456,0.061,,,10.101,0.026,9.176,0.026,8.876,0.023,4202,84,67,1.492,0.14,0.14,-0.441,0.18,0.12,28.655,5.638,3.983,0.97,0.074,0.019,3.61E-05,2.18E-05,1.36E-05,3272,453.7,398.5,0.372,0.27,0.135,AAA-222-111-000-0-0,,
269,204299243,16 22 34.441,-22 52 59.08,1,12.8,,,336-082351,16223444-2252590,,STAR,J,rpm,-39.7,2.7,9.4,2.4,,,,,,,,,,,,,,,,,11.209,0.026,10.474,0.027,10.143,0.019,5850,58,188,4.096,0.35,0.02,-0.005,0.05,0.22,1.549,0.031,0.588,1.085,0.022,0.192,0.293,0.767,0.018,436.4,13.09,164.1,2.021,0.001,0.207,AAA-222-111-000-0-0,,
