EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
201113419,12 15 15.914,-06 12 59.35,1,14.817,,,419-054943,12151591-0612594,,STAR,gri,rpm,-1.900,3.400,-8.500,4.100,,,15.728,0.010,15.026,0.030,,,15.331,0.020,14.789,0.020,14.597,0.080,,,13.563,0.030,13.122,0.030,13.046,0.033,,,,,,,,,5377,190,126,3.596,0.875,0.875,-1.050,0.700,0.840,2.113,3.444,1.451,0.856,0.049,0.058,0.051,0.947,0.048,1901.000,2885.000,1273.000,0.028,0.014,0.007,,,
201113427,12 06 09.771,-06 12 58.58,1,16.168,,,,12060977-0612585,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.306,0.030,13.751,0.035,13.565,0.056,,,,,,,,,3806,837,261,4.934,0.120,0.260,-0.169,0.250,0.350,0.323,0.273,0.093,0.360,0.295,0.134,9.345,7.273,6.390,256.600,356.100,90.530,0.024,0.013,0.007,,,
201113440,12 14 13.256,-06 12 57.27,1,17.379,,,,12141325-0612572,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.891,0.102,15.233,0.118,14.508,0.127,,,,,,,,,3631,392,280,4.999,0.115,0.138,-0.149,0.200,0.280,0.259,0.123,0.083,0.252,0.170,0.107,13.880,12.880,7.567,395.500,263.900,158.300,0.028,0.015,0.008,,,
201113541,12 01 59.643,-06 12 47.35,1,12.931,,,419-054625,12015964-0612473,,STAR,gri,lam,-14.600,1.900,-5.100,2.400,,,13.499,0.020,12.984,0.040,,,13.163,0.020,12.861,0.010,12.832,0.220,,,11.971,0.028,11.682,0.025,11.662,0.026,,,,,,,,,6095,97,97,4.223,0.120,0.120,-0.402,0.150,0.150,1.242,0.201,0.204,0.967,0.097,0.069,0.500,0.266,0.173,593.700,99.030,100.300,0.028,0.016,0.008,,,
201113683,12 05 45.706,-06 12 34.37,1,15.762,,,,12054570-0612343,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.253,0.030,13.734,0.031,13.643,0.055,,,,,,,,,4836,240,289,4.616,0.105,0.090,-0.344,0.300,0.540,0.675,0.135,0.146,0.720,0.093,0.149,2.229,1.671,0.694,690.900,176.900,188.800,0.027,0.016,0.008,,,
201113742,11 59 31.543,-06 12 29.35,1,15.178,,,419-054557,11593155-0612292,,STAR,gri,rpm,-8.800,3.600,-6.900,4.100,,,16.057,0.030,15.256,0.010,,,15.610,0.040,14.986,0.030,14.993,0.250,,,13.943,0.024,13.558,0.030,13.417,0.039,,,,,,,,,5401,129,129,4.522,0.050,0.120,-0.227,0.250,0.400,0.837,0.169,0.091,0.870,0.064,0.102,1.414,0.366,0.522,861.900,217.200,112.900,0.030,0.014,0.009,,,
201113828,12 03 59.618,-06 12 21.43,1,13.842,,,419-054675,12035960-0612213,,STAR,gri,rpm,41.600,3.500,-60.400,4.600,,,16.286,0.050,14.760,0.030,,,15.526,0.030,14.189,0.040,13.119,0.220,,,11.131,0.023,10.507,0.023,10.305,0.023,,,,,,,,,3766,91,160,4.900,0.091,0.035,0.048,0.080,0.100,0.371,0.039,0.084,0.408,0.054,0.108,7.686,4.384,1.352,74.200,8.100,28.130,0.013,0.007,0.005,,,
201113857,11 59 41.750,-06 12 17.92,1,12.678,,,419-054564,11594174-0612179,,STAR,gri,lam,-7.300,1.900,4.900,2.500,,,13.765,0.020,12.877,0.030,,,13.262,0.030,12.589,0.020,12.427,0.210,,,11.196,0.023,10.701,0.026,10.621,0.024,,,,,,,,,4973,120,180,2.423,0.182,0.035,-0.631,0.120,0.150,9.864,0.513,1.727,0.949,0.020,0.040,9.741e-4,9.252e-4,1.257e-4,2400.000,207.400,332.600,0.030,0.014,0.010,,,
201113912,12 03 25.302,-06 12 12.53,1,14.606,,,419-054655,12032529-0612122,,STAR,gri,col,,,,,,,17.061,0.020,15.496,0.020,,,16.301,0.040,14.883,0.030,13.880,0.260,,,11.858,0.021,11.286,0.026,11.061,0.021,,,,,,,,,3617,105,105,5.006,0.045,0.045,-0.019,0.120,0.140,0.272,0.042,0.043,0.278,0.063,0.063,13.270,3.435,2.729,62.520,11.270,11.280,0.012,0.003,0.004,,,
201113969,12 13 08.825,-06 12 06.40,1,13.476,,,419-054890,12130884-0612062,,STAR,gri,lam,-35.500,2.000,-11.500,2.400,,,14.363,0.010,13.653,0.020,,,13.935,0.010,13.452,0.020,13.279,0.040,,,12.383,0.023,12.043,0.024,11.985,0.026,,,,,,,,,5665,134,134,4.448,0.054,0.072,-0.004,0.090,0.120,0.960,0.108,0.070,0.971,0.056,0.056,1.056,0.199,0.255,512.500,72.680,53.620,0.029,0.014,0.008,,,
201113986,12 00 55.841,-06 12 04.15,1,13.000,,,419-054601,12005584-0612041,,STAR,gri,lam,-11.300,2.500,-1.100,2.900,,,14.393,0.030,13.283,0.030,,,13.789,0.020,12.909,0.010,12.662,0.220,,,11.322,0.024,10.769,0.022,10.623,0.019,,,,,,,,,4675,92,74,2.846,0.200,0.240,-0.100,0.080,0.140,6.338,1.696,1.338,1.123,0.069,0.125,0.004,0.004,0.002,1729.000,354.500,446.100,0.028,0.014,0.009,,,
201114060,12 11 30.860,-06 11 57.12,1,14.617,,,420-055842,12113086-0611570,,STAR,gri,rpm,-6.300,2.500,1.700,3.100,,,15.672,0.020,14.816,0.030,,,15.184,0.020,14.589,0.010,14.374,0.040,,,13.387,0.027,12.948,0.027,12.829,0.037,,,,,,,,,5214,155,93,3.238,1.116,0.744,-0.980,0.640,0.400,3.160,4.066,2.246,0.873,0.021,0.064,0.015,0.656,0.014,2410.000,3060.000,1705.000,0.028,0.017,0.007,,,
201114065,12 04 51.820,-06 11 56.70,1,9.318,,4945-243-1,420-055703,12045181-0611567,,STAR,BV,plx,-21.600,1.300,-2.500,1.300,,,10.415,0.045,9.474,0.027,,,,,,,,,,,7.819,0.024,7.354,0.042,7.262,0.017,,,,,,,,,4882,206,147,2.434,0.341,0.055,-0.397,0.400,0.400,10.268,0.887,1.423,1.070,0.844,0.156,9.666e-4,0.001,1.626e-4,459.600,88.490,88.490,0.027,0.014,0.007,,,
201114081,12 03 42.277,-06 11 54.54,1,11.992,,,420-055670,12034226-0611545,,STAR,gri,lam,17.000,1.600,-0.500,1.700,,,12.526,0.030,12.045,0.020,,,12.202,0.020,11.922,0.010,11.942,0.210,,,11.071,0.023,10.808,0.023,10.771,0.025,,,,,,,,,6258,153,153,4.130,0.138,0.115,-0.172,0.150,0.150,1.481,0.279,0.235,1.181,0.121,0.121,0.325,0.178,0.115,483.400,91.120,76.670,0.027,0.013,0.007,,,
201114084,12 12 43.074,-06 11 54.44,1,12.940,,,420-055866,12124310-0611542,,STAR,gri,rpm,-20.300,1.600,3.100,2.000,,,13.761,0.010,13.112,0.020,,,13.367,0.020,12.930,0.010,12.757,0.030,,,11.892,0.024,11.589,0.029,11.543,0.027,,,,,,,,,5894,117,93,4.328,0.112,0.252,-0.289,0.250,0.300,1.116,0.474,0.181,0.948,0.120,0.100,0.683,0.370,0.425,477.900,205.600,88.380,0.027,0.017,0.007,,,
201114106,12 03 53.216,-06 11 52.77,1,13.140,,,420-055678,12035320-0611527,,STAR,gri,rpm,-2.000,2.200,-5.800,2.700,,,14.218,0.030,13.311,0.020,,,13.712,0.020,13.054,0.030,12.895,0.220,,,11.683,0.023,11.188,0.022,11.102,0.022,,,,,,,,,5047,100,80,2.660,0.640,0.480,-0.832,0.300,0.420,6.665,5.308,3.613,0.903,0.050,0.036,0.002,0.018,0.002,2364.000,1428.000,1200.000,0.027,0.016,0.007,,,
201114114,11 58 36.068,-06 11 52.06,1,14.674,,,420-055512,11583607-0611520,,STAR,gri,rpm,-23.400,3.500,-0.600,4.100,,,15.921,0.070,14.893,0.050,,,15.386,0.050,14.493,0.030,14.368,0.260,,,13.079,0.028,12.555,0.027,12.456,0.030,,,,,,,,,4814,96,96,4.619,0.035,0.025,-0.083,0.150,0.210,0.709,0.035,0.053,0.769,0.039,0.054,2.131,0.338,0.188,419.900,32.110,35.530,0.027,0.019,0.006,,,
201114182,12 03 35.491,-06 11 45.52,1,13.676,,,420-055669,12033547-0611455,,STAR,gri,rpm,0.900,4.500,-4.000,4.100,,,15.167,0.020,13.979,0.020,,,14.547,0.030,13.622,0.030,13.303,0.210,,,11.848,0.023,11.210,0.022,11.062,0.025,,,,,,,,,4546,71,71,2.020,0.400,0.400,-0.592,0.300,0.300,14.976,7.954,5.994,0.942,0.036,0.051,2.078e-4,8.242e-4,1.532e-4,4814.000,2472.000,1886.000,0.036,0.011,0.013,,,
201114192,12 05 54.032,-06 11 44.24,1,13.088,,,420-055731,12055403-0611443,,STAR,gri,rpm,12.000,2.200,-11.900,2.700,,,13.576,0.020,13.121,0.010,,,13.267,0.030,13.029,0.030,13.050,0.180,,,12.081,0.024,11.856,0.023,11.847,0.027,,,,,,,,,6483,159,132,4.259,0.050,0.100,-0.305,0.250,0.350,1.296,0.209,0.123,1.118,0.171,0.085,0.506,0.109,0.150,688.000,120.300,53.270,0.029,0.022,0.010,,,
201114198,12 13 08.725,-06 11 43.70,1,16.217,,,,12130872-0611436,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.937,0.026,13.309,0.024,13.070,0.030,,,,,,,,,3701,220,184,4.961,0.080,0.080,-0.092,0.200,0.240,0.303,0.084,0.077,0.323,0.106,0.106,10.180,7.271,3.684,188.200,65.670,56.790,0.023,0.013,0.007,,,
201114216,11 59 05.176,-06 11 41.95,1,9.913,,4938-1155-1,420-055528,11590517-0611418,,STAR,gri,plx,26.500,1.500,-33.400,1.600,,,10.760,0.057,9.838,0.035,,,10.612,0.150,9.729,0.060,9.614,0.200,,,8.519,0.021,8.146,0.034,8.010,0.026,,,,,,,,,5279,125,104,4.553,0.020,0.020,-0.012,0.150,0.180,0.827,0.025,0.029,0.889,0.037,0.044,1.564,0.112,0.104,68.940,2.068,2.068,0.012,0.007,0.003,,,
201114221,12 05 23.654,-06 11 41.43,1,13.951,,,420-055716,12052365-0611413,,STAR,gri,lam,-23.500,3.400,1.200,3.300,,,14.743,0.030,14.038,0.030,,,14.341,0.020,13.852,0.030,13.784,0.210,,,12.789,0.024,12.424,0.024,12.400,0.027,,,,,,,,,5623,135,168,3.923,0.176,0.055,-0.094,0.150,0.150,1.858,0.156,0.375,1.103,0.044,0.115,0.165,0.164,0.034,1176.000,112.300,210.800,0.030,0.015,0.007,,,
201114240,12 06 59.088,-06 11 39.49,1,15.254,,,420-055750,12065907-0611395,,STAR,gri,rpm,-4.700,3.400,-8.700,4.200,,,16.465,0.040,15.484,0.020,,,15.922,0.010,15.191,0.060,14.968,0.200,,,13.708,0.022,13.171,0.028,13.144,0.038,,,,,,,,,4958,118,98,4.585,0.060,1.510,-0.414,0.300,0.360,0.732,3.782,0.080,0.780,0.128,0.092,1.905,0.521,1.895,630.700,3228.000,92.650,0.029,0.015,0.007,,,
201114259,12 04 42.415,-06 11 37.76,1,13.275,,,420-055697,12044241-0611377,,STAR,gri,lam,-30.900,2.400,0.400,2.800,,,13.889,0.040,13.330,0.020,,,13.531,0.020,13.192,0.020,13.165,0.190,,,12.487,0.029,12.212,0.028,12.190,0.029,,,,,,,,,5949,119,119,4.402,0.060,0.096,-0.405,0.150,0.180,0.981,0.117,0.076,0.909,0.063,0.063,0.912,0.236,0.251,581.900,86.520,65.190,0.029,0.015,0.007,,,
201114268,12 12 12.777,-06 11 37.24,1,16.119,,,,12121277-0611372,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.076,0.030,13.488,0.027,13.280,0.051,,,,,,,,,3793,439,219,4.945,0.090,0.126,-0.129,0.200,0.320,0.316,0.107,0.080,0.359,0.146,0.121,9.674,6.381,4.406,220.500,104.900,71.090,0.024,0.012,0.007,,,
201114314,11 59 52.843,-06 11 33.15,1,12.151,,4938-888-1,420-055549,11595285-0611329,,STAR,gri,plx,4.300,5.000,-6.900,5.300,,,13.269,0.508,11.652,0.193,,,12.718,0.020,12.052,0.010,11.908,0.210,,,10.727,0.022,10.236,0.024,10.172,0.021,,,,,,,,,5093,81,81,3.363,0.260,0.520,-0.629,0.250,0.300,3.199,2.588,0.756,0.940,0.141,0.047,0.024,0.033,0.020,536.900,195.800,195.800,0.027,0.014,0.007,,,
201114315,12 04 42.727,-06 11 33.10,1,14.961,,,420-055698,12044272-0611330,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.707,0.035,13.252,0.035,13.255,0.037,,,,,,,,,5193,250,208,4.547,0.060,1.056,-0.387,0.350,0.560,0.800,2.096,0.098,0.814,0.079,0.095,1.596,0.484,1.554,730.100,1770.000,146.400,0.029,0.014,0.008,,,
201114331,11 58 15.122,-06 11 31.64,1,11.855,,4938-1125-1,420-055503,11581513-0611317,,STAR,gri,plx,-35.200,3.200,0.300,3.700,,,12.871,0.364,11.721,0.181,,,12.311,0.010,11.730,0.020,11.660,0.190,,,10.511,0.023,10.114,0.024,10.019,0.021,,,,,,,,,5427,130,108,3.798,0.132,0.132,-0.329,0.300,0.420,2.097,0.311,0.320,1.016,0.160,0.114,0.105,0.050,0.034,335.700,83.350,83.350,0.028,0.014,0.008,,,
201114373,12 06 09.423,-06 11 27.92,1,13.695,,,420-055738,12060941-0611280,,STAR,gri,lam,-3.100,2.600,-4.900,3.300,,,14.319,0.010,13.782,0.010,,,13.940,0.010,13.637,0.040,13.590,0.190,,,12.612,0.022,12.340,0.023,12.324,0.026,,,,,,,,,5921,105,140,4.377,0.080,0.128,-0.346,0.150,0.150,1.015,0.183,0.119,0.916,0.062,0.052,0.818,0.337,0.302,622.600,130.400,79.090,0.030,0.011,0.008,,,
201114420,12 12 05.700,-06 11 23.29,1,15.040,,,420-055852,12120569-0611233,,STAR,gri,rpm,-22.900,2.500,1.800,3.000,,,16.013,0.040,15.279,0.010,,,15.616,0.030,15.021,0.030,14.794,0.040,,,13.782,0.026,13.340,0.030,13.211,0.036,,,,,,,,,5282,146,104,4.596,0.060,0.050,-0.477,0.250,0.450,0.721,0.082,0.088,0.752,0.086,0.086,1.908,0.573,0.375,673.100,104.000,90.090,0.028,0.014,0.007,,,
201114422,12 11 27.689,-06 11 23.09,1,13.583,,,420-055837,12112770-0611230,,STAR,gri,rpm,-7.500,2.100,-10.900,2.500,,,14.495,0.020,13.781,0.020,,,14.069,0.020,13.575,0.020,13.375,0.010,,,12.352,0.023,11.990,0.022,11.893,0.022,,,,,,,,,5593,111,67,4.332,0.180,0.600,-0.604,0.420,0.350,1.072,1.024,0.268,0.880,0.062,0.074,0.749,0.746,0.655,552.900,515.300,144.900,0.031,0.011,0.006,,,
201114798,12 05 33.748,-06 10 47.98,1,12.740,,,420-055720,12053374-0610479,,STAR,gri,rpm,-4.000,5.100,-0.600,2.900,,,13.936,0.020,12.926,0.030,,,13.387,0.030,12.609,0.030,12.463,0.180,,,11.105,0.023,10.588,0.022,10.480,0.021,,,,,,,,,4888,77,97,2.708,0.642,0.535,-0.527,0.350,0.420,5.832,5.901,2.575,0.953,0.208,0.069,0.003,0.021,0.002,1512.000,1032.000,613.300,0.031,0.018,0.010,,,
201114853,11 57 48.370,-06 10 42.53,1,15.016,,,420-055492,11574838-0610425,,STAR,gri,rpm,-19.600,3.600,5.700,4.300,,,15.868,0.050,15.155,0.020,,,15.418,0.050,14.919,0.020,14.844,0.190,,,13.701,0.026,13.262,0.024,13.193,0.039,,,,,,,,,5465,162,129,4.527,0.055,0.858,-0.594,0.300,0.600,0.813,1.526,0.090,0.807,0.077,0.064,1.501,0.389,1.426,765.500,1310.000,94.160,0.028,0.015,0.007,,,
201114865,12 03 20.048,-06 10 40.81,1,14.194,,,420-055660,12032004-0610407,,STAR,gri,rpm,1.300,3.600,-11.600,4.100,,,15.352,0.030,14.396,0.040,,,14.833,0.030,14.065,0.020,13.919,0.210,,,12.730,0.021,12.290,0.023,12.147,0.027,,,,,,,,,5085,100,100,4.560,0.045,0.891,-0.065,0.150,0.300,0.790,1.597,0.070,0.856,0.120,0.086,1.616,0.349,1.551,443.400,895.700,48.220,0.028,0.016,0.008,,,
201114879,11 58 49.719,-06 10 39.48,1,16.308,,,,11584971-0610394,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.173,0.033,13.693,0.033,13.350,0.044,,,,,,,,,3420,157,188,5.080,0.065,0.078,-0.004,0.150,0.180,0.207,0.057,0.045,0.192,0.071,0.053,21.410,8.832,7.264,128.500,43.240,37.770,0.019,0.010,0.006,,,
201114898,12 15 44.743,-06 10 37.39,1,14.044,,,420-055946,12154473-0610373,,STAR,gri,rpm,-21.400,3.400,20.200,4.100,,,15.840,0.060,14.585,0.060,,,15.252,0.040,13.995,0.030,13.527,0.070,,,12.165,0.026,11.504,0.026,11.395,0.023,,,,,,,,,4110,121,97,4.811,0.040,0.072,-0.064,0.160,0.200,0.469,0.085,0.037,0.529,0.100,0.045,4.962,0.935,1.449,148.500,39.990,12.120,0.020,0.009,0.005,,,
201114971,12 12 56.335,-06 10 31.30,1,13.634,,,420-055868,12125635-0610311,,STAR,gri,lam,-21.300,1.900,-2.500,2.300,,,14.484,0.010,13.794,0.020,,,14.058,0.020,13.627,0.010,13.452,0.070,,,12.653,0.023,12.252,0.023,12.150,0.021,,,,,,,,,5847,116,139,4.228,0.130,0.156,0.059,0.100,0.120,1.297,0.259,0.216,1.063,0.087,0.054,0.468,0.312,0.187,816.800,158.000,152.300,0.029,0.013,0.008,,,
201115061,12 05 43.127,-06 10 23.35,1,15.229,,,420-055725,12054312-0610233,,STAR,gri,rpm,-4.300,3.500,4.600,4.200,,,16.263,0.110,15.403,0.040,,,15.768,0.050,15.085,0.050,14.998,0.180,,,13.804,0.026,13.318,0.025,13.277,0.041,,,,,,,,,5087,121,101,3.627,1.001,0.858,-0.552,0.400,0.480,2.289,3.764,1.663,0.850,0.082,0.082,0.062,1.857,0.059,2199.000,3427.000,1570.000,0.028,0.016,0.008,,,
201115070,12 14 43.660,-06 10 22.59,1,14.965,,,420-055922,12144366-0610226,,STAR,gri,rpm,-11.500,2.400,2.300,3.000,,,16.055,0.010,15.166,0.040,,,15.598,0.050,14.901,0.040,14.693,0.030,,,13.694,0.034,13.313,0.027,13.184,0.037,,,,,,,,,5292,127,127,4.540,0.045,0.081,-0.189,0.250,0.350,0.821,0.132,0.078,0.858,0.072,0.072,1.536,0.311,0.433,750.300,165.200,78.510,0.031,0.016,0.009,,,
201115085,12 04 45.684,-06 10 21.71,1,13.283,,,420-055701,12044568-0610216,,STAR,gri,rpm,7.000,2.200,-33.200,3.000,,,14.044,0.030,13.369,0.010,,,13.643,0.020,13.178,0.020,13.129,0.180,,,12.111,0.022,11.791,0.024,11.732,0.023,,,,,,,,,5836,117,93,4.409,0.065,0.221,-0.261,0.180,0.330,1.003,0.307,0.125,0.930,0.074,0.104,0.928,0.295,0.500,494.000,166.300,73.530,0.028,0.020,0.007,,,
201115098,12 00 12.160,-06 10 20.57,1,14.006,,,420-055564,12001215-0610206,,STAR,gri,rpm,-0.500,2.700,-19.400,3.300,,,14.657,0.030,14.094,0.020,,,14.289,0.010,13.923,0.020,13.884,0.190,,,12.943,0.029,12.624,0.027,12.567,0.027,,,,,,,,,6074,96,96,4.248,0.145,0.261,-0.653,0.300,0.250,1.140,0.364,0.205,0.878,0.090,0.064,0.578,0.381,0.345,851.200,249.400,164.100,0.028,0.013,0.007,,,
201115193,11 59 02.282,-06 10 10.31,1,16.655,,,420-055527,11590231-0610104,,STAR,BV,rpm,-8.300,11.700,-72.400,10.700,,,17.749,0.110,16.810,0.120,,,17.267,0.070,,,,,,,15.341,0.045,14.908,0.046,14.633,0.099,,,,,,,,,3424,313,261,5.092,0.078,0.078,-0.138,0.240,0.320,0.197,0.062,0.041,0.180,0.086,0.043,22.230,9.534,8.742,210.700,102.100,59.110,0.024,0.011,0.007,,,
201115195,11 58 08.215,-06 10 10.19,1,12.078,,4938-683-1,420-055499,11580823-0610101,,STAR,gri,plx,-28.000,4.500,16.400,4.800,,,12.527,0.278,11.730,0.182,,,12.556,0.020,11.925,0.020,11.873,0.190,,,10.710,0.024,10.298,0.022,10.214,0.019,,,,,,,,,5352,85,85,4.553,0.025,0.030,-0.117,0.150,0.180,0.820,0.047,0.053,0.876,0.049,0.078,1.582,0.193,0.172,183.100,19.650,19.650,0.023,0.012,0.006,,,
201115206,12 14 54.811,-06 10 09.14,1,12.010,,4946-854-1,420-055926,12145479-0610092,,STAR,gri,rav,43.200,3.600,-47.400,3.900,,,12.485,0.238,12.231,0.231,,,12.638,0.010,12.034,0.010,11.741,0.060,,,10.687,0.024,10.237,0.023,10.173,0.024,,,,,,,,,5044,99,79,3.671,0.085,0.085,-0.185,0.120,0.150,2.448,0.355,0.226,1.087,0.113,0.097,0.069,0.023,0.020,526.700,66.450,49.650,0.028,0.014,0.008,,,
201115322,12 01 02.840,-06 09 56.85,1,14.672,,,420-055593,12010285-0609568,,STAR,gri,rpm,-15.400,8.100,1.200,3.800,,,15.565,0.040,14.782,0.030,,,15.093,0.030,14.541,0.020,14.491,0.300,,,13.397,0.032,12.928,0.030,12.882,0.031,,,,,,,,,5388,156,156,4.068,0.516,0.946,-0.650,0.500,0.600,1.271,2.447,0.571,0.866,0.048,0.077,0.320,1.248,0.310,1037.000,1882.000,493.800,0.027,0.016,0.006,,,
201115468,11 58 40.273,-06 09 42.54,1,10.167,,4938-1149-1,420-055515,11584027-0609425,,STAR,gri,plx,-37.100,2.400,-39.700,2.500,,,11.149,0.071,10.249,0.044,,,10.805,0.170,10.030,0.030,9.894,0.190,,,8.681,0.029,8.231,0.044,8.107,0.026,,,,,,,,,4952,119,99,3.301,0.150,0.180,-0.253,0.250,0.350,3.893,0.715,0.510,1.125,0.259,0.216,0.017,0.010,0.007,326.700,44.290,44.290,0.026,0.014,0.007,,,
201115532,12 15 52.768,-06 09 37.48,1,7.344,59808,4946-758-1,420-055949,12155276-0609375,,STAR,BV,plx,34.400,0.760,-65.250,0.400,6.730,0.830,8.439,0.017,7.500,0.011,,,,,,,,,,,5.851,0.023,5.347,0.024,5.248,0.020,,,,,,,,,4827,77,77,2.848,0.105,0.168,-0.107,0.180,0.360,7.633,1.941,1.313,1.488,0.498,0.498,0.003,0.002,0.001,148.600,18.330,18.330,0.022,0.008,0.005,,,
201115564,12 10 09.395,-06 09 33.88,1,16.076,,,,12100939-0609338,,EXTENDED,J,,,,,,,,,,,,,,,,,,,,,,14.681,0.079,13.963,0.103,13.426,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201115604,12 04 38.576,-06 09 30.28,1,13.495,,,420-055694,12043857-0609302,,STAR,gri,lam,-15.000,2.300,9.700,2.800,,,14.068,0.040,13.539,0.010,,,13.719,0.010,13.420,0.020,13.410,0.170,,,12.507,0.022,12.256,0.024,12.204,0.024,,,,,,,,,6126,123,147,4.306,0.085,0.102,-0.341,0.150,0.150,1.143,0.162,0.120,0.978,0.097,0.069,0.627,0.219,0.189,702.700,101.900,88.990,0.029,0.014,0.008,,,
201115610,12 03 51.426,-06 09 29.70,1,13.432,,,420-055677,12035141-0609298,,STAR,gri,lam,-23.000,2.300,13.400,4.200,,,14.108,0.020,13.503,0.010,,,13.738,0.020,13.338,0.020,13.301,0.220,,,12.321,0.024,11.972,0.022,11.913,0.028,,,,,,,,,5952,117,141,4.350,0.080,0.144,-0.191,0.120,0.150,1.086,0.229,0.123,0.996,0.073,0.073,0.723,0.253,0.275,596.800,132.000,79.400,0.028,0.014,0.008,,,
201115623,12 01 58.053,-06 09 28.57,1,13.281,,,420-055616,12015805-0609284,,STAR,gri,rpm,-16.600,2.400,-13.700,2.900,,,13.805,0.030,13.329,0.030,,,13.490,0.020,13.211,0.020,13.208,0.200,,,12.323,0.023,12.080,0.025,12.040,0.024,,,,,,,,,6341,76,101,4.174,0.102,0.136,-0.897,0.600,0.300,1.342,0.160,0.143,0.868,0.261,0.027,0.423,0.161,0.154,776.100,72.920,91.680,0.026,0.006,0.006,,,
201115682,12 02 02.202,-06 09 23.41,1,16.986,,,,12020220-0609234,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.525,0.100,14.817,0.110,14.185,0.098,,,,,,,,,3628,384,274,5.004,0.120,0.144,-0.120,0.200,0.280,0.263,0.129,0.086,0.264,0.181,0.113,12.290,11.950,6.060,320.500,222.600,131.400,0.027,0.014,0.008,,,
201115696,12 12 07.348,-06 09 21.61,1,16.287,,,,12120734-0609216,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.193,0.033,13.558,0.040,13.382,0.047,,,,,,,,,4066,385,330,4.837,0.120,0.144,-0.154,0.200,0.320,0.424,0.135,0.120,0.489,0.141,0.141,5.099,3.969,2.232,341.800,156.800,107.500,0.026,0.014,0.007,,,
201115703,12 05 21.930,-06 09 20.61,1,14.047,,,420-055715,12052192-0609205,,STAR,gri,rpm,15.700,3.500,-10.200,4.200,,,15.171,0.030,14.257,0.030,,,14.665,0.040,13.940,0.040,13.782,0.150,,,12.543,0.024,12.033,0.026,11.940,0.026,,,,,,,,,5026,100,100,4.581,0.030,1.392,-0.246,0.200,0.400,0.776,3.305,0.070,0.833,0.106,0.076,1.765,0.285,1.751,388.400,1608.000,38.230,0.027,0.022,0.007,,,
201115745,11 58 59.062,-06 09 17.16,1,16.191,,,,11585906-0609171,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.895,0.023,13.280,0.024,13.023,0.038,,,,,,,,,3679,196,163,4.969,0.085,0.085,-0.092,0.160,0.240,0.290,0.079,0.073,0.301,0.106,0.106,11.400,7.607,3.954,175.900,62.470,53.750,0.023,0.013,0.007,,,
201115768,12 15 23.298,-06 09 14.69,1,12.786,,,420-055939,12152329-0609147,,STAR,gri,rpm,-20.600,1.700,-7.000,2.300,,,13.404,0.070,12.914,0.010,,,13.097,0.020,12.774,0.020,12.653,0.070,,,11.852,0.024,11.639,0.024,11.562,0.019,,,,,,,,,6334,103,129,4.222,0.070,0.098,-0.297,0.240,0.360,1.298,0.190,0.126,1.089,0.156,0.187,0.458,0.125,0.131,613.600,112.000,69.240,0.028,0.013,0.008,,,
201115847,11 58 03.113,-06 09 07.08,1,12.536,,,420-055496,11580311-0609070,,STAR,gri,rpm,1.000,1.800,-11.200,2.300,,,13.215,0.020,12.599,0.030,,,12.826,0.020,12.415,0.010,12.411,0.190,,,11.388,0.024,11.071,0.022,11.039,0.024,,,,,,,,,6006,95,95,4.210,0.175,0.245,-0.160,0.150,0.270,1.298,0.385,0.253,1.058,0.109,0.109,0.430,0.464,0.223,469.800,141.000,108.500,0.028,0.014,0.007,,,
