EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
integer,ra,dec,integer,float,integer,string,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,integer,integer,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,string,float,string
228719536,12 34 03.113,-10 22 27.72,1,13.004,,,399-052170,12340311-1022278,,STAR,gri,rpm,-6.000,1.900,-3.400,2.100,,,13.665,0.030,13.032,0.040,,,13.295,0.020,12.943,0.130,12.879,0.210,,,11.887,0.023,11.591,0.025,11.542,0.025,,,,,,,,,6007,144,180,4.193,0.185,0.222,-0.205,0.250,0.350,1.310,0.362,0.284,1.043,0.150,0.150,0.401,0.381,0.195,618.200,154.700,166.000,0.028,0.017,0.007,AAA-222-111-000-0-0,26.400,
228719539,12 12 10.841,-10 22 27.27,1,16.909,,,,12121084-1022272,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.453,0.078,14.545,0.079,14.109,0.082,,,,,,,,,3825,323,969,4.897,0.216,0.135,-0.144,0.200,0.280,0.359,0.136,0.204,0.404,0.158,0.253,7.545,19.230,3.539,470.700,255.000,342.300,0.025,0.016,0.012,AAA-222-111-000-0-0,25.500,0796-0235202
228719545,12 33 18.457,-10 22 26.35,1,16.412,,,399-052146,12331843-1022260,,STAR,JHK,rpm,-4.700,12.800,-2.200,13.000,,,,,,,,,,,,,,,,,14.113,0.035,13.541,0.041,13.240,0.042,,,,,,,,,3668,174,209,4.972,0.096,0.096,-0.029,0.150,0.210,0.289,0.095,0.072,0.313,0.100,0.100,11.460,6.493,4.144,191.600,83.550,58.170,0.023,0.011,0.006,AAA-222-111-000-0-0,31.300,
228719561,12 35 57.217,-10 22 23.99,1,11.964,,,399-052222,12355720-1022238,,STAR,gri,rav,68.100,3.300,-43.000,3.200,,,12.974,0.030,12.196,0.060,,,12.527,0.020,11.984,0.110,11.722,0.010,,,10.646,0.024,10.211,0.023,10.146,0.023,,,,,,,,,5267,156,125,3.813,0.090,0.075,-0.215,0.120,0.150,2.113,0.252,0.268,1.045,0.112,0.080,0.107,0.042,0.026,460.800,49.130,44.400,0.027,0.014,0.007,AAA-222-111-000-0-0,24.200,
228719610,12 21 52.460,-10 22 16.00,1,16.263,,,,12215246-1022159,,STAR,JHK,rpm,-20.000,3.000,-20.000,5.000,,,,,,,,,,,,,,,,,14.028,0.027,13.386,0.022,13.175,0.038,,,,,,,,,3970,265,189,4.850,0.078,0.091,-0.101,0.200,0.280,0.416,0.092,0.075,0.473,0.098,0.098,6.255,2.281,2.207,291.000,93.690,60.390,0.027,0.013,0.008,AAA-222-111-000-0-0,32.900,0796-0237270
228719619,12 26 00.563,-10 22 14.92,1,16.171,,,,12260056-1022149,,STAR,JHK,rpm,-22.000,6.000,-8.000,4.000,,,,,,,,,,,,,,,,,13.952,0.027,13.379,0.026,13.104,0.032,,,,,,,,,3577,138,138,5.011,0.055,0.066,0.023,0.150,0.210,0.262,0.061,0.043,0.260,0.099,0.054,13.850,5.445,4.443,155.700,49.560,29.150,0.022,0.010,0.005,AAA-222-111-000-0-0,35.900,0796-0238016
228719636,12 32 33.979,-10 22 12.42,1,13.440,,,399-052128,12323398-1022124,,STAR,gri,rpm,-15.300,1.400,-4.600,1.600,,,14.269,0.030,13.628,0.030,,,13.895,0.010,13.493,0.080,13.246,0.290,,,12.475,0.024,12.146,0.024,12.094,0.029,,,,,,,,,5907,142,178,4.331,0.120,0.240,-0.237,0.200,0.360,1.060,0.397,0.156,0.949,0.113,0.094,0.712,0.391,0.415,621.200,251.400,106.900,0.027,0.018,0.007,AAA-222-111-000-0-0,64.100,
228719637,12 38 00.042,-10 22 12.29,1,15.805,,,399-052280,12380004-1022121,,STAR,JHK,rpm,-53.500,6.100,-17.400,6.100,,,,,,,,,,,,,,,,,13.606,0.024,12.969,0.027,12.764,0.029,,,,,,,,,3886,191,191,4.891,0.088,0.055,-0.121,0.200,0.280,0.386,0.061,0.084,0.424,0.078,0.103,7.417,4.044,1.868,217.700,46.450,51.640,0.024,0.012,0.007,AAA-222-111-000-0-0,71.900,
228719647,12 30 13.013,-10 22 10.55,1,12.156,,5530-85-1,399-052073,12301301-1022107,,STAR,gri,plx,-44.300,2.600,-10.500,2.700,,,12.901,0.347,12.075,0.212,,,12.366,0.030,12.086,0.100,11.879,0.070,,,10.890,0.022,10.611,0.023,10.584,0.021,,,,,,,,,6120,149,149,4.259,0.115,0.184,-0.246,0.250,0.400,1.216,0.288,0.171,1.014,0.136,0.136,0.529,0.263,0.251,329.200,96.450,96.450,0.027,0.013,0.007,AAA-222-111-000-0-0,17.200,
228719653,12 15 47.954,-10 22 10.06,1,14.543,,,399-051677,12154795-1022100,,STAR,BV,rpm,-3.400,3.900,-11.900,2.100,,,15.875,0.030,14.748,0.042,,,15.282,0.042,,,,,,,13.006,0.024,12.545,0.024,12.431,0.024,,,,,,,,,5127,153,122,4.530,0.070,1.316,-0.441,0.400,0.560,0.836,2.986,0.128,0.843,0.072,0.087,1.428,0.589,1.413,535.900,1804.000,90.170,0.028,0.018,0.007,AAA-222-111-000-0-0,12.700,
228719658,12 37 24.626,-10 22 09.46,1,13.858,,,399-052267,12372461-1022094,,STAR,gri,rpm,48.000,3.600,14.300,4.100,,,15.832,0.130,14.473,0.080,,,15.223,0.030,13.970,0.100,13.273,0.050,,,11.733,0.024,11.081,0.023,10.922,0.019,,,,,,,,,3935,110,47,4.843,0.040,0.048,-0.003,0.150,0.120,0.444,0.049,0.044,0.497,0.068,0.049,5.677,1.070,1.219,105.400,25.770,8.160,0.017,0.006,0.003,AAA-222-111-000-0-0,90.300,
228719663,12 25 58.076,-10 22 08.72,1,12.704,,,399-051919,12255807-1022087,,STAR,gri,rpm,-7.500,1.600,0.300,2.600,,,13.813,0.010,12.949,0.060,,,13.315,0.020,12.649,0.030,12.442,0.100,,,11.212,0.026,10.704,0.026,10.615,0.019,,,,,,,,,5016,101,80,2.605,0.712,0.445,-0.772,0.240,0.360,7.388,3.774,3.799,0.905,0.058,0.036,0.002,0.017,0.002,1795.000,1076.000,865.000,0.026,0.015,0.007,AAA-222-111-000-0-0,33.700,
228719667,12 22 35.015,-10 22 07.99,1,12.990,,,399-051850,12223501-1022078,,STAR,gri,rpm,-10.100,1.800,2.400,1.900,,,13.859,0.020,13.125,0.050,,,13.418,0.030,12.912,0.030,12.806,0.140,,,11.763,0.027,11.460,0.026,11.390,0.028,,,,,,,,,5861,93,139,4.281,0.135,0.297,-0.064,0.200,0.200,1.174,0.468,0.181,1.032,0.110,0.092,0.528,0.359,0.320,494.500,181.500,98.980,0.028,0.015,0.007,AAA-222-111-000-0-0,34.600,
228719668,12 18 18.965,-10 22 07.97,1,16.322,,,399-051746,12181897-1022075,,STAR,JHK,rpm,-11.100,4.600,-56.500,12.000,,,,,,,,,,,,,,,,,15.117,0.045,14.706,0.057,14.705,0.086,,,,,,,,,5040,712,1306,4.681,0.308,0.110,-0.903,0.650,0.780,0.580,0.145,0.315,0.637,0.087,0.348,2.836,9.715,1.005,957.700,370.400,662.500,0.027,0.012,0.006,AAA-222-111-000-0-0,53.800,
228719674,12 15 47.105,-10 22 07.56,1,15.342,,,399-051675,12154710-1022075,,STAR,JHK,rpm,-12.100,2.800,-11.000,2.500,,,,,,,,,,,,,,,,,13.540,0.024,12.890,0.024,12.818,0.032,,,,,,,,,4375,178,178,4.701,0.063,0.045,-0.080,0.160,0.200,0.590,0.057,0.071,0.655,0.059,0.070,3.151,0.890,0.694,382.600,59.730,61.130,0.027,0.017,0.006,AAA-222-111-000-0-0,12.700,
228719676,12 13 39.792,-10 22 07.14,1,14.201,,,399-051613,12133977-1022071,,STAR,gri,rpm,-12.000,3.200,-6.600,2.000,,,15.494,0.030,14.493,0.039,,,14.984,0.060,14.195,0.040,13.866,0.070,,,12.846,0.037,12.387,0.040,12.210,0.043,,,,,,,,,5009,120,151,4.577,0.040,1.176,-0.110,0.160,0.400,0.760,2.280,0.059,0.822,0.095,0.068,1.803,0.315,1.772,442.400,1332.000,49.920,0.030,0.014,0.010,AAA-222-111-000-0-0,47.200,
228719684,12 14 32.634,-10 22 06.37,1,13.110,,,399-051642,12143263-1022063,,STAR,gri,rpm,-1.300,1.300,-8.900,1.500,,,13.991,0.040,13.245,0.020,,,13.607,0.050,13.082,0.040,12.897,0.040,,,11.987,0.024,11.629,0.023,11.586,0.019,,,,,,,,,5656,173,139,4.405,0.096,0.528,-0.091,0.250,0.500,0.996,0.964,0.148,0.982,0.149,0.128,0.885,0.351,0.748,452.700,435.300,73.540,0.027,0.017,0.006,AAA-222-111-000-0-0,59.800,
228719712,12 38 15.333,-10 22 00.89,1,17.996,,,,12381533-1022008,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.476,0.095,14.854,0.088,14.510,0.117,,,,,,,,,3799,527,329,4.920,0.150,0.175,-0.175,0.250,0.350,0.319,0.175,0.113,0.351,0.230,0.165,8.613,9.382,5.055,443.700,339.900,192.400,0.027,0.014,0.008,AAB-222-111-000-0-0,21.400,0796-0240890
228719714,12 18 00.635,-10 22 00.83,1,16.236,,,399-051737,12180064-1022004,,STAR,JHK,rpm,-28.000,5.800,-11.500,5.600,,,,,,,,,,,,,,,,,13.768,0.027,13.083,0.027,12.832,0.029,,,,,,,,,3949,192,160,4.837,0.077,0.055,-0.040,0.150,0.210,0.438,0.061,0.083,0.489,0.063,0.102,5.604,2.800,1.254,276.600,50.620,57.990,0.028,0.016,0.008,AAA-222-111-000-0-0,15.000,
228719722,12 30 12.125,-10 21 59.76,1,13.114,,,399-052071,12301211-1021597,,STAR,JHK,rpm,-33.500,1.800,1.400,1.800,,,,,,,,,,,,,,,,,11.911,0.022,11.554,0.022,11.501,0.024,,,,,,,,,5645,223,223,4.474,0.070,0.196,-0.226,0.200,0.360,0.906,0.294,0.093,0.901,0.071,0.059,1.175,0.374,0.602,394.400,186.300,58.720,0.028,0.015,0.008,AAA-222-111-000-0-0,17.200,
228719734,12 29 51.360,-10 21 57.13,1,13.327,,,399-052059,12295135-1021571,,STAR,gri,rpm,-24.300,2.100,-18.800,1.500,,,14.255,0.040,13.515,0.030,,,13.818,0.010,13.292,0.020,13.117,0.040,,,12.164,0.023,11.855,0.022,11.791,0.021,,,,,,,,,5710,94,117,4.438,0.050,0.260,-0.081,0.150,0.240,0.974,0.364,0.098,0.972,0.061,0.085,1.020,0.249,0.535,479.100,180.100,64.700,0.027,0.022,0.007,AAA-222-111-000-0-0,37.300,
228719736,12 27 10.844,-10 21 56.33,1,13.224,,,399-051959,12271084-1021564,,STAR,gri,rav,-16.200,2.100,8.500,1.600,,,13.925,0.030,13.326,0.040,,,13.557,0.010,13.190,0.020,13.082,0.100,,,12.182,0.030,11.832,0.025,11.783,0.030,,,,,,,,,7448,148,177,4.200,0.060,0.090,-0.003,0.120,0.100,1.625,0.229,0.113,1.585,0.113,0.063,0.354,0.076,0.098,325.600,204.900,161.200,0.027,0.008,0.008,AAA-222-111-000-0-0,32.900,
228719743,12 20 56.487,-10 21 54.64,1,13.505,,,399-051811,12205650-1021547,,STAR,gri,rav,-96.300,1.900,-51.000,2.000,,,15.468,0.030,14.050,0.040,,,14.825,0.050,13.490,0.040,12.939,0.060,,,11.397,0.026,10.743,0.026,10.583,0.028,,,,,,,,,4158,126,126,4.811,0.063,0.045,-0.311,0.120,0.120,0.464,0.047,0.059,0.522,0.054,0.065,5.031,1.693,0.942,104.200,17.100,16.920,0.016,0.008,0.004,AAA-222-111-000-0-0,74.700,
228719768,12 38 55.985,-10 21 49.56,1,15.787,,,,12385598-1021495,,STAR,JHK,rpm,98.000,4.000,-70.000,2.000,,,,,,,,,,,,,,,,,13.460,0.026,12.795,0.021,12.578,0.027,,,,,,,,,3856,238,191,4.936,0.088,0.066,-0.266,0.180,0.300,0.342,0.058,0.086,0.366,0.079,0.118,8.803,6.147,2.048,179.500,49.620,51.950,0.025,0.014,0.008,AAA-222-111-000-0-0,66.000,0796-0241012
228719801,12 19 34.432,-10 21 43.59,1,12.132,,,399-051776,12193443-1021435,,STAR,gri,rpm,-22.100,1.200,-31.600,1.200,,,13.028,0.070,12.334,0.110,,,12.621,0.080,12.131,0.120,11.923,0.070,,,10.862,0.024,10.504,0.023,10.393,0.019,,,,,,,,,5609,205,171,4.448,0.070,0.546,-0.142,0.200,0.360,0.953,0.888,0.113,0.945,0.094,0.094,1.055,0.352,0.897,251.100,227.400,37.380,0.026,0.017,0.007,AAA-222-111-000-0-0,23.400,
228719834,12 15 05.096,-10 21 37.04,1,13.721,,,399-051656,12150510-1021370,,STAR,gri,rpm,-39.000,1.800,-39.000,1.900,,,15.872,0.090,14.339,0.038,,,15.187,0.070,13.718,0.080,13.092,0.050,,,11.501,0.023,10.912,0.023,10.738,0.019,,,,,,,,,3820,91,68,4.925,0.120,0.060,-0.176,0.160,0.320,0.359,0.053,0.113,0.401,0.058,0.155,8.300,7.810,1.828,84.780,18.090,22.570,0.013,0.016,0.005,AAA-222-111-000-0-0,45.500,
228719841,12 35 33.015,-10 21 36.15,1,15.383,,,399-052214,12353302-1021359,,STAR,BV,rpm,6.500,3.700,-38.700,4.700,,,16.144,0.120,15.505,0.070,,,15.691,0.047,,,,,,,14.412,0.034,13.998,0.037,13.975,0.061,,,,,,,,,5266,263,263,4.622,0.050,0.060,-0.840,0.300,0.300,0.662,0.077,0.058,0.686,0.058,0.048,2.223,0.588,0.465,815.800,147.100,105.300,0.027,0.011,0.008,AAA-222-111-000-0-0,22.600,
228719849,12 36 37.852,-10 21 35.38,1,17.093,,,,12363785-1021353,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.625,0.118,15.230,0.151,14.403,0.140,,,,,,,,,3636,661,275,4.994,0.115,0.230,-0.149,0.200,0.400,0.260,0.191,0.085,0.267,0.254,0.115,12.700,11.780,8.253,351.900,463.200,143.700,0.027,0.014,0.007,BBB-222-111-000-0-0,53.700,0796-0240636
228719858,12 23 05.552,-10 21 33.51,1,13.856,,,399-051864,12230555-1021333,,STAR,gri,rpm,-38.800,1.900,-9.400,2.000,,,14.711,0.060,13.976,0.020,,,14.265,0.035,13.874,0.040,13.681,0.068,,,12.820,0.024,12.523,0.026,12.450,0.023,,,,,,,,,6028,108,181,4.389,0.095,0.114,-0.792,0.250,0.250,0.939,0.172,0.123,0.819,0.066,0.041,0.923,0.396,0.322,653.300,143.800,99.800,0.032,0.022,0.010,AAA-222-111-000-0-0,65.300,
228719864,12 35 44.618,-10 21 32.82,1,17.293,,,,12354461-1021328,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.811,0.102,15.093,0.103,14.354,0.111,,,,,,,,,3582,303,303,5.036,0.125,0.125,-0.109,0.200,0.280,0.240,0.116,0.078,0.239,0.158,0.099,14.850,14.440,7.321,340.200,224.400,155.000,0.026,0.014,0.008,AAB-222-111-000-0-0,29.200,0796-0240448
228719883,12 20 05.140,-10 21 30.40,1,14.027,,,399-051790,12200514-1021303,,STAR,gri,rpm,-21.200,2.700,9.500,1.900,,,14.854,0.030,14.151,0.010,,,14.438,0.040,14.032,0.030,13.851,0.060,,,12.910,0.028,12.591,0.022,12.532,0.024,,,,,,,,,5909,163,116,4.363,0.100,0.300,-0.518,0.300,0.360,1.043,0.417,0.161,0.896,0.078,0.078,0.775,0.358,0.508,747.600,298.200,127.200,0.028,0.013,0.008,AAA-222-111-000-0-0,88.100,
228719912,12 38 25.376,-10 21 24.50,1,15.086,,,399-052293,12382537-1021243,,STAR,gri,rpm,-16.100,3.700,-2.000,4.700,,,15.987,0.010,15.276,0.040,,,15.533,0.060,15.105,0.060,14.894,0.080,,,13.901,0.029,13.482,0.031,13.385,0.046,,,,,,,,,5535,196,163,4.500,0.075,0.795,-0.597,0.350,0.560,0.837,1.310,0.118,0.820,0.096,0.080,1.278,0.486,1.212,913.700,1439.000,179.200,0.029,0.014,0.009,AAA-222-111-000-0-0,55.900,
228719936,12 35 10.033,-10 21 20.78,1,12.509,,,399-052204,12351003-1021206,,STAR,gri,rpm,-9.100,1.600,0.000,1.200,,,13.563,0.030,12.741,0.040,,,13.105,0.020,12.553,0.120,12.253,0.040,,,11.104,0.027,10.647,0.024,10.535,0.021,,,,,,,,,5151,123,154,2.473,0.901,0.102,-0.805,0.300,0.300,9.039,1.056,5.696,0.906,0.073,0.024,0.001,0.024,3.534e-4,2160.000,326.800,1296.000,0.026,0.017,0.007,AAA-222-111-000-0-0,61.900,
228719948,12 22 49.844,-10 21 19.43,1,11.866,,5529-508-1,399-051858,12224985-1021193,,STAR,gri,plx,-22.100,2.300,11.000,2.400,,,12.104,0.138,11.618,0.126,,,11.905,0.020,11.588,0.030,11.849,0.530,,,10.654,0.026,10.383,0.023,10.346,0.024,,,,,,,,,6264,124,124,4.139,0.125,0.125,-0.264,0.250,0.400,1.402,0.267,0.189,1.118,0.147,0.206,0.345,0.177,0.135,412.500,105.400,105.400,0.026,0.012,0.006,AAA-222-111-000-0-0,61.300,
228719963,12 38 40.830,-10 21 15.81,1,13.119,,,399-052297,12384083-1021158,,STAR,gri,rpm,29.900,2.000,5.300,1.800,,,13.934,0.040,13.310,0.050,,,13.568,0.030,13.175,0.070,12.927,0.070,,,12.058,0.023,11.682,0.022,11.687,0.023,,,,,,,,,5715,170,136,4.419,0.075,0.585,-0.471,0.350,0.420,0.975,0.886,0.131,0.885,0.085,0.071,0.995,0.302,0.862,454.200,397.400,63.130,0.026,0.013,0.006,AAA-222-111-000-0-0,83.700,
228719975,12 15 08.105,-10 21 12.26,1,12.988,,,399-051657,12150809-1021122,,STAR,gri,rpm,-26.900,1.600,-55.400,1.700,,,14.879,0.030,13.528,0.010,,,14.300,0.060,12.983,0.050,12.426,0.070,,,11.020,0.032,10.411,0.026,10.208,0.023,,,,,,,,,3869,108,46,4.892,0.080,0.025,-0.112,0.060,0.200,0.388,0.029,0.070,0.433,0.039,0.087,7.381,3.190,0.952,70.510,16.120,2.115,0.016,0.001,0.002,AAA-222-111-000-0-0,35.500,
228719976,12 25 59.110,-10 21 12.19,1,14.899,,,399-051920,12255910-1021121,,STAR,gri,rpm,-6.900,2.400,-11.900,2.200,,,15.900,0.030,15.066,0.060,,,15.417,0.010,14.845,0.020,14.676,0.090,,,13.548,0.026,13.055,0.024,13.015,0.033,,,,,,,,,5258,104,62,3.361,1.001,0.715,-1.025,0.450,0.720,2.811,3.339,2.008,0.832,0.066,0.041,0.024,0.685,0.022,2527.000,2218.000,1810.000,0.027,0.014,0.006,AAA-222-111-000-0-0,53.700,
228720003,12 26 53.210,-10 21 08.31,1,9.863,,5530-596-1,399-051948,12265321-1021082,,STAR,gri,plx,-45.400,1.500,2.400,1.600,,,10.325,0.035,9.774,0.030,,,10.181,0.020,9.773,0.020,9.727,0.150,,,8.872,0.018,8.658,0.025,8.589,0.027,,,,,,,,,6172,126,126,4.029,0.060,0.060,0.020,0.150,0.180,1.778,0.148,0.115,1.314,0.069,0.124,0.218,0.047,0.046,209.900,14.530,14.530,0.026,0.016,0.007,AAA-122-111-000-0-0,43.000,
228720013,12 12 35.927,-10 21 07.17,1,15.502,,,,12123592-1021071,,STAR,JHK,rpm,-80.000,13.000,-20.000,3.000,,,,,,,,,,,,,,,,,13.212,0.026,12.655,0.024,12.342,0.032,,,,,,,,,3501,102,123,5.051,0.066,0.055,0.001,0.150,0.270,0.224,0.050,0.041,0.210,0.071,0.042,17.490,6.932,4.964,87.720,26.330,14.720,0.017,0.010,0.008,AAA-222-111-000-0-0,26.500,0796-0235299
228720018,12 33 21.434,-10 21 05.73,1,13.457,,,399-052148,12332143-1021057,,STAR,gri,rpm,6.600,2.800,-0.400,1.600,,,14.279,0.040,13.623,0.090,,,13.896,0.020,13.399,0.060,13.269,0.060,,,12.296,0.026,11.962,0.027,11.896,0.026,,,,,,,,,5794,172,172,4.322,0.150,0.420,-0.139,0.200,0.280,1.152,0.703,0.264,0.998,0.123,0.103,0.626,0.487,0.469,626.500,327.000,144.600,0.028,0.018,0.007,AAA-222-111-000-0-0,6.600,
228720035,12 14 31.206,-10 21 02.20,1,15.123,,,399-051641,12143120-1021021,,STAR,JHK,rpm,-14.300,2.000,-4.100,2.500,,,,,,,,,,,,,,,,,13.834,0.024,13.435,0.029,13.355,0.043,,,,,,,,,5418,216,216,4.526,0.050,0.620,-0.297,0.250,0.500,0.837,0.977,0.088,0.850,0.071,0.085,1.412,0.366,1.264,844.600,994.600,117.400,0.027,0.014,0.006,AAA-222-111-000-0-0,11.900,
228720037,12 38 12.516,-10 21 02.03,1,13.759,,,399-052283,12381253-1021019,,STAR,gri,rpm,-29.300,4.700,-25.200,8.600,,,14.844,0.090,14.016,0.040,,,14.373,0.040,13.794,0.110,13.496,0.070,,,12.509,0.023,12.125,0.025,12.016,0.026,,,,,,,,,5482,161,161,4.533,0.060,0.072,-0.304,0.300,0.480,0.808,0.099,0.104,0.836,0.076,0.107,1.495,0.431,0.335,441.400,59.590,62.230,0.029,0.018,0.008,AAA-222-111-000-0-0,25.500,
228720082,12 31 25.201,-10 20 55.86,1,16.304,,,,12312520-1020558,,STAR,JHK,rpm,-64.000,0.000,-8.000,3.000,,,,,,,,,,,,,,,,,14.027,0.028,13.366,0.026,13.161,0.037,,,,,,,,,3911,249,155,4.899,0.084,0.060,-0.263,0.250,0.300,0.381,0.059,0.079,0.425,0.070,0.112,7.208,4.008,1.740,266.000,54.990,65.340,0.026,0.014,0.007,AAA-222-111-000-0-0,107.900,0796-0239303
228720099,12 14 25.993,-10 20 53.46,1,14.094,,,399-051637,12142598-1020533,,STAR,gri,rpm,8.600,1.900,-22.500,2.000,,,15.326,0.030,14.389,0.039,,,14.873,0.039,14.003,0.046,13.759,0.060,,,12.618,0.024,12.158,0.023,12.057,0.023,,,,,,,,,4975,98,78,4.591,0.020,0.020,-0.013,0.150,0.120,0.764,0.015,0.022,0.832,0.020,0.036,1.856,0.133,0.111,386.100,15.410,20.590,0.028,0.018,0.009,AAA-222-111-000-0-0,71.800,
228720109,12 14 30.848,-10 20 51.57,1,15.722,,,399-051640,12143085-1020514,,STAR,JHK,rpm,-27.300,2.700,-11.300,2.600,,,,,,,,,,,,,,,,,14.206,0.027,13.628,0.024,13.593,0.044,,,,,,,,,4623,140,252,4.676,0.072,0.045,-0.305,0.250,0.300,0.608,0.071,0.083,0.656,0.070,0.084,2.845,1.201,0.596,583.300,88.270,111.100,0.028,0.014,0.007,AAA-222-111-000-0-0,11.900,
228720112,12 30 10.824,-10 20 51.04,1,14.782,,,399-052068,12301081-1020511,,STAR,gri,rpm,-25.300,2.300,-28.300,8.400,,,16.228,0.030,15.119,0.090,,,15.679,0.050,14.713,0.070,14.397,0.100,,,13.709,0.026,13.119,0.031,13.120,0.041,,,,,,,,,4600,110,110,4.676,0.048,0.040,-0.289,0.250,0.300,0.621,0.061,0.066,0.663,0.079,0.066,2.706,0.669,0.455,464.800,61.540,54.350,0.027,0.013,0.007,AAA-222-111-000-0-0,6.400,
228720152,12 37 42.896,-10 20 44.85,1,11.661,,5531-462-1,399-052277,12374286-1020447,,STAR,gri,rav,-6.200,3.400,-12.400,3.400,,,13.112,0.400,11.953,0.203,,,12.490,0.040,11.642,0.040,11.305,0.050,,,10.016,0.022,9.480,0.023,9.369,0.021,,,,,,,,,4513,190,108,2.138,0.180,0.180,-0.355,0.180,0.150,13.615,2.792,2.317,0.987,0.099,0.033,3.420e-4,2.875e-4,1.562e-4,1825.000,339.000,285.900,0.029,0.014,0.008,AAA-222-111-000-0-0,99.400,
228720166,12 12 49.136,-10 20 43.16,1,10.338,,5522-320-1,399-051587,12124912-1020431,,STAR,gri,plx,-53.100,1.700,5.100,1.800,,,11.229,0.080,10.579,0.067,,,10.827,0.050,10.319,0.020,10.128,0.040,,,9.281,0.027,8.954,0.024,8.833,0.021,,,,,,,,,5554,170,170,3.543,0.195,1.053,-0.263,0.300,1.020,3.319,5.174,0.892,1.192,0.364,0.364,0.032,0.047,0.031,503.100,167.000,167.000,0.027,0.017,0.007,AAA-222-111-000-0-0,8.900,
228720178,12 15 17.192,-10 20 41.30,1,13.125,,,399-051664,12151718-1020412,,STAR,gri,rpm,-17.500,1.400,18.900,1.900,,,14.031,0.040,13.290,0.020,,,13.641,0.050,13.115,0.060,12.904,0.070,,,12.081,0.026,11.713,0.024,11.633,0.023,,,,,,,,,5576,130,163,4.480,0.055,0.308,-0.211,0.250,0.300,0.896,0.488,0.083,0.895,0.101,0.084,1.215,0.280,0.818,413.800,270.400,46.690,0.027,0.010,0.007,AAA-222-111-sss-0-0,76.900,
228720181,12 12 48.543,-10 20 41.16,1,15.078,,,399-051586,12124854-1020411,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.825,0.076,13.379,0.099,13.374,0.027,,,,,,,,,5304,580,580,4.520,0.125,0.450,-0.424,0.350,0.490,0.833,0.720,0.208,0.822,0.102,0.143,1.404,0.981,1.118,842.700,798.900,331.600,0.029,0.015,0.008,AAA-222-111-ccc-0-0,8.900,0796-0235340
228720215,12 23 03.380,-10 20 36.67,1,12.002,,5529-10-1,399-051863,12230337-1020365,,STAR,gri,plx,-34.700,2.300,6.000,2.400,,,12.526,0.216,11.963,0.168,,,12.433,0.030,11.884,0.090,11.817,0.280,,,10.531,0.026,10.109,0.027,10.045,0.023,,,,,,,,,5341,128,128,4.558,0.030,0.030,-0.226,0.200,0.280,0.792,0.051,0.057,0.832,0.069,0.069,1.654,0.223,0.197,161.400,14.820,14.820,0.022,0.011,0.006,AAA-222-111-000-0-0,54.600,
228720239,12 26 21.966,-10 20 31.56,1,13.745,,,399-051931,12262196-1020315,,STAR,gri,rpm,-3.400,1.900,-6.400,2.000,,,14.881,0.020,14.014,0.100,,,14.427,0.010,13.739,0.010,13.453,0.050,,,12.278,0.024,11.738,0.022,11.664,0.024,,,,,,,,,4942,78,58,2.320,0.750,0.750,-1.039,0.400,1.120,8.467,14.177,4.737,0.877,0.048,0.068,6.884e-4,0.008,6.355e-4,3610.000,5756.000,1979.000,0.029,0.013,0.008,AAA-222-111-000-0-0,38.600,
228720253,12 26 29.658,-10 20 27.43,1,12.454,,,399-051936,12262965-1020274,,STAR,gri,rpm,-13.300,1.200,1.000,1.300,,,13.215,0.010,12.595,0.070,,,12.840,0.020,12.442,0.030,12.289,0.110,,,11.321,0.023,10.971,0.021,10.871,0.021,,,,,,,,,5900,134,236,4.085,0.384,1.408,-0.492,0.360,0.960,1.344,0.998,0.498,0.928,0.157,0.131,0.336,0.750,0.271,481.900,1202.000,184.100,0.027,0.009,0.004,AAA-222-111-000-0-0,48.900,
