EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
229001584,12 55 28.656,-01 27 55.97,1,17.184,,,,,1231-301-6-0164-0232,EXTENDED,gri,,3.000,3.000,3.000,3.000,,,,,,,18.836,0.028,17.724,0.006,17.283,0.006,16.953,0.006,16.811,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229001618,12 33 13.305,-01 27 53.75,1,14.431,,,443-056468,12331330-0127537,1231-301-6-0127-0067,STAR,BV,rpm,6.100,2.300,-4.700,2.600,,,15.586,0.030,14.661,0.041,,,,,,,,,,,12.907,0.022,12.401,0.026,12.345,0.023,,,,,,,,,4984,149,149,3.221,1.296,0.720,-0.574,0.500,0.500,3.132,4.557,2.431,0.874,0.080,0.080,0.018,1.672,0.017,1783.000,2200.000,1426.000,0.029,0.014,0.008,AAA-222-111-000-0-0,20.100,
229001667,12 27 29.135,-01 27 50.72,1,13.941,,,443-056337,12272914-0127506,1231-301-6-0118-0030,STAR,gri,apo,-3.900,3.200,2.900,3.700,,,16.212,0.010,14.560,0.160,,,15.324,0.040,13.946,0.180,13.348,0.200,,,11.567,0.027,10.768,0.023,10.576,0.021,,,,,,,,,3887,76,61,0.025,0.162,0.135,-1.263,0.120,0.180,141.108,28.229,23.523,0.832,0.017,0.017,2.613e-7,1.928e-7,9.643e-8,71480.000,140400.000,52080.000,0.029,0.013,0.007,AAA-222-111-000-0-0,51.800,
229001706,12 32 48.943,-01 27 48.01,1,14.956,,,443-056450,12324894-0127480,1231-301-6-0127-0004,STAR,gri,rpm,0.500,2.200,15.700,2.400,,,16.337,0.020,15.297,0.030,,,15.821,0.030,14.871,0.060,14.585,0.050,,,13.346,0.027,12.751,0.025,12.664,0.033,,,,,,,,,4655,93,93,4.641,0.035,0.025,-0.069,0.120,0.210,0.673,0.028,0.054,0.729,0.037,0.059,2.370,0.427,0.208,438.800,26.210,44.280,0.027,0.014,0.007,AAA-222-111-000-0-0,26.200,
229001710,12 42 40.985,-01 27 47.88,1,16.798,,,,,6121-301-5-0152-0257,EXTENDED,gri,,-5.000,3.000,-2.000,3.000,,,,,,,18.608,0.058,17.454,0.009,16.878,0.007,16.517,0.008,16.333,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229001756,12 55 12.187,-01 27 44.59,1,14.855,,,443-057008,12551219-0127444,1231-301-6-0164-0120,STAR,gri,lam,-47.900,3.100,-10.600,3.600,,,16.273,0.020,15.258,0.040,,,15.785,0.090,14.814,0.090,14.456,0.080,,,13.356,0.026,12.790,0.022,12.731,0.032,,,,,,,,,4637,138,166,4.657,0.036,0.024,-0.155,0.120,0.150,0.647,0.042,0.047,0.695,0.049,0.049,2.558,0.420,0.304,417.800,41.360,44.740,0.028,0.014,0.007,AAA-222-111-000-0-0,68.800,
229001794,12 49 36.529,-01 27 42.32,1,11.868,,,443-056869,12493652-0127423,,STAR,gri,rpm,2.300,1.200,-11.100,1.700,,,13.035,0.020,12.107,0.080,,,12.524,0.040,11.826,0.040,11.587,0.220,,,10.440,0.023,10.012,0.023,9.910,0.025,,,,,,,,,5132,104,104,2.801,0.910,0.455,-0.624,0.500,0.250,5.771,4.189,3.610,0.930,0.292,0.039,0.004,0.064,0.003,1109.000,668.800,677.300,0.028,0.015,0.007,AAA-222-111-000-0-0,8.500,
229001803,12 47 29.586,-01 27 42.02,1,17.054,,,,,6005-301-3-0154-0087,EXTENDED,gri,,-2.000,3.000,2.000,3.000,,,,,,,19.616,0.054,17.886,0.007,17.061,0.006,16.697,0.006,16.392,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229001815,12 53 25.563,-01 27 40.81,1,12.872,,,443-056948,12532555-0127409,1231-301-6-0161-0129,STAR,gri,lam,-73.200,1.500,5.400,1.700,,,14.115,0.030,13.132,0.060,,,13.608,0.060,12.814,0.050,12.557,0.070,,,11.354,0.024,10.882,0.024,10.745,0.019,,,,,,,,,4890,145,116,4.602,0.030,0.024,-0.020,0.100,0.120,0.738,0.037,0.048,0.794,0.047,0.047,1.967,0.307,0.194,204.800,19.760,18.020,0.025,0.011,0.007,AAA-222-111-000-0-0,49.600,
229001854,12 47 14.340,-01 27 38.20,1,18.588,,,,,6005-301-3-0154-0082,STAR,gri,,-47.000,4.000,3.000,4.000,,,,,,,23.103,0.361,20.223,0.019,18.825,0.010,17.887,0.007,17.388,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229001890,12 26 56.571,-01 27 35.83,1,19.073,,,,,1231-301-6-0117-0106,STAR,gri,,-6.000,4.000,-3.000,4.000,,,,,,,19.214,0.024,19.268,0.011,19.008,0.012,18.471,0.011,18.509,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229001972,12 48 19.395,-01 27 30.26,1,11.794,,4949-589-1,443-056849,12481938-0127299,,STAR,gri,plx,-25.300,2.100,-34.700,2.200,,,12.503,0.244,11.826,0.179,,,12.349,0.030,11.781,0.050,11.556,0.080,,,10.567,0.026,10.179,0.024,10.114,0.028,,,,,,,,,5548,164,164,3.923,0.544,0.160,-0.132,0.250,0.400,1.731,0.477,0.789,1.007,0.112,0.080,0.165,0.878,0.072,307.900,66.730,66.730,0.028,0.016,0.008,AAA-222-111-000-0-0,31.100,
229001979,12 30 15.805,-01 27 29.78,1,13.272,,,443-056392,12301580-0127297,1231-301-6-0122-0060,STAR,gri,rpm,-166.500,2.700,38.200,5.600,,,15.684,0.110,14.212,0.060,,,14.966,0.070,13.618,0.050,12.546,0.070,,,10.627,0.024,9.978,0.024,9.749,0.021,,,,,,,,,3558,107,85,5.004,0.054,0.054,0.088,0.060,0.080,0.269,0.057,0.042,0.267,0.077,0.051,13.790,4.139,4.072,33.760,11.240,5.550,0.005,0.004,0.002,AAA-222-111-000-0-0,10.300,
229001999,12 38 14.576,-01 27 28.24,1,14.893,,,443-056617,12381457-0127282,1231-301-6-0136-0022,STAR,gri,rpm,10.400,3.000,-17.400,3.300,,,16.194,0.030,15.271,0.050,,,15.717,0.010,14.844,0.050,14.540,0.030,,,13.309,0.026,12.791,0.030,12.692,0.030,,,,,,,,,4810,57,76,4.628,0.030,0.036,-0.104,0.200,0.240,0.695,0.056,0.043,0.755,0.054,0.054,2.195,0.296,0.309,466.500,39.150,36.120,0.027,0.013,0.006,AAA-222-111-000-0-0,30.100,
229002042,12 39 34.662,-01 27 25.78,1,13.870,,,443-056647,12393466-0127257,1231-301-6-0138-0007,STAR,gri,rpm,-11.500,2.200,7.300,2.500,,,14.565,0.020,13.975,0.060,,,14.194,0.030,13.782,0.070,13.730,0.130,,,12.897,0.026,12.619,0.026,12.577,0.030,,,,,,,,,6014,146,146,4.290,0.110,0.220,-0.338,0.300,0.360,1.155,0.351,0.158,0.964,0.114,0.114,0.596,0.296,0.330,844.500,248.400,148.500,0.028,0.013,0.008,AAA-222-111-000-0-0,74.700,
229002044,12 33 30.390,-01 27 25.76,1,15.008,,,443-056479,12333038-0127258,1231-301-6-0128-0033,STAR,gri,rpm,-16.400,2.200,8.200,2.500,,,15.928,0.080,15.154,0.040,,,15.518,0.030,14.855,0.030,14.789,0.050,,,13.799,0.029,13.384,0.036,13.297,0.044,,,,,,,,,5304,165,99,4.546,0.045,0.054,-0.172,0.200,0.280,0.796,0.088,0.079,0.837,0.069,0.083,1.614,0.349,0.338,747.000,115.400,84.300,0.030,0.011,0.008,AAA-222-111-000-0-0,36.500,
229002082,12 38 27.758,-01 27 23.50,1,16.294,,,443-056626,12382775-0127234,1231-301-6-0136-0062,STAR,gri,rpm,-0.900,3.400,-0.300,3.700,,,17.289,0.108,16.414,0.077,,,16.872,0.068,16.260,0.082,16.047,0.330,,,15.050,0.048,14.692,0.054,14.873,0.125,,,,,,,,,5524,271,271,4.446,0.126,0.756,-0.558,0.350,0.490,0.885,1.258,0.149,0.844,0.088,0.088,1.107,0.739,1.028,1608.000,2166.000,356.900,0.031,0.014,0.010,AAB-222-111-000-0-0,45.100,
229002177,12 37 00.252,-01 27 17.30,1,18.500,,,,,1231-301-6-0134-0120,STAR,gri,,19.000,4.000,-33.000,4.000,,,,,,,21.497,0.117,19.508,0.012,18.464,0.008,18.068,0.009,17.816,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229002189,12 41 10.913,-01 27 16.37,1,9.471,,4949-1115-1,443-056693,12411091-0127162,,STAR,gri,rpm,-42.100,0.900,-27.800,0.900,,,9.951,0.029,9.469,0.024,,,9.939,0.030,9.264,0.040,9.270,0.060,,,8.483,0.026,8.275,0.040,8.241,0.023,,,,,,,,,5644,135,168,4.303,0.205,0.533,0.103,0.080,0.140,1.104,1.408,0.265,1.052,0.310,0.088,0.626,0.697,0.549,106.000,113.800,29.910,0.020,0.011,0.008,AAA-112-111-000-0-0,10.000,
229002237,12 51 08.333,-01 27 13.04,1,15.743,,,443-056902,12510833-0127130,1231-301-6-0157-0065,STAR,BV,lam,-1.500,2.500,-15.000,2.700,,,16.440,0.440,15.848,0.061,,,,,,,,,,,14.682,0.032,14.146,0.042,14.108,0.068,,,,,,,,,5080,152,152,4.613,0.030,0.030,-0.429,0.150,0.150,0.694,0.041,0.039,0.726,0.043,0.043,2.107,0.312,0.229,941.600,88.470,80.870,0.027,0.017,0.007,AAA-222-111-000-0-0,13.400,
229002333,12 53 59.420,-01 27 07.28,1,13.875,,,443-056968,12535941-0127072,1231-301-6-0162-0054,STAR,gri,lam,1.900,1.800,1.300,2.000,,,14.514,0.030,13.982,0.060,,,14.194,0.040,13.843,0.070,13.739,0.120,,,12.950,0.029,12.619,0.026,12.581,0.019,,,,,,,,,6040,96,96,4.292,0.102,0.136,-0.440,0.150,0.150,1.113,0.225,0.121,0.920,0.073,0.046,0.629,0.229,0.246,835.400,150.600,107.800,0.029,0.015,0.007,AAA-222-111-000-0-0,49.400,
229002464,12 51 08.470,-01 26 59.52,1,16.818,,,443-056903,12510848-0126598,1231-301-6-0157-0066,EXTENDED,JHK,,-4.400,5.300,5.700,6.400,,,,,,,,,,,,,,,,,14.180,0.052,13.424,0.058,13.076,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,13.400,
229002492,12 42 41.795,-01 26 57.89,1,11.714,,4949-1111-1,443-056726,12424178-0126580,,STAR,gri,col,,,,,,,12.937,0.400,11.351,0.122,,,13.057,0.300,11.643,0.040,11.139,0.060,,,9.642,0.023,9.055,0.024,8.867,0.022,,,,,,,,,3942,117,94,4.915,0.084,0.060,-0.374,0.240,0.240,0.359,0.060,0.079,0.397,0.077,0.092,8.509,4.430,2.568,33.600,6.610,7.469,0.006,0.004,0.002,AAA-222-111-000-0-0,29.000,0885-0223850
229002497,12 41 50.874,-01 26 57.74,1,12.104,,,443-056708,,,STAR,gri,,-24.500,3.900,-1.100,2.700,,,12.948,0.050,12.260,0.020,,,12.539,0.040,12.073,0.060,11.918,0.050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229002504,12 37 46.764,-01 26 57.16,1,17.119,,,,12374676-0126571,1231-301-6-0135-0207,EXTENDED,gri,,0.000,3.000,2.000,3.000,,,,,,,19.449,0.055,18.046,0.008,17.215,0.006,16.722,0.007,16.382,0.016,15.965,0.107,15.191,0.124,14.604,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABB-222-111-000-0-0,27.700,
229002520,12 27 08.602,-01 26 55.67,1,17.443,,,,12270860-0126556,1231-301-6-0117-0175,STAR,gri,rpm,202.000,4.000,-226.000,4.000,,,,,,,22.022,0.175,19.383,0.011,17.964,0.006,16.612,0.004,15.896,0.006,14.615,0.028,14.018,0.029,13.797,0.043,,,,,,,,,3033,520,260,5.210,0.040,0.096,-0.273,0.250,0.350,0.140,0.051,0.019,0.119,0.055,0.021,41.750,10.810,16.590,66.120,43.510,18.920,0.012,0.008,0.005,AAA-222-111-000-0-0,22.300,
229002534,12 51 32.861,-01 26 54.76,1,10.684,,4950-192-1,443-056911,12513285-0126546,,STAR,gri,rpm,4.500,1.500,-5.500,1.600,,,12.076,0.258,10.878,0.093,,,11.399,0.040,10.605,0.050,10.378,0.140,,,9.272,0.024,8.744,0.051,8.633,0.021,,,,,,,,,4802,116,96,2.423,0.528,0.165,-0.375,0.200,0.480,10.486,1.959,4.562,1.056,0.207,0.172,8.671e-4,0.004,3.884e-4,1050.000,196.100,403.600,0.028,0.015,0.007,AAA-212-111-000-0-0,72.900,
229002550,12 25 15.457,-01 26 53.34,1,14.214,,,443-056296,12251545-0126533,1140-301-6-0223-0054,STAR,gri,rpm,-0.200,3.200,-23.900,3.700,,,15.831,0.040,14.661,0.060,,,15.305,0.040,14.197,0.040,13.747,0.060,,,12.407,0.026,11.804,0.022,11.635,0.021,,,,,,,,,4255,178,101,4.751,0.099,0.055,-0.234,0.250,0.250,0.530,0.066,0.111,0.595,0.067,0.121,3.794,2.069,0.815,201.500,35.790,46.370,0.021,0.015,0.003,AAA-222-111-000-0-0,44.900,
229002555,12 50 11.394,-01 26 53.13,1,17.058,,,,12501139-0126531,6005-301-1-0154-0218,EXTENDED,gri,,5.000,3.000,-3.000,3.000,,,,,,,19.910,0.051,17.964,0.007,17.075,0.005,16.669,0.005,16.357,0.011,15.756,0.082,15.086,0.083,14.688,0.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAB-222-111-000-0-0,36.400,
229002604,12 42 03.406,-01 26 49.80,1,14.153,,,443-056714,12420341-0126497,,STAR,gri,rpm,2.200,2.600,-6.300,2.900,,,15.070,0.030,14.303,0.050,,,14.629,0.020,14.093,0.050,13.948,0.080,,,12.976,0.026,12.621,0.021,12.568,0.024,,,,,,,,,5648,135,113,4.440,0.065,0.494,-0.141,0.200,0.360,0.955,0.702,0.108,0.935,0.077,0.092,0.992,0.331,0.816,671.200,493.600,90.630,0.029,0.018,0.008,AAA-222-111-000-0-0,81.500,
229002610,12 27 38.406,-01 26 49.44,1,13.697,,,443-056340,12273840-0126493,1140-301-6-0227-0040,STAR,gri,rpm,-18.100,2.500,2.700,2.800,,,14.574,0.080,13.883,0.070,,,14.165,0.070,13.726,0.110,13.496,0.050,,,12.544,0.026,12.199,0.024,12.111,0.023,,,,,,,,,5725,203,169,4.435,0.065,0.377,-0.241,0.250,0.400,0.973,0.613,0.133,0.931,0.089,0.089,1.002,0.319,0.736,573.800,365.900,91.680,0.029,0.016,0.009,AAA-222-111-000-0-0,49.600,
229002689,12 20 57.484,-01 26 42.37,1,18.649,,,,,1140-301-6-0216-0022,STAR,gri,,-2.000,3.000,-12.000,3.000,,,,,,,18.755,0.017,18.386,0.007,18.737,0.010,18.961,0.016,19.174,0.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229002698,12 38 00.011,-01 26 41.91,1,13.912,,,443-056614,12380001-0126419,1231-301-6-0135-0129,STAR,gri,rpm,-21.600,6.200,2.400,3.500,,,14.750,0.050,14.037,0.080,,,14.313,0.030,13.827,0.050,13.740,0.130,,,12.772,0.026,12.447,0.028,12.400,0.027,,,,,,,,,5804,140,140,4.394,0.090,0.240,-0.241,0.250,0.350,1.007,0.358,0.130,0.946,0.090,0.107,0.866,0.329,0.491,663.400,252.300,98.760,0.028,0.015,0.007,AAA-222-111-000-0-0,38.000,
229002705,12 53 56.630,-01 26 41.08,1,12.635,,,443-056965,12535662-0126410,,STAR,gri,rpm,-4.200,1.300,-3.700,1.600,,,13.867,0.050,12.892,0.030,,,13.321,0.050,12.614,0.030,12.341,0.110,,,11.188,0.027,10.676,0.024,10.593,0.024,,,,,,,,,4960,96,115,2.580,0.816,0.510,-0.667,0.350,0.490,6.905,5.545,3.880,0.918,0.108,0.049,0.002,0.025,0.002,1709.000,1386.000,854.300,0.029,0.014,0.008,AAA-222-111-000-0-0,21.300,
229002716,12 49 16.044,-01 26 40.34,1,12.264,,,443-056865,12491604-0126404,,STAR,gri,rpm,-23.800,1.200,10.900,1.400,,,13.411,0.030,12.563,0.080,,,12.942,0.030,12.257,0.030,11.974,0.030,,,10.841,0.022,10.366,0.026,10.290,0.025,,,,,,,,,5047,100,80,3.292,0.444,0.444,-0.648,0.420,0.300,3.364,1.958,1.069,0.911,0.150,0.029,0.020,0.047,0.015,763.600,405.000,228.000,0.028,0.015,0.008,AAA-222-111-000-0-0,21.500,
229002740,12 49 20.022,-01 26 39.18,1,17.148,,,,12492002-0126391,6121-301-1-0153-0200,EXTENDED,gri,,-2.000,3.000,4.000,3.000,,,,,,,19.792,0.063,18.076,0.008,17.153,0.006,16.751,0.006,16.431,0.013,15.863,0.085,15.269,0.095,14.752,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAB-222-111-000-0-0,59.700,
229002796,12 40 53.004,-01 26 35.48,1,13.940,,,443-056685,12405299-0126351,,STAR,gri,rpm,-4.700,2.400,-6.400,2.700,,,14.651,0.030,14.043,0.050,,,14.280,0.010,13.876,0.050,13.795,0.100,,,12.953,0.021,12.601,0.024,12.551,0.034,,,,,,,,,5897,140,175,4.340,0.110,0.330,-0.398,0.300,0.420,1.067,0.558,0.186,0.919,0.125,0.104,0.748,0.384,0.513,790.600,406.000,174.100,0.028,0.016,0.006,AAA-222-111-000-0-0,35.200,
229002799,12 31 32.568,-01 26 35.15,1,13.161,,,443-056420,12313257-0126351,1140-301-6-0234-0003,STAR,gri,rpm,-10.200,1.400,-13.300,2.000,,,14.009,0.050,13.326,0.030,,,13.605,0.050,13.138,0.030,12.971,0.040,,,12.064,0.021,11.741,0.022,11.658,0.023,,,,,,,,,5834,94,141,4.376,0.085,0.289,-0.146,0.160,0.200,1.041,0.487,0.111,0.979,0.077,0.093,0.802,0.292,0.523,501.800,216.900,67.160,0.030,0.015,0.008,AAA-222-111-000-0-0,59.800,
229002817,12 49 33.990,-01 26 33.57,1,11.105,,4949-373-1,443-056868,12493398-0126335,,STAR,gri,rpm,-21.600,1.500,12.800,1.600,,,11.902,0.134,11.356,0.114,,,11.444,0.280,11.059,0.040,10.959,0.190,,,10.125,0.023,9.867,0.024,9.790,0.024,,,,,,,,,6126,181,181,4.149,0.180,0.216,-0.045,0.150,0.240,1.433,0.461,0.297,1.168,0.162,0.135,0.344,0.304,0.183,296.300,101.900,64.700,0.026,0.014,0.007,AAA-222-111-000-0-0,24.200,
229002861,12 40 08.296,-01 26 30.71,1,14.054,,,,,1231-301-6-0139-0040,STAR,gri,,-17.000,3.000,-4.000,3.000,,,,,,,14.927,0.004,15.611,0.012,13.227,0.003,13.387,0.002,13.014,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229002989,12 38 25.059,-01 26 22.05,1,16.707,,,,12382505-0126220,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.266,0.067,14.626,0.076,13.929,0.076,,,,,,,,,3450,207,899,5.077,0.198,0.090,-0.059,0.150,0.240,0.206,0.073,0.094,0.179,0.097,0.077,20.460,41.900,8.132,200.900,96.920,134.200,0.023,0.014,0.011,AAA-222-111-000-0-0,45.200,0885-0223025
229002992,12 51 38.927,-01 26 21.98,1,11.114,,4950-176-1,443-056913,12513892-0126217,,STAR,gri,rav,-18.000,1.600,-38.500,1.700,,,12.192,0.247,11.281,0.125,,,11.668,0.040,11.060,0.050,10.876,0.190,,,9.852,0.024,9.422,0.024,9.306,0.019,,,,,,,,,5147,142,122,3.723,0.075,0.090,-0.203,0.120,0.150,2.390,0.346,0.255,1.110,0.108,0.108,0.081,0.026,0.023,351.300,45.410,33.850,0.026,0.014,0.006,AAA-222-111-000-0-0,10.600,
229003009,12 41 30.063,-01 26 20.86,1,13.426,,,443-056699,12413006-0126209,,STAR,gri,rpm,-5.500,2.900,1.700,3.400,,,14.708,0.070,13.742,0.010,,,14.091,0.010,13.368,0.050,13.141,0.040,,,11.977,0.022,11.466,0.022,11.362,0.023,,,,,,,,,4947,98,79,2.693,0.664,0.415,-0.634,0.250,0.350,5.905,4.910,2.681,0.930,0.046,0.055,0.003,0.020,0.002,2350.000,1357.000,1109.000,0.029,0.017,0.007,AAA-222-111-000-0-0,27.100,
229003020,12 39 42.622,-01 26 20.37,1,11.506,,4948-484-1,443-056651,12394262-0126202,,STAR,gri,rpm,23.500,1.500,-54.100,1.500,,,12.090,0.193,11.143,0.099,,,11.914,0.030,11.457,0.080,11.332,0.090,,,10.366,0.020,10.054,0.026,9.973,0.025,,,,,,,,,5868,141,141,4.341,0.100,0.240,-0.174,0.200,0.280,1.082,0.378,0.150,0.985,0.097,0.097,0.716,0.398,0.398,236.100,87.430,37.910,0.025,0.014,0.007,AAA-222-111-000-0-0,100.400,
229003035,12 25 28.648,-01 26 19.94,1,13.583,,,443-056297,12252864-0126199,1140-301-6-0223-0074,STAR,gri,rpm,-38.700,1.700,-16.200,2.100,,,14.364,0.050,13.739,0.050,,,13.980,0.030,13.574,0.040,13.413,0.060,,,12.527,0.024,12.177,0.023,12.150,0.026,,,,,,,,,5869,141,177,4.443,0.090,0.162,-0.642,0.250,0.400,0.874,0.233,0.108,0.810,0.091,0.065,1.088,0.514,0.479,529.500,160.800,80.890,0.031,0.011,0.009,AAA-222-111-000-0-0,76.700,
229003050,12 33 12.816,-01 26 19.13,1,10.114,,4948-706-1,443-056466,12331280-0126192,,STAR,gri,plx,8.500,1.000,8.100,1.000,,,10.665,0.051,10.077,0.041,,,10.567,0.030,10.017,0.010,9.919,0.080,,,9.126,0.035,8.848,0.044,8.758,0.019,,,,,,,,,5767,91,91,4.378,0.060,0.084,0.131,0.120,0.120,1.081,0.106,0.070,1.048,0.042,0.050,0.793,0.171,0.190,143.400,13.020,13.020,0.021,0.011,0.006,AAA-112-111-000-0-0,38.200,
229003054,12 43 42.465,-01 26 18.91,1,7.967,,4949-1034-1,443-056749,12434247-0126190,,STAR,gri,,12.900,1.000,-31.600,1.000,,,10.176,0.036,8.586,0.013,,,9.870,0.030,8.644,0.040,7.152,0.060,,,5.056,0.017,4.274,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACE-131-111-000-0-0,33.200,
229003079,12 55 05.330,-01 26 17.27,1,11.549,,4950-1055-1,443-057005,12550533-0126170,,STAR,gri,lam,-13.600,1.500,6.500,1.600,,,12.200,0.188,11.385,0.108,,,11.957,0.040,11.554,0.010,11.375,0.060,,,10.534,0.022,10.281,0.022,10.173,0.019,,,,,,,,,5960,118,118,4.099,0.168,0.140,-0.204,0.150,0.150,1.434,0.286,0.281,1.034,0.110,0.079,0.314,0.255,0.123,348.500,66.640,66.000,0.027,0.014,0.007,AAA-222-111-000-0-0,128.600,
229003104,12 42 15.433,-01 26 15.30,1,17.285,,,,12421543-0126153,,EXTENDED,J,,,,,,,,,,,,,,,,,,,,,,15.804,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUU-266-200-c00-1-0,3.800,0885-0223715
229003108,12 29 15.982,-01 26 14.85,1,19.207,,,,,1140-301-6-0230-0184,STAR,gri,,-4.000,4.000,-4.000,4.000,,,,,,,19.433,0.027,19.200,0.011,19.210,0.014,18.938,0.017,19.057,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229003114,12 19 57.828,-01 26 14.37,1,18.846,,,,,1140-301-6-0214-0143,STAR,gri,,-3.000,4.000,-2.000,4.000,,,,,,,19.852,0.036,18.925,0.009,18.820,0.010,18.671,0.013,18.376,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229003137,12 54 35.201,-01 26 12.84,1,13.497,,,443-056990,12543520-0126127,1231-301-6-0163-0034,STAR,gri,rpm,-38.300,1.700,1.200,2.000,,,14.508,0.030,13.732,0.030,,,14.076,0.050,13.483,0.020,13.249,0.040,,,12.282,0.026,11.916,0.023,11.791,0.024,,,,,,,,,5445,87,109,4.541,0.045,0.054,-0.272,0.250,0.300,0.809,0.085,0.077,0.837,0.080,0.066,1.506,0.305,0.342,400.400,49.900,52.630,0.029,0.012,0.010,AAA-222-111-000-0-0,21.200,
229003166,12 30 40.921,-01 26 11.10,1,13.408,,,443-056399,12304092-0126112,1140-301-6-0232-0038,STAR,gri,rpm,-45.000,1.600,0.600,3.200,,,14.466,0.090,13.635,0.070,,,14.019,0.040,13.372,0.070,13.147,0.100,,,12.045,0.022,11.644,0.023,11.474,0.022,,,,,,,,,5277,156,125,4.565,0.045,0.045,-0.294,0.250,0.400,0.762,0.066,0.083,0.810,0.064,0.102,1.733,0.429,0.292,320.100,39.060,47.650,0.029,0.013,0.008,AAA-222-111-000-0-0,117.700,
229003251,12 37 32.404,-01 26 04.46,1,10.912,,4948-292-1,443-056601,12373240-0126043,,STAR,gri,rav,-2.200,1.400,4.500,1.400,,,11.268,0.077,10.754,0.071,,,11.014,0.050,10.878,0.040,10.958,0.180,,,10.314,0.026,10.113,0.024,10.087,0.023,,,,,,,,,7249,145,145,4.071,0.095,0.114,0.023,0.100,0.080,1.900,0.318,0.230,1.636,0.122,0.087,0.215,0.085,0.071,502.800,90.660,64.880,0.029,0.014,0.008,AAA-222-111-000-0-0,57.900,
229003278,12 56 01.494,-01 26 02.09,1,13.744,,,443-057034,12560150-0126019,1231-301-6-0165-0076,STAR,gri,rpm,-11.400,2.600,-33.800,3.000,,,14.973,0.020,14.045,0.010,,,14.512,0.040,13.708,0.030,13.415,0.050,,,12.322,0.022,11.889,0.021,11.743,0.021,,,,,,,,,5057,82,82,4.579,0.030,0.025,-0.051,0.150,0.210,0.774,0.038,0.058,0.829,0.044,0.071,1.782,0.278,0.175,353.400,16.660,34.050,0.029,0.018,0.008,AAA-222-111-000-0-0,28.600,
229003281,12 49 43.691,-01 26 01.80,1,13.392,,,443-056870,12494368-0126018,,STAR,gri,rpm,-7.400,2.100,-7.300,2.500,,,14.495,0.060,13.621,0.060,,,14.059,0.200,13.379,0.060,13.106,0.160,,,11.957,0.023,11.458,0.024,11.385,0.028,,,,,,,,,5015,118,118,3.096,0.702,0.819,-0.594,0.450,0.540,4.077,6.164,2.034,0.900,0.107,0.089,0.008,0.073,0.008,1573.000,2029.000,799.700,0.030,0.014,0.009,AAA-222-111-000-0-0,65.300,
229003323,12 35 52.634,-01 25 58.29,1,13.916,,,443-056555,12355263-0125582,,STAR,gri,rpm,-3.200,2.500,-6.400,2.900,,,14.824,0.040,14.086,0.040,,,14.423,0.050,13.889,0.020,13.699,0.020,,,12.680,0.026,12.243,0.026,12.179,0.024,,,,,,,,,5296,128,128,3.296,0.804,0.804,-0.980,0.540,0.300,2.929,6.248,1.994,0.880,0.052,0.043,0.022,0.332,0.021,1502.000,2829.000,981.000,0.028,0.018,0.007,AAA-222-111-000-0-0,59.100,
