EPIC,KepMag,Kmag,Teff,mass,Radius
integer,float,float,integer,float,float
201629007,15.201,13.420,5418,0.807,0.803
201629512,13.479,12.046,6043,0.980,1.198
201629852,13.216,11.914,6385,1.034,1.257
201629934,14.852,13.248,5623,0.730,0.728
201629967,18.142,14.791,3894,0.375,0.330
201630341,10.310,8.137,4842,1.062,5.843
201630510,16.981,14.328,4146,0.511,0.451
201630674,12.089,10.685,6191,1.094,1.568
201630695,15.395,13.680,5484,0.701,0.691
201630974,15.454,13.931,5531,0.830,0.838
201631027,12.237,10.389,5320,0.840,0.793
201631052,14.030,12.051,5031,0.815,0.750
201631201,17.531,14.814,3811,0.343,0.318
201631307,15.090,12.188,3951,0.509,0.449
201631337,17.336,14.579,3601,0.248,0.256
201631427,15.703,13.121,4520,0.661,0.607
201631619,14.261,11.874,4656,0.631,0.589
201631771,14.800,12.891,5145,0.810,0.759
201631953,18.141,15.370,3714,0.282,0.260
201631983,18.204,14.315,3860,0.389,0.374
201632074,12.455,11.228,6285,1.120,1.386
201632106,14.113,12.507,5564,0.948,0.940
201632112,15.162,13.243,5082,0.813,0.757
201632121,14.928,12.855,4946,0.779,0.731
201632134,17.645,,,,
201632330,12.034,10.074,5142,0.911,9.334
201632494,12.693,11.410,6051,1.071,1.231
201632796,16.604,14.655,5337,0.804,2.794
201632829,17.082,13.882,3852,0.473,0.424
201632851,13.322,11.963,6010,0.963,1.399
201632953,13.732,12.225,5704,0.920,1.415
201633007,15.447,13.443,5025,0.784,0.733
201633049,13.434,12.241,6267,1.101,1.330
201633104,11.853,10.479,6195,1.248,1.778
201633268,16.392,13.876,3677,0.280,0.273
201633328,13.721,11.559,4957,0.825,0.757
201633329,14.471,12.570,5049,0.879,4.651
201633357,14.196,12.249,5051,0.874,5.588
201633361,17.003,15.064,4425,0.559,0.479
201633495,12.132,10.692,5875,1.029,1.149
201633531,17.386,14.628,3706,0.300,0.281
201633548,13.723,11.810,5331,0.877,0.831
201633821,16.585,14.022,3686,0.280,0.277
201633917,17.610,14.782,3673,0.289,0.277
201634075,17.211,14.400,3527,0.237,0.231
201634093,17.241,14.592,3767,0.337,0.317
201634357,14.999,13.104,5206,0.847,0.836
201634445,17.120,14.586,3820,0.365,0.339
201634609,19.154,,,,
201634640,17.633,15.009,,,
201634874,17.209,14.334,3612,0.285,0.266
201635024,9.904,8.343,5632,0.985,0.941
201635064,15.682,11.925,3907,0.448,0.399
201635176,10.990,8.602,4732,1.108,6.345
201635435,17.102,,,,
201635517,17.232,14.607,3654,0.261,0.256
201635816,18.480,15.008,3890,0.382,0.366
201635949,10.840,8.773,4944,0.960,9.921
201636090,13.417,11.915,5958,0.799,0.866
201636398,13.466,12.118,5887,0.822,0.888
201636439,13.594,11.854,5370,0.817,0.775
201636536,13.434,11.765,5473,0.915,0.883
201636643,16.938,13.971,2076,0.076,0.096
201636778,12.873,11.164,5024,0.825,12.156
201636800,15.014,11.961,3938,0.491,0.440
201636905,13.685,12.272,5828,0.948,1.012
201637028,16.956,14.286,3690,0.302,0.296
201637031,12.807,11.465,6140,1.032,1.271
201637062,12.370,10.232,4933,0.933,7.985
201637115,14.380,11.023,3512,0.251,0.257
201637156,14.615,12.474,4857,0.832,8.693
201637186,15.171,13.276,5120,0.677,0.646
201637394,16.330,13.850,3623,0.289,0.263
201637560,16.178,13.073,3685,0.303,0.283
201637623,17.698,,,,
201637679,18.535,15.347,3998,0.452,0.405
201637834,11.332,,,,
201637865,18.849,14.704,3831,0.350,0.307
201637989,18.079,,,,
201638024,13.116,10.444,4529,0.470,0.408
201638119,11.953,9.572,4596,0.908,17.281
201638601,14.464,11.324,3857,0.481,0.429
201638608,13.636,12.107,5882,0.934,1.030
201638750,15.311,12.140,3713,0.334,0.307
201638994,13.715,12.324,6171,0.940,1.225
201639134,15.473,13.326,4627,0.673,0.619
201639273,15.638,12.702,3754,0.360,0.325
201639331,15.804,12.907,4035,0.494,0.446
201639422,14.962,13.083,5257,0.821,0.780
201639639,17.333,14.043,4040,0.481,0.429
201639844,15.714,12.428,3917,0.461,0.416
201639904,16.862,14.400,3604,0.254,0.244
201639992,12.986,11.091,5134,0.836,0.773
201639993,17.625,14.545,3834,0.341,0.337
201640018,14.854,13.319,5741,0.782,0.809
201640030,17.827,14.017,3988,0.435,0.406
201640118,13.628,12.071,5610,0.860,0.850
201640218,13.233,11.935,6032,1.085,1.280
201640233,15.091,13.143,5040,0.833,0.803
201640304,17.444,14.761,3653,0.277,0.276
201640334,13.219,11.518,5296,0.842,0.788
201640613,10.161,7.325,4267,0.973,27.087
201640660,16.472,13.401,3526,0.227,0.232
201640766,14.999,13.168,5355,0.871,0.862
201640776,14.935,13.073,5188,0.865,3.427
201640854,15.066,13.136,5313,0.859,0.892
201640898,13.742,12.397,5908,0.890,1.140
201640992,16.830,14.214,3648,0.277,0.265
201641009,17.585,15.008,3679,0.287,0.283
201641063,17.025,,,,
201641087,15.458,12.931,3586,0.256,0.251
201641125,16.353,13.553,3693,0.279,0.265
201641143,12.564,11.226,6128,0.993,1.170
201641383,17.787,15.020,3675,0.279,0.279
201641560,13.708,12.359,6048,0.855,1.030
201641570,16.498,14.301,4548,0.576,0.547
201641746,13.754,12.519,6218,0.911,1.218
201641897,14.123,12.490,5615,0.911,0.900
201642124,10.887,9.407,5830,0.949,0.963
201642510,14.602,12.318,4710,0.735,0.676
201642570,15.173,12.145,3795,0.394,0.356
201642835,17.523,14.749,3830,0.345,0.325
201642853,12.378,10.978,6091,1.091,1.434
201642959,16.462,13.146,3712,0.307,0.294
201643048,15.379,13.303,5013,0.827,0.784
201643191,14.979,11.921,3565,0.251,0.247
201643463,17.751,14.567,3939,0.387,0.349
201643589,15.042,13.175,5075,0.858,2.169
201643682,17.477,15.017,,,
201643932,13.755,10.844,4064,0.550,0.484
201644177,9.680,7.522,4878,0.959,10.950
201644284,8.203,6.516,5540,1.124,2.119
201644557,15.851,12.968,3907,0.427,0.386
201644583,13.977,11.914,4917,0.990,3.321
201644601,14.587,12.537,5038,0.792,0.745
201644616,14.869,12.986,5446,0.880,0.898
201644753,13.505,12.148,6039,0.972,1.158
201644881,12.678,10.757,4945,0.702,0.660
201645130,15.789,12.482,3760,0.417,0.383
201645336,13.026,11.069,5038,0.695,0.656
201645386,14.519,12.408,5058,0.837,0.783
201645458,18.429,14.910,3930,0.396,0.355
201645595,14.737,11.968,3377,0.182,0.198
201645615,13.392,11.359,5012,0.884,5.339
201645991,12.073,10.463,5556,0.830,0.821
201646141,16.344,15.077,5891,0.810,0.904
201646226,17.489,15.312,4176,0.445,0.401
201646244,17.831,,,,
201646501,16.344,13.738,3776,0.356,0.322
201646556,15.128,11.601,3695,0.348,0.317
201646589,14.823,12.891,5131,0.741,0.703
201646596,17.941,15.018,4042,0.454,0.395
201646668,13.517,11.655,5269,0.894,0.830
201646698,16.343,13.354,3614,0.267,0.273
201646710,13.901,12.485,6116,0.853,1.081
201646897,16.861,14.637,4191,0.515,0.469
201646945,13.031,10.909,4843,0.965,5.260
201647041,17.828,14.918,3866,0.362,0.326
201647148,12.487,9.643,3922,0.473,0.420
201647230,10.759,9.104,5628,0.984,0.968
201647438,17.163,14.378,3559,0.222,0.234
201647574,12.666,9.714,3907,0.484,0.429
201647622,16.895,13.461,3871,0.406,0.378
201647714,14.152,12.481,5494,0.804,0.788
201647726,10.103,7.984,4915,0.934,10.891
201647764,16.103,13.307,3725,0.306,0.291
201647909,12.874,11.387,5822,0.907,0.933
201647951,12.218,10.903,6168,1.101,1.301
201648002,14.690,12.781,5126,0.876,2.608
201648159,15.098,11.901,3814,0.447,0.401
201648170,17.849,13.993,3921,0.412,0.380
201648173,17.874,,,,
201648204,17.404,14.850,3708,0.298,0.278
201648216,14.468,11.876,4432,0.656,0.595
201648307,14.976,12.263,3720,0.352,0.318
201648341,14.039,14.643,8155,0.806,3.546
201648800,14.180,12.521,5406,0.795,0.769
201648841,14.654,13.048,5605,0.789,0.806
201648894,14.042,12.082,5129,0.764,0.728
201649013,17.945,15.340,3816,0.360,0.322
201649041,15.323,12.370,4022,0.524,0.464
201649263,17.812,14.767,3923,0.424,0.354
201649344,14.201,12.255,5061,0.850,0.787
201649397,15.218,13.070,4946,0.788,0.734
201649420,15.533,13.064,3556,0.251,0.247
201649553,17.508,14.827,3752,0.317,0.295
201649588,13.917,11.035,4031,0.520,0.454
201649662,13.889,12.463,5980,1.030,1.188
201649740,15.524,12.332,3861,0.422,0.383
201649787,14.952,11.997,4023,0.530,0.458
201649902,14.847,12.376,4452,0.639,0.574
201649952,9.736,7.473,4669,1.175,9.168
201649985,13.952,12.421,5705,1.025,1.069
201650097,12.017,10.732,6215,1.077,1.402
201650217,13.686,12.232,5829,0.787,0.836
201650291,15.968,14.077,5180,0.805,2.060
201650408,13.598,12.256,6035,0.861,1.078
201650599,16.210,14.443,5674,0.853,0.903
201650795,17.019,14.407,3652,0.273,0.261
201650804,15.545,14.650,6238,0.838,1.131
201650957,13.307,11.472,5215,0.767,0.728
201650977,15.244,13.204,4952,0.737,0.695
201650995,16.150,13.341,3759,0.325,0.309
201651046,16.263,13.296,3800,0.367,0.350
201651139,13.903,10.456,3800,0.395,0.360
201651257,13.731,12.077,5699,0.876,1.293
201651316,16.602,14.641,5557,0.789,0.792
201651408,11.707,10.380,6239,1.131,1.353
201651464,12.115,11.079,6694,1.413,1.636
201651481,16.375,13.304,3479,0.207,0.212
201651494,14.512,12.761,5183,0.875,4.249
201651680,16.158,13.036,3570,0.230,0.247
201651880,15.250,12.327,3869,0.431,0.384
201651890,12.683,10.710,4996,0.737,0.693
201652240,10.879,8.589,4693,1.119,9.018
201652287,9.679,8.083,5516,0.920,0.874
201652431,17.650,15.022,4126,0.512,0.437
201652668,12.095,10.640,6038,1.079,1.311
201652921,17.035,14.858,4107,0.464,0.420
201653077,16.842,14.338,3774,0.341,0.311
201653365,13.187,11.452,5337,0.893,0.834
201653426,15.210,12.126,4143,0.568,0.494
201653556,15.248,13.290,5015,0.790,0.746
201653838,15.723,14.465,6265,0.838,1.133
201653956,16.518,13.805,3398,0.178,0.185
201653994,16.863,14.034,3405,0.186,0.193
201654000,16.739,14.687,5250,0.735,0.678
201654056,14.958,13.312,5537,0.639,0.593
201654072,13.279,11.718,5688,0.895,1.253
201654097,15.204,12.000,3718,0.356,0.338
201654135,11.936,10.651,6197,1.050,1.246
201654469,13.580,12.082,5671,0.924,0.922
201654565,13.037,11.443,5758,0.887,0.926
201654566,9.911,8.219,5338,0.813,0.782
201654661,13.522,11.293,4773,0.916,9.719
201654762,13.676,10.329,3434,0.230,0.240
201654795,13.381,10.420,4213,0.831,36.279
201654817,14.878,11.850,3871,0.441,0.398
201654980,13.718,10.596,3815,0.443,0.397
201655001,14.933,12.877,5173,0.829,0.781
201655252,17.022,14.379,3849,0.378,0.353
201655260,17.877,15.228,4053,0.409,0.365
201655412,14.257,11.248,3738,0.320,0.296
201655476,13.007,11.528,5754,0.931,1.362
201655552,15.633,12.302,3660,0.317,0.302
201655601,16.291,13.194,3756,0.350,0.319
201655821,12.736,10.649,4873,1.154,3.881
201655873,12.767,,,,
201655908,18.546,,,,
201656123,14.623,11.709,4022,0.542,0.480
201656130,10.070,7.729,4698,0.895,17.755
201656473,11.364,9.893,5966,1.035,1.364
201656484,11.890,10.421,5959,1.050,1.176
201656700,15.799,12.441,2585,0.088,0.113
201656744,13.925,12.425,5879,0.908,1.294
201656747,15.601,12.552,4012,0.491,0.444
201656781,14.233,12.300,5189,0.859,0.807
201656904,16.004,14.658,5457,0.780,0.791
201656934,12.078,10.687,5921,0.963,1.068
201657127,17.395,14.773,3708,0.301,0.283
201657187,15.708,12.794,3988,0.468,0.415
201657193,15.109,13.002,5012,0.818,2.431
201657279,16.257,13.728,3755,0.333,0.310
201657523,13.298,11.468,5413,0.896,0.845
201657548,10.716,9.060,5382,1.115,2.397
201657553,15.556,12.300,3781,0.385,0.351
201657630,17.627,14.975,3738,0.311,0.288
201657634,17.583,15.037,3811,0.344,0.301
201657650,17.272,14.469,3696,0.307,0.278
201657856,13.618,12.070,5582,0.975,0.956
201657897,17.345,14.780,3843,0.358,0.309
201658011,15.612,12.628,3684,0.307,0.296
201658221,9.457,6.811,4414,1.009,19.301
201658225,13.669,11.301,4459,0.673,0.612
201658229,14.616,12.304,4812,0.753,0.700
201658319,17.320,14.952,4062,0.478,0.417
201658333,16.702,13.928,4112,0.526,0.468
201658373,13.858,11.474,4562,0.720,0.660
201658389,13.737,12.357,5929,0.917,1.122
201658430,11.251,10.324,5641,1.004,1.592
201658671,13.631,11.389,4681,0.808,44.771
201658738,12.311,10.248,4901,0.886,10.779
201658777,14.497,11.953,2143,0.077,0.097
201658965,10.488,8.826,5333,0.902,8.766
201659025,16.656,14.831,4466,0.595,0.531
201659106,14.869,13.076,5323,0.821,0.795
201659204,14.921,13.257,5614,0.830,0.886
201659208,14.602,11.493,3722,0.305,0.288
201659283,12.169,10.354,5216,0.886,8.887
201659329,12.796,,,,
201659486,17.015,14.265,3749,0.310,0.280
201659525,16.863,,,,
201659529,12.126,8.422,3644,0.278,0.271
201659798,11.779,10.150,5771,1.011,1.049
201659882,15.107,13.107,5117,0.811,0.787
201660104,16.164,12.959,3913,0.452,0.392
201660109,14.753,12.008,4167,0.560,0.506
201660134,17.840,,,,
201660157,12.764,11.112,5485,0.940,0.898
201660388,9.874,8.686,6286,1.221,1.457
201660446,14.779,13.157,5722,0.833,0.869
201660546,14.013,11.439,4296,0.644,0.576
201660553,13.306,10.953,4531,0.742,0.678
201660680,13.033,11.547,5942,0.923,1.045
201660889,14.050,11.090,4013,0.517,0.455
201661011,15.536,13.282,,,
201661131,15.736,12.866,3586,0.245,0.254
201661193,13.336,11.262,5006,0.832,0.768
201661241,14.029,11.686,4576,0.711,0.653
201661284,14.458,12.702,5380,0.892,2.305
201661287,11.610,9.284,4737,1.050,7.965
201661422,16.003,12.786,3769,0.379,0.347
201661441,12.967,11.559,5900,1.084,1.458
201661460,15.331,13.000,4637,0.672,0.638
201661697,17.611,14.722,3729,0.325,0.302
201661706,14.738,12.961,5276,0.839,0.869
201661718,14.433,12.580,5122,0.874,2.496
201661725,16.287,13.768,3560,0.246,0.243
201661858,12.311,10.724,5727,0.881,0.896
201661884,17.798,,,,
201662003,13.923,11.940,4981,0.901,2.165
201662026,16.220,13.756,3610,0.280,0.258
201662125,17.839,15.114,3809,0.332,0.306
201662148,14.548,11.757,3483,0.217,0.224
201662180,17.676,14.892,3840,0.373,0.332
201662276,10.817,8.186,4564,0.954,14.517
201662321,15.598,12.657,3572,0.259,0.256
201662512,15.392,13.654,5778,0.848,0.919
201662628,9.335,6.149,3925,1.220,41.319
201662843,14.821,12.819,5278,0.834,0.807
201662933,14.008,12.690,6032,0.937,1.117
201663027,12.649,11.334,6009,1.017,1.253
201663055,11.779,10.183,5685,0.917,0.925
201663105,15.250,13.264,4922,0.741,0.698
201663238,13.704,12.100,5862,1.023,1.123
201663456,13.678,12.465,6102,0.930,1.280
201663516,15.717,12.349,4034,0.515,0.451
201663752,17.474,15.030,4122,0.502,0.453
201663759,14.730,11.645,3713,0.289,0.279
201663923,13.904,11.546,4761,0.743,0.691
201664056,12.582,10.895,5449,0.960,0.937
201664246,14.930,12.111,4014,0.534,0.468
201664291,17.435,15.093,4493,0.591,0.527
201664308,12.731,11.473,6054,1.105,1.364
201664323,17.670,14.760,3620,0.261,0.266
201664356,13.237,11.354,5235,0.892,2.416
201664705,18.458,15.045,3942,0.420,0.384
201664718,12.590,11.263,6218,1.115,1.321
201665043,15.409,13.479,5056,0.798,0.751
201665172,10.371,8.677,5500,0.893,0.849
201665332,18.338,14.523,4102,0.515,0.463
201665372,14.102,10.781,3777,0.370,0.345
201665475,17.011,14.879,4126,0.495,0.460
201665514,17.659,14.243,3798,0.335,0.323
201665649,10.717,9.509,6241,1.103,1.228
201665668,14.152,12.245,5227,0.869,4.339
201665680,14.936,13.132,5340,0.712,0.691
201665722,16.969,14.397,3719,0.289,0.292
201665943,17.375,,,,
201666008,17.821,14.518,4057,0.484,0.439
201666028,17.520,14.735,3881,0.371,0.338
201666204,10.373,10.251,9210,2.081,2.057
201666246,16.821,14.361,4144,0.509,0.464
201666354,16.288,14.638,5388,0.792,0.840
201666382,17.051,14.494,4202,0.531,0.492
201666641,14.374,12.332,5010,0.871,2.221
201666658,13.245,11.759,5743,0.953,0.977
201666660,12.490,10.940,5793,1.010,1.181
201666684,18.214,14.440,3935,0.416,0.374
201666699,14.842,11.767,4054,0.517,0.463
201666921,13.169,10.809,4563,0.659,0.620
201666991,15.305,13.147,4963,0.748,0.701
201667030,13.308,11.827,5923,0.969,1.194
201667126,14.339,12.580,5295,0.776,0.739
201667369,15.539,12.774,4189,0.563,0.508
201667495,8.655,7.620,8273,2.523,3.761
201667545,17.630,14.779,3571,0.244,0.238
201667753,15.371,12.747,4091,0.491,0.434
201667779,15.928,14.034,4809,0.690,0.660
201667783,14.419,12.522,5154,0.745,0.714
201667805,17.675,,,,
201667962,13.091,10.534,4533,0.948,15.004
201668151,18.039,,,,
201668587,17.738,14.525,3711,0.298,0.294
201668734,15.406,13.610,5370,0.812,0.801
201668898,15.864,13.290,3576,0.252,0.266
201668943,14.674,12.484,4987,0.792,0.734
201669052,17.195,14.654,5532,0.762,0.789
201669245,13.031,9.718,3497,0.229,0.238
201669354,12.456,11.087,6024,0.907,1.067
201669449,12.408,10.457,5082,0.915,6.031
201669540,14.356,11.732,4333,0.476,0.412
201669889,15.984,13.511,,,
201670015,17.336,14.648,3961,0.438,0.390
201670036,15.224,13.106,4972,0.787,0.725
201670147,12.346,11.027,6249,0.987,1.198
201670248,14.472,12.821,5917,0.878,1.035
201670444,16.597,15.173,5562,0.770,0.748
201670633,13.845,12.486,6222,0.946,1.253
201670679,11.840,9.584,4682,0.746,0.680
201670957,12.219,10.287,5040,0.831,0.767
201671075,11.902,9.580,4667,0.996,10.140
201671132,12.567,11.244,5977,1.053,1.342
201671503,15.181,12.953,4891,0.740,0.693
201671619,14.874,13.032,5138,0.810,0.770
201672013,15.278,13.432,5301,0.833,0.794
201672049,14.660,11.607,3896,0.458,0.407
201672345,14.504,12.767,5482,0.777,0.764
201672509,15.952,13.347,,,
201672534,13.183,11.312,5138,0.867,0.805
201672587,15.452,12.289,3667,0.344,0.314
201672835,16.169,13.568,3544,0.248,0.247
201672844,16.711,14.711,5301,0.748,0.692
201672975,13.749,12.348,6109,0.951,1.208
201673054,16.358,15.059,5915,0.832,0.937
201673151,16.630,14.162,3685,0.298,0.288
201673309,17.943,,,,
201673642,11.889,8.798,4067,0.983,38.955
201673762,12.856,10.823,4904,0.952,4.751
201674079,17.321,14.650,3747,0.308,0.280
201674113,18.220,14.816,4018,0.443,0.393
201674303,13.081,11.670,6067,0.895,1.298
201674632,13.824,12.246,5795,0.953,1.045
201675004,15.563,12.418,3822,0.366,0.338
201675407,13.547,11.973,5636,0.884,1.321
201675620,14.661,12.626,5126,0.792,0.752
201676003,11.897,10.484,5917,1.073,1.215
201676489,17.040,14.420,3631,0.257,0.254
201676675,11.796,9.745,4974,0.753,0.697
201676963,14.028,12.531,5683,1.005,1.335
201677029,17.355,14.620,3693,0.282,0.270
201677272,15.020,13.245,5419,0.845,0.811
201677481,15.625,13.099,,,
201677634,11.535,9.915,5680,1.010,0.998
201677844,16.486,13.926,3596,0.252,0.264
201677932,13.561,11.374,4966,0.897,5.502
201678297,14.476,12.618,5231,0.841,0.911
201678411,15.680,13.119,3503,0.220,0.232
201678567,14.913,13.033,5143,0.827,3.065
201678784,17.196,14.771,4805,0.633,0.569
201678880,10.477,9.369,6670,1.698,2.661
201678928,14.637,12.013,3518,0.201,0.214
201679460,14.157,11.824,4573,0.727,0.665
201680071,17.266,14.737,3783,0.353,0.330
201680457,14.107,12.069,4881,0.837,2.201
201680755,12.725,10.599,4922,0.780,0.705
201681686,16.972,14.964,5322,0.720,0.734
201681886,12.541,11.095,6143,1.067,1.291
201681909,13.623,11.259,4647,0.676,0.641
201681966,17.324,14.785,3753,0.337,0.298
201682532,15.758,12.657,3702,0.340,0.313
201682810,16.861,14.684,4150,0.495,0.444
201683428,14.504,12.357,5002,0.759,0.716
201683939,17.053,14.414,3775,0.334,0.311
201685389,17.619,14.769,3743,0.317,0.290
201685889,17.017,14.223,3831,0.356,0.331
228699205,10.124,9.446,7354,1.658,1.904
228699283,11.928,10.623,6302,1.215,1.417
228699644,14.333,12.204,4793,0.704,0.655
228699910,12.641,11.054,5775,0.969,1.027
228699957,17.351,14.848,3766,0.325,0.294
228699998,14.709,12.251,4418,0.802,151.529
228700319,15.124,12.786,4405,0.669,0.607
228700476,15.306,12.046,3591,0.275,0.264
228700547,15.596,14.152,5816,0.841,0.928
228700674,9.595,6.198,4025,1.040,42.312
228700764,14.589,12.639,5138,0.869,3.988
228700808,9.289,7.914,6027,1.068,1.197
228700812,16.013,13.261,3695,0.263,0.256
228700868,11.503,9.882,5459,0.899,0.860
228700951,14.515,12.909,5492,0.873,1.677
228701087,15.643,12.372,3493,0.228,0.240
228701189,13.401,11.444,4993,0.946,4.667
228701235,15.169,12.301,3952,0.525,0.461
228701269,12.735,11.115,4020,0.406,0.369
228701343,9.881,7.632,4506,0.975,18.542
228701377,14.792,12.986,5261,0.790,0.760
228701456,15.565,12.704,3580,0.211,0.223
228701516,14.651,12.450,4869,0.839,8.904
228701667,16.348,13.156,3609,0.266,0.257
228701693,15.795,13.238,4446,0.632,0.584
228701730,14.310,12.423,5385,0.900,0.880
228701750,13.977,11.560,4480,0.690,0.627
228701849,13.227,11.811,5993,1.001,1.302
228701851,13.241,11.214,5059,0.796,0.746
228701928,11.702,10.389,5511,1.210,2.277
228702005,14.106,12.354,5387,0.905,0.860
228702124,14.225,11.043,3523,0.267,0.269
228702245,10.224,9.067,6624,1.353,1.436
228702318,12.383,11.121,6365,1.058,1.315
228702385,15.702,12.801,4156,0.570,0.501
228702411,17.343,14.688,3795,0.329,0.300
228702421,15.286,11.550,3562,0.269,0.269
228702430,13.012,11.511,5717,0.955,0.957
228702462,12.389,10.420,5128,0.890,3.016
228702472,14.707,12.892,5122,0.893,4.383
228702484,13.096,11.701,5979,1.088,1.286
228702522,13.229,10.904,4827,0.764,0.700
228702528,12.356,10.949,5793,1.159,1.888
228702672,13.920,12.493,5939,0.896,1.056
228702727,15.775,13.971,5232,0.806,0.777
228702740,13.824,11.864,5033,0.899,2.956
228702796,12.942,10.967,5037,0.897,0.832
228702803,15.655,12.802,3480,0.202,0.214
228702807,15.130,13.105,4893,0.790,0.724
228702816,10.430,8.182,4777,1.090,10.810
228702836,15.372,12.316,3824,0.441,0.394
228702849,13.709,12.351,6062,1.052,1.260
228702954,15.569,12.916,4184,0.553,0.504
228702992,12.340,11.032,6187,1.105,1.441
228703000,13.781,12.284,5787,1.002,1.092
228703022,14.242,12.674,5721,0.797,0.835
228703070,15.218,12.088,3939,0.463,0.408
228703093,14.124,12.115,5049,0.874,6.309
228703123,15.199,13.142,4986,0.795,0.740
228703128,16.607,14.058,4373,0.555,0.514
228703131,17.124,14.208,3443,0.187,0.204
228703146,10.745,8.854,5090,0.923,9.615
228703159,9.702,7.602,4824,1.031,10.701
228703181,12.997,11.120,5108,0.899,8.815
228703254,14.442,12.593,5239,0.875,2.237
228703273,11.603,9.720,5132,0.914,9.258
228703298,13.946,12.524,5915,0.963,1.052
228703427,15.110,13.379,5160,0.783,0.747
228703458,14.206,11.902,4745,0.767,0.700
228703480,14.604,11.712,4179,0.588,0.529
228703535,18.253,14.794,3804,0.346,0.319
228703543,13.126,11.620,5797,0.964,0.991
228703561,13.326,11.266,4939,0.945,3.390
228703581,13.670,12.207,5896,1.035,1.112
228703598,13.746,12.286,5668,0.911,0.938
228703611,16.272,13.631,,,
228703621,12.788,11.287,5795,0.999,1.092
228703653,15.609,13.991,5052,0.720,0.690
228703682,14.487,12.523,5076,0.881,3.672
228703734,14.717,12.833,5192,0.812,0.768
228703736,9.854,7.284,4492,1.077,14.954
228703742,13.898,12.067,5393,0.892,0.865
228703743,11.631,10.369,6064,0.954,1.117
228703770,12.633,11.001,5432,0.928,2.119
228703858,15.757,14.195,5967,0.859,1.043
228703860,15.443,12.498,4124,0.548,0.477
228703891,12.188,10.624,5560,0.959,2.245
228703897,12.778,11.449,6073,1.020,1.253
228703910,12.536,10.950,5504,0.929,0.886
228703948,13.548,12.022,5782,0.881,1.502
228704008,15.794,13.249,4477,0.663,0.611
228704027,13.663,12.461,6319,0.902,1.218
228704044,15.375,12.066,4134,0.575,0.507
228704102,14.537,12.735,5183,0.717,0.682
228704110,14.773,13.025,5482,0.784,0.768
228704133,11.649,10.071,5559,0.966,2.031
228704159,16.998,14.407,3852,0.410,0.363
228704172,13.148,11.610,5753,0.794,0.828
228704224,16.873,14.100,3616,0.249,0.255
228704257,14.657,11.763,3998,0.523,0.461
228704359,14.024,11.915,4714,0.730,0.673
228704360,12.772,11.509,6409,1.188,1.404
228704408,13.139,11.050,4920,0.940,9.493
228704421,12.186,9.994,4780,0.959,8.803
228704444,13.966,11.860,4891,0.818,0.750
228704506,16.144,13.739,3473,0.194,0.212
228704585,11.723,10.434,6187,0.952,1.095
228704626,12.952,10.645,4618,0.726,0.671
228704662,13.254,11.032,4761,1.190,3.944
228704734,8.588,7.047,6458,1.371,1.739
228704738,15.264,12.602,4343,0.630,0.573
228704740,17.148,14.464,3708,0.294,0.276
228704743,12.208,10.560,5428,0.909,2.237
228704748,13.723,12.093,5661,0.893,0.904
228704779,15.200,12.448,3947,0.420,0.381
228704799,15.064,13.876,6398,0.765,0.945
228704829,15.024,12.084,3955,0.458,0.408
228704874,11.333,9.987,6047,1.021,1.198
228704961,12.874,11.675,6042,0.993,1.265
228704967,16.564,14.248,3680,0.259,0.251
228705001,10.753,8.542,4613,0.936,14.334
228705029,17.276,14.503,3834,0.405,0.363
228705041,14.512,12.586,5117,0.896,2.771
228705083,12.077,10.032,4980,0.952,2.416
228705115,16.585,14.885,3667,0.232,0.237
228705129,14.637,12.908,5208,0.725,0.702
228705280,13.333,11.372,4989,0.914,7.266
228705304,15.263,13.087,4702,0.763,0.703
228705324,14.099,12.420,5446,0.817,0.804
228705364,14.081,12.134,5129,0.889,2.314
228705399,12.851,11.620,6214,0.990,1.386
228705413,13.724,12.145,5744,0.933,0.968
228705467,13.750,12.465,6142,0.929,1.212
228705475,14.878,12.921,5032,0.874,3.244
228705502,14.394,12.219,4774,0.786,0.721
228705517,17.437,14.354,3506,0.219,0.234
228705535,11.709,9.392,4677,0.913,12.703
228705547,11.158,9.679,5806,0.975,1.028
228705555,14.683,12.738,4998,0.865,0.824
228705606,12.737,10.221,4279,0.596,0.538
228705609,15.177,13.162,5110,0.841,0.781
228705615,10.492,8.362,4757,1.020,11.889
228705625,14.384,12.595,5412,0.874,0.921
228705647,14.545,12.528,5061,0.826,0.770
228705654,14.468,11.017,3645,0.347,0.326
228705665,12.272,10.426,5302,0.785,0.760
228705804,15.316,12.275,3803,0.391,0.351
228705808,8.405,7.612,7366,1.585,1.655
228705867,7.971,7.457,7577,1.653,1.742
228705893,14.186,12.048,4898,0.899,6.812
228705965,14.055,12.012,4979,0.900,3.701
228705976,15.723,13.095,3857,0.380,0.360
228705991,14.023,12.555,5730,0.944,0.979
228706011,14.083,11.930,4824,0.922,7.027
228706028,13.019,11.773,6117,0.974,1.172
228706039,12.601,11.310,6230,0.845,1.123
228706173,11.842,10.437,6851,1.453,1.561
228706190,12.999,11.137,5405,0.897,0.854
228706231,15.125,13.348,5245,0.863,0.835
228706249,12.055,10.484,5933,1.068,1.325
228706256,12.305,10.952,6062,1.087,1.311
228706268,13.926,12.381,5555,0.972,0.952
