EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
246648807,04 53 53.230,+13 54 02.88,1,13.161,,,520-009440,04535322+1354029,,STAR,gri,rpm,-8.4,3.3,-5.2,3.8,,,14.795,0.03,13.569,0.033,,,14.195,0.03,13.172,0.03,12.717,0.03,,,11.26,0.022,10.682,0.023,10.534,0.018,4972,164,131,2.619,0.735,0.294,-0.612,0.35,0.63,7.533,2.904,4.013,0.97,0.228,0.114,0.002,0.023,0.001,1855,576.8,993.5,0.52,0.11,0.11,AAA-222-111-000-0-0,40.5,
246649130,04 49 10.475,+13 54 19.29,1,9.516,,695-1200-1,520-009102,04491046+1354192,,STAR,gri,,1.5,2.2,1.4,2.3,,,12.102,0.269,10.985,0.11,,,11.948,0.09,10.388,0.06,8.473,0.06,,,5.676,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AEE-111-111-000-0-0,21.5,
246649384,04 46 23.828,+13 54 31.10,1,16.065,,,,04462382+1354310,,STAR,JHK,rpm,42,4,-44,1,,,,,,,,,,,,,,,,,13.469,0.025,12.659,0.023,12.379,0.026,4226,42,254,4.755,0.118,0.02,-0.173,0.12,0.24,0.534,0.011,0.15,0.586,0.012,0.157,3.879,2.678,0.233,268.1,8.044,76.2,0.933,0.001,0.268,AAA-222-111-000-0-0,22.3,1039-0047945
246649782,04 47 43.660,+13 54 52.28,1,11.53,,,520-008983,04474365+1354522,,STAR,gri,rpm,3.4,1.3,-4,2.1,,,12.458,0.03,11.777,0.06,,,12.074,0.04,11.543,0.07,11.297,0.07,,,10.238,0.021,10.004,0.024,9.899,0.017,6923,453,377,3.823,0.288,0.24,0.01,0.12,0.12,2.528,0.994,0.83,1.718,0.344,0.287,0.095,0.18,0.056,550.5,233.6,164,0.49,0.212,0.127,AAA-222-111-000-0-0,27.7,
246649838,04 45 41.314,+13 54 54.96,1,15.12,,,520-008876,04454132+1354551,,STAR,gri,rpm,19.5,4.4,-51.7,4.6,,,17.685,0.16,15.898,0.062,,,16.789,0.02,15.27,0.05,14.404,0.08,,,12.519,0.021,11.755,0.024,11.53,0.023,4153,173,311,4.743,0.144,0.02,-0.046,0.14,0.08,0.552,0.012,0.151,0.61,0.031,0.163,3.619,3.356,0.217,193.5,5.804,68.84,0.483,0.102,0.136,AAA-222-111-000-0-0,22.4,
246650042,04 50 59.839,+13 55 03.41,1,12.513,,,520-009226,04505983+1355034,,STAR,gri,rpm,1.7,1.6,-2.2,3.9,,,13.442,0.03,12.738,0.04,,,13.052,0.03,12.579,0.05,12.282,0.1,,,11.256,0.02,11.008,0.022,10.884,0.018,6871,516,286,3.92,0.318,0.265,-0.057,0.12,0.12,2.163,0.956,0.769,1.638,0.322,0.269,0.119,0.277,0.075,742.2,315.9,257.2,0.475,0.155,0.097,AAA-222-111-000-0-0,16.9,
246650102,04 54 05.844,+13 55 06.91,1,12.124,,,520-009458,04540584+1355070,,STAR,gri,rpm,2,1.8,-2.6,2,,,13.669,0.02,12.501,0.01,,,13.09,0.04,12.116,0.04,11.71,0.01,,,10.318,0.021,9.778,0.022,9.649,0.018,4995,125,104,2.562,0.306,0.17,-0.366,0.24,0.36,9.958,1.195,1.713,1.323,0.909,0.379,0.001,0.002,3.67E-04,1551,189.3,230.9,0.433,0.089,0.074,AAA-222-111-000-0-0,46.6,
246650170,04 50 03.164,+13 55 10.59,1,15.377,,,520-009166,04500315+1355106,,STAR,gri,rpm,22.2,3.9,-20.3,3.9,,,17.665,0.125,16.264,0.19,,,17.065,0.04,15.501,0.05,14.653,0.04,,,12.739,0.022,12.023,0.022,11.801,0.021,3878,113,113,4.888,0.072,0.072,-0.097,0.18,0.06,0.394,0.067,0.066,0.439,0.079,0.092,7.099,3.021,1.861,142,20.29,30.34,0.315,0.208,0.024,AAA-222-111-000-0-0,42.3,
246650193,04 49 42.281,+13 55 11.41,1,14.001,,,520-009136,04494227+1355114,,STAR,gri,rpm,14.2,4.2,-26.5,4.5,,,16.698,0.02,15.043,0.046,,,15.933,0.05,14.639,0.1,13.174,0.064,,,10.847,0.02,10.224,0.024,9.979,0.018,3897,1371,171,4.891,0.098,1.47,-0.075,0.06,0.6,0.4,2.87,0.086,0.454,0.491,0.027,7.092,2.468,6.053,64.53,521.9,14.31,0.081,0.875,0.001,AAA-222-111-000-0-0,42.9,
246650416,04 46 21.384,+13 55 21.59,1,14.086,,,520-008919,04462137+1355215,,STAR,gri,rpm,19.5,4.2,-2,4.7,,,15.716,0.07,14.728,0.25,,,15.169,0.01,14.241,0.11,13.622,0.1,,,12.081,0.024,11.516,0.02,11.355,0.02,5083,184,184,3.545,1.089,0.726,-0.478,0.48,0.56,2.288,2.563,1.634,0.872,0.113,0.08,0.042,1.37,0.038,862.5,916.5,604.4,0.505,0.152,0.152,AAA-222-111-000-0-0,29,
246650537,04 53 32.378,+13 55 27.80,1,15.484,,,520-009410,04533237+1355279,6514-301-6-0104-0343,STAR,gri,rpm,-0.5,3.3,-34,3.7,,,17.525,0.16,16.044,0.066,,,16.897,0.06,15.453,0.03,14.878,0.15,,,13.249,0.022,12.556,0.023,12.418,0.021,4055,260,118,4.813,0.04,0.104,-0.043,0.15,0.15,0.47,0.115,0.042,0.527,0.107,0.044,4.974,1.061,1.807,224.6,69.84,23.96,0.264,0.13,0.072,AAA-222-111-000-0-0,20.7,
246650664,04 47 47.425,+13 55 33.15,1,11.843,,,520-008989,04474741+1355331,,STAR,gri,rpm,-3.6,3.7,7.3,2.6,,,12.907,0.02,12.158,0.06,,,12.505,0.04,11.884,0.07,11.56,0.06,,,10.357,0.023,10.03,0.027,9.93,0.02,6266,318,265,3.904,0.352,0.22,-0.029,0.12,0.12,2.077,0.884,0.813,1.409,0.323,0.269,0.133,0.32,0.077,432.5,205.7,161.4,0.435,0.184,0.122,AAA-222-111-000-0-0,12.1,
246650723,04 44 10.352,+13 55 35.95,1,12.894,,,520-008782,04441035+1355360,,STAR,gri,rpm,-20.9,4.7,-35.3,3.1,,,14.097,0.04,13.231,0.12,,,13.605,0.03,12.902,0.1,12.589,0.09,,,11.252,0.021,10.85,0.025,10.736,0.018,5731,265,221,4.402,0.11,0.396,-0.242,0.25,0.45,0.976,0.534,0.162,0.919,0.096,0.08,0.932,0.511,0.702,296.7,171.4,55.53,0.345,0.144,0.072,AAA-222-111-000-0-0,44.1,
246650745,04 48 04.050,+13 55 37.00,1,14.426,,,520-009003,04480404+1355370,,STAR,BV,rpm,-39.1,4.2,-22,4.5,,,16.118,0.03,14.707,0.042,,,,,,,,,,,12.012,0.023,11.321,0.025,11.165,0.02,4211,282,201,4.76,0.06,0.084,-0.041,0.15,0.21,0.529,0.089,0.064,0.583,0.096,0.06,3.969,1.263,1.273,152.9,45.73,23.07,0.21,0.098,0.073,AAA-222-111-000-0-0,10,
246650874,04 47 33.320,+13 55 43.68,1,12.764,,,520-008973,04473331+1355436,,STAR,gri,rpm,7.9,2.7,-5.3,3.3,,,14.498,0.03,13.287,0.04,,,13.888,0.04,12.794,0.05,12.282,0.05,,,10.683,0.02,10.113,0.022,9.973,0.018,4946,119,119,2.75,0.624,0.39,-0.371,0.25,0.35,7.36,3.123,3.94,1.072,0.453,0.189,0.003,0.019,0.002,1360,462.9,737.3,0.527,0.141,0.101,AAA-222-111-000-0-0,39.2,
246651015,04 51 22.277,+13 55 49.82,1,12.968,,,520-009242,04512227+1355498,,STAR,gri,rpm,4.4,1.8,-15.9,2.2,,,14.141,0.06,13.282,0.02,,,13.685,0.04,13.044,0.03,12.661,0.15,,,11.571,0.021,11.277,0.022,11.149,0.019,6254,189,189,4.218,0.135,0.189,-0.061,0.1,0.16,1.379,0.4,0.27,1.207,0.122,0.122,0.434,0.278,0.217,504.3,138.8,92.5,0.42,0.097,0.081,AAA-222-111-000-0-0,15.6,
246651394,04 49 59.679,+13 56 08.65,1,15.207,,,520-009163,04495967+1356088,,STAR,JHK,rpm,44.3,4.1,-21.2,4.3,,,,,,,,,,,,,,,,,12.857,0.021,12.215,0.024,11.967,0.02,3670,176,88,4.967,0.045,0.081,-0.04,0.15,0.18,0.313,0.065,0.054,0.334,0.092,0.077,10.93,3.816,3.3,108.7,36.11,20.13,0.207,0.125,0.078,AAA-222-111-000-0-0,28.4,
246651551,04 53 34.399,+13 56 17.02,1,12.146,,696-620-1,520-009413,04533440+1356172,,STAR,gri,rpm,4.9,3.2,-12.5,3.4,,,13.432,0.498,12.036,0.223,,,12.578,0.03,12.145,0.03,11.961,0.01,,,10.953,0.022,10.711,0.02,10.639,0.017,6664,325,271,4.225,0.105,0.126,-0.053,0.12,0.1,1.441,0.265,0.224,1.332,0.151,0.108,0.421,0.209,0.14,446,77.53,76.06,0.372,0.083,0.083,AAA-222-111-000-0-0,9.9,
246651631,04 52 59.283,+13 56 21.15,1,10.807,,696-76-1,520-009365,04525928+1356211,,STAR,gri,rpm,0.6,2.3,-11.3,2.5,,,11.646,0.099,10.941,0.089,,,11.358,0.03,10.809,0.02,10.571,0.06,,,9.525,0.022,9.264,0.022,9.148,0.018,6607,393,328,3.728,0.462,0.132,0.015,0.12,0.1,3.009,0.744,1.459,1.788,0.266,0.425,0.063,0.283,0.025,456.2,112.8,210.5,0.445,0.155,0.116,AAA-222-111-000-0-0,43.3,
246652112,04 56 32.676,+13 56 45.83,1,12.988,,,520-009653,04563267+1356457,,STAR,gri,rpm,14.4,2.9,-3.6,5.3,,,14.403,0.01,13.368,0.01,,,13.862,0.03,13,0.01,12.613,0.06,,,11.311,0.022,10.888,0.022,10.745,0.017,6066,295,354,3.972,0.378,0.162,-0.117,0.15,0.27,1.74,0.527,0.539,1.227,0.162,0.194,0.183,0.481,0.082,528.5,134.4,173,0.679,0.176,0.118,AAA-222-111-000-0-0,34.9,
246652254,04 45 42.785,+13 56 52.98,1,12.477,,,520-008880,04454279+1356530,,STAR,gri,rpm,-5.2,2,-29.3,2.2,,,13.988,0.045,12.951,0.14,,,13.477,0.032,12.428,0.041,12.048,0.06,,,10.77,0.02,10.232,0.024,10.105,0.02,5010,321,128,3.643,0.938,0.335,-0.268,0.35,0.56,2.4,1.175,1.674,0.891,0.294,0.098,0.069,1.666,0.052,466.5,218.4,319.1,0.452,0.192,0.137,AAA-222-111-000-0-0,27.1,
246652889,04 45 02.850,+13 57 25.79,1,14.817,,,520-008833,04450285+1357258,,STAR,gri,rpm,26.4,4.2,-26.9,4.5,,,16.686,0.09,15.386,0.23,,,16.003,0.03,14.891,0.18,14.308,0.06,,,12.691,0.022,12.13,0.023,11.993,0.02,5048,302,259,4.6,0.045,0.171,-0.3,0.3,0.25,0.722,0.149,0.065,0.774,0.111,0.079,1.927,0.471,1.158,354,490.6,44.97,0.427,0.23,0.128,AAA-222-111-000-0-0,31.6,
246652974,04 56 41.157,+13 57 30.06,1,11.169,,696-1339-1,520-009662,04564115+1357300,,STAR,gri,rpm,13.2,1.9,-20.3,1.8,,,11.608,0.098,11.46,0.135,,,11.701,0.01,11.188,0.01,10.942,0.06,,,9.942,0.021,9.691,0.022,9.577,0.017,6508,244,203,4.217,0.085,0.238,-0.06,0.18,0.12,1.414,0.615,0.151,1.3,0.172,0.078,0.424,0.141,0.255,267.1,106.4,30.14,0.358,0.095,0.079,AAA-222-111-000-0-0,33.4,
246653260,04 48 51.646,+13 57 44.61,1,13.485,,,520-009078,04485164+1357447,,STAR,gri,rpm,-19.9,3.4,97.6,3.7,,,14.874,0.051,14.01,0.12,,,14.317,0.035,13.472,0.043,13.128,0.04,,,12.18,0.044,11.485,0.045,11.3,0.028,4898,150,270,4.703,0.077,0.035,-0.939,0.4,0.16,0.577,0.038,0.074,0.616,0.031,0.056,3.168,1.125,0.447,232.5,32.61,53.68,0.257,0.077,0.096,AAA-222-111-000-0-0,6.6,
246654049,04 54 06.433,+13 58 23.14,1,11.231,,696-150-1,520-009459,04540642+1358232,,STAR,gri,rpm,1.3,1.8,-9.9,1.8,,,12.142,0.185,11.646,0.163,,,11.728,0.03,11.23,0.02,11.018,0.01,,,10.011,0.021,9.728,0.02,9.656,0.017,6525,200,280,3.871,0.351,0.195,-0.12,0.15,0.18,2.155,0.719,0.795,1.499,0.202,0.324,0.124,0.286,0.065,393.1,144,133.8,0.394,0.09,0.12,AAA-222-111-000-0-0,22.2,
246654172,04 48 48.479,+13 58 29.44,1,14.777,,,,04484847+1358294,,STAR,J,rpm,84,0,-16,1,,,,,,,,,,,,,,,,,13.451,0.026,12.715,0.027,12.443,0.024,4018,164,296,4.995,0.025,0.05,-0.515,0.25,0.3,0.299,0.042,0.017,0.328,0.07,0.032,11.98,1.587,2.443,171.2,65.67,55.25,0.587,0.121,0.169,AAA-222-111-000-0-0,29.9,1039-0048482
246654609,04 52 49.155,+13 58 50.82,1,12.846,,,520-009342,04524916+1358507,,STAR,gri,rpm,2.4,1.7,2.7,2.8,,,13.841,0.02,13.091,0.01,,,13.443,0.02,12.862,0.02,12.59,0.02,,,11.477,0.022,11.176,0.022,11.085,0.02,6369,231,193,4.076,0.22,0.264,-0.112,0.15,0.27,1.679,0.857,0.429,1.259,0.293,0.244,0.225,0.267,0.137,601.5,307.2,153.5,0.445,0.07,0.047,AAA-222-111-000-0-0,20.6,
246654857,04 56 12.670,+13 59 03.87,1,13.532,,,520-009629,04561266+1359038,,STAR,gri,rpm,78.2,5.9,16.1,6.7,,,16.161,0.05,14.549,0.04,,,15.315,0.04,14.083,0.01,12.769,0.03,,,10.615,0.022,10.02,0.023,9.756,0.017,3808,89,89,4.894,0.04,0.025,0.066,0.1,0.28,0.385,0.027,0.043,0.426,0.034,0.05,7.233,1.957,0.816,65.1,7.207,11.4,0.073,0.022,0.016,AAA-222-111-000-0-0,7.9,
246654867,04 50 26.755,+13 59 04.14,1,13.647,,,520-009189,04502675+1359042,,STAR,gri,rpm,9.4,2.5,-24.9,2.8,,,14.912,0.04,13.973,0.02,,,14.43,0.06,13.675,0.03,13.311,0.06,,,12.055,0.023,11.598,0.022,11.551,0.021,5519,222,222,4.513,0.045,0.135,-0.212,0.2,0.28,0.874,0.224,0.086,0.885,0.072,0.072,1.357,0.293,0.541,356.4,96.45,40.22,0.361,0.127,0.109,AAA-222-111-000-0-0,12,
246654942,04 45 45.150,+13 59 07.59,1,12.412,,695-415-1,520-008886,04454514+1359074,,STAR,gri,rpm,0.3,3.2,2.5,3.2,,,12.207,0.197,12.274,0.28,,,12.758,0.02,12.456,0.04,12.264,0.09,,,11.242,0.021,11.064,0.022,10.995,0.02,7506,581,349,4.117,0.125,0.25,-0.076,0.1,0.1,1.839,0.831,0.344,1.684,0.305,0.19,0.237,0.181,0.145,705.9,319.2,132.1,0.41,0.174,0.109,AAA-222-111-000-0-0,12,
246655090,04 52 51.246,+13 59 14.73,1,13.154,,,520-009347,04525124+1359147,,STAR,gri,rpm,8.6,1.9,-13.7,2.3,,,14.229,0.03,13.407,0.02,,,13.786,0.03,13.156,0.02,12.883,0.063,,,11.664,0.021,11.347,0.022,11.236,0.018,6214,229,191,4.229,0.125,0.15,-0.106,0.15,0.24,1.372,0.321,0.26,1.148,0.139,0.167,0.421,0.262,0.185,525.5,113.6,93.41,0.424,0.105,0.075,AAA-222-111-000-0-0,24,
246655258,04 47 31.996,+13 59 22.39,1,15.708,,,520-008970,04473199+1359222,,STAR,BV,rpm,-5.3,4.2,15.6,4.5,,,17.023,0.09,15.91,0.063,,,,,,,,,,,14.036,0.031,13.562,0.042,13.465,0.046,5561,388,323,4.502,0.075,0.21,-0.325,0.25,0.4,0.857,0.304,0.111,0.87,0.092,0.092,1.246,0.563,0.724,870.3,342.1,146.4,0.509,0.23,0.128,AAA-222-111-000-0-0,7.1,
246655458,04 53 48.063,+13 59 32.62,1,11.362,,696-1636-1,520-009426,04534805+1359328,,STAR,gri,rpm,121.4,2.2,-108.2,2.6,,,13.008,0.436,11.508,0.157,,,11.973,0.03,11.327,0.02,11.101,0.01,,,10.041,0.022,9.627,0.022,9.539,0.017,5638,289,637,4.549,0.09,0.324,-0.8,0.48,0.3,0.755,0.372,0.126,0.765,0.081,0.098,1.686,0.779,1.147,133.8,59.95,52.13,0.184,0.128,0.077,AAA-222-111-000-0-0,23.7,
246655559,04 47 53.806,+13 59 37.23,1,14.263,,,520-008995,04475381+1359369,,STAR,JHK,rpm,29.3,10,109.5,9.6,,,,,,,,,,,,,,,,,11.89,0.024,11.301,0.027,10.992,0.018,3476,132,132,5.053,0.06,0.05,-0.008,0.12,0.12,0.225,0.05,0.041,0.214,0.071,0.051,17.06,7.039,4.267,55.18,14.29,13.32,0.08,0.066,0.03,AAA-222-111-000-0-0,17.9,
246655578,04 53 46.472,+13 59 38.10,1,12.74,,,520-009423,04534646+1359382,,STAR,gri,rpm,20.1,1.8,-15.2,2.2,,,13.881,0.03,13.009,0.01,,,13.431,0.04,12.735,0.03,12.443,0.02,,,11.272,0.021,10.926,0.022,10.792,0.018,6104,185,148,4.192,0.16,0.16,-0.149,0.16,0.28,1.328,0.306,0.211,1.093,0.111,0.111,0.407,0.309,0.2,411,101.7,69.14,0.507,0.108,0.09,AAA-222-111-000-0-0,23.7,
246655965,04 49 30.737,+13 59 56.92,1,16.61,,,,04493073+1359569,,STAR,JHK,rpm,40,3,-44,2,,,,,,,,,,,,,,,,,14.56,0.036,13.869,0.033,13.762,0.046,4217,265,319,4.891,0.085,0.119,-0.626,0.3,0.3,0.391,0.119,0.077,0.428,0.119,0.099,7.269,3.989,2.969,342.3,142.6,88.33,0.333,0.135,0.075,AAA-222-111-000-0-0,29.7,1039-0048680
246656063,04 47 08.190,+14 00 02.39,1,12.989,,,521-009018,04470818+1400024,,STAR,gri,rpm,0.4,3.5,-2.6,3.3,,,13.902,0.03,13.247,0.05,,,13.52,0.03,13.028,0.06,12.761,0.08,,,11.619,0.021,11.403,0.022,11.29,0.017,7224,555,397,4.02,0.185,0.222,-0.055,0.12,0.12,1.978,0.71,0.446,1.614,0.367,0.204,0.19,0.18,0.104,812.5,291.6,183.3,0.563,0.222,0.139,AAA-222-111-000-0-0,31.4,
246656618,04 51 02.748,+14 00 29.79,1,13.942,,,521-009265,04510273+1400298,,STAR,gri,rpm,30,2.7,-12.2,3.1,,,15.443,0.03,14.334,0.04,,,14.888,0.03,14.011,0.01,13.537,0.15,,,12.257,0.021,11.798,0.022,11.72,0.018,5398,427,213,4.515,0.055,0.561,-0.164,0.24,0.48,0.865,0.709,0.12,0.922,0.03,0.135,1.352,0.43,1.145,389.5,339.1,77.24,0.362,0.304,0.095,AAA-222-111-000-0-0,48.4,
246657220,04 52 03.039,+14 00 59.71,1,15.955,,,521-009322,04520304+1400598,,STAR,JHK,rpm,3.2,6.9,-82.4,6.8,,,,,,,,,,,,,,,,,13.485,0.024,12.791,0.023,12.548,0.025,3819,137,114,4.96,0.04,0.088,-0.278,0.24,0.12,0.324,0.076,0.045,0.352,0.1,0.06,9.853,2.608,3.447,155.5,50.34,28.23,0.365,0.226,0.136,AAA-222-111-000-0-0,44.4,
246657271,04 53 52.292,+14 01 02.43,1,12.094,,,521-009458,04535229+1401026,,STAR,gri,rpm,-11.4,1.3,-7.9,1.8,,,12.994,0.02,12.282,0.01,,,12.6,0.03,12.091,0.02,11.877,0.02,,,10.875,0.021,10.615,0.02,10.529,0.017,6523,318,265,4.217,0.115,0.253,-0.076,0.12,0.18,1.428,0.586,0.248,1.294,0.161,0.134,0.392,0.229,0.236,408.1,148,71.76,0.397,0.115,0.072,AAA-222-111-000-0-0,17.4,
246657399,04 52 43.721,+14 01 08.64,1,14.573,,,521-009366,04524372+1401086,,STAR,gri,rpm,3.8,3.2,-2.1,3.6,,,16.275,0.06,14.966,0.01,,,15.628,0.05,14.554,0.01,14.12,0.05,,,12.643,0.021,12.072,0.023,11.941,0.02,4980,158,126,2.979,0.612,0.612,-0.457,0.3,0.36,4.917,4.733,2.114,1.091,0.242,0.173,0.007,0.032,0.006,2357,2105,1112,0.54,0.1,0.1,AAA-222-111-000-0-0,13.7,
246657404,04 57 04.202,+14 01 08.83,1,13.926,,,521-009727,04570420+1401089,,STAR,gri,rpm,7.8,5.6,-23.6,6.6,,,15.583,0.06,14.376,0.02,,,15.017,0.02,13.906,0.04,13.459,0.06,,,12.039,0.022,11.499,0.02,11.332,0.018,5571,334,501,3.944,0.56,0.35,-0.153,0.16,0.32,1.798,1.118,0.95,1.037,0.083,0.166,0.178,1.163,0.119,661.1,314.2,356.5,0.84,0.199,0.256,AAA-222-111-000-0-0,13.1,
246657500,04 45 19.080,+14 01 13.80,1,12.724,,,521-008925,04451908+1401138,,STAR,gri,rpm,2.4,2.8,-1.4,4.3,,,13.455,0.03,12.932,0.11,,,13.107,0.04,12.75,0.08,12.56,0.1,,,11.535,0.021,11.348,0.026,11.252,0.021,7346,545,363,4.046,0.175,0.21,-0.082,0.15,0.12,1.936,0.63,0.405,1.674,0.281,0.176,0.207,0.197,0.114,813.2,302.1,164.3,0.482,0.167,0.119,AAA-222-111-000-0-0,21,
246657769,04 44 42.366,+14 01 26.94,1,14.544,,,521-008901,04444236+1401270,,STAR,BV,rpm,23.2,4.2,-7.7,4.5,,,15.964,0.03,14.768,0.042,,,,,,,,,,,12.465,0.023,11.876,0.022,11.681,0.018,3799,1627,111,4.893,0.065,0.468,-0.014,0.16,0.4,0.367,0.484,0.05,0.411,0.468,0.057,7.38,2.461,6.451,117.2,256.1,11.39,0.184,0.804,0.082,AAA-222-111-000-0-0,9,
246657776,04 53 16.128,+14 01 27.32,1,13.11,,,521-009410,04531613+1401273,,STAR,gri,rpm,6.8,1.7,-7,2.8,,,14.159,0.02,13.361,0.02,,,13.74,0.03,13.113,0.04,12.84,0.03,,,11.661,0.02,11.342,0.022,11.228,0.02,6295,310,206,4.149,0.175,0.245,-0.076,0.12,0.15,1.517,0.511,0.382,1.278,0.161,0.161,0.34,0.346,0.193,595.2,193.1,145.8,0.472,0.13,0.093,AAA-222-111-000-0-0,9.4,
246657968,04 45 22.287,+14 01 35.85,1,12.726,,,521-008929,04452229+1401358,,STAR,gri,rpm,-10.5,5.5,-26.4,3.1,,,14.056,0.05,13.038,0.02,,,13.544,0.05,12.721,0.01,12.376,0.07,,,11.139,0.02,10.765,0.024,10.609,0.017,6140,98,197,4.258,0.117,0.091,-0.175,0.21,0.09,1.25,0.217,0.185,1.066,0.153,0.102,0.524,0.292,0.168,346.5,56.87,56.29,0.679,0.088,0.131,AAA-222-111-000-0-0,29.7,
246658018,04 53 19.795,+14 01 38.73,1,13.004,,,521-009417,04531979+1401388,,STAR,gri,rpm,11.5,2.2,-20.1,2.5,,,14.184,0.03,13.31,0.01,,,13.728,0.02,13.024,0.02,12.694,0.062,,,11.506,0.023,11.122,0.025,10.994,0.02,5937,184,221,4.363,0.1,0.2,-0.189,0.2,0.2,1.087,0.284,0.174,1.032,0.085,0.119,0.732,0.439,0.37,380.6,106.6,64.33,0.446,0.094,0.113,AAA-222-111-000-0-0,24.4,
246658266,04 45 35.633,+14 01 51.58,1,11.527,,695-229-1,521-008947,04453563+1401517,,STAR,gri,rpm,1.5,2.5,-9.5,2.6,,,12.592,0.366,11.491,0.168,,,12.1,0.04,11.507,0.06,11.282,0.06,,,10.203,0.02,9.868,0.022,9.787,0.017,6104,290,193,4.077,0.29,0.29,-0.032,0.12,0.12,1.563,0.937,0.506,1.232,0.335,0.183,0.248,0.51,0.167,319.8,175,113.1,0.336,0.125,0.089,AAA-222-111-000-0-0,25.4,
246658551,04 56 31.659,+14 02 06.51,1,13.153,,,521-009674,04563165+1402065,,STAR,gri,rpm,29,3.2,-5.8,3.6,,,14.491,0.03,13.513,0.01,,,14.01,0.02,13.151,0.05,12.786,0.05,,,11.424,0.021,10.961,0.023,10.813,0.018,5768,304,487,4.358,0.155,0.31,-0.229,0.24,0.16,1.004,0.55,0.167,0.949,0.071,0.085,0.775,0.729,0.518,318.3,165.7,70.77,0.534,0.205,0.246,AAA-222-111-00s-0-0,37.7,
246658996,04 47 15.913,+14 02 27.98,1,12.095,,,521-009020,04471591+1402279,,STAR,gri,rpm,-3.1,2.2,-12.5,1.9,,,13.503,0.03,12.591,0.17,,,13.006,0.03,12.154,0.09,11.705,0.06,,,10.321,0.021,9.942,0.024,9.787,0.018,6361,500,312,3.967,0.182,0.07,-0.03,0.15,0.18,2.097,0.083,0.466,1.47,0.059,0.226,0.158,0.147,0.035,398.4,24.58,92.26,0.872,0.194,0.227,AAA-222-111-000-0-0,17.8,
246659216,04 57 43.734,+14 02 38.83,1,13.492,,,521-009776,04574372+1402389,,STAR,JHK,rpm,0.9,5.7,7.4,6.7,,,,,,,,,,,,,,,,,11.729,0.023,11.165,0.027,11.02,0.018,4957,159,127,2.814,0.672,0.504,-0.423,0.25,0.35,7.003,4.015,3.952,1.087,0.303,0.19,0.003,0.028,0.002,2130,837.3,1169,0.465,0.144,0.09,AAA-222-111-000-0-0,15.6,
246659580,04 45 33.822,+14 02 56.78,1,9.526,,695-950-1,521-008945,04453382+1402567,,STAR,gri,rpm,1.7,1.1,-7.3,1.1,,,9.78,0.031,9.409,0.028,,,9.876,0.03,9.508,0.11,9.377,0.05,,,8.456,0.03,8.335,0.051,8.235,0.024,7670,1495,575,3.68,0.36,0.144,0.012,0.12,0.12,3.495,0.785,1.346,2.251,0.397,0.476,0.05,0.138,0.022,356.2,99.51,127.6,0.456,0.278,0.174,AAA-111-111-000-0-0,45.2,
246659777,04 50 40.294,+14 03 06.35,1,11.756,,,521-009240,04504028+1403064,,STAR,gri,rpm,33.6,1.7,-0.3,5.8,,,12.834,0.03,12.027,0.03,,,12.396,0.04,11.768,0.03,11.481,0.05,,,10.383,0.024,9.992,0.022,9.907,0.018,5857,177,248,4.428,0.078,0.273,-0.15,0.2,0.2,0.991,0.436,0.113,0.997,0.097,0.097,0.975,0.281,0.603,214.8,83.76,29.86,0.297,0.102,0.102,AAA-222-111-000-0-0,17.3,
246659850,04 49 07.980,+14 03 09.46,1,14.817,,,521-009134,04490798+1403095,,STAR,gri,rpm,2,4.2,-1.9,4.6,,,16.56,0.02,15.233,0.09,,,15.861,0.04,14.825,0.04,14.37,0.06,,,12.816,0.023,12.213,0.028,12.086,0.023,4961,122,122,2.911,0.576,0.576,-0.471,0.25,0.3,5.028,4.758,2.142,1.041,0.205,0.146,0.005,0.022,0.005,2602,2284,1063,0.489,0.112,0.093,AAA-222-111-000-0-0,11.6,
246659882,04 48 29.784,+14 03 10.65,1,11.406,,695-1229-1,521-009089,04482978+1403106,,STAR,gri,rpm,37.7,2.5,-48.4,2.8,,,12.539,0.336,12.096,0.279,,,12.226,0.04,11.459,0.05,11.055,0.04,,,9.679,0.024,9.212,0.027,9.062,0.018,5168,226,82,4.526,0.072,1.248,-0.317,0.4,0.56,0.876,2.598,0.15,0.887,0.043,0.115,1.376,0.568,1.357,139.8,278.2,28.35,0.266,0.104,0.104,AAA-222-111-000-0-0,28,
