,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
0,0,0,0,0,0,integer,ra,dec,integer,float,integer,string,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,integer,integer,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,string,float,string
9354,9354,9354,9354,9354,9354,247492883,04 57 03.107,+22 08 21.28,1,14.352,,,561-012820,04570311+2208213,,STAR,gri,apo,2.5,3.2,-3.6,3.3,,,16.230999999999998,0.09,14.826,0.06,,,15.569,0.05,14.337,0.1,13.83,0.07,,,12.22,0.022,11.526,0.023,11.369000000000002,0.018000000000000002,4671.0,110.0,91.0,2.501,0.165,0.09,-0.141,0.1,0.1,11.045,0.531,2.174,1.318,0.236,0.196,0.001,0.0008179999999999999,0.000229,3407.0,415.8,573.3,0.6829999999999999,0.344,0.215,AAA-222-111-000-0-0,31.9,
9355,9355,9355,9355,9355,9355,247492910,04 44 29.653,+22 08 22.07,1,14.884,,,561-011502,04442965+2208220,6505-301-4-0029-0147,STAR,gri,rpm,3.1,2.9,-19.7,3.2,,,16.362000000000002,0.05,15.097,0.04,,,15.715,0.05,14.629,0.04,14.528,0.54,,,12.529000000000002,0.024,11.94,0.03,11.782,0.02,4937.0,253.0,211.0,4.582,0.06,1.15,-0.217,0.24,0.54,0.7509999999999999,2.251,0.083,0.818,0.128,0.106,1.785,0.488,1.754,341.9,982.1,50.89,0.434,0.25,0.156,AAA-222-111-000-0-0,20.0,
9356,9356,9356,9356,9356,9356,247492921,04 38 10.809,+22 08 22.28,1,13.153,,,561-010923,04381080+2208225,,STAR,gri,rpm,32.0,3.0,-126.0,3.0,,,15.833,0.03,14.251,0.04,,,15.011,0.02,13.666,0.09,12.356,0.11,,,10.390999999999998,0.022,9.802,0.021,9.559,0.02,3536.0,104.0,188.0,5.018,0.104,0.048,0.04,0.1,0.12,0.252,0.044,0.075,0.248,0.06,0.096,14.57,12.19,3.261,47.92,16.84,10.64,0.069,0.028,0.023,AAA-222-111-000-0-0,33.8,1121-0066681
9357,9357,9357,9357,9357,9357,247492939,04 41 08.991,+22 08 22.87,1,13.224,,,561-011207,04410899+2208228,,STAR,gri,rpm,-5.6,1.7,-18.1,2.2,,,14.24,0.03,13.265999999999998,0.03,,,13.714,0.03,12.921,0.03,13.014,0.49,,,11.335,0.018000000000000002,10.937,0.017,10.844,0.02,5763.0,285.0,238.0,4.41,0.095,0.304,-0.057,0.18,0.24,1.006,0.517,0.16,1.0,0.136,0.113,0.94,0.467,0.636,309.2,158.8,52.01,0.425,0.18,0.18,AAA-222-111-000-0-0,17.0,
9358,9358,9358,9358,9358,9358,247493116,04 37 02.645,+22 08 28.15,1,15.37,,,561-010822,04370265+2208282,,STAR,gri,rpm,0.3,2.8,-23.0,3.1,,,16.73,0.08,15.757,0.059,,,16.121,0.053,15.463,0.063,15.048,0.094,,,13.775,0.026,13.29,0.026,13.105,0.028,5614.0,325.0,271.0,4.4860000000000015,0.114,0.684,-0.789,0.35,0.49,0.821,1.019,0.127,0.794,0.07200000000000001,0.07200000000000001,1.3530000000000002,0.603,1.225,763.2,935.9,149.7,0.479,0.136,0.113,AAA-222-111-000-0-0,24.8,
9359,9359,9359,9359,9359,9359,247493152,04 59 43.762,+22 08 29.19,1,15.787,,,561-013162,04594374+2208291,,STAR,BV,rpm,1.4,3.4,-4.6,3.6,,,16.75,0.11,15.965,0.23,,,16.410999999999998,0.058,,,,,,,14.168,0.026,13.835,0.033,13.81,0.051,6187.0,241.0,241.0,4.253,0.13,0.208,-0.26,0.2,0.28,1.266,0.3670000000000001,0.211,1.081,0.138,0.138,0.513,0.319,0.277,1498.0,504.4,280.5,0.448,0.14400000000000002,0.09,AAA-222-111-000-0-0,11.5,
9360,9360,9360,9360,9360,9360,247493218,04 52 56.991,+22 08 31.55,1,12.087,,1292-1409-1,561-012381,04525699+2208314,,STAR,gri,lam,6.9,1.9,-4.3,2.0,,,12.246,0.247,11.98,0.264,,,11.962,0.03,11.566,0.04,12.140999999999998,0.9,,,10.614,0.021,10.502,0.021,10.386,0.019,9382.0,186.0,260.0,3.606,0.104,0.065,-0.16399999999999998,0.12,0.14,4.319,0.585,0.595,2.803,0.353,0.161,0.032,0.016,0.008,1596.0,47.87,424.7,0.644,0.17,0.227,AAA-222-111-000-0-0,10.3,
9361,9361,9361,9361,9361,9361,247493373,04 45 18.029,+22 08 36.02,1,13.752,,,561-011589,04451803+2208360,,STAR,gri,rpm,42.5,4.8,20.1,5.3,,,14.805,0.07,13.818,0.08,,,14.269,0.06,13.443,0.06,13.531,0.52,,,12.408,0.038,11.954,0.03,11.800999999999998,0.034,5537.0,503.0,314.0,4.519,0.065,0.325,-0.425,0.3,0.42,0.8240000000000001,0.35700000000000004,0.124,0.8340000000000001,0.083,0.096,1.439,0.547,0.988,393.1,195.3,60.81,0.416,0.205,0.128,AAA-222-222-ccc-0-0,4.2,
9362,9362,9362,9362,9362,9362,247493388,05 07 01.440,+22 08 36.42,1,14.962,,,561-013979,05070144+2208364,,STAR,BV,rpm,-0.7,3.4,-0.3,3.6,,,15.993,0.05,15.158,0.048,,,15.66,0.07,,,,,,,13.574000000000002,0.025,13.28,0.028,13.130999999999998,0.035,6534.0,436.0,363.0,4.172,0.135,0.21600000000000005,-0.14800000000000002,0.15,0.15,1.537,0.524,0.29100000000000004,1.315,0.21,0.175,0.333,0.22,0.16899999999999998,1429.0,454.6,293.8,0.5710000000000001,0.24,0.18,AAA-222-111-000-0-0,17.3,
9363,9363,9363,9363,9363,9363,247493392,05 03 01.439,+22 08 36.61,1,13.205,,,561-013522,05030144+2208365,,STAR,gri,lam,-0.2,2.5,-2.3,2.9,,,15.026,0.11,13.662,0.08,,,14.398,0.05,13.164,0.04,12.694,0.24,,,10.865,0.021,10.259,0.022,10.093,0.019,4918.0,100.0,120.0,2.7310000000000003,0.12,0.192,-0.155,0.08,0.14,9.987,0.989,1.561,1.869,0.424,0.509,0.002,0.001,0.0008470000000000001,1866.0,227.7,277.8,0.623,0.326,0.204,AAA-222-111-000-0-0,25.0,
9364,9364,9364,9364,9364,9364,247493433,05 03 33.948,+22 08 37.55,1,11.615,,,561-013586,05033395+2208374,,STAR,gri,rpm,-2.6,2.6,1.0,3.1,,,13.318,0.07,12.0,0.07,,,12.687,0.05,11.546,0.02,11.155,0.26,,,9.508,0.022,8.892000000000003,0.029,8.775,0.019,4784.0,97.0,117.0,2.471,0.231,0.105,-0.16,0.15,0.24,11.081,1.193,1.246,1.409,0.563,0.313,0.000968,0.0008470000000000001,0.000244,1122.0,102.6,111.8,0.454,0.08900000000000001,0.07400000000000001,AAA-212-111-000-0-0,13.1,
9365,9365,9365,9365,9365,9365,247493603,05 04 44.171,+22 08 42.20,1,14.558,,,561-013711,05044416+2208422,,STAR,gri,rpm,14.9,3.4,-9.1,3.8,,,15.701,0.07,14.776,0.1,,,15.261,0.07,14.492,0.04,14.257,0.3,,,12.906,0.023,12.486,0.022,12.376,0.023,5804.0,288.0,288.0,4.427,0.085,0.272,-0.245,0.25,0.35,0.977,0.377,0.124,0.942,0.096,0.096,0.994,0.378,0.591,608.0,246.9,95.26,0.476,0.145,0.121,AAA-222-111-000-0-0,8.6,
9366,9366,9366,9366,9366,9366,247493630,05 05 15.338,+22 08 42.72,1,13.895,,,561-013782,05051534+2208426,,STAR,gri,rpm,3.6,2.8,9.9,3.3,,,15.255,0.14,14.223,0.14,,,14.674,0.06,13.81,0.04,13.561,0.29,,,12.117,0.022,11.605,0.022,11.526,0.018000000000000002,5213.0,156.0,156.0,3.975,0.636,1.272,-0.429,0.4,0.48,1.58,5.051,0.884,0.906,0.097,0.081,0.139,1.293,0.13699999999999998,584.1,1821.0,323.9,0.377,0.08900000000000001,0.08900000000000001,AAA-222-111-000-0-0,20.9,
9367,9367,9367,9367,9367,9367,247493638,05 00 04.589,+22 08 42.92,1,14.499,,,561-013203,05000458+2208431,,STAR,gri,rpm,6.7,3.4,-40.7,3.8,,,15.76,0.11,14.754,0.18,,,15.265,0.05,14.424,0.07,14.171,0.33,,,12.664,0.022,12.205,0.023,12.068,0.022,5549.0,392.0,280.0,4.524,0.07,0.21,-0.505,0.3,0.36,0.8059999999999999,0.263,0.106,0.8059999999999999,0.076,0.076,1.5,0.477,0.8079999999999999,435.0,174.4,67.47,0.473,0.191,0.159,AAA-222-111-000-0-0,14.0,
9368,9368,9368,9368,9368,9368,247493739,04 57 55.881,+22 08 45.61,1,14.889,,,561-012930,04575588+2208456,,STAR,BV,rpm,0.2,3.3,-4.7,3.3,,,16.238,0.01,15.098,0.06,,,15.829,0.06,,,,,,,12.857,0.021,12.305,0.022,12.144,0.021,5104.0,266.0,166.0,3.344,0.715,0.858,-0.391,0.28,0.42,2.9130000000000003,4.027,1.69,1.039,0.234,0.175,0.026,0.284,0.025,1468.0,1872.0,920.5,0.532,0.25,0.139,AAA-222-111-000-0-0,38.1,
9369,9369,9369,9369,9369,9369,247493781,04 30 45.943,+22 08 46.60,1,11.302,,1277-985-1,561-010336,04304595+2208465,,STAR,gri,rpm,-25.0,2.5,-176.9,2.7,,,12.855,0.355,11.728,0.183,,,12.731,0.031,11.362,0.04,10.69,0.06,,,9.258,0.021,8.552999999999999,0.053,8.394,0.021,3970.0,365.0,228.0,4.846,0.12,0.12,-0.062,0.12,0.33,0.42,0.118,0.118,0.495,0.123,0.16399999999999998,5.642,5.01,2.32,51.65,19.71,18.09,0.062,0.038,0.029,AAA-111-111-000-0-0,40.5,
9370,9370,9370,9370,9370,9370,247493842,04 58 12.981,+22 08 48.03,1,15.050999999999998,,,561-012951,04581298+2208479,,STAR,BV,rpm,-0.1,3.4,-6.9,3.7,,,16.06,0.03,15.241,0.03,,,15.729,0.07,,,,,,,13.502,0.024,13.17,0.028,13.093,0.034,6221.0,245.0,245.0,4.251,0.125,0.225,-0.183,0.16,0.28,1.289,0.374,0.214,1.102,0.16399999999999998,0.13699999999999998,0.485,0.293,0.257,1152.0,367.9,206.9,0.466,0.149,0.112,AAA-222-111-000-0-0,21.1,
9371,9371,9371,9371,9371,9371,247493863,04 54 30.795,+22 08 48.69,1,15.439,,,561-012548,04543079+2208485,6003-301-1-0207-0423,STAR,BV,rpm,8.1,2.3,-8.7,2.4,,,16.566,0.08199999999999999,15.662,0.057,,,16.282,0.05,,,,,,,13.688,0.029,13.228,0.028,13.112,0.031,5608.0,338.0,282.0,4.471,0.075,0.24,-0.227,0.2,0.32,0.913,0.35600000000000004,0.109,0.92,0.1,0.084,1.176,0.392,0.68,774.5,313.0,110.7,0.512,0.222,0.139,AAA-222-111-000-0-0,18.1,
9372,9372,9372,9372,9372,9372,247493922,04 45 14.693,+22 08 50.91,1,14.449000000000002,,,561-011578,04451469+2208509,,STAR,gri,rpm,15.9,10.4,-21.9,8.6,,,15.889,0.05,14.662,0.04,,,15.303,0.04,14.139,0.04,14.084,0.51,,,12.19,0.019,11.56,0.021,11.465,0.019,4672.0,197.0,112.0,4.629,0.035,1.421,-0.036000000000000004,0.16,0.32,0.6890000000000001,3.4130000000000003,0.04,0.755,0.2,0.048,2.215,0.328,2.201,248.3,1231.0,18.7,0.322,0.22,0.1,AAA-222-111-000-0-0,10.5,
9373,9373,9373,9373,9373,9373,247493925,04 57 27.356,+22 08 51.01,1,15.784,,,561-012869,04572735+2208510,,STAR,BV,rpm,-4.5,3.4,-8.3,3.5,,,16.919,0.094,15.948,0.064,,,16.561,0.01,,,,,,,14.31,0.025,13.933,0.037000000000000005,13.714,0.046,6031.0,297.0,297.0,4.311,0.135,0.21600000000000005,-0.292,0.24,0.32,1.12,0.358,0.201,1.013,0.146,0.146,0.6579999999999999,0.422,0.36,1377.0,423.3,275.7,0.579,0.253,0.158,AAA-222-111-000-0-0,41.3,
9374,9374,9374,9374,9374,9374,247494050,04 57 13.191,+22 08 54.54,1,15.809,,,561-012843,04571319+2208547,,STAR,BV,rpm,35.1,3.4,18.2,3.8,,,16.831,0.1,16.003,0.065,,,16.412,0.058,,,,,,,14.854,0.05,14.484000000000002,0.057,14.352,0.077,5716.0,591.0,492.0,4.533,0.105,0.21,-1.134,0.4,1.04,0.742,0.215,0.109,0.735,0.037000000000000005,0.06,1.6469999999999998,0.818,0.85,1102.0,424.1,228.7,0.464,0.181,0.155,AAA-222-111-000-0-0,5.5,
9375,9375,9375,9375,9375,9375,247494071,04 59 02.445,+22 08 54.98,1,12.341,,,561-013064,04590244+2208548,,STAR,gri,rpm,4.0,1.6,4.0,2.0,,,13.509,0.04,12.466,0.1,,,13.003,0.02,12.146,0.07,12.057,0.38,,,10.454,0.02,9.999,0.023,9.843,0.018000000000000002,5509.0,409.0,340.0,3.44,0.438,1.022,-0.303,0.25,0.75,3.544,4.954,1.5659999999999998,1.134,0.544,0.311,0.027000000000000003,0.105,0.026,689.1,863.6,322.8,0.563,0.233,0.194,AAA-222-111-000-0-0,18.7,
9376,9376,9376,9376,9376,9376,247494242,05 00 41.384,+22 09 00.28,1,10.892,,1293-203-1,561-013257,05004138+2209003,,STAR,gri,lam,-10.4,1.5,-20.6,1.6,,,11.755,0.151,11.06,0.121,,,11.307,0.04,10.788,0.04,10.713,0.28,,,9.637,0.02,9.297,0.02,9.201,0.017,5721.0,171.0,171.0,4.454,0.055,0.08800000000000001,-0.045,0.1,0.1,0.974,0.108,0.08199999999999999,0.982,0.085,0.047,1.084,0.265,0.28600000000000003,143.9,23.61,17.11,0.185,0.085,0.056,AAA-222-111-000-0-0,36.4,
9377,9377,9377,9377,9377,9377,247494319,04 59 01.218,+22 09 02.56,1,13.331,,,561-013059,04590121+2209025,,STAR,JHK,rpm,-12.6,3.0,-1.9,3.4,,,,,,,,,,,,,,,,,11.328,0.02,10.71,0.023,10.544,0.017,4973.0,208.0,166.0,2.94,0.39,0.546,-0.564,0.35,0.49,5.41,4.061,1.855,0.955,0.225,0.084,0.006,0.014,0.005,1242.0,825.0,378.8,0.645,0.224,0.192,AAA-222-111-000-0-0,18.7,
9378,9378,9378,9378,9378,9378,247494464,05 03 36.515,+22 09 06.81,1,15.505,,,561-013591,05033651+2209068,,STAR,gri,rpm,11.7,3.3,-48.1,3.5,,,16.59,0.15,15.623,0.14,,,16.129,0.05,15.33,0.05,15.238,0.45,,,13.715,0.025,13.285,0.028,13.247,0.038,5626.0,219.0,263.0,4.564,0.055,0.099,-0.792,0.2,0.28,0.737,0.122,0.07200000000000001,0.7340000000000001,0.062,0.044,1.797,0.439,0.531,642.6,122.2,75.13,0.426,0.083,0.1,AAA-222-111-000-0-0,12.6,
9379,9379,9379,9379,9379,9379,247494485,04 37 22.925,+22 09 07.38,1,14.824000000000002,,,561-010857,04372292+2209073,,STAR,JHK,rpm,2.7,2.8,-3.4,3.1,,,,,,,,,,,,,,,,,12.969,0.023,12.393,0.022,12.23,0.023,5025.0,198.0,132.0,3.261,0.475,0.76,-0.42,0.3,0.36,3.607,5.093,1.527,1.053,0.199,0.166,0.013,0.081,0.012,1939.0,2171.0,805.2,0.546,0.226,0.141,AAA-222-111-000-0-0,15.3,
9380,9380,9380,9380,9380,9380,247494515,04 37 05.635,+22 09 08.30,1,14.584,,,561-010832,04370563+2209083,,STAR,BV,rpm,-0.8,3.1,-5.3,3.5,,,15.595999999999998,0.08,14.775,0.05,,,15.099,0.03,,,,,,,13.042,0.023,12.728,0.024,12.599,0.023,6422.0,379.0,271.0,4.181,0.13,0.208,-0.114,0.15,0.18,1.455,0.465,0.261,1.24,0.198,0.165,0.365,0.227,0.197,1052.0,358.7,198.9,0.534,0.218,0.136,AAA-222-111-000-0-0,13.0,
9381,9381,9381,9381,9381,9381,247494536,04 59 41.634,+22 09 08.98,1,15.688,,,561-013157,04594162+2209090,,STAR,BV,rpm,-3.5,3.8,-5.0,3.5,,,16.801,0.09,15.847,0.17,,,16.218,0.06,,,,,,,13.911,0.026,13.53,0.03,13.489,0.043,6045.0,231.0,231.0,4.308,0.135,0.27,-0.24,0.2,0.28,1.15,0.411,0.2,1.037,0.145,0.121,0.615,0.394,0.363,1196.0,454.9,245.9,0.477,0.158,0.099,AAA-222-111-000-0-0,14.6,
9382,9382,9382,9382,9382,9382,247494543,04 59 06.585,+22 09 09.30,1,14.604,,,561-013076,04590658+2209093,,STAR,BV,rpm,-0.5,3.5,-8.5,4.0,,,15.579,0.01,14.785,0.06,,,15.196,0.02,,,,,,,13.262,0.021,12.952,0.027000000000000003,12.878,0.026,6276.0,255.0,204.0,4.224,0.125,0.175,-0.16699999999999998,0.15,0.24,1.357,0.331,0.226,1.163,0.16699999999999998,0.139,0.449,0.263,0.213,1071.0,291.1,194.5,0.433,0.12,0.086,AAA-222-111-000-0-0,30.6,
9383,9383,9383,9383,9383,9383,247494659,05 06 53.941,+22 09 12.68,1,15.871,,,561-013960,05065393+2209125,,STAR,BV,rpm,2.3,3.6,-2.7,3.6,,,17.11,0.12,16.057000000000002,0.066,,,16.772000000000002,0.066,,,,,,,14.720999999999998,0.036000000000000004,14.368,0.051,14.151,0.07200000000000001,6164.0,310.0,310.0,4.284,0.15,0.24,-0.263,0.2,0.28,1.221,0.443,0.242,1.036,0.177,0.126,0.534,0.404,0.29100000000000004,1802.0,653.6,409.6,0.544,0.261,0.145,AAA-222-111-000-0-0,24.4,
9384,9384,9384,9384,9384,9384,247494735,04 37 21.957,+22 09 14.79,1,14.553,,,561-010851,04372196+2209148,,STAR,BV,rpm,-6.0,3.1,-5.4,3.5,,,15.23,0.15,14.652,0.04,,,14.853,0.039,,,,,,,12.778,0.025,12.403,0.024,12.313,0.022,6045.0,236.0,236.0,4.26,0.16,0.256,-0.141,0.18,0.27,1.24,0.477,0.257,1.077,0.157,0.131,0.532,0.436,0.328,768.1,326.9,171.9,0.466,0.157,0.112,AAA-222-111-000-0-0,15.3,
9385,9385,9385,9385,9385,9385,247494748,04 56 55.557,+22 09 15.21,1,14.601,,,561-012800,04565555+2209151,,STAR,BV,rpm,-5.5,3.5,-13.1,3.9,,,15.608,0.04,14.791,0.05,,,15.269,0.05,,,,,,,12.872,0.023,12.497,0.022,12.397,0.025,6011.0,243.0,243.0,4.309,0.12,0.24,-0.206,0.2,0.32,1.137,0.345,0.174,1.02,0.119,0.119,0.635,0.36,0.35200000000000004,737.3,235.6,132.5,0.478,0.131,0.109,AAA-222-111-000-0-0,28.1,
9386,9386,9386,9386,9386,9386,247494771,04 31 33.150,+22 09 15.98,1,9.95,,1277-983-1,561-010406,04313315+2209160,,STAR,gri,rpm,8.9,1.0,-5.5,1.1,,,10.649,0.045,10.218,0.042,,,10.397,0.03,9.97,0.04,9.758,0.06,,,8.859,0.03,8.73,0.063,8.619,0.019,7020.0,868.0,482.0,3.798,0.312,0.234,0.005,0.12,0.1,2.8110000000000004,1.051,1.0659999999999998,1.884,0.369,0.443,0.081,0.212,0.047,333.1,146.6,128.3,0.428,0.25,0.156,AAA-112-111-000-0-0,7.8,
9387,9387,9387,9387,9387,9387,247494899,04 44 21.377,+22 09 19.86,1,14.025,,,561-011493,04442137+2209198,,STAR,gri,rpm,16.7,2.6,3.6,2.8,,,15.197,0.04,14.17,0.04,,,14.645,0.04,13.797,0.04,13.76,0.49,,,11.999,0.026,11.543,0.032,11.422,0.022,5484.0,432.0,216.0,4.493,0.065,0.481,-0.08900000000000001,0.16,0.24,0.909,0.736,0.108,0.939,0.118,0.084,1.234,0.415,1.018,361.8,297.1,56.96,0.408,0.197,0.141,AAA-222-111-000-0-0,27.0,
9388,9388,9388,9388,9388,9388,247494916,05 01 16.721,+22 09 20.35,1,10.455,,1293-1531-1,561-013329,05011671+2209203,,STAR,gri,rpm,-2.1,1.8,-11.9,1.9,,,12.612,0.491,10.899,0.116,,,11.890999999999998,0.03,10.368,0.03,9.839,0.28,,,7.822999999999999,0.023,7.059,0.024,6.859,0.018000000000000002,4389.0,220.0,146.0,2.012,0.325,0.325,-0.079,0.2,0.32,18.343,7.687,6.291,1.372,0.329,0.329,0.000215,0.0005099999999999999,0.00013700000000000002,726.9,274.2,231.8,0.6920000000000001,0.193,0.193,AAA-111-111-000-0-0,35.9,
9389,9389,9389,9389,9389,9389,247494953,04 36 40.882,+22 09 21.51,1,14.015999999999998,,,561-010792,04364088+2209214,,STAR,gri,rpm,-23.7,2.9,2.6,3.3,,,15.604,0.061,14.461,0.09,,,14.974,0.01,14.02,0.09,13.605,0.11,,,12.505999999999998,0.032,11.918,0.032,11.800999999999998,0.027000000000000003,4973.0,204.0,204.0,4.591,0.045,1.035,-0.187,0.2,0.4,0.736,1.6969999999999998,0.071,0.81,0.1,0.084,1.88,0.406,1.83,332.4,779.6,40.89,0.369,0.14400000000000002,0.12,AAA-222-111-000-0-0,4.8,
9390,9390,9390,9390,9390,9390,247494962,04 56 48.750,+22 09 22.01,1,15.484000000000002,,,561-012783,04564876+2209220,,STAR,BV,rpm,26.3,3.6,-24.2,3.5,,,16.514,0.06,15.68,0.06,,,16.16,0.03,,,,,,,14.696,0.044,14.416,0.056,14.223,0.081,6094.0,325.0,455.0,4.449,0.105,0.147,-1.233,0.4,0.8,0.8640000000000001,0.16699999999999998,0.118,0.7709999999999999,0.045,0.038,1.101,0.546,0.422,1286.0,292.5,280.4,0.451,0.14800000000000002,0.106,AAA-222-222-ccc-0-0,4.6,
9391,9391,9391,9391,9391,9391,247495106,04 57 44.133,+22 09 26.54,1,15.101,,,561-012903,04574413+2209264,,STAR,BV,rpm,3.5,3.3,-2.5,3.5,,,16.002,0.03,15.262,0.07,,,15.621,0.17,,,,,,,13.593,0.024,13.26,0.026,13.142,0.037000000000000005,6258.0,328.0,273.0,4.221,0.14,0.224,-0.17800000000000002,0.18,0.21,1.33,0.431,0.241,1.159,0.18,0.15,0.445,0.302,0.251,1275.0,382.7,250.5,0.512,0.211,0.117,AAA-222-111-000-0-0,31.0,
9392,9392,9392,9392,9392,9392,247495118,05 06 23.238,+22 09 26.78,1,15.679,,,561-013911,05062323+2209267,,STAR,BV,rpm,4.0,4.1,-6.6,3.4,,,16.925,0.1,15.866,0.062,,,16.345,0.057,,,,,,,14.097,0.026,13.713,0.039,13.683,0.05,6033.0,227.0,272.0,4.325,0.12,0.24,-0.24,0.2,0.32,1.134,0.3720000000000001,0.217,1.008,0.14,0.117,0.653,0.466,0.362,1248.0,436.2,240.5,0.482,0.163,0.122,AAA-222-111-000-0-0,31.3,
9393,9393,9393,9393,9393,9393,247495127,05 04 18.480,+22 09 27.10,1,15.632,,,561-013662,05041847+2209270,,STAR,gri,rpm,13.7,3.2,-19.1,3.4,,,17.012999999999998,0.11,16.194000000000006,0.07,,,16.684,0.1,15.550999999999998,0.09,15.182,0.098,,,13.577,0.025,13.012,0.027000000000000003,12.880999999999998,0.031,5039.0,245.0,245.0,4.593,0.05,0.06,-0.26,0.25,0.3,0.718,0.084,0.075,0.774,0.09,0.09,1.981,0.513,0.478,526.4,72.45,75.46,0.453,0.232,0.129,AAA-222-111-000-0-0,43.6,
9394,9394,9394,9394,9394,9394,247495130,04 38 13.297,+22 09 27.31,1,13.499,,,561-010933,04381329+2209273,,STAR,gri,rpm,14.0,2.4,-8.0,2.6,,,14.92,0.08,13.849,0.06,,,14.328,0.02,13.469,0.08,13.144,0.04,,,11.93,0.023,11.452,0.022,11.34,0.02,5345.0,336.0,168.0,4.513,0.06,0.708,-0.129,0.2,0.32,0.878,1.287,0.094,0.914,0.128,0.064,1.357,0.371,1.248,330.7,448.1,42.67,0.404,0.17600000000000002,0.098,AAA-222-111-000-0-0,25.1,
9395,9395,9395,9395,9395,9395,247495244,04 58 40.215,+22 09 30.43,1,15.311,,,561-013010,04584020+2209301,,STAR,BV,rpm,11.3,3.3,16.0,3.4,,,16.272000000000002,0.06,15.488,0.053,,,,,,,,,,,14.242,0.039,13.923,0.048,13.868,0.062,6073.0,209.0,262.0,4.319,0.15,0.18,-0.782,0.36,0.36,1.035,0.274,0.184,0.846,0.06,0.05,0.665,0.59,0.313,1247.0,319.3,254.2,0.445,0.122,0.087,AAA-222-111-000-0-0,5.7,
9396,9396,9396,9396,9396,9396,247495254,05 05 21.230,+22 09 30.83,1,14.217,,,561-013791,05052123+2209307,,STAR,gri,rpm,-6.4,3.4,-6.9,3.7,,,15.794,0.09,14.585,0.08,,,15.191,0.08,14.124,0.02,13.8,0.28,,,12.199000000000002,0.021,11.599,0.024,11.469,0.02,4937.0,147.0,147.0,3.09,0.498,0.664,-0.426,0.3,0.3,4.4910000000000005,4.433,1.741,1.025,0.205,0.146,0.009000000000000001,0.029,0.008,1727.0,1308.0,744.3,0.475,0.124,0.103,AAA-222-111-000-0-0,8.0,
9397,9397,9397,9397,9397,9397,247495279,04 59 15.462,+22 09 31.46,1,13.435,,,561-013098,04591546+2209314,,STAR,gri,rpm,1.0,2.1,-3.9,2.5,,,14.528,0.01,13.497,0.08,,,14.036,0.03,13.184,0.05,13.178,0.43,,,11.642,0.022,11.173,0.02,11.065,0.018000000000000002,5374.0,313.0,179.0,3.605,0.402,1.206,-0.451,0.35,0.63,2.591,6.005,1.169,0.991,0.375,0.11,0.054000000000000006,0.192,0.053,834.6,1584.0,367.4,0.429,0.15,0.08199999999999999,AAA-222-111-000-0-0,26.1,
9398,9398,9398,9398,9398,9398,247495364,04 58 36.884,+22 09 33.98,1,14.461,,,561-012999,04583688+2209339,,STAR,BV,rpm,-8.6,3.4,-10.2,3.8,,,15.758,0.04,14.659,0.041,,,15.261,0.042,,,,,,,12.943,0.021,12.552,0.025,12.42,0.022,5979.0,247.0,247.0,4.317,0.145,0.261,-0.221,0.25,0.3,1.156,0.389,0.21600000000000005,1.03,0.126,0.126,0.624,0.436,0.35700000000000004,768.8,247.5,159.5,0.546,0.197,0.16899999999999998,AAA-222-111-000-0-0,31.7,
9399,9399,9399,9399,9399,9399,247495377,04 57 12.501,+22 09 34.48,1,10.366,,1293-837-1,561-012840,04571250+2209344,,STAR,gri,rpm,2.4,1.1,-1.4,1.2,,,10.395,0.041,10.299,0.048,,,10.589,0.03,10.292,0.04,10.31,0.06,,,9.756,0.022,9.763,0.022,9.727,0.017,9260.0,2537.0,1268.0,3.99,0.145,0.174,-0.009000000000000001,0.12,0.12,2.577,0.867,0.649,2.526,0.745,0.621,0.133,0.126,0.065,637.9,146.9,201.6,0.5579999999999999,0.205,0.171,AAA-222-111-000-0-0,18.9,
9400,9400,9400,9400,9400,9400,247495378,04 40 12.000,+22 09 34.53,1,15.089,,,561-011099,04401200+2209344,6003-301-6-0190-0149,STAR,BV,rpm,-2.8,2.9,-2.1,3.3,,,16.028,0.14,15.26,0.11,,,15.523,0.045,,,,,,,13.706,0.023,13.4,0.026,13.299,0.029,6359.0,320.0,266.0,4.183,0.156,0.182,-0.17800000000000002,0.15,0.21,1.43,0.445,0.251,1.208,0.181,0.151,0.392,0.251,0.196,1393.0,403.0,265.8,0.468,0.165,0.103,AAA-222-111-000-0-0,12.8,
