,Unnamed: 0,Unnamed: 0.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
3182,3182,3182,251356811,09 18 09.974,+21 38 30.33,1,14.84,,,559-047571,09180998+2138304,5061-301-3-0172-0156,STAR,gri,rpm,33.8,6.9,-24.5,7.5,,,17.136,0.07,15.615,0.11,,,16.432,0.02,15.009,0.09,14.158,0.08,,,12.508,0.02,11.859,0.028,11.654,0.021,3811,61,106,4.898,0.06,0.03,-0.014,0.1,0.06,0.375,0.037,0.053,0.418,0.05,0.07,7.638,2.571,1.137,126.3,15.74,24.07,0.018,0.005,0.004,AAA-222-111-000-0-0,55.1,
3183,3183,3183,251356834,09 15 08.646,+21 38 37.60,1,10.634,,1408-881-1,559-047488,09150865+2138376,,STAR,gri,rpm,-1.3,1.4,-33,1.4,,,12.423,0.243,10.916,0.069,,,11.487,0.02,10.564,0.06,10.269,0.08,,,9.062,0.029,8.532,0.023,8.46,0.02,4786,94,75,3.062,0.335,0.469,-0.151,0.25,0.3,5.08,3.027,1.442,1.14,0.211,0.211,0.007,0.015,0.006,481.9,262.7,150,0.033,0.008,0.008,AAA-112-111-000-0-0,29.7,
3184,3184,3184,251356845,09 21 12.294,+21 38 41.56,1,15.047,,,559-047668,09211228+2138416,5071-301-2-0174-0254,STAR,gri,rpm,2.6,4.2,-6.4,4.7,,,17.053,0.13,15.733,0.09,,,16.556,0.07,15.077,0.14,14.4,0.09,,,12.961,0.02,12.289,0.023,12.101,0.021,3963,116,93,4.832,0.04,0.04,-0.02,0.15,0.15,0.443,0.046,0.042,0.505,0.047,0.047,5.5,1.113,0.925,196.4,32.86,23.76,0.025,0.006,0.007,AAA-222-111-000-0-0,32.3,
3185,3185,3185,251356869,09 23 44.993,+21 38 50.20,1,17.722,,,,,5061-301-2-0180-0391,EXTENDED,gri,,-10,3,6,3,,,,,,,19.505,0.063,18.335,0.011,17.779,0.011,17.46,0.014,17.166,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3186,3186,3186,251356894,09 21 36.822,+21 38 56.34,1,20.001,,,,,5061-301-2-0177-0304,STAR,gri,,10,3,-7,3,,,,,,,21.611,0.117,20.209,0.018,19.932,0.02,19.843,0.027,19.83,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3187,3187,3187,251356953,09 18 17.307,+21 39 13.57,1,14.568,,,559-047575,09181730+2139136,,STAR,gri,rpm,8.8,4.5,1.5,5,,,15.584,0.17,14.8,0.09,,,15.192,0.23,14.543,0.16,14.301,0.18,,,13.186,0.022,12.697,0.027,12.644,0.023,5038,152,122,4.54,0.07,1.372,-0.347,0.3,0.48,0.824,3.262,0.128,0.854,0.125,0.089,1.444,0.596,1.431,583.2,2166,110.3,0.032,0.01,0.007,AAA-222-111-000-0-0,47.4,
3188,3188,3188,251356985,09 20 30.076,+21 39 23.83,1,13.873,,,559-047636,09203008+2139237,,STAR,gri,rpm,-15.8,3.5,4.7,3.9,,,15.02,0.04,14.109,0.17,,,14.524,0.03,13.814,0.11,13.594,0.18,,,12.597,0.022,12.145,0.022,12.056,0.025,5154,152,122,4.563,0.04,0.976,-0.196,0.24,0.44,0.791,1.907,0.065,0.855,0.065,0.077,1.608,0.325,1.57,422,965.7,43.28,0.032,0.01,0.007,AAA-222-111-000-0-0,30.4,
3189,3189,3189,251357013,09 17 21.600,+21 39 32.08,1,14.809,,,559-047543,09172158+2139320,5061-301-3-0171-0046,STAR,gri,rpm,14.5,3.1,-1.9,3.5,,,16.677,0.2,15.356,0.13,,,16.199,0.02,14.783,0.1,14.213,0.12,,,12.763,0.021,12.093,0.022,11.915,0.021,4022,118,118,4.822,0.04,0.04,-0.026,0.12,0.18,0.46,0.051,0.039,0.517,0.056,0.047,5.175,0.976,0.969,190.7,20.82,22.29,0.025,0.007,0.007,AAA-222-111-000-0-0,23.2,
3190,3190,3190,251357014,09 16 01.700,+21 39 32.13,1,19.105,,,,09160170+2139321,5071-301-3-0167-0140,STAR,gri,rpm,0,3,-4,3,,,,,,,20.652,0.057,19.687,0.013,19.114,0.012,18.855,0.013,18.565,0.031,17.251,0.2,16.265,0.183,15.82,0.185,5213,125,104,2.853,1.792,0.64,-1.619,0.72,0.6,5.152,5.514,4.571,0.79,0.019,0.129,0.004,2.064,0.004,21030,27810,18470,0.035,0.01,0.007,CCC-222-111-000-0-0,22.2,
3191,3191,3191,251357022,09 16 12.317,+21 39 34.74,1,14.475,,,559-047514,09161232+2139347,5071-301-3-0167-0077,STAR,gri,lam,-16.5,2.4,-6.8,2.6,,,15.501,0.03,14.698,0.1,,,15.088,0.06,14.419,0.06,14.213,0.06,,,13.206,0.023,12.727,0.024,12.676,0.03,5418,163,130,4.531,0.035,0.042,-0.097,0.12,0.12,0.842,0.058,0.054,0.903,0.047,0.056,1.429,0.258,0.218,632.4,59.42,64.6,0.033,0.01,0.008,AAA-222-111-000-0-0,41.4,
3192,3192,3192,251357067,09 16 15.048,+21 39 51.28,1,14.55,,,,09161504+2139512,,STAR,J,rpm,-202,2,-44,2,,,,,,,,,,,,,,,,,13.223,0.024,12.517,0.028,12.074,0.025,3393,426,512,5.123,0.102,0.119,-0.256,0.25,0.4,0.172,0.089,0.039,0.158,0.119,0.055,26.3,18.78,13.48,71.99,41.58,26.36,0.012,0.006,0.005,AAA-222-111-000-0-0,20,1116-0189425
3193,3193,3193,251357070,09 21 01.306,+21 39 51.98,1,19.838,,,,,5071-301-2-0174-0210,STAR,gri,,2,3,-3,3,,,,,,,20.65,0.06,20.271,0.019,19.842,0.019,19.652,0.022,19.361,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3194,3194,3194,251357109,09 18 11.078,+21 40 03.03,1,11.045,,1408-1140-1,559-047572,09181108+2140030,,STAR,gri,rpm,-46,1.1,-20,1.2,,,11.863,0.112,11.222,0.089,,,11.402,0.04,10.997,0.07,10.892,0.11,,,10.145,0.02,9.905,0.028,9.793,0.025,6096,147,147,4.266,0.11,0.154,-0.169,0.2,0.28,1.249,0.254,0.179,1.062,0.111,0.111,0.54,0.259,0.228,258.6,46.62,39.5,0.027,0.01,0.007,AAA-222-111-000-0-0,66.6,
3195,3195,3195,251357140,09 19 15.101,+21 40 13.21,1,10.906,,1408-629-1,559-047597,09191508+2140132,,STAR,gri,rpm,-2.8,1.2,1.3,1.3,,,11.512,0.075,10.918,0.071,,,11.236,0.03,10.855,0.09,10.765,0.13,,,10.097,0.022,9.936,0.02,9.828,0.017,6581,240,160,3.993,0.22,0.308,0.001,0.1,0.12,1.941,1.039,0.512,1.498,0.249,0.178,0.166,0.201,0.111,433.2,225.5,112.1,0.032,0.01,0.006,AAA-222-111-000-0-0,43.2,
3196,3196,3196,251357158,09 12 21.897,+21 40 17.31,1,12.185,,,559-047419,09122188+2140171,,STAR,gri,rpm,-21.6,1.5,-4.9,1.8,,,13.527,0.03,12.523,0.08,,,13.054,0.03,12.117,0.06,11.813,0.07,,,10.661,0.021,10.134,0.02,10.043,0.018,4819,96,76,3.377,1.098,0.366,-0.052,0.3,0.3,3.584,0.911,2.85,1.09,0.319,0.266,0.022,1.562,0.015,683.4,240.6,522.8,0.026,0.013,0.005,AAA-222-111-000-0-0,35.6,
3197,3197,3197,251357159,09 18 36.356,+21 40 17.36,1,12.594,,,559-047584,09183636+2140174,,STAR,gri,rpm,-5.2,1.3,-4,2.9,,,13.269,0.06,12.692,0.11,,,12.941,0.04,12.547,0.08,12.446,0.1,,,11.689,0.021,11.425,0.024,11.388,0.022,6155,149,186,4.209,0.135,0.243,-0.144,0.2,0.24,1.379,0.473,0.274,1.128,0.137,0.115,0.419,0.26,0.243,579.7,198.7,97.52,0.032,0.008,0.007,AAA-222-111-000-0-0,37.1,
3198,3198,3198,251357161,09 20 48.282,+21 40 18.05,1,8.96,45844,1408-925-1,559-047653,09204829+2140181,,STAR,BV,plx,-80.81,1.32,-54.19,0.61,8.37,1.13,9.568,0.023,9.041,0.017,,,,,,,,,,,8.061,0.026,7.888,0.051,7.752,0.02,6511,335,335,4.207,0.08,0.112,-0.026,0.12,0.15,1.457,0.193,0.143,1.3,0.096,0.134,0.392,0.131,0.115,119.5,16.13,16.13,0.019,0.005,0.005,AAA-111-111-000-0-0,26.5,
3199,3199,3199,251357165,09 20 59.611,+21 40 19.44,1,12.348,,,559-047660,09205961+2140194,,STAR,gri,rpm,-5.2,1.2,1.6,1.2,,,13.561,0.06,12.59,0.17,,,13.045,0.05,12.318,0.1,12.048,0.13,,,11.007,0.02,10.521,0.022,10.438,0.018,4975,100,80,2.956,0.54,0.648,-0.533,0.3,0.36,4.909,5.105,2.199,0.976,0.198,0.09,0.005,0.028,0.004,1280,1239,551.7,0.033,0.007,0.006,AAA-222-111-000-0-0,60.1,
3200,3200,3200,251357239,09 22 09.284,+21 40 41.97,1,18.21,,,,09220928+2140419,5061-301-2-0178-0180,EXTENDED,gri,,-7,3,-3,3,,,,,,,21.033,0.112,19.182,0.013,18.167,0.009,17.794,0.009,17.374,0.021,16.646,0.129,15.996,0.15,15.782,0.188,,,,,,,,,,,,,,,,,,,,,,,,,BBC-222-111-000-0-0,10.8,
3201,3201,3201,251357246,09 16 36.512,+21 40 44.28,1,18.671,,,,09163651+2140442,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,16.216,0.077,15.664,0.097,15.286,0.106,3758,544,302,4.981,0.115,0.184,-0.213,0.25,0.35,0.296,0.187,0.099,0.304,0.22,0.138,11.6,11.02,7.048,543.1,490.8,225.5,0.031,0.008,0.007,AAB-222-111-000-0-0,43.6,
3202,3202,3202,251357249,09 21 08.475,+21 40 45.48,1,13.458,,,559-047665,09210846+2140456,,STAR,gri,rpm,17.7,2.6,-22.5,3,,,14.563,0.08,13.665,0.18,,,14.079,0.05,13.361,0.11,13.192,0.12,,,12.197,0.021,11.735,0.022,11.659,0.018,5106,122,81,4.578,0.04,0.048,-0.061,0.16,0.4,0.775,0.067,0.081,0.84,0.044,0.105,1.772,0.438,0.298,335.6,39.22,40.6,0.029,0.01,0.005,AAA-222-111-000-0-0,36.6,
3203,3203,3203,251357259,09 23 57.116,+21 40 50.94,1,11.578,,,559-047747,09235711+2140507,,STAR,gri,rpm,52.5,1.7,-45.5,1.9,,,12.698,0.02,11.826,0.03,,,12.314,0.04,11.46,0.02,11.262,0.08,,,10.15,0.019,9.65,0.026,9.559,0.022,4902,58,78,4.607,0.02,0.02,-0.029,0.12,0.15,0.735,0.033,0.037,0.798,0.042,0.05,2.018,0.195,0.178,118.5,5.583,7.397,0.017,0.004,0.004,AAA-222-111-000-0-0,4.4,
3204,3204,3204,251357280,09 14 59.080,+21 40 55.79,1,17.1,,,,09145907+2140557,5071-301-3-0165-0258,EXTENDED,gri,,-3,2,2,2,,,,,,,18.846,0.031,17.714,0.007,17.181,0.006,16.837,0.006,16.646,0.022,16.525,0.123,15.729,0.134,15.377,0.154,,,,,,,,,,,,,,,,,,,,,,,,,BBB-222-111-000-0-0,32.8,
3205,3205,3205,251357301,09 17 08.207,+21 41 01.89,1,11.438,,,559-047535,09170821+2141018,,STAR,gri,rpm,-19.8,2.2,-12.1,0.9,,,12.692,0.07,11.685,0.1,,,12.174,0.03,11.391,0.07,11.122,0.1,,,10.05,0.021,9.606,0.022,9.446,0.022,5034,100,100,3.474,0.282,0.752,-0.279,0.3,0.42,3.226,3.883,0.845,1.067,0.258,0.184,0.033,0.046,0.03,503.8,535.8,143.2,0.032,0.011,0.009,AAA-222-111-000-0-0,70.4,
3206,3206,3206,251357311,09 20 35.417,+21 41 07.50,1,11.92,,1408-910-1,559-047643,09203542+2141075,,STAR,gri,rpm,-15.3,1.7,-3.8,1.8,,,12.308,0.209,11.491,0.121,,,12.234,0.04,11.863,0.11,11.786,0.14,,,11.056,0.022,10.795,0.022,10.761,0.019,6147,184,147,4.229,0.115,0.23,-0.112,0.16,0.24,1.312,0.491,0.193,1.153,0.156,0.13,0.439,0.263,0.253,420,144,57.56,0.03,0.008,0.007,AAA-222-111-000-0-0,57.7,
3207,3207,3207,251357340,09 24 24.706,+21 41 17.58,1,12.018,,1408-656-1,559-047763,09242471+2141174,,STAR,gri,rpm,-13.8,2.1,-46.5,2.4,,,13.433,0.388,12.861,0.289,,,12.461,0.04,11.903,0.04,11.828,0.08,,,10.945,0.022,10.617,0.032,10.583,0.021,5702,138,115,4.442,0.055,0.088,-0.071,0.16,0.24,0.971,0.13,0.099,0.959,0.074,0.089,1.012,0.262,0.279,275.9,30.12,37.26,0.029,0.008,0.007,AAA-222-111-000-0-0,51.2,
3208,3208,3208,251357379,09 15 14.961,+21 41 30.39,1,15.281,,,559-047489,09151496+2141303,5071-301-3-0166-0125,STAR,gri,rpm,-22.7,2.8,-28.9,2.8,,,17.27,0.01,16.065,0.03,,,16.777,0.06,15.378,0.08,14.64,0.1,,,13.136,0.024,12.461,0.023,12.286,0.025,3917,117,94,4.852,0.045,0.045,0.001,0.12,0.18,0.427,0.049,0.052,0.474,0.056,0.056,6.111,1.407,1.144,198.8,28.4,29.43,0.025,0.007,0.006,AAA-222-111-000-0-0,85.1,
3209,3209,3209,251357411,09 16 01.380,+21 41 40.28,1,12.541,,,559-047510,09160138+2141403,,STAR,gri,rpm,11.3,1.1,-15.9,1.2,,,13.58,0.08,12.756,0.1,,,13.149,0.03,12.509,0.08,12.281,0.09,,,11.189,0.02,10.735,0.022,10.669,0.022,5151,123,82,3.557,0.97,0.485,-0.585,0.49,0.35,2.543,1.506,1.784,0.897,0.087,0.05,0.048,1.445,0.038,689.4,371,482.9,0.03,0.008,0.01,AAA-222-111-000-0-0,41,
3210,3210,3210,251357456,09 16 21.277,+21 41 56.09,1,17.719,,,,09162127+2141560,5071-301-3-0167-0191,EXTENDED,gri,,-5,3,0,3,,,,,,,19.435,0.047,18.386,0.009,17.771,0.009,17.433,0.009,17.256,0.027,16.751,0.132,16.258,0.179,15.663,0.166,,,,,,,,,,,,,,,,,,,,,,,,,BCC-222-111-000-0-0,19.4,
3211,3211,3211,251357496,09 21 22.019,+21 42 10.21,1,11.062,,1408-411-1,559-047671,09212203+2142102,,STAR,gri,rpm,-11.4,1.3,-10.6,1.3,,,11.581,0.083,10.982,0.08,,,11.306,0.07,10.993,0.13,10.958,0.16,,,10.326,0.024,10.169,0.023,10.097,0.021,6706,270,216,4.123,0.125,0.175,-0.031,0.12,0.12,1.68,0.473,0.273,1.43,0.15,0.125,0.286,0.173,0.139,414,111,74.37,0.031,0.008,0.007,AAA-222-111-000-0-0,37.1,
3212,3212,3212,251357497,09 24 04.821,+21 42 10.25,1,14.531,,,559-047754,09240481+2142101,,STAR,JHK,rpm,-8.5,3.2,-0.1,3.6,,,,,,,,,,,,,,,,,12.488,0.021,11.837,0.028,11.692,0.022,4301,210,210,4.728,0.09,0.075,-0.065,0.16,0.32,0.55,0.09,0.092,0.613,0.095,0.095,3.495,1.651,0.963,210.1,56.84,44.74,0.025,0.01,0.006,AAA-222-111-000-0-0,22.6,
3213,3213,3213,251357540,09 19 24.155,+21 42 25.29,1,12.62,,,559-047602,09192415+2142253,,STAR,gri,rpm,-14.4,1.4,0,1,,,13.217,0.1,12.68,0.15,,,12.892,0.03,12.577,0.1,12.504,0.14,,,11.842,0.023,11.688,0.027,11.581,0.018,6483,202,161,4.223,0.05,0.09,-0.034,0.06,0.12,1.424,0.184,0.104,1.304,0.032,0.111,0.41,0.102,0.116,699.3,77.42,69.7,0.034,0.006,0.006,AAA-222-111-000-0-0,6.8,
3214,3214,3214,251357542,09 15 25.221,+21 42 25.38,1,11.756,,1408-1696-1,559-047491,09152521+2142253,,STAR,gri,lam,3.8,1.6,-18.5,1.7,,,12.468,0.213,11.55,0.114,,,12.193,0.03,11.709,0.07,11.568,0.09,,,10.726,0.022,10.491,0.023,10.397,0.019,5937,117,141,4.096,0.189,0.135,0.006,0.1,0.12,1.584,0.32,0.404,1.146,0.127,0.127,0.265,0.299,0.1,414.3,89.57,99.3,0.032,0.007,0.007,AAA-222-111-000-0-0,60.7,
3215,3215,3215,251357553,09 24 03.852,+21 42 28.39,1,13.007,,,559-047752,09240384+2142282,,STAR,gri,rpm,-5.8,2.6,5.6,3,,,14.31,0.02,13.338,0.02,,,13.91,0.04,12.88,0.01,12.62,0.07,,,11.428,0.021,10.932,0.031,10.78,0.022,4617,73,46,2.782,0.324,0.054,0.067,0.08,0.12,7.634,0.83,2.506,1.3,0.067,0.321,0.003,0.006,5.72E-04,2034,103.7,609.8,0.037,0.022,0.009,AAA-222-111-000-0-0,22.6,
3216,3216,3216,251357558,09 23 12.404,+21 42 29.76,1,13.562,,,559-047723,09231239+2142296,,STAR,gri,rpm,-4.2,2.9,-7.8,3.1,,,14.651,0.11,13.817,0.01,,,14.244,0.03,13.476,0.02,13.27,0.06,,,12.114,0.024,11.61,0.029,11.516,0.023,4944,98,59,3.395,0.408,0.544,-0.349,0.3,0.36,3.403,2.643,1.192,0.985,0.218,0.099,0.024,0.075,0.021,1388,988.5,460.6,0.033,0.008,0.007,AAA-222-111-000-0-0,111.7,
3217,3217,3217,251357571,09 23 28.546,+21 42 33.88,1,12.784,,,559-047730,09232854+2142337,,STAR,gri,rpm,-1.1,2.1,-11.8,2.4,,,13.601,0.01,12.976,0.03,,,13.335,0.05,12.691,0.01,12.547,0.09,,,11.477,0.022,11.018,0.029,10.925,0.021,5206,125,125,3.308,0.99,0.792,-0.62,0.48,0.4,3.187,4.388,2.107,0.906,0.165,0.038,0.021,0.612,0.02,1029,1293,656.9,0.032,0.007,0.008,AAA-222-111-000-0-0,18.3,
3218,3218,3218,251357585,09 22 45.798,+21 42 39.00,1,19.01,,,,,5061-301-2-0179-0047,STAR,gri,,1,3,-6,3,,,,,,,18.28,0.014,18.631,0.008,19.137,0.012,19.419,0.02,19.827,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3219,3219,3219,251357591,09 16 06.756,+21 42 41.76,1,12.876,,,559-047513,09160675+2142417,,STAR,gri,lam,-3.1,1.5,-9.6,1.8,,,13.835,0.06,13.03,0.09,,,13.4,0.03,12.817,0.06,12.652,0.08,,,11.753,0.02,11.325,0.022,11.299,0.025,5546,165,132,4.499,0.035,0.049,-0.034,0.12,0.12,0.905,0.06,0.067,0.953,0.047,0.057,1.246,0.201,0.205,354,35.95,38.79,0.03,0.005,0.006,AAA-222-111-000-0-0,19,
3220,3220,3220,251357597,09 18 32.046,+21 42 42.77,1,17.73,,,,09183204+2142427,5061-301-3-0173-0016,EXTENDED,gri,,1,3,10,3,,,,,,,20.563,0.102,18.695,0.011,17.779,0.008,17.317,0.009,17.008,0.023,16.439,0.109,15.796,0.132,15.264,0.117,,,,,,,,,,,,,,,,,,,,,,,,,ABB-222-111-c00-0-0,9.9,
3221,3221,3221,251357613,09 24 52.266,+21 42 47.26,1,9.218,,1408-448-1,559-047779,09245226+2142472,,STAR,BV,rpm,-19.2,1.3,-1.7,1.3,,,11.095,0.079,9.537,0.027,,,,,,,,,,,7.025,0.029,6.301,0.038,6.09,0.02,4239,101,118,1.66,0.32,0.448,-0.281,0.25,0.4,24.901,12.168,7.027,1.097,0.227,0.189,5.79E-05,1.09E-04,4.48E-05,739.9,356.5,181.2,0.035,0.011,0.008,AAA-111-111-000-0-0,31.4,
3222,3222,3222,251357650,09 18 41.349,+21 42 55.53,1,14.655,,,559-047586,09184135+2142556,5061-301-3-0173-0038,STAR,gri,rpm,1.4,3.3,-31.4,3.7,,,15.961,0.03,14.926,0.07,,,15.476,0.07,14.551,0.07,14.304,0.16,,,13.202,0.022,12.702,0.024,12.602,0.023,4864,119,119,4.621,0.03,0.036,-0.166,0.16,0.24,0.703,0.047,0.052,0.754,0.049,0.069,2.111,0.381,0.272,459.1,37.39,47.66,0.03,0.007,0.006,AAA-222-111-000-0-0,85.4,
3223,3223,3223,251357651,09 23 48.412,+21 42 55.61,1,12.348,,,559-047743,09234841+2142554,,STAR,gri,rpm,-1.2,2.1,5.4,2.4,,,13.477,0.01,12.577,0.04,,,13.067,0.05,12.237,0.01,12.039,0.07,,,10.849,0.022,10.412,0.032,10.252,0.021,4897,77,77,3.148,0.34,0.748,-0.277,0.25,0.25,4.627,5.886,1.441,1.129,0.266,0.148,0.011,0.022,0.011,988.3,1125,288.6,0.033,0.008,0.007,AAA-222-111-000-0-0,52.7,
3224,3224,3224,251357667,09 16 42.641,+21 42 59.86,1,17.062,,,,09164264+2142598,5071-301-3-0168-0202,EXTENDED,gri,,-2,2,0,2,,,,,,,19.022,0.035,17.7,0.006,17.136,0.006,16.789,0.006,16.612,0.017,16.311,0.113,15.738,0.153,15.294,0.137,,,,,,,,,,,,,,,,,,,,,,,,,BBB-222-111-000-0-0,19.5,
3225,3225,3225,251357676,09 17 50.723,+21 43 03.30,1,14.257,,,559-047557,09175072+2143033,,STAR,gri,rpm,18.9,3.4,-13.1,3.8,,,15.437,0.08,14.524,0.11,,,14.996,0.04,14.203,0.08,13.94,0.08,,,12.905,0.023,12.448,0.025,12.373,0.022,5086,121,121,4.584,0.035,0.035,-0.231,0.25,0.25,0.745,0.059,0.055,0.789,0.073,0.058,1.862,0.301,0.306,448.6,47.83,43.22,0.032,0.008,0.006,AAA-222-111-000-0-0,20,
3226,3226,3226,251357689,09 23 37.368,+21 43 07.31,1,14.48,,,559-047738,09233736+2143071,5061-301-2-0180-0085,STAR,gri,rpm,-25.4,3.3,5.2,3.7,,,15.694,0.01,14.801,0.03,,,15.278,0.05,14.325,0.01,14.138,0.03,,,12.924,0.024,12.361,0.03,12.3,0.021,4779,96,77,4.606,0.042,0.024,0.029,0.12,0.27,0.726,0.036,0.067,0.784,0.032,0.071,2.034,0.411,0.221,401.8,29.73,43.36,0.032,0.006,0.006,AAA-222-111-000-0-0,17.2,
3227,3227,3227,251357781,09 17 29.702,+21 43 33.73,1,18.954,,,,,5061-301-3-0171-0078,STAR,gri,,-22,3,-26,3,,,,,,,18.88,0.019,18.775,0.008,19.013,0.011,19.435,0.02,19.747,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3228,3228,3228,251357824,09 19 17.942,+21 43 49.18,1,13.281,,,559-047600,09191793+2143493,,STAR,gri,rpm,-5.6,2.5,-21.9,2.8,,,14.369,0.09,13.474,0.13,,,13.892,0.01,13.225,0.11,13.019,0.13,,,12.075,0.021,11.704,0.024,11.573,0.02,5471,161,193,4.504,0.055,0.616,-0.14,0.2,0.28,0.87,1.016,0.091,0.909,0.082,0.099,1.287,0.386,1.149,394.8,458.7,62.16,0.031,0.012,0.005,AAA-222-111-000-0-0,58.8,
3229,3229,3229,251357867,09 18 00.487,+21 44 03.99,1,12.939,,,559-047564,09180048+2144040,,STAR,gri,rpm,-12,1.1,-4.4,1.2,,,13.406,0.06,12.772,0.12,,,13.081,0.04,12.639,0.08,12.878,0.72,,,11.761,0.021,11.508,0.027,11.447,0.022,6102,183,183,4.18,0.185,0.185,-0.131,0.2,0.24,1.374,0.356,0.332,1.111,0.152,0.127,0.385,0.366,0.188,593.9,153.8,143.4,0.031,0.007,0.005,AAA-222-111-000-0-0,40.1,
3230,3230,3230,251357872,09 16 48.534,+21 44 05.68,1,16.455,,,,09164853+2144056,5071-301-3-0168-0229,EXTENDED,gri,,5,2,4,2,,,,,,,18.608,0.033,17.212,0.006,16.5,0.005,16.13,0.005,15.862,0.012,15.967,0.078,15.341,0.103,15.043,0.105,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,51.3,
3231,3231,3231,251357879,09 22 05.486,+21 44 08.67,1,18.117,,,,09220548+2144086,5071-301-2-0176-0217,STAR,gri,col,,,,,,,,,,,22.303,0.209,19.387,0.012,18.062,0.007,17.572,0.007,17.282,0.012,15.897,0.081,15.495,0.103,15.384,0.138,4005,47,47,4.937,0.096,0.08,-0.465,0.2,0.2,0.329,0.074,0.071,0.374,0.092,0.11,8.925,5.351,2.891,583.7,154.5,143.4,0.032,0.01,0.007,AAB-222-111-000-0-0,67.3,1117-0196678
3232,3232,3232,251357895,09 22 05.395,+21 44 13.11,1,17.028,,,,,5071-301-2-0176-0218,EXTENDED,gri,,-8,2,-1,2,,,,,,,18.981,0.054,17.571,0.01,17.058,0.01,16.795,0.01,16.627,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3233,3233,3233,251357899,09 24 00.688,+21 44 14.21,1,17.352,,,,09240068+2144142,5061-301-2-0181-0055,EXTENDED,gri,,4,3,-2,3,,,,,,,19.369,0.037,18.128,0.007,17.426,0.006,17.019,0.007,16.745,0.017,15.983,0.094,15.311,0.114,14.87,0.104,,,,,,,,,,,,,,,,,,,,,,,,,ABA-222-111-000-0-0,14.3,
3234,3234,3234,251357920,09 17 06.437,+21 44 18.36,1,14.617,,,559-047534,09170644+2144182,5071-301-3-0169-0018,STAR,gri,rpm,-4.1,4.5,-26.6,4.9,,,16.469,0.11,15.011,0.13,,,15.847,0.04,14.424,0.07,14.09,0.7,,,12.188,0.021,11.582,0.022,11.365,0.022,3754,90,90,4.957,0.126,0.07,-0.035,0.08,0.5,0.319,0.069,0.103,0.355,0.082,0.114,10.02,9.975,2.927,92.06,22.14,25.43,0.013,0.007,0.005,AAA-222-111-000-0-0,18.1,
3235,3235,3235,251357927,09 24 43.016,+21 44 19.50,1,17.809,,,,09244301+2144195,5061-301-2-0182-0120,EXTENDED,gri,,-2,3,8,3,,,,,,,21.232,0.143,18.94,0.011,17.773,0.007,17.324,0.007,16.863,0.015,16.031,0.095,15.411,0.124,14.76,0.102,,,,,,,,,,,,,,,,,,,,,,,,,ABA-222-111-000-0-0,47.9,
3236,3236,3236,251357929,09 22 32.200,+21 44 20.02,1,14.194,,,559-047708,09223219+2144200,5061-301-2-0179-0017,STAR,gri,rpm,-1,3.4,-36.8,3.8,,,15.513,0.12,14.5,0.08,,,15.05,0.05,14.035,0.04,13.827,0.02,,,12.607,0.024,12.18,0.033,12.011,0.026,4879,58,117,4.594,0.036,0.02,0.082,0.06,0.26,0.753,0.025,0.065,0.817,0.02,0.075,1.89,0.331,0.146,369.9,18.33,37.33,0.031,0.004,0.005,AAA-222-111-000-0-0,29.7,
3237,3237,3237,251357952,09 11 52.260,+21 44 28.22,1,18.539,,,,09115225+2144282,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.964,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUU-200-100-000-0-0,28.6,1117-0195088
3238,3238,3238,251357953,09 15 46.905,+21 44 28.35,1,18.805,,,,,5071-301-3-0167-0029,STAR,gri,,-3,3,-31,3,,,,,,,19.115,0.022,18.692,0.008,18.843,0.01,19.015,0.014,19.19,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
