EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V)
211422376,08 58 27.782,+11 58 34.27,1,13.046,,,510-049030,08582777+1158342,,STAR,gri,rpm,-21,3.8,-6.3,1.8,,,14.415,0.15,13.357,0.04,,,13.865,0.06,13.15,0.29,12.695,0.04,,,11.512,0.02,11.011,0.024,10.928,0.017,4985,99,119,4.543,0.078,1.339,-0.233,0.24,0.42,0.812,3.091,0.114,0.865,0.127,0.091,1.535,0.574,1.52,268.6,925.6,53.86,0.029,0.008,0.008
211422418,08 50 21.154,+11 58 36.85,1,15.322,,,510-048364,08502115+1158369,,STAR,gri,rpm,-12.2,2,-7.8,2.3,,,16.506,0.08,15.579,0.04,,,16.121,0.43,15.262,0.05,14.979,0.02,,,13.853,0.026,13.417,0.03,13.297,0.03,5104,150,150,4.586,0.035,0.042,-0.223,0.25,0.35,0.748,0.063,0.069,0.803,0.065,0.078,1.886,0.33,0.332,696.4,94.39,69.99,0.034,0.013,0.008
211422439,08 45 17.842,+11 58 38.02,1,15.999,,,510-048122,08451782+1158383,5849-301-3-0100-0128,STAR,JHK,rpm,36.1,17.4,-31.5,17.4,,,,,,,,,,,,,,,,,13.908,0.025,13.182,0.032,13.098,0.03,4210,136,136,4.756,0.054,0.045,-0.1,0.16,0.24,0.53,0.057,0.061,0.583,0.058,0.058,3.931,1.11,0.736,377.2,59.9,51.69,0.03,0.007,0.006
211422469,08 41 57.577,+11 58 39.36,1,14.049,,,510-047960,08415755+1158394,,STAR,JHK,rpm,0.3,3.7,5.2,2.2,,,,,,,,,,,,,,,,,12.561,0.025,12.05,0.033,11.961,0.023,4954,149,119,3.425,1.212,1.01,-0.371,0.35,0.49,2.918,5.25,2.228,0.924,0.233,0.117,0.021,1.19,0.021,1610,1932,1277,0.032,0.008,0.006
211422471,08 46 02.409,+11 58 39.59,1,9.95,,813-1842-1,510-048159,08460241+1158395,,STAR,gri,rpm,-14.7,1.4,-4.3,1.4,,,10.345,0.033,9.881,0.03,,,10.375,0.11,9.818,0.02,9.768,0.03,,,9.064,0.03,8.88,0.026,8.823,0.02,6343,190,152,4.022,0.26,0.312,0.03,0.12,0.12,1.817,1.092,0.519,1.388,0.326,0.163,0.178,0.275,0.12,235.7,136.8,65.73,0.028,0.008,0.007
211422493,09 06 58.549,+11 58 40.54,1,12.474,,,510-049378,09065855+1158403,,STAR,gri,lam,-10.5,1.3,-37,1.5,,,13.237,0.07,12.658,0.06,,,12.882,0.06,12.48,0.07,12.299,0.04,,,11.401,0.023,11.089,0.022,11.001,0.021,5763,139,174,4.471,0.055,0.077,-0.398,0.14,0.12,0.885,0.095,0.072,0.855,0.06,0.05,1.173,0.287,0.271,301.3,37.55,33.39,0.029,0.007,0.006
211422515,08 54 50.078,+11 58 41.62,1,18.827,,,,08545007+1158416,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,16.406,0.126,15.681,0.15,15.49,0.173,4009,496,413,4.876,0.155,0.186,-0.246,0.25,0.35,0.403,0.178,0.161,0.45,0.181,0.217,6.807,7.747,3.623,836.9,584.3,393.6,0.032,0.011,0.007
211422545,09 02 13.777,+11 58 43.25,1,14.629,,,510-049200,09021376+1158433,,STAR,gri,rpm,-28.6,2.8,12.4,3.3,,,16.818,0.15,15.283,0.02,,,16.147,0.04,14.697,0.01,13.979,0.08,,,12.391,0.023,11.682,0.022,11.518,0.021,3873,62,38,4.875,0.02,0.03,0.011,0.12,0.06,0.41,0.025,0.024,0.467,0.034,0.028,6.538,0.565,0.883,139.2,7.572,9.949,0.027,0.006,0.01
211422561,08 52 31.739,+11 58 44.04,1,17.479,,,,08523173+1158440,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.985,0.082,15.328,0.092,14.968,0.102,3819,442,316,4.924,0.13,0.156,-0.213,0.25,0.3,0.32,0.159,0.106,0.35,0.198,0.165,8.387,9.136,4.373,543.1,385.6,225.5,0.032,0.008,0.008
211422566,08 52 48.412,+11 58 44.44,1,18.181,,,,08524841+1158444,5972-301-6-0120-0275,STAR,gri,rpm,-11,3,-6,3,,,,,,,22.092,0.18,19.739,0.014,18.289,0.007,17.513,0.006,17.085,0.011,15.947,0.076,15.253,0.091,15.137,0.109,3682,43,43,5.023,0.042,0.035,-0.187,0.08,0.1,0.264,0.032,0.033,0.271,0.052,0.043,13.94,3.69,2.477,405.9,61.21,62.96,0.033,0.013,0.007
211422573,08 39 22.761,+11 58 44.71,1,12.511,,,510-047844,08392276+1158445,,STAR,gri,rpm,-7.1,1.1,2.6,1,,,12.895,0.08,12.524,0.05,,,12.63,0.09,12.471,0.02,12.447,0.05,,,11.775,0.019,11.607,0.029,11.568,0.023,6677,200,160,4.184,0.108,0.216,-0.076,0.15,0.15,1.518,0.461,0.189,1.383,0.112,0.156,0.359,0.17,0.182,738.7,199.9,98.87,0.03,0.011,0.007
211422579,08 50 26.844,+11 58 44.96,1,18.888,,,,08502684+1158449,6004-301-6-0114-0610,STAR,gri,rpm,-14,4,-6,4,,,,,,,23.115,0.354,20.607,0.023,19.118,0.012,18.151,0.008,17.594,0.014,16.302,0.092,15.869,0.157,15.267,0.136,3489,41,41,5.06,0.04,0.04,-0.036,0.12,0.12,0.221,0.033,0.024,0.208,0.038,0.027,18.73,4.314,4.125,374.2,56.43,49.03,0.031,0.013,0.008
211422667,08 55 01.323,+11 58 50.22,1,17.415,,,,08550132+1158502,6004-301-5-0121-0053,EXTENDED,gri,,4,3,0,3,,,,,,,20.258,0.059,18.406,0.008,17.407,0.005,16.99,0.005,16.657,0.01,15.668,0.068,15.044,0.075,14.665,0.084,,,,,,,,,,,,,,,,,,,,,,,,
211422676,08 49 47.786,+11 58 50.57,1,13.454,,,510-048318,08494779+1158506,,STAR,gri,rpm,-14.1,1.2,-3.2,1,,,13.902,0.01,13.341,0.03,,,13.756,0.47,13.206,0.03,13.324,0.52,,,12.292,0.022,12.034,0.02,11.975,0.021,6124,148,185,4.272,0.125,0.15,-0.195,0.2,0.32,1.24,0.256,0.212,1.043,0.125,0.125,0.521,0.305,0.221,697.6,123.9,124.3,0.033,0.011,0.007
211422704,08 52 35.643,+11 58 52.18,1,13.257,,,510-048786,08523563+1158523,,STAR,gri,rpm,-12.4,2.4,-7.6,1.2,,,14.04,0.16,13.407,0.09,,,13.634,0.1,13.243,0.1,13.095,0.05,,,12.291,0.023,12.023,0.025,11.942,0.025,6042,184,147,4.264,0.144,0.192,-0.212,0.2,0.28,1.193,0.321,0.187,1.032,0.116,0.116,0.527,0.377,0.246,679.4,172.8,137.7,0.034,0.01,0.008
211422737,09 09 49.887,+11 58 53.68,1,14.182,,,510-049481,09094988+1158537,,STAR,gri,rpm,-21,2.5,-27.2,2.9,,,15.384,0.07,14.422,0.04,,,14.89,0.08,14.107,0.07,13.879,0.04,,,12.768,0.024,12.319,0.031,12.251,0.018,5069,120,120,4.584,0.054,0.045,-0.128,0.24,0.48,0.753,0.067,0.091,0.807,0.061,0.111,1.808,0.494,0.287,421.7,41.75,59.11,0.03,0.011,0.009
211422773,09 08 18.674,+11 58 55.50,1,19.138,,,,,5972-301-4-0145-0152,STAR,gri,,1,3,-7,3,,,,,,,19.61,0.03,19.189,0.01,19.121,0.011,18.912,0.012,18.624,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211422788,09 05 56.405,+11 58 56.19,1,14.488,,,510-049336,09055639+1158560,5972-301-4-0141-0119,STAR,gri,rpm,-15.3,2.9,-2.8,3.4,,,16.411,0.1,15.067,0.06,,,15.761,0.04,14.558,0.05,13.943,0.11,,,12.521,0.028,11.947,0.033,11.761,0.028,4090,122,147,4.828,0.06,0.072,-0.076,0.2,0.44,0.439,0.083,0.048,0.5,0.1,0.071,5.266,1.676,1.486,159.3,42.83,13.21,0.019,0.008,0.007
211422813,08 50 00.225,+11 58 57.60,1,17.731,,,,08500022+1158576,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.591,0.053,14.834,0.064,14.681,0.078,4126,250,250,4.787,0.112,0.08,-0.162,0.2,0.28,0.471,0.104,0.098,0.53,0.09,0.126,4.535,2.939,1.361,745,212.5,220.7,0.034,0.011,0.008
211422820,08 38 46.122,+11 58 57.86,1,16.667,,,,08384612+1158578,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.877,0.039,14.357,0.039,14.159,0.06,3826,1016,320,4.923,0.144,0.288,-0.149,0.2,0.36,0.331,0.295,0.109,0.367,0.337,0.153,8.453,10.38,6.229,327,581.9,130.8,0.029,0.011,0.008
211422822,08 42 32.479,+11 58 57.93,1,15.664,,,510-047983,08423246+1158580,5935-301-4-0095-0075,STAR,gri,rpm,4.5,2.7,0.2,3.3,,,17.021,0.08,16.058,0.11,,,16.543,0.23,15.656,0.01,15.288,0.01,,,14.006,0.033,13.455,0.034,13.375,0.031,4537,105,132,4.665,0.045,0.045,-0.165,0.25,0.45,0.631,0.062,0.068,0.694,0.067,0.067,2.644,0.7,0.47,533.2,81.82,70.93,0.034,0.01,0.007
211422833,08 49 01.396,+11 58 58.71,1,13.886,,,510-048286,08490139+1158587,6004-301-6-0111-0082,STAR,gri,rpm,-9.3,1.8,-3.1,1.6,,,14.256,0.06,13.695,0.05,,,14.231,0.62,13.544,0.03,13.738,0.77,,,12.612,0.025,12.375,0.02,12.314,0.021,6197,189,151,4.215,0.12,0.168,-0.191,0.2,0.28,1.32,0.37,0.189,1.111,0.127,0.153,0.441,0.242,0.202,872.4,235,136.7,0.033,0.013,0.007
211422858,08 53 17.477,+11 59 00.48,1,17.27,,,,08531747+1159004,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.389,0.055,14.787,0.063,14.642,0.08,4105,523,374,4.82,0.155,0.155,-0.227,0.25,0.35,0.422,0.167,0.139,0.499,0.171,0.205,5.595,5.828,2.855,625.2,402.9,281,0.032,0.008,0.007
211422869,08 39 57.154,+11 59 00.84,1,13.156,,,510-047871,08395716+1159008,,STAR,gri,rpm,-4.7,1.4,-1.3,1.1,,,14.367,0.08,13.416,0.04,,,13.863,0.11,13.138,0.04,12.853,0.05,,,11.651,0.024,11.141,0.022,11.046,0.02,4910,97,97,3.013,0.395,0.711,-0.408,0.25,0.4,4.925,5.139,1.774,1.022,0.204,0.127,0.007,0.021,0.006,1633,1410,609.1,0.034,0.011,0.007
211422876,08 49 51.244,+11 59 01.26,1,18.418,,,,08495124+1159012,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.852,0.15,,,15.888,0.211,,,,,,,,,,,,,,,,,,,,,,,,
211422878,08 52 33.204,+11 59 01.27,1,12.385,,,510-048781,08523318+1159014,,STAR,gri,rpm,-1.2,1.4,0.2,2.8,,,13.996,0.11,12.781,0.11,,,13.343,0.1,12.391,0.09,11.975,0.05,,,10.554,0.022,9.871,0.02,9.776,0.021,4407,105,52,1.793,0.355,0.355,-0.533,0.3,0.36,20.374,8.339,5.917,0.999,0.054,0.108,1.07E-04,2.36E-04,7.39E-05,3349,2052,1100,0.035,0.007,0.008
211422880,08 56 30.673,+11 59 01.53,1,14.639,,,510-048951,08563067+1159016,,STAR,gri,rpm,-9.7,2.8,-21.3,3.3,,,16.499,0.09,15.134,0.07,,,15.891,0.08,14.837,0.39,14.103,0.09,,,12.744,0.021,12.102,0.024,11.966,0.02,4204,245,245,4.76,0.075,0.075,-0.049,0.12,0.21,0.519,0.091,0.077,0.574,0.101,0.084,3.936,1.56,1.117,218.2,56.49,44.87,0.027,0.007,0.006
211422897,08 55 32.942,+11 59 02.67,1,17.072,,,,08553294+1159026,,STAR,J,rpm,12,1,6,5,,,,,,,,,,,,,,,,,15.605,0.078,14.884,0.093,14.451,0.07,3847,334,278,4.898,0.12,0.12,-0.125,0.2,0.28,0.369,0.125,0.124,0.404,0.145,0.174,7.899,6.148,3.457,517.4,247.9,194,0.032,0.01,0.007
211422917,08 46 49.519,+11 59 04.03,1,17.417,,,,08464951+1159040,5935-301-3-0102-0202,STAR,gri,rpm,-41,3,-77,3,,,,,,,21.852,0.152,19.324,0.011,17.892,0.006,16.6,0.005,15.903,0.007,14.655,0.032,14.024,0.048,13.861,0.045,3268,32,32,5.119,0.02,0.02,0.155,0.05,0.05,0.181,0.004,0.004,0.157,0.003,0.003,26.52,1.591,1.591,123.8,6.075,3.715,0.018,0.002,0.001
211422938,08 49 32.540,+11 59 04.86,1,15.012,,,510-048303,08493254+1159049,6004-301-6-0112-0131,STAR,gri,rpm,-3.4,2.4,1.9,2.4,,,15.941,0.06,15.017,0.05,,,15.662,0.52,14.736,0.03,14.733,0.59,,,13.429,0.023,12.941,0.024,12.836,0.026,5026,119,119,3.79,0.762,0.762,-0.31,0.3,0.48,2.009,2.371,1.385,0.86,0.133,0.095,0.102,1.818,0.094,1506,1722,1026,0.035,0.01,0.007
211422962,08 38 13.361,+11 59 06.34,1,11.461,,,510-047772,08381336+1159066,,STAR,gri,rpm,-11.4,1.3,-16.6,2.1,,,12.159,0.1,11.571,0.07,,,11.787,0.07,11.426,0.06,11.322,0.08,,,10.508,0.021,10.21,0.02,10.167,0.017,6066,144,181,4.246,0.174,0.348,-0.145,0.16,0.28,1.217,0.651,0.235,1.086,0.189,0.135,0.536,0.353,0.392,299.8,155.9,62.22,0.029,0.011,0.009
211423010,08 50 21.371,+11 59 08.88,1,14.91,,,510-048365,08502137+1159089,,STAR,gri,rpm,-6.6,2.1,-5.3,2.3,,,15.852,0.11,15.056,0.05,,,15.549,0.39,14.866,0.05,14.637,0.07,,,13.701,0.025,13.333,0.03,13.276,0.033,5570,217,217,4.494,0.055,0.165,-0.216,0.2,0.36,0.877,0.213,0.083,0.904,0.074,0.074,1.288,0.315,0.526,849.4,290.1,106.2,0.034,0.011,0.007
211423128,08 42 32.819,+11 59 15.17,1,15.869,,,,08423281+1159151,5935-301-4-0095-0272,STAR,gri,rpm,25,2,-30,2,,,,,,,20.15,0.043,17.628,0.005,16.295,0.004,15.115,0.004,14.478,0.004,13.192,0.028,12.632,0.034,12.335,0.022,3729,65,108,4.966,0.03,0.036,-0.026,0.1,0.12,0.317,0.035,0.031,0.346,0.039,0.047,10.69,1.87,1.88,141.9,20.27,21.01,0.019,0.004,0.004
211423147,08 57 47.139,+11 59 16.51,1,13.465,,,510-048991,08574713+1159164,,STAR,gri,rpm,-3.1,2,-11.5,2.1,,,14.792,0.17,13.743,0.03,,,14.203,0.06,13.638,0.35,13.149,0.05,,,11.952,0.019,11.429,0.03,11.315,0.02,4916,116,116,3.257,1.21,0.55,-0.353,0.3,0.42,3.324,2.413,2.603,0.953,0.182,0.152,0.019,1.027,0.016,1200,828.2,923.7,0.032,0.01,0.007
211423152,08 53 50.627,+11 59 16.72,1,18.335,,,,08535062+1159167,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,16.312,0.119,16.008,0.172,15.522,0.174,3948,1453,512,4.906,0.165,0.363,-0.329,0.3,0.54,0.345,0.384,0.143,0.38,0.331,0.207,7.081,10.5,5.429,795.1,1323,451.8,0.032,0.008,0.007
211423154,09 03 10.319,+11 59 16.75,1,18.296,,,,09031031+1159167,6004-301-4-0134-0311,STAR,gri,rpm,-102,4,-20,4,,,,,,,23.445,0.487,20.749,0.025,19.171,0.012,17.245,0.006,16.129,0.008,14.43,0.039,13.837,0.033,13.453,0.046,3304,134,107,5.169,0.02,0.02,-0.221,0.15,0.18,0.162,0.007,0.006,0.143,0.007,0.006,33.1,2.367,1.986,114,8.829,15.8,0.015,0.005,0.003
211423178,08 55 37.470,+11 59 18.12,1,15.757,,,510-048917,08553747+1159180,,STAR,gri,rpm,25.7,2.5,-79.3,2.6,,,16.933,0.13,16.011,0.02,,,16.523,0.1,16.03,0.54,15.429,0.19,,,14.292,0.029,13.743,0.034,13.599,0.041,3920,375,312,4.987,0.08,0.096,-0.545,0.35,0.56,0.302,0.085,0.078,0.312,0.11,0.11,10.98,6.422,4.052,229.5,93.91,66.64,0.026,0.007,0.006
211423184,09 08 26.999,+11 59 18.68,1,17.581,,,,09082699+1159186,5972-301-4-0145-0162,EXTENDED,gri,,4,2,-2,2,,,,,,,19.812,0.065,18.381,0.009,17.627,0.007,17.238,0.007,16.929,0.021,16.626,0.156,15.846,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,
211423227,08 56 19.374,+11 59 20.50,1,17.076,,,,08561937+1159205,6004-301-5-0123-0137,EXTENDED,gri,,0,3,3,3,,,,,,,19.883,0.077,18.126,0.01,17.133,0.006,16.626,0.006,16.202,0.012,16.185,0.128,15.229,0.117,14.79,0.143,,,,,,,,,,,,,,,,,,,,,,,,
211423250,08 38 53.879,+11 59 21.33,1,12.852,,,510-047810,08385387+1159214,,STAR,gri,rpm,-1.7,1.7,-17.4,1.3,,,13.803,0.09,13.058,0.05,,,13.38,0.09,12.866,0.03,12.625,0.06,,,11.612,0.021,11.215,0.03,11.117,0.021,5448,160,160,4.429,0.11,1.518,-0.265,0.25,0.85,0.965,3.984,0.146,0.904,0.067,0.056,0.971,0.482,0.965,363.3,1306,69.35,0.032,0.01,0.007
211423258,08 49 42.981,+11 59 21.69,1,18.33,,,,08494298+1159216,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,16.035,0.077,15.179,0.076,15.058,0.104,4165,237,284,4.792,0.112,0.08,-0.202,0.2,0.28,0.479,0.086,0.112,0.529,0.09,0.126,4.577,2.846,1.337,902.7,268.3,275.6,0.033,0.011,0.008
211423278,08 53 13.068,+11 59 22.86,1,17.948,,,,08531306+1159228,5972-301-6-0121-0055,STAR,gri,rpm,8,3,-12,3,,,,,,,22.257,0.218,19.583,0.013,18.109,0.007,17.247,0.006,16.776,0.009,15.533,0.052,14.874,0.061,14.552,0.069,3594,42,57,5.043,0.042,0.035,-0.128,0.1,0.1,0.238,0.037,0.027,0.237,0.047,0.04,16.77,3.862,3.693,288,46.5,40.04,0.031,0.011,0.008
211423302,08 52 26.139,+11 59 23.87,1,15.139,,,510-048768,08522612+1159239,5972-301-6-0119-0292,STAR,gri,rpm,-9.3,2,-5.9,2.3,,,16.095,0.05,15.314,0.05,,,15.691,0.12,15.087,0.13,14.903,0.04,,,13.866,0.025,13.44,0.032,13.391,0.037,5352,211,211,4.544,0.045,0.081,-0.216,0.2,0.32,0.808,0.105,0.068,0.856,0.061,0.086,1.539,0.311,0.393,808.6,160,97.83,0.033,0.011,0.007
211423367,09 03 49.096,+11 59 27.67,1,15.333,,,510-049265,09034910+1159277,6004-301-4-0135-0044,STAR,gri,rpm,0.4,2.9,-6.4,3.2,,,16.121,0.04,15.408,0.02,,,15.689,0.07,15.222,0.03,15.18,0.1,,,14.277,0.034,13.947,0.047,13.775,0.038,5836,208,208,4.412,0.085,0.221,-0.326,0.25,0.3,0.998,0.336,0.159,0.923,0.098,0.082,0.943,0.389,0.502,1309,442.4,217.8,0.034,0.01,0.007
211423391,09 00 38.147,+11 59 28.45,1,12.566,,,510-049133,09003814+1159285,,STAR,gri,lam,-8.7,1.8,0.5,1.2,,,13.087,0.05,12.601,0.04,,,12.787,0.04,12.492,0.02,12.408,0.05,,,11.679,0.026,11.439,0.024,11.389,0.021,6299,128,154,4.247,0.09,0.108,-0.276,0.15,0.15,1.297,0.209,0.152,1.098,0.096,0.08,0.475,0.181,0.152,555.1,96.49,69.4,0.033,0.01,0.007
211423392,08 44 19.829,+11 59 28.52,1,15.533,,,510-048079,08441983+1159287,5849-301-3-0098-0059,STAR,gri,rpm,1.9,2.6,-3.5,2.9,,,16.659,0.1,15.844,0.12,,,16.252,0.19,15.554,0.06,15.225,0.07,,,14.254,0.03,13.732,0.04,13.728,0.045,4961,148,178,4.6,0.04,1.256,-0.276,0.25,0.45,0.733,2.828,0.063,0.778,0.086,0.072,1.949,0.449,1.927,785.8,2912,96.65,0.033,0.008,0.007
211423401,08 39 45.766,+11 59 29.10,1,9.123,,805-326-1,510-047862,08394576+1159291,,STAR,gri,rpm,-27.4,1.3,-46.9,1.2,,,9.272,0.02,8.834,0.016,,,10.029,0.06,9.176,0.04,8.735,0.06,,,8.015,0.024,7.817,0.026,7.779,0.031,6187,180,216,4.098,0.24,0.24,-0.019,0.15,0.18,1.518,0.705,0.413,1.23,0.258,0.185,0.271,0.401,0.18,122.2,55.24,32.64,0.019,0.011,0.006
211423410,08 56 00.085,+11 59 29.74,1,12.908,,,510-048931,08560007+1159298,,STAR,gri,rpm,5.5,0.9,-13.9,2,,,13.583,0.24,12.818,0.06,,,13.065,0.06,12.855,0.41,12.443,0.03,,,11.518,0.021,11.178,0.022,11.088,0.017,5760,167,167,4.343,0.13,0.468,-0.087,0.2,0.36,1.137,0.855,0.243,1.033,0.134,0.134,0.723,0.463,0.589,420,291.3,104.9,0.032,0.01,0.008
211423424,09 03 46.820,+11 59 30.78,1,11.112,,815-1037-1,510-049263,09034682+1159307,,STAR,gri,rpm,-9.7,2.3,0.9,2.4,,,12.434,0.275,11.275,0.118,,,11.803,0.05,11.066,0.02,10.817,0.05,,,9.695,0.024,9.203,0.026,9.112,0.02,4930,79,79,2.457,0.8,0.096,-0.483,0.25,0.25,9.787,1.174,5.602,1.035,0.207,0.103,0.001,0.015,2.43E-04,1215,145.7,665,0.033,0.008,0.007
211423431,09 07 13.184,+11 59 30.95,1,18.225,,,,09071318+1159309,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.668,0.149,15.741,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,
211423434,08 53 11.749,+11 59 31.11,1,12.767,,814-1885-1,510-048828,08531175+1159310,,STAR,gri,rpm,-11.3,2.6,-7.7,2.9,,,12.891,0.272,12.459,0.235,,,12.981,0.08,12.695,0.15,12.528,0.04,,,11.7,0.022,11.491,0.022,11.373,0.018,6320,188,188,4.18,0.12,0.18,-0.092,0.15,0.24,1.423,0.439,0.22,1.209,0.162,0.135,0.379,0.188,0.195,637.7,195.6,110.9,0.033,0.011,0.008
211423446,08 54 22.507,+11 59 31.53,1,17.774,,,,08542250+1159315,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.258,0.117,15.728,0.148,15.148,0.14,3750,578,321,4.965,0.12,0.216,-0.204,0.25,0.35,0.287,0.191,0.099,0.316,0.231,0.144,11.15,11.35,6.976,567.7,555.7,246.2,0.032,0.008,0.008
211423524,08 52 26.668,+11 59 36.58,1,16.862,,,510-048769,08522669+1159361,5972-301-6-0119-0293,STAR,JHK,rpm,-13.4,4.9,8.7,5.2,,,,,,,,,,,,,,,,,15.01,0.04,14.468,0.045,14.272,0.044,3834,793,220,4.909,0.105,0.231,-0.149,0.2,0.32,0.363,0.232,0.096,0.413,0.239,0.133,7.244,5.345,4.565,377.5,395.7,124,0.031,0.01,0.007
211423623,08 49 55.242,+11 59 41.54,1,17.812,,,,08495524+1159415,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.789,0.066,15.319,0.085,14.999,0.106,3818,1116,348,4.925,0.135,0.297,-0.197,0.24,0.4,0.329,0.296,0.121,0.362,0.343,0.171,9.122,10.38,6.798,505.2,960.6,225.6,0.031,0.011,0.008
211423671,08 40 56.828,+11 59 43.67,1,15.088,,,510-047913,08405682+1159436,5935-301-4-0093-0243,STAR,gri,rpm,233,8,-104,8,,,17.441,0.04,16.018,0.07,,,16.797,0.17,15.536,0.02,14.356,0.07,,,12.255,0.025,11.747,0.03,11.563,0.019,3551,200,240,5.052,0.102,0.085,-0.138,0.15,0.3,0.212,0.089,0.047,0.204,0.114,0.063,18.81,10.33,7.684,56.59,25.21,20.22,0.008,0.007,0.003
211423690,08 45 21.048,+11 59 44.54,1,14.649,,,510-048126,08452104+1159445,5849-301-3-0100-0035,STAR,gri,apo,2.2,2.1,-13,2.4,,,15.664,0.05,14.861,0.01,,,15.265,0.2,14.576,0.06,14.385,0.04,,,13.343,0.027,12.929,0.028,12.804,0.024,5189,204,163,3.761,0.078,0.03,-0.075,0.08,0.08,2.332,0.19,0.275,1.184,0.09,0.108,0.089,0.03,0.013,1757,194.5,175.1,0.033,0.007,0.006
211423702,08 43 36.287,+11 59 45.24,1,17.025,,,,08433628+1159452,5849-301-3-0097-0170,STAR,gri,rpm,29,3,-66,3,,,,,,,19.627,0.034,17.784,0.005,17.004,0.005,16.7,0.005,16.536,0.01,15.48,0.048,14.964,0.08,14.543,0.077,4631,91,73,4.898,0.03,0.048,-1.896,0.16,0.28,0.395,0.046,0.021,0.465,0.045,0.022,7.167,0.838,1.421,651.3,165.6,19.54,0.036,0.003,0.002
211423714,08 49 47.251,+11 59 45.78,1,19.041,,,,08494725+1159457,6004-301-6-0113-0444,STAR,gri,rpm,-2,4,5,4,,,,,,,23.584,0.596,20.765,0.026,19.348,0.015,18.302,0.009,17.721,0.015,16.559,0.117,15.927,0.154,15.374,0.138,3445,41,41,5.051,0.03,0.025,0.089,0.1,0.1,0.225,0.019,0.018,0.213,0.026,0.022,17.78,3.206,2.294,420.1,44.79,40.48,0.029,0.008,0.007
211423748,09 09 29.696,+11 59 47.58,1,15.333,,,510-049463,09092968+1159476,6004-301-3-0144-0060,STAR,gri,rpm,-6.3,2.8,1.6,3.3,,,16.367,0.22,15.559,0.09,,,15.805,0.01,15.413,0.06,15.13,0.096,,,14.23,0.026,13.769,0.03,13.697,0.043,5514,195,195,3.706,0.78,0.936,-0.956,0.55,1.32,1.951,2.927,1.17,0.83,0.067,0.048,0.06,1.538,0.057,2138,3740,1218,0.032,0.007,0.007
211423763,09 06 39.043,+11 59 48.79,1,17.857,,,,09063904+1159487,5972-301-4-0142-0189,EXTENDED,gri,,1,3,3,3,,,,,,,20.904,0.107,19.043,0.012,17.82,0.007,17.349,0.006,17.023,0.015,16.428,0.141,15.589,0.122,14.773,0.116,,,,,,,,,,,,,,,,,,,,,,,,
211423764,08 46 55.213,+11 59 48.84,1,11.205,,813-1176-1,510-048198,08465521+1159488,,STAR,gri,rav,-9.2,2,-9.7,2.1,,,11.758,0.11,11.149,0.099,,,11.407,0.22,11.137,0.03,11.091,0.03,,,10.39,0.023,10.219,0.022,10.16,0.02,6903,168,140,4.251,0.055,0.077,-0.099,0.1,0.1,1.438,0.155,0.117,1.37,0.082,0.082,0.448,0.103,0.113,372,48.1,35.85,0.031,0.008,0.006
211423861,08 42 57.797,+11 59 53.03,1,14.662,,,510-048008,08425779+1159531,5849-301-3-0096-0077,STAR,gri,rpm,-36.6,4.9,-19.6,1.2,,,15.751,0.12,14.886,0.06,,,15.332,0.21,14.578,0.02,14.376,0.11,,,13.191,0.029,12.712,0.036,12.621,0.025,5061,150,210,4.624,0.035,0.042,-0.391,0.25,0.45,0.679,0.063,0.057,0.725,0.062,0.074,2.178,0.428,0.358,459.7,54.9,58.2,0.031,0.01,0.006
211423883,08 50 09.946,+11 59 53.96,1,13.979,,,510-048348,08500995+1159539,,STAR,gri,rpm,-7.7,1.4,-6.7,1.3,,,14.537,0.02,13.922,0.02,,,14.36,0.41,13.788,0.04,13.816,0.44,,,12.82,0.021,12.578,0.023,12.497,0.02,6165,150,188,4.249,0.11,0.154,-0.201,0.2,0.32,1.245,0.315,0.185,1.088,0.095,0.133,0.516,0.247,0.24,885.8,204,140.5,0.033,0.01,0.007
