EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V)
integer,ra,dec,integer,float,integer,string,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,integer,integer,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float
211819036,08 17 10.524,+17 35 12.10,1,12.727,,,538-046592,08171052+1735120,,STAR,gri,rpm,-6.6,1.1,-0.4,1.4,,,13.316,0.05,12.806,0.01,,,13.027,0.07,12.682,0.01,12.599,0.01,,,11.809,0.021,11.578,0.022,11.547,0.022,6265,176,125,4.148,0.145,0.203,-0.122,0.15,0.24,1.481,0.467,0.263,1.181,0.193,0.097,0.325,0.256,0.175,678.4,234.2,129.5,0.033,0.013,0.007
211819113,08 27 32.566,+17 35 16.52,1,17.488,,,,08273256+1735165,,STAR,JHK,rpm,2,1,4,6,,,,,,,,,,,,,,,,,14.95,0.06,14.278,0.063,13.967,0.071,4072,388,323,4.796,0.138,0.115,-0.101,0.16,0.24,0.47,0.129,0.135,0.515,0.131,0.158,4.92,4.115,1.955,530.3,232.7,187.6,0.032,0.011,0.007
211819189,08 32 57.563,+17 35 20.17,1,12.472,,,538-047526,08325756+1735200,,STAR,gri,rpm,-2.8,1.1,-2.7,1.3,,,13.963,0.06,12.797,0.03,,,13.373,0.06,12.405,0.03,12.086,0.05,,,10.776,0.024,10.216,0.02,10.087,0.021,4644,74,93,2.491,0.286,0.156,-0.103,0.15,0.21,10.238,1.746,2.766,1.221,0.131,0.131,0.001,0.002,4.04E-04,2005,271.7,514.5,0.036,0.012,0.01
211819216,08 37 34.086,+17 35 21.20,1,16.221,,,538-047728,08373408+1735215,5071-301-2-0101-0211,STAR,JHK,rpm,-23.2,7.5,-28.4,5.5,,,,,,,,,,,,,,,,,13.928,0.025,13.333,0.027,13.057,0.031,3611,144,115,5.004,0.06,0.07,-0.047,0.15,0.15,0.271,0.064,0.044,0.274,0.089,0.064,13.3,4.64,4.013,162.8,55.99,35.54,0.022,0.007,0.007
211819219,08 20 26.225,+17 35 21.32,1,16.013,,,538-046829,08202623+1735212,5045-301-3-0092-0306,STAR,JHK,rpm,-10.4,3.4,-4.9,3.6,,,,,,,,,,,,,,,,,13.626,0.023,12.896,0.029,12.723,0.03,4188,151,101,4.766,0.035,0.049,-0.027,0.12,0.15,0.522,0.057,0.037,0.594,0.053,0.045,4.008,0.647,0.758,329.2,52.27,28.96,0.032,0.014,0.009
211819252,08 13 36.655,+17 35 23.28,1,13.524,,,538-046396,08133665+1735233,,STAR,gri,rpm,4.8,1.6,-7.8,1.8,,,14.688,0.08,13.792,0.01,,,14.241,0.06,13.504,0.02,13.217,0.03,,,12.029,0.02,11.587,0.02,11.46,0.02,5043,81,81,3.479,0.312,0.78,-0.356,0.35,0.42,3.024,3.248,0.924,0.995,0.222,0.121,0.037,0.058,0.034,1167,1213,299.9,0.035,0.013,0.009
211819262,08 42 40.730,+17 35 23.78,1,14.404,,,538-047984,08424072+1735236,5071-301-1-0108-0065,STAR,gri,rpm,43.5,2.5,-62,2.8,,,16.591,0.13,15.143,0.07,,,15.941,0.03,14.582,0.05,13.746,0.05,,,12.018,0.024,11.393,0.035,11.148,0.018,3658,72,72,4.962,0.048,0.04,0.076,0.12,0.14,0.313,0.039,0.041,0.331,0.052,0.052,10.52,2.969,1.969,84.77,10.56,11.14,0.013,0.006,0.003
211819272,08 30 54.008,+17 35 24.28,1,18.551,,,,08305400+1735242,5037-301-1-0096-0513,STAR,gri,,-62,5,104,5,,,,,,,23.654,0.448,20.687,0.024,19.186,0.012,17.635,0.007,16.8,0.01,15.289,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211819286,08 37 39.765,+17 35 24.91,1,12.349,,,538-047732,08373976+1735249,,STAR,gri,rpm,-0.7,0.9,-12,1.3,,,13.064,0.05,12.469,0.01,,,12.695,0.03,12.315,0.02,12.201,0.05,,,11.373,0.022,11.128,0.02,11.021,0.018,6144,123,98,4.102,0.225,0.225,-0.107,0.15,0.18,1.518,0.614,0.374,1.177,0.23,0.128,0.274,0.333,0.15,562.5,223.3,136.8,0.032,0.008,0.007
211819363,08 39 28.524,+17 35 28.74,1,14.408,,,538-047825,08392852+1735287,,STAR,gri,rpm,-50.9,2.5,-2.7,2.5,,,15.814,0.04,14.763,0.02,,,15.284,0.03,14.386,0.02,14.033,0.09,,,12.819,0.021,12.245,0.026,12.14,0.023,4690,92,92,4.653,0.056,0.035,-0.256,0.24,0.32,0.649,0.053,0.076,0.7,0.056,0.089,2.523,0.683,0.351,339.9,22.3,52.99,0.028,0.011,0.005
211819373,08 39 41.192,+17 35 29.16,1,10.39,,1395-130-1,538-047841,08394119+1735291,,STAR,gri,plx,3.3,1.1,-22.7,1.1,,,10.618,0.045,10.196,0.043,,,10.446,0.01,10.371,0.01,10.462,0.02,,,9.916,0.02,9.858,0.024,9.841,0.018,7601,152,152,4.098,0.114,0.152,-0.008,0.12,0.12,1.88,0.474,0.246,1.717,0.148,0.127,0.246,0.106,0.107,444.5,150.1,150.1,0.031,0.011,0.008
211819379,08 13 26.940,+17 35 29.37,1,16.382,,,,08132693+1735293,5045-301-5-0082-0339,STAR,gri,rpm,2,3,-10,3,,,,,,,20.613,0.063,17.93,0.006,16.476,0.004,15.718,0.004,15.334,0.005,14.119,0.028,13.404,0.031,13.267,0.034,3704,107,61,5.02,0.035,0.112,-0.22,0.18,0.12,0.259,0.096,0.028,0.268,0.127,0.035,14.01,2.834,6.239,176,73.75,22.99,0.024,0.011,0.007
211819402,08 44 50.326,+17 35 30.52,1,14.441,,,538-048072,08445032+1735309,5061-301-1-0113-0122,STAR,gri,lam,21.4,2.6,-8.7,2.8,,,16.26,0.1,14.951,0.02,,,15.641,0.04,14.414,0.05,13.926,0.03,,,12.443,0.024,11.805,0.03,11.646,0.019,4090,124,149,4.825,0.06,0.05,-0.218,0.12,0.15,0.45,0.054,0.066,0.516,0.061,0.073,5.269,1.888,1.035,162.3,25.77,30.26,0.022,0.006,0.006
211819415,08 54 03.316,+17 35 31.26,1,17.334,,,,08540331+1735312,5080-301-3-0134-0318,EXTENDED,gri,,-6,2,5,2,,,,,,,18.773,0.035,17.737,0.008,17.418,0.008,17.161,0.009,17.138,0.028,16.781,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211819416,08 56 32.466,+17 35 31.27,1,15.666,,,,08563246+1735312,5112-301-2-0163-0158,EXTENDED,gri,,0,2,-4,2,,,,,,,18.628,0.033,16.657,0.004,15.688,0.003,15.241,0.003,14.885,0.006,14.629,0.052,13.999,0.058,13.613,0.06,,,,,,,,,,,,,,,,,,,,,,,,
211819421,08 21 27.451,+17 35 31.56,1,14.409,,,538-046901,08212745+1735316,,STAR,gri,rpm,-0.7,3.2,-1.8,3.5,,,16.077,0.04,14.822,0.07,,,15.426,0.07,14.366,0.04,13.974,0.07,,,12.492,0.021,11.816,0.022,11.662,0.021,4347,86,69,4.688,0.072,3.516,-0.235,0.24,0.88,0.599,37.199,0.065,0.669,0.203,0.072,2.906,0.838,2.906,245.9,15060,42.68,0.028,0.003,0.005
211819427,08 23 50.694,+17 35 31.72,1,14.278,,,538-047047,08235069+1735316,5061-301-6-0083-0030,STAR,gri,rpm,-3.3,3.3,-2.4,3.6,,,15.246,0.06,14.468,0.05,,,14.836,0.04,14.251,0.02,14.039,0.06,,,13.114,0.026,12.725,0.03,12.611,0.027,5436,130,130,4.48,0.065,0.806,-0.202,0.2,0.48,0.909,1.495,0.113,0.914,0.104,0.074,1.176,0.418,1.107,661.5,1012,89.33,0.034,0.01,0.008
211819457,08 50 06.306,+17 35 33.47,1,14.253,,,538-048288,08500631+1735334,,STAR,gri,rpm,-2.1,1.6,-9.4,1.8,,,15.045,0.05,14.405,0.02,,,14.66,0.06,14.232,0.03,14.079,0.07,,,13.171,0.022,12.871,0.022,12.808,0.021,5979,142,178,4.331,0.115,0.253,-0.269,0.25,0.3,1.12,0.405,0.189,0.983,0.102,0.102,0.688,0.341,0.404,904.6,296.7,147,0.033,0.012,0.007
211819512,08 52 03.426,+17 35 36.64,1,14.488,,,538-048376,08520342+1735367,,STAR,gri,lam,-6.4,1.7,4.8,1.9,,,15.021,0.09,14.569,0.1,,,14.708,0.08,14.415,0.04,14.296,0.07,,,13.471,0.021,13.199,0.026,13.146,0.03,6124,149,124,4.304,0.075,0.105,-0.305,0.15,0.15,1.164,0.177,0.112,1.01,0.098,0.07,0.637,0.193,0.197,1121,173.3,150.1,0.034,0.011,0.008
211819540,08 36 38.030,+17 35 37.99,1,16.139,,,,08363802+1735379,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.878,0.025,13.245,0.025,13.017,0.026,3758,185,185,4.929,0.098,0.07,-0.076,0.16,0.24,0.342,0.071,0.089,0.367,0.092,0.129,8.689,5.632,2.608,208.4,67.1,64.76,0.024,0.008,0.007
211819541,08 50 16.430,+17 35 38.02,1,15.108,,,538-048297,08501643+1735379,5112-301-3-0154-0015,STAR,gri,rpm,-10.2,2,11.2,2.1,,,16.643,0.14,15.562,0.03,,,16.15,0.09,15.047,0.04,14.661,0.09,,,13.4,0.023,12.772,0.022,12.652,0.021,4426,103,129,4.7,0.056,0.035,-0.082,0.15,0.18,0.602,0.046,0.067,0.663,0.051,0.071,3.031,0.892,0.451,373.9,36.08,57.13,0.03,0.011,0.007
211819571,08 32 29.648,+17 35 40.12,1,12.976,,,538-047508,08322966+1735399,,STAR,gri,rpm,-18.9,1.1,1.9,1.7,,,13.776,0.06,13.151,0.06,,,13.411,0.07,12.951,0.04,12.789,0.04,,,11.855,0.022,11.514,0.022,11.497,0.02,5807,169,135,4.422,0.075,0.225,-0.171,0.16,0.28,1.015,0.323,0.155,0.977,0.067,0.133,0.896,0.355,0.494,430.2,136.9,68.23,0.031,0.014,0.009
211819623,08 53 25.315,+17 35 42.35,1,14.867,,,538-048430,08532530+1735424,5080-301-3-0133-0198,STAR,gri,rpm,20.4,2,-49.3,2.2,,,16.606,0.12,15.407,0.05,,,16.056,0.06,14.782,0.01,14.358,0.06,,,12.964,0.022,12.313,0.024,12.191,0.021,4141,66,83,4.804,0.054,0.045,-0.256,0.2,0.16,0.473,0.054,0.056,0.523,0.064,0.053,4.897,1.441,0.971,219.1,25.61,31.41,0.028,0.005,0.008
211819633,08 39 23.996,+17 35 42.68,1,19.508,,,,08392399+1735426,5071-301-2-0103-0396,STAR,gri,,-36,5,-13,5,,,,,,,23.11,0.425,21.415,0.044,19.859,0.019,18.69,0.011,18.154,0.022,16.965,0.172,16.397,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,
211819639,08 50 31.457,+17 35 42.86,1,15.865,,,538-048307,08503145+1735429,5112-301-3-0154-0037,STAR,gri,rpm,-10.5,2.7,4.8,2.4,,,17.077,0.099,16.168,0.069,,,16.847,0.08,15.714,0.12,15.444,0.108,,,14.331,0.026,13.78,0.03,13.739,0.038,4688,140,140,4.639,0.042,0.035,-0.111,0.2,0.24,0.672,0.05,0.064,0.728,0.055,0.066,2.389,0.47,0.332,699.2,69.23,86.57,0.033,0.013,0.008
211819647,08 31 04.445,+17 35 43.18,1,17.207,,,,,5071-301-4-0091-0329,EXTENDED,gri,,-8,3,-5,3,,,,,,,18.77,0.032,17.645,0.006,17.231,0.006,17.019,0.007,16.939,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211819710,08 50 52.736,+17 35 46.56,1,15.719,,,538-048327,08505273+1735465,5112-301-3-0154-0238,STAR,gri,lam,-9,2.2,7.4,2.3,,,17.476,0.13,16.132,0.068,,,16.612,0.11,15.687,0.09,15.336,0.02,,,14.077,0.025,13.542,0.026,13.403,0.029,4461,133,133,4.703,0.04,0.04,-0.226,0.12,0.15,0.586,0.046,0.051,0.639,0.053,0.053,3.056,0.652,0.455,501.6,58.62,62.3,0.032,0.011,0.007
211819774,08 20 56.350,+17 35 49.48,1,14.646,,,538-046865,08205634+1735497,,STAR,gri,rpm,-14.9,8.8,29,8.4,,,16.996,0.18,15.493,0.09,,,16.267,0.06,14.916,0.06,13.951,0.03,,,12.23,0.023,11.597,0.021,11.382,0.02,3816,111,133,4.906,0.084,0.06,-0.043,0.15,0.12,0.374,0.056,0.075,0.41,0.082,0.096,7.892,3.728,2.227,110.1,23.5,26.13,0.018,0.007,0.007
211819781,08 37 12.143,+17 35 49.96,1,18.746,,,,08371214+1735499,5061-301-3-0102-0416,STAR,gri,rpm,23,3,-59,3,,,,,,,22.359,0.19,19.863,0.014,18.737,0.009,18.267,0.009,17.98,0.02,16.821,0.17,16.305,0.215,15.552,0.199,4179,50,67,5.026,0.06,0.05,-1.283,0.2,1.12,0.271,0.043,0.051,0.291,0.063,0.075,13.97,5.947,3.127,683.5,173,99.87,0.029,0.008,0.01
211819836,08 44 36.014,+17 35 52.85,1,15.723,,,,08443601+1735528,5061-301-1-0113-0226,EXTENDED,gri,,-4,3,9,3,,,,,,,17.75,0.019,16.442,0.004,15.784,0.004,15.415,0.004,15.17,0.01,15.771,0.159,15.46,0.214,14.933,0.174,,,,,,,,,,,,,,,,,,,,,,,,
211819866,08 52 52.901,+17 35 54.95,1,13.998,,,538-048413,08525289+1735549,,STAR,gri,lam,-4.6,1.7,-7.2,1.7,,,15.17,0.06,14.309,0.14,,,14.719,0.07,13.908,0.01,13.688,0.01,,,12.612,0.021,12.163,0.023,12.07,0.021,5012,181,151,4.588,0.03,0.03,-0.002,0.1,0.12,0.765,0.04,0.045,0.829,0.043,0.043,1.815,0.222,0.197,388.9,43.05,32.58,0.03,0.008,0.007
211819883,08 28 26.295,+17 35 55.92,1,17.046,,,,08282629+1735559,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.732,0.05,14.092,0.069,13.854,0.063,3988,487,348,4.842,0.145,0.145,-0.141,0.2,0.28,0.405,0.16,0.134,0.47,0.173,0.207,5.501,7.276,2.775,390.5,244.3,172.5,0.03,0.011,0.008
211820036,08 55 27.908,+17 36 02.74,1,15.693,,,539-046906,08552790+1736029,5112-301-2-0161-0246,STAR,gri,rpm,2.3,2.4,-18.8,2.6,,,17.535,0.11,16.262,0.11,,,16.992,0.07,15.828,0.07,15.136,0.096,,,14.003,0.025,13.371,0.027,13.234,0.03,4014,155,124,4.828,0.045,0.054,-0.058,0.15,0.21,0.453,0.059,0.052,0.508,0.071,0.051,5.411,1.246,1.191,320.6,67.17,40.73,0.029,0.007,0.007
211820067,08 28 17.337,+17 36 04.23,1,13.31,,,539-045640,08281733+1736043,,STAR,gri,rpm,-10.8,2.8,-3.3,2.1,,,14.892,0.14,13.7,0.09,,,14.319,0.12,13.276,0.05,12.877,0.02,,,11.343,0.019,10.849,0.029,10.645,0.02,4800,76,114,3.11,0.534,0.712,-0.152,0.25,0.4,4.419,4.11,1.904,1.099,0.179,0.269,0.009,0.047,0.008,1145,1220,530.3,0.036,0.016,0.01
211820085,08 24 19.980,+17 36 05.02,1,17.214,,,,,5061-301-6-0084-0039,STAR,gri,,1,3,-2,3,,,,,,,18.209,0.014,17.07,0.004,17.262,0.005,17.434,0.006,17.566,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211820103,08 50 26.980,+17 36 06.02,1,16.758,,,,08502697+1736060,5112-301-3-0154-0290,STAR,gri,rpm,-32,3,-71,3,,,,,,,21.54,0.107,18.8,0.009,17.375,0.006,15.883,0.005,15.105,0.006,13.745,0.025,13.117,0.023,12.895,0.024,3604,129,86,5.034,0.035,0.042,-0.105,0.15,0.21,0.247,0.038,0.028,0.249,0.046,0.038,15.1,3.478,2.827,137.1,23.98,20.41,0.02,0.008,0.005
211820123,08 24 31.295,+17 36 07.02,1,16.594,,,,08243129+1736070,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.49,0.056,15.147,0.078,15.158,0.139,5652,406,487,4.479,0.126,0.231,-0.552,0.35,0.42,0.836,0.282,0.139,0.81,0.087,0.087,1.323,0.68,0.746,1891,902.3,459.9,0.033,0.011,0.008
211820126,08 15 23.645,+17 36 07.21,1,12.181,,,539-044871,08152364+1736071,,STAR,gri,rpm,-0.9,1.2,4.5,2.1,,,12.792,0.06,12.28,0.01,,,12.499,0.06,12.147,0.01,12.046,0.01,,,11.242,0.02,10.983,0.022,10.96,0.018,6182,148,123,4.147,0.195,0.273,-0.084,0.15,0.21,1.436,0.638,0.331,1.179,0.212,0.142,0.304,0.324,0.176,497.5,221,114.9,0.032,0.008,0.006
211820243,08 29 28.547,+17 36 13.01,1,11.038,,1383-782-1,539-045700,08292855+1736129,,STAR,gri,plx,-14.7,2.5,-10,2.5,,,12.825,0.346,11.526,0.15,,,11.758,0.06,11.061,0.08,10.73,0.03,,,9.523,0.02,9.02,0.018,8.902,0.018,4919,99,99,3.012,0.32,0.576,-0.371,0.25,0.3,5.335,4.724,1.839,1.08,0.243,0.152,0.006,0.013,0.006,497.8,168.3,168.3,0.033,0.011,0.008
211820246,08 28 00.447,+17 36 13.25,1,15.715,,,539-045629,08280045+1736135,5061-301-5-0089-0101,STAR,gri,rpm,-5.7,3.4,-47.2,3.7,,,16.981,0.12,16.017,0.02,,,16.546,0.07,15.674,0.01,15.358,0.02,,,14.195,0.026,13.612,0.036,13.483,0.034,4600,91,54,4.767,0.036,0.063,-0.913,0.24,0.2,0.501,0.056,0.037,0.55,0.044,0.031,4.219,0.738,0.959,464.8,70.84,34.61,0.035,0.014,0.008
211820288,08 54 49.204,+17 36 16.00,1,16.241,,,,08544920+1736160,5080-301-3-0136-0022,STAR,gri,rpm,-2,2,-1,2,,,,,,,17.5,0.01,16.314,0.004,16.217,0.004,16.196,0.005,16.209,0.008,15.455,0.054,15.351,0.09,15.363,0.144,6929,69,69,2.903,0.02,0.02,-2.073,0.05,0.05,5.231,0.105,0.105,0.801,0.016,0.016,0.006,3.35E-04,3.35E-04,12650,379.4,379.4,0.034,0.001,0.011
211820340,08 18 37.824,+17 36 19.12,1,10.295,,1382-1334-1,539-045091,08183782+1736191,,STAR,gri,plx,38.7,1.2,-89.8,1.2,,,11.031,0.059,10.5,0.051,,,10.724,0.01,10.277,0.05,10.111,0.02,,,9.281,0.021,9.001,0.017,8.924,0.014,5968,117,94,4.35,0.05,0.08,-0.023,0.15,0.21,1.136,0.095,0.064,1.078,0.065,0.09,0.701,0.132,0.169,159.4,11.85,11.85,0.021,0.007,0.005
211820342,08 44 00.441,+17 36 19.20,1,13.315,,,539-046424,08440043+1736192,,STAR,gri,rpm,1,1.7,-0.9,1.9,,,14.508,0.06,13.571,0.04,,,13.98,0.05,13.282,0.04,13.031,0.02,,,11.934,0.027,11.357,0.034,11.28,0.02,4915,98,98,2.8,0.516,0.516,-0.598,0.35,0.42,6.215,3.982,2.784,0.965,0.214,0.086,0.003,0.017,0.003,2296,1293,952.5,0.035,0.01,0.007
211820376,08 20 48.466,+17 36 21.14,1,16.196,,,,08204846+1736211,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.837,0.027,13.201,0.026,12.944,0.027,3636,220,183,4.986,0.095,0.095,-0.071,0.15,0.21,0.278,0.089,0.079,0.298,0.125,0.104,11.97,9.708,4.672,168.1,69.33,57.02,0.022,0.008,0.008
211820392,08 37 08.188,+17 36 21.87,1,12.648,,,539-046127,08370819+1736218,,STAR,gri,rpm,-20,1.2,-14.5,1.5,,,13.569,0.07,12.826,0.01,,,13.136,0.03,12.604,0.02,12.438,0.06,,,11.51,0.021,11.141,0.02,11.102,0.018,5599,133,66,4.483,0.055,0.121,-0.178,0.2,0.32,0.909,0.155,0.112,0.945,0.065,0.117,1.2,0.297,0.385,328.3,65.67,46.28,0.03,0.011,0.008
211820401,08 12 42.048,+17 36 22.35,1,12.922,,,539-044717,08124205+1736223,,STAR,gri,rpm,-52.3,2.4,2.5,2.8,,,15.269,0.06,13.753,0.03,,,14.572,0.03,13.127,0.03,12.215,0.05,,,10.529,0.021,9.927,0.022,9.688,0.017,3583,35,35,5.012,0.02,0.02,0.031,0.05,0.05,0.271,0.005,0.005,0.276,0.006,0.006,13.82,0.829,0.829,37.2,2.551,1.116,0.004,0.002,0.001
211820405,08 55 00.922,+17 36 22.46,1,16.436,,,,08550092+1736224,5080-301-3-0136-0206,STAR,gri,rpm,24,2,-23,2,,,,,,,20.833,0.059,18.247,0.007,16.789,0.005,15.66,0.004,15.064,0.005,13.795,0.024,13.221,0.026,12.988,0.025,3478,70,56,5.06,0.035,0.042,-0.011,0.08,0.08,0.231,0.019,0.03,0.225,0.021,0.042,17.75,4.802,2.467,125.9,10.88,20.98,0.021,0.005,0.005
211820437,08 43 43.146,+17 36 24.11,1,13.85,,,539-046409,08434314+1736240,,STAR,gri,rpm,-18.2,1.8,-27.8,2.2,,,14.744,0.06,14.036,0.02,,,14.318,0.04,13.826,0.04,13.65,0.07,,,12.753,0.026,12.399,0.032,12.239,0.021,5685,155,111,4.494,0.054,0.225,-0.588,0.4,0.56,0.848,0.373,0.08,0.81,0.134,0.056,1.325,0.305,0.804,536.3,224.7,56.12,0.034,0.013,0.007
211820449,08 27 34.842,+17 36 24.44,1,13.903,,,539-045610,08273484+1736244,,STAR,gri,rpm,-8.4,6.9,-7.3,4.7,,,15.305,0.09,14.259,0.03,,,14.782,0.07,13.851,0.03,13.526,0.01,,,12.374,0.022,11.823,0.023,11.715,0.02,4686,92,74,4.612,0.066,2.057,-0.16,0.25,0.45,0.705,7.67,0.079,0.774,0.198,0.071,2.061,0.656,2.059,303.4,3168,48.48,0.032,0.014,0.009
211820527,08 21 27.140,+17 36 29.19,1,17.508,,,,,5037-301-3-0082-0241,EXTENDED,gri,,5,4,9,4,,,,,,,19.31,0.07,18.078,0.016,17.594,0.014,17.264,0.015,17.283,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211820584,08 50 41.977,+17 36 31.53,1,13.499,,,539-046704,08504197+1736316,,STAR,gri,lam,-19.8,1.3,-15,1.5,,,14.337,0.05,13.643,0.02,,,13.94,0.05,13.441,0.02,13.31,0.02,,,12.413,0.022,12.058,0.022,12.037,0.02,5736,137,137,4.431,0.05,0.09,-0.034,0.12,0.12,0.985,0.119,0.068,0.998,0.058,0.058,0.999,0.202,0.282,547.9,90.8,53.24,0.034,0.011,0.007
211820674,08 55 10.484,+17 36 36.15,1,14.628,,,539-046891,08551049+1736362,5112-301-2-0161-0068,STAR,gri,rpm,-11.8,1.9,-3,2.1,,,15.467,0.06,14.775,0.07,,,15.113,0.02,14.519,0.06,14.42,0.05,,,13.55,0.023,13.217,0.028,13.203,0.03,5643,168,134,4.474,0.045,0.081,-0.151,0.2,0.2,0.918,0.134,0.089,0.927,0.071,0.071,1.193,0.258,0.321,834.6,154.1,83.88,0.034,0.014,0.007
211820689,08 39 47.183,+17 36 36.90,1,12.231,,,539-046248,08394718+1736368,,STAR,gri,rpm,-7.6,1,-3.1,0.9,,,12.906,0.06,12.338,0.02,,,12.55,0.03,12.212,0.01,12.094,0.02,,,11.27,0.02,11.009,0.024,10.938,0.02,6230,101,101,4.157,0.204,0.17,-0.179,0.2,0.32,1.444,0.403,0.37,1.166,0.166,0.199,0.358,0.387,0.186,496,178.1,111.9,0.033,0.008,0.008
211820717,08 37 14.688,+17 36 38.93,1,10.759,,1395-142-1,539-046135,08371468+1736389,,STAR,gri,rpm,-2,1.7,-13.5,1.9,,,11.753,0.119,11.249,0.118,,,11.432,0.04,10.74,0.01,10.47,0.04,,,9.272,0.021,8.75,0.021,8.689,0.017,4956,78,78,2.427,0.551,0.174,-0.625,0.16,0.44,10.083,1.59,4.737,0.968,0.125,0.094,9.12E-04,0.005,3.65E-04,1021,190.8,427.5,0.032,0.01,0.007
211820719,08 54 17.200,+17 36 39.07,1,13.372,,,539-046855,08541719+1736390,,STAR,gri,lam,-2.9,1.2,0.5,1.5,,,14.013,0.06,13.521,0.05,,,13.71,0.08,13.341,0.043,13.228,0.01,,,12.403,0.02,12.114,0.022,12.05,0.02,5863,116,139,3.913,0.055,0.088,-0.628,0.15,0.18,1.747,0.248,0.124,0.928,0.08,0.045,0.168,0.042,0.052,957.4,129.3,53.56,0.03,0.011,0.005
211820722,08 53 04.982,+17 36 39.47,1,14.131,,,539-046811,08530498+1736393,,STAR,gri,lam,-4.9,2.6,-1.7,1.6,,,14.755,0.06,14.265,0.07,,,14.442,0.05,14.068,0.01,13.998,0.04,,,13.178,0.023,12.858,0.026,12.805,0.026,6077,121,97,4.19,0.125,0.125,-0.194,0.15,0.15,1.338,0.252,0.212,1.072,0.089,0.089,0.416,0.251,0.157,1105,246.9,170.9,0.034,0.011,0.007
211820727,08 56 06.276,+17 36 39.82,1,12.938,,,539-046934,08560628+1736398,,STAR,gri,rpm,-5.4,3.2,3.1,2.7,,,13.389,0.06,12.972,0.04,,,13.131,0.08,12.873,0.03,12.799,0.03,,,12.064,0.019,11.849,0.016,11.814,0.02,6406,155,155,4.152,0.13,0.156,-0.121,0.15,0.24,1.493,0.396,0.231,1.244,0.141,0.141,0.332,0.219,0.151,773.1,208.3,121.1,0.033,0.01,0.007
211820743,08 51 15.099,+17 36 40.70,1,14.305,,,539-046727,08511509+1736406,,STAR,gri,rpm,-6,1.6,-3.4,1.7,,,15.014,0.09,14.437,0.03,,,14.633,0.07,14.274,0.01,14.165,0.06,,,13.335,0.023,13.059,0.026,12.981,0.03,6090,148,148,4.246,0.13,0.182,-0.331,0.25,0.3,1.241,0.307,0.209,1.01,0.121,0.121,0.5,0.311,0.246,1119,254.5,207.4,0.034,0.013,0.007
211820759,08 48 08.780,+17 36 41.29,1,16.698,,,,08480877+1736412,,STAR,J,,,,,,,,,,,,,,,,,,,,,,15.257,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211820761,08 18 59.861,+17 36 41.44,1,13.912,,,539-045127,08185986+1736414,,STAR,gri,rpm,2.1,2.5,-2.4,2.7,,,15.071,0.05,14.235,0.09,,,14.627,0.07,13.891,0.01,13.605,0.02,,,12.443,0.021,11.995,0.019,11.848,0.016,5009,80,101,3.256,0.355,0.639,-0.425,0.3,0.36,3.773,3.37,1.307,1.023,0.182,0.13,0.016,0.037,0.014,1749,1455,499.5,0.035,0.011,0.007
211820777,08 14 39.046,+17 36 42.29,1,15.881,,,539-044828,08143905+1736421,,STAR,JHK,rpm,-5.5,5.3,-24.1,5.2,,,,,,,,,,,,,,,,,13.854,0.025,13.322,0.031,13.063,0.032,3593,157,183,5.015,0.05,0.06,-0.011,0.12,0.15,0.264,0.057,0.055,0.264,0.087,0.072,14.37,6.787,3.96,148,40.93,37.59,0.02,0.008,0.005
211820790,08 18 34.160,+17 36 43.35,1,14.892,,,539-045086,08183416+1736434,,STAR,gri,rpm,22.8,3.2,-6.1,3.5,,,16.927,0.094,15.542,0.08,,,16.342,0.09,14.89,0.04,14.27,0.02,,,12.696,0.022,12.067,0.023,11.914,0.018,3903,77,46,4.919,0.054,0.081,-0.244,0.22,0.1,0.362,0.081,0.038,0.398,0.11,0.037,8.299,2.197,2.904,135.7,36.4,15.2,0.013,0.009,0.002
