EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V)
212127059,08 52 44.509,+22 33 30.22,1,10.684,43595,1943-158-1,563-046652,08524452+2233305,,STAR,gri,plx,-177,2.57,-225.97,2.02,7.87,2.47,11.567,0.108,10.761,0.085,,,11.135,0.03,10.664,0.03,10.49,0.03,,,9.595,0.023,9.302,0.022,9.2,0.023,5823,116,116,4.414,0.06,0.24,-0.066,0.16,0.24,1.03,0.347,0.12,1.013,0.084,0.117,0.894,0.301,0.519,127.1,39.88,39.88,0.022,0.008,0.006
212127087,08 48 14.771,+22 33 32.58,1,15.133,,,563-046479,08481476+2233323,6597-301-3-0247-0265,STAR,gri,rpm,-39.5,2.7,-14.2,2.9,,,17.409,0.29,15.842,0.01,,,16.721,0.07,15.316,0.07,14.452,0.38,,,12.56,0.024,11.873,0.029,11.652,0.021,3939,95,213,4.846,0.088,0.04,-0.002,0.12,0.18,0.432,0.043,0.09,0.491,0.047,0.112,5.837,2.997,1.092,155.8,20.62,40.19,0.02,0.007,0.006
212127095,08 54 46.571,+22 33 32.94,1,13.194,,,563-046722,08544655+2233328,,STAR,gri,rpm,3.4,1.4,-3.2,1.3,,,14.492,0.048,13.465,0.01,,,13.956,0.01,13.153,0.02,12.867,0.01,,,11.676,0.022,11.165,0.022,11.061,0.023,4849,58,58,3.086,0.33,0.594,-0.28,0.2,0.32,4.796,4.659,1.273,1.102,0.176,0.176,0.007,0.014,0.006,1608,1390,463.3,0.034,0.011,0.007
212127137,08 53 59.172,+22 33 36.31,1,17.818,,,,08535917+2233363,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.299,0.099,15.288,0.088,14.851,0.097,3918,296,474,4.866,0.192,0.12,-0.18,0.2,0.28,0.39,0.119,0.173,0.429,0.133,0.239,6.737,13.15,2.816,783.5,359.5,415.4,0.033,0.013,0.011
212127404,08 53 14.220,+22 33 57.97,1,16.623,,,563-046674,08531421+2233579,,STAR,BV,rpm,16.5,3.5,-40.5,3.1,,,17.119,0.12,16.673,0.11,,,16.778,0.09,,,,,,,15.049,0.04,14.644,0.057,14.637,0.068,5124,735,630,4.668,0.138,0.161,-1.014,0.42,0.3,0.616,0.174,0.115,0.646,0.092,0.111,2.664,1.902,1.11,940.9,394.3,322.7,0.034,0.007,0.008
212127525,08 49 55.960,+22 34 07.01,1,10.359,,1943-60-1,563-046549,08495595+2234070,,STAR,gri,rpm,-13.2,0.9,-10.1,0.9,,,10.925,0.049,10.633,0.052,,,10.656,0.04,10.331,0.01,10.231,0.02,,,9.528,0.022,9.306,0.028,9.279,0.021,6304,151,126,3.988,0.288,0.24,-0.048,0.12,0.15,1.861,0.798,0.559,1.345,0.247,0.177,0.184,0.274,0.11,283.6,118.9,83.75,0.027,0.01,0.008
212127575,08 57 08.220,+22 34 10.13,1,12.542,,,563-046804,08570821+2234101,,STAR,gri,lam,11.6,1.1,-16,1.5,,,13.383,0.03,12.692,0.02,,,12.998,0.05,12.508,0.04,12.346,0.03,,,11.472,0.021,11.203,0.021,11.093,0.021,5867,116,140,3.984,0.175,0.125,-0.002,0.15,0.12,1.765,0.382,0.369,1.167,0.134,0.112,0.193,0.142,0.071,631.1,138.2,133.5,0.032,0.008,0.007
212127626,08 55 17.613,+22 34 13.47,1,11.594,,1943-2338-1,563-046739,08551759+2234136,,STAR,gri,plx,-9.3,1.4,-5,1.6,,,11.922,0.153,11.543,0.159,,,11.947,0.06,11.569,0.04,11.443,0.03,,,10.649,0.025,10.404,0.023,10.347,0.023,6181,146,146,4.094,0.228,0.19,-0.068,0.16,0.28,1.484,0.505,0.321,1.172,0.209,0.174,0.307,0.319,0.157,453.7,190.1,190.1,0.031,0.008,0.008
212127769,08 45 59.326,+22 34 23.68,1,17.968,,,,,4569-301-3-0135-0204,EXTENDED,gri,,-3,3,-4,3,,,,,,,19.009,0.028,18.181,0.007,17.897,0.007,17.598,0.008,17.581,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212127897,08 48 10.719,+22 34 32.97,1,17.433,,,,08481071+2234329,6597-301-3-0247-0259,STAR,gri,rpm,-34,3,-7,3,,,,,,,21.812,0.133,19.333,0.011,17.873,0.007,16.619,0.006,15.948,0.008,14.648,0.043,14.089,0.05,13.719,0.041,3265,32,32,5.122,0.02,0.02,0.162,0.05,0.05,0.18,0.004,0.005,0.156,0.003,0.007,26.75,1.605,1.605,126.5,3.796,3.796,0.014,0.003,0.001
212127997,08 45 28.863,+22 34 39.98,1,12.991,,,563-046372,08452885+2234400,,STAR,gri,rpm,-7.5,1.2,-2.8,1.6,,,13.991,0.02,13.047,0.02,,,13.498,0.01,12.723,0.02,12.773,0.6,,,11.26,0.022,10.828,0.022,10.718,0.02,4994,119,59,3.473,0.265,0.689,-0.236,0.25,0.25,3.205,5.342,0.894,1.084,0.218,0.155,0.03,0.051,0.028,861.9,828.7,265.1,0.033,0.014,0.005
212128011,08 55 31.954,+22 34 41.04,1,14.76,,,563-046746,08553195+2234411,5045-301-5-0156-0120,STAR,gri,rpm,17.7,1.9,-46.9,2.3,,,15.279,0.07,14.848,0.02,,,14.983,0.06,14.685,0.06,14.61,0.05,,,13.779,0.023,13.499,0.026,13.441,0.03,6144,259,207,4.434,0.095,0.19,-1.449,0.48,0.56,0.873,0.24,0.123,0.769,0.039,0.046,1.067,0.593,0.517,897.9,269.5,176.4,0.034,0.02,0.011
212128175,08 55 44.549,+22 34 53.16,1,14.382,,,563-046757,08554456+2234531,,STAR,gri,rpm,-28.5,2.2,-12.1,2.3,,,16.485,0.04,15.078,0.02,,,15.843,0.06,14.495,0.05,13.756,0.03,,,12.254,0.024,11.604,0.028,11.421,0.023,3919,47,126,4.841,0.06,0.02,0.072,0.06,0.16,0.451,0.009,0.071,0.51,0.01,0.089,5.562,2.133,0.334,136.2,14.17,19.95,0.021,0.002,0.005
212128500,08 53 09.170,+22 35 14.24,1,14.534,,,563-046669,08530916+2235142,,STAR,gri,rpm,-10,2.1,-14.7,2.3,,,16.569,0.03,15.183,0.04,,,15.944,0.04,14.58,0.04,13.929,0.05,,,12.357,0.023,11.738,0.027,11.544,0.02,3854,38,38,4.901,0.025,0.035,-0.031,0.12,0.14,0.383,0.035,0.022,0.43,0.044,0.025,7.472,0.912,1.112,123.4,9.746,12.46,0.015,0.003,0.001
212128506,08 51 16.392,+22 35 14.62,1,10.944,,1943-184-1,563-046599,08511638+2235146,,STAR,gri,plx,-0.8,1.2,-12.6,1.3,,,11.377,0.076,11.026,0.087,,,11.131,0.03,10.881,0.03,10.806,0.03,,,10.094,0.022,9.897,0.021,9.861,0.017,6583,132,132,4.117,0.115,0.161,-0.062,0.12,0.15,1.635,0.388,0.231,1.354,0.122,0.122,0.294,0.151,0.13,376.5,83.88,83.88,0.03,0.01,0.007
212128520,08 50 29.109,+22 35 15.27,1,11.528,,1943-128-1,563-046572,08502912+2235153,,STAR,gri,rpm,-26.7,1.9,-9.1,2.1,,,13.039,0.385,11.786,0.179,,,12.193,0.03,11.519,0.02,11.243,0.02,,,10.16,0.023,9.653,0.022,9.605,0.023,5022,59,79,3.004,0.365,0.584,-0.747,0.25,0.3,4.687,4.31,1.569,0.911,0.074,0.026,0.007,0.024,0.006,743.1,636.8,238.4,0.034,0.011,0.008
212128548,08 56 47.938,+22 35 18.20,1,17.151,,,,08564793+2235182,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.679,0.065,14.58,0.053,13.951,0.046,1907,38,61,5.382,0.02,0.028,-0.178,0.2,0.28,0.092,0.002,0.002,0.073,0.001,0.002,95.45,5.727,7.593,59.34,6.782,23.27,0.006,0.002,0.002
212128580,08 58 04.516,+22 35 20.84,1,14.129,,,563-046833,08580451+2235208,,STAR,gri,rpm,14,2.8,-34.5,3,,,15.383,0.05,14.44,0.02,,,14.924,0.04,14.06,0.03,13.788,0.02,,,12.606,0.021,12.121,0.023,12.037,0.02,4876,77,77,4.608,0.036,0.03,-0.111,0.16,0.28,0.718,0.041,0.063,0.777,0.039,0.071,2.034,0.395,0.242,357.7,27.35,39.78,0.03,0.01,0.007
212128753,08 45 32.799,+22 35 32.47,1,17.47,,,,08453279+2235324,4576-301-4-0127-0332,STAR,gri,rpm,-4,5,-92,5,,,,,,,21.625,0.163,19.274,0.011,17.792,0.007,16.697,0.005,16.095,0.008,14.816,0.039,14.36,0.054,14.029,0.054,3350,40,40,5.104,0.02,0.02,0.075,0.06,0.1,0.194,0.006,0.011,0.174,0.006,0.013,23.78,2.597,1.427,149,11.4,6.708,0.023,0.005,0.008
212128756,08 48 39.986,+22 35 32.81,1,11.286,,1943-126-1,563-046498,08483998+2235329,,STAR,gri,rpm,1.5,2.5,-11.2,2.6,,,13.686,0.53,11.511,0.152,,,12.571,0.02,11.233,0.06,10.736,0.46,,,8.794,0.029,8.026,0.042,7.808,0.023,4024,81,81,1.163,0.44,0.44,-0.4,0.42,0.35,40.228,21.365,13.954,0.987,0.242,0.091,1.17E-05,3.93E-05,8.99E-06,2507,1437,788.5,0.035,0.016,0.008
212128851,08 51 56.778,+22 35 39.81,1,15.703,,,,08515677+2235398,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.565,0.022,12.947,0.022,12.741,0.023,3784,152,152,4.93,0.088,0.066,-0.104,0.2,0.24,0.345,0.066,0.079,0.384,0.071,0.113,8.473,5.174,1.971,191.9,41.48,51.58,0.022,0.008,0.007
212129068,08 57 29.826,+22 35 55.24,1,12.698,,,563-046816,08572982+2235552,,STAR,gri,lam,-17.2,1.9,-6.6,1.6,,,13.324,0.02,12.797,0.02,,,13.012,0.05,12.651,0.04,12.564,0.04,,,11.776,0.021,11.49,0.021,11.441,0.019,6055,120,96,4.22,0.145,0.145,-0.408,0.12,0.12,1.253,0.233,0.232,0.966,0.077,0.064,0.45,0.365,0.176,541.9,108.1,106.3,0.033,0.01,0.008
212129069,08 51 46.839,+22 35 55.30,1,10.539,,1943-24-1,563-046614,08514684+2235553,,STAR,gri,plx,11.1,1.2,-21.5,1.3,,,11.457,0.101,10.548,0.066,,,11.043,0.02,10.501,0.03,10.323,0.03,,,9.438,0.022,9.133,0.021,9.039,0.02,5740,69,92,4.424,0.04,0.048,0.072,0.1,0.12,1.028,0.051,0.049,1.025,0.043,0.052,0.94,0.139,0.144,149.8,10.21,10.21,0.021,0.007,0.005
212129124,08 44 25.558,+22 35 59.18,1,16.015,,,,08442555+2235591,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.813,0.021,13.137,0.027,12.97,0.031,4153,196,196,4.781,0.065,0.065,-0.076,0.15,0.24,0.496,0.076,0.066,0.561,0.073,0.073,4.396,1.466,1.099,330.8,85.28,57.55,0.03,0.01,0.007
212129192,08 56 22.868,+22 36 04.22,1,14.218,,,564-045012,08562287+2236041,,STAR,gri,rpm,15.8,2.2,-20.5,2.7,,,15.524,0.07,14.52,0.05,,,15.002,0.05,14.187,0.05,13.882,0.03,,,12.903,0.022,12.421,0.021,12.357,0.022,4994,80,100,4.595,0.03,0.025,-0.125,0.2,0.2,0.738,0.042,0.047,0.784,0.056,0.047,1.935,0.236,0.21,427.5,34.39,31.83,0.033,0.014,0.008
212129290,08 45 02.453,+22 36 11.98,1,15.224,,,564-044585,08450244+2236120,4576-301-4-0127-0210,EXTENDED,gri,,5.5,5.1,-0.3,4.9,,,16.51,0.06,15.626,0.05,,,16.015,0.03,15.275,0.06,14.884,0.089,,,14.001,0.052,13.327,0.077,12.989,0.061,,,,,,,,,,,,,,,,,,,,,,,,
212129322,08 53 06.382,+22 36 14.45,1,13.705,,,564-044881,08530637+2236145,,STAR,gri,rpm,1.8,1.8,-5.6,1.6,,,14.844,0.05,13.986,0.03,,,14.392,0.02,13.656,0.03,13.41,0.066,,,12.297,0.022,11.819,0.025,11.736,0.02,5018,99,79,3.298,0.966,0.644,-0.46,0.4,0.25,3.454,3.802,2.512,0.966,0.227,0.091,0.013,0.346,0.011,1493,1486,1047,0.034,0.014,0.009
212129404,08 53 30.387,+22 36 20.78,1,9.625,,1943-2309-1,564-044901,08533040+2236205,,STAR,gri,rpm,15.4,1,-25.2,1,,,10.924,0.078,9.9,0.043,,,10.596,0.07,9.664,0.06,9.209,0.02,,,7.969,0.03,7.393,0.016,7.289,0.026,4631,74,93,2.389,0.294,0.735,-0.161,0.2,0.56,11.2,10.548,3.402,1.127,0.226,0.271,8.26E-04,0.001,7.50E-04,567.1,548.4,152.1,0.034,0.008,0.007
212129426,08 51 17.066,+22 36 22.90,1,13.57,,,564-044823,08511705+2236228,,STAR,gri,rpm,29.1,10.5,-8.9,4.1,,,14.397,0.03,13.748,0.03,,,14.031,0.02,13.548,0.03,13.373,0.02,,,12.444,0.023,12.107,0.026,12.058,0.023,5751,116,116,4.461,0.055,0.187,-0.313,0.25,0.25,0.94,0.292,0.119,0.916,0.096,0.096,1.115,0.335,0.561,512.5,166.8,56.78,0.033,0.011,0.007
212129495,08 44 20.863,+22 36 28.30,1,11.043,,1942-827-1,564-044550,08442086+2236283,,STAR,gri,rpm,-3,1.3,-1,1.4,,,12.064,0.192,11.008,0.087,,,11.532,0.01,10.818,0.02,10.833,0.59,,,9.353,0.018,8.909,0.021,8.789,0.02,5022,81,61,2.43,0.594,0.045,-0.579,0.33,0.12,10.149,0.816,4.244,1.035,0.854,0.068,9.74E-04,0.007,1.45E-04,1077,93.09,453.8,0.031,0.011,0.007
212129540,08 48 26.032,+22 36 31.30,1,17.483,,,,08482603+2236312,6597-301-3-0247-0306,STAR,gri,rpm,-38,3,-15,3,,,,,,,21.914,0.146,19.597,0.013,18.13,0.007,16.577,0.006,15.75,0.007,14.334,0.032,13.732,0.035,13.408,0.032,3504,85,85,5.069,0.025,0.04,-0.068,0.15,0.12,0.218,0.035,0.016,0.204,0.046,0.016,19.65,2.397,4.396,148.9,28.48,14.84,0.02,0.009,0.005
212129553,08 46 14.540,+22 36 32.76,1,14.524,,,564-044639,08461454+2236327,4569-301-3-0136-0031,STAR,gri,col,,,,,,,16.712,0.05,15.212,0.08,,,15.958,0.05,14.658,0.04,13.91,0.6,,,11.726,0.025,11.101,0.022,10.87,0.018,3748,110,110,4.927,0.07,0.05,-0.004,0.12,0.18,0.344,0.046,0.062,0.374,0.061,0.086,8.688,3.87,1.787,81.7,18.81,17.99,0.012,0.005,0.004
212129603,08 54 37.565,+22 36 36.71,1,12.598,,,564-044943,08543755+2236366,,STAR,gri,rpm,-6,0.8,-2.2,0.9,,,13.347,0.01,12.728,0.01,,,12.997,0.01,12.557,0.01,12.428,0.02,,,11.57,0.022,11.319,0.021,11.199,0.018,6011,73,97,4.111,0.282,0.235,-0.027,0.1,0.16,1.499,0.565,0.411,1.154,0.19,0.114,0.29,0.551,0.171,572.9,266,156,0.035,0.01,0.007
212129725,08 32 49.892,+22 36 45.40,1,14.674,,,564-044037,08324989+2236453,,STAR,BV,rpm,-5.6,2.1,-13.9,2.3,,,15.725,0.07,14.876,0.044,,,15.267,0.042,,,,,,,13.388,0.023,13.014,0.029,12.858,0.029,5468,258,161,4.521,0.055,0.099,-0.285,0.25,0.3,0.832,0.147,0.08,0.865,0.076,0.076,1.401,0.343,0.456,692,164.9,86.51,0.034,0.008,0.007
212129784,08 51 19.063,+22 36 50.75,1,18.439,,,,08511906+2236507,4569-301-2-0143-0291,STAR,gri,rpm,28,4,-69,4,,,,,,,22.729,0.329,20.118,0.019,18.654,0.01,17.72,0.008,17.144,0.012,15.908,0.073,15.405,0.099,15.587,0.183,3504,35,35,5.098,0.02,0.032,-0.149,0.06,0.1,0.199,0.017,0.006,0.184,0.019,0.006,23.03,1.382,3.428,286.8,23.93,25.6,0.031,0.005,0.008
212129785,08 44 00.952,+22 36 50.82,1,13.19,,,564-044539,08440094+2236508,,STAR,gri,rpm,-6.7,1.6,2.3,1.7,,,14.041,0.02,13.217,0.02,,,13.588,0.02,12.943,0.02,13.019,0.61,,,11.63,0.022,11.185,0.025,11.116,0.017,5170,102,82,3.332,0.355,0.994,-0.634,0.32,0.2,3.315,6.263,0.987,0.942,0.202,0.046,0.026,0.049,0.025,1071,1846,273.4,0.033,0.011,0.008
212129791,08 42 24.899,+22 36 51.10,1,11.864,,1942-891-1,564-044474,08422489+2236512,,STAR,gri,rpm,-28.7,1.6,-10.7,2,,,12.101,0.186,11.644,0.175,,,12.095,0.01,11.629,0.01,11.765,0.59,,,10.571,0.023,10.226,0.021,10.189,0.019,5835,93,93,4.406,0.06,0.444,-0.123,0.15,0.24,1.036,0.677,0.106,1.013,0.074,0.087,0.882,0.249,0.692,260.1,150.2,36.67,0.03,0.008,0.008
212129797,08 48 10.992,+22 36 51.41,1,10.204,,1943-150-1,564-044728,08481099+2236515,,STAR,gri,rpm,-4.8,1.3,1.5,1.3,,,11.84,0.16,10.37,0.044,,,11.271,0.02,9.987,0.05,9.747,0.52,,,7.954,0.037,7.219,0.057,7.013,0.023,4067,82,66,1.376,0.275,0.385,-0.188,0.25,0.3,34.911,13.86,8.489,1.179,0.217,0.217,2.18E-05,3.30E-05,1.58E-05,1562,566.4,355,0.034,0.013,0.008
212129803,08 25 01.974,+22 36 51.83,1,16.5,,,,08250197+2236518,4335-301-2-0102-0238,STAR,gri,rpm,-2,3,-8,3,,,,,,,20.799,0.073,18.376,0.007,16.908,0.005,15.696,0.004,15.008,0.005,13.644,0.024,13.035,0.022,12.815,0.021,3479,146,104,5.073,0.054,0.045,-0.041,0.06,0.06,0.211,0.047,0.033,0.206,0.056,0.04,19.36,6.458,4.843,105,26.89,21.41,0.013,0.001,0.002
212129854,08 56 13.458,+22 36 55.36,1,13.302,,,564-045007,08561345+2236552,,STAR,gri,rpm,-2.3,1.3,4.5,1.3,,,14.428,0.03,13.529,0.02,,,13.94,0.06,13.266,0.03,13.028,0.04,,,11.974,0.022,11.545,0.022,11.464,0.023,5192,104,104,3.488,0.336,1.008,-0.575,0.42,0.35,2.875,5.712,0.879,0.954,0.192,0.069,0.041,0.062,0.039,1158,1922,338.1,0.035,0.013,0.008
212129880,08 30 14.716,+22 36 57.06,1,15.674,,,,08301471+2236570,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.315,0.022,12.675,0.022,12.422,0.025,3704,183,183,4.956,0.08,0.08,-0.022,0.15,0.21,0.317,0.081,0.076,0.34,0.101,0.121,10.2,6.571,3.46,143.9,47.54,41.74,0.021,0.008,0.007
212129946,08 55 35.153,+22 37 01.68,1,11.817,,1943-1717-1,564-044977,08553515+2237015,,STAR,gri,plx,11.2,1.8,-18.3,2.1,,,12.76,0.397,11.955,0.266,,,12.188,0.05,11.789,0.04,11.658,0.04,,,10.84,0.022,10.563,0.021,10.492,0.017,6077,121,145,4.189,0.18,0.21,-0.139,0.2,0.28,1.332,0.381,0.258,1.091,0.11,0.132,0.441,0.325,0.237,380.1,120.4,120.4,0.031,0.01,0.007
212129951,08 41 26.079,+22 37 01.91,1,14.209,,,564-044420,08412607+2237018,,STAR,gri,lam,-8.7,1.9,2.5,2.2,,,15.205,0.02,14.199,0.01,,,14.67,0.01,13.858,0.01,14.012,0.68,,,12.421,0.022,11.946,0.023,11.816,0.022,5023,99,79,3.678,0.104,0.065,-0.065,0.14,0.1,2.625,0.235,0.317,1.209,0.063,0.138,0.066,0.03,0.015,1229,109.3,100.4,0.032,0.01,0.005
212130058,08 52 49.022,+22 37 10.62,1,10.905,,1943-2302-1,564-044865,08524900+2237107,,STAR,gri,plx,-2.1,1.3,-24,1.4,,,11.584,0.105,11.14,0.117,,,11.376,0.03,10.88,0.03,10.703,0.03,,,9.792,0.023,9.522,0.023,9.403,0.019,5796,93,93,4.437,0.035,0.049,-0.036,0.12,0.18,0.997,0.065,0.051,1.019,0.055,0.077,0.981,0.145,0.15,164.7,15.63,15.63,0.023,0.007,0.006
212130112,08 30 20.428,+22 37 13.74,1,17.98,,,,,4508-301-4-0102-0480,EXTENDED,gri,,2,3,2,3,,,,,,,19.688,0.082,18.453,0.013,18.038,0.013,17.777,0.014,17.698,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212130167,08 24 14.843,+22 37 17.69,1,14.764,,,564-043575,08241484+2237176,4508-301-6-0094-0035,STAR,BV,rpm,-13,3.1,-19.3,3.4,,,15.855,0.08,14.919,0.044,,,,,,,,,,,13.248,0.024,12.823,0.025,12.719,0.021,5253,159,159,4.571,0.042,0.042,-0.31,0.25,0.4,0.766,0.07,0.076,0.806,0.079,0.092,1.789,0.313,0.315,548,72.56,53.94,0.032,0.011,0.008
212130193,08 53 05.631,+22 37 18.98,1,12.97,,,564-044880,08530562+2237190,,STAR,gri,rpm,-6.4,1.1,-10.2,1.3,,,14.206,0.04,13.273,0.02,,,13.713,0.03,12.98,0.02,12.652,0.02,,,11.457,0.022,10.922,0.023,10.838,0.019,4854,76,57,2.574,0.462,0.385,-0.76,0.24,0.2,7.58,3.137,2.663,0.907,0.048,0.018,0.002,0.004,0.001,2178,856.5,739.2,0.037,0.011,0.009
212130197,08 55 21.354,+22 37 19.20,1,12.268,,,564-044963,08552135+2237192,,STAR,gri,rpm,-5.9,0.8,-17.9,1.1,,,13.188,0.04,12.505,0.02,,,12.807,0.06,12.281,0.05,12.036,0.03,,,11.007,0.02,10.551,0.022,10.467,0.017,5204,103,103,3.268,0.39,0.624,-0.957,0.49,0.35,3.589,3.122,1.224,0.888,0.088,0.026,0.018,0.044,0.016,861.6,720.8,272.3,0.031,0.008,0.005
212130211,08 30 31.672,+22 37 20.22,1,11.019,,1941-1573-1,564-043921,08303166+2237203,,STAR,BV,plx,2.5,1.6,-2.7,1.6,,,11.457,0.084,11.053,0.088,,,,,,,,,,,10.302,0.023,10.132,0.025,10.107,0.018,6745,270,270,4.051,0.14,0.168,-0.014,0.1,0.12,1.8,0.529,0.303,1.489,0.138,0.138,0.221,0.141,0.11,509.4,150.8,150.8,0.032,0.01,0.007
212130257,08 26 33.493,+22 37 23.52,1,13.595,,,564-043716,08263350+2237236,,STAR,gri,rpm,-37.6,2.7,-25.9,2,,,14.875,0.03,13.884,0.035,,,14.369,0.036,13.548,0.043,13.263,0.065,,,12.174,0.021,11.691,0.022,11.566,0.019,4918,98,98,4.619,0.035,0.035,-0.286,0.28,0.2,0.686,0.066,0.06,0.746,0.079,0.065,2.177,0.41,0.345,282.7,33.76,30.16,0.031,0.007,0.008
212130316,08 24 07.349,+22 37 28.56,1,12.534,,,564-043568,08240734+2237285,,STAR,gri,rpm,3.8,1.3,-9.1,1.1,,,13.385,0.042,12.732,0.031,,,13.007,0.031,12.503,0.041,12.33,0.061,,,11.577,0.026,11.232,0.029,11.171,0.023,5783,137,137,4.112,0.318,0.265,-0.047,0.12,0.28,1.441,0.623,0.505,1.056,0.133,0.1,0.304,0.722,0.194,525.5,216.8,178.3,0.032,0.012,0.006
212130328,08 53 48.348,+22 37 29.30,1,14.293,,,564-044912,08534834+2237293,5038-301-6-0054-0033,STAR,gri,rpm,1.3,2.1,-32.8,1.7,,,16.1,0.02,14.816,0.01,,,15.495,0.04,14.257,0.03,13.778,0.04,,,12.417,0.023,11.782,0.021,11.631,0.018,4109,65,65,4.802,0.07,0.042,-0.162,0.25,0.3,0.482,0.042,0.079,0.55,0.042,0.092,4.655,2.012,0.647,169.4,20.23,27.98,0.022,0.012,0.003
212130380,08 45 27.321,+22 37 33.51,1,16.448,,,,08452732+2237335,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.025,0.042,14.464,0.043,13.976,0.052,3426,162,650,5.083,0.144,0.08,-0.014,0.15,0.21,0.192,0.071,0.072,0.179,0.079,0.079,21.48,25.73,7.612,181.7,71.44,99.72,0.022,0.009,0.011
212130405,08 50 51.212,+22 37 35.52,1,17.842,,,,08505121+2237355,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.321,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212130468,08 30 31.722,+22 37 38.86,1,9.444,,1941-895-1,564-043922,08303171+2237388,,STAR,gri,rpm,-6.2,0.9,-6.3,0.9,,,10.548,0.05,9.568,0.029,,,10.358,0.03,9.371,0.04,9.052,0.06,,,7.846,0.02,7.327,0.02,7.234,0.029,4692,76,76,2.51,0.189,0.105,-0.008,0.15,0.12,11.283,0.835,1.073,1.542,0.383,0.319,0.001,6.50E-04,2.90E-04,579.2,46.59,31.14,0.035,0.013,0.008
212130469,08 29 13.250,+22 37 38.94,1,14.142,,,564-043854,08291326+2237390,4517-301-4-0109-0076,STAR,JHK,rpm,-59.3,3,-62.7,3.3,,,,,,,,,,,,,,,,,11.766,0.022,11.119,0.022,10.867,0.02,3695,174,87,4.948,0.078,0.065,0.007,0.15,0.15,0.33,0.053,0.066,0.363,0.081,0.097,9.598,4.73,2.724,81.42,25.17,22.49,0.013,0.006,0.007
212130532,08 57 55.666,+22 37 43.50,1,11.285,,1950-969-1,564-045067,08575566+2237434,,STAR,gri,lam,11.2,1.3,-9.4,1.3,,,12.12,0.219,11.302,0.122,,,11.58,0.05,11.255,0.04,11.158,0.03,,,10.387,0.02,10.22,0.023,10.139,0.017,6264,151,151,4.28,0.08,0.112,-0.2,0.15,0.15,1.223,0.191,0.12,1.11,0.093,0.111,0.566,0.18,0.182,288.3,45.47,33.12,0.028,0.008,0.007
212130638,08 32 39.810,+22 37 51.29,1,14.346,,,564-044030,08323980+2237512,4517-301-3-0113-0191,STAR,JHK,rpm,-10,1.7,-12.8,2.5,,,,,,,,,,,,,,,,,13.005,0.023,12.623,0.025,12.489,0.022,5466,219,219,4.52,0.048,0.088,-0.188,0.25,0.35,0.846,0.136,0.067,0.887,0.065,0.077,1.407,0.285,0.434,579.2,124.9,66.54,0.033,0.008,0.007
212130671,08 25 08.726,+22 37 53.88,1,14.389,,,564-043630,08250872+2237538,4335-301-2-0102-0097,STAR,gri,rpm,-40.1,3.1,4.9,3.5,,,15.502,0.06,14.712,0.042,,,15.088,0.041,14.333,0.048,14.089,0.073,,,12.866,0.022,12.398,0.023,12.331,0.018,5040,102,122,4.619,0.03,0.036,-0.392,0.25,0.25,0.69,0.062,0.048,0.725,0.073,0.052,2.178,0.323,0.333,392.2,55.63,27.86,0.031,0.012,0.006
212130698,08 56 13.278,+22 37 56.81,1,15.554,,,564-045006,08561327+2237567,,STAR,JHK,rpm,-26,4.6,-12.6,4.8,,,,,,,,,,,,,,,,,13.585,0.025,13.033,0.028,12.811,0.024,3672,107,194,4.99,0.05,0.07,0.008,0.12,0.18,0.286,0.062,0.051,0.301,0.09,0.075,12.05,4.395,3.753,152.6,42.63,39.06,0.018,0.008,0.005
212130717,08 30 22.681,+22 37 58.17,1,9.875,,1941-1479-1,564-043916,08302268+2237581,,STAR,gri,plx,-18,0.9,-1.8,0.9,,,10.461,0.04,9.981,0.036,,,10.321,0.03,9.829,0.04,9.683,0.06,,,8.899,0.024,8.655,0.026,8.604,0.02,5985,118,118,4.102,0.075,0.09,0.008,0.18,0.21,1.554,0.167,0.151,1.158,0.086,0.103,0.302,0.092,0.082,178,15.28,15.28,0.023,0.006,0.006
