EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V)
211499229,08 27 30.280,+13 07 45.21,1,12.948,,,516-048250,08273028+1307453,,STAR,gri,rpm,0.3,2.2,-25,2.7,,,13.814,0.05,13.134,0.04,,,13.415,0.03,12.899,0.01,12.748,0.01,,,11.814,0.023,11.454,0.022,11.391,0.018,5668,68,91,4.462,0.035,0.056,-0.183,0.15,0.12,0.934,0.095,0.062,0.919,0.073,0.052,1.137,0.169,0.226,385.4,48.82,31.47,0.031,0.01,0.007
211499253,08 43 27.655,+13 07 46.79,1,10.846,,,516-049102,08432766+1307469,,STAR,gri,col,,,,,,,12.794,0.04,11.429,0.01,,,12.193,0.03,10.886,0.03,10.269,0.11,,,9.478,0.026,8.822,0.031,8.646,0.024,3929,93,78,4.865,0.035,0.042,-0.041,0.12,0.18,0.416,0.041,0.037,0.47,0.047,0.047,6.249,1.178,1.17,36.32,5.381,3.95,0.005,0.002,0.002
211499300,09 06 48.835,+13 07 49.80,1,12.434,,,516-050046,09064883+1307498,,STAR,gri,lam,-15.5,1.9,5.4,2.4,,,13.491,0.07,12.671,0.1,,,13.19,0.46,12.307,0.03,12.109,0.16,,,10.955,0.023,10.484,0.031,10.366,0.019,4985,179,149,4.594,0.035,0.025,-0.079,0.12,0.12,0.746,0.041,0.046,0.806,0.048,0.048,1.904,0.297,0.187,178,16.72,18.18,0.023,0.005,0.006
211499311,08 21 23.173,+13 07 50.41,1,12.501,,,516-047845,08212317+1307503,,STAR,gri,rpm,-15.6,2.5,-2.8,1.6,,,13.332,0.02,12.672,0.05,,,12.918,0.03,12.479,0.05,12.323,0.04,,,11.457,0.024,11.109,0.025,11.064,0.02,5840,139,116,4.339,0.144,0.504,-0.246,0.2,0.36,1.099,0.839,0.202,0.979,0.113,0.136,0.715,0.444,0.589,395,280.8,85.55,0.033,0.011,0.007
211499370,08 25 56.808,+13 07 53.55,1,14.601,,,516-048143,08255680+1307537,5194-301-6-0088-0223,STAR,gri,rpm,1.4,4.2,-5.6,4.6,,,14.525,0.05,14.579,0.03,,,14.422,0.06,14.661,0.04,14.704,0.05,,,14.045,0.023,13.621,0.036,13.454,0.035,5568,262,218,4.492,0.06,0.18,-0.216,0.2,0.32,0.871,0.215,0.091,0.89,0.076,0.076,1.25,0.342,0.615,991.2,345.9,137.8,0.033,0.011,0.008
211499417,08 13 28.836,+13 07 55.71,1,12.96,,,516-047290,08132883+1307558,,STAR,gri,rpm,-4.7,1.9,4.5,2.2,,,14.096,0.02,13.175,0.02,,,13.702,0.24,12.877,0.041,12.642,0.11,,,11.419,0.021,10.976,0.023,10.843,0.018,5068,123,123,3.338,0.315,0.945,-0.492,0.35,0.42,3.638,6.199,1.194,1.01,0.236,0.118,0.018,0.047,0.017,1029,1659,281.9,0.035,0.013,0.009
211499419,08 19 14.237,+13 07 55.94,1,18.931,,,,08191423+1307559,5137-301-4-0077-0572,STAR,gri,,-25,4,-71,4,,,,,,,23.253,0.528,20.667,0.026,19.257,0.013,18.187,0.009,17.591,0.018,16.293,0.109,15.83,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,
211499431,08 29 38.319,+13 07 56.39,1,13.176,,,516-048368,08293832+1307564,,STAR,gri,rpm,-55,2.4,12.1,2.8,,,14.313,0.04,13.44,0.02,,,13.817,0.03,13.13,0.02,12.901,0.03,,,11.787,0.022,11.338,0.027,11.262,0.02,5143,102,82,4.585,0.03,0.03,-0.233,0.2,0.24,0.745,0.045,0.055,0.802,0.038,0.076,1.89,0.28,0.244,276.8,25.31,36.16,0.022,0.013,0.005
211499446,08 15 38.170,+13 07 57.33,1,14.429,,,516-047434,08153816+1307572,,STAR,gri,lam,-4.7,3.6,1.4,3.9,,,15.424,0.02,14.608,0.01,,,15.113,0.27,14.337,0.02,14.136,0.1,,,13.097,0.027,12.604,0.03,12.55,0.022,5104,104,62,3.521,0.114,0.095,-0.543,0.15,0.12,2.801,0.335,0.355,0.973,0.096,0.053,0.042,0.023,0.013,1807,201.9,215.7,0.036,0.009,0.009
211499454,08 19 27.444,+13 07 58.22,1,11.644,,807-560-1,516-047699,08192746+1307585,,STAR,gri,rpm,-4.8,2.7,-12.1,2.8,,,13.124,0.51,11.379,0.145,,,12.498,0.48,11.41,0.01,11.278,0.34,,,9.891,0.02,9.403,0.021,9.245,0.016,4893,119,99,2.791,0.558,0.465,-0.344,0.3,0.3,6.153,4.248,2.513,1.114,0.241,0.172,0.004,0.017,0.004,900.9,546.8,391,0.034,0.013,0.008
211499472,08 31 50.662,+13 07 58.91,1,13.304,,,516-048493,08315065+1307588,,STAR,gri,rpm,-3.4,2,1.1,2.2,,,14.58,0.01,13.602,0.03,,,14.029,0.02,13.658,0.68,12.994,0.04,,,11.839,0.02,11.389,0.028,11.212,0.02,5037,122,122,3.306,0.372,0.868,-0.465,0.35,0.42,3.469,4.795,0.985,1.043,0.205,0.146,0.019,0.038,0.018,1265,1717,333.6,0.033,0.011,0.007
211499533,09 05 21.794,+13 08 02.01,1,13.959,,,516-049993,09052180+1308019,5935-301-3-0133-0086,STAR,gri,lam,7,3.1,-43.6,3.4,,,14.846,0.06,14.076,0.07,,,14.66,0.48,13.848,0.03,13.658,0.18,,,12.6,0.022,12.123,0.028,12.105,0.024,5502,201,134,3.789,0.04,0.088,-0.794,0.16,0.1,1.989,0.253,0.07,0.894,0.05,0.018,0.114,0.015,0.029,1136,106.8,38.58,0.034,0.009,0.005
211499582,08 16 10.403,+13 08 04.20,1,12.582,,,516-047473,08161040+1308041,,STAR,gri,rpm,-6.8,1.7,-8.3,1.9,,,13.194,0.03,12.63,0.02,,,12.967,0.29,12.473,0.02,12.417,0.15,,,11.546,0.027,11.251,0.032,11.167,0.018,6002,181,218,4.128,0.234,0.195,-0.127,0.2,0.32,1.455,0.481,0.422,1.079,0.163,0.116,0.294,0.408,0.152,575.5,169.3,153.2,0.032,0.01,0.007
211499629,08 27 28.835,+13 08 06.63,1,12.089,,,516-048249,08272882+1308067,,STAR,gri,rpm,2.9,1.3,-7.3,1.5,,,12.706,0.04,12.18,0.04,,,12.372,0.03,12.037,0.02,11.967,0.03,,,11.187,0.021,10.962,0.022,10.925,0.018,6365,102,127,4.141,0.168,0.224,-0.054,0.15,0.24,1.483,0.56,0.269,1.279,0.136,0.164,0.319,0.229,0.185,538.2,208.8,117.3,0.032,0.01,0.007
211499694,08 13 18.469,+13 08 09.99,1,13.975,,,516-047282,08131846+1308101,,STAR,gri,rpm,-3.6,3.3,-1.2,3.5,,,15.163,0.05,14.185,0.037,,,14.76,0.25,13.871,0.01,13.638,0.1,,,12.426,0.021,11.935,0.022,11.879,0.021,5005,80,100,3.305,0.345,0.552,-0.485,0.3,0.3,3.587,2.578,1.197,0.999,0.186,0.124,0.019,0.052,0.016,1633,1212,505.2,0.033,0.013,0.007
211499698,08 40 54.093,+13 08 10.29,1,9.027,,816-1509-1,516-048977,08405409+1308102,,STAR,gri,plx,21.2,1.2,42.3,1.2,,,9.4,0.023,8.821,0.018,,,10.074,0.07,9.323,0.08,8.578,0.06,,,7.69,0.023,7.523,0.044,7.437,0.029,5913,279,139,3.993,0.105,0.035,0.083,0.12,0.21,1.813,0.085,0.144,1.216,0.11,0.061,0.198,0.07,0.026,117.9,6.465,6.465,0.017,0.005,0.003
211499780,08 19 32.832,+13 08 14.03,1,13.12,,,516-047703,08193283+1308140,,STAR,gri,rpm,-36.7,1.7,8.9,1.9,,,13.862,0.05,13.115,0.03,,,13.69,0.47,12.88,0.02,12.876,0.33,,,11.745,0.021,11.38,0.023,11.297,0.018,5554,200,167,4.5,0.05,0.11,-0.223,0.25,0.35,0.868,0.16,0.087,0.887,0.075,0.105,1.309,0.32,0.464,339.8,68.55,41.8,0.032,0.009,0.009
211499825,09 07 28.798,+13 08 16.26,1,14.135,,,516-050082,09072879+1308162,,STAR,gri,rpm,97.2,4.2,12.5,4.7,,,16.414,0.19,14.996,0.17,,,15.862,0.41,14.346,0.01,13.395,0.13,,,11.485,0.022,10.864,0.03,10.627,0.021,3617,107,107,4.996,0.045,0.072,0.041,0.09,0.18,0.271,0.067,0.037,0.273,0.092,0.046,12.72,3.857,3.941,59.33,18.24,13.95,0.008,0.005,0.003
211499842,09 05 41.367,+13 08 17.33,1,12.555,,,516-050010,09054136+1308174,,STAR,gri,rpm,0.8,1.5,-12.5,1.7,,,13.28,0.04,12.663,0.05,,,13.055,0.41,12.475,0.03,12.341,0.17,,,11.424,0.023,11.184,0.03,11.091,0.018,6144,259,148,4.161,0.165,0.198,-0.104,0.15,0.24,1.394,0.485,0.237,1.156,0.162,0.135,0.391,0.304,0.216,538.5,162.9,109.2,0.033,0.011,0.008
211499872,08 17 40.979,+13 08 18.28,1,11.901,,806-1306-1,516-047581,08174098+1308183,,STAR,gri,plx,-9.3,1.7,-8,1.9,,,12.261,0.18,11.736,0.149,,,12.171,0.36,11.734,0.02,11.785,0.27,,,10.918,0.021,10.691,0.02,10.663,0.02,6353,194,194,4.015,0.15,0.15,-0.033,0.09,0.15,1.842,0.367,0.361,1.358,0.13,0.13,0.204,0.151,0.087,657.1,175.5,175.5,0.031,0.01,0.005
211499881,08 17 33.690,+13 08 18.72,1,14.157,,,516-047571,08173368+1308186,5080-301-1-0069-0046,STAR,gri,rpm,-14.8,3.5,13.8,3.7,,,15.076,0.03,14.246,0.03,,,14.8,0.34,13.979,0.03,13.881,0.22,,,12.742,0.022,12.343,0.022,12.227,0.021,5352,158,158,4.537,0.04,0.072,-0.176,0.25,0.35,0.823,0.11,0.062,0.873,0.065,0.065,1.519,0.266,0.383,493,91.05,49.55,0.034,0.014,0.008
211499991,08 15 51.756,+13 08 23.90,1,14.04,,,516-047449,08155174+1308238,,STAR,gri,rpm,3.4,4.6,2.3,5.1,,,15.282,0.04,14.248,0.03,,,14.874,0.27,13.941,0.02,13.682,0.14,,,12.39,0.026,11.838,0.032,11.737,0.022,4820,144,115,2.964,1.38,0.69,-0.39,0.35,0.42,4.267,5.535,3.563,0.945,0.207,0.148,0.007,1.116,0.007,2113,1959,1776,0.035,0.013,0.01
211500033,08 42 01.096,+13 08 26.32,1,11.483,,816-1188-1,516-049033,08420110+1308262,,STAR,gri,rpm,0.1,1.8,1.9,1.7,,,11.585,0.097,11.107,0.106,,,11.124,0.06,11.603,0.9,10.922,0.08,,,10.217,0.021,10.009,0.03,9.987,0.019,6455,260,208,3.978,0.23,0.23,-0.04,0.12,0.12,1.876,0.886,0.517,1.425,0.245,0.204,0.171,0.244,0.101,428,172.4,122.9,0.031,0.011,0.007
211500037,08 28 13.318,+13 08 26.65,1,10.447,,808-504-1,516-048295,08281331+1308265,,STAR,gri,plx,-31.3,1.6,-7.7,1.6,,,11.123,0.068,10.49,0.056,,,10.922,0.12,10.327,0.03,10.244,0.03,,,9.413,0.019,9.141,0.03,9.085,0.022,5941,140,140,4.392,0.045,0.063,-0.053,0.15,0.24,1.065,0.082,0.064,1.054,0.067,0.094,0.843,0.147,0.148,151.9,12.99,12.99,0.02,0.007,0.005
211500070,08 20 33.356,+13 08 28.91,1,14.196,,,516-047775,08203335+1308288,,STAR,gri,rpm,-18.7,4.7,5.8,5.2,,,15.131,0.01,14.421,0.04,,,14.711,0.02,14.176,0.02,13.975,0.03,,,12.992,0.023,12.569,0.023,12.491,0.023,5470,107,107,4.527,0.055,0.935,-0.702,0.4,0.4,0.83,1.631,0.125,0.83,0.076,0.101,1.474,0.447,1.412,561,1013,83.51,0.032,0.011,0.008
211500102,09 01 59.195,+13 08 30.36,1,11.254,,818-1824-1,516-049856,09015919+1308303,,STAR,gri,rpm,-4.4,3.1,-18.4,3.1,,,12.458,0.285,11.343,0.126,,,12.094,0.04,11.231,0.01,10.894,0.01,,,9.608,0.021,9.057,0.023,8.892,0.018,4699,74,56,2.508,0.396,0.33,-0.333,0.25,0.4,9.178,3.727,3.081,1.03,0.207,0.129,0.001,0.004,8.96E-04,1063,397.6,337,0.036,0.011,0.008
211500140,08 16 32.144,+13 08 32.40,1,11.842,,,516-047499,08163214+1308324,,STAR,gri,rpm,-5.7,2.1,-24.9,1.8,,,13.159,0.03,12.084,0.03,,,12.752,0.29,11.717,0.03,11.452,0.18,,,10.028,0.027,9.467,0.033,9.282,0.019,4754,140,112,2.907,0.594,0.495,-0.235,0.3,0.42,5.601,3.911,2.634,1.002,0.221,0.12,0.005,0.03,0.004,775.4,511.4,308.2,0.034,0.015,0.011
211500141,09 07 55.085,+13 08 32.43,1,16.405,,,516-050103,09075507+1308325,6004-301-6-0143-0081,STAR,JHK,rpm,-64.6,4,-50.7,4.4,,,,,,,,,,,,,,,,,15.042,0.045,14.668,0.073,14.511,0.08,3434,481,300,5.085,0.075,0.09,-0.231,0.25,0.7,0.202,0.076,0.048,0.179,0.105,0.048,21.05,10.81,9.268,189.6,127.9,67.73,0.024,0.01,0.007
211500206,08 26 04.037,+13 08 35.21,1,13.285,,,516-048153,08260403+1308353,,STAR,gri,rpm,8.7,2.4,-16.7,2.8,,,14.279,0.04,13.529,0.03,,,13.84,0.03,13.261,0.02,13.047,0.06,,,11.962,0.021,11.545,0.022,11.454,0.02,5390,127,127,4.5,0.048,1.2,-0.408,0.3,0.78,0.887,2.456,0.104,0.87,0.062,0.052,1.327,0.306,1.301,375.9,929.9,50.31,0.034,0.011,0.011
211500211,09 05 17.915,+13 08 35.47,1,12.763,,,516-049986,09051792+1308354,,STAR,gri,rpm,-14,1.8,-2.5,2.2,,,13.399,0.05,12.815,0.05,,,13.292,0.51,12.631,0.02,12.536,0.2,,,11.636,0.021,11.364,0.03,11.305,0.021,6105,184,221,4.242,0.135,0.216,-0.12,0.2,0.28,1.251,0.327,0.22,1.079,0.14,0.116,0.506,0.314,0.272,520.9,125.9,101.4,0.033,0.011,0.01
211500227,08 43 46.178,+13 08 36.02,1,11.852,,816-1314-1,516-049116,08434616+1308358,,STAR,gri,rav,-1.5,2.1,-3.6,2.2,,,12.347,0.238,11.858,0.203,,,12.03,0.02,11.793,0.03,11.703,0.06,,,11.058,0.026,10.851,0.029,10.828,0.02,5383,96,128,4.655,0.052,0.02,-1.105,0.12,0.3,0.64,0.015,0.056,0.669,0.02,0.036,2.553,0.624,0.153,179.3,27.99,17.65,0.024,0.006,0.005
211500230,08 13 18.848,+13 08 36.10,1,17.131,,,,08131884+1308360,5080-301-2-0062-0463,STAR,gri,rpm,-29,3,-36,3,,,,,,,19.774,0.033,17.942,0.006,17.126,0.005,16.784,0.005,16.624,0.009,15.602,0.06,14.95,0.096,14.817,0.119,4675,74,46,4.791,0.024,0.02,-1.198,0.18,0.08,0.493,0.017,0.019,0.545,0.011,0.016,4.548,0.393,0.304,873.3,65.05,26.2,0.038,0.002,0.01
211500243,09 03 07.662,+13 08 36.81,1,14.372,,,516-049905,09030766+1308369,5935-301-3-0129-0128,STAR,gri,lam,-12,4.3,-6.1,4.8,,,15.603,0.08,14.617,0.02,,,15.091,0.04,14.308,0.03,14.064,0.06,,,12.868,0.023,12.425,0.024,12.289,0.021,4900,176,117,4.605,0.025,0.03,-0.026,0.12,0.12,0.734,0.04,0.038,0.8,0.039,0.047,1.986,0.242,0.256,414.1,44.58,33.82,0.031,0.007,0.006
211500278,08 23 56.052,+13 08 38.51,1,15.342,,,516-048009,08235607+1308392,,STAR,JHK,rpm,-32.8,8.8,-12.4,8.6,,,,,,,,,,,,,,,,,13.04,0.024,12.447,0.027,12.166,0.022,3582,104,104,5.023,0.03,0.06,0.003,0.15,0.09,0.258,0.063,0.029,0.253,0.081,0.037,14.83,2.395,4.476,99.9,28.74,13.09,0.016,0.007,0.005
211500358,08 19 09.787,+13 08 42.63,1,17.008,,,,08190978+1308426,5080-301-1-0071-0417,STAR,gri,rpm,2,3,-6,3,,,,,,,21.371,0.124,18.717,0.009,17.279,0.005,16.275,0.005,15.78,0.006,14.445,0.031,13.85,0.034,13.589,0.044,3476,34,34,5.045,0.025,0.03,0.094,0.12,0.15,0.234,0.02,0.014,0.225,0.024,0.015,17.24,1.882,2.633,164.8,17.23,5.373,0.021,0.005,0.003
211500359,09 00 37.371,+13 08 42.68,1,10.134,,817-2115-1,516-049797,09003737+1308426,,STAR,gri,rpm,-14.8,1.9,-6,1.9,,,11.481,0.093,10.386,0.05,,,10.929,0.15,10.067,0.04,9.794,0.01,,,8.595,0.02,8.111,0.017,7.993,0.024,4849,98,78,2.471,0.437,0.114,-0.293,0.25,0.3,10.506,0.877,3.834,1.179,0.69,0.203,9.99E-04,0.003,2.52E-04,767.3,61.72,265.9,0.033,0.011,0.008
211500379,08 26 13.979,+13 08 43.51,1,11.918,,,516-048163,08261397+1308436,,STAR,gri,rpm,-3.6,3.9,-1.5,1.8,,,13.033,0.05,12.176,0.03,,,12.543,0.04,11.884,0.02,11.65,0.03,,,10.505,0.021,10.054,0.022,9.958,0.02,5089,82,82,2.452,1.008,0.105,-0.703,0.24,0.15,9.329,1.187,6.302,0.926,0.187,0.022,0.001,0.033,3.14E-04,1697,224.6,1107,0.034,0.01,0.007
211500405,08 33 26.538,+13 08 44.74,1,12.545,,,516-048575,08332654+1308447,,STAR,gri,rpm,-3.6,1.8,-8.9,2.1,,,14.007,0.03,12.905,0.01,,,13.392,0.04,12.894,0.63,12.182,0.04,,,10.914,0.022,10.381,0.024,10.242,0.017,4819,96,96,2.846,0.415,0.498,-0.313,0.3,0.42,5.683,4.836,2.022,1.095,0.173,0.208,0.005,0.015,0.004,1335,878.4,459,0.033,0.011,0.007
211500419,08 30 39.899,+13 08 45.37,1,13.068,,,516-048430,08303990+1308455,,STAR,gri,rpm,-24.6,1.7,5.8,2.1,,,14.177,0.04,13.299,0.02,,,13.685,0.04,13.016,0.02,12.804,0.04,,,11.773,0.02,11.398,0.027,11.277,0.018,5359,109,130,4.534,0.035,0.063,-0.033,0.12,0.27,0.847,0.08,0.063,0.902,0.047,0.066,1.454,0.215,0.288,320.7,41.8,31.97,0.03,0.017,0.006
211500476,09 01 00.114,+13 08 48.09,1,10.015,,817-2109-1,516-049816,09010010+1308481,,STAR,gri,plx,39,1.2,-64.7,1.2,,,10.59,0.041,10.061,0.035,,,10.518,0.22,9.919,0.04,9.799,0.02,,,8.955,0.03,8.719,0.02,8.661,0.017,6144,181,181,3.998,0.07,0.084,-0.033,0.15,0.18,1.869,0.213,0.161,1.3,0.101,0.134,0.194,0.053,0.049,227.7,20.41,20.41,0.026,0.007,0.007
211500486,08 14 02.214,+13 08 48.40,1,14.567,,,516-047331,08140221+1308484,,STAR,gri,rpm,-7.9,3.6,-15,3.9,,,15.532,0.04,14.747,0.06,,,15.226,0.24,14.442,0.03,14.284,0.1,,,13.215,0.024,12.762,0.025,12.691,0.031,5167,155,124,4.569,0.04,0.088,-0.185,0.2,0.4,0.784,0.939,0.066,0.839,0.061,0.085,1.696,0.32,0.536,551.4,155.3,58.83,0.032,0.011,0.008
211500501,08 28 51.348,+13 08 48.90,1,14.381,,,516-048331,08285135+1308488,5137-301-2-0092-0023,STAR,gri,rpm,-24,4.6,10.3,5,,,15.661,0.06,14.725,0.01,,,15.198,0.03,14.318,0.03,14.03,0.05,,,12.772,0.022,12.258,0.027,12.123,0.023,4817,78,78,4.621,0.025,0.025,-0.125,0.2,0.16,0.699,0.04,0.045,0.758,0.05,0.05,2.153,0.319,0.234,367.3,28.99,32.01,0.031,0.018,0.009
211500510,08 28 07.086,+13 08 49.40,1,13.588,,,516-048290,08280708+1308494,,STAR,gri,rpm,-8.2,2.9,-0.1,3.2,,,14.563,0.06,13.784,0.05,,,14.107,0.04,13.537,0.02,13.365,0.05,,,12.393,0.021,11.994,0.03,11.869,0.022,5448,165,165,4.112,0.464,1.16,-0.328,0.3,0.66,1.461,3.54,0.784,0.929,0.177,0.088,0.281,1.265,0.275,681.7,1405,321.9,0.034,0.011,0.008
211500516,08 38 27.227,+13 08 49.54,1,12.314,,809-1251-1,516-048843,08382722+1308496,,STAR,gri,rpm,16.8,2.9,-26.8,3,,,12.248,0.175,12.302,0.237,,,12.357,0.03,12.299,0.71,11.744,0.05,,,10.859,0.022,10.517,0.022,10.458,0.018,5744,202,168,4.402,0.102,0.442,-0.108,0.2,0.28,1.012,0.728,0.122,0.981,0.102,0.102,0.889,0.42,0.7,280.4,192.3,56.23,0.029,0.006,0.008
211500522,08 14 48.499,+13 08 49.73,1,15.047,,,516-047386,08144850+1308498,,STAR,gri,rpm,-46.3,4.6,-14.9,3.9,,,17.657,0.125,16.36,0.075,,,16.993,0.05,15.681,0.06,14.213,0.13,,,11.846,0.02,11.244,0.02,10.987,0.019,3505,70,154,5.023,0.06,0.02,0.067,0.14,0.06,0.25,0.015,0.05,0.246,0.032,0.057,15.3,6.815,0.918,59.43,1.783,10.99,0.011,0.001,0.003
211500529,08 16 35.080,+13 08 50.47,1,16.343,,,516-047503,08163506+1308504,5112-301-1-0092-0427,STAR,gri,rpm,22,7.6,-98.3,7.1,,,18.086,0.23,17.118,0.105,,,17.857,0.095,16.325,0.084,15.694,0.118,,,14.012,0.032,13.391,0.031,13.24,0.028,3805,113,159,5.011,0.054,0.081,-0.316,0.16,0.2,0.269,0.07,0.043,0.283,0.091,0.061,13.56,4.314,4.6,175.9,57.7,33.72,0.024,0.006,0.006
211500533,09 01 55.944,+13 08 50.56,1,12.479,,,516-049853,09015595+1308507,,STAR,gri,lam,-20.3,2.9,-28.1,2.1,,,13.575,0.06,12.723,0.01,,,13.112,0.04,12.472,0.02,12.207,0.02,,,11.088,0.021,10.64,0.022,10.525,0.018,5106,82,62,3.411,0.11,0.11,-0.726,0.12,0.12,3.071,0.445,0.389,0.909,0.079,0.018,0.029,0.013,0.009,792.5,109.9,81.29,0.034,0.008,0.005
211500549,08 13 15.771,+13 08 51.29,1,15.719,,,516-047280,08131578+1308514,,STAR,gri,rpm,-27.3,3.6,10.1,3.7,,,17.459,0.18,16.172,0.01,,,17.044,0.2,15.562,0.03,15.151,0.07,,,13.631,0.024,12.994,0.027,12.834,0.027,4182,147,147,4.796,0.078,0.065,-0.229,0.24,0.2,0.476,0.073,0.075,0.541,0.08,0.08,4.601,1.898,1.151,304.6,61.62,60.42,0.029,0.01,0.008
211500551,09 04 34.098,+13 08 51.44,1,18.36,,,,,5935-301-3-0132-0045,EXTENDED,gri,,-2,3,-1,3,,,,,,,19.383,0.037,18.51,0.009,18.31,0.011,18.189,0.014,18.142,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211500580,08 43 32.940,+13 08 52.97,1,17.287,,,,08433293+1308529,5182-301-2-0109-0231,STAR,gri,col,,,,,,,,,,,22.571,0.268,19.394,0.012,17.801,0.006,16.384,0.005,15.61,0.006,14.252,0.026,13.682,0.037,13.432,0.035,3225,180,80,5.17,0.02,0.02,-0.158,0.25,0.25,0.161,0.005,0.003,0.14,0.007,0.004,33.05,1.983,2.348,92.53,11.58,3.347,0.013,0.006,0.004
211500636,09 04 29.584,+13 08 56.12,1,11.967,,818-1511-1,516-049954,09042958+1308561,,STAR,gri,rpm,-2,2.4,8.1,2.4,,,12.608,0.269,12.173,0.233,,,12.507,0.47,11.794,0.02,11.736,0.2,,,10.783,0.022,10.488,0.027,10.456,0.019,6029,213,213,4.121,0.255,0.255,-0.077,0.18,0.24,1.439,0.668,0.392,1.128,0.206,0.129,0.313,0.594,0.184,421.1,170.5,137.9,0.031,0.01,0.007
211500650,08 43 50.414,+13 08 57.25,1,16.665,,,,08435041+1308572,5182-301-2-0109-0369,EXTENDED,gri,,-3,4,-9,4,,,,,,,19.173,0.072,17.515,0.008,16.7,0.006,16.301,0.006,15.982,0.016,16.639,0.173,16.264,0.211,15.451,0.182,,,,,,,,,,,,,,,,,,,,,,,,
211500685,08 37 50.831,+13 08 59.01,1,12.79,,,516-048812,08375082+1308591,,STAR,gri,rpm,0.2,1.6,0.8,1.9,,,14.413,0.02,13.2,0.02,,,13.751,0.03,13.134,0.67,12.378,0.03,,,10.917,0.02,10.266,0.022,10.116,0.02,4487,77,180,2.004,0.558,1.674,-0.548,0.55,1.54,14.633,78.935,6.154,0.982,0.221,0.185,2.67E-04,0.001,2.66E-04,2860,14000,1113,0.033,0.007,0.006
211500697,08 44 33.135,+13 08 59.77,1,14.784,,,516-049142,08443313+1308595,5182-301-2-0110-0130,STAR,gri,rpm,4,3.4,-53.3,3.6,,,17.051,0.098,15.539,0.08,,,16.339,0.06,14.936,0.01,14.117,0.08,,,12.48,0.027,11.875,0.03,11.683,0.018,3694,87,73,4.963,0.05,0.06,0.009,0.12,0.12,0.318,0.054,0.046,0.337,0.072,0.06,10.02,3.19,2.42,101.7,23.77,16.33,0.015,0.005,0.002
211500733,08 17 21.090,+13 09 01.04,1,17.766,,,,08172109+1309010,5080-301-1-0068-0234,EXTENDED,gri,,-10,3,1,3,,,,,,,20.367,0.076,18.813,0.012,17.831,0.008,17.317,0.007,17.032,0.018,15.943,0.079,15.239,0.111,14.601,0.084,,,,,,,,,,,,,,,,,,,,,,,,
211500781,09 02 38.411,+13 09 03.14,1,13.955,,,516-049885,09023841+1309031,,STAR,gri,rpm,-24.4,3.7,-3,1.7,,,15.463,0.06,14.321,0.03,,,14.9,0.04,13.901,0.02,13.551,0.03,,,12.316,0.022,11.779,0.023,11.672,0.018,4627,91,73,4.64,0.032,0.024,0.032,0.09,0.24,0.679,0.034,0.044,0.742,0.045,0.054,2.297,0.359,0.226,274.4,23.03,21.25,0.028,0.012,0.005
211500785,08 26 23.873,+13 09 03.30,1,12.088,,,516-048174,08262387+1309034,,STAR,gri,rpm,-4.9,1.3,-7.9,0.7,,,12.615,0.04,12.144,0.02,,,12.289,0.04,12.021,0.02,11.928,0.03,,,11.116,0.021,10.928,0.022,10.852,0.018,6533,132,132,4.117,0.145,0.174,-0.082,0.12,0.15,1.559,0.429,0.286,1.327,0.148,0.148,0.292,0.21,0.14,552.8,183.7,102.4,0.033,0.008,0.008
211500849,08 38 10.010,+13 09 06.44,1,13.748,,,516-048832,08381001+1309065,,STAR,gri,rpm,-0.6,1,2.7,2.3,,,15.062,0.02,14.046,0.02,,,14.521,0.02,14.098,0.67,13.417,0.04,,,12.182,0.023,11.661,0.02,11.525,0.018,4889,97,116,3.128,0.42,0.756,-0.315,0.3,0.48,4.423,5.099,1.534,1.008,0.229,0.143,0.011,0.032,0.01,1736,1805,567.8,0.033,0.01,0.007
211500881,08 35 46.612,+13 09 08.12,1,14.503,,,516-048704,08354662+1309081,5194-301-4-0104-0016,STAR,gri,rpm,-27.5,3.4,7.9,3.6,,,16.77,0.04,15.384,0.02,,,16.056,0.02,15.094,0.62,13.838,0.03,,,12.002,0.022,11.434,0.02,11.176,0.017,3622,72,72,5.012,0.104,0.02,0.023,0.08,0.1,0.273,0.019,0.088,0.286,0.035,0.035,13.48,11.62,1.466,69.67,11.55,2.09,0.01,0.007,0.004
