206318489,22 26 24.977,-07 57 12.71,1,17.507,,,,22262497-0757127,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.011,0.098,15.258,0.121,14.792,0.122,3808,443,316,4.935,0.15,0.15,-0.17,0.25,0.35,0.313,0.155,0.12,0.347,0.195,0.162,9.682,10.32,5.627,568.6,394.8,266.6,0.042,0.018,0.009,ABB-222-111-000-0-0,,
206318555,22 12 31.809,-07 57 08.90,1,17.555,,,,22123180-0757088,2576-301-5-0078-0180,EXTENDED,gri,,1,3,-1,3,,,,,,,20.79,0.139,18.687,0.011,17.551,0.007,17.07,0.007,16.697,0.014,15.859,0.083,15.017,0.105,14.417,0.079,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,32.9,
206318617,22 03 30.331,-07 57 05.38,1,13.314,,,411-134847,22033033-0757053,,STAR,gri,rpm,-5.9,1.4,-11.3,1.5,,,14.146,0.045,13.497,0.033,,,13.788,0.033,13.325,0.042,13.111,0.064,,,12.252,0.023,11.875,0.024,11.813,0.024,5740,137,137,4.358,0.138,0.483,-0.283,0.25,0.45,1.073,0.788,0.205,0.945,0.09,0.09,0.772,0.466,0.631,551.2,359.3,122.3,0.041,0.016,0.009,AAA-222-111-000-0-0,,
206318677,22 21 51.048,-07 57 02.02,1,16.808,,,,,1659-301-5-0202-0030,EXTENDED,gri,,-5,3,6,3,,,,,,,18.834,0.058,17.535,0.009,16.88,0.007,16.497,0.007,16.275,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206318716,22 32 18.414,-07 57 00.04,1,14.895,,,411-135807,22321841-0757002,8095-301-1-0155-0179,STAR,JHK,rpm,-16.2,4.1,-7.8,4.5,,,,,,,,,,,,,,,,,12.666,0.024,12.07,0.024,11.815,0.021,3646,131,58,5,0.025,0.085,-0.052,0.12,0.15,0.284,0.085,0.028,0.299,0.101,0.05,12.34,2.495,4.408,98.94,33.91,16.65,0.021,0.014,0.006,AAA-222-111-000-0-0,,
206318724,22 08 03.390,-07 56 59.31,1,9.498,,5803-1587-1,411-135022,22080340-0756591,,STAR,gri,rpm,-76.1,1.5,-87.9,1.5,,,10.227,0.042,9.587,0.033,,,10.099,0.03,9.724,0.04,9.241,0.06,,,8.413,0.029,8.18,0.038,8.077,0.021,6024,117,141,4.241,0.174,0.174,-0.211,0.25,0.3,1.26,0.251,0.247,1.028,0.122,0.122,0.49,0.41,0.223,113.5,26.15,25,0.028,0.015,0.007,AAA-111-111-000-0-0,,
206318776,22 26 07.722,-07 56 55.88,1,15.773,,,,22260772-0756558,2576-301-6-0100-0147,STAR,gri,rpm,30,3,-43,3,,,,,,,19.897,0.054,17.684,0.006,16.312,0.004,14.954,0.003,14.239,0.004,12.878,0.026,12.25,0.027,12.041,0.025,3781,112,89,4.929,0.05,0.05,-0.058,0.12,0.15,0.34,0.059,0.042,0.381,0.06,0.06,8.862,2.82,2.139,137.7,21.86,25.66,0.032,0.01,0.01,AAA-222-111-000-0-0,,
206318799,22 02 09.465,-07 56 54.84,1,13.064,,,411-134793,22020945-0756547,,STAR,gri,rpm,-1.1,1.3,17.2,2.1,,,13.918,0.044,13.208,0.032,,,13.556,0.032,13.035,0.042,12.853,0.063,,,11.904,0.024,11.6,0.022,11.538,0.023,5855,116,116,4.302,0.14,0.252,-0.066,0.2,0.2,1.164,0.451,0.228,1.03,0.097,0.081,0.613,0.428,0.377,512.9,186,101.7,0.043,0.02,0.009,AAA-222-111-000-0-0,,
206318969,22 05 37.811,-07 56 45.59,1,12.795,,,411-134935,22053780-0756454,,STAR,gri,rpm,5.2,1.3,-4.6,1.9,,,13.531,0.043,12.908,0.031,,,13.161,0.031,12.772,0.041,12.638,0.062,,,11.774,0.027,11.491,0.026,11.434,0.021,6074,145,109,4.205,0.145,0.174,-0.154,0.2,0.28,1.352,0.364,0.25,1.083,0.142,0.118,0.396,0.284,0.189,580.7,155.8,104.3,0.042,0.02,0.008,AAA-222-111-000-0-0,,
206319008,22 06 19.541,-07 56 43.26,1,12.465,,,411-134957,22061955-0756432,,STAR,gri,rav,-0.3,1.6,-3.1,1.7,,,14.481,0.02,12.934,0.02,,,13.725,0.02,12.416,0.04,11.925,0.2,,,10.053,0.024,9.238,0.022,9.036,0.021,3841,77,62,0.004,0.175,0.125,-1.145,0.15,0.12,144.377,23.309,23.735,0.84,0.017,0.017,2.48E-07,2.09E-07,8.78E-08,14080,2311,2348,0.041,0.013,0.008,AAA-222-111-000-0-0,,
206319102,22 07 33.395,-07 56 37.23,1,17.671,,,,22073339-0756372,4832-301-6-0581-0182,EXTENDED,gri,,0,3,5,3,,,,,,,19.15,0.036,18.115,0.007,17.753,0.007,17.481,0.008,17.288,0.02,16.433,0.109,15.722,0.131,15.359,0.195,,,,,,,,,,,,,,,,,,,,,,,,,ABC-222-111-000-0-0,16,
206319151,22 04 39.296,-07 56 34.38,1,13.285,,,411-134888,22043929-0756344,,STAR,gri,rpm,-22.3,1.6,-28.4,2.4,,,14.243,0.046,13.532,0.033,,,13.834,0.033,13.247,0.042,13.049,0.064,,,12.121,0.024,11.787,0.023,11.679,0.023,5618,133,111,4.486,0.045,0.081,-0.17,0.25,0.25,0.886,0.135,0.085,0.901,0.095,0.095,1.214,0.3,0.343,424.2,62.85,54.74,0.043,0.024,0.008,AAA-222-111-000-0-0,,
206319174,22 26 24.896,-07 56 32.68,1,16.733,,,,22262489-0756326,2576-301-6-0100-0186,EXTENDED,gri,,0,3,2,3,,,,,,,19.202,0.069,17.579,0.008,16.786,0.006,16.37,0.006,16.024,0.014,16.026,0.133,15.051,0.103,14.7,0.136,,,,,,,,,,,,,,,,,,,,,,,,,BAB-222-111-000-0-0,40,
206319406,22 05 22.214,-07 56 18.52,1,12.206,,,411-134925,22052221-0756183,,STAR,gri,rpm,7.2,1.2,-2.6,1.2,,,12.927,0.041,12.36,0.031,,,12.581,0.031,12.233,0.04,12.046,0.061,,,11.295,0.023,11.033,0.024,10.98,0.019,6177,184,147,4.154,0.165,0.198,-0.168,0.2,0.24,1.402,0.567,0.284,1.122,0.215,0.153,0.376,0.285,0.206,504.3,180.7,99.07,0.041,0.013,0.009,AAA-222-111-000-0-0,,
206319414,22 05 16.434,-07 56 18.04,1,13.104,,,411-134920,22051643-0756178,,STAR,gri,rpm,15.7,3.1,-13.8,3.7,,,13.998,0.045,13.339,0.032,,,13.622,0.033,13.153,0.042,12.883,0.063,,,11.957,0.023,11.596,0.024,11.55,0.021,5778,104,174,4.382,0.096,0.48,-0.238,0.25,0.35,1.031,0.712,0.127,0.953,0.08,0.097,0.834,0.344,0.677,469,299.4,67.05,0.043,0.02,0.009,AAA-222-111-000-0-0,,
206319431,22 19 23.101,-07 56 17.07,1,12.995,,,411-135414,22192310-0756171,,STAR,gri,rpm,-5.1,2.1,-10.8,2.5,,,13.758,0.03,13.133,0.02,,,13.388,0.04,12.97,0.03,12.826,0.01,,,11.911,0.023,11.616,0.022,11.551,0.023,5992,121,121,4.2,0.192,0.192,-0.186,0.2,0.28,1.26,0.374,0.245,1.037,0.102,0.122,0.467,0.363,0.258,598.8,149.9,140.8,0.042,0.016,0.009,AAA-222-111-000-0-0,,
206319458,21 58 22.804,-07 56 16.06,1,16.534,,,,21582280-0756160,4828-301-3-0585-0208,EXTENDED,gri,,0,2,8,2,,,,,,,19.38,0.069,17.563,0.007,16.61,0.005,16.093,0.004,15.693,0.01,15.453,0.107,14.781,0.105,14.063,0.092,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,15.3,
206319651,22 18 27.540,-07 56 05.17,1,18.03,,,,22182754-0756051,1659-301-5-0196-0297,STAR,gri,rpm,12,4,-46,4,,,,,,,22.676,0.385,20.36,0.027,18.825,0.011,17.031,0.006,16.071,0.007,14.457,0.027,13.801,0.036,13.522,0.044,3509,113,142,5.126,0.025,0.05,-0.271,0.24,0.24,0.185,0.022,0.01,0.172,0.026,0.013,26.13,3.188,5.374,132.5,17.26,11.1,0.033,0.019,0.007,AAA-222-111-000-0-0,,
206319659,22 02 27.598,-07 56 04.78,1,17.547,,,,22022759-0756047,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.048,0.126,15.275,0.159,14.63,0.127,3712,450,321,4.96,0.125,0.175,-0.148,0.2,0.36,0.289,0.157,0.102,0.32,0.205,0.147,9.649,13.07,5.552,524.1,405.7,228.7,0.042,0.016,0.009,BCB-222-111-000-0-0,,
206319777,22 02 43.928,-07 55 58.41,1,10.876,,5802-221-1,411-134812,22024392-0755583,,STAR,gri,rav,37.6,2.3,-3.8,2.4,,,11.637,0.099,11.166,0.112,,,11.221,0.03,10.876,0.04,10.727,0.06,,,9.943,0.026,9.678,0.026,9.659,0.024,5678,169,169,3.834,0.065,0.078,-0.445,0.15,0.15,2.006,0.298,0.189,1.032,0.146,0.088,0.119,0.04,0.034,343.8,55.33,32.56,0.041,0.014,0.009,AAA-222-111-000-0-0,,
206319937,22 18 12.981,-07 55 48.47,1,16.969,,,,22181298-0755484,1659-301-5-0196-0132,EXTENDED,gri,,7,3,-6,3,,,,,,,18.893,0.049,17.597,0.008,17.02,0.007,16.7,0.007,16.492,0.02,16.553,0.137,15.757,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,BCD-222-111-000-0-0,13.8,
206319939,22 06 02.432,-07 55 48.22,1,12.43,,5802-241-1,411-134952,22060239-0755482,,STAR,gri,rpm,14.6,4.4,-13.9,4.9,,,12.813,0.306,11.996,0.201,,,12.816,0.031,12.21,0.04,12.264,0.061,,,11.062,0.024,10.662,0.026,10.6,0.021,5505,176,110,4.463,0.05,0.63,-0.007,0.09,0.39,0.963,1.079,0.086,0.979,0.137,0.068,1.083,0.287,0.962,282.1,296.5,37.75,0.04,0.013,0.007,AAA-222-111-000-0-0,,
206319951,22 03 22.113,-07 55 47.49,1,13.899,,,411-134834,22032211-0755474,,STAR,gri,rpm,-3.1,1.9,-5.6,1.9,,,15.08,0.02,14.162,0.037,,,14.569,0.037,13.895,0.045,13.611,0.068,,,12.493,0.026,11.968,0.024,11.89,0.023,5002,79,99,2.71,0.49,0.588,-0.85,0.36,0.3,5.843,5.311,2.434,0.899,0.05,0.05,0.003,0.014,0.003,2768,2516,1153,0.043,0.014,0.01,AAA-222-111-000-0-0,,
206320039,22 20 00.233,-07 55 42.07,1,16.094,,,,22200023-0755420,1659-301-5-0199-0166,STAR,gri,rpm,-3,3,55,3,,,,,,,20.703,0.08,18.085,0.007,16.605,0.004,15.241,0.004,14.536,0.004,13.136,0.024,12.59,0.024,12.319,0.027,3463,62,104,5.047,0.056,0.035,0.062,0.2,0.2,0.233,0.021,0.044,0.223,0.024,0.053,16.99,7.344,2.362,95.08,3.477,20.69,0.023,0.014,0.006,AAA-222-111-000-0-0,,
206320062,22 26 31.847,-07 55 40.84,1,13.625,,,411-135632,22263184-0755407,,STAR,gri,rpm,19.6,2.2,-4.4,3.8,,,14.672,0.01,13.851,0.05,,,14.253,0.03,13.615,0.02,13.355,0.05,,,12.398,0.026,11.989,0.027,11.914,0.032,5334,129,108,4.53,0.04,0.776,-0.154,0.2,0.48,0.84,1.297,0.058,0.878,0.051,0.062,1.44,0.307,1.347,426,618.2,37.12,0.042,0.017,0.007,AAA-222-111-000-0-0,,
206320151,22 21 20.609,-07 55 36.44,1,16.622,,,,22212060-0755364,1659-301-5-0201-0127,EXTENDED,gri,,2,29,104,34,,,,,,,19.732,0.083,17.692,0.008,16.637,0.005,16.164,0.005,15.792,0.01,15.505,0.089,14.684,0.133,14.169,0.098,,,,,,,,,,,,,,,,,,,,,,,,,ABA-222-111-000-0-0,101.4,0820-0842161
206320171,22 07 27.279,-07 55 35.53,1,18.119,,,,22072727-0755355,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.573,0.142,15.782,0.157,15.324,0.203,3813,579,362,4.941,0.135,0.189,-0.243,0.25,0.45,0.304,0.173,0.11,0.357,0.202,0.169,8.953,10.41,5.405,680.4,719.1,307.4,0.042,0.016,0.009,BCC-222-111-000-0-0,,
206320221,22 06 39.063,-07 55 32.87,1,10.124,,5802-76-1,411-134967,22063906-0755327,,STAR,gri,rav,-20.5,2.2,-81.8,2.3,,,11.369,0.091,10.25,0.048,,,10.712,0.03,9.862,0.04,9.872,0.36,,,8.482,0.029,7.992,0.046,7.874,0.027,4805,76,76,3.208,0.155,0.155,0.015,0.12,0.15,4.518,1.18,0.795,1.28,0.181,0.13,0.012,0.01,0.005,336.8,66.27,65.31,0.04,0.016,0.009,AAA-111-111-000-0-0,,
206320258,22 20 10.445,-07 55 31.48,1,12.089,,,411-135438,22201045-0755314,,STAR,gri,rpm,-0.3,2.1,1.5,2.5,,,13.618,0.03,12.397,0.03,,,13.015,0.02,12.009,0.01,11.691,0.04,,,10.336,0.022,9.72,0.022,9.6,0.023,4531,72,72,2.4,0.23,0.598,-0.053,0.15,0.54,11.134,8.941,2.842,1.146,0.155,0.216,6.93E-04,9.13E-04,6.15E-04,1710,1275,382.6,0.045,0.024,0.011,AAA-222-111-000-0-0,,
206320417,22 16 51.109,-07 55 21.83,1,11.415,,5803-326-1,411-135342,22165110-0755217,,STAR,gri,rpm,-21.5,2.4,-35.4,2.6,,,11.99,0.175,11.585,0.177,,,11.732,0.03,11.228,0.04,11.279,0.06,,,10.2,0.026,9.833,0.024,9.778,0.021,5791,137,137,4.378,0.102,0.408,-0.092,0.18,0.24,1.054,0.681,0.13,1.013,0.089,0.089,0.813,0.309,0.616,215.1,129,31.17,0.036,0.013,0.008,AAA-222-111-000-0-0,,
206320458,22 27 16.316,-07 55 19.42,1,16.617,,,,22271631-0755194,2576-301-6-0102-0127,EXTENDED,gri,,0,3,-6,3,,,,,,,18.866,0.048,17.425,0.007,16.692,0.005,16.271,0.005,15.963,0.013,15.617,0.069,14.96,0.098,14.319,0.082,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,21,
206320651,22 22 02.667,-07 55 06.68,1,16.199,,,411-135493,22220264-0755064,1659-301-5-0202-0146,STAR,JHK,rpm,51.8,4.4,-25,5.2,,,,,,,,,,,,,,,,,13.977,0.034,13.326,0.027,13.128,0.034,3905,231,192,4.905,0.091,0.078,-0.205,0.25,0.3,0.375,0.077,0.083,0.416,0.085,0.119,7.591,4.664,2.291,247.4,69.85,69.82,0.037,0.013,0.009,AAA-222-111-000-0-0,,
206320733,22 26 19.941,-07 55 01.71,1,17.54,,,,22261994-0755017,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.041,0.109,15.304,0.143,14.75,0.142,3775,449,321,4.935,0.15,0.175,-0.199,0.25,0.35,0.313,0.168,0.11,0.341,0.191,0.159,9.682,10.32,5.627,566.6,431.7,279.5,0.042,0.016,0.009,ABB-222-111-000-0-0,,
206320756,22 27 11.389,-07 55 00.04,1,17.758,,,,,2576-301-6-0102-0190,EXTENDED,gri,,0,3,-4,3,,,,,,,19.494,0.075,18.338,0.012,17.857,0.011,17.509,0.012,17.359,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206320891,22 28 30.612,-07 54 53.05,1,14.969,,,411-135713,22283061-0754532,2576-301-6-0104-0140,STAR,JHK,rpm,7.9,4,-82.6,5.4,,,,,,,,,,,,,,,,,13.013,0.024,12.471,0.023,12.243,0.024,3605,133,186,5.017,0.077,0.055,-0.058,0.16,0.24,0.262,0.051,0.065,0.265,0.071,0.085,14.61,8.545,4.267,101.6,23.74,30.01,0.024,0.01,0.008,AAA-222-111-000-0-0,,
206321032,22 00 07.068,-07 54 44.28,1,17.809,,,,22000706-0754442,1659-301-4-0166-0322,EXTENDED,gri,,1,3,-7,3,,,,,,,20.093,0.1,18.646,0.013,17.876,0.01,17.45,0.01,17.07,0.03,16.473,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDU-220-110-000-0-0,22.7,
206321053,22 27 18.984,-07 54 43.03,1,18.045,,,,,2576-301-6-0102-0195,EXTENDED,gri,,1,3,-13,3,,,,,,,19.888,0.087,18.721,0.014,18.14,0.012,17.755,0.013,17.508,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206321074,22 12 28.459,-07 54 41.89,1,16.873,,,,22122845-0754418,2576-301-5-0077-0217,STAR,gri,rpm,38,3,10,3,,,,,,,21.911,0.23,18.916,0.01,17.429,0.005,15.997,0.004,15.228,0.005,13.796,0.024,13.268,0.022,13.087,0.024,3571,103,144,5.062,0.025,0.025,-0.149,0.24,0.2,0.224,0.026,0.012,0.214,0.038,0.015,18.28,1.995,3.421,121.2,18.21,10.15,0.031,0.003,0.008,AAA-222-111-000-0-0,,
206321124,22 02 08.262,-07 54 38.74,1,17.934,,,,22020826-0754387,4828-301-4-0590-0210,EXTENDED,gri,,5,3,4,3,,,,,,,20.113,0.091,18.743,0.011,18.026,0.009,17.587,0.009,17.275,0.024,16.59,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDD-222-111-000-0-0,20.3,
206321136,22 17 26.238,-07 54 37.89,1,11.668,,5803-48-1,411-135361,22172624-0754379,,STAR,gri,rav,2.4,1.8,2.8,1.9,,,11.709,0.096,11.84,0.191,,,11.77,0.02,11.634,0.07,11.798,0.32,,,10.888,0.024,10.713,0.022,10.669,0.023,6689,160,160,4.175,0.09,0.108,-0.019,0.1,0.14,1.528,0.279,0.172,1.36,0.116,0.083,0.35,0.127,0.123,492.5,110.6,47.45,0.042,0.018,0.01,AAA-222-111-000-0-0,,
206321186,22 00 24.579,-07 54 34.88,1,12.912,,,411-134730,22002458-0754349,,STAR,gri,rpm,2.3,1.2,-1.3,1.3,,,13.064,0.041,12.889,0.031,,,12.895,0.031,12.918,0.041,12.968,0.063,,,12.373,0.027,12.307,0.026,12.292,0.024,7325,73,295,4.183,0.02,0.36,-0.092,0.12,0.05,1.642,0.309,0.033,1.512,0.23,0.03,0.34,0.02,0.124,990.3,366.7,29.71,0.042,0.007,0.001,AAA-222-111-000-0-0,,
206321233,22 29 33.790,-07 54 32.64,1,17.179,,,,,8095-301-1-0150-0383,EXTENDED,gri,,1,4,30,4,,,,,,,18.797,0.063,17.712,0.01,17.278,0.011,16.951,0.012,16.755,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206321288,22 00 15.834,-07 54 29.04,1,14.721,,,411-134723,22001584-0754289,,STAR,gri,rpm,-10.9,2.6,-3.1,4.9,,,16.668,0.06,15.321,0.05,,,16.03,0.051,14.722,0.052,14.161,0.074,,,12.619,0.023,11.903,0.025,11.804,0.021,4103,122,122,4.786,0.03,0.048,0.067,0.15,0.12,0.503,0.053,0.036,0.57,0.062,0.039,4.366,0.59,0.89,200.5,23.94,18.48,0.034,0.014,0.009,AAA-222-111-000-0-0,,
206321303,22 12 41.069,-07 54 28.15,1,12.774,,,411-135193,22124107-0754281,,STAR,gri,rpm,5.3,1.6,-8,1.8,,,13.452,0.042,12.878,0.031,,,13.11,0.031,12.75,0.041,12.629,0.062,,,11.787,0.024,11.577,0.022,11.501,0.021,6257,153,102,4.179,0.138,0.115,-0.124,0.2,0.24,1.411,0.259,0.219,1.186,0.1,0.159,0.384,0.23,0.144,634.3,112.3,95.41,0.043,0.014,0.009,AAA-222-111-000-0-0,,
206321500,22 02 04.711,-07 54 17.88,1,18.634,,,,22020471-0754178,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,16.172,0.132,15.323,0.175,15.239,0.191,4010,634,396,4.866,0.155,0.186,-0.258,0.3,0.48,0.395,0.172,0.157,0.465,0.172,0.206,5.868,8.737,3.123,753.8,562.2,322,0.042,0.016,0.009,BCC-222-111-000-0-0,,
206321525,21 59 17.361,-07 54 16.28,1,18.162,,,,,1659-301-4-0165-0408,EXTENDED,gri,,-2,3,3,3,,,,,,,19.873,0.097,18.61,0.015,18.18,0.014,17.97,0.018,17.918,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206321560,22 07 23.274,-07 54 14.70,1,17.567,,,,,4832-301-6-0580-0298,EXTENDED,gri,,-11,2,5,2,,,,,,,19.504,0.107,18.026,0.011,17.633,0.011,17.371,0.014,17.384,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206321569,22 30 38.175,-07 54 14.36,1,16.888,,,,22303817-0754143,8095-301-1-0152-0233,EXTENDED,gri,,5,2,4,2,,,,,,,18.945,0.053,17.692,0.008,16.963,0.006,16.544,0.006,16.239,0.016,16.075,0.117,15.164,0.14,14.978,0.158,,,,,,,,,,,,,,,,,,,,,,,,,BBC-222-111-000-0-0,43.6,
206321619,22 03 23.053,-07 54 10.82,1,13.131,,,411-134838,22032304-0754107,,STAR,gri,rpm,-4.2,1.6,-19.3,1.9,,,14.607,0.049,13.504,0.033,,,14.044,0.034,13.129,0.042,12.739,0.062,,,11.441,0.024,10.779,0.024,10.647,0.019,4545,73,110,4.668,0.036,0.03,-0.056,0.12,0.3,0.647,0.039,0.06,0.721,0.037,0.074,2.598,0.525,0.335,170.8,27.48,23.67,0.035,0.007,0.007,AAA-222-111-000-0-0,,
206321628,21 59 47.891,-07 54 10.23,1,19.318,,,,,1659-301-4-0165-0272,STAR,gri,,-17,4,-29,4,,,,,,,19.253,0.027,19.196,0.011,19.359,0.015,19.491,0.021,19.935,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206321673,22 26 58.074,-07 54 07.32,1,13.183,,,411-135647,22265808-0754072,,STAR,gri,rpm,-4.1,2.2,9.6,2.6,,,14.108,0.02,13.39,0.05,,,13.727,0.02,13.188,0.01,12.95,0.01,,,12.076,0.024,11.718,0.027,11.645,0.028,5469,161,129,3.718,0.726,0.726,-0.758,0.6,0.5,1.919,2.138,1.118,0.892,0.126,0.035,0.105,1.026,0.095,882.3,858.8,483.1,0.042,0.022,0.008,AAA-222-111-000-0-0,,
206321761,22 07 04.981,-07 54 03.32,1,16.821,,,,22070498-0754033,4832-301-6-0580-0135,EXTENDED,gri,,-6,2,1,2,,,,,,,19.656,0.087,17.879,0.008,16.864,0.005,16.368,0.005,16.016,0.012,15.643,0.079,14.902,0.09,14.361,0.097,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,37,
206321810,22 03 25.598,-07 53 59.84,1,12.164,,,411-134839,22032559-0753597,,STAR,gri,rpm,-7.4,4.8,-4.7,4.2,,,13.009,0.041,12.33,0.03,,,12.645,0.031,12.135,0.04,11.958,0.06,,,11.032,0.024,10.737,0.024,10.635,0.019,5917,119,143,4.207,0.19,0.342,-0.004,0.18,0.15,1.297,0.823,0.26,1.119,0.161,0.08,0.446,0.404,0.323,406.7,223.2,93.89,0.045,0.03,0.01,AAA-222-111-000-0-0,,
206321891,22 12 10.338,-07 53 55.65,1,13.29,,,411-135171,22121033-0753556,,STAR,gri,rpm,13.8,1.3,-3,1.4,,,14.198,0.046,13.448,0.033,,,13.782,0.033,13.254,0.042,13.079,0.064,,,12.091,0.024,11.75,0.023,11.709,0.021,5753,134,168,4.38,0.1,0.48,-0.133,0.25,0.35,1.071,0.763,0.166,0.994,0.087,0.101,0.753,0.4,0.604,518.3,324.6,111.9,0.041,0.014,0.01,AAA-222-111-000-0-0,,
206322094,22 03 15.413,-07 53 43.27,1,12.945,,,411-134828,22031541-0753432,,STAR,gri,rpm,1.5,1.5,-5.6,2,,,14.265,0.046,13.271,0.032,,,13.769,0.033,12.928,0.041,12.592,0.062,,,11.382,0.026,10.86,0.024,10.719,0.021,4807,95,76,2.534,0.792,0.432,-0.437,0.35,0.49,8.141,4.667,4.594,0.962,0.208,0.08,0.001,0.016,8.49E-04,2213,1202,1214,0.046,0.029,0.011,AAA-222-111-000-0-0,,
206322098,22 01 43.537,-07 53 43.17,1,18.254,,,,22014353-0753431,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.694,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDU-220-110-000-0-0,33.4,
206322179,22 22 32.327,-07 53 38.62,1,12.231,,5804-1433-1,411-135505,22223232-0753383,,STAR,gri,rpm,-17.7,3,-9.1,3.2,,,12.915,0.409,11.78,0.218,,,12.599,0.04,12.181,0.01,12.074,0.04,,,11.178,0.026,10.885,0.022,10.843,0.021,6075,97,121,4.183,0.165,0.231,-0.087,0.16,0.2,1.351,0.425,0.275,1.124,0.114,0.114,0.411,0.311,0.224,459.3,112.3,90.23,0.042,0.014,0.01,AAA-222-111-000-0-0,,
206322237,22 05 01.096,-07 53 35.80,1,11.97,,,411-134906,22050109-0753357,,STAR,gri,rpm,-4.1,1.2,-7.3,1.2,,,12.778,0.041,12.13,0.03,,,12.406,0.03,12.009,0.04,11.783,0.06,,,11.016,0.024,10.751,0.027,10.685,0.019,6115,148,148,4.073,0.238,0.17,-0.082,0.15,0.27,1.542,0.491,0.372,1.179,0.177,0.177,0.285,0.368,0.142,471.7,151.6,114.7,0.043,0.016,0.011,AAA-222-111-000-0-0,,
206322268,22 06 54.525,-07 53 34.16,1,15.229,,,411-134979,22065452-0753341,4832-301-6-0579-0245,STAR,gri,rpm,5,2.6,11.4,2.6,,,16.879,0.08,15.615,0.056,,,16.25,0.03,15,0.03,14.792,0.49,,,12.909,0.023,12.257,0.029,12.099,0.023,4098,98,98,4.803,0.035,0.042,-0.087,0.15,0.12,0.475,0.05,0.038,0.54,0.071,0.044,4.864,0.851,0.855,213.8,30.32,22.37,0.034,0.017,0.006,AAA-222-111-000-0-0,,
206322282,22 27 23.437,-07 53 33.68,1,12.993,,,411-135665,22272343-0753338,,STAR,gri,rpm,19,1.8,18.8,2.1,,,14.643,0.05,13.481,0.01,,,14.118,0.03,12.979,0.01,12.511,0.01,,,11.253,0.021,10.651,0.027,10.519,0.02,4261,51,42,4.714,0.022,0.02,0.153,0.05,0.18,0.586,0.012,0.015,0.65,0.013,0.013,3.211,0.262,0.193,129.9,3.896,5.157,0.03,0.005,0.01,AAA-222-111-000-0-0,,
206322310,22 28 15.197,-07 53 31.11,1,12.053,,5811-400-1,411-135702,22281520-0753310,,STAR,gri,rpm,-1.6,2.8,-23.9,3.2,,,12.882,0.343,12.412,0.283,,,12.447,0.04,12.113,0.04,11.885,0.03,,,11.167,0.024,10.874,0.023,10.832,0.021,6095,146,146,4.225,0.155,0.217,-0.272,0.25,0.4,1.259,0.355,0.236,1.016,0.13,0.13,0.454,0.308,0.234,420.5,95.64,77.92,0.044,0.016,0.009,AAA-222-111-000-0-0,,
206322349,22 17 41.942,-07 53 28.99,1,16.906,,,,22174194-0753289,1659-301-5-0195-0176,EXTENDED,gri,,1,3,7,3,,,,,,,20.238,0.119,18.076,0.01,16.884,0.005,16.404,0.005,16.015,0.011,15.637,0.077,14.977,0.124,14.135,0.088,,,,,,,,,,,,,,,,,,,,,,,,,ABA-222-111-000-0-0,53.2,
206322522,22 20 55.745,-07 53 17.94,1,16.932,,,,22205574-0753179,1659-301-5-0200-0073,EXTENDED,gri,,,,,,,,,,,,17.154,0.009,17.086,0.005,16.881,0.005,16.434,0.005,16.43,0.01,15.726,0.084,14.886,0.103,14.041,0.073,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-cc0-0-0,5.9,
206322528,22 31 39.102,-07 53 17.31,1,12.616,,,411-135795,22313908-0753173,,STAR,gri,rpm,8.5,2.2,-2,1.2,,,13.322,0.042,12.707,0.031,,,12.975,0.031,12.575,0.041,12.462,0.061,,,11.598,0.023,11.277,0.024,11.201,0.025,6044,122,147,4.176,0.17,0.204,-0.168,0.2,0.24,1.34,0.407,0.266,1.054,0.12,0.12,0.391,0.346,0.208,547.7,148.2,116.6,0.042,0.016,0.01,AAA-222-111-000-0-0,,
