EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
206049745,22 32 13.583,-13 25 45.45,1,12.307,,,383-164291,22321357-1325454,,STAR,gri,rav,50.4,0.9,20.4,1.1,,,13.223,0.01,12.449,0.01,,,12.799,0.03,12.227,0.01,12.097,0.02,,,11.112,0.023,10.768,0.025,10.704,0.025,5070,244,152,3.642,0.132,0.132,-0.06,0.1,0.12,2.859,0.319,0.546,1.222,0.179,0.1,0.056,0.036,0.017,720.4,104.4,105.3,0.042,0.013,0.008,AAA-222-111-000-0-0,,
206049764,22 09 21.797,-13 25 43.91,1,12.445,,,383-163529,22092179-1325438,,STAR,gri,rav,-7.3,1.9,1,1.5,,,13.525,0.02,12.66,0.04,,,13.073,0.01,12.396,0.02,12.176,0.02,,,11.101,0.024,10.614,0.023,10.529,0.025,3860,157,126,5.03,0.06,0.1,-0.54,0.12,0.12,0.25,0.095,0.041,0.257,0.129,0.054,14.65,6.331,6.102,44.94,21.1,7.215,0.012,0.007,0.005,AAA-222-111-000-0-0,,
206049789,22 09 47.313,-13 25 41.26,1,11.945,,5809-1366-1,383-163545,22094730-1325413,,STAR,gri,rpm,35.2,1.9,-19,2.2,,,12.855,0.485,11.644,0.218,,,12.363,0.03,11.893,0.01,11.766,0.03,,,10.877,0.021,10.559,0.025,10.503,0.023,5917,95,119,4.364,0.07,0.196,-0.153,0.15,0.24,1.082,0.337,0.115,1.003,0.089,0.089,0.771,0.26,0.398,300.3,97.58,36.57,0.04,0.014,0.01,AAA-222-111-000-0-0,,
206049796,22 49 43.136,-13 25 40.86,1,10.946,,5819-1019-1,383-164832,22494312-1325406,,STAR,gri,rav,43.3,1.4,-50,1.4,,,11.582,0.086,10.933,0.077,,,11.23,0.03,10.801,0.01,10.824,0.34,,,9.851,0.031,9.557,0.026,9.446,0.021,5795,136,170,3.944,0.168,0.105,0.005,0.12,0.12,1.838,0.317,0.367,1.163,0.121,0.121,0.171,0.149,0.056,310.7,49.34,57.93,0.04,0.014,0.008,AAA-222-111-000-0-0,,
206049800,22 19 58.694,-13 25 40.03,1,16.622,,,,22195869-1325400,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.187,0.094,14.452,0.115,14.116,0.086,3915,447,372,4.883,0.15,0.18,-0.17,0.25,0.3,0.387,0.161,0.149,0.437,0.174,0.209,6.314,8.556,3.222,460.9,291.8,205,0.04,0.016,0.009,ABA-222-111-000-0-0,,
206049811,22 16 07.755,-13 25 39.11,1,12.882,,,383-163758,22160775-1325391,,STAR,gri,rav,-8.2,1.2,-15.7,3,,,13.839,0.02,13.044,0.04,,,13.382,0.02,12.816,0.01,12.668,0.18,,,11.656,0.027,11.259,0.023,11.187,0.024,4746,114,114,2.369,0.108,0.03,-0.215,0.12,0.12,10.81,0.328,1.668,1.017,0.02,0.037,7.82E-04,4.13E-04,6.88E-05,3019,345.1,480.1,0.044,0.02,0.009,AAA-222-111-000-0-0,,
206049818,22 50 31.690,-13 25 38.65,1,18.031,,,,22503169-1325386,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.493,0.145,15.604,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,BCU-220-110-000-0-0,35.8,
206049832,22 34 28.459,-13 25 36.65,1,9.65,,5817-163-1,383-164361,22342844-1325366,,STAR,gri,rpm,4.7,1.3,-1.6,1.3,,,10.978,0.056,9.906,0.031,,,10.543,0.01,9.836,0.04,9.267,0.03,,,8.088,0.026,7.555,0.049,7.452,0.02,4820,96,96,1.562,0.609,0.174,-1.457,0.45,0.63,25.027,4.377,12.192,0.863,0.039,0.058,5.32E-05,3.45E-04,2.44E-05,1367,346.1,626.1,0.041,0.01,0.008,AAA-111-111-000-0-0,,
206049924,22 09 10.296,-13 25 28.71,1,12.66,,,383-163523,22091029-1325286,,STAR,gri,rpm,10.7,1.2,0.5,1.3,,,13.284,0.03,12.742,0.03,,,12.969,0.01,12.616,0.02,12.528,0.03,,,11.736,0.023,11.472,0.025,11.432,0.025,6230,125,125,4.148,0.145,0.145,-0.263,0.24,0.32,1.389,0.344,0.234,1.113,0.12,0.168,0.361,0.252,0.148,614.8,127.8,105.8,0.041,0.013,0.009,AAA-222-111-000-0-0,,
206049954,22 35 37.376,-13 25 25.59,1,13.152,,,383-164398,22353737-1325255,,STAR,gri,rpm,24.4,1.1,-61.5,2.5,,,14.044,0.01,13.349,0.02,,,13.649,0.03,13.147,0.02,12.939,0.02,,,11.981,0.024,11.62,0.022,11.559,0.019,5610,89,89,4.61,0.028,0.091,-1.059,0.44,0.16,0.69,0.131,0.039,0.704,0.088,0.022,2.119,0.314,0.686,315.8,74.5,19.44,0.042,0.016,0.006,AAA-222-111-000-0-0,,
206049991,22 13 48.096,-13 25 21.18,1,11.723,,5809-597-1,383-163671,22134811-1325212,,STAR,gri,rpm,-14.4,1.6,17.9,1.6,,,12.273,0.214,11.701,0.174,,,12.057,0.02,11.708,0.01,11.581,0.03,,,10.834,0.024,10.56,0.023,10.494,0.024,6204,74,98,4.15,0.175,0.125,-0.439,0.3,0.3,1.337,0.234,0.235,1.003,0.171,0.122,0.368,0.29,0.141,382.1,68.91,68.94,0.042,0.014,0.009,AAA-222-111-000-0-0,,
206050017,22 14 33.412,-13 25 18.89,1,18.215,,,,22143341-1325188,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.659,0.169,15.794,0.194,15.183,0.184,3784,570,356,4.958,0.13,0.182,-0.243,0.25,0.45,0.309,0.18,0.114,0.333,0.216,0.154,10.78,12.26,6.447,680.4,719.1,307.4,0.042,0.018,0.009,CCC-222-111-000-0-0,,
206050032,22 28 54.401,-13 25 17.86,1,13.211,,,,22285440-1325178,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,10.768,0.023,10.217,0.025,9.843,0.021,2617,795,110,5.271,0.025,0.18,-0.059,0.12,0.3,0.113,0.09,0.004,0.09,0.1,0.004,61.11,4.371,38.82,28.41,39.12,11.87,0.007,0.014,0.004,AAA-222-111-000-0-0,,
206050109,22 20 26.864,-13 25 11.46,1,12.093,,,383-163915,22202685-1325114,,STAR,gri,rpm,3,1.9,-26,1.2,,,12.72,0.041,12.201,0.03,,,12.389,0.03,12.04,0.04,11.965,0.06,,,11.139,0.023,10.87,0.024,10.823,0.023,6207,127,127,4.227,0.11,0.176,-0.207,0.2,0.32,1.294,0.314,0.164,1.087,0.124,0.149,0.477,0.205,0.226,428,111.8,61.36,0.041,0.013,0.008,AAA-222-111-000-0-0,,
206050114,22 15 17.579,-13 25 11.30,1,18.017,,,,22151757-1325112,,EXTENDED,J,,,,,,,,,,,,,,,,,,,,,,16.481,0.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDU-220-110-000-1-0,28,
206050140,22 06 42.112,-13 25 08.59,1,12.685,,,383-163441,22064210-1325085,,STAR,gri,rpm,10,2,4.1,1.1,,,13.393,0.03,12.817,0.01,,,13.045,0.02,12.663,0.041,12.53,0.01,,,11.655,0.023,11.362,0.022,11.362,0.023,6062,122,97,4.173,0.204,0.17,-0.208,0.2,0.24,1.322,0.402,0.262,1.064,0.111,0.111,0.378,0.398,0.17,556.4,163,126.1,0.042,0.014,0.009,AAA-222-111-000-0-0,,
206050222,22 17 39.063,-13 24 58.86,1,12.818,,,383-163815,22173906-1324587,,STAR,gri,rpm,17.4,1.3,-2.9,1.2,,,13.566,0.043,12.98,0.031,,,13.199,0.032,12.799,0.041,12.655,0.062,,,11.768,0.022,11.454,0.025,11.381,0.025,6014,146,97,4.245,0.14,0.252,-0.262,0.25,0.35,1.231,0.393,0.221,1.014,0.109,0.109,0.475,0.323,0.268,527.3,143.3,95.71,0.042,0.014,0.008,AAA-222-111-000-0-0,,
206050298,22 46 11.197,-13 24 52.81,1,15.789,,,383-164709,22461118-1324528,,STAR,gri,rpm,15.2,3.5,-9.7,3.5,,,17.702,0.17,16.242,0.072,,,17.064,0.03,15.744,0.05,15.242,0.16,,,13.62,0.028,13.017,0.036,12.901,0.034,3986,119,119,4.854,0.077,0.055,-0.168,0.2,0.24,0.421,0.058,0.078,0.476,0.07,0.098,6.042,3.019,1.352,248.7,42.16,48.96,0.037,0.017,0.007,AAA-222-111-000-0-0,,
206050335,22 29 18.229,-13 24 48.85,1,16.235,,,,22291822-1324488,,EXTENDED,JHK,,,,,,,,,,,,,,,,,,,,,,14.12,0.054,13.704,0.078,13.303,0.074,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-1-0,46.6,
206050406,22 47 13.117,-13 24 42.69,1,15.926,,,383-164750,22471311-1324427,,STAR,JHK,rpm,5.8,3.4,8.3,3.3,,,,,,,,,,,,,,,,,13.845,0.03,13.191,0.03,13.038,0.027,4234,242,242,4.748,0.084,0.07,-0.059,0.16,0.24,0.531,0.083,0.098,0.602,0.085,0.102,3.766,1.96,0.974,388.1,87.18,95.86,0.04,0.016,0.008,AAA-222-111-000-0-0,,
206050461,22 15 09.016,-13 24 37.50,1,12.148,,,383-163721,22150901-1324374,,STAR,gri,rpm,-16.6,1.1,-10.6,1,,,12.817,0.03,12.285,0.04,,,12.488,0.03,12.158,0.01,12.002,0.02,,,11.312,0.024,11.097,0.021,11.023,0.023,6259,125,100,4.21,0.102,0.136,-0.308,0.25,0.3,1.307,0.254,0.156,1.081,0.148,0.123,0.443,0.197,0.158,475,88.75,63.19,0.042,0.024,0.008,AAA-222-111-000-0-0,,
206050466,22 31 39.810,-13 24 37.13,1,16.007,,,383-164274,22313980-1324372,,STAR,JHK,rpm,10.3,5,-11.2,3.4,,,,,,,,,,,,,,,,,14.113,0.031,13.463,0.028,13.362,0.039,4342,222,267,4.724,0.096,0.06,-0.074,0.16,0.28,0.555,0.075,0.102,0.619,0.075,0.106,3.394,1.791,0.79,463.3,96.29,120.8,0.041,0.016,0.008,AAA-222-111-000-0-0,,
206050507,22 47 16.713,-13 24 33.66,1,17.236,,,,22471671-1324336,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.758,0.083,15.172,0.108,14.626,0.11,3674,445,278,4.984,0.115,0.161,-0.115,0.2,0.32,0.284,0.136,0.092,0.276,0.193,0.12,12.25,11.36,6.674,399.4,336.1,159.3,0.041,0.016,0.009,AAB-222-111-000-0-0,,
206050515,22 16 49.798,-13 24 32.45,1,16.449,,,,22164979-1324324,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.026,0.072,14.328,0.077,13.9,0.072,3723,367,314,4.962,0.115,0.161,-0.081,0.16,0.28,0.3,0.147,0.098,0.302,0.19,0.135,10.79,10,5.878,298.9,206.3,122.1,0.04,0.018,0.01,AAA-222-111-000-0-0,,
206050573,22 20 17.251,-13 24 26.45,1,10.994,,5810-399-1,383-163910,22201724-1324265,,STAR,gri,rav,14.7,2.1,0,2.2,,,11.861,0.155,11.255,0.122,,,11.422,0.03,10.936,0.04,10.811,0.06,,,9.833,0.026,9.536,0.022,9.445,0.021,7423,149,149,4.196,0.045,0.063,0.062,0.1,0.1,1.663,0.151,0.1,1.616,0.078,0.065,0.339,0.059,0.068,355.4,38.62,22.19,0.042,0.014,0.008,AAA-222-111-000-0-0,,
206050661,22 37 37.603,-13 24 16.71,1,13.858,,,383-164463,22373759-1324166,,STAR,gri,rpm,1.4,2.8,-7.1,2.1,,,15.341,0.04,14.221,0.02,,,14.778,0.01,13.838,0.01,13.464,0.09,,,12.158,0.023,11.553,0.022,11.464,0.025,4624,73,73,2.493,2.02,0.505,-0.318,0.3,0.42,8.681,6.37,7.99,0.954,0.071,0.171,0.001,1.539,9.39E-04,3037,2541,2770,0.042,0.031,0.007,AAA-222-111-000-0-0,,
206050709,22 08 38.458,-13 24 12.57,1,13.519,,,383-163505,22083845-1324124,,STAR,gri,rpm,-10.5,1.6,-72.4,1.7,,,14.547,0.04,13.732,0.05,,,14.114,0.03,13.496,0.02,13.264,0.01,,,12.194,0.024,11.716,0.024,11.755,0.026,5271,63,84,4.599,0.072,0.03,-0.647,0.25,0.35,0.695,0.06,0.073,0.706,0.062,0.051,2.079,0.661,0.318,302.4,95.14,50.41,0.045,0.01,0.012,AAA-222-111-000-0-0,,
206050724,22 33 06.401,-13 24 11.37,1,13.098,,,383-164322,22330640-1324112,,STAR,gri,rav,67.8,1.2,14,1.3,,,14.656,0.01,13.529,0.03,,,14.135,0.034,13.091,0.02,12.653,0.06,,,11.297,0.023,10.688,0.024,10.539,0.023,4518,138,138,4.673,0.036,0.03,-0.074,0.15,0.15,0.634,0.04,0.049,0.705,0.035,0.057,2.657,0.465,0.289,153.8,18.45,19.04,0.031,0.008,0.006,AAA-222-111-000-0-0,,
206050740,21 59 30.000,-13 24 10.06,1,16.112,,,383-163148,21592998-1324098,,STAR,JHK,rpm,9.5,11.2,-8.3,11.2,,,,,,,,,,,,,,,,,13.857,0.036,13.146,0.045,12.998,0.037,4223,208,208,4.753,0.07,0.07,-0.054,0.18,0.24,0.535,0.078,0.08,0.606,0.078,0.094,3.638,1.501,0.91,380.6,86.57,82.98,0.041,0.016,0.008,AAA-222-111-000-0-0,,
206050859,22 20 06.643,-13 23 59.83,1,13.814,,,384-156530,22200663-1323598,,STAR,gri,rpm,12.4,2.8,-11.7,1.8,,,15.115,0.04,14.106,0.036,,,14.594,0.037,13.79,0.044,13.48,0.066,,,12.387,0.03,11.938,0.027,11.821,0.027,5079,147,105,4.555,0.04,0.848,-0.074,0.24,0.2,0.807,1.559,0.068,0.86,0.095,0.06,1.592,0.278,1.517,380.9,707.6,31.91,0.044,0.03,0.008,AAA-222-111-000-0-0,,
206050880,22 36 45.194,-13 23 57.47,1,14.498,,,384-157092,22364519-1323575,,STAR,gri,rpm,46.5,5,-52.4,2.6,,,16.722,0.08,15.208,0.05,,,16.055,0.06,14.601,0.02,13.831,0.06,,,12.251,0.026,11.552,0.027,11.364,0.023,3827,61,108,4.882,0.098,0.042,0.04,0.12,0.12,0.398,0.034,0.093,0.441,0.044,0.106,6.876,4.276,1.024,118,20.95,27.16,0.029,0.018,0.007,AAA-222-111-000-0-0,,
206050887,22 50 39.332,-13 23 56.89,1,11.789,,,384-157473,22503932-1323569,,STAR,gri,rav,52.3,0.9,0.8,0.8,,,12.95,0.02,12.029,0.03,,,12.487,0.03,11.725,0.02,11.49,0.01,,,10.39,0.026,9.946,0.022,9.831,0.023,4990,149,149,4.603,0.03,0.025,-0.115,0.12,0.15,0.734,0.042,0.039,0.797,0.047,0.047,1.993,0.243,0.217,133.4,12.87,11.74,0.029,0.011,0.006,AAA-222-111-000-0-0,,
206050902,22 16 06.329,-13 23 55.47,1,15.646,,,384-156381,22160632-1323555,,STAR,JHK,rpm,26.7,2.6,-6.4,2.7,,,,,,,,,,,,,,,,,13.518,0.024,12.849,0.022,12.697,0.03,4163,198,198,4.777,0.065,0.065,-0.053,0.16,0.24,0.507,0.076,0.066,0.574,0.075,0.075,4.121,1.375,1.031,303.8,60.61,59.58,0.039,0.014,0.006,AAA-222-111-000-0-0,,
206050904,22 51 12.076,-13 23 55.28,1,14.557,,,384-157484,22511207-1323552,,STAR,gri,rpm,34.2,1.8,5.6,1.8,,,16.362,0.077,15.067,0.05,,,15.88,0.09,14.576,0.01,13.99,0.01,,,12.468,0.024,11.772,0.022,11.653,0.021,4035,47,63,4.812,0.02,0.027,0.041,0.12,0.15,0.477,0.027,0.016,0.541,0.035,0.022,4.94,0.296,0.588,167.3,19.55,8.992,0.035,0.011,0.008,AAA-222-111-000-0-0,,
206051048,22 20 39.399,-13 23 40.64,1,11.804,,5810-530-1,384-156543,22203941-1323405,,STAR,gri,rav,48.3,2.5,-0.9,2.6,,,12.972,0.456,11.896,0.244,,,12.216,0.03,11.759,0.04,11.628,0.06,,,10.724,0.024,10.395,0.024,10.32,0.019,5474,164,164,3.826,0.078,0.078,-0.142,0.15,0.18,2.09,0.277,0.244,1.133,0.124,0.089,0.113,0.042,0.026,503.4,72.99,53.71,0.043,0.018,0.01,AAA-222-111-000-0-0,,
206051054,22 53 27.649,-13 23 40.04,1,11.494,,5819-198-1,384-157549,22532766-1323399,,STAR,gri,rav,-15,1.7,-3.7,1.9,,,12.257,0.177,11.74,0.159,,,11.872,0.03,11.468,0.01,11.332,0.01,,,10.437,0.022,10.153,0.022,10.071,0.019,5696,173,139,3.793,0.095,0.114,-0.045,0.12,0.12,2.353,0.399,0.341,1.3,0.159,0.132,0.09,0.042,0.029,514.3,108,75.56,0.041,0.014,0.008,AAA-222-111-000-0-0,,
206051070,22 52 56.736,-13 23 38.33,1,14.673,,,384-157535,22525673-1323382,,STAR,gri,rpm,-9.4,1.7,-4.3,3.9,,,16.626,0.084,15.197,0.048,,,16.065,0.03,14.715,0.05,14.076,0.04,,,12.5,0.024,11.796,0.022,11.644,0.024,3973,47,47,4.834,0.02,0.021,-0.023,0.24,0.09,0.453,0.017,0.02,0.514,0.02,0.024,5.509,0.394,0.438,156.4,20.38,4.692,0.049,0.023,0.019,AAA-222-111-000-0-0,,
206051094,22 53 07.317,-13 23 36.00,1,10.688,,5819-640-1,384-157539,22530731-1323358,,STAR,gri,rav,12.4,1.7,-21.1,1.8,,,12.154,0.207,11.03,0.091,,,11.387,0.01,10.618,0.04,10.389,0.01,,,9.206,0.021,8.812,0.038,8.675,0.026,4889,79,79,3.346,0.135,0.135,-0.07,0.1,0.12,3.852,0.835,0.581,1.294,0.147,0.147,0.02,0.012,0.008,399.3,83.86,58.65,0.04,0.016,0.008,AAA-112-111-000-0-0,,
206051173,22 39 00.566,-13 23 29.70,1,15.644,,,384-157151,22390055-1323299,,STAR,gri,rpm,27.1,3.2,3.9,4.9,,,17.468,0.116,16.17,0.07,,,16.946,0.08,15.504,0.02,15.087,0.02,,,13.498,0.026,12.798,0.024,12.635,0.03,4223,68,68,4.76,0.035,0.042,-0.048,0.15,0.21,0.527,0.052,0.041,0.595,0.056,0.047,3.873,0.625,0.637,315.2,33.93,30.64,0.042,0.038,0.008,AAA-222-111-000-0-0,,
206051215,22 29 46.976,-13 23 25.23,1,15.719,,,384-156844,22294698-1323251,,STAR,JHK,rpm,17.7,3.6,-0.6,3.6,,,,,,,,,,,,,,,,,13.564,0.025,12.926,0.029,12.735,0.035,4104,282,282,4.798,0.095,0.095,-0.048,0.16,0.24,0.469,0.124,0.098,0.527,0.108,0.108,4.819,2.475,1.889,281.9,106.5,77.31,0.038,0.016,0.008,AAA-222-111-000-0-0,,
206051246,22 35 41.488,-13 23 21.79,1,10.79,,5817-474-1,384-157052,22354148-1323218,,STAR,gri,rpm,33,1.7,-4.7,1.8,,,11.59,0.076,11.222,0.091,,,11.242,0.03,10.762,0.01,10.596,0.02,,,9.723,0.024,9.437,0.022,9.366,0.019,5877,119,95,4.22,0.225,0.315,-0.042,0.18,0.21,1.295,0.647,0.339,1.086,0.179,0.09,0.419,0.487,0.277,207.2,111.6,48.92,0.038,0.02,0.01,AAA-222-111-000-0-0,,
206051256,22 16 58.857,-13 23 21.01,1,12.871,,,384-156414,22165885-1323209,,STAR,gri,rpm,26.4,1.2,-7.9,1.3,,,13.967,0.02,13.169,0.032,,,13.517,0.032,12.925,0.041,12.595,0.17,,,11.654,0.024,11.258,0.022,11.155,0.021,5463,98,131,4.503,0.05,0.74,-0.186,0.2,0.56,0.875,1.163,0.066,0.901,0.054,0.054,1.302,0.263,1.199,325.9,399.1,39.43,0.043,0.024,0.012,AAA-222-111-000-0-0,,
206051257,22 52 20.933,-13 23 20.89,1,13.246,,,384-157517,22522092-1323209,,STAR,gri,rpm,0,1.9,-1.6,1.3,,,14.401,0.01,13.489,0.03,,,13.903,0.02,13.227,0.01,12.964,0.02,,,11.8,0.021,11.299,0.022,11.215,0.023,5062,82,82,2.465,0.456,0.144,-0.888,0.25,0.35,9.152,1.65,3.886,0.902,0.047,0.026,0.001,0.004,4.41E-04,2996,540.3,1097,0.043,0.035,0.013,AAA-222-111-000-0-0,,
206051275,22 07 59.692,-13 23 19.01,1,15.944,,,,22075969-1323190,,EXTENDED,J,,,,,,,,,,,,,,,,,,,,,,14.559,0.067,13.873,0.075,13.495,0.08,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-1-0,7.2,
206051292,22 07 40.343,-13 23 16.98,1,12.932,,,384-156071,22074034-1323168,,STAR,gri,rpm,14.1,1.1,-0.8,1.3,,,13.626,0.03,13.034,0.01,,,13.276,0.01,12.889,0.01,12.785,0.04,,,11.939,0.023,11.645,0.024,11.592,0.025,6095,96,96,4.206,0.145,0.174,-0.263,0.16,0.28,1.312,0.348,0.24,1.028,0.146,0.121,0.401,0.28,0.165,616.7,163.6,112.7,0.038,0.011,0.007,AAA-222-111-000-0-0,,
206051359,22 20 15.637,-13 23 11.37,1,11.982,,5810-634-1,384-156536,22201563-1323113,,STAR,gri,rpm,11.2,2.2,-47.4,2.3,,,12.35,0.272,11.591,0.168,,,12.377,0.03,11.939,0.04,11.814,0.06,,,10.911,0.026,10.595,0.022,10.57,0.023,5940,119,119,4.388,0.07,0.252,-0.305,0.25,0.3,1.047,0.34,0.137,0.945,0.112,0.093,0.836,0.281,0.486,295.7,105,41.69,0.039,0.01,0.007,AAA-222-111-000-0-0,,
206051382,22 47 16.848,-13 23 09.07,1,16.558,,,,22471684-1323090,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.127,0.1,14.442,0.1,13.958,0.09,3749,454,284,4.962,0.115,0.184,-0.128,0.2,0.28,0.309,0.159,0.105,0.322,0.207,0.148,10.4,10.11,5.794,331.5,241.9,139.9,0.04,0.016,0.011,AAA-222-111-000-0-0,,
206051443,22 17 04.882,-13 23 03.33,1,17.226,,,,22170488-1323033,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.749,0.102,15.137,0.147,14.584,0.111,3732,548,304,4.945,0.144,0.192,-0.17,0.25,0.35,0.307,0.203,0.106,0.326,0.24,0.15,9.528,9.703,5.963,441.6,425.1,189.8,0.042,0.016,0.009,ABB-222-111-000-0-0,,
206051450,22 30 39.342,-13 23 02.80,1,12.177,,,384-156868,22303933-1323026,,STAR,gri,rpm,-1.3,1.6,-6.8,1.2,,,13.049,0.02,12.316,0.01,,,12.619,0.03,12.095,0.02,11.987,0.04,,,11.05,0.021,10.758,0.024,10.68,0.021,5879,117,117,4.113,0.27,0.27,0.042,0.12,0.18,1.429,0.692,0.401,1.117,0.178,0.089,0.275,0.602,0.17,459.1,196.9,159.9,0.044,0.03,0.008,AAA-222-111-000-0-0,,
206051507,22 48 32.307,-13 22 57.31,1,12.152,,,384-157416,22483230-1322571,,STAR,gri,rpm,5.9,1,-6.9,1.1,,,13.407,0.02,12.457,0.02,,,12.883,0.03,12.169,0.03,11.839,0.08,,,10.752,0.023,10.253,0.022,10.143,0.019,4998,99,79,2.448,0.92,0.138,-0.667,0.25,0.4,9.107,1.792,5.613,0.928,0.119,0.054,0.001,0.022,4.20E-04,1854,381.2,1126,0.043,0.016,0.009,AAA-222-111-000-0-0,,
206051563,22 00 16.617,-13 22 52.68,1,12.506,,5808-301-1,384-155799,22001661-1322527,,STAR,gri,rpm,-14.9,3.2,-15.5,3.2,,,13.158,0.495,11.738,0.223,,,12.819,0.04,12.448,0.01,12.372,0.04,,,11.548,0.021,11.322,0.024,11.323,0.021,6267,100,150,4.191,0.114,0.095,-0.168,0.2,0.36,1.361,0.209,0.214,1.167,0.098,0.197,0.402,0.215,0.121,552,81.78,84.32,0.036,0.013,0.005,AAA-222-111-000-0-0,,
206051565,22 29 19.545,-13 22 52.64,1,16.247,,,384-156825,22291954-1322525,,STAR,JHK,rpm,33.3,4,11.7,4,,,,,,,,,,,,,,,,,14.051,0.03,13.431,0.035,13.21,0.042,3840,293,183,4.896,0.08,0.08,-0.088,0.16,0.32,0.376,0.085,0.082,0.412,0.1,0.1,7.524,3.605,2.437,257.5,78.84,70.62,0.039,0.014,0.009,AAA-222-111-000-0-0,,
206051586,22 17 19.516,-13 22 49.97,1,16.092,,,,22171951-1322499,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,14.696,0.081,13.965,0.094,13.529,0.07,3813,426,365,4.917,0.156,0.156,-0.081,0.16,0.28,0.327,0.161,0.125,0.355,0.199,0.166,8.623,9.393,4.496,308.3,216.5,145.5,0.038,0.016,0.01,AAA-222-111-000-0-0,,
206051624,22 47 35.703,-13 22 47.61,1,11.753,,5818-955-1,384-157397,22473571-1322476,,STAR,gri,rpm,-9.8,2.4,-11.7,2.5,,,13.223,0.376,12.267,0.219,,,12.534,0.03,11.743,0.01,11.419,0.02,,,10.316,0.026,9.761,0.024,9.666,0.019,4797,77,58,2.368,0.462,0.462,-0.793,0.35,0.35,9.101,4.93,3.198,0.908,0.079,0.029,7.71E-04,0.003,6.11E-04,1592,1055,549.8,0.044,0.018,0.01,AAA-222-111-000-0-0,,
206051659,22 13 09.396,-13 22 43.52,1,12.284,,5809-795-1,384-156283,22130941-1322438,,STAR,gri,rpm,-6.7,2.4,-3.4,2.4,,,13.603,0.465,13.013,0.363,,,12.83,0.02,12.253,0.02,12.051,0.01,,,11.086,0.026,10.681,0.029,10.636,0.025,5321,127,63,2.474,1.344,0.048,-0.907,0.48,0.15,8.912,0.572,6.908,0.899,0.078,0.018,0.001,0.114,2.26E-04,2215,180.4,1657,0.044,0.005,0.01,AAA-222-111-000-0-0,,
206051661,22 31 04.142,-13 22 43.06,1,12.049,,5817-979-1,384-156883,22310415-1322429,,STAR,gri,rav,-3.9,3.1,-4.6,3,,,12.422,0.224,12.484,0.289,,,12.323,0.01,12.012,0.02,11.932,0.06,,,11.082,0.022,10.846,0.022,10.813,0.023,6317,152,152,4.068,0.125,0.125,0.011,0.08,0.12,1.724,0.349,0.29,1.333,0.11,0.132,0.23,0.175,0.086,566.5,111.5,93.14,0.04,0.024,0.008,AAA-222-111-000-0-0,,
206051663,21 59 48.981,-13 22 43.06,1,16.732,,,,21594898-1322430,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.289,0.072,14.55,0.099,14.11,0.082,3810,426,365,4.915,0.135,0.162,-0.128,0.2,0.28,0.326,0.151,0.119,0.358,0.202,0.169,8.2,9.131,4.32,408.6,266.4,184.9,0.041,0.018,0.01,AAA-222-111-000-0-0,,
206051684,22 48 54.629,-13 22 40.81,1,12.349,,,384-157429,22485463-1322405,,STAR,gri,rpm,-78.6,1.2,-91.2,1.4,,,13.615,0.04,12.636,0.03,,,13.115,0.03,12.311,0.02,12.021,0.12,,,10.87,0.024,10.415,0.024,10.29,0.021,4848,142,113,4.662,0.084,0.03,-0.645,0.2,0.4,0.612,0.06,0.089,0.649,0.057,0.08,2.681,1.159,0.373,163.8,72.07,42.92,0.036,0.013,0.011,AAA-222-111-000-0-0,,
206051701,22 36 36.887,-13 22 39.30,1,16.116,,,384-157082,22363689-1322391,,STAR,JHK,rpm,11.5,2.8,-5.3,7,,,,,,,,,,,,,,,,,13.891,0.03,13.263,0.029,13.041,0.033,3861,373,186,4.863,0.105,0.126,-0.019,0.16,0.24,0.384,0.119,0.091,0.429,0.138,0.115,6.433,4.367,2.601,259,115,68.32,0.039,0.018,0.009,AAA-222-111-000-0-0,,
